"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"611","2021-01-26 14:12:06-03","CPACT","ECT","89","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","G.Heiden","2003","11","09","G.Heiden","2003","11","09","Brasil","Rio Grande do Sul","São Lourenço do Sul","Centro. Rua Pio Ferreira. HCT 516. Nome comum: erva-capitão. Coordenadas geográficas obtidas secundariamente. Sede do município.","-51.978056","-31.365556","51º58'41''W","31º21'56''S","19","19",NA,"ECT0000089","ECT0000089",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-02-04 10:26:24-03","UFRPE","HST","10888","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A.M.Miranda","2016","11","16","A.M.Miranda","1994","02","08","Brasil","Pernambuco","São Benedito do Sul","Cachoeira da represa","-35.9516983032227","-8.80832958221436",NA,NA,NA,NA,"Herbácea; inflorescências alvas.","HST010888",NA,"1275",NA,NA,NA,NA,NA,"15839","auto",NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-02-04 10:26:24-03","UFRPE","HST","263","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A.M.Miranda","2016","11","16","S.Tavares","1953","09","08","Brasil","Rio Grande do Norte","Nísia Floresta","Pirangí do Sul","-35.2085990905762","-6.09111022949219",NA,NA,NA,NA,"Ervinha; inflorescência esverdeada.","HST000263",NA,"263",NA,NA,NA,NA,NA,"17449","auto",NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-03-01 11:47:03-03","UFPE","UFP","44123","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","Sobral-Leite, M","2006","09","06","Sobral-Leite, M","2006","09","06","Brasil","Pernambuco","Recife",NA,"-34.954056","-8.051667","-34.954056","-8.051667","12","12","Erva emergente, formando tapetes ao longo das áreas alagadas.Flores de coloração verde-amarelada e intenso odor crítico.Presença massiva de formigas.","UFP044123",NA,"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-03-01 11:47:03-03","UFPE","UFP","50281","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","Sobral-Leite, M","2009","05","01","Sobral-Leite, M; Gomes, P","2007","11","21","Brasil","Pernambuco","Primavera",NA,"-35.35","-8.32","-35.35","-8.32","129","129","Erva anfíbia ou submersa no leito do rio.Início de floração. Estruturas reprodutivas verdes e amarelas com forte e agradável odor.","UFP050281",NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2013-08-08 09:58:43-03","CPQBA","CPMA","552","S","Plantae","Apiaceae¹","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"ilio","1994","11","10","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"introdução perdida",NA,NA,NA,NA,NA,NA,"Tracheophyta","Apiales","23900","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA
"617","2013-08-08 09:58:43-03","CPQBA","CPMA","430","S","Plantae","Apiaceae¹","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"glyn","1989","04","10","Brasil","Distrito Federal","Brasília","UNB","-47.9296989440918","-15.7797002792358","47º 2#?# 5 W","15º 46#?# 46 S",NA,NA,"introdução perdida",NA,NA,NA,NA,NA,NA,"Tracheophyta","Apiales","70570","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA
"618","2013-08-08 09:58:43-03","CPQBA","CPMA","244","S","Plantae","Apiaceae¹","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"pedro","1992","11","10","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358","47º 2#?# 5","15º 46#?# 46",NA,NA,"Localização: Bloco 3 Canteiro 1 Posição 1º;coleção",NA,NA,NA,NA,NA,NA,"Tracheophyta","Apiales","70570","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA
"619","2013-08-08 09:58:43-03","CPQBA","CPMA","551","S","Plantae","Apiaceae¹","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"pedro","1992","11","10","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358","47º 2#?# 5 W","15º 46#?# 46 S",NA,NA,"mesma introdução anterior",NA,NA,NA,NA,NA,NA,"Tracheophyta","Apiales","70570","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA
"620","2013-08-08 09:58:43-03","CPQBA","CPMA","1616","S","Plantae","Apiaceae¹","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"compra","1997","07","15","Canadá","Ontário","Goodwood","Richters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA
"621","2013-08-08 09:58:43-03","CPQBA","CPMA","873","S","Plantae","Apiaceae¹","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"compra","1996","07","11","Canadá","Ontário","Goodwood","Richters",NA,NA,NA,NA,NA,NA,"viveiro",NA,NA,NA,NA,NA,NA,"Tracheophyta","Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA
"622","2020-09-12 05:00:02-03","US","US","2687471","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"G. Eiten & W. D. Clayton","1965","2","16","Brazil","São Paulo",NA,"Município de Cananéia: south tip of the island of Ilha Comprida, along shore of the bay outlet, ''Barra de Cananéia. 4 km SSE of city of Cananéia.","-47.905","-25.05",NA,NA,NA,NA,NA,"US03070861","US03070861_01","6127","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"623","2020-09-12 05:00:02-03","US","US","604155","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"O. F. Cook & G. B. Gilbert","1915","5","28","Peru",NA,NA,"San Miguel, Urubamba Valley.",NA,NA,NA,NA,"1800",NA,NA,"US03070646",NA,"973","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"624","2020-09-12 05:00:02-03","US","US","2930748","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"M. Vavrek & D. Vavrek","1981","8","9","Paraguay","Central",NA,"Nemby, road to Loma con Pozo de Senasa, Dpto. Central.",NA,NA,NA,NA,NA,NA,NA,"US03070841",NA,"279","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"625","2020-09-12 05:00:02-03","US","US","2546037","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"G. Edwin & J. Schunke Vigo","1966","7","5","Peru","Junin",NA,"Tarma, Carretera Central, passim 11 Km. - 4 Km. W. of Tarma.",NA,NA,NA,NA,NA,NA,NA,"US03070626",NA,"3909","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"626","2020-09-12 05:00:02-03","US","US","1931443","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Di Lullo",NA,NA,NA,"Argentina","Santiago del Estero",NA,"Capital.",NA,NA,NA,NA,NA,NA,NA,"US03070823","US03070823_01","67","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"627","2020-09-12 05:00:02-03","US","US","1690333","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"N. Andersson","1852","3","18","Peru",NA,NA,"Insula San Lorenzo prope Callao.",NA,NA,NA,NA,NA,NA,NA,"US03070651",NA,"s.n.","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"628","2020-09-12 05:00:02-03","US","US","1058083","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1920","7","11","Peru","Arequipa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03070643",NA,"772","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"629","2020-09-12 05:00:02-03","US","US","33045","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"M. Bang",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03070840",NA,"2270","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"630","2020-09-12 05:00:02-03","US","US","3172602","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. M. Silva","1988","2","5","Brazil","Paraná",NA,"Brejatuba (mun. Guaratuba).",NA,NA,NA,NA,"3","5",NA,"US03070857","US03070857_01","305","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"631","2020-09-12 05:00:02-03","US","US","2122197","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"T. Pederson","1947","11","15","Argentina","Corrientes",NA,"Estancia ''Santa Teresa''",NA,NA,NA,NA,NA,NA,NA,"US03070822","US03070822_01","57","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"632","2020-09-12 05:00:02-03","US","US","761437","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. N. Rose & Mrs. J.N. Rose","1914","8","5","Peru","Arequipa",NA,"Near Tingo, Vicinity of Arequipa.",NA,NA,NA,NA,NA,NA,NA,"US03070647",NA,"18799","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"633","2020-09-12 05:00:02-03","US","US","762808","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","8","18","Brazil","Rio de Janeiro",NA,"Copacabana, Vicinity of Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,"US03070869","US03070869_01","20890","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"634","2020-09-12 05:00:02-03","US","US","3301905","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Mendoza, M.",NA,NA,NA,"S. R. King","1986","12","1","Peru","Lima",NA,"Collected from a market.","-77","-12",NA,NA,NA,NA,NA,"US03071126","US03071126_01","696","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"635","2020-09-12 05:00:02-03","US","US","1157176","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"O. Buchtien","1912","10",NA,"Bolivia",NA,NA,"Región subtropical. Polo-Polo bei Coroico, Nordyungas.",NA,NA,NA,NA,"1100",NA,NA,"US03070837",NA,"5977","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"636","2020-09-12 05:00:02-03","US","US","604768","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"O. F. Cook & G. B. Gilbert","1915","6","30","Peru",NA,NA,"Santa Ana.",NA,NA,NA,NA,"900",NA,NA,"US03070644",NA,"1589","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"637","2020-09-12 05:00:02-03","US","US","1122403","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Macbride, -- & -. Featherstone","1922","4","28","Peru",NA,NA,"Chosica.",NA,NA,NA,NA,"914",NA,NA,"US03070642",NA,"504","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"638","2020-09-12 05:00:02-03","US","US","1545203","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"S. Venturi","1923","12","9","Argentina","Tucuman",NA,"(R.A.) Departamento Trancas, Vipos.",NA,NA,NA,NA,"800",NA,NA,"US03070828",NA,"2116","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"639","2020-09-12 05:00:02-03","US","US","1191381","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. F. Macbride","1923","9","23","Peru","Lima",NA,"Lurin, Lima.",NA,NA,NA,NA,"61",NA,NA,"US03070640",NA,"5932","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"640","2020-09-12 05:00:02-03","US","US","2142018","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"R. Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"Barra do Sul, Ararquarí. Restinga, dumas do litoral.",NA,NA,NA,NA,"2",NA,NA,"US03070852","US03070852_01","5795","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"641","2020-09-12 05:00:02-03","US","US","1472422","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E. Werdermann","1925","8",NA,"Chile","Arica y Parinacota",NA,"Prov. Tacna, Dep. Arica.",NA,NA,NA,NA,"200",NA,NA,"US03070811","US03070811_01","712","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"642","2020-09-12 05:00:02-03","US","US","2453296","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"F. Woytkowski","1962","7","1","Peru","Junin",NA,"Hacienda Genova, dept. Junin.",NA,NA,NA,NA,"1600",NA,NA,"US03070628",NA,"7359","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"643","2020-09-12 05:00:02-03","US","US","1857385","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. Soukup","1943","3",NA,"Peru","Junín",NA,"Huancayo.",NA,NA,NA,NA,"3200",NA,NA,"US03070631",NA,"1861","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"644","2020-09-12 05:00:02-03","US","US","3512485","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"M. O. Dillon, J. Wen, S. Leiva, V. Quipuscoa & et al.",NA,NA,NA,"Peru","Arequipa",NA,"Depto. Arequipa: Prov. Islay. Mollendo. Sur de Mollendo.","-72","-17.02",NA,NA,"100",NA,NA,"US03070624","US03070624_01","8980","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"645","2020-09-12 05:00:02-03","US","US","2927040","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1980","1","26","Brazil","Bahia",NA,"Rodovia Ilhéus - Olivença, solo arenos e úmido; restinga.",NA,NA,NA,NA,NA,NA,NA,"US03070859","US03070859_01","3323","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"646","2020-09-12 05:00:02-03","US","US","1545211","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"S. Venturi","1927","11","27","Argentina","Salta",NA,"(R.A.) Departamento Oran, Campe Grande.",NA,NA,NA,NA,"600",NA,NA,"US03070826",NA,"5583","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"647","2020-09-12 05:00:02-03","US","US","1356907","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1929","4","20","Peru","Junin",NA,"Dept. Junin: Tarma.",NA,NA,NA,NA,"3000","3200",NA,"US03070637",NA,"21773","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"648","2020-09-12 05:00:02-03","US","US","1545199","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"S. Venturi","1919","9","17","Argentina","Tucuman",NA,"(R.A.) Departamento Leales, Chañar Pogo.",NA,NA,NA,NA,"300",NA,NA,"US03070830","US03070830_01","376","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"649","2020-09-12 05:00:02-03","US","US","1545210","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"S. Venturi","1927","11","16","Argentina","Salta",NA,"(R.A.) Departamento Oran, Rio Blanco.",NA,NA,NA,NA,"650",NA,NA,"US03070827",NA,"5570","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"650","2020-09-12 05:00:02-03","US","US","2282451","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"H. Humbert","1948",NA,NA,"Argentina",NA,NA,"De la Plata a Magdalena, Punta del Indio.",NA,NA,NA,NA,NA,NA,NA,"US03070821","US03070821_01","21292","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"651","2020-09-12 05:00:02-03","US","US","2508721","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"P. C. Hutchison & J. K. Wright","1964","5","11","Peru","Ancash",NA,"The Andes, Irrigated agricultural land, Casma Valley, Cerro Sechin, 1 km. east of the Pan American Highway, Provine of Casma, Department of Ancash.",NA,NA,NA,NA,"230",NA,NA,"US03070627",NA,"5015","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"652","2020-09-12 05:00:02-03","US","US","1691672","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"M. Job","1936","1",NA,"Argentina","Santa Fe",NA,"Camino de Santa Fé a laguna Stubulá Guadalupe.",NA,NA,NA,NA,NA,NA,NA,"US03070824",NA,"666","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"653","2020-09-12 05:00:02-03","US","US","1930122","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"H. H. Bartlett","1943","11","19","Uruguay","Colonia",NA,"Campo of Senora Sofia. Arroyo de Pintos, Artilleros, near Puerto Platero, Departamento de Colonia.",NA,NA,NA,NA,NA,NA,NA,"US03070843",NA,"20755","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"654","2020-09-12 05:00:02-03","US","US","1157129","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Mendoza, M.",NA,NA,NA,"O. Buchtien","1904","3","28","Chile",NA,NA,"Valdivia: Auf feuchten Boden.",NA,NA,NA,NA,NA,NA,NA,"US03071166","US03071166_01","s.n.","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"655","2020-09-12 05:00:02-03","US","US","3213612","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"G. Grazziotin","1991","1","9","Brazil","Rio Grande do Sul",NA,"Capão da Canoa, junto ao caminho - no solo.",NA,NA,NA,NA,NA,NA,NA,"US03070846","US03070846_01","7466","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"656","2020-09-12 05:00:02-03","US","US","1157174","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"O. Buchtien","1911","11",NA,"Bolivia",NA,NA,"Región: andina. Cotaña, am Flimans Auelliger, sandiger Boden.",NA,NA,NA,NA,"2500",NA,NA,"US03070838","US03070838_01","5976","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"657","2020-09-12 05:00:02-03","US","US","2342785","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"A. Pochmann","1942","5",NA,"Brazil","Rio Grande do Sul",NA,"S, Leopold. Campo humide.",NA,NA,NA,NA,NA,NA,NA,"US03070856","US03070856_01","546","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"658","2020-09-12 05:00:02-03","US","US","2248545","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"R. M. Klein","1953","3","5","Brazil","Santa Catarina",NA,"Praia Braba, Itajaí. Praia.",NA,NA,NA,NA,"1",NA,NA,"US03070853","US03070853_01","392","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"659","2020-09-12 05:00:02-03","US","US","762720","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","8","8","Brazil","Rio de Janeiro",NA,"Vicinity of Cabo Frio.",NA,NA,NA,NA,NA,NA,NA,"US03070870","US03070870_01","20690","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"660","2020-09-12 05:00:02-03","US","US","704442","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"W. Fischer","1915","1","15","Argentina","Rio Negro",NA,"General Roca and vicinity, Río Negro valley.",NA,NA,NA,NA,"250","360",NA,"US03070832","US03070832_01","251","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"661","2020-09-12 05:00:02-03","US","US","2104937","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"L. B. Smith, A. Magnanini, S. L. Oliveira e Silva, L. Dau & et al.","1952","4","17","Brazil","Rio de Janeiro",NA,"Município de Cabo Frio, Cabo Frio, Praia do Pontal.","-42.0317","-22.9467",NA,NA,NA,NA,NA,"US03070863","US03070863_01","6623","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"662","2020-09-12 05:00:02-03","US","US","1343935","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. Miers",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Botafogo.",NA,NA,NA,NA,NA,NA,NA,"US03070872","US03070872_01","3960","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"663","2020-09-12 05:00:02-03","US","US","2570998A","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"G. Hatschbach","1967","4","23","Brazil","Paraná",NA,"Pontal do Sul (mun. Paranagua).",NA,NA,NA,NA,"3","5",NA,"US03070847","US03070847_01","16384","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"664","2020-09-12 05:00:02-03","US","US","1574535","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"A. L. Cabrera","1933","1","10","Argentina","Buenos Aires",NA,"Juancho.",NA,NA,NA,NA,NA,NA,NA,"US03070825","US03070825_01","2675","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"665","2020-09-12 05:00:02-03","US","US","1901563","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E. Zuñiga","1942","6","2","Peru",NA,NA,"Lima Chosica alrededores, potrero imediato á la acequiá alta.",NA,NA,NA,NA,NA,NA,NA,"US03070632","US03070632_01","14437","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
