"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"306","2017-06-23 14:11:24-03","F","FMNH-SEEDPLANTS","V0202935F","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","J. Cuatrecasas","1940","12","24","South America","Colombia",NA,NA,NA,"V0202935F","11264","Spermatophyta",NA,NA,NA,"Putumayo",NA,"V0202935F_01",NA,"-76","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"307","2019-09-04 19:50:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"308","2019-01-25 15:43:03-02","IAC","IAC","26631","S","Plantae","Moraceae-5.Ficeae","Ficus","crocata","Ficus crocata","s/col.",NA,NA,NA,NA,NA,NA,NA,"3 folhas no herbário, material sem referência",NA,"s/nº",NA,NA,"(Miq.) Miq.","s/det.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","08","03",NA,NA,NA,NA,NA,NA,NA
"309","2020-07-23 12:15:07-03","CEPLAC","CEPEC","139390","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","E. N. de Matos","2011","12","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"933",NA,NA,NA,"A. F. P. Machado","Bahia","Mata do Rodrigo.",NA,"caravelas","-39.171667","-17.668611",NA,NA,NA,NA,NA,NA,NA,"39W10'18","17S40'7",NA,NA,NA,NA,NA
"310","2020-07-23 12:15:10-03","CEPLAC","CEPEC","44839","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","D. Araujo","1979","10","11",NA,"Brasil",NA,NA,NA,NA,"3329",NA,NA,NA,"A. F. P. Machado","Rio de Janeiro","Barra de Itabapoana.",NA,"SÃO JOÃO DA BARRA","-41.0511016845703","-21.6403007507324",NA,NA,"31235","auto",NA,NA,NA,NA,NA,NA,"12/02/2008",NA,NA,NA
"311","2021-04-08 17:13:00-03","UESB","HUESB","13688","S","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Barros, L.O.; Rojas, K.L.B.; Castro, E.M.; Rojas, K.L.B.; Castro, E.M.","2018","07","08",NA,"Brasil",NA,NA,"Ind. BA038.; Caatinga","HUESB000013688","10","Dicotyledoneae",NA,"(Miq.) Miq.",NA,"Bahia","Riacho Barriga Suja",NA,"Boa Nova","-40.229722","-14.329167","695","695",NA,NA,NA,NA,NA,"-40.229722","-14.329167",NA,NA,NA,NA,NA
"312","2020-09-18 09:34:10-03","UFAC","UFACPZ","10653","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Daly, DC; Silveira, M; COSTA, D; Oliveira, A R S; Lima, L; Figueiredo, C S; Ehringha","1995","11","23",NA,"Bolívi",NA,NA,"Tree 25m x 28cm, inflorescences and flowers pendent, sepia. outer bark dark brown, shallowly fissured, shed in plates, relatively thick, inner bark red-and-orange striate, resin red.; Baixio -- forest sibjected to periodic flooding in wet season.","UFACPZ010653","8730",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Reserva Indígena Praia do Carapanã, Seringal Unive, Colocação Vai Quem Quer. Basin of Rio Juruá, Rio Tarauacá, left bank.",NA,"Tarauacá","-71","-8",NA,NA,NA,NA,"1999","01","01","-71","-8",NA,NA,NA,NA,NA
"313","2020-09-18 09:34:10-03","UFAC","UFACPZ","10727","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Daly, DC; Silveira, M; COSTA, D; Oliveira, A R S; Lima, L; Figueiredo, C S; Ehringha","1995","11","25",NA,"Bolívi",NA,NA,"Tree 8m x 10cm, fruits compressed-ovoid, glossy green. Outer bark brown, powdery, shallowly fissured, inner bark rose-and-white striate, soft, fibrous, pungent odor.; Primary forest on terra firma, relatively level terrain, open canopy.","UFACPZ010727","8807",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Seringal Pacujá, Colocação Bom Jardim., Basin of RIo Juruá, Rio Tarauacá, left bank.",NA,"Tarauacá","-71","-8",NA,NA,NA,NA,"1999","01","01","-71","-8",NA,NA,NA,NA,NA
"314","2020-09-18 09:34:10-03","UFAC","UFACPZ","5799","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Daly, DC; Silveira, M; Saraiva, R; Walthier, F; GEBHARDS, J","1993","04","06",NA,"Bolívi",NA,NA,"Tree 22 m, flowers sepia. Rare.; Moist upland forest on hilly terrain.","UFACPZ005799","7790",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Reserva Extrativista Alto Juruá, Rio Juruá, rigth bank. Capiora, above mouth of Igarapé Caipora, opposite Fazenda Natal.",NA,"Marechal Taumaturgo","-72","-9",NA,NA,NA,NA,"1995","12","01","-72","-9",NA,NA,NA,NA,NA
"315","2020-09-18 09:34:10-03","UFAC","UFACPZ","11829","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Silveira, M; Daly, DC; COSTA, D; Ehringhaus, C; Oliveira, A R S; Lima, L; Figueiredo, C","1995","11","24",NA,"Brasil",NA,NA,"Árvore 28m; frutos imaturo verde.; Floresta de terra firme.","UFACPZ011829","1139",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Reserva Indígena Praia do Carapanã, Seringal Unive, Colocação Samaúma. Bascia do Alto Juruá, Rio Tarauacá, margem esquerda.",NA,"Tarauacá","-71","-8",NA,NA,NA,NA,"1998",NA,NA,"-71","-8",NA,NA,NA,NA,NA
"316","2020-09-18 09:34:10-03","UFAC","UFACPZ","7275","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Cid Ferreira, CA","1991","10","29",NA,"Brasil",NA,NA,"Árvore de 14m x 30cm de diâmetro. Flores amarelas. Resina vermelha.; Mata de terra firme, solo areno-argiloso.","UFACPZ007275","10459",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Igarapé Humaitá, afluente da margem direita do Rio, Colocação Várzea Grande.",NA,"Cruzeiro do Sul","-73","-8",NA,NA,NA,NA,"1998",NA,NA,"-73","-8",NA,NA,NA,NA,NA
"317","2020-09-18 09:34:10-03","UFAC","UFACPZ","5000","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Daly, DC; Ferreira, L; RAMOS, J; Lima, L; Walthier, F","1992","03","19",NA,"Bolívi",NA,NA,"Tree, 15m tall, dph 46.2cm. Low plank buttresses. Outer bark shed in thick plates; inner bark rose. Sap clear red. Immature fruits few, green, Invno. 996.; Moist terra firme forest on Tertiary sediments Terrain hilly, dissected by deep narrow stream","UFACPZ005000","7528",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Reserva Extrativista do Alto Juruá., Rio Juruá, Seringal São João, Colocação Tapaúna.",NA,"Cruzeiro do Sul","-72","-9",NA,NA,NA,NA,"1994",NA,NA,"-72","-9",NA,NA,NA,NA,NA
"318","2020-09-18 09:34:10-03","UFAC","UFACPZ","5253","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Cid Ferreira, CA","1992","03","21",NA,"Brasil",NA,NA,"Árvore de 10m de altura x 25cm de diâmetro; frutos imaturos verdes; resina vermelha.; Mata de terra firme, solo arenoso.","UFACPZ005253","10883",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Rio Juruá, margem esquerda., Igarapé Viseu.",NA,"Cruzeiro do Sul","-72","-8",NA,NA,NA,NA,NA,NA,NA,"-72","-8",NA,NA,NA,NA,NA
"319","2020-09-18 09:34:10-03","UFAC","UFACPZ","9683","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Daly, DC; Silveira, M; SARAIVA, M; LIMA, LA; GOLDSTEIN, N","1994","09","21",NA,"Bolívi",NA,NA,"Tree 17m; flowers sepia. Frequent.; Seasonally flooded várzea and (on higher ground) terra firme. Relatively level terrain. Primary forest.","UFACPZ009683","8302",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Rio Tarauacá, river at low water., Seringal Universo, COlocação Cumaru.",NA,"Tarauacá","-71","-8",NA,NA,NA,NA,"1997",NA,NA,"-71","-8",NA,NA,NA,NA,NA
"320","2020-09-18 09:34:10-03","UFAC","UFACPZ","5176","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Cid Ferreira, CA","1992","03","14",NA,"Brasil",NA,NA,"Árvore de 10 m de altura x 28 cmde diâmetro; frutos imaturos verdes; resina vermelha.; Mata de terra firme, solo arenoso.","UFACPZ005176","10807",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Seringal São João., Localidade Tapauna. Alto Rio Juruá, margem esquerda.",NA,"Cruzeiro do Sul","-72","-9",NA,NA,NA,NA,"1994",NA,NA,"-72","-9",NA,NA,NA,NA,NA
"321","2020-09-18 09:34:10-03","UFAC","UFACPZ","9736","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Daly, DC; Silveira, M; SARAIVA, M; LIMA, LA; GOLDSTEIN, N","1994","09","23",NA,"Bolívi",NA,NA,"Tree 18m, branching from 8m; inflorescences arching, flowers sepia.; Várzea (floodplain forest).","UFACPZ009736","8330",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Rio Tarauacá, river at low water., Seringal Universo, COlocação Cumaru.",NA,"Tarauacá","-71","-8",NA,NA,NA,NA,"1997",NA,NA,"-71","-8",NA,NA,NA,NA,NA
"322","2020-09-18 09:34:10-03","UFAC","UFACPZ","11119","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Daly, DC; Saraiva, R; Lima, L; FERRAZ, P A; BANDEIRA, J R","1997","03","11",NA,"Bolívi",NA,NA,"Tree 19m, fruits glossy green. Upland forest but near stream.; Terra firme forest on undulating. No signs of <em>Guadua </em>bamboo (and not so in recent memory).","UFACPZ011119","9469",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Floresta estadual do Antimary, rigth bank. Coloc, Basin of RIo Purus, Rio Antimary.",NA,"Bujari","-68","-9",NA,NA,NA,NA,"1999","11","06","-68","-9",NA,NA,NA,NA,NA
"323","2020-09-18 09:34:10-03","UFAC","UFACPZ","7288","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Cid Ferreira, CA","1991","11","05",NA,"Brasil",NA,NA,"Árvore de 15m x 35cm de diâmetro. Frutos imaturos verde. Resina vermelha.; Mata alta de terra firme, solo areno-argiloso.","UFACPZ007288","10582",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Rio Juruá, margem direira do Igarapé Viseu., a aproximadamente 6km da margem esquerda do Rio Juruá.",NA,"Cruzeiro do Sul","-73","-9",NA,NA,NA,NA,"1998",NA,NA,"-73","-9",NA,NA,NA,NA,NA
"324","2020-09-18 09:34:10-03","UFAC","UFACPZ","8385","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Cid Ferreira, CA","1991","10","31",NA,"Brasil",NA,NA,"Arvoreta de 8m de altura. Frutos imaturos verdes. Resina vermelha.; Mata de terra firme, solo areno-argiloso.","UFACPZ008385","10493",NA,"Urticales","Lisboa, P; MACIEL, U; SILVA, M G; BAHIA, R P","Rodrigues, W","Acre","Rio Juruá, aproximadamente a 5km atrás da vila Por",NA,"Cruzeiro do Sul","-72","-8",NA,NA,NA,NA,"1998",NA,NA,"-72","-8",NA,NA,NA,NA,NA
"325","2019-05-06 12:00:48-03","UFU","HUFU","32703","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Rente, J.A.","1963","05","28",NA,"Brasil",NA,NA,NA,"HUFU00016695","316",NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro","Próximo ao Museu Nacional",NA,"Quinta da Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Moraceae","Urostigma","crocatum","Urostigma crocatum","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"s.n.",NA,NA,"Miq.",NA,NA,"Crescit in provinciae Paraensis silvis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Moraceae","Urostigma","maximilianum","Urostigma maximilianum","Wied-Neuwied, MAP Prince",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"s.n.",NA,NA,"Miq.",NA,NA,"Crescit inter Cabo Frio et Campos novos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Moraceae","Urostigma","tomentellum","Urostigma tomentellum","Pohl, JBE",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"s.n.",NA,NA,"Miq.",NA,NA,"Crescit in provincia Paraensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Moraceae","Urostigma","tomentellum","Urostigma tomentellum","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"s.n.",NA,NA,"Miq.",NA,NA,"Crescit in provincia Paraensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-08 12:43:42-03","UFRGS","ICN","063687","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Araujo, DSD","1979","10","10","América do Sul","Brasil",NA,NA,NA,"ICN00013446","3269","Dicotyledon",NA,"(Miquel) Miquel","Carauta, JPP","RJ",NA,"ICN00013446 ICN00013446_1","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"47209","auto","1983","03",NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-10-07 10:58:15-03","UNESP-IS","HISA","11467","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","O. I. M. Uzumaki","2017","11","10",NA,"Brasil",NA,NA,"Ilha Solteira, árvore, frutos maturos verdes, látex branco.",NA,"10",NA,NA,"(Miq.) Miq.",NA,"São Paulo","Ilha Fluvial, Ilha Solteira, Rio Paraná",NA,"Ilha Solteira","-51.369444","-20.392222",NA,NA,NA,NA,NA,NA,NA,"51w22'10","20s23'32",NA,NA,NA,NA,NA
"332","2020-10-07 10:58:15-03","UNESP-IS","HISA","11466","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","O. I. M. Uzumaki","2017","03","15",NA,"Brasil",NA,NA,"Ilha Solteira, árvore, frutos imaturos verdes, látex branco.",NA,"2",NA,NA,"(Miq.) Miq.",NA,"São Paulo","Ilha Fluvial, Ilha Solteira, Rio Paraná",NA,"Ilha Solteira","-51.369444","-20.392222",NA,NA,NA,NA,NA,NA,NA,"51w22'10","20s23'32",NA,NA,NA,NA,NA
"333","2020-12-23 08:49:01-03","IBt","SP","415962","S","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Coelho, LFM","2008","05","05",NA,"Brasil",NA,NA,NA,NA,"27",NA,NA,"(Miq.) Miq.",NA,"Paraná",NA,NA,"Santo Inácio","-51.7938995361328","-22.6977996826172",NA,NA,"16493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-23 08:49:01-03","IBt","SP","415966","S","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Coelho, LFM","2008","11",NA,NA,"Brasil",NA,NA,NA,NA,"40",NA,NA,"(Miq.) Miq.",NA,"São Paulo",NA,NA,"Alvinlândia","-49.7599983215332","-22.4400005340576",NA,NA,"11006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-23 08:49:01-03","IBt","SP","415967","S","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Coelho, LFM","2008","01","29",NA,"Brasil",NA,NA,NA,NA,"18",NA,NA,"(Miq.) Miq.",NA,"São Paulo",NA,NA,"Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-11-19 09:29:31-03","IBt","SP","363328","S","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Ribeiro, JELS","2000","08","25",NA,"Brasil",NA,NA,NA,NA,"1985",NA,NA,"(Miq.) Miq.",NA,"São Paulo",NA,NA,"Tupã","-50.5099983215332","-21.9300003051758",NA,NA,"21791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-08-27 12:20:00-03","IBt","SP","305569","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Martins, MLL","1991","07","10",NA,"Brasil",NA,NA,NA,NA,"90",NA,NA,"(Miq.) Miq.",NA,"Espírito Santo",NA,NA,"Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-09-17 08:58:29-03","IBt","SP","320093","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Zambom, O","1995","09","15",NA,"Brasil",NA,NA,NA,NA,"105",NA,NA,"(Miq.) Miq.",NA,"Espírito Santo",NA,NA,"Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-12-23 08:49:02-03","IBt","SP","426039","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pelissari, G","2010","11","02",NA,"Brasil",NA,NA,NA,NA,"172",NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro",NA,NA,"Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-01-21 15:29:40-03","IBt","SP","489695","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","s.col.","2002","01","25",NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
