"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"964","2008-05-27 22:02:00-03","MO","MOBOT","333499","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|U. Velázquez","Zardini 18511","1990","1","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Central",NA,"Estero del Ypoá, 13 km SW of Nueva Italia, NW of Pindoty. Gallery forest.","-57.46666","-25.33333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"271","4",NA
"965","2016-01-21 11:48:00-02","MO","MOBOT","333555","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini","Zardini 8189","1988","12","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Meseta Ybytú. Silla, Serranía de Tobatí.","-57.1166667","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-116","3",NA
"966","2015-05-05 09:16:00-03","MO","MOBOT","333627","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|U. Velázquez","Zardini 26869","1991","3","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Middle area.","-57.1166667","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"563","4",NA
"967","2008-05-27 22:02:00-03","MO","MOBOT","333635","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini","Zardini 6177","1988","7","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 km before Atyra. Forest on hill slopes.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-65","1",NA
"968","2016-06-16 08:33:00-03","MO","MOBOT","333651","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|C. Velázquez","Zardini 24813","1990","12","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Central",NA,"Estero del Ypoá, 15 km SW of Nueva Italia. Coast in front Isla Guazú.","-57.5333333","-25.75","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"494","4",NA
"969","2008-05-27 22:02:00-03","MO","MOBOT","333659","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|E. Velázquez","Zardini 18614","1990","1","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Central",NA,"Estero del Ypoá, 13 km SW of Nueva Italia, SW of Pindoty. Gallery forest.","-57.46666","-25.33333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"273","4",NA
"970","2008-05-27 22:02:00-03","MO","MOBOT","333811","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini","Zardini 6319","1988","7","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to 3 km before Atyra. Forest streamside.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-66","1",NA
"971","2008-05-27 22:02:00-03","MO","MOBOT","333867","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|U. Velázquez","Zardini 27068","1991","3","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Inundated savanna.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"568","4",NA
"972","2013-10-15 11:15:00-03","MO","MOBOT","333947","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|R. Velázquez","Zardini 20928","1990","6","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"1 km E of Nueva Colombia on road to Atyra. On a hill.","-57.2166667","-25.1666667","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"344","4",NA
"973","2008-05-27 22:02:00-03","MO","MOBOT","333955","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini","Zardini 4372","1988","5","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Cerro Ybitú Silla, 1 km S of Tobatí. In forest.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-18","2",NA
"974","2016-11-01 10:28:00-02","MO","MOBOT","334091","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|U. Velázquez","Zardini 18992","1990","2","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada.","-57.4666667","-25.3333333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"287","4",NA
"975","2008-05-27 22:02:00-03","MO","MOBOT","334147","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|C. Velázquez","Zardini 21121","1990","6","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"9 km SE of Emboscada on road to Nueva Colombia. Inundated savanna.","-57.23333","-25.15","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"353","5",NA
"976","2008-05-27 22:02:00-03","MO","MOBOT","334155","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|H. Velázquez","Zardini 23191","1990","9","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Central",NA,"Estero del Ypoá, 2 km W of Pindoty, along lake. Inundated savanna.","-57.46666","-25.33333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"428","4",NA
"977","2013-01-04 10:29:00-02","MO","MOBOT","3395348","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","FONSECA","FONSECA 1983","1998","8","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","R. Goldenberg(UPCB)","Goiás",NA,"Municipio de Serranópolis; Pousada das Araras; Fazenda Pedraria, Proprietário manoel Braga, ca.39Km. da cidade; Córrego das Pedreiras; Vegetacão: Orla de mata ciliar; Solo arenoso; Relevo: ondulado.","-52.0036111","-18.4402777","495.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"978","2008-05-27 22:02:00-03","MO","MOBOT","3402578","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Mirtha Ortiz","Ortiz 685","1987",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack","Cordillera",NA,"Crece en suelo humedo, o orillos de curso de agua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2012-06-25 10:43:00-03","MO","MOBOT","940394","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","E. Gutiérrez|R.C. Quevedo|Fabiana Mamani M.","Gutiérrez Crespo 1000","1994","5","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Serranía La Torre. Bosque seco.","-60.8311111","-13.6538889","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"980","2008-05-27 22:02:00-03","MO","MOBOT","966245","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Timothy J. Killeen|J. Balce|C. Graham","Killeen 7468","1995","7","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Laja, sobre senda de Geobol; a 15 km al SE de Los Fierros. Campo sujo, sobre suelos superficiales, encima de la meseta. Al margen de un bosquesillo de Mauritia; en pantano.","-60.75","-14.55","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"981","2013-01-28 05:13:00-02","MO","MOBOT","967950","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","René Guillén V.|F. Mayle|Pablo Solíz|Juan Surubí","Guillén Villarroel 4020","1995","8","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Bahía 4 Vientos, entrando a 6,7 km del campamento la Poza del Tigre. Yomomal con Mauritiela y Mauritia y gran cantidad de gramíneas y graminoides.","-61.38805","-13.73388","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"982","2013-01-28 05:13:00-02","MO","MOBOT","978384","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","René Guillén V.|R. Gonzáles","Guillén Villarroel 4188","1995","8","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros; La Meseta. Campo rupestre. Suelos limo arenosos con afloramiento de roca.","-60.77333","-14.56333","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"983","2011-01-25 10:47:00-02","MO","MOBOT","3234230","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Keiichi Mizoguchi","Mizoguchi 1712","1981","5","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","M.K. Caddah","São Paulo","Bastos","Cecão de Gloria.","-50.7299995422363","-21.9200000762939","550.00000000",NA,NA,"13977","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"984","2008-05-27 22:02:00-03","MO","MOBOT","3253907","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Isabel Basualdo","Basualdo 2617","1989",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J Wurdack","Cordillera",NA,"Altos. Camino a Loma Grande . A orillas de curso de agua.","-57.25","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2008-05-27 22:02:00-03","MO","MOBOT","332460","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|U. Velázquez","Zardini 21561","1990","6","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Paraguarí",NA,"Arroyo Yuquity, 7 km E of Nueva Italia. Inundated savanna.","-57.41666","-25.6","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"369","4",NA
"986","2008-05-27 22:02:00-03","MO","MOBOT","332341","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|E. Velázquez","Zardini 21368","1990","6","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Paraguarí",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Savanna.","-57.46666","-25.33333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"365","4",NA
"987","2020-07-17 18:28:21-03","UNESP-IBILCE","SJRP","07909","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Silvia, M.R.","711.0","1993","02","15","América do Sul","Brasil",NA,NA,"Margem da formação, flor amarela, ca. 1,80m de altura",NA,"Tracheophyta","Myrtales","Walp.",NA,"São Paulo","Nova Aliaça","Estrada de terra José Bonifácio-Nova Aliança, ca. 7 Km de Nova Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"988","2020-07-17 18:28:21-03","UNESP-IBILCE","SJRP","01915","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","P. Guimarães","6.0","1988","03","25","América do Sul","Brasil",NA,NA,"Arbusto 1,50m de altura",NA,"Tracheophyta","Myrtales","Walp.","P. Guimarães","São Paulo","Monte Belo",NA,NA,NA,NA,NA,NA,NA,NA,"1988","05","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"989","2020-07-17 18:28:21-03","UNESP-IBILCE","SJRP","01914","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","P. Guimarães","3.0","1988","03","25","América do Sul","Brasil",NA,NA,"Crescendo no brejo, 2,10m de altura",NA,"Tracheophyta","Myrtales","Walp.","Silvia Corrêa Chica","São Paulo","Tanabi",NA,"-49.6399993896484","-20.6200008392334",NA,NA,NA,"33016","auto","1988","04",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"990","2020-07-17 18:28:21-03","UNESP-IBILCE","SJRP","08014","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Silvia, M.R.","761.0","1993","02","21","América do Sul","Brasil",NA,NA,"Brejo próximo do riacho, flor amarela, ca. 2 m de altura",NA,"Tracheophyta","Myrtales","Walp.",NA,"São Paulo","Adolfo","estrada de terra Adolfo-Sales, ca. 6 km de Adolfo","-49.6399993896484","-21.2299995422363",NA,NA,NA,"15627","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"991","2020-07-03 18:09:27-03","UNESP-IBILCE","SJRP","31203","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","A.A. Rezende & N.T. Ranga","1314.0","2012","08","24","América do Sul","Brasil",NA,NA,"Arbusto 3m, flor branca, filete róseo, botão branco",NA,"Tracheophyta","Myrtales","Walp.",NA,"Mato Grosso do Sul","Nova Andradina","RPPN Vale do Ainhanduí, Fazenda Douradinho, Distrito de Casa Verde","-53.3431015014648","-22.2332992553711",NA,NA,NA,"77831","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"992","2020-06-22 14:18:49-03","UNESP-IBILCE","SJRP","13853","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Sublenhosa, 1 m, flor vermelho pálido;",NA,"Tracheophyta","Myrtales","Walp.","G. Hatschbach","Goiás","Cristalina","serra dos cristais","-47.6136016845703","-16.7686004638672",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"993","2018-09-12 14:48:19-03","UNIOESTE","UNOP","5165","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Silva, A.R.; Siqueira, E.L.; Siqueira, E.L.","479","2007","10","12",NA,"Brasil",NA,NA,"Arvoreta com frutos vermelhos maduros. Próxima ao rio.",NA,NA,NA,"Naudin","Caxambu, M.G.","Paraná","Rio Claro","Poço das Virgens","-45.986083","-20.911917","781","781",NA,NA,NA,"2008","01","08","-45.986083","-20.911917",NA,NA,NA,NA,NA
"994","2015-05-20 10:36:04-03","UFERSA","MOSS","12518","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Oliveira, R.C.","683","1997","03","22","América do Sul","Brasil",NA,NA,"arbusto 1,80 m.; frequente; flor alva; fruto imaturo verde.",NA,NA,NA,"Naudin","Munhoz, C.","Maranhão","Balsas","Projeto Geral de Balsas, ponte do pivô do lote 16.","-46","-7.583333","300","300",NA,NA,NA,"1997",NA,NA,"46W00'00","7S35'00",NA,NA,NA,NA,NA
"995","2020-08-31 09:06:42-03","INPA","INPA","123152","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Kirkbride Junior, JH","4808","1982","06","08","Southern America","Brasil",NA,NA,NA,"INPA0123152","Dicotyledon Com-Clade","Myrtales","Naudin","Wurdack, JJ","Distrito Federal",NA,"Campo alagado com buritis e um córrego pequeno. Perto do Ribeirão do Gama","-47.883333","-15.866667",NA,NA,"INPA0123152 INPA0123152_e",NA,NA,"1983",NA,NA,"-47.883333","-15.866667",NA,NA,NA,NA,NA
"996","2020-08-31 09:06:42-03","INPA","INPA","123167","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Kirkbride Junior, JH","4902","1982","09","21","Southern America","Brasil",NA,NA,NA,"INPA0123167","Dicotyledon Com-Clade","Myrtales","Naudin","Wurdack, JJ","Distrito Federal",NA,"Córrego pequeno que entra o lado W do Córrego Cabeça de Veado","-47.85","-15.866667",NA,NA,"INPA0123167 INPA0123167_e",NA,NA,"1983",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"997","2020-08-31 09:06:42-03","INPA","INPA","135155","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Silva, MG da","4979","1979","06","18","Southern America","Brasil",NA,NA,NA,"INPA0135155","Dicotyledon Com-Clade","Myrtales","Naudin","Goldenberg, R","Mato Grosso",NA,"Cuiabá-Santarém, km 165, entroncamento, Km 165 da Rodovia Cuiabá-Santarém, entroncamento","-56.221805","-14.558439",NA,NA,"INPA0135155 INPA0135155_e INPA0135155_nd",NA,NA,"2011","06",NA,"-56.221805","-14.558439",NA,NA,NA,NA,NA
"998","2020-08-31 09:06:42-03","INPA","INPA","139869","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Equipe do Jardim Botânico de Brasília","474","1985","06","27","Southern America","Brasil",NA,NA,NA,"INPA0139869","Dicotyledon Com-Clade","Myrtales","Naudin",NA,"Distrito Federal",NA,"Jardim Botânico de Brasília. Ca. 20 Km a SE de Brasília",NA,NA,"1025","1025","INPA0139869 INPA0139869_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","2020-08-31 09:06:42-03","INPA","INPA","205266","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Munhoz, CBR","54","1993","09","25","Southern America","Brasil",NA,NA,NA,"INPA0205266","Dicotyledon Com-Clade","Myrtales","Naudin","Munhoz, CBR","Goiás",NA,"Mineiros. Parque Nacional das Emas, margem do rio Glória. Centro Oeste","-52.75","-18.316667","900","900","INPA0205266 INPA0205266_e",NA,NA,"1993","10",NA,"-52.75","-18.316667",NA,NA,NA,NA,NA
"1000","2020-08-31 09:06:42-03","INPA","INPA","212234","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Barbosa, MA","73","2001","06","03","Southern America","Brasil",NA,NA,NA,"INPA0212234","Dicotyledon Com-Clade","Myrtales","Naudin","Goldenberg, R","Distrito Federal",NA,"Auphaville, próximo a divisa Distrito Federal/Minas Gerais.","-47.6","-16","1004","1004","INPA0212234 INPA0212234_e INPA0212234_nd",NA,NA,"2011","06",NA,"-47.6","-16",NA,NA,NA,NA,NA
"1001","2020-08-31 09:06:42-03","INPA","INPA","42500","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Prance, GT","19009","1973","10","15","Southern America","Brasil",NA,NA,NA,"INPA0042500","Dicotyledon Com-Clade","Myrtales","Naudin","Wurdack, JJ","Mato Grosso","Chapada dos Guimarães","Colegio de Buriti, Vicinity of Colegio Buriti","-55.80725","-15.415111","720","720","INPA0042500 INPA0042500_e",NA,NA,"1975",NA,NA,"-55.80725","-15.415111",NA,NA,NA,NA,NA
"1002","2020-08-31 09:06:42-03","INPA","INPA","75717","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Macêdo, M","620","1977","08","13","Southern America","Brasil",NA,NA,NA,"INPA0075717","Dicotyledon Com-Clade","Myrtales","Naudin","Renner, SS","Mato Grosso","Cuiabá","Cuiabá, Margem direita do Ribeirão do Saldeiro, próximo à ponte.","-55.7","-14.8",NA,NA,"INPA0075717 INPA0075717_e INPA0075717_e1",NA,NA,"1981",NA,NA,"-55.7","-14.8",NA,NA,NA,NA,NA
"1003","2020-08-31 09:06:42-03","INPA","INPA","16705","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Coêlho, DF","INPA16705","1965","08","11","Southern America","Brasil",NA,NA,NA,"INPA0016705","Dicotyledon Com-Clade","Myrtales","Naudin","Wurdack, JJ","Distrito Federal","Brasília","Sem dados de localidade.","-47.9296989440918","-15.7797002792358",NA,NA,"INPA0016705 INPA0016705_e","70570","auto","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2020-08-31 09:06:42-03","INPA","INPA","78033","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Gianotti, E","5514","1977","07","08","Southern America","Brasil",NA,NA,NA,"INPA0078033","Dicotyledon Com-Clade","Myrtales","Naudin","Renner, SS","São Paulo","Itapetininga","Fazenda Experimental de Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,"INPA0078033 INPA0078033_e INPA0078033_e1","40712","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2019-12-13 08:11:44-03","ICAUFMG","MCCA","2006","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","SILVEIRA, J.E.",NA,"2017","08","10",NA,"Brasil",NA,NA,"Borda da área florestada","MCCA02065",NA,NA,"Naudin","H.I.R., SILVA","Minas Gerais","Bonito de Minas",NA,"-44.7543983459473","-15.3233003616333",NA,NA,"MCCA02065","95199","auto","2017","10","20",NA,NA,NA,NA,NA,NA,NA
"1006","2019-12-13 08:11:44-03","ICAUFMG","MCCA","1955","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","SILVEIRA, J.E.; H.I.R., SILVA; I.C.M. TERRA",NA,"2017","08","10",NA,"Brasil",NA,NA,"Veredas, borda da área florestada.","MCCA02013",NA,NA,"Naudin",NA,"Minas Gerais","Bonito de Minas",NA,"-44.7543983459473","-15.3233003616333",NA,NA,NA,"95199","auto","2017","10","20",NA,NA,NA,NA,NA,NA,NA
"1007","2019-12-13 08:11:44-03","ICAUFMG","MCCA","2042","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","H.I.R., SILVA",NA,"2017","11","15",NA,"Brasil",NA,NA,"Vereda Almescla","MCCA02102",NA,NA,"Naudin","IGLESIAS, D.T.","Minas Gerais","Bonito de Minas",NA,"-44.7543983459473","-15.3233003616333",NA,NA,"MCCA02102","95199","auto","2018","01","18",NA,NA,NA,NA,NA,NA,NA
"1008","2019-12-11 13:21:43-03","ICAUFMG","MCCA","3245","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","SILVA, H.I.R.; SILVEIRA, J.E.",NA,"2017","08","13",NA,"Brasil",NA,NA,NA,"MCCA03401",NA,NA,"Naudin",NA,"Minas Gerais","Bonito de Minas","APA Pandeiros Vereda Almescla. Zona seca.","-44.7543983459473","-15.3233003616333",NA,NA,NA,"95199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2019-12-13 08:11:44-03","ICAUFMG","MCCA","1750","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","H.I.R., SILVA",NA,"2017","08","11",NA,"Brasil",NA,NA,NA,"MCCA01807",NA,NA,"Naudin","IGLESIAS, D.T.","Minas Gerais","Bonito de Minas","Vereda Almescla","-44.7543983459473","-15.3233003616333",NA,NA,"MCCA01807","95199","auto","2018","01","18",NA,NA,NA,NA,NA,NA,NA
"1010","2021-02-08 13:25:35-03","UFBA-IMS","HVC","4343","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","E.L.Siqueira","853","2013","10","18",NA,"Brasil",NA,NA,"Heliófito, flores com cálice verde e corola alva. Botões florais alvos. Frutos imaturos verdes. Relevo: suave-ondulado","HVC00004343",NA,NA,"Naudin",NA,"Bahia","Encruzilhada","Fazenda Santa Terezinha.","-41.104722","-15.731111","841","841",NA,NA,NA,NA,NA,NA,"41º6'17''W","15º43'52''S",NA,NA,NA,NA,NA
"1011","2017-11-24 14:11:30-02","UFLA","ESAL","9434","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","L.S.Kinoshita-Gouvêa et alii","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,50; branca;; campo rupestre",NA,NA,NA,"Naudin","C.Munhoz","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869","9","1100",NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
