"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"343","2020-09-12 05:00:02-03","US","US","3332244","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","D. Sucre & A. Amaral","7321","1970","10","29","South America - Neotropics","Brazil","Rio de Janeiro","Alto da Boa Vista, Sumaré",NA,NA,"US01898131","US01898131_01 US01898131_02","Kiaersk.",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","450","570",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"344","2020-09-12 05:00:02-03","US","US","2949728","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","D. Sucre","7539","1971","3","22","South America - Neotropics","Brazil","Rio de Janeiro","Mata do Rumo",NA,NA,"US01898487","US01898487_01 US01898487_02","O. Berg",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","100","160",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"345","2020-09-12 05:00:02-03","US","US","3042099","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","L. R. Landrum","4145","1982","1","17","South America - Neotropics","Brazil","Rio de Janeiro","Corcovado, near Hotel Paineiras. Evergreen forest",NA,NA,"US01898486","US01898486_01 US01898486_02","O. Berg",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"346","2020-09-12 05:00:02-03","US","US","2402947","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","R. M. Klein","914","1954","12","14","South America - Neotropics","Brazil","Santa Catarina","Braço Joaquim",NA,NA,"US01898783","US01898783_01 US01898783_02","Kiaersk.",NA,"Luiz Alves","-48.9328002929688","-26.7206001281738","350",NA,NA,NA,NA,NA,NA,"16079","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"347","2020-09-12 05:00:02-03","US","US","2770350","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","D. Sucre & J. F. Silva","9513","1972","8","22","South America - Neotropics","Brazil","Rio de Janeiro","Estado da Guanabara, Morro Taquara da Tijuca.",NA,NA,"US01898775","US01898775_01 US01898775_02","Kiaersk.",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","630",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"348","2020-09-12 05:00:02-03","US","US","2770325","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","D. Sucre","7345","1970","11","24","South America - Neotropics","Brazil","Rio de Janeiro","Vertente suleste de Sumaré",NA,NA,"US01898773","US01898773_01 US01898773_02","Kiaersk.",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","100","200",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"349","2020-09-12 05:00:02-03","US","US","2403054","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","R. Reitz & Klein, --","1895","1954","6","21","South America - Neotropics","Brazil","Santa Catarina","Cunhas.",NA,NA,"US01898782","US01898782_01 US01898782_02","Kiaersk.",NA,"Itajaí","-48.6618995666504","-26.9078006744385","15",NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"350","2020-09-12 05:00:02-03","US","US","2688761","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","G. Hatschbach","16407","1967","5","17","South America - Neotropics","Brazil","Paraná","Sitio do Belizário",NA,NA,"US01898779","US01898779_01 US01898779_02","Kiaersk.",NA,"Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"351","2020-09-12 05:00:02-03","US","US","2770363","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","D. Sucre","8160","1971","12","22","South America - Neotropics","Brazil","Rio de Janeiro","Gruta do Pai Ricardo",NA,NA,"US01898774","US01898774_01 US01898774_02","Kiaersk.",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","500","550",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"352","2020-09-12 05:00:02-03","US","US","2622747","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","J. G. Kuhlmann","817",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Obras Publicas perto do Horto Florestal.",NA,NA,"US01898784","US01898784_01 US01898784_02","Kiaersk.",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"353","2020-09-12 05:00:02-03","US","US","2706557","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","G. Hatschbach","20364","1968","11","21","South America - Neotropics","Brazil","Paraná","Rio do Cedro",NA,NA,"US01898776","US01898776_01 US01898776_02","Kiaersk.",NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"354","2020-09-12 05:00:02-03","US","US","2691470","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","G. Hatschbach","16778","1967","7","25","South America - Neotropics","Brazil","Paraná","Rio das Pombas.",NA,NA,"US01898778","US01898778_01 US01898778_02","Kiaersk.",NA,"Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"355","2020-09-12 05:00:02-03","US","US","2743475","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","G. Hatschbach & ex herb. of Herman F. Linders","16883","1967","8","9","South America - Neotropics","Brazil","Paraná","Serrinha",NA,NA,"US01898777","US01898777_01 US01898777_02","Kiaersk.",NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076","100",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","3331734","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","B. A. S. Pereira & D. Alvarenga","2863","1995","8","15","South America - Neotropics","Brazil","Tocantins","Fazenda Baixa Azul, 15 km ao sul de Taguatinga",NA,NA,"US01898771","US01898771_01 US01898771_02","Kiaersk.",NA,"Taguatinga","-46.5","-12.5","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"357","2020-09-12 05:00:02-03","US","US","2403062","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","R. Reitz & Klein, --","4031","1957","7","26","South America - Neotropics","Brazil","Santa Catarina","Três Barras, Garuva",NA,NA,"US01898781","US01898781_01 US01898781_02","Kiaersk.",NA,"São Francisco do Sul","-48.6380996704102","-26.2432994842529","30",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US","2563962","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","G. Hatschbach","15296","1966","11","29","South America - Neotropics","Brazil","Paraná","Rio Ipiranga.",NA,NA,"US01593917","US01593917_01","Kiaersk.",NA,"Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"359","2020-09-12 05:00:02-03","US","US","2770326","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","D. Sucre","8187","1972","1","4","South America - Neotropics","Brazil","Rio de Janeiro","Morro Taquara da Tijuca.",NA,NA,"US01898772","US01898772_01 US01898772_02","Kiaersk.",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","680","700",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","2403152","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala melagyna","R. Reitz & R. M. Klein","5944","1957","12","30","South America","Brazil","Santa Catarina","Sabia, Vidal Ramos.",NA,NA,"US00118172","US00118172_01","Kiaersk.",NA,NA,NA,NA,"750","750","melagyna","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"361","2020-09-02 16:33:52-03","Cenargen","CEN","98359","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Alexandre Quinet","2226","2010","11","29",NA,"Brasil","MS","Serra do Amolar, morro das cabras, próximo a comunidade do Amolar.","Exsicatas","Arbusto heliófilo de 3m de altura. Folhas discolores verdes, cartáceas. Flores com cálice verde, corola e estames alvos. Doação Jardim Botânico do Rio de Janeiro - RB 455263.","CEN00098359","CEN00098359","O.Berg",NA,"CORUMBA","-59.486111","-18.049722",NA,NA,NA,NA,"-59.486111","-18.049722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"362","2020-09-02 16:33:52-03","Cenargen","CEN","23443","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Dimitri Sucre Benjamin","7321","1970","10","29",NA,"Brasil","RJ","Estado da Guanabara, estrada do Alto da Boa Vista, Sumaré entre 450 - 570 msm.","Exsicatas","Arbusto semi umbrófilo, crescendo na mata. Botões com ovário ferrugíneo e o cálice e a corola esverdeada. Doação do Jardim Botânico do Rio de Janeiro - RB (166120). Rio de Janeiro.","CEN00023443","CEN00023443","O.Berg","K. S. Valdemarin","RIO DE JANEIRO","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"2018","57442","auto","09",NA,NA,NA,NA,NA,"1",NA
"363","2019-11-13 11:26:47-03","USP","SPF","105675","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Bastos, EB","23","1994","09","05",NA,"Brasil","São Paulo","Estação Experimental do IAC",NA,NA,"SPF00105675",NA,"O.Berg",NA,"Pariquera-Açu","-47.8875","-24.622778",NA,NA,NA,NA,"-47.8875","-24.622778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-15 18:28:59-03","USP","SPF","223275","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Santos, MF","685","2011","09","23",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Na beira da trilha suspensa.",NA,"Arvoreta, 4 m alt. Ramo imaturo verde, maduro cinéreo. Folhas brilhantes na face adaxial. Inflorescência imatura, botão floral esverdeado.; Na mata.","SPF00223275",NA,"O.Berg","Giaretta, A","Teresópolis","-43.000556","-22.451667","1176","1176",NA,NA,"-43.000556","-22.451667","2016",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"365","2019-11-13 11:26:47-03","USP","SPF","223764","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Quinet, A","13/55","2000","12","03",NA,"Brasil","Rio de Janeiro","Distrito de Piabetá.",NA,NA,"SPF00223764",NA,"O.Berg","Giaretta, A","Magé","-43.126389","-22.574444","350","350",NA,NA,"-43.126389","-22.574444","2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"366","2019-11-13 11:26:48-03","USP","SPF","229267","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Lucas, EJ","593","2006","11","20",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos",NA,NA,"SPF00229267",NA,"O.Berg","Sobral, M","Teresópolis","-43.007222","-22.458611","1131","1131",NA,NA,"-43.007222","-22.458611","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-13 11:26:48-03","USP","SPF","229269","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Lucas, EJ","586","2006","11","20",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos",NA,NA,"SPF00229269",NA,"O.Berg","Sobral, M","Teresópolis","-43.007222","-22.458611","1131","1131",NA,NA,"-43.007222","-22.458611","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-13 11:26:48-03","USP","SPF","67307","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Kuhlmann, JG","s.n.","1943","08","27",NA,"Brasil","São Paulo","Estação Biológica do Alto da Serra",NA,NA,"SPF00067307",NA,"O.Berg","Giaretta, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"369","2019-11-13 11:26:48-03","USP","SPF","99336","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Godoy, SAP","171","1994","05","24",NA,"Brasil","São Paulo","APA Parque e Fazenda do Carmo",NA,NA,"SPF00099336",NA,"O.Berg",NA,"São Paulo","-46.466667","-23.583333","700","700",NA,NA,"-46.466667","-23.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-13 11:26:47-03","USP","SPF","171851","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Silva, JM","4216","2004","11","23",NA,"Brasil","Paraná",NA,NA,NA,"SPF00171851",NA,"O.Berg","Sobral, M","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"2005","49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-13 11:26:48-03","USP","SPF","229240","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Braga, JMA","1196","1994","05","02",NA,"Brasil","Rio de Janeiro","Parque Estadual da Pedra Branca",NA,NA,"SPF00229240",NA,"O.Berg","Giaretta, A","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"2016","57442","auto","06",NA,NA,NA,NA,NA,NA,NA
"372","2019-11-13 11:26:47-03","USP","SPF","150143","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Cordeiro, I","2390","2000","11","22",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Coordenadas UTM&nf;7392150/ 454742",NA,NA,"SPF00150143",NA,"O.Berg",NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334","325","325",NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-13 11:26:48-03","USP","SPF","41507","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Mattos, J","9196","1961","10","01",NA,"Brasil","São Paulo","Reserva Florestal de Xiririca.",NA,NA,"SPF00041507",NA,"O.Berg","Giaretta, A","Registro","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,NA,NA,"2016","25922","auto","06",NA,NA,NA,NA,NA,NA,NA
"374","2019-11-13 11:26:48-03","USP","SPF","67305","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Mattos, J","9068","1961","08","09",NA,"Brasil","São Paulo","Paranapiacaba",NA,NA,"SPF00067305",NA,"O.Berg","Mazine, FF","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"2011","27258","auto","03",NA,NA,NA,NA,NA,NA,NA
"375","2019-11-13 11:26:48-03","USP","SPF","46620","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Baitello, JB","s.n.","1981","01","07",NA,"Brasil","São Paulo","Serra da Cantareira",NA,NA,"SPF00046620",NA,"O.Berg",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-13 11:26:48-03","USP","SPF","225805","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Campos, MCR","567","2006","05","09",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,"SPF00225805",NA,"O.Berg","Anônimo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-13 11:26:52-03","USP","SPF","200241","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Freitas, HS","418","2007","12","18",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00200241",NA,"Kiaersk.","Freitas, HS","São José do Barreiro","-44.661389","-22.638611","482","482",NA,NA,"-44.661389","-22.638611","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-13 11:26:52-03","USP","SPF","200242","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Freitas, HS","419","2007","02","23",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00200242",NA,"Kiaersk.","Freitas, HS","São José do Barreiro","-44.661389","-22.638611","482","482",NA,NA,"-44.661389","-22.638611","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-13 11:26:52-03","USP","SPF","200393","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Freitas, HS","48","2007","12","27",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00200393",NA,"Kiaersk.","Mazine, FF","São José do Barreiro","-44.656667","-22.642778","504","504",NA,NA,"-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-13 11:26:52-03","USP","SPF","41515","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Gehrt, A","s.n.","1922","08","08",NA,"Brasil","São Paulo","Estação Biológica do Alto da Serra",NA,NA,"SPF00041515",NA,"Kiaersk.","Sobral, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-13 11:26:52-03","USP","SPF","147116","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G","27063","1971","09","29",NA,"Brasil","Paraná","Serra do Araçatuba",NA,NA,"SPF00147116",NA,"Kiaersk.","Sobral, M","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"1993","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-13 11:26:52-03","USP","SPF","109233","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G","51206","1987","04","09",NA,"Brasil","Paraná","Serra dos Castelhanos",NA,NA,"SPF00109233",NA,"Kiaersk.","Sobral, M","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-13 11:26:52-03","USP","SPF","31595","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Martins, D","57","1982","12","01",NA,"Brasil","Rio de Janeiro","Floresta da Tijuca",NA,NA,"SPF00031595",NA,"Kiaersk.","Martins, D","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-10-07 09:35:19-03","UEFS","HUEFS","87539","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Glaziou, A.","7638","1818",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087539",NA,"Kiaersk.",NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"385","2019-10-07 09:35:22-03","UEFS","HUEFS","108656","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Carvalho, P.","14","2004","07","07",NA,"Brasil","Bahia","Jardim Botânico de Salvador.",NA,NA,"HUEFS0108656","HUEFS0108656","O.Berg",NA,"Salvador","-38.427222","-12.926944",NA,NA,NA,NA,"38W25'38''","12S55'37''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"386","2019-10-07 09:35:22-03","UEFS","HUEFS","87395","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Martius, K.F.P.von",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087395",NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,"Isótipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"387","2019-10-07 09:35:22-03","UEFS","HUEFS","173448","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Aguiar, O.T.","283","1988","11","30",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Pilões.",NA,NA,"HUEFS0173448","HUEFS0173448","O.Berg",NA,"Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"388","2019-10-07 09:35:22-03","UEFS","HUEFS","81944","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Lyra-Lemos, R.P.","3772","1996","10","29",NA,"Brasil","Alagoas","Próximo à zona urbana.",NA,"Caatinga aberta, solo úmido no inverno.","HUEFS0081944","HUEFS0081944","O.Berg","M.Sobral","Minador do Negrão","-36.8647003173828","-9.30527973175049",NA,NA,NA,NA,NA,NA,"2012","11111","auto","04",NA,"Rosanae",NA,NA,NA,NA,NA
"389","2019-10-07 09:35:26-03","UEFS","HUEFS","87315","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Glaziou, A.","17671","1892",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"HUEFS0087315",NA,"Kiaersk.",NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"390","2019-10-07 09:35:26-03","UEFS","HUEFS","87288","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia var. axillaris","Pohl, E.","1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087288",NA,"O.Berg",NA,NA,NA,NA,NA,NA,"var. axillaris",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"391","2019-10-07 09:35:26-03","UEFS","HUEFS","87288","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia var. axillaris","Pohl, E.","1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087288",NA,"O.Berg",NA,NA,NA,NA,NA,NA,"var. axillaris",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"392","2019-09-04 19:40:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","A. Glaziou","7638",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"393","2019-01-23 11:00:02-02","F","FMNH-SEEDPLANTS","V0065199F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","A. Glaziou","7638",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065199F","V0065199F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"394","2015-03-07 08:58:58-03","F","FMNH-SEEDPLANTS","V0108856F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108856F","V0108856F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
