"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","locality","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"604","2012-12-25 11:41:00-02","MO","MOBOT","2776145","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Gerardo Aymard|R. Schargel|D. Dacosta","Aymard C. 11915","2002","South America","Venezuela","Amazonas",NA,"-66.63333","4.1",NA,NA,NA,NA,"3","13","Municipio Atabapo. Rio Ventuari, Isla Caimán, Bosques de terra firme en depressiones","G. Aymard","117.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2010-06-14 10:33:00-03","MO","MOBOT","2776214","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"A. Ducke|João Geraldo Kuhlmann","Ducke 5231","1925","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"10","20","Estrela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2015-02-22 14:19:00-03","MO","MOBOT","2776242","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Howard S. Irwin","Irwin H.S. Irwin, J.W. Grear, Jr., R. Souza & R. Reis dos Santos","1966","South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"5","14","ca 30 km NE of Brasília, D.F. Gallery forest and ajacent cerrado","J. Grimes","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2011-02-22 16:35:00-03","MO","MOBOT","2801291","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"R. Benoist","Benoist 1464","1914","South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"7","11","Kourou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2014-05-13 20:05:00-03","MO","MOBOT","2801298","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"M. Toledo","Toledo 91","1992","South America","Bolivia","Santa Cruz","Velasco","-60.9","-13.61666",NA,NA,NA,NA,"8","20","Lago Caiman",NA,"250.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2008-05-27 22:02:00-03","MO","MOBOT","2801303","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Ghillean T. Prance","Prance 9757","1969","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"2","9","Rio Auaris, river bank","J. Grimes","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2014-01-06 20:29:00-02","MO","MOBOT","2801310","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"C.A. Cid Ferreira|Bruce W. Nelson","Cid Ferreira 2763","1980","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Municipio de Sena Maduriera, rio Iaco, margem direita, mata de capoeira, solo argiloso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2011-10-25 13:39:00-02","MO","MOBOT","2801316","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"C.A. Cid Ferreira|Bruce W. Nelson","Cid Ferreira 2639","1980","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"9","30","Sena Madureira ao Sul da cida de. Mata de beira de estrada, solo argiloso","J. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2008-05-27 22:02:00-03","MO","MOBOT","2776198","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"A.R.S. Oliveira","Oliveira 646","1995","South America","Brazil","Acre",NA,"-69.21666","-10.11666",NA,NA,NA,NA,"9","8","Fazenda Nova Olinda. Foresta de terra firme","T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2008-05-27 22:02:00-03","MO","MOBOT","2776189","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"A.R.S. Oliveira","Oliveira 653","1995","South America","Brazil","Acre",NA,"-69.21666","-10.11666",NA,NA,NA,NA,"9","9","Fazenda Nova Olinda. Foresta de terra firme","T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2015-02-22 14:19:00-03","MO","MOBOT","2801349","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Howard S. Irwin","Irwin 15832","1966","South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"5","14","Gallery forest and adjacent cerrado, ca 30 km. N.E. of Brasilia, D.F.","J. Grimes","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2008-05-27 22:02:00-03","MO","MOBOT","2801591","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"ZAMBRANO","ZAMBRANO 1813","1988","South America","Venezuela","Zulia",NA,NA,NA,NA,NA,NA,NA,"6","8","Camino entre Diego Coronel y Valentin Tudares, Dto. Miranda","O. Zambrano","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2010-01-05 09:04:00-02","MO","MOBOT","2801598","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"M. F. Prévost","Prévost 608","1979","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"6","19","Cayenne St Laurent, km 129,3 Bord de la RN 1","O. Poncy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2010-01-05 09:04:00-02","MO","MOBOT","2801603","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"M. F. Prévost","Prévost 4076","2000","South America","French Guiana","Cayenne",NA,"-52.31666","4.93333",NA,NA,NA,NA,"12","20","Centre Orstom de Cayenne","M.F. Prevost","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2009-08-22 06:35:00-03","MO","MOBOT","2801605","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Jacques S. Blanchet","Blanchet 3016",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. Elias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2008-05-27 22:02:00-03","MO","MOBOT","2801607","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Albert C. Smith","Smith 3277","1938","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"3","12","Savanna between Takutu River and Kanuku Mountains","T. Elias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2011-06-10 10:23:00-03","MO","MOBOT","2801608","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Julian A. Steyermark|et al.","Steyermark 114856","1977","South America","Venezuela","Delta Amacuro",NA,"-61.2","9.16666",NA,NA,NA,NA,"10","17","Spiny low thickets bordering floating grass mats","R. Liessner","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2011-03-02 12:25:00-03","MO","MOBOT","2801609","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Albert C. Smith","Smith 3524","1938","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northwestern slopes of Kanuku Moutains, in drainage of Moku-moku Creek (Takutu tributary) dense forest","T. Elias","150.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2008-05-27 22:02:00-03","MO","MOBOT","2801610","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Smith","Smith 2506","1937","South America","Guyana","Rupununi",NA,NA,NA,NA,NA,NA,NA,"11","9","Edge of forest, Lat about 2.20 N","T. Elias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2013-02-13 05:33:00-02","MO","MOBOT","2892414","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1246","1990","South America","Bolivia","Santa Cruz","Ichilo","-63.58333","-17.65",NA,NA,NA,NA,"10","23","Orilla del río Espejito; 20 km SE (línea recta) de Buena Vista.","C.Romero","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2013-02-13 05:33:00-02","MO","MOBOT","2893152","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1242","1990","South America","Bolivia","Santa Cruz","Ichilo","-63.58333","-17.65",NA,NA,NA,NA,"10","23","4 km NE de Espejito, sobre el camino a Huaytú.","C.Romero","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2013-02-13 05:33:00-02","MO","MOBOT","2893337","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1240","1990","South America","Bolivia","Santa Cruz","Ichilo","-63.63333","-17.56666",NA,NA,NA,NA,"10","23","Huaytú; 11 km SE (línea recta) de Buena Vista.","C.Romero","412.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2013-02-13 05:33:00-02","MO","MOBOT","2897312","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1248","1990","South America","Bolivia","Santa Cruz","Ichilo","-63.58333","-17.65",NA,NA,NA,NA,"10","20","Loc: Orilla del río Espejito; 20 km SE (línea recta) de Buena Vista; Nombre común pacay. Bosque subhúmedo tropical, zona premontana.","C.Romero","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2008-05-27 22:02:00-03","MO","MOBOT","2898858","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"James A. Ratter","Ratter 6789","1993","South America","Brazil","Maranhão",NA,"-47.46666","-6.83333",NA,NA,NA,NA,"7","9","About 15 km N of Carolina, on back road, Narrow gallery forest.","C.Romero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2011-03-04 11:04:00-03","MO","MOBOT","2901262","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Andrew Mathews","Mathews 3274","1840","South America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Romero (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2013-08-23 04:12:00-03","MO","MOBOT","2904750","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Wilson Devia A.","Devia Alvarez 1024","1985","South America","Colombia","Valle del Cauca","Riofrio",NA,NA,NA,NA,NA,NA,"2","28","Vereda El Crucero, vía Ríforío-Salónica.","C. Romero (COL)","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2012-04-06 11:05:00-03","MO","MOBOT","2905237","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"S. Llatas Quiroz","Llatas Quiroz 3004","1991","South America","Peru","Cajamarca","San Miguel",NA,NA,NA,NA,NA,NA,"8","24","Quebrada secas, laderas junto a monte perenne bajo.","Carolina Romero (COL)","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"631","2012-11-01 05:08:00-02","MO","MOBOT","3147509","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Luz Delgado","Delgado 226","1989","South America","Venezuela","Bolívar",NA,"-64.4","7.15",NA,NA,NA,NA,"6",NA,"Municipio Raul Leoni. 86 Km al Este de San Francisco.","Carolina Romero","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2008-05-27 22:02:00-03","MO","MOBOT","3164976","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"SALDIAS","SALDIAS 1243","1990","South America","Bolivia","Santa Cruz","Ichilo","-63.58333","-17.65",NA,NA,NA,NA,"10","23","4 km NE de Espejito, sobre el camino a Huaytú;","Carolina Romero","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2018-04-07 05:24:00-03","MO","MOBOT","3312494","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Ivan Linneo|A. Molina O.","Linneo Foronda 700","2006","South America","Bolivia","Santa Cruz","Ichilo","-64.23111","-16.78194",NA,NA,NA,NA,"9","9","Sindicato el Totaí a 120 km de Yapacaní aprox. Bosque tropical siempre verde, intervención antrópica (colecta de árboles caidos por desmonte).","Carolina Romero (MO)","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2013-02-13 05:33:00-02","MO","MOBOT","3320002","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1267","1990","South America","Bolivia","Santa Cruz","Ichilo","-63.88333","-17.38333",NA,NA,NA,NA,"10","23","Faja Norte; 3,5 km NW de Comando (Yapacaní), sobre el camino a Choré.","Carolina Romero (MO)","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2011-02-19 17:18:00-02","MO","MOBOT","3337607","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Isau Huamantupa|Nigel Smith|M. Vásquez|W. Tello|J. Renjifo","Huamantupa Chuquimaco 7561","2006","South America","Peru","Loreto","Ucayali","-74.24305","-5.12833",NA,NA,NA,NA,"4","14","Dist. Contamana, comunidad de Bretaña y Manco Capac. Bosque secundario","T.D. Pennington (K)","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"636","2019-10-18 14:42:00-03","MO","MOBOT","3413891","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Egleé Zent|Stanford Zent","Zent 170","1998","South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"2","1","Cano Majagua.","Carolina Romero (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-10-18 14:41:00-03","MO","MOBOT","3416824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Egleé Zent|Stanford Zent","Zent 230",NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carolina Romero (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2009-08-23 06:44:00-03","MO","MOBOT","3425996","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Ramiro Fonnegra G.|et al.","Fonnegra G. 6283","1997","South America","Colombia","Antioquia","Cocorná",NA,NA,NA,NA,NA,NA,"1","9","Camino entre la Piñuela y La Vega, margen izquierda del Río Santo Domingo.","C. Romero (COL)","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2009-07-27 09:01:00-03","MO","MOBOT","3443374","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"E. Vargas","Vargas 5009","1997","South America","Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,NA,NA,"9","25","Alto Bení, alrededores de Sapecho, Colonoa San Pedro. Al borde del camino, Lote de Pedro Bernabe, cerca de la casa.","R. Seidel (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"640","2013-02-13 05:33:00-02","MO","MOBOT","3466123","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.","Saldias Paz 980","1990","South America","Bolivia","Santa Cruz","Ichilo","-63.63333","-17.6",NA,NA,NA,NA,NA,NA,"Parque Nacional Amboró; camino al campamento La Chonta, entre los ríos Cheyo y Surutú; 6 km SW (línea recta) de Huaytú. Orilla del camino. Bosque húmedo tropical.","Carolina Romero (COL)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2008-05-27 22:02:00-03","MO","MOBOT","73779","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Franklin Ayala|et al.","Ayala Flores 2990","1980","South America","Peru","Loreto","Maynas","-71.85611","-3.32472",NA,NA,NA,NA,"12","17","Comunidad Witotos; Estirón de Tierra Firme - Río Ampiyacu. Purma.","R.E. Gereau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,NA
"642","2008-05-27 22:02:00-03","MO","MOBOT","74220","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Alwyn H. Gentry","Gentry 43303","1983","South America","Peru","Madre de Dios","Manu","-71.36666","-11.86666",NA,NA,NA,NA,"8","2","Cocha Cashu Biological Station. Manu National Park. Tropical moist forest on alluvial flood plain. Tree Plot","R.E. Gereau (MO)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-214","3",NA,NA
"643","2014-04-04 05:41:00-03","MO","MOBOT","75187","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 54428","1986","South America","Peru","Loreto","Maynas","-72.91666","-3.25",NA,NA,NA,NA,"6","14","Quebrada Sucusari, N side tributary of Río Napo, mature terra firme forest. TRANSECT # 5","R. Gereau","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-63","3",NA,NA
"644","2008-05-27 22:02:00-03","MO","MOBOT","77476","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Juan Celedonia Ruiz M.|et al.","Ruiz M. 1573","1990","South America","Peru","Loreto","Maynas","-72.96666","-4.08333",NA,NA,NA,NA,"9","14","Caserío Nuevo San Juan, Quebrada Tamishiaco, a dos horas de viaje de la desembocadura en motor 40 HP. Bosque primario de altura, suelos arcillosos.","D.A. Neill (MO)","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","5",NA,NA
"645","2008-05-27 22:02:00-03","MO","MOBOT","77635","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Juan Celedonia Ruiz M.|et al.","Ruiz M. 1585","1990","South America","Peru","Loreto","Maynas","-72.96666","-4.08333",NA,NA,NA,NA,"9","15","Caserío Nuevo San Juan, Quebrada Tamishiaco. Bosque primario, suelos de altura.","T.D. Pennington (K)","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","5",NA,NA
"646","2008-05-27 22:02:00-03","MO","MOBOT","77874","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Thomas B. Croat","Croat 19638","1972","South America","Peru","Loreto",NA,"-73.2325","-3.765",NA,NA,NA,NA,"8","24","Isla de Ushpa-Caño, near mouth of Río Itaya; swampy forest along margin of pasture.","Ronald L. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"293","3",NA,NA
"647","2018-10-02 08:37:00-03","MO","MOBOT","82402","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Cesár A. Grández|J. Ruiz|S.A. Vásquez","Grández Rios 1888","1990","South America","Peru","Loreto","Maynas","-73.3666667","-4.1666667",NA,NA,NA,NA,"9","16","Nuevo San Juan, Quebrada Tamshiyacu.","D.A. Neill (MO)","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","7",NA,NA
"648","2008-05-27 22:02:00-03","MO","MOBOT","83272","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Cesár A. Grández|Nestor Jaramillo","Grández Rios 1984","1990","South America","Peru","Loreto","Maynas","-74.83333","-3.3",NA,NA,NA,NA,"10","20","Reserva Nacional Pacaya-Samiria, Estaø ción Biológica Pithecia, Río Samiø ria. Bosque Primario no inundable.","D.A. Neill (MO)","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","9",NA,NA
"649","2008-05-27 22:02:00-03","MO","MOBOT","86785","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Michael H. Nee","Nee 31785","1985","South America","Bolivia","Pando","Madre de Dios","-66.81666","-11.28333",NA,NA,NA,NA,"9","5","Genechiquia. Rocky bank of river, with evergreen forest above","R.E. Geraeau (MO)","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2017-02-01 08:17:00-02","MO","MOBOT","89040","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Wilson Devia A.","Devia Alvarez 1024","1985","South America","Colombia","Valle del Cauca","Riofrio","-76.347778","4.160556",NA,NA,NA,NA,"2","28","DPTO. VALLE: Municipio Ríofrío, vereda El Crucero, vía Ríofrío- Salónica. Altura 1100 m.","T.D. Pennington (K)","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","1",NA,NA
"651","2008-05-27 22:02:00-03","MO","MOBOT","933950","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"M. Toledo G.","Toledo G. 91","1992","South America","Bolivia","Santa Cruz","Velasco","-60.9","-13.61666",NA,NA,NA,NA,"8","20","Parque Nacional Noel Kempff Mercado. Alrededor del Campamento Lago Caimán. Aprox. 2 km al S del Río Itenez.","T.D. Pennington","250.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2013-02-13 05:33:00-02","MO","MOBOT","934181","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|J.M. Rojas|Bonifacio Mostacedo C.|Luzmila Arroyo P.","Saldias Paz 2299","1992","South America","Bolivia","Santa Cruz","Nuflo de Chavez","-63.55","-14.91666",NA,NA,NA,NA,"8","15","Provincia Ñuflo de Chavez. Localidad Reserva de Vida Silvestre Ríos Blanco y Negro; laguna Pajaral, casi 2 km al O del campamento a orilla de la laguna. Bosque semideciduo en bajura, con sartenejales.",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2013-02-13 05:33:00-02","MO","MOBOT","934611","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|M. Menacho|E. Gutiérrez","Saldias Paz 3374","1993","South America","Bolivia","Santa Cruz","Velasco","-60.76666","-14.66666",NA,NA,NA,NA,"11","3","Parque Nacional Noel Kempff Mercado. 15 km SE del campamento Los Fierros, sobre el camino al aserradero Tarbo. Bosque alto en llanura.","T.D. Pennington (K)","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2013-02-13 05:33:00-02","MO","MOBOT","940809","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|Israel G. Vargas C.|He. Cabrera","Saldias Paz 1826","1992","South America","Bolivia","Santa Cruz","Nuflo de Chavez","-62.61666","-15.7",NA,NA,NA,NA,"7","12","Reserva de Vida Silvestre Ríos Blanco y Negro; Perseverancia loma colorada 10 a 12 km al S del campamento sobre el camino, a concepción. Bosque semideciduo influenciado por el Río Negro.",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2013-02-13 05:33:00-02","MO","MOBOT","941689","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|Bonifacio Mostacedo C.|Luzmila Arroyo P.|René Guillén V.|E. Gutiérrez|G. Zapata","Saldias Paz 2967","1993","South America","Bolivia","Santa Cruz","Velasco","-61.5","-14.68333",NA,NA,NA,NA,"7","3","Parque Nacional Noel Kempff Mercado. Las Mechitas, 53 km SW del Aserradero Moira, sobre el camino a Santa Roca de la Roca. Bosque húmedo, a orillas del arroyo.","T.D. Pennington (K)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
