"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"322","2019-07-29 10:13:00-03","MO","MOBOT","3352168","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Berenice C. Bastos","Bastos 520","1984",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Ipirá. margem da estrada para Ipirá proximo ao Riacho.",NA,"(Gardner) Cabrera",NA,NA,NA,"John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"323","2019-07-30 13:59:00-03","MO","MOBOT","3354461","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Troels M. Pedersen","Pedersen 4822","1958",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Corrientes","Estancia Las Tres Marias Low, frequently flooded ground by the river, half-shade.",NA,"(Gardner) Cabrera","Empedrado",NA,NA,"(pappus pluriaristate) J Pruski",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"324","2009-08-07 05:34:00-03","MO","MOBOT","3354745","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Thomas Morong","Morong 1992","1888",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Pilcomayo River.",NA,"(Gardner) Cabrera",NA,NA,NA,"N. Soria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","3354852","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Émile Hassler","Hassler 7440",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Gardner) Cabrera",NA,NA,NA,"N. Soria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-07-29 10:19:00-03","MO","MOBOT","3355329","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gert G. Hatschbach|J.M. Silva","Hatschbach 52490","1988",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso do Sul","30-40 km L do Rio Paraguai.(mun. Miranda).",NA,"(Gardner) Cabrera",NA,NA,NA,"John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"327","2009-12-05 06:55:00-02","MO","MOBOT","3389747","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gert G. Hatschbach|V. Pott|J.M. Silva","Hatschbach 60949","1994",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"Lagoa Cáceres (Depto. Porto Soares).",NA,"(Gardner) Cabrera",NA,NA,NA,"J. Pruski",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2011-06-09 17:35:00-03","MO","MOBOT","568688","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|Tulio Tillería","Zardini 36031","1993","6","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Tavarory: Border Tavarory-Acosta Ñu. Paraguay River. Gallery forest on Paraguay River.",NA,"(Gardner) Cabrera",NA,"-57.55","-25.45","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","824",NA,NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","570814","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|M. Velázquez","Zardini 22506","1990","8","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Tavarory, on Río Paraguay. Along Río Paraguay. Savanna.",NA,"(Gardner) Cabrera",NA,"-57.5","-25.5","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","403",NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","573412","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","William J. Hahn","Hahn 2518","1984","5","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Amambay","Parque Nacional Cerro Cora. Forest edge.",NA,"(Gardner) Cabrera",NA,"-56.08333","-22.66666","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","84-28",NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","573468","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","William J. Hahn","Hahn 2108","1984","2","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Canindeyú","Katueté. Swampy area between town and forest to the N. Dominated by myrtaceous treelets, tree ferns and other shrubs to a maximum height of 7 meters.",NA,"(Gardner) Cabrera",NA,"-54.66666","-24.16666","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","84-8",NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","574141","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|M. Velázquez","Zardini 22896","1990","8","31","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Tavarory, along Río Paraguay. Savanna.",NA,"(Gardner) Cabrera",NA,"-57.5","-25.5","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","415",NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","575050","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6846","1982","2","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Amambay","Parque Nacional Cerro Corá. Open sandy campo with low shrubs and palms NE of park headquarters.",NA,"(Gardner) Cabrera",NA,"-56.05","-22.65","Soria, N.","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","262",NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","576333","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|E. Velázquez","Zardini 19004","1990","2","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Paraguay River around San Antonio. Gallery forest.",NA,"(Gardner) Cabrera",NA,"-57.5","-25.25","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","289",NA,NA
"335","2011-12-22 05:00:00-02","MO","MOBOT","579899","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Teodoro Rojas","Rojas 4813","1924","3",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Guairá","Colonia Independencia.",NA,"(Gardner) Cabrera",NA,"-56.16666","-25.66666","A. Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-09-18 12:09:00-03","MO","MOBOT","590773","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","R. Frey|Paolo Bettella|R.C. Quevedo","Frey 573","1990","5","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Southern border of Laguna Cáceres. Las Piedritas, zona militar, 500 m NNE of the plaza central of Puerto Suarez.",NA,"(Gardner) Cabrera","Chiquitos","-57.7916666","-18.9666667","H. Robinson (US)","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","10",NA,NA
"337","2014-12-11 12:50:00-02","MO","MOBOT","593272","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|C. Velázquez","Zardini 23442","1990","9","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Tavarory, on Arroyo Avaí near confluence with Río Paraguay.",NA,"(Gardner) Cabrera",NA,"-57.5","-25.5","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","439",NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","593527","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|R. Velázquez","Zardini 27591","1991","6","18","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Tavarory. Paraguay River. Gallery forest with patches of inundated savanna.",NA,"(Gardner) Cabrera",NA,"-57.5","-25.5","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","586",NA,NA
"339","2017-03-16 11:21:00-03","MO","MOBOT","594658","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|Ru. Velázquez","Zardini 27675","1991","6","18","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Tavarory. Acosta Ñu. Paraguay River.",NA,"(Gardner) Cabrera",NA,"-57.5833333","-25.3333333","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","587",NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","595378","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini","Zardini 23586","1990","11","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Tavarory, 1 km E of Río Paraguay. Savanna.",NA,"(Gardner) Cabrera",NA,"-57.5","-25.5","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","447",NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","596305","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|P. Aquino","Zardini 29887","1992","1","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Paraguarí","Acahay Massif. Easternmost Peak. Forest on slopes at southeastern area.",NA,"(Gardner) Cabrera",NA,"-57.13333","-25.86666","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","643",NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","598173","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|M. Vera","Zardini 39524","1994","6","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Tavarory. 2 km southeast from entrance, on Paraguay River. Gallery forest.",NA,"(Gardner) Cabrera",NA,"-57.55055","-25.47222","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","908",NA,NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","598202","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|M. Vera","Zardini 39543","1994","6","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Tavarory. 2 km southeast from entrance, on Paraguay River. Gallery forest.",NA,"(Gardner) Cabrera",NA,"-57.55055","-25.47222","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","908",NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","598764","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|Leongino Guerrero","Zardini 39755","1994","6","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Concepción","Arroyo Tagatiyá-Guazú. Gallery forest on limestones.",NA,"(Gardner) Cabrera",NA,"-57.43944","-22.75722","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","914",NA,NA
"345","2008-05-27 22:02:00-03","MO","MOBOT","598803","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|Leongino Guerrero","Zardini 39790","1994","6","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Concepción","Arroyo Tagatiyá-Guazú. Gallery forest on limestones.",NA,"(Gardner) Cabrera",NA,"-57.43944","-22.75722","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","914",NA,NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","599106","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|Leongino Guerrero","Zardini 36869","1993","8","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Tavarory: Border with Acosta Ñu. Inundated Savanna and Gallery Forest along Paraguay River.",NA,"(Gardner) Cabrera",NA,"-57.55","-25.45","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","840",NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","800967","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|Leongino Guerrero","Zardini 31600","1992","5","18","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","2.5 km W from entrance to Tavavory. Gallery forest.",NA,"(Gardner) Cabrera",NA,"-57.5","-25.5","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","681",NA,NA
"348","2008-05-27 22:02:00-03","MO","MOBOT","884576","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|Alberto Florentín","Zardini 40070","1994","7","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Alto Paraná","Estancia Bertoni (Río Paraná). Gallery forest.",NA,"(Gardner) Cabrera",NA,"-54.6","-25.63333","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","923",NA,NA
"349","2013-10-13 05:48:00-03","MO","MOBOT","942323","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Timothy J. Killeen|René Guillén V.|Chacón*|Corine Vriesendorp","Killeen 6899","1994","10","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Reserva Ecológica El Refugio-Bahía Lazareto. Estero ribereño; pastizal y matorral, de área inundada hasta 2 m de alto, por las aguas negras del Río Paraguá.",NA,"(Gardner) Cabrera","Velasco","-61.7833333","-15.45","John Pruski (MO)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"350","2019-07-29 10:32:00-03","MO","MOBOT","979990","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","A. Rodríguez O.|Paul F. Foster","Rodríguez Olmos 767","1995","11","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado, 35 km de Los Fierros-Florida, margen del río Paraguá.",NA,"(Gardner) Cabrera","Velasco","-60.3958333","-14.8113889","John Pruski (MO)","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"351","2019-03-20 17:17:14-03","UNIOESTE","UNOP","10053","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Benatti, V.M.N.; Rauber, C.R.; Hentz Junior, E.J.; Hammes, J.K.; Toscan, M.A.G.; Rauber, C.R.; Hentz Junior, E.J.; Hammes, J.K.; Toscan, M.A.G.","41","2019","01","16",NA,"Brasil",NA,NA,"Arbusto com 1 m e 50 cm. Folhas opostas. Capítulo radiado. Flores do raio amarelas e liguladas e flores do disco também amarelas.",NA,NA,NA,NA,"Paraná","Parque Nacional do Iguaçu, Trilha do Macucu Safari",NA,"(Gardner) Cabrera","Foz do Iguaçu","-54.457222","-25.647194","Benatti, V.M.N.",NA,NA,"2019","03","08",NA,NA,"-54.457222","-25.647194",NA,NA,NA,NA,NA
"352","2015-05-20 10:33:39-03","UFERSA","MOSS","14109","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Figueiredo, M.A.","622","1996","06","12","América do Sul","Brasil",NA,NA,"erva terrestre, 2 m; coletada na caatinga arbustiva arbórea; massapê, fragmento de calcário; frequente; caule haste piloso; folhas simples, membranácea, pilosa; inflorescencia capítulo axilar/terminal, corola amarela; n.v. agrião-bravo.",NA,NA,NA,NA,"Ceará","Chapada do Apodi.",NA,"(Gardner) Cabrera","Quixeré","-37.816667","-5.2","Pereira, R.deC.A.","110","110","1996","09","01",NA,NA,"37W49'00","5S12'00",NA,NA,NA,NA,NA
"353","2020-08-31 08:53:01-03","INPA","INPA","142231","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Almeida, C de","1043","1981","08","15","Southern America","Brasil",NA,NA,NA,"INPA0142231","Dicotyledon Asterids","Asterales",NA,"Mato Grosso do Sul","Em margem direita do rio Paraguai (Porto.) Solo firme, úmido próximo a abitações, erva perene encontrada sempre em solo úmido.","INPA0142231_e","(Gardner) Cabrera","Ladário","-57.6016998291016","-19.0046997070312","Santos, JUM dos",NA,NA,"1981","09",NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"354","2020-08-31 08:53:01-03","INPA","INPA","287322","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ferreira, GAC","59","2019","01","08","Southern America","Brasil",NA,NA,NA,"INPA0287322","Dicotyledon Asterids","Asterales",NA,"Amazonas","Chácara Mariju (KM28 da AM 070), Nas margens da praia do japonês.",NA,"(Gardner) Cabrera","Iranduba","-60.369744","-3.094269","Ramos, JF",NA,NA,"2019","09",NA,NA,NA,"-60.369744","-3.094269",NA,NA,NA,NA,NA
"355","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","50362",NA,"Plantae","Compositae","Melanthera","latifolia","Melanthera latifolia","A.D. Ferreira; P.J. Coelho","40","2014","06","20",NA,"Brasil",NA,NA,"Sépalas verdes, flores amarelas","MBML050362",NA,NA,NA,"Espírito Santo","RPPN Vale do Sol, Floresta Ombrófila Densa, trilha que percorre o córrego","MBML050362","(Gardner) Cabrera","Santa Teresa","-40.533333","-19.95",NA,NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA
"356","2021-03-04 11:04:30-03","UFRB","HURB","16236","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Sousa, L.G.; Melo, J.G.; Santos, L.L.","154","2007","07","15",NA,"Brasil",NA,NA,"UFP 54256. <ll>dwc_commonname:</ll> mal-me-quer","HURB000016236",NA,NA,NA,"Pernambuco","Comunidade Carão; Margem da estrada",NA,"(Gardner) Cabrera","Altinho","-36.092944","-8.587083","R. Pereira","468","468","2007","10","11",NA,NA,"36º5'34,6W","8º35'13,5S",NA,NA,NA,NA,NA
"357","2021-03-04 11:04:30-03","UFRB","HURB","10881","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Aona, L.Y.S.; Sousa, N.X.M.; Fonseca, W.O.","4095","2015","08","17",NA,"Brasil",NA,NA,NA,"HURB000010881",NA,NA,NA,"Bahia","Zona Rural Laranjeiras; Roça do Zé Miguel","HURB000010881","(Gardner) Cabrera","Sapeaçu","-39.235833","-12.769722","M. Alves","221","221",NA,NA,NA,NA,NA,"39º14'09W","12º46'11S",NA,NA,NA,NA,NA
"358","2021-03-04 11:04:30-03","UFRB","HURB","15376","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Silva, F.A.V.; Raquiléia; Campos, V.C.","3","2002","02","22",NA,"Brasil",NA,NA,NA,"HURB000015376",NA,NA,NA,"Mato Grosso do Sul","Margem esquerda do Rio Paraguai;",NA,"(Gardner) Cabrera","Corumbá","-57.594167","-19.198889","M.Alves",NA,NA,"2018","03","06",NA,NA,"57º35'39W","19º11'56S",NA,NA,NA,NA,NA
"359","2021-03-04 11:04:30-03","UFRB","HURB","15864","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Aona, L.Y.S.; Costa, G.; Vieira, G.; Fonseca, W. & Araujo, R.J.","4575","2017","09","13",NA,"Brasil",NA,NA,NA,"HURB000015864",NA,NA,NA,"Bahia","Capoieiruçu;",NA,"(Gardner) Cabrera","Cachoeira","-38.989167","-12.575556","M.Alves",NA,NA,"2018","03","06",NA,NA,"38º59'21W","12º34'32S",NA,NA,NA,NA,NA
"360","2021-03-04 11:04:30-03","UFRB","HURB","4124","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Aona, L.Y.S.; Alcantara, J.; Oliveira, W.","1502","2012","07","24",NA,"Brasil",NA,NA,"A.","HURB000004124",NA,NA,NA,"Bahia","Pedra do Cavalo, Rio Paraguaçú;","HURB000004124","(Gardner) Cabrera","Muritiba","-39.006722","-12.583333","M. Alves","336","336","2015","06",NA,NA,NA,"39°00'24,2 W","12°35' S",NA,NA,NA,NA,NA
"361","2021-03-04 11:04:30-03","UFRB","HURB","19225","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Aona, L.Y.S.","4804","2018","07","15",NA,"Brasil",NA,NA,NA,"HURB000019225",NA,NA,NA,"Bahia","Próximo a rodovia",NA,"(Gardner) Cabrera","Baixa Grande","-40.183333","-11.959278","G.V.Fonseca","356","356",NA,NA,NA,NA,NA,"40º11'00W","11º57'33,4S",NA,NA,NA,NA,NA
"362","2021-03-04 11:04:30-03","UFRB","HURB","19227","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Aona, L.Y.S.","4806","2018","07","15",NA,"Brasil",NA,NA,NA,"HURB000019227",NA,NA,NA,"Bahia","Próximo a rodovia",NA,"(Gardner) Cabrera","Baixa Grande","-40.183333","-11.959278","G.V.Fonseca","356","356",NA,NA,NA,NA,NA,"40º11'00W","11º57'33,4S",NA,NA,NA,NA,NA
"363","2021-03-04 11:06:36-03","UFRB","HURB","741","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Machado, C.S.","47","2008","09","24",NA,"Brasil",NA,NA,NA,"HURB000000741","Anthophyta",NA,NA,"Bahia","EMBRAPA;",NA,"(Gardner) Cabrera","Cruz das Almas","-39.098056","-12.661111","M.Alves",NA,NA,"2018","03","06",NA,NA,"39°05'53W","12°39'40S",NA,NA,NA,NA,NA
"364","2021-03-04 11:04:30-03","UFRB","HURB","22356","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Cerqueira, L.O.; Santos, C.; Costa, G. & Martins, M.L.L.","9","2018","10","15",NA,"Brasil",NA,NA,NA,"HURB000022356",NA,NA,NA,"Bahia","Serra do Aporá; Aporá, zona rural de cabaceiras do Paraguaçú","HURB000022356","(Gardner) Cabrera","Cabaceiras do Paraguaçú","-39.1907997131348","-12.5355997085571",NA,NA,NA,NA,NA,NA,"14648","auto",NA,NA,NA,NA,NA,NA,NA
"365","2021-03-04 11:06:36-03","UFRB","HURB","869","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","PAFC; Rozinaldo","24","2008","09","13",NA,"Brasil",NA,NA,NA,"HURB000000869","Anthophyta",NA,NA,"Bahia",NA,NA,"(Gardner) Cabrera","Cachoeira","-38.9557991027832","-12.6183004379272","M.Alves",NA,NA,"2018","03","06","26884","auto",NA,NA,NA,NA,NA,NA,NA
"366","2021-03-04 11:04:30-03","UFRB","HURB","3886","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Andrade, W.C.; Lucas, C.I.S.","33","2012","08","23",NA,"Brasil",NA,NA,NA,"HURB000003886",NA,NA,NA,"Bahia","no entorno da EBDA;",NA,"(Gardner) Cabrera","Conceição do Almeida","-39.1699981689453","-12.7793998718262","M.Alves",NA,NA,"2018","03","06","26063","auto",NA,NA,NA,NA,NA,NA,NA
"367","2021-03-04 11:06:36-03","UFRB","HURB","11","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","PA- Jesus, L.S. de","142","2006","08","21",NA,"Brasil",NA,NA,NA,"HURB000000011","Anthophyta",NA,NA,"Bahia","CCAAB-UFRB;",NA,"(Gardner) Cabrera","Cruz das Almas","-39.1018981933594","-12.6700000762939","L.Benoit",NA,NA,"2018","01",NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA
"368","2021-03-04 11:06:36-03","UFRB","HURB","172","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Nascimento, A.S. do","60","2005","07","01",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> margarida amarela","HURB000000172","Anthophyta",NA,NA,"Bahia","CCAA-UFBA;",NA,"(Gardner) Cabrera","Cruz das Almas","-39.1018981933594","-12.6700000762939","M.Alves",NA,NA,"2018","03","06","14660","auto",NA,NA,NA,NA,NA,NA,NA
"369","2021-03-04 11:06:36-03","UFRB","HURB","900","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","PAFCA","14","2008","08","03",NA,"Brasil",NA,NA,NA,"HURB000000900","Anthophyta",NA,NA,"Bahia","Sapucaia;",NA,"(Gardner) Cabrera","Cruz das Almas","-39.1018981933594","-12.6700000762939","M.Alves",NA,NA,"2018","03","06","14660","auto",NA,NA,NA,NA,NA,NA,NA
"370","2021-03-04 11:04:30-03","UFRB","HURB","21790","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carvalho, A.J.A.de",NA,"2018","07","04",NA,"Brasil",NA,NA,NA,"HURB000021790",NA,NA,NA,"Bahia","Serra do Jatobá;",NA,"(Gardner) Cabrera","Milagres","-39.8588981628418","-12.8699998855591","G.V.Fonseca",NA,NA,"2018","11","23","24432","auto",NA,NA,NA,NA,NA,NA,NA
