"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","eventTime","sex"
"514","2020-08-20 20:38:36-03","UFSC","FLOR","19971","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"FLOR0019971",NA,"Hatschbach, G.","1989",NA,NA,"Hatschbach, G.; Manosso, A.","1988","01","03","Rio Sapitanduva.","100","100","arbusto, látex alvo, flor creme, 5m altura","51718","38300","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-08-20 20:38:36-03","UFSC","FLOR","19920","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"FLOR0019920",NA,"Pennington, T.D.","1987",NA,NA,"Hatschbach, G.","1982","02","18","Est. Marumbi.",NA,NA,"arvoreta, flor creme, 5m altura","44580","30514","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-08-20 20:38:36-03","UFSC","FLOR","27491","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Rio Grande do Sul","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,"FLOR0027491",NA,"Jarenkow, J.A.","1993",NA,NA,"Jarenkow, J.A.; Falkenberg, D.B.","1993","01","29","Perdida.",NA,NA,"árvore, cap de 33 cm, flor verde-clara, 10m altura","2301","12766","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-08-20 20:38:36-03","UFSC","FLOR","26664","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"FLOR0026664",NA,"Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.","1991","01","26","Colônia São Pedro.",NA,NA,"arvoreta, flor verdosa, 4m altura","1820","20837","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-08-20 20:38:36-03","UFSC","FLOR","2715","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002715",NA,"Reitz, R.","1967",NA,NA,"Klein, R.M.","1967","11","15","Morro Costa da Lagoa, Ilha de Santa Catarina.","200","200","arvoreta, flor esverdeada, 6m altura","7194","27000","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-08-20 20:38:36-03","UFSC","FLOR","2713","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002713",NA,"Reitz, R.","1967",NA,NA,"Reitz, R.","1967","11","14","Morro do Ribeirão, Ilha de Santa Catarina.","300","300","arvoreta, flor branca amarelada, 6m altura","7167","27000","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-08-20 20:38:36-03","UFSC","FLOR","2714","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002714",NA,"Reitz, R.","1967",NA,NA,"Klein, R.M.; Bresolin, A.","1966","05","25","Saco Grande, Ilha de Santa Catarina.","100","100","Fruto Imaturo, verde","6742","27000","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-08-20 20:38:36-03","UFSC","FLOR","274","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"FLOR0000274",NA,"Reitz, R.","1961",NA,NA,"Klein, R.M.","1957","01","26","Horto Florestal I.N.P.","350","350","arvoreta, flor verde esbranquiçada, 5m altura","2200","18533","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-08-20 20:38:36-03","UFSC","FLOR","273","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"FLOR0000273",NA,"Reitz, R.","1961",NA,NA,"Reitz, R.; Klein, R.M.","1956","02","04","Horto Florestal I.N.P.","250","250","arvoreta, flor verde - amarelada, 5m altura","2582","18533","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-08-20 20:38:36-03","UFSC","FLOR","271","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"FLOR0000271",NA,"Reitz, R.","1961",NA,NA,"Klein, R.M.","1955","02","08","Cuhas.","15","15","arvoreta, flor esverdeada, Fruto Maduro, roxo escuro, 7m altura","1123","27253","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-08-20 20:38:36-03","UFSC","FLOR","272","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"FLOR0000272",NA,"Reitz, R.","1961",NA,NA,"Klein, R.M.","1956","01","24","Morro da Ressacada.","30","30","arvoreta, flor verde clara, 6m altura","1824","27253","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-08-20 20:38:36-03","UFSC","FLOR","270","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Jacinto Machado","-49.763599395752","-28.9974994659424",NA,NA,"FLOR0000270",NA,"Reitz, R.","1961",NA,NA,"Reitz, R.; Klein, R.M.","1959","01","27","Sanga da Areia.","250","250","arvoreta, flor verde - amarelada, 6m altura","9428","23999","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-08-20 20:38:36-03","UFSC","FLOR","275","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"FLOR0000275",NA,"Reitz, R.","1961",NA,NA,"Reitz, R.","1958","12","30","Matador.","300","300","árvore, flor branca, 10m altura","6141","15163","auto",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-01-31 10:39:35-03","IFAM","EAFM","11953","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","São Paulo","Cananéia","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,"Stoike, FC de O","2009","10","08","Stoike, FC de O","2009","10","08","Ilha do Cardoso",NA,NA,"; DESC: arbórea; artefato; cerco-fixo; tronco","838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2021-03-04 15:42:57-03","IF","SPSF","33273","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"F.A.R.D.P.Arzolla","2004","06","24","M.A.W.Lentini","1998","02","10","margens do rio Pardo",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"38172","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"529","2021-03-04 15:42:57-03","IF","SPSF","34399","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"L.F.Lima","2016","09","14","N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza.","2005","02","19","Parque Estadual da Serra do Mar - Núcleo Caraguatatuba",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 5m, comum na beira do rio. Flores branco-esverdeadas.; GEOGRAFIA: UTM: X=469049 Y=7394273 ZONA=23;","6034","30093","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"530","2021-03-04 15:42:57-03","IF","SPSF","35952","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"L.F.Lima","2016","09","14","A.C.C.Destefani","2005","03","22","Parque Estadual Jacupiranga, trilha do mirante do angico",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;","22","38804","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"531","2021-03-04 15:42:57-03","IF","SPSF","21259","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"M.M.Fiuza de Melo","1997","02","01","F.A.R.D.P.Arzolla","1996","12","19","P.E.Jacupiranga- Núcleo Caverna do Diabo",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;","13","38804","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"532","2021-03-04 15:42:57-03","IF","SPSF","24987","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"L.F.Lima","2016","09","14","L.Rossi","1993","02","10","Estação Ecológica Juréia-Itatins",NA,NA,"COLETA: XLS: SPSFAntigo;","1270","55628","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"533","2021-03-04 15:42:57-03","IF","SPSF","31306","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Sete Barras","-47.994167","-24.141667",NA,NA,NA,NA,"G.A.D.C.Franco","2006","06","14","S.M.Gomes","2002","04","21","Parque Estadual Carlos Botelho - Núcleo Sete Barras",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;","404",NA,NA,"Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"534","2021-03-04 15:42:57-03","IF","SPSF","34296","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Sete Barras","-47.866667","-24.2",NA,NA,NA,NA,"Natália M. Ivanauskas","2005","05","01","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","2004","01","17","Bairro Rio Preto, 6a Gleba, Sítio do Sr. Olímpio, Floresta Ombrófila Densa.",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 9m de altura e 93cm de perímetro à altura do peito. Matriz 2272;","5023",NA,NA,"Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"535","2021-03-04 15:42:57-03","IF","SPSF","36041","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Eldorado","-48.403611","-24.630556",NA,NA,NA,NA,"L.F.Lima","2016","09","14","A.C.C.Destefani","2005","03","25","P.E.Jacupiranga- Núcleo Caverna do Diabo",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;","130",NA,NA,"Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"536","2021-03-04 15:42:57-03","IF","SPSF","36074","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Eldorado","-48.400278","-24.639444",NA,NA,NA,NA,"L.F.Lima","2016","09","14","J.E.Meireles","2005","03","22","P.E.Jacupiranga- Núcleo Caverna do Diabo",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;","182",NA,NA,"Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"537","2021-03-04 15:42:57-03","IF","SPSF","36304","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Eldorado","-48.386111","-24.5675",NA,NA,NA,NA,"L.F.Lima","2016","09","14","A.C.C.Destefani","2005","03","28","P.E.Jacupiranga- Núcleo Caverna do Diabo",NA,NA,"COLETA: XLS: SPSFNovo;","154",NA,NA,"Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"538","2021-03-04 15:42:57-03","IF","SPSF","43313","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart","Brasil","SP","Apiaí","-48.564722","-24.415833",NA,NA,NA,NA,"J.R.L.Godoy","2010","08","03","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & S.D.Machado","2009","12","05","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","590","590","COLETA: Árvore, 9m. Flores em botão.; GEOGRAFIA: Trilha da Pescaria e Desmoronado, Floresta Ombrófila Densa Montana.;","16",NA,NA,"Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"539","2021-03-04 15:42:57-03","IF","SPSF","43314","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart","Brasil","SP","Iporanga","-48.678333","-24.545",NA,NA,NA,NA,"J.R.L.Godoy","2010","08","03","J.R.L.Godoy & N. M. Ivanauskas & J.B.Silva & V.A.Costa & A.Mota","2009","09","30","P.E.Turistico do Alto Ribeira","198","198","COLETA: Árvore, 8m. Frutos verdes imaturos.; GEOGRAFIA: Núcleo Ouro Grosso, Trilha Garrafão da Ouro Grosso, Floresta Ombrófila Densa Submontana.;","527",NA,NA,"Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"540","2021-03-04 15:42:57-03","IF","SPSF","46856","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart","Brasil","SP","Sete Barras","-47.924722","-24.183056",NA,NA,NA,NA,NA,NA,NA,NA,"V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira",NA,NA,NA,"Parque Estadual Carlos Botelho - Núcleo Sete Barras","350","450","COLETA: Árvore nº61; Frutos imaturos verdes, casca interna vermelha, látex branco, mesma árvore com 4 placas (também 62, 63 e 64). (Parcela PECB - Outra numeração 121).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;","30321",NA,NA,"Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"541","2021-03-04 15:42:57-03","IF","SPSF","47292","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart","Brasil","SP","Iporanga","-48.743611","-24.546111",NA,NA,NA,NA,"N.M.Ivanauskas","2013","02","27","F.A.R.D.P.Arzolla & C.Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.A.de Oliveira","2013","02","20","Erva de Bicho","610","610","COLETA: Árvore com flores.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","1585",NA,NA,"Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"542","2021-03-04 15:42:57-03","IF","SPSF","48534","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","SP","Eldorado","-48.129167","-24.366944",NA,NA,NA,NA,"F.A.R.D.P.Arzolla","2014","03","01","C.de Moura & F.E.S.P.Vilela & F.A.R.D.P.Arzolla & N.M.Ivanauskas","2013","10","31","Fazenda Nova Trieste","80","80","COLETA: Árvores com botões florais.; GEOGRAFIA: Região do Turvo. &nf;Floresta Ombrófila Densa Submontana.;","450",NA,NA,"Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"543","2021-03-04 15:42:57-03","IF","SPSF","13428","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","PR","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"L.F.Lima","2016","09","14","G. Hatschbach & A.Manosso","1988","01","03","rio Sapitanduva",NA,NA,"COLETA: XLS: SPSFAntigo;","51718","38300","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"544","2021-03-04 15:42:57-03","IF","SPSF","28861","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,"I.Cordeiro","2000","11","21","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;","2375","30093","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"545","2021-03-04 15:42:57-03","IF","SPSF","28703","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Witasek","Brasil","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"L.L.Giacomin","2014","01","30","F.O. Souza & I.Cordeiro & L.Rossi & R.J.Oliveira & M.Sugiyama & F.Bonfim","2000","07","20","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,NA,"COLETA: Herbácea estolonífera; flores alvas; GEOGRAFIA: Núcleo Caraguatatuba. Trilha da Pedra Verde&nf;Mata ombrófila densa;","125","30093","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"546","2021-03-04 15:42:57-03","IF","SPSF","21258","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"L.F.Lima","2016","09","14","F.A.R.D.P.Arzolla","1997","01","18","P.E.Jacupiranga- Núcleo Caverna do Diabo",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mataciliar&nf;;","10","38804","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"547","2021-03-04 15:42:57-03","IF","SPSF","25034","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"J.Godoy","1995","01","10","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,NA,"COLETA: XLS: SPSFAntigo;","3","55628","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"548","2021-03-04 15:42:57-03","IF","SPSF","25033","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"L.F.Lima","2016","09","14","S.J.Gomes da Silva","1990","12","16","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,NA,"COLETA: XLS: SPSFAntigo;","168","55628","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"549","2021-03-04 15:42:57-03","IF","SPSF","25032","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum",NA,"Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"L.F.Lima","2016","09","14","I.Cordeiro","1995","12","12","Estação Ecológica Juréia-Itatins",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial de encosta&nf;;","1619","55628","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"550","2021-03-04 15:42:57-03","IF","SPSF","24999","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"L.F.Lima","2016","09","14","I.Cordeiro","1994","12","07","Estação Ecológica Juréia-Itatins",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial de encosta&nf;;","1476","55628","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"551","2021-03-04 15:42:57-03","IF","SPSF","38045","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart","Brasil","SP","Itaoca","-48.8400001525879","-24.6399993896484",NA,NA,NA,NA,"G.A.D.C.Franco","2007","05","07","M.L.R.H.Gouveia","2007","05","02","córrego afluente do rio Ribeira de Iguape",NA,NA,"COLETA: Área de APP.&nf;Árvore 7-8m., frutos jovens.;",NA,"11789","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"552","2021-03-04 15:42:57-03","IF","SPSF","38336","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart","Brasil","SP","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"L.F.Lima","2016","09","14","H.Lorenzi","2002","01","25","estrada para Eldorado",NA,NA,"COLETA: Árvore com interesse econômico florestal, 10m. altura, flores brancas.;","3071","34059","auto","Magnoliophyta","Ericales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"553","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Casaretto, G",NA,NA,NA,"Crescit in Brasilia orientali, prope Rio de Janeiro.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Et versus Austrum in prov. Rio Grande do Sul.",NA,NA,"Pl. Dryas, Napaea; HABITAT: Pl. Dryas, Napaea","s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-02-08 12:45:24-03","UFRGS","ICN","195301","S","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","SC","Jaguaruna","-49.049167","-28.7","-49.049167","-28.7",NA,NA,"R.; Rabuske, C; Santos-Jr.","2017","05","19","Rabuske, C; Santos-Jr, R; Llanos, FH","2017","05","19","Baln. Arroio Corrente.",NA,NA,"Arvoreta de sub-bosque, ca 3m alt. Frutos verdes.; Interior de fragmento florestal remanescente de mata arenosa.","260",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2021-02-08 12:45:24-03","UFRGS","ICN","117810","S","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Brack, P","2004","01","16","Marodin, SM","1997","12","20","Canto dos Lumertz",NA,NA,"Mata.","396","7549","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-02-08 12:45:24-03","UFRGS","ICN","171203","S","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","RS","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,NA,NA,NA,NA,"Molz, M","2011","12","29","Pixirica","700","700","Arvoreta 7m, flores creme-amarelo","s.n.","12766","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
