"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","previousCatalogNumber","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"1812","2020-08-20 20:42:16-03","UFSC","FLOR","22815","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Jarenkow, J.A.","1988",NA,NA,"Jarenkow, J.A.","1988","10","23","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"arvoreta, flor branca, anteras amarelas, 5m altura","FLOR0022815","Base do Morro Santana, pelo lado da Protásio Alves.",NA,NA,NA,"992",NA,"29946","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","2020-08-20 15:00:40-03","UFSC","FLOR","55911","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.",NA,NA,NA,NA,"Silveira, N.; Guadagnin, M.","1987","01","03","Brasil","Rio Grande do Sul","Veranópolis","-51.5494003295898","-28.9361000061035",NA,NA,"Árvore com uns 8m de altura. flores brancas","FLOR0055911","No Parque da FEMAÇA.",NA,NA,NA,"3536",NA,"16670","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814","2020-08-20 20:42:16-03","UFSC","FLOR","9000","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Falkenberg, D.B.","1984",NA,NA,"Falkenberg, D.B.","1984","10","27","Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"árvore pequena, flor branca","FLOR0009000","Itapuã.",NA,NA,NA,"1764",NA,"41667","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","2020-08-20 20:42:16-03","UFSC","FLOR","17615","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Falkenberg, D.B.; Waechter, J.L.","1987",NA,NA,"Falkenberg, D.B.; Waechter, J.L.","1987","11","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor em botão, 10m altura","FLOR0017615","Morro do Padre Doutor, seguindo trilha que percorre o topo do morro da Lagoa, saindo da estrada antes de chegar na pista de asa delta, Ilha de Santa Catarina.","350","350",NA,"4565",NA,"27000","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816","2020-08-20 20:42:16-03","UFSC","FLOR","9723","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.","1985","11","09","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, 5m altura","FLOR0009723","Morro do Poção, Ilha de Santa Catarina.","50","50",NA,"3067",NA,"27000","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817","2020-08-20 15:00:40-03","UFSC","FLOR","53346","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Aranha, C.","2001","01","30","Gianpaolo","2001","01","22","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,"FLOR0053346","Estrada do Pico",NA,NA,NA,"123",NA,"37150","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818","2020-08-20 20:42:16-03","UFSC","FLOR","21962","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Pott, A.; Pott, V.J.","1984",NA,NA,"Silva Filho, F.A. da; Souza, M.L. & Zanin, A.","1984","11","16","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"arbustinho enterrado, flor branca, 2m altura","FLOR0021962","Rio Vermelho, Ilha de Santa Catarina.",NA,NA,NA,"224",NA,"27000","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","2020-08-20 20:42:16-03","UFSC","FLOR","7190","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Klein, R.M.","1981",NA,NA,"Campos, J.M.; Leite, P.F.","1981","03","31","Brasil","Santa Catarina","Major Gercino","-48.9514007568359","-27.4181003570557",NA,NA,"árvore, flor verde arredondado","FLOR0007190",NA,NA,NA,NA,"32",NA,"26953","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820","2020-08-20 20:42:16-03","UFSC","FLOR","15192","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.","1985","11","23","Brasil","Santa Catarina","Penha","-48.6458015441895","-26.7693996429443",NA,NA,"arvoreta, flor branca cheirosa, 4m altura","FLOR0015192","Armação.","50","50",NA,"3206",NA,"9872","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821","2020-08-20 15:00:41-03","UFSC","FLOR","3445","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Smith, L.B.",NA,NA,NA,"Smith, L.B.; Klein, R.M.","1964","12","15","Brasil","Santa Catarina","Catanduvas","-51.75","-27.05","51º45'W","27º3'S",NA,"FLOR0003445","17-19 km west of Joaçaba.","700","700",NA,"13944",NA,NA,NA,NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822","2020-08-20 15:00:41-03","UFSC","FLOR","41995","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Mello, A.S.","2011","05","07","Nuernberg, A.; Mello, A.S.","2011","05","07","Brasil","Santa Catarina","Bombinhas","-48.548333","-27.187778","48º32'54''W","27º11'16''S","arbóreo, Fruto Imaturo, verde, 7m altura","FLOR0041995","Área de Relevante Interesse Ecológico Costeira de Zimbros.",NA,NA,NA,"123",NA,NA,NA,NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823","2020-08-20 15:00:41-03","UFSC","FLOR","62883","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Sobral, M.","2010","01","25","Stival-Santos, A.; Legal, E.; Silveira, S.","2009","11","20","Brasil","Santa Catarina","Itajaí","-48.780278","-26.999722","48º46'49''W","26º59'59''S","Estádio de sucessão: médio de regeneração. Cor da flor: branca. Hábito: arvoreta","FLOR0062883","Local: Brilhante.","72","72","FLOR0062883","1270",NA,NA,NA,NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824","2020-08-20 15:00:41-03","UFSC","FLOR","63771","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmamn, J.R.","2010","11","04","Verdi, M.; Souza, L.N.; Klemz, G.; Klettenberg, D.H.","2010","04","07","Brasil","Santa Catarina","Armazém","-48.959444","-28.2625","48º57'34''W","28º15'45''S","Florística IFFSC 123 (arbórea); Estádio suces.: médio; Hábito: arbórea","FLOR0063771","Local: São José dos Macacos/ Mineração.","412","412","FLOR0063771","4214",NA,NA,NA,NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825","2020-08-20 15:00:41-03","UFSC","FLOR","36981","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Barbosa, E.; Cordeiro, J.","1998","10","21","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"arbusto, flor alva, anteras amarelas, 3m altura","FLOR0036981","Serra São Luis.",NA,NA,NA,"173",NA,"27346","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826","2020-08-20 20:42:16-03","UFSC","FLOR","15019","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Falkenberg, D.B.","1995",NA,NA,"Reitz, R.; Klein, R.M.","1965","12","14","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"arvoreta, flor branca, 6m altura","FLOR0015019","10 km ao oeste de Guarapuava.","1100","1100",NA,"17653",NA,"53832","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827","2020-08-20 20:42:16-03","UFSC","FLOR","30139","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Mentz, L.A.","1996",NA,NA,"Ribas, O.S.; Silva, J.M.","1989","11","30","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"árvore, flor alva, 6m altura","FLOR0030139","Segundo Faxinal, trevo para Monte Alegre.",NA,NA,NA,"197",NA,"49965","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","2020-08-20 20:42:16-03","UFSC","FLOR","27112","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Mentz, L.A.","1996",NA,NA,"Cordeiro, J.; Cruz, J.M. da","1994","11","11","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"arbusto, flor alva, 2m altura","FLOR0027112","Pontal do Sul, 2 km a oeste.","3","3",NA,"1191",NA,"24916","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829","2020-08-20 20:42:19-03","UFSC","FLOR","45410","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, J.R.","2000",NA,NA,"Francisco, E.M.; et alii","1998","12","14","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"árvore, flor branca e amarela, 6m altura","FLOR0045410","Fazenda Barra Mansa.",NA,NA,NA,"s.n.",NA,"43627","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830","2020-08-20 20:42:19-03","UFSC","FLOR","30712","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Mentz, L.A.","1999",NA,NA,"Jarenkow, J.A.","1998","12","26","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"arvoreta fina e pouco ramosa, corola branca; estames amarelos; aromática, 5m altura","FLOR0030712","Pinhalzinho, ca. de 8 km na estrada para Maximiliano de Almeida.",NA,NA,NA,"3858",NA,"18635","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","2020-08-20 20:42:16-03","UFSC","FLOR","27431","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Jarenkow, J.A.","1995",NA,NA,"Jarenkow, J.A.; Falkenberg, D.B.","1993","01","09","Brasil","Rio Grande do Sul","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,"arvoreta, flor cálice verde; corola branca; anteras amarelas, assimétricas, 5m altura","FLOR0027431","Perdida.",NA,NA,NA,"2261",NA,"12766","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","2020-08-20 20:42:16-03","UFSC","FLOR","27388","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Sobral, M.","1995",NA,NA,"Jarenkow, J.A.; Sobral, M.","1995","12","16","Brasil","Rio Grande do Sul","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,"arvoreta, pétalas brancas e anteras amarelas, 4m altura","FLOR0027388","Tajuva.",NA,NA,NA,"2885",NA,"12766","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","2020-08-20 20:42:16-03","UFSC","FLOR","26649","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Jarenkow, J.A.","1995",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1990","11","03","Brasil","Rio Grande do Sul","Riozinho","-50.4524993896484","-29.6410999298096",NA,NA,"arbusto, pétalas brancas; estames amarelos, anteras assimétricas, 3m altura","FLOR0026649","Nova Trípoli.",NA,NA,NA,"1777",NA,"18583","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834","2020-08-20 20:42:16-03","UFSC","FLOR","26419","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Jarenkow, J.A.","1991",NA,NA,"Jarenkow, J.A.; Rodrigues, F.C.","1991","11","21","Brasil","Rio Grande do Sul","Terra de Areia","-50.07080078125","-29.5853004455566",NA,NA,"arvoreta, pétalas brancas, 4m altura","FLOR0026419","Serra do Pinto.","400","400",NA,"1966",NA,"32697","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","2020-08-20 20:42:16-03","UFSC","FLOR","22440","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Carvalho, L.F.","1991",NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","1969","01","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor branca, 10m altura","FLOR0022440","Morro Costa da Lagoa, Ilha de Santa Catarina.","490","490",NA,"8077",NA,"27000","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","2020-08-20 20:42:16-03","UFSC","FLOR","1314","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Smith, L.B.","1968",NA,NA,"Klein, R.M.","1967","01","16","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, flor branca, 6m altura","FLOR0001314","Morro do Ribeirão, Ilha de Santa Catarina.","250","250",NA,"7084",NA,"27000","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","2020-08-20 20:42:16-03","UFSC","FLOR","1305","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Bresolin, A.","1965","11","23","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor branca, 3m altura","FLOR0001305","Morro dos Ingleses, Ilha de Santa Catarina.","50","50",NA,"6324",NA,"27000","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","2020-08-20 20:42:16-03","UFSC","FLOR","26358","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Falkenberg, D.B.","1996",NA,NA,"Oliveira, J.S.; Zanin, A. & Silva Filho, F.A. da","1984","05","16","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, Fruto Imaturo, verde, 2m altura","FLOR0026358","Rio Vermelho, Ilha de Santa Catarina.",NA,NA,NA,"4",NA,"27000","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839","2020-08-20 20:42:16-03","UFSC","FLOR","22439","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Carvalho, L.F.","1991",NA,NA,"Klein, R.M.; Bresolin, A.","1967","11","23","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor branca, 20m altura","FLOR0022439","Saco Grande, Ilha de Santa Catarina.","250","250",NA,"7672",NA,"27000","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","2020-08-20 20:42:16-03","UFSC","FLOR","29633","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Falkenberg, D.B.","1998",NA,NA,"Queiroz, M.H. de","1989","12","03","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor branca","FLOR0029633","Santo Antônio de Lisboa, Ilha de Santa Catarina.",NA,NA,NA,"142",NA,"27000","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","2020-08-20 15:00:41-03","UFSC","FLOR","60889","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Avila, J.","2014","01","24","Brasil","Santa Catarina","Garopaba","-48.6133003234863","-28.0233001708984",NA,NA,"Uso alimentício e medicinal. Etnobotânica em comunidades quilombolas de Santa Catarina.","FLOR0060889","Aldeia.",NA,NA,"FLOR0060889","s.n.",NA,"11115","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","2020-08-20 15:00:41-03","UFSC","FLOR","38324","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Hoelgebaum, M.H.","2002","02","17","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"L-226.","FLOR0038324","Parque Botânico do Morro Baú.",NA,NA,NA,"10BCAO",NA,"18275","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","2020-08-20 20:42:16-03","UFSC","FLOR","1214","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Smith, L.B.","1964",NA,NA,"Klein, R.M.","1955","11","18","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"arvoreta, flor Branca: estames amarelos, 4m altura","FLOR0001214","Morro da Ressacada.","10","10",NA,"1773",NA,"27253","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","2020-08-20 20:42:19-03","UFSC","FLOR","30480","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Falkenberg, D.B.","2004",NA,NA,"Campos, J.M.; Leite, P.F.","1981","03","31","Brasil","Santa Catarina","Major Gercino","-48.9514007568359","-27.4181003570557",NA,NA,"árvore, flor brancaverde, arredondado, 8m altura. Folha SG.22-Z-D; ponto 21.","FLOR0030480",NA,"30","30",NA,"32",NA,"26953","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","2020-08-20 20:42:16-03","UFSC","FLOR","1180","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Smith, L.B.","1965",NA,NA,"Reitz, R.; Klein, R.M.","1963","12","31","Brasil","Santa Catarina","Mondaí","-53.4019012451172","-27.1028003692627",NA,NA,"arvoreta, flor branca, 6m altura","FLOR0001180",NA,"250","250",NA,"16697",NA,"15861","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","2020-08-20 15:00:41-03","UFSC","FLOR","42189","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Mello, A.S.","2011","03","20","Nuernberg, A.; Mello, A.S.","2011","03","20","Brasil","Santa Catarina","Porto Belo","-48.5531005859375","-27.1578006744385",NA,NA,"arbórea, flor alaranjado","FLOR0042189","Área de Proteção Ambiental Ponta do Araçá.",NA,NA,NA,"37",NA,"13032","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","2020-08-20 20:42:16-03","UFSC","FLOR","1215","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Smith, L.B.","1964",NA,NA,"Reitz, R.; Klein, R.M.","1958","08","01","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"flor branca","FLOR0001215","Matador.","550","550",NA,"6862a",NA,"15163","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","2020-08-20 15:00:41-03","UFSC","FLOR","50718","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Falkenberg, D.B.","2012","09","26","Nakamura, E.","2012","01","19","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"Cirênio - Resina.","FLOR0050718","Tapera.",NA,NA,NA,"tp20-023",NA,"23627","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2020-08-20 20:42:16-03","UFSC","FLOR","1220","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Smith, L.B.","1964",NA,NA,"Reitz, R.; Klein, R.M.","1959","10","31","Brasil","Santa Catarina","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"arvoreta, flor branca, 5m altura","FLOR0001220","Pirão Frio.","10","10",NA,"9306",NA,"16515","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","2020-08-20 15:00:41-03","UFSC","FLOR","33462","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Franco, G.A.D.C.","2010","12","15","Cielo-Filho, R.; Baitello, J.B. & Lima, C.R.","2010","12","08","Brasil","São Paulo","Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,"árvore, flor branca em botão, 4m altura. Recebido de SPSF Nª 44825.","FLOR0033462","Estação Experimental, trilha da Represa-Barragem.","700","700",NA,"1209",NA,"42926","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","2020-08-20 20:42:16-03","UFSC","FLOR","28589","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Silva, S.M.","1997",NA,NA,"Kersten, R.; Gatti, G.","1997","10","01","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,"árvore, pétalas brancas e anteras amarelas, 7m altura","FLOR0028589","Trilha do Jaguaquara.",NA,NA,NA,"210",NA,"25028","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","2020-01-31 10:39:43-03","IFAM","EAFM","12079","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.","Gandolfo, E.S.","2009","05","21","Gandolfo, E.S.","2009","05","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"; DESC: arbustivo; ecológico; comida de passarinho",NA,"Campeche, planície seca",NA,NA,NA,"1069",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853","2020-01-31 10:39:43-03","IFAM","EAFM","13042","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil."," Avila, J.; Valadares, K.; Zank, S.","2014","07","09","Avila, J.V.C.; Valadares, K. & Zank, S.","2014","07","09","Brasil","Santa Catarina","Garopaba","-48.680833","-28.104722","-48.680833","-28.104722",NA,NA,"Comunidade Quilombola, Aldeia",NA,NA,NA,"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","2020-01-31 10:39:43-03","IFAM","EAFM","13020","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil."," Avila, J.; Valadares, K.; Zank, S.","2014","02","04","Avila, J.V.C.; Valadares, K. & Zank, S.","2014","02","04","Brasil","Santa Catarina","Garopaba","-48.680833","-28.104722","-48.680833","-28.104722",NA,NA,"Comunidade Quilombola, Aldeia",NA,NA,NA,"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","2020-01-31 10:39:43-03","IFAM","EAFM","6885","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.","Gonzatti, F.","2012","03",NA,"Valduga, E.","2012","01","10","Brasil","Rio Grande do Sul","Mun. de Cidreira",NA,NA,NA,NA,"; HABITAT: Em mata de restinga.; DESC: 13 m.",NA,NA,NA,NA,NA,"279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856","2021-03-04 15:46:47-03","IF","SPSF","52222","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","T.M.Ribeiro","2010","06","29","R.L.R.Santos et al.","2010","06","22","Brasil","SP","Itaberá","-49.144167","-23.833889",NA,NA,"COLETA: Individuo com frutos.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,"Estação Ecológica de Itaberá","700","700",NA,"168",NA,NA,NA,"Magnoliophyta","Solanales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1857","2021-03-04 15:46:47-03","IF","SPSF","05749","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale",NA,NA,NA,NA,NA,"C.T.Carvalho","1978","10","30","Brasil","DF","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"70570","auto","Magnoliophyta","Solanales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1858","2021-03-04 15:46:48-03","IF","SPSF","11220","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","Saint-Hilaire","J.A.Pastore","2009","02","17","A.Custodio Filho","1984","04","06","Brasil","SP","Biritiba Mirim","-45.883333","-23.65",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Estação Biológica de Boracéia","890","950",NA,"2361",NA,NA,NA,"Magnoliophyta","Solanales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
