"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","month","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","sex"
"559","2011-02-19 16:04:00-02","MO","MOBOT","2490653","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cristóbal, C. L., //",NA,"Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","1993","Paraguay","Guairá",NA,"Ayo. Guazú, camino a San Gervasio. Col. Independencia","-56.2","-25.66666",NA,NA,NA,NA,NA,NA,"3","26",NA,"Schinini Cacace 27962","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2009-01-21 03:32:00-02","MO","MOBOT","2999366","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Martha Serrano",NA,"Bolivia","Chuquisaca","Belisario Boeto","Huerta Mayu, 3.5 km SW de Villa Serrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serrano 617","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2012-02-16 13:37:00-02","MO","MOBOT","3281169","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Santiago Venturi","1920","Argentina","Tucumán","Capital","Rio Tali.",NA,NA,NA,NA,"450.00000000",NA,NA,NA,"12","20",NA,"Venturi 1198","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"562","2012-02-16 11:27:00-02","MO","MOBOT","3281268","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Keiichi Mizoguchi","1980","Brazil","São Paulo",NA,"Cidade Campos Do Jordao.",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,"9","28",NA,"Mizoguchi 2379","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"563","2012-02-15 16:36:00-02","MO","MOBOT","3282343","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Ludwig Riedel","1821","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel 1824","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"564","2012-02-15 15:12:00-02","MO","MOBOT","3282383","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Keiichi Mizoguchi","1981","Brazil","São Paulo",NA,"Municipio de Sao Roque, A wine producing area on the way to Sorocaba, 40 km. W of Aizen-Do.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,"3","3",NA,"Mizoguchi 1516","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"565","2015-02-22 14:12:00-03","MO","MOBOT","3289927","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson",NA,"R.C. Molon","1993","Brazil","Rio Grande do Sul",NA,"Caxias do Sul- Jardim Botanico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Molon 9013","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2016-11-15 05:15:00-02","MO","MOBOT","3290166","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Jochen Muller",NA,"Antonio C. Krapovickas","1946","Argentina","Buenos Aires","Zárate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 3022","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2012-04-20 11:03:00-03","MO","MOBOT","3290338","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Jochen Muller",NA,"W. Lossen","1925","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"Lossen 5961","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"568","2012-04-07 05:12:00-03","MO","MOBOT","3290478","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","C.L.Cristobal",NA,"Carlos Saravia T.|Aurelio Schinini|A. Sánchez|A. Quiroga","1995","Argentina","Corrientes",NA,"2 km al S de El Bolson. Finca de Salomon, plantada con Nogales. Orilla de la ruta.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"Saravia Toledo 13087","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2008-05-27 22:02:00-03","MO","MOBOT","3290508","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Ronaldo Wasum","2001","Brazil","Rio Grande do Sul",NA,"Mun. Sao Francisco de Paula. Em beira da estrada.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"Wasum 1009","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2013-12-22 19:32:00-02","MO","MOBOT","3290601","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"A. Kegler","2000","Brazil","Rio Grande do Sul",NA,"Mun. de CVaxias do Sul- Vila Cristina. Na capoeira.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Kegler 747","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2008-05-27 22:02:00-03","MO","MOBOT","3290677","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Ronaldo Wasum","2001","Brazil","Rio Grande do Sul",NA,"Mun. Sao Francisco de Paula. Em beira da estrada.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"Wasum 17213","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2015-04-27 21:13:00-03","MO","MOBOT","3290770","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"S. Diesel","2001","Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula.","-50.58333","-29.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diesel 2447","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2008-05-27 22:02:00-03","MO","MOBOT","3290825","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Nélida Soria","1996","Paraguay","Itapúa",NA,"Encarnacion. Urbanizacion. Arroyo Pora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 7502","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2009-07-01 15:05:00-03","MO","MOBOT","3290964","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Robert M. King|Robert M. Garvey","1992","Argentina","Buenos Aires",NA,"Near the Nature at Otamendi.",NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA,"King 10290","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2008-05-27 22:02:00-03","MO","MOBOT","3292823","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. Robinson",NA,"Nélida Soria","1989","Paraguay","Guairá",NA,"En la cumbre del Acati.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 003489","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2012-02-01 14:26:00-02","MO","MOBOT","3290998","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Jim Conrad","1974","Argentina","Tucumán",NA,"Roadside 1-5 km south of Anta Muerta, on the road to Villa Nougués.",NA,NA,NA,NA,"1200.00000000","1250.00000000",NA,NA,"2","7",NA,"Conrad 2585","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"577","2012-06-15 17:39:00-03","MO","MOBOT","3291024","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson",NA,"L. Scur","2000","Brazil","Rio Grande do Sul",NA,"Mun. de Caxias do Sul- Santa Fe.",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,"Scur 650","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2008-05-27 22:02:00-03","MO","MOBOT","3291088","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Ronaldo Wasum","2001","Brazil","Rio Grande do Sul",NA,"Mun. Sao Francisco de Paula. Em beira da estrada.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"Wasum 1066","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2012-02-17 11:20:00-02","MO","MOBOT","3291135","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Agnes Chase","1925","Brazil","Rio de Janeiro",NA,"Steep rocky slope, above Rio Campo Bello, below. Monte Serat, Serra de Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,"1","19",NA,"Chase 8362","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"580","2008-05-27 22:02:00-03","MO","MOBOT","3291163","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson",NA,"Ronaldo Wasum","1997","Brazil","Rio Grande do Sul",NA,"Erechim- estrada para Concordia. Em beira da estrada.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"Wasum 12138","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2012-02-02 13:44:00-02","MO","MOBOT","3291493","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"RITTER","1946","Brazil","Rio Grande do Sul",NA,"In dumetis.",NA,NA,NA,NA,NA,NA,NA,NA,"10","10",NA,"RITTER 35741","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"582","2012-04-24 10:59:00-03","MO","MOBOT","3291546","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","P. Dusen",NA,"Per Dusén","1915","Brazil","Paraná",NA,"Morungara in silva.",NA,NA,NA,NA,"760.00000000",NA,NA,NA,"1","24",NA,"Dusén 16482","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"583","2012-02-02 13:40:00-02","MO","MOBOT","3291552","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Troels M. Pedersen","1954","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,"1","29",NA,"Pedersen 2594","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"584","2009-07-17 17:34:00-03","MO","MOBOT","3291619","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Herring",NA,"Per Dusén","1912","Brazil","Paraná",NA,"Curityba, in ruderatics.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 13865","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2015-10-31 05:50:00-02","MO","MOBOT","3291706","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Teodoro Luis",NA,"Wilson Hoehne",NA,"Brazil","São Paulo",NA,"Cidade Jardim- capital de Sao Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne 1952","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2008-05-27 22:02:00-03","MO","MOBOT","3291773","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Balduino Rambo","1950","Brazil","Rio Grande do Sul",NA,"Propa Osorio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 46992","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2009-05-15 11:32:00-03","MO","MOBOT","3291810","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Pedro Jörgensen",NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 2766","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2010-12-01 17:36:00-02","MO","MOBOT","3291953","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Aurelio Schinini|Elsa L. Cabral|Ricardo O. Vanni","1979","Argentina","Corrientes","San Martín","Yapeyu, costa del rio Uruguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 16983","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2008-05-27 22:02:00-03","MO","MOBOT","3292003","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"G. Cuadrado","1978","Argentina","Corrientes","Capital","Riachelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cuadrado 37","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2015-10-31 05:50:00-02","MO","MOBOT","3292072","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Wilson Hoehne",NA,"Brazil","São Paulo",NA,"Cidade Jardim- Capital de Sao Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne 1951","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2012-02-17 11:19:00-02","MO","MOBOT","3292189","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Balduino Rambo","1950","Brazil","Rio Grande do Sul",NA,"Estación Guianuba.",NA,NA,NA,NA,NA,NA,NA,NA,"3","17",NA,"Rambo 40572","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"592","2012-02-17 11:18:00-02","MO","MOBOT","3292302","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Balduino Rambo","1950","Brazil","Rio Grande do Sul",NA,"Estación Guianuba.",NA,NA,NA,NA,NA,NA,NA,NA,"3","17",NA,"Rambo 40568","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"593","2008-05-27 22:02:00-03","MO","MOBOT","3292316","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","J. Pruski",NA,"Nélida Soria","1990","Paraguay","Central",NA,"Aregua. En el Cerro Coi.","-57.33333","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4185","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2012-02-02 13:41:00-02","MO","MOBOT","3292364","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"W.G. Herter","1935","Uruguay","Montevideo",NA,"Cerro Largo.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,"3","9",NA,"Herter 1727a","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"595","2008-05-27 22:02:00-03","MO","MOBOT","3292569","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. Robinson",NA,"Nélida Soria","1989","Paraguay","Caaguazú",NA,"San Jose de los Arroyos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 003162","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2008-05-27 22:02:00-03","MO","MOBOT","3292637","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. Robinson",NA,"Nélida Soria","1989","Paraguay","Cordillera",NA,"Piribebuy. Pirareta.","-56.93333","-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 003215","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2015-06-08 10:36:00-03","MO","MOBOT","3292739","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. Robinson",NA,"Nélida Soria","1987","Paraguay",NA,NA,"Suelo modificado. Dto. Alto Parana. Tatiyupi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 1550","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"598","2008-05-27 22:02:00-03","MO","MOBOT","3292829","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson",NA,"Ronaldo Wasum","1992","Brazil","Rio Grande do Sul",NA,"Sao Vendelino- beira RS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 8239","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2014-02-07 19:52:00-02","MO","MOBOT","3292891","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson",NA,"Ronaldo Wasum|A. Jasper","1992","Brazil","Rio Grande do Sul",NA,"Caxias do Sul- Jardim Botanico. No campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 8225","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2009-08-21 21:06:00-03","MO","MOBOT","3293057","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson",NA,"Ronaldo Wasum|et al.","1992","Brazil","Rio Grande do Sul",NA,"Teutonia- Logoa da Harmonia. Em beira da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 8486","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2011-06-15 17:26:00-03","MO","MOBOT","3293093","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","A.L.Cabrera",NA,"Rosa Guaglianone|Nuncia M. Tur|E.P. Carrillo F.","1983","Argentina","Entre Ríos",NA,"Dpto. Federacion, Colonia La Argentina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guaglianone 1239","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2011-01-08 06:34:00-02","MO","MOBOT","3293164","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Robert M. King|Federico E. Heinz","1985","Brazil","Paraná",NA,"Foz do Iguacu.","-53.8","-25.5",NA,NA,"182.88000000",NA,NA,NA,"1","27",NA,"King 9489","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2008-05-27 22:02:00-03","MO","MOBOT","3293228","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","A.G. Schultz",NA,"Schultz","1931","Argentina","Chaco","1 de Mayo","Col. Benitez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schultz 156a","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2012-09-13 06:54:00-03","MO","MOBOT","3293412","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Nélson I. Matzenbacher","1981","Brazil","Rio Grande do Sul",NA,"Guaiba, BR116, km. 24.",NA,NA,NA,NA,NA,NA,NA,NA,"8","19",NA,"Matzenbacher s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2008-05-27 22:02:00-03","MO","MOBOT","3293453","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Nélida Soria","1996","Paraguay","Itapúa",NA,"Encarnacion: Urbanizacion. Arroyo Pora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 7499","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2008-05-27 22:02:00-03","MO","MOBOT","3293481","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","N. Soria",NA,"Itaipú Binacional","1979","Paraguay",NA,NA,"Localidad: Dpto. A. Parana- Rva. Tati Yupi. Datos del Sitio: Formac. arbustiv. secundaria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 236","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2015-02-22 14:12:00-03","MO","MOBOT","3293486","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson",NA,"R.C. Molon","1992","Brazil","Rio Grande do Sul",NA,"Farroupilha. Nova Milano. Em beira de caminho.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"Molon 8318","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2012-04-26 13:21:00-03","MO","MOBOT","3293559","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","N. Soria",NA,"F. Javier Fernández Casas|J. Molero","1982","Paraguay","Alto Paraná",NA,"Cerca del puebloe de Hernadarias, en los margenes de la carretera, 300 m.",NA,NA,NA,NA,NA,NA,NA,NA,"1","31",NA,"Fernández Casas 5725","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"609","2012-06-15 17:39:00-03","MO","MOBOT","3293569","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson",NA,"L. Scur","2000","Brazil","Rio Grande do Sul",NA,"Caxias do Sul- ana rech- Sao Nicolau. Na capoeira.",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,"Scur 457","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2008-05-27 22:02:00-03","MO","MOBOT","565694","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","N. Soria & E. Zardini (FCQ)",NA,"Elsa M. Zardini","1989","Paraguay","Guairá",NA,"Cordillera Ybytyruzú. Valley between Cerro Peró, Cerro Acatí and Cerro Muy Muy. On secondary vegetation.",NA,NA,NA,NA,NA,NA,NA,NA,"1","13",NA,"Zardini 9483","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","7",NA,NA,NA
"611","2008-05-27 22:02:00-03","MO","MOBOT","565866","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. Robinson (US)",NA,"Elsa M. Zardini|A. Salina","1991","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Forest on slopes.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,"2","8",NA,"Zardini 26062","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","527",NA,NA,NA
"612","2013-10-09 05:41:00-03","MO","MOBOT","566049","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","N. Soria & E. Zardini (FCQ)",NA,"Elsa M. Zardini|Ramón Velásquez","1989","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena. Forest 1 km N of Antena.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,"3","13",NA,"Zardini 11611","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","73",NA,NA,NA
"613","2013-10-09 05:41:00-03","MO","MOBOT","567702","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","N. Soria & E. Zardini (FCQ)",NA,"Elsa M. Zardini|Ramón Velásquez","1989","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Acatí, near Destacamento Tororo. Secondary vegetation.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,"1","13",NA,"Zardini 9712","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","12",NA,NA,NA
"614","2011-06-09 17:28:00-03","MO","MOBOT","567785","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson (US)",NA,"Elsa M. Zardini|Tulio Tillería","1993","Paraguay","Paraguarí",NA,"Estero del Ypoá. Paraguari - Carapeguá. Arroyo Mbaey. Dry forest on clay soil and gallery forest along creek.","-57.21666","-25.71666",NA,NA,NA,NA,NA,NA,"1","27",NA,"Zardini 34888","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","802",NA,NA,NA
"615","2017-08-22 07:57:00-03","MO","MOBOT","567889","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson (US)",NA,"Elsa M. Zardini|Leongino Guerrero","1993","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park. 1 km S of Arroyo Corrientes.","-56.75","-26",NA,NA,NA,NA,NA,NA,"2","10",NA,"Zardini 35003","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","805",NA,NA,NA
"616","2008-05-27 22:02:00-03","MO","MOBOT","568544","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson (US)",NA,"Elsa M. Zardini|Leongino Guerrero","1993","Paraguay","Paraguarí",NA,"1 km N of Villa Florida on Tebicuary River. Gallery forest.","-57.13333","-26.38333",NA,NA,NA,NA,NA,NA,"5","25",NA,"Zardini 35835","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","819",NA,NA,NA
