"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","infraspecificEpithet","fieldNumber","sex"
"1165","2020-12-21 16:26:17-03","MBM","MBM","156563","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Vanni, R.",NA,NA,NA,"Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.",NA,NA,"Brazil","Mato Grosso do Sul","Bela Vista","Rod. MS-384, Rio Apa","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,NA,"MBM156563",NA,"MBM156563","58797","Southern America",NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1166","2020-12-21 16:26:17-03","MBM","MBM","393144","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,"2012",NA,NA,"Krieger, L.","1970","03","Brazil","Minas Gerais","São João del Rey",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"No brejo.","MBM393144",NA,"MBM393144","8295","Southern America",NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1167","2020-12-21 16:26:17-03","MBM","MBM","100689","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,"Brazil","Paraná","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM100689",NA,"MBM100689","48909","Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1168","2020-12-21 16:26:17-03","MBM","MBM","13817","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,"Brazil","Paraná","Curitiba","Vila Parolim","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM013817",NA,"MBM013817","24018","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1169","2020-12-21 16:26:17-03","MBM","MBM","73767","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,"Brazil","Paraná","Lapa","Volta Grande","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM073767",NA,"MBM073767","44902","Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1170","2020-12-21 16:26:17-03","MBM","MBM","216794","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Mattos, A.",NA,NA,"Brazil","Paraná","Paranaguá","Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM216794",NA,NA,"4793","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1171","2020-12-21 16:26:17-03","MBM","MBM","75286","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Tessmann, G.",NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Baía de Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM075286",NA,"MBM075286","s.n.","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1172","2020-12-21 16:26:17-03","MBM","MBM","260468","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Smith, S.F.",NA,NA,NA,"Kegler, A.","2000","03","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Santo Antônio","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM260468","19","MBM260468","856","Southern America",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1173","2020-12-21 16:26:17-03","MBM","MBM","305470","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","2005","03","Brazil","Santa Catarina","Águas Mornas","Santa Isabel","-48.823600769043","-27.6938991546631",NA,NA,NA,NA,NA,"MBM305470","08","MBM305470","78893","Southern America",NA,NA,NA,NA,"26556","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1174","2020-12-21 16:26:17-03","MBM","MBM","314415","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Cordeiro, J.; Marinero, F.","2006",NA,NA,"Geraldino, H.C.L.","2006","02","Brazil","Santa Catarina","Bombinhas","Praia de Bombas","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"Herbácea, heliófita, ca. 2,40m, flores roxas em inflorescências terminais","MBM314415","10","MBM314415","206","Southern America",NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1175","2020-12-21 16:26:17-03","MBM","MBM","165154","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Falkenberg, D.B.",NA,NA,NA,"Sousa, M.L.; et al.; et al.",NA,NA,"Brazil","Santa Catarina","Florianópolis","Antiga estrada para o Balneário Daniela, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM165154",NA,"MBM165154","1070","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1176","2020-12-21 16:26:17-03","MBM","MBM","178201","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,"Brazil","Santa Catarina","Florianópolis","Praia dos Ingleses","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM178201",NA,"MBM178201","684","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1177","2020-12-21 16:26:17-03","MBM","MBM","320778","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Berger, J.Z.","2006","03","Brazil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Erva. Corola lilás.; Beira da estrada.","MBM320778","11","MBM320778","352","Southern America",NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1178","2020-12-21 16:26:17-03","MBM","MBM","215837","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Toledo, F.",NA,NA,NA,"Handro, O.",NA,NA,"Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM215837",NA,"MBM215837","s.n.","Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1179","2020-12-21 16:26:17-03","MBM","MBM","191510","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Cervi, A.C.",NA,NA,"Brazil","Sergipe","Aracaju","Praia Atalaia","-37.0717010498047","-10.9111003875732",NA,NA,NA,NA,NA,"MBM191510",NA,"MBM191510","3622","Southern America",NA,NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1180","2020-12-21 16:26:17-03","MBM","MBM","216795","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM216795",NA,NA,"1879","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2020-12-21 16:26:17-03","MBM","MBM","100904","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Silva, M.G.",NA,NA,NA,"Jangoux, J.; Bahia, R.P.; Bahia, R.P.",NA,NA,"Brazil","Maranhão",NA,"Rio Alto Turiaçu, Nova Esperança",NA,NA,NA,NA,NA,NA,NA,"MBM100904",NA,"MBM100904","724","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2020-12-21 16:26:17-03","MBM","MBM","110370","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Lewis, G.P.",NA,NA,NA,"Carvalho, A.M. de; et al.; et al.",NA,NA,"Brazil","Goiás",NA,"Km 15 da estrada de Goiânia para Bela Vista",NA,NA,NA,NA,NA,NA,NA,"MBM110370",NA,"MBM110370","2265","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2020-12-21 16:26:17-03","MBM","MBM","12889","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Azevedo, A.M.G.",NA,NA,NA,"Hatschbach, G.",NA,NA,"Brazil","Mato Grosso","Bataguaçu","Porto XV",NA,NA,NA,NA,NA,NA,NA,"MBM012889",NA,"MBM012889","23530","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2020-12-21 16:26:17-03","MBM","MBM","143102","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Grimes, J.",NA,NA,NA,"Irwin, H.S.; et al.; et al.",NA,NA,"Brazil","Minas Gerais",NA,"Serra da Anta",NA,NA,NA,NA,NA,NA,NA,"MBM143102",NA,"MBM143102","25993","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2020-12-21 16:26:17-03","MBM","MBM","196797","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Lewis, G.P.",NA,NA,NA,"Souza, V.C.; et al.; et al.",NA,NA,"Brazil","São Paulo","Irararé","Fazenda Ibiti - Ripasa",NA,NA,NA,NA,NA,NA,NA,"MBM196797",NA,"MBM196797","2362","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2020-12-21 16:26:17-03","MBM","MBM","30231","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"?",NA,NA,"Brazil","Mato Grosso","Nova Andradina","Nova Andradina, arredores",NA,NA,NA,NA,NA,NA,NA,"MBM030231",NA,"MBM030231","33802","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-12-21 16:26:17-03","MBM","MBM","307501","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Gonzáles, L.",NA,NA,NA,"Gonzáles, L.; et al.; et al.","2002","01","Costa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM307501",NA,"MBM307501","1368","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2020-12-21 16:26:17-03","MBM","MBM","401352","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Lima, L.C.P.","2009","01",NA,"Lima, L.C.P.; Ceolin, G.B.; Faria, S.A. de; Ceolin, G.B.; Faria, S.A. de","2009","01","Brazil","Goiás","Portelândia","Rodovia BR 364, Km 363, sentido Santa Rita do Araguaia - Mineiros","-53.021111","-17.397222","-53.021111","-17.397222",NA,NA,"Subarbusto prostrado; corola lilás; fruto castanho; DNA.","MBM401352","09","MBM401352","509","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2020-12-21 16:26:17-03","MBM","MBM","401350","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Lima, L.C.P.","2009","05",NA,"Lima, L.C.P.; Magalhães, L.P.; Toledo, A.S.; Souza, A.A.; Magalhães, L.P.; Toledo, A.S.; Souza, A.A.","2009","05","Brazil","Amazonas","Manicoré","Parque Nacional dos Campos Amazônicos, Estrada do Estranho","-61.603333","-8.511389","-61.603333","-8.511389",NA,NA,"Subarbusto, 1m de altura; corola azulada; fruto verde imaturo; DNA.","MBM401350","08","MBM401350","654","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2020-12-21 16:26:17-03","MBM","MBM","402505","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Barboza, E.","2016","03","30","Barboza, E.","2016","03","Brazil","Paraná","Curitiba","Jardim Botânico Municipal, Coleção do Campo Nativo","-49.2375","-25.443611","-49.2375","-25.443611","920","920","Planta apoiante; flores de cor lilás.; Estepe gramíneo-lenhosa (Campos de Curitiba).","MBM402505","15",NA,"4457","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2020-12-21 16:26:17-03","MBM","MBM","419203","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Queiroz, D.L.","2016","02","07","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","2016","02","Brazil","Paraná","Palmeira","Recanto dos Papagaios","-49.766667","-25.46","-49.766667","-25.46",NA,NA,"Degraded Atlantic forest, sweeping vegetaion.","MBM419203","07",NA,"193B","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2020-12-21 16:26:17-03","MBM","MBM","423671","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Funez, L.A.","2017","02","27","Schwirkowski, P.","2017","02","Brazil","Santa Catarina","São Bento do Sul","Rio Vermelho Povoado, Aterro Sanitário Municipal","-49.335556","-26.267222","-49.335556","-26.267222","860","900","Heliófita, herbácea, flores lilás.","MBM423671","27",NA,"2222","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2020-12-21 16:26:17-03","MBM","MBM","426658","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Estevan, D.A.","2016",NA,NA,"Duarte, E.","2014","12","Brazil","Paraná","Dois Vizinhos","UTFPR","-53.100278","-25.698056","-53.100278","-25.698056",NA,NA,"Erva, flor roxa.; Borda de mata.","MBM426658","09",NA,"283","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2020-12-21 16:26:17-03","MBM","MBM","430031","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Gonzatti, F.; Valduga, F.","2018","04",NA,"Gonzatti, F.","2012","03","Brazil","Rio Grande do Sul","Capivari do Sul","Rancho Velho, Rodovia para Pinhal","-50.409167","-30.156389","-50.409167","-30.156389","10","10","Prostrada em margem da estrada.","MBM430031","16",NA,"457","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2020-12-21 16:26:17-03","MBM","MBM","45835","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Schinini, A.",NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM045835",NA,"MBM045835","12559","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2020-12-21 16:26:17-03","MBM","MBM","56548","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.",NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM056548",NA,"MBM056548","11691","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2020-12-21 16:26:17-03","MBM","MBM","63193","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.",NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM063193",NA,"MBM063193","12387","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2020-12-21 16:26:17-03","MBM","MBM","215132","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Queiróz, L.P. de",NA,NA,NA,"Pirani, J.R.",NA,NA,"Brazil","Bahia","Abaíra","Estrada entre Bem Querer a Riacho das Anáguas","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"MBM215132",NA,"MBM215132","51350","Southern America",NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1199","2020-12-21 16:26:17-03","MBM","MBM","229453","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Vanni, R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1998","10","Brazil","Bahia","Canavieiras","Rodovia Canavieiras - Santa Luzia, km 20-30","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,"MBM229453","18","MBM229453","68628","Southern America",NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1200","2020-12-21 16:26:19-03","MBM","MBM","85515","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Lewis, G.P.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,"Brazil","Bahia","Nova Viçosa","Nova Viçosa, arredores","-39.371898651123","-17.8918991088867",NA,NA,NA,NA,NA,"MBM085515",NA,"MBM085515","47042","Southern America",NA,NA,NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1201","2020-12-21 16:26:17-03","MBM","MBM","152698","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Queiróz, L.P. de",NA,NA,NA,"Queiróz, L.P. de",NA,NA,"Brazil","Bahia","Salvador","Dunas de Itapuã","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"MBM152698",NA,"MBM152698","2540","Southern America",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1202","2020-12-21 16:26:19-03","MBM","MBM","81594","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Lewis, G.P.",NA,NA,NA,"Hage, J.L.; et al.; et al.",NA,NA,"Brazil","Bahia","Una","Ramal à esquerda no km 14 da rodovia Una - Canavieiras","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"MBM081594",NA,"MBM081594","835","Southern America",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1203","2020-12-21 16:26:19-03","MBM","MBM","79838","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,"Brazil","Mato Grosso do Sul","Ponta Porã","Sanga Puitã","-55.7256011962891","-22.5361003875732",NA,NA,NA,NA,NA,"MBM079838",NA,"MBM079838","46142","Southern America",NA,NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1204","2020-12-21 16:26:17-03","MBM","MBM","140487","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Vanni, R.",NA,NA,NA,"Arbo, M.M.; et al.; et al.",NA,NA,"Brazil","Minas Gerais","Paracatu","Rod. MG-188, 28km S de Paracatu","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,"MBM140487",NA,"MBM140487","3213","Southern America",NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1205","2020-12-21 16:26:17-03","MBM","MBM","24311","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Azevedo, A.M.G.",NA,NA,NA,"Hatschbach, G.",NA,NA,"Brazil","Minas Gerais","São Tomé das Letras","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,"MBM024311",NA,"MBM024311","31277","Southern America",NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1206","2020-12-21 16:26:17-03","MBM","MBM","7191","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,"Brazil","Paraná","Arapoti","Entre Arapoti e Wenceslau Braz","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,"MBM007191",NA,"MBM007191","18907","Southern America",NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1207","2020-12-21 16:26:17-03","MBM","MBM","216792","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Stellfeld, C.",NA,NA,"Brazil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM216792",NA,NA,"4456","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1208","2020-12-21 16:26:17-03","MBM","MBM","533","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Haas, H.; Haas, H.",NA,NA,"Brazil","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM000533",NA,"MBM000533","13950","Southern America",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1209","2020-12-21 16:26:17-03","MBM","MBM","1102","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,"Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM001102",NA,"MBM001102","14040","Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1210","2020-12-21 16:26:17-03","MBM","MBM","3048","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,"Brazil","Paraná","Lapa","Santo Amaro","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM003048",NA,"MBM003048","16168","Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1211","2020-12-21 16:26:17-03","MBM","MBM","79837","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.; et al.; et al.",NA,NA,"Brazil","Paraná","Morretes","Rod. BR-277","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM079837",NA,"MBM079837","4634","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1212","2020-12-21 16:26:17-03","MBM","MBM","406887","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Ewert, M.","2010","02","17","Ewert, M.","2010","02","Brazil","Paraná","Palmeira","Colônia Primavera","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Arbusto ereto com 1 m de altura; flor lilás.","MBM406887","17","MBM406887","2","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1213","2020-12-21 16:26:17-03","MBM","MBM","216797","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,"Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM216797",NA,NA,"13673","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1214","2020-12-21 16:26:19-03","MBM","MBM","9086","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Fontella, J.; Fontella, J.",NA,NA,"Brazil","Paraná","Paranaguá","Balneário Itapema","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM009086",NA,"MBM009086","20850","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1215","2020-12-21 16:26:17-03","MBM","MBM","116591","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Britez, R.M.",NA,NA,NA,"Souza, W.S.",NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM116591",NA,"MBM116591","572","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
