"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","eventTime"
"160","2020-10-14 10:01:54-03","FURB","FURB","15751","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","13","Brasil","Santa Catarina","Jacinto Machado","Morro São Cristovão.","-49.86","-28.89","-49.8600000","-28.8900000","FURB26124","FURB26124","380","380","Verdi, M","2009","10","13","Florística IFFSC 21 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita de Cyathea; flor salmão",NA,NA,"2081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:01:54-03","FURB","FURB","16301","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","11","02","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.4977777","-26.9097222","-49.4977777","-26.9097222","FURB26109","FURB26109","788","788","Schmitt, JL","2009","11","02","Epífita IFFSC e689a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor rosa",NA,NA,"484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:01:54-03","FURB","FURB","16354","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","11","04","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","FURB26110","FURB26110","440","440","Cadorin, TJ","2009","11","04",NA,NA,NA,"415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-10-14 10:01:54-03","FURB","FURB","16473","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2009","11","06","Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.8591667","-26.7294445","-49.8591667","-26.7294445","FURB26120","FURB26120","590","590","Schmitt, JL","2009","11","06","Epífita IFFSC e798a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; Fruto em desenvolvimento;",NA,NA,"545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:01:54-03","FURB","FURB","17018","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","FURB26121","FURB26121","660","660","Cadorin, TJ","2009","11","23","Epífita IFFSC e578a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita;",NA,NA,"687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 10:01:54-03","FURB","FURB","18511","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Dreveck, S.; Carneiro, F.E.","2009","12","15","Brasil","Santa Catarina","Joinville","Serra Dona Francisca - SC-301.","-49.0477777","-26.1925","-49.0477777","-26.1925000","FURB26115","FURB26115","27","27","Chautems, A","2010","04","26","Florística IFFSC 1048 (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira do rio Habito: rupícola; Fruto verde;",NA,NA,"1330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:01:54-03","FURB","FURB","18544","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","12","11","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","FURB26117","FURB26117","203","203","Schmitt, J","2009","12","11","Epífita IFFSC e37a (Acima de 4m). sobre forófito 6 e 7. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;",NA,NA,"964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-08 08:52:24-03","FURB","FURB","18652","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","2009","12","10","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","FURB26118","FURB26118","576","576","Gasper, AL de","2010","01","25",NA,NA,NA,"803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:01:54-03","FURB","FURB","18693","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Dreveck, S.; Carneiro, F.E.","2009","11","24","Brasil","Santa Catarina","Corupá","Sertãozinho.","-49.41","-26.3697223","-49.4100000","-26.3697223","FURB26114","FURB26114","857","857","Gasper, AL de","2009","12",NA,"Florística IFFSC 991 (Erva Terrícola). Entorno Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola; flor rosa",NA,NA,"1388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:01:54-03","FURB","FURB","18744","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Korte, A.; Kniess, A.","2009","12","07","Brasil","Santa Catarina","Rio do Sul","Fundo Canoas.","-49.68","-27.18","-49.6800000","-27.1800000","FURB26125","FURB26125","625","625","Korte, A","2009","12","07","Florística IFFSC 513 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: epífita;",NA,NA,"1422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:01:54-03","FURB","FURB","21168","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.5852777","-26.7275","-49.5852777","-26.7275000","FURB26127","FURB26127","785","785","Cadorin, TJ","2010","01","26","Forófito 5. Epífita IFFSC e801a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea;",NA,NA,"1039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:01:54-03","FURB","FURB","21452","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","02","16","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Morro do Spitzkopf.","-49.1180556","-27.0069444","-49.1180556","-27.0069444","FURB26128","FURB26128","249","249","Cadorin, TJ","2010","03","23","Epífita IFFSC e8001b (Acima de 4m) - sobre forófito 4 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;",NA,NA,"1287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:01:54-03","FURB","FURB","21519","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","02","17","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","FURB26116","FURB26116","787","787","Gasper, AL de","2010","03","25","Epífita IFFSC e573a (Abaixo de 4m) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado Habito: epífita de arbórea;",NA,NA,"1412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-14 10:01:54-03","FURB","FURB","22066","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","02","23","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","FURB26126","FURB26126","444","444","Cadorin, TJ","2010","03","30","Epífita IFFSC e8004a (Acima de 4m) - sobre forófito 2 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; Fruto seco;",NA,NA,"1357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:01:54-03","FURB","FURB","22431","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.535","-27.7241667","-48.5350000","-27.7241667","FURB26111","FURB26111","317","317","Cadorin, TJ","2010","03","10","Epífita IFFSC e8003a (Acima de 4m). Forófito 1. Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;",NA,NA,"1519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:01:54-03","FURB","FURB","25100","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","FURB26112","FURB26112","330","330","Schmitt, J","2010","05","24","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;",NA,NA,"2067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:01:54-03","FURB","FURB","30845","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Korte, A.; Kniess, A.","2010","09","17","Brasil","Santa Catarina","Monte Castelo","Serra da Garganta.","-50.2233334","-26.8175","-50.2233334","-26.8175000","FURB26105","FURB26105","1195","1195","Korte, A","2010","10","15","Florística IFFSC 737 (Epífita) Habitat: Floresta Ombrófila Mista Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita;",NA,NA,"4407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:01:54-03","FURB","FURB","30927","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Korte, A.; Kniess, A.","2010","09","15","Brasil","Santa Catarina","Taió","Gramado.","-50.2205556","-27.0002778","-50.2205556","-27.0002778","FURB26098","FURB26098","893","893","Korte, A","2010","10","18","Florística IFFSC 624 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;",NA,NA,"4351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:01:54-03","FURB","FURB","31520","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schmitt, J.L.; Caglioni, E.","2010","10","11","Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.8591667","-26.7294445","-49.8591667","-26.7294445","FURB26113","FURB26113","590","590","Schmitt, JL","2010","11","03","Epífita IFFSC e798b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor rosa",NA,NA,"3010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 10:01:54-03","FURB","FURB","32191","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Korte, A.; Kniess, A.","2010","10","27","Brasil","Santa Catarina","Major Vieira","Rio da Serra.","-50.4","-26.64","-50.4000000","-26.6400000","FURB26107","FURB26107","1009","1009","Korte, A","2010","11","09","Florística IFFSC 847 (Epífita) Habitat: Floresta Ombrófila Mista; Estágio Avançado - explorado; interior do fragmento Habito: epífita; flor salmão",NA,NA,"4756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-08 08:52:24-03","FURB","FURB","32357","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","20","Brasil","Santa Catarina","Mafra","Arroio da Irara.","-49.9494444","-26.0994444","-49.9494444","-26.0994444","FURB26092","FURB26092","876","876","Verdi, M","2010","08","20",NA,NA,NA,"5460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:01:54-03","FURB","FURB","32425","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-50.1294445","-26.9994444","-50.1294445","-26.9994444","FURB26104","FURB26104","808","808","Verdi, M","2010","11","24",NA,NA,NA,"5337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-08 08:52:24-03","FURB","FURB","32633","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5016667","-27.36","-49.5016667","-27.3600000","FURB26102","FURB26102","708","708","Verdi, M","2010","11","24",NA,NA,NA,"5295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:01:54-03","FURB","FURB","32639","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","18","Brasil","Santa Catarina","Itaiópolis","Moema.","-49.7694445","-26.5494444","-49.7694445","-26.5494444","FURB26101","FURB26101","796","796","Verdi, M","2010","11","24",NA,NA,NA,"5413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:01:54-03","FURB","FURB","36598","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Cadorin, T.J.","2011","10","05","Brasil","Santa Catarina","Pomerode","Ouro Preto Mineração Ltda.","-49.135","-26.8227778","-49.1350000","-26.8227778","FURB26091","FURB26091","335","335","Cadorin, TJ","2011","10","05",NA,NA,NA,"3304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-10-14 10:01:54-03","FURB","FURB","37201","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schmitt, J.L.","2011","12","08","Brasil","Santa Catarina","Corupá",NA,"-49.3791667","-26.4219445","-49.3791667","-26.4219445","FURB26103","FURB26103","741","741","Schmitt, JL","2011","12","08",NA,NA,NA,"3232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-08 08:52:24-03","FURB","FURB","39313","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Funez, L.A.","2012","10","15","Brasil","Santa Catarina","Rodeio","Morro do Ipiranga.","-49.3805556","-26.9052778","-49.3805556","-26.9052778","FURB26129","FURB26129","169","169","Funez, L.A.","2012","10","15",NA,NA,NA,"1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:01:54-03","FURB","FURB","48663","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Oliveira, A.A. de","2015","10","27","Brasil","Santa Catarina","Campo Alegre","Bateias de Baixo.","-49.2286111","-26.0988889","-49.2286111","-26.0988889","FURB48663","FURB48663","861","861","Pastório, FF","2015","11","18",NA,NA,NA,"2682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:01:54-03","FURB","FURB","53007","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Caglioni, E.; Junckes, A. R.","2017","01","31","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9433333","-26.8041667","-48.9433333","-26.8041667","FURB53007","FURB53007","340","340","Caglioni, E.","2017","01","31","Epífito coletado em subosque de floresta em estágio avaçado de conservação, com frutos imaturos. Habitat: floresta em estágio avançado de regeneração. Habito: Epífito",NA,NA,"663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:01:54-03","FURB","FURB","55714","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schwirkowski, P.","2017","10","20","Brasil","Santa Catarina","São Bento do Sul","Centro. Fundos do Hotel Serra Alta.","-49.3833333","-26.2416666","-49.3833333","-26.2416666","FURB55714","FURB55714","800","800","Schwirkowski, P.","2017","10","20","Flores róseas Habitat: Interior da mata Habito: Epífita",NA,NA,"2506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-08 08:52:24-03","FURB","FURB","62242","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Santos, R.; Klein, A.S;. Citadini-Zanette, V.","2001","10","24","Brasil","Santa Catarina","Praia Grande","Aparados da Serra - Rio do Boi. Aparados da Serra - Rio do Boi.","-49.9505556","-29.1972222","-49.9505556","-29.1972222","FURB62242","FURB62242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 10:01:54-03","FURB","FURB","63598","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schwirkowski, P.","2018","10","27","Brasil","Santa Catarina","Campo Alegre","Bairro Fragosos. Rua Generoso Fragoso.","-49.3702778","-26.1586111","-49.3702778","-26.1586111","FURB63598","FURB63598","850","850","Schwirkowski, P.","2018","10","27","FOM. Frangmento antropizado. Cálice vináceo, corola rósea Habitat: Em caíva Habito: Epífita",NA,NA,"3133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-10-14 10:01:54-03","FURB","FURB","9028","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Godoy, M.B.; Verdi, M. & Dreveck, S.","2007","12","12","Brasil","Santa Catarina","Itaiópolis","Moema.","-49.7708334","-26.55","-49.7708334","-26.5500000","FURB26099","FURB26099","943","943","Sobral, M","2008","04","01","IFFSC 901/N/Herbácea 20.",NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:01:54-03","FURB","FURB","9049","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Gasper, A.L. de; Brogni, E. & Santos, E.M.","2007","11","26","Brasil","Santa Catarina","Timbó Grande","Vargem Grande.","-50.58","-26.6408333","-50.5800000","-26.6408333","FURB26093","FURB26093","1060","1060","Sobral, M","2008","04","01","Florística IFFSC 845. Habitat: Floresta Ombrófila Mista; Habito: epífita;",NA,NA,"1032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-10-14 10:01:54-03","FURB","FURB","9454","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Godoy, M.B.; Verdi, M. & Dreveck, S.","2007","12","15","Brasil","Santa Catarina","Mafra","Rio da Areia de Baixo / Avencal Mato Preto.","-49.6813889","-26.2794445","-49.6813889","-26.2794445","FURB26100","FURB26100","903","903","Sobral, M","2008","04","01","Forófito IFFSC 1019/L/10. Planta: 03. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: epífita;",NA,NA,"101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-10-14 10:01:54-03","FURB","FURB","9905","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Souza, N.L. de; Bachmann, V. & Laps, R.R.","2008","11","02","Brasil","Paraná","Campina Grande do Sul","Morro do Capivarí.","-48.8225","-25.1272223","-48.8225000","-25.1272223","FURB26096","FURB26096","1382","1382","Gasper, AL de","2008","12","12",NA,NA,NA,"99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-10-14 10:01:54-03","FURB","FURB","4427","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Silva, J.M.; Barbosa, E. & Poliquesi, C.B.","2005","11","10","Brasil","Paraná","Palmeira","Cercado.","-50.0064010620117","-25.4293994903564",NA,NA,"FURB01883","FURB01883",NA,NA,"Chautems, A.","2020","09","28","Habitat: paredão arenítico Habito: rupícola e tuberosa; flor zarcão",NA,NA,"4508",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-08 08:52:24-03","FURB","FURB","2747","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Sevegnani, L.","1987","10","09","Brasil","Santa Catarina","Ibirama","Serra da Abelha II.","-49.5177993774414","-27.0569000244141",NA,NA,"FURB26123","FURB26123","900","900","Gasper, AL de","2010","01","21",NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"198","2021-03-16 17:52:44-03","UCS","HUCS","39232","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schimitt, J.L.","2011","12","08","Brasil","Santa Catarina","Corupá",NA,"-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,NA,NA,"Schmitt, J.L.","2011","12","08","Herbário FURB 37201; epífita - em mata ciliar","Angiospermae","Lamiales","3232",NA,NA,"23917","auto",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-16 17:52:44-03","UCS","HUCS","3361","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Wasum, R.A.","1987","10","24","Brasil","Rio Grande do Sul","Caxias do Sul","Conceição","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"Skog, L.E.","1987","12",NA,"sobre rochedos - caminho da mata","Angiospermae","Lamiales","s.n.",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
