"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","typeStatus","fieldNumber","relatedCatalogItem","sex"
"341","2021-01-26 13:53:04-03","IMA","MAC","25053","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V.Meiado","I.A.Bayma","Brasil","Pernambuco","Salgueiro","Sítio Colher de Pau.","-40.234756","-8.702844",NA,NA,"Arbsutiva ca. de 20cm de altura. Flores alaranjadas. Frutos verde-alaranjados.; Caatinga arbustiva.",NA,"04","2006","08","12",NA,NA,"MAC0025053","MAC0025053",NA,NA,"-40.234756","-8.702844","2010","11","11",NA,NA,NA,NA,NA,NA
"342","2014-11-06 16:16:45-02","UFPB","EAN","10028","S","Plantae",NA,NA,"Cactaceae","Opuntia","inamoena","Opuntia inamoena",NA,NA,"S. Pitrez; G. Trajano","Brasil","Paraíba","Esperança",NA,"-35.8572","-7.023","15185",NA,"Presente em vegetações de inselbergues..","auto","295","2003","06","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2014-11-06 16:16:45-02","UFPB","EAN","1947","S","Plantae",NA,NA,"Cactaceae","Opuntia","inamoena.","Opuntia inamoena.","K. Schum","A. Castellanos",NA,"Brasil","Paraíba","Remígio",NA,"-38.1528","-7.82083","280369",NA,"Flores amarelo-roseas, sésseis, laterais, baga pequena, globosa, coberta de espinhos..","auto",NA,"1958","10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-02-04 10:26:55-03","UFRPE","HST","19624","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P. Taylor & Stuppy","E.Melo","E.Melo; F.França, B.M.Silva, M.A.Santos & L.Damascena","Brasil","Bahia","Rodelas","ca. 14,5 Km da cidade","-38.896944","-8.870833",NA,NA,"Erva crassa, 20-40 cm alt.; cladódios achatados; flores vermelhas.",NA,"6962","2009","10","30",NA,NA,"HST019624",NA,"345","345","38W53'49''","8S52'15''","2009","10",NA,NA,NA,NA,NA,NA,NA
"345","2021-02-04 10:26:55-03","UFRPE","HST","18919","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P. Taylor & Stuppy",NA,"A.M.Miranda; J.Ferraz","Brasil","Bahia","Barra",NA,"-43.1417007446289","-11.0894002914429","116121",NA,"Cerca 60 cm alt.; flores vistosas, avermelhadas. Ocasional.","auto","6369","2011","09","01",NA,NA,"HST018919",NA,NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-02-04 10:26:55-03","UFRPE","HST","11376","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P. Taylor & Stuppy","M.V.Meiado","C.T.Andrade; K.L.Moniz & A.R.Lima","Brasil","Bahia","Canudos","Estação Biológica de Canudos","-39.0264015197754","-9.8966703414917","79120",NA,"Ca. 4m alt.; Cladódio verde-claro, gloquídeos. Flores alaranjadas.","auto","34","2001","02","10",NA,NA,"HST011376",NA,NA,NA,NA,NA,"2010","12","23",NA,NA,NA,NA,NA,NA
"347","2021-02-04 10:26:55-03","UFRPE","HST","17009","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P. Taylor & Stuppy","M.V.Meiado","A.M.Miranda; F.Esteves et I.Fragoso","Brasil","Bahia","Pilão Arcado","localidade Goiabeira do Brejo","-42.5043983459473","-10.0031003952026","152852",NA,"Flores vermelhas, vistosas.","auto","3032","1998","08","14",NA,NA,"HST017009",NA,NA,NA,NA,NA,"2010","12","23",NA,NA,NA,NA,NA,NA
"348","2021-02-04 10:26:55-03","UFRPE","HST","17496","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P. Taylor & Stuppy","M.V.Meiado","G.M.Rocha","Brasil","Pernambuco","Bodocó","Pedra do Claranã","-39.9411010742188","-7.77832984924316","50218",NA,"Material de monografia.","auto","s.n.","2007","03","21",NA,NA,"HST017496",NA,NA,NA,NA,NA,"2010","12","23",NA,NA,NA,NA,NA,NA
"349","2021-02-04 10:26:55-03","UFRPE","HST","16106","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P. Taylor & Stuppy","M.V.Meiado","G.D.Alcântara; A.M.Miranda, D.N.Silva, M.B.Oliveira, J.S.Silva.","Brasil","Pernambuco","Buíque","Vale do Catimbau","-37.1557998657227","-8.62306022644043","38964",NA,"Cladódio verde; flores vermelho-alaranjado.","auto","2","2008","02","11",NA,NA,"HST016106",NA,NA,NA,NA,NA,"2010","12","23",NA,NA,NA,NA,NA,NA
"350","2021-02-04 10:26:55-03","UFRPE","HST","2159","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P. Taylor & Stuppy","M.V.Meiado","J.S.Sobrinho","Brasil","Rio Grande do Norte","Jucurutú","Subida da Ladeira do Manuino","-37.0203018188477","-6.03388977050781","24072",NA,"Cactacea com palmas de mais ou menos 10cm de comprimento por 7 de largura. Flores de pétalas duras com pólen amarelado.","auto","344","1966","09","27",NA,NA,"HST002159",NA,NA,NA,NA,NA,"2010","12","23",NA,NA,NA,NA,NA,NA
"351","2021-03-01 11:53:30-03","UFPE","UFP","44969","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Oliveira, M; Cavalcanti, A; Pessoa, L","Brasil","Bahia","Glória",NA,"-38.2546997070312","-9.33806037902832","51769",NA,"Erva suculenta; flores corais, estames alvos. Frequente.; Erva suculenta; flores corais, estames alvos. Frequente.","auto","2483","2006","11","24",NA,NA,"UFP044969",NA,"325","325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-03-01 11:53:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Rocha, EA","Brasil","Paraíba","Monteiro",NA,"-37.1199989318848","-7.88944005966187","27428",NA,"Planta coletada na caatinga, em solo areno-pedregoso, com cerca de 30cm de altura. Material apenas com frutos, alaranjados quando maduros, espinhos (gloquídios) diminutos, porém bastante urticantes.; Planta coletada na caatinga, em solo areno-pedrego","auto","447","1998","06","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-03-01 11:53:30-03","UFPE","UFP","24336","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Rocha, EA","Brasil","Paraíba","Monteiro",NA,"-37.1199989318848","-7.88944005966187","27428",NA,"Planta coletada na caatinga, em solo areno-pedregoso, com cerca de 30cm de altura. Material apenas com frutos, alaranjados quando maduros, espinhos (gloquídios) diminutos, porém bastante urticantes.; Planta coletada na caatinga, em sol","auto","447","1998","06","30",NA,NA,"UFP024336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 11:53:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Rocha, EA","Brasil","Paraíba","Picuí",NA,"-36.3469009399414","-6.51056003570557","25685",NA,"Planta coletada em área de caatinga, com ca. de 30cm de altura, frequente em áreas abertas. Flores vistosas, amarelo-alaranjadas. Solo areno-pedregoso.; Planta coletada em área de caatinga, com ca. de 30cm de altura, frequente em áreas abertas. Flore","auto","260","1998","01","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-01 11:53:30-03","UFPE","UFP","22276","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Rocha, EA","Brasil","Paraíba","Picuí",NA,"-36.3469009399414","-6.51056003570557","25685",NA,"Planta coletada em área de caatinga, com ca. de 30cm de altura, frequente em áreas abertas. Flores vistosas, amarelo-alaranjadas. Solo areno-pedregoso.; Planta coletada em área de caatinga, com ca. de 30cm de altura, frequente em áreas","auto","260","1998","01","29",NA,NA,"UFP022276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-01 11:53:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Rocha, EA","Brasil","Paraíba","Queimadas",NA,"-35.8983001708984","-7.35832977294922","20308",NA,"Planta coletada em área de caatinga, em solo areno-pedregoso, medindo cerca de 30cm de altura, com flores e frutos. Flores vistosas, amarelo-alaranjadas. Solo areno-pedregoso. Flores alaranjadas, ornitófilas. Frutos globosos, alaranjados quando madur","auto","492","1998","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 11:53:30-03","UFPE","UFP","24346","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Rocha, EA","Brasil","Paraíba","Solânea",NA,"-35.5400009155273","-6.75500011444092","23851",NA,"Planta coletada em área de caatinga, em solo areno-pedregoso, medindo cerca de 30cm de altura, com flores e frutos. Flores alaranjadas, ornitófilas. Frutos globosos, alaranjados quando maduros. Nestes indivíduos existiam muitas formiga","auto","496","1998","08","27",NA,NA,"UFP024346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 11:53:30-03","UFPE","UFP","21009","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Rocha, EA","Melo, GFA; Lins, F; Rocha, EA","Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689","16004",NA,"Indivíduo com cerca de 30cm de altura com flores vermelho-alaranjados; frutos globosos, alaranjados. Planta visitada por beija-flores. Solo areno-pedregoso, em área de caatinga.; Indivíduo com cerca de 30cm de altura com flores vermelh","auto","215","1998","01","14",NA,NA,"UFP021009",NA,NA,NA,NA,NA,"1998","01","14",NA,NA,NA,NA,NA,NA
"359","2021-03-01 11:53:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Rocha, EA; Lins, F","Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689","16004",NA,"Planta coletada em área de caatinga, em densas populações, com ca. de 30cm de altura, com flores, frutos e botões, vermelho-alarajandos. Frutos globosos, alaranjados.; Planta coletada em área de caatinga, em densas populações, com ca. de 30cm de altu","auto","365","1998","03","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-03-01 11:53:30-03","UFPE","UFP","22433","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Rocha, EA; Lins, F","Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689","16004",NA,"Planta coletada em área de caatinga, em densas populações, com ca. de 30cm de altura, com flores, frutos e botões, vermelho-alarajandos. Frutos globosos, alaranjados.; Planta coletada em área de caatinga, em densas populações, com ca.","auto","365","1998","03","31",NA,NA,"UFP022433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-01 11:53:30-03","UFPE","UFP","75161","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Farias-Fonseca, C","Farias-Fonseca, C; Cavalcanti, L","Brasil","Pernambuco","Buíque",NA,"-37.1557998657227","-8.62306022644043","38964",NA,"Quipá.; Bacóide melanídio. Com flor e fruto (carnoso, zoocoria).","auto","286","2010","09","26",NA,NA,"UFP075161",NA,NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"362","2021-03-01 11:53:30-03","UFPE","UFP","37407","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Moura, DC","Brasil","Sergipe","Canindé de São Francisco",NA,"-37.843111","-9.607639",NA,NA,"Arbusto com 1m de altura. Inflorescência de cor vermelha, estames vermelhos-amarelados. Botão floral vermelho.; Arbusto com 1m de altura. Inflorescência de cor vermelha, estames vermelhos-amarelados. Botão floral vermelho.",NA,"574","2002","08","29",NA,NA,"UFP037407",NA,"163","163","-37.843111","-9.607639",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-01 11:53:30-03","UFPE","UFP","22426","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Rocha, EA","Rocha, EA","Brasil","Paraíba","Pocinhos",NA,"-36.0611000061035","-7.07667016983032","22331",NA,"Coletada em área de caatinga, sobre longas rochas graníticas. Planta com ca. de 30 cm de altura, em densas populações. Flores e frutos alaranjados.; Coletada em área de caatinga, sobre longas rochas graníticas. Planta com ca. de 30 cm","auto","271","1998","01","28",NA,NA,"UFP022426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-01 11:53:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Rocha, EA","Rocha, EA","Brasil","Paraíba","Pocinhos",NA,"-36.0611000061035","-7.07667016983032","22331",NA,"Coletada em área de caatinga, sobre longas rochas graníticas. Planta com ca. de 30 cm de altura, em densas populações. Flores e frutos alaranjados.; Coletada em área de caatinga, sobre longas rochas graníticas. Planta com ca. de 30 cm de altura, em d","auto","271","1998","01","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-03-01 11:53:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Rocha, EA","Rocha, EA","Brasil","Paraíba","Santa Luzia",NA,"-36.9185981750488","-6.87222003936768","22027",NA,"Planta coletada em área de caatinga, ca. de 20-25cm de altura, frequente no local, com flores e frutos alaranjados, em densas populações sob a sobra de juremas, favelas e catingueiras.; Planta coletada em área de caatinga, ca. de 20-25cm de altura, f","auto","342","1998","03","26",NA,NA,NA,NA,NA,NA,NA,NA,"1998","03","26",NA,NA,NA,NA,NA,NA
"366","2021-03-01 11:53:30-03","UFPE","UFP","23825","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Rocha, EA","Brasil","Paraíba","Queimadas",NA,"-35.8983001708984","-7.35832977294922","20308",NA,"Planta coletada em área de caatinga, em solo areno-pedregoso, medindo cerca de 30cm de altura, com flores e frutos. Flores vistosas, amarelo-alaranjadas. Solo areno-pedregoso. Flores alaranjadas, ornitófilas. Frutos globosos, alaranjad","auto","492","1998","08","26",NA,NA,"UFP023825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-01 11:53:30-03","UFPE","UFP","23766","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Rocha, EA","Rocha, EA","Brasil","Paraíba","Santa Luzia",NA,"-36.9185981750488","-6.87222003936768","22027",NA,"Planta coletada em área de caatinga, ca. de 20-25cm de altura, frequente no local, com flores e frutos alaranjados, em densas populações sob a sobra de juremas, favelas e catingueiras.; Planta coletada em área de caatinga, ca. de 20-25","auto","342","1998","03","26",NA,NA,"UFP023766",NA,NA,NA,NA,NA,"1998","03","26",NA,NA,NA,NA,NA,NA
"368","2021-03-01 11:53:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Rocha, EA","Brasil","Paraíba","Solânea",NA,"-35.5400009155273","-6.75500011444092","23851",NA,"Planta coletada em área de caatinga, em solo areno-pedregoso, medindo cerca de 30cm de altura, com flores e frutos. Flores alaranjadas, ornitófilas. Frutos globosos, alaranjados quando maduros. Nestes indivíduos existiam muitas formigas no caule.; Pl","auto","496","1998","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-01 11:53:30-03","UFPE","UFP","24751","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Meiado, MV","Albuquerque, UP; Melo, FP; Almeida, CFC; Silva, ACO; Chasaki, KCL; SIlva, MG","Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689","16004",NA,NA,"auto","316","1999","07","21",NA,NA,"UFP024751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-01 11:53:32-03","UFPE","UFP","42918","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Rocha, EA","Rocha, EA; Bezerra, E; Nadia, T","Brasil","Pernambuco","Buíque",NA,"-37.246944","-8.548333",NA,NA,"Planta com cerca de 30-40cm de altura, cladódios achatados lateralmente, armados com gloquídios, com flores e frutos. Flores vermelho-alaranjados, vistosas, ornitófilas. Iniciando a frutificação, subglobosos e amarelo-alaranjados quand",NA,"1388","2005","10","26",NA,NA,"UFP042918",NA,"907","907","-37.246944","-8.548333","2005","10","26",NA,NA,NA,NA,NA,NA
"371","2021-03-01 11:53:32-03","UFPE","UFP","43753","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Meiado, MV","Oliveira, M; Cavalcanti, A; Pessoa, L","Brasil","Bahia","Gl#?#",NA,NA,NA,NA,NA,"Herbácea, flores vermelhas Frequente.; Herbácea, flores vermelhas Frequente.",NA,"2371","2006","05","16",NA,NA,"UFP043753",NA,NA,NA,NA,NA,"2010","10","11",NA,NA,NA,NA,NA,NA
"372","2021-03-01 11:53:32-03","UFPE","UFP","44513","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Rocha, EA","Rocha, EA; Bezerra, E; Nadia, T","Brasil","Pernambuco","Buíque",NA,"-37.266667","-8.503889",NA,NA,"Planta com cerca de 30-40cm de altura, cladódios achatados lateralmente, armados com gloquídeos, apenas com flores e frutos jovens. Flores alaranjadas, vistosas, ornitófilas. Frequente no local, em área de caatinga arenosa. Planta medi",NA,"1540","2005","10","17",NA,NA,"UFP044513",NA,NA,NA,"-37.266667","-8.503889","2005","10","21",NA,NA,NA,NA,NA,NA
"373","2021-03-01 11:53:32-03","UFPE","UFP","47686","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy",NA,"Lucena, MFA; Melo, Y; Mendes, K","Brasil","Paraíba","Serra Branca",NA,"-36.809639","-7.596083",NA,NA,"Planta herbáceae suculenta, ereta; flores alaranjadas.; Planta herbáceae suculenta, ereta; flores alaranjadas.",NA,"1746","2007","05","22",NA,NA,"UFP047686",NA,"565","565","-36.809639","-7.596083",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-03-01 11:53:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Rocha, EA","Rocha, EA; Bezerra, E; Nadia, T","Brasil","Pernambuco","Buíque",NA,"-37.246944","-8.548333",NA,NA,"Planta com cerca de 30-40cm de altura, cladódios achatados lateralmente, armados com gloquídios, com flores e frutos. Flores vermelho-alaranjados, vistosas, ornitófilas. Iniciando a frutificação, subglobosos e amarelo-alaranjados quando maduros. Freq",NA,"1388","2005","10","26",NA,NA,NA,NA,"907","907","-37.246944","-8.548333","2005","10","26",NA,NA,NA,NA,NA,NA
"375","2021-03-01 11:53:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Rocha, EA","Rocha, EA; Bezerra, E; Nadia, T","Brasil","Pernambuco","Buíque",NA,"-37.266667","-8.503889",NA,NA,"Planta com cerca de 30-40cm de altura, cladódios achatados lateralmente, armados com gloquídeos, apenas com flores e frutos jovens. Flores alaranjadas, vistosas, ornitófilas. Frequente no local, em área de caatinga arenosa. Planta medicinal.; Planta",NA,"1540","2005","10","17",NA,NA,NA,NA,NA,NA,"-37.266667","-8.503889","2005","10","21",NA,NA,NA,NA,NA,NA
"376","2021-03-01 11:53:32-03","UFPE","UFP","45926","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy",NA,"Oliveira, M; Cavalcanti, A; Pessoa, L","Brasil","Bahia","Abaré",NA,"-39.113899230957","-8.72027969360352","54726",NA,"Erva, flores corais. Frequente.; Erva, flores corais. Frequente.","auto","2358","2006","05","16",NA,NA,"UFP045926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-03-01 11:53:32-03","UFPE","UFP","47198","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Oliveira, M","Oliveira, M; Cavalcanti, A; Pessoa, L; Rocha, F","Brasil","Bahia","Abaré",NA,"-39.113899230957","-8.72027969360352","54726",NA,"Erva, flores corais. Frequente.; Erva, flores corais. Frequente.","auto","3015","2007","09","08",NA,NA,"UFP047198",NA,"365","365",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-01 11:53:32-03","UFPE","UFP","47672","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy",NA,"Lucena, MFA; Cysneiros, A; Brasil, G; Pessoa, L","Brasil","Bahia","Glória",NA,"-38.2546997070312","-9.33806037902832","51769",NA,"Planta suculenta, ereta, latescente (látex creme); fruto imaturo verde-alaranjado. Frequente.; Planta suculenta, ereta, latescente (látex creme); fruto imaturo verde-alaranjado. Frequente.","auto","1226","2006","04","06",NA,NA,"UFP047672",NA,"310","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-03-01 11:53:32-03","UFPE","UFP","36208","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy",NA,"Arruda, E; Alves, M; Maciel, B; Ramos, A; Silva, S; Braga, DV","Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689","16004",NA,"Planta arbustiva com ca. 1m, bastante ramificada em substrato areno-pedregoso, com frutos bacosos verdes e maduros. Material fixado em meio líquido para estudos anatômicos.; Planta arbustiva com ca. 1m, bastante ramificada em substrat","auto","07","2003","08","03",NA,NA,"UFP036208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-01 11:53:32-03","UFPE","UFP","46775","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Meiado, MV","Silva, EAES; Almeida, PML; Lins, VS; Vasconcelos, IC; Costa, LVB","Brasil","Pernambuco","Buíque",NA,"-37.1557998657227","-8.62306022644043","38964",NA,NA,"auto","s.n.","2003","09","27",NA,NA,"UFP046775",NA,NA,NA,NA,NA,"2010","11","10",NA,NA,NA,NA,NA,NA
