"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"322","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","47278",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","J.M.A. Braga/12-07-1997","J. M. A. Braga; M.G. Bovini & J.A. Lira Neto","4191","1997","07","12",NA,"Brasil","Rio de Janeiro","Mangaratiba","Reservas Particulares do Patrimônio Natural Rio das Pedras. Trilha do Mirante, proximidades do Mirante","-44.040599822998","-22.9596996307373",NA,"Mata alterada e aberta. Árvore com cerca de 12m alt., folhas discolores, cartáceas e escabras. Flores com cálice róseo, corola roxa e estames roxos. Frutos maduros castanhos","MBML047278","MBML047278","(Raddi) Cogn.","90","90",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"323","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","47276",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","J.F.A. Baumgratz/25-03-2000","J.F.A. Baumgratz; A.M. Amorim & M. Bovini","698","2000","03","25",NA,"Brasil","Rio de Janeiro","Mangaratiba","Reservas Particulares do Patrimônio Natural Rio das Pedras. Trilha para o Corisco, após a casa do Tião","-44.040599822998","-22.9596996307373",NA,"Árvore com cerca de 13m de alt., ramos castanhos escuros, pecíolo castanho claro, folhas verdes discolores, inflorescência e fruto jovem vinosos, flor com hipanto e cálice vinosos, pétalas roxo lilas, estames com anteras róseo-lilas, f","MBML047276","MBML047276","(Raddi) Cogn.","350","350",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"324","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","26457",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/21-09-2007","L. Kollmann; et al","8871","2006","04","28",NA,"Brasil","Espírito Santo","Afonso Cláudio","Estrada Garrafão/Afonso Cláudio","-41.1239013671875","-20.0741996765137",NA,"Arvoreto 6m. Flores lilás.","MBML026457","MBML026457","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"25110","auto",NA,NA,NA,NA,NA,NA
"325","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","41667",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann & R. Goldenberg/2015","D.R. Couto; G.A.Dutra & O. Bertossi","1086","2009","03","07",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta","-41.6671981811523","-20.5414009094238",NA,"Árvore, 10 metros; flores lilás. Espécie comum nas florestas ombrófilas na serra do Caparaó. Beira da estrada, subindo para a base do IBAMA de Santa Marta.","MBML041667","MBML041667","Cogn.","900","900",NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA,NA
"326","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","43538",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","F.Z. Saiter","R. R. dos Santos",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Córrego do Ouro 1/Barra do rio Posmousser, propriedade privada que pertence à família Berger","-40.7461013793945","-20.040599822998",NA,"DAP 83cm. Altura 12m. flor roxa. (FT54)","MBML043538","MBML043538","(Raddi) Cogn.","879","879",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA
"327","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","43645",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","F.Z. Saiter","R. R. dos Santos",NA,"2006","03","29",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Córrego do Ouro 1/Barra do rio Posmousser, propriedade privada que pertence à família Berger","-40.7461013793945","-20.040599822998",NA,"Altura 25m. DAP 66cm. (FT56). Flor roxa","MBML043645","MBML043645","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA
"328","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","43644",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","F.Z. Saiter","R. R. dos Santos",NA,"2006","03","30",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Córrego do Ouro 1/Barra do rio Posmousser, propriedade privada que pertence à família Berger","-40.7461013793945","-20.040599822998",NA,"Altura 14m. DAP 28cm. (FT59). Flor roxa","MBML043644","MBML043644","(Raddi) Cogn.","837","837",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA
"329","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","53922",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","J. F. A. Baumgratz/2000","L. C. Giordano; M. G. Bovini; J. C. Silva","1870","1995","03","29",NA,"Brasil","Rio de Janeiro","Paraty","APA do Cairuçu. Estrada para Trindade (lado esquerdo, sentido Trindade). Floresta Ombrófila Densa Degradada","-44.7131004333496","-23.2178001403809",NA,"Arvoreta ca. 5-6 m de altura, heliófila. Ramos quadrangulares alados, marrons. Folhas membranáceas, discolores, ásperas. Botões roxos e flores roxo-violáceas. Frutos de vermelhados a vinosos.","MBML053922","MBML053922","(Raddi) Cogn.","150","150",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"330","2020-06-17 15:25:16-03","UNESP-RC","HRCB","10787","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"331","2020-06-17 15:25:16-03","UNESP-RC","HRCB","11873","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Rosana Romero","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"332","2020-06-17 15:25:16-03","UNESP-RC","HRCB","12537","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"333","2020-06-17 15:25:16-03","UNESP-RC","HRCB","13413","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"334","2020-06-17 15:25:16-03","UNESP-RC","HRCB","13679","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"335","2020-06-17 15:25:16-03","UNESP-RC","HRCB","13787","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"336","2020-06-17 15:25:16-03","UNESP-RC","HRCB","13846","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"337","2020-06-17 15:25:16-03","UNESP-RC","HRCB","14103","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"338","2020-06-17 15:25:16-03","UNESP-RC","HRCB","14468","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"339","2020-06-17 15:25:16-03","UNESP-RC","HRCB","14832","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"340","2020-06-17 15:25:16-03","UNESP-RC","HRCB","17085","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Raddi) Cogn. ",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"341","2018-10-09 16:31:49-03","UFLA","ESAL","12876","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Paulo Guimarães","Sebastião V. Martins","832168-50",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da ESAL","-44.999444","-21.245278",NA,"arbusto; 2,0; ;; floresta",NA,NA,"(Raddi) Cogn.","9","9",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"342","2018-10-09 16:31:49-03","UFLA","ESAL","14711","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Júlio F. Santos","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da UFLA","-44.999444","-21.245278",NA,"; ; ;",NA,NA,"(Raddi) Cogn.","9","9",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"343","2018-10-09 16:31:49-03","UFLA","ESAL","14723","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","A. L. Freitas","Darlam Einsten do Livramento","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da UFLA","-44.999444","-21.245278",NA,"árvore; 4,0; roxa;; cerrado",NA,NA,"(Raddi) Cogn.","9","9",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-06-10 10:11:10-03","FZB-BH","BHZB","2400","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Ordones, J.","133","2000","04","03",NA,"Brasil","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"345","2019-06-10 10:11:10-03","FZB-BH","BHZB","11364","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Rezende, S.G.","5113","2015","07","29",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793",NA,"unicata",NA,NA,NA,"710","710",NA,NA,NA,"43 °22' 34''","20 °15' 48''","33524","auto",NA,NA,NA,NA,NA,NA
"346","2019-06-10 10:11:10-03","FZB-BH","BHZB","11365","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Rezende, S.G.","5114","2015","07","29",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793",NA,"unicata",NA,NA,NA,"710","710",NA,NA,NA,"43° 22' 34''","20° 15' 48''","33524","auto",NA,NA,NA,NA,NA,NA
"347","2019-06-10 10:11:10-03","FZB-BH","BHZB","5126","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Paulo Guimarães","Rezende, S.G et al.","245","2003","11","05",NA,"Brasil","MG","Miraí","Fazenda Chorona","-42.614200592041","-21.1952991485596",NA,"Doação Sete Soluções.",NA,NA,NA,NA,NA,"2006","05",NA,NA,NA,"18007","auto",NA,NA,NA,NA,NA,NA
"348","2019-06-10 10:11:10-03","FZB-BH","BHZB","2478","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Ordones, J.","39","2000","04","01",NA,"Brasil","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"349","2019-06-10 10:11:10-03","FZB-BH","BHZB","8405","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Rezende, S.G et al.","4337","2010","03","25",NA,"Brasil","MG","Rio Acima","Rio do Peixe, Bacia do Córrego Procópio","-43.842778","-20.130556",NA,"Doação Sete Soluções. BHCB 148754 Coord: 20°07'50 S; 43°50'34 W. Alt.: 860m a 1000m. Outros coletores: Mendes, M.S. & Neves, G.S. <ll>dwc_commonname:</ll> Quaresmeirinha",NA,NA,NA,"860","860",NA,NA,NA,"43W 50' 34","20S 7' 50",NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-02-09 10:13:27-03","UENF","HUENF","7012","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","D.R. Couto","Gaglianone, M.C.; et al.",NA,"2004","04","29",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Trilha Três Pontes Reserva Biológica União","-42.035556","-22.428333",NA,"Paisagem: Ombrófila Submontana; coletado às 08:30 horas","HUENF00007015",NA,"(Raddi) Cogn.","56","56","2020","09","28","42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-02-09 10:13:27-03","UENF","HUENF","7295","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","D.R. Couto","Moreno, M.R.; Nascimento, M.T.",NA,"1996","08","01",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé - Rio Mocotó","-41.796944","-21.846944",NA,"Coletado na borda da mata","HUENF00007298",NA,"(Raddi) Cogn.","38","38","2020","09","18","41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-02-09 10:13:27-03","UENF","HUENF","2820","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Rosa, P.","Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","319","2007","05","17",NA,"Brasil","Rio de Janeiro","Trajano de Moraes","Sítio do Sr. Elpídio",NA,NA,NA,NA,"HUENF00002822",NA,"(Raddi) Cogn.",NA,NA,"2014","11","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-02-25 10:13:02-03","CVRD","CVRD","11226","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Geovane S. Siqueira","Folli, D.A.","6050","2008","04","27","América do Sul","BRASIL","ES","Santa Teresa",NA,"-40.560299","-19.983507",NA,"<ll>dwc_commonname:</ll> Quaresma fundão","CVRD011226",NA,"(Raddi) Cogn.","721","721","2009","03","24","-40,560299","-19,983507",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"354","2021-02-25 10:13:02-03","CVRD","CVRD","4398","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Paulo Guimarães","Souza, V.D.","492","1993","04","22","América do Sul","BRASIL","ES","Santa Teresa","Lado direito do asfalto, indo de Fundão para Santa Tereza - Santa Tereza - ES.","-40.6002998352051","-19.9356002807617",NA,"<ll>dwc_commonname:</ll> Quaresma fundão","CVRD004398",NA,"(Raddi) Cogn.",NA,NA,"2007","10","30",NA,NA,"23813","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"355","2021-02-25 10:13:02-03","CVRD","CVRD","10081","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Paulo Guimarães","Luz, A.A. da","412","2007","04","26","América do Sul","BRASIL","ES","Santa Teresa",NA,"-40.597201","-19.926255",NA,"<ll>dwc_commonname:</ll> Quaresma fundão","CVRD010081",NA,"(Raddi) Cogn.","659","659","2007","10","30","-40,597201","-19,926255",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"356","2021-02-25 10:13:02-03","CVRD","CVRD","9469","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Paulo Guimarães","Luz, A.A. da","316","2006","03","08","América do Sul","BRASIL","ES","Baixo Guandu",NA,"-41.0158004760742","-19.5188999176025",NA,"<ll>dwc_commonname:</ll> Quaresma fundão","CVRD009469",NA,"(Raddi) Cogn.",NA,NA,"2007","10","30",NA,NA,"34474","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"357","2021-02-25 10:13:02-03","CVRD","CVRD","13766","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Geovane S. Siqueira","Folli, D.A.","6861","2012","05","18","América do Sul","BRASIL","ES","João Neiva",NA,"-40.3856010437012","-19.7574996948242",NA,"<ll>dwc_commonname:</ll> Quaresma fundão","CVRD013766","CVRD013766 CVRD013766_1","(Raddi) Cogn.","635","635","2014","04","24",NA,NA,"16286","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"358","2021-02-25 10:13:02-03","CVRD","CVRD","3069","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Paulo Guimarães","Souza, V.D.","26","1991","02","23","América do Sul","BRASIL","ES","João Neiva","Próximo à Torre da TELEST, 10m da torre, lado esquerdo. Cavalinhos- João Neiva-ES.","-40.3856010437012","-19.7574996948242",NA,"<ll>dwc_commonname:</ll> Quaresma fundão","CVRD003069",NA,"(Raddi) Cogn.",NA,NA,"2007","10","30",NA,NA,"16286","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"359","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Raddi","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","3239377","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"F. C. Garcia & et al.","614","1991","1","13","South America - Neotropics","Brazil","São Paulo","Ubatuba","Pinciguaba. Estrada da Casa da Farinha","-45.0699996948242","-23.4300003051758",NA,NA,"US01903847","US01903847_01 US01903847_02","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,"Dicotyledonae",NA,NA,"1",NA
"361","2020-09-12 05:00:02-03","US","US","2623697","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"J. G. Kuhlmann","6157","1941","3","25","South America - Neotropics","Brazil","Rio de Janeiro","Petrópolis","Independência","-43.1786003112793","-22.5049991607666",NA,NA,"US01903865","US01903865_01 US01903865_02","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,"Dicotyledonae",NA,NA,"1",NA
"362","2020-09-12 05:00:02-03","US","US","2579918","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"O. Handro","772","1958","4","30","South America - Neotropics","Brazil","São Paulo",NA,"Entre Biritiba Mirim e Casa Grande",NA,NA,NA,NA,"US01903860","US01903860_01 US01903860_02","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"363","2020-09-12 05:00:02-03","US","US","2324540","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"H. S. Irwin","2629","1959","2","14","South America - Neotropics","Brazil","Minas Gerais","Viçosa","State Agricultural School.","-42.8819007873535","-20.7539005279541",NA,NA,"US01903859","US01903859_01 US01903859_02","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,"Dicotyledonae",NA,NA,"1",NA
"364","2020-09-12 05:00:02-03","US","US","2539295","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19777","1968","2","10","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Itabirito, ca. 55 km SE of Belo Horizonte",NA,NA,NA,NA,"US01903855","US01903855_01 US01903855_02","(Raddi) Cogn.","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"365","2020-09-12 05:00:02-03","US","US","3184429","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"W. Boone & H. Q. Boudet Fernandes","319","1985","4","2","South America - Neotropics","Brazil","Espírito Santo","Santa Teresa","Parque MBML","-40.6002998352051","-19.9356002807617",NA,NA,"US01903850","US01903850_01 US01903850_02","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"Dicotyledonae",NA,NA,"1",NA
"366","2020-09-12 05:00:02-03","US","US","3336442","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"R. Romero, J. N. Nakajima, M. Alcantara & C. Prado Lima","2164","1995","5","11","South America - Neotropics","Brazil","Minas Gerais","São Roque de Minas","Estrada São Roque - Sacramento, 4 km da sede administrativa, PARNA Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"US01903844","US01903844_01 US01903844_02","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,"Dicotyledonae",NA,NA,"1",NA
"367","2020-09-12 05:00:02-03","US","US","3184416","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"W. Boone","1129","1986","4","9","South America - Neotropics","Brazil","Espírito Santo","Santa Teresa","Sede, em frente ao posto de gasolina 2 pinheiros","-40.6002998352051","-19.9356002807617",NA,NA,"US01903848","US01903848_01 US01903848_02","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"Dicotyledonae",NA,NA,"1",NA
