"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","sex"
"271","2019-05-06 11:54:22-03","UFU","HUFU","68765","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Verdi, M.; Pougy N.; Maurenza, D.; Martins, E. & Dalcin, E.","6641","2013","10","16",NA,"Brasil",NA,NA,"Árvore 3 m alt. Folhas verdes glaucas e recobertas por densa pilosidade; Flor creme; frequente.; Campo rupestre.Savana gramíneo-lenhosa ou arborizada. Encontrado em campo rupestre seco, em encosta com afloramentos de rochas; onde ob","HUFU00056935",NA,NA,"Riedel ex Baker","Verdi, M.","Minas Gerais","Jaboticatubas","PARNA Serra do Cipó, Cachoeira da Farofa. Portaria do Retiro; coletas realizadas na planície para a Cachoeira da Farofa após cruzar o rio do Cipó no bambuzal.","-43.5825","-19.346944","792","792","HUFU00056935",NA,"-43.5825","-19.346944","2013","12",NA,NA,NA,"05",NA,NA,NA,NA
"272","2019-05-06 11:54:22-03","UFU","HUFU","72427","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco, I.M.; Marques, D.; Araújo, I.M. & Silva, K. .R.","1038","2012","06","27",NA,"Brasil",NA,NA,"Arvoreta ca. 2,0 m alt. Em fenda de rocha. Individual estéril.; Campo rupestre.","HUFU00070580",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Diamantina","Parque Estadual Biribiri, Vargem do Cocho, descendo pela Casa dos Ventos.","-43.620833","-18.17","1264","1264","HUFU00070580",NA,"-43.620833","-18.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-11-27 11:33:31-03","UFU","HUFU","75133","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Zanuzzo, A.V.; Paranhos, G.M.; Chagas, L.F. & Machado, P.M.S.F.","24","2017","10","17",NA,"Brasil",NA,NA,"Árvore, brácteas involucrais creme, filete marrom, antera creme, papus creme, ca. 3m.; Campo rupestre.","HUFU00072781",NA,NA,"Riedel ex Baker","Justino, G.S.","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, Km 184, próximo aos eucalíptos.","-43.623056","-18.188611","1250","1250","HUFU00072781",NA,"-43.623056","-18.188611","2017","11",NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-03-16 13:44:21-03","UFU","HUFU","79471","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Matinelli, G.; Pougy, N.; Fernandez, E. & Baez, C.","20401","2018","10","22",NA,"Brasil",NA,NA,"Arbusto, 1,8 m alt. Heliófila; ápice dos ramos com folhas verde-claras, cobertas por pelos alvacentos; flores em capítulos castanho-amarelados, estames vinosos, estigmas alvacentos, brácteas involucrais alvo-lanuginosas.; Campo rupe","HUFU00077270",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Monte Azul","Serra de Montevidéu, Morro das Marombas.","-42.791389","-15.136944","1150","1150",NA,NA,"-42.791389","-15.136944","2019","11",NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-05-06 11:54:22-03","UFU","HUFU","59624","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Monge-Egea, M.; Morais, G.; Souza, V.; Shimizu, G.; Ojomura, R.; Bertocelo, R. & Silva, R.","310","2008","03","21",NA,"Brasil",NA,NA,"Árvore, ca. 3 m alt.; Beira da Estrada do Mirante.","HUFU00056938",NA,NA,"Riedel ex Baker",NA,"Goiás","Caldas Novas","Parque Estadual de Caldas Novas, Beira da estrada do Mirante.","-48.625","-17.74169921875",NA,NA,"HUFU00056938",NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA
"276","2019-05-06 11:54:22-03","UFU","HUFU","57431","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Rosa, P.O.; Castro, N.M.; Lobo, G.A. & Vargas, B.C.","1311","2010","06","23",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Botões florais creme.; Campo rupestre.","HUFU00058851",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Delfinópolis","Cachoeira Águas Claras, Serras de Delfinópolis. Complexo Canastra. Trilha da cachoeira.","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00058851",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"277","2019-05-06 11:54:22-03","UFU","HUFU","12729","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1919","1996","07","09",NA,"Brasil",NA,NA,"Arvoreta ca. de 1,2 m. Brácteas lanuginosa. brancas, corola, anteras e estigma creme.; Campo rupestre.","HUFU00058854",NA,NA,"Riedel ex Baker","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão do Diamante, após a antena.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00058854",NA,NA,NA,"1998","07","57119","auto",NA,NA,NA,NA,NA,NA
"278","2019-05-06 11:54:22-03","UFU","HUFU","35796","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Nakajima, J.N.; Romero, R.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","3810","2003","11","29",NA,"Brasil",NA,NA,"Árvore 3 m. Arquênios ferugíneos.; Campo rupestre.","HUFU00058857",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Fazenda Zé Antunes. Trilha para as cachoeiras.","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00058857",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"279","2019-05-06 11:54:22-03","UFU","HUFU","38185","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Hattori, E.K.O.; Faria, C.A. & Magalhães, C.C.","419","2004","09","14",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Brácteas involucrais creme, frutos maduros creme.; Campo rupestre.","HUFU00058858",NA,NA,"Riedel ex Baker","Hattori, E.K.O.","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00058858",NA,NA,NA,"2004","10","41380","auto",NA,"27",NA,NA,NA,NA
"280","2019-05-06 11:54:22-03","UFU","HUFU","52796","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Nakajima, J.N.; Arantes, C.S.; Silva, D.S.P.; Manfrim, E.N.; Oliveira, F.C. & Maragno, I.C.","5003","2008","09","23",NA,"Brasil",NA,NA,"Árvore, ca. 3,0 m. Brácteas involucrais pilosas, estilete creme.; Campo rupestre.","HUFU00056924",NA,NA,"Riedel ex Baker","Monge, M.","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata","-43.6002998352051","-18.2493991851807",NA,NA,"HUFU00056924",NA,NA,NA,"2011","07","101169","auto",NA,NA,NA,NA,NA,NA
"281","2019-05-06 11:54:22-03","UFU","HUFU","66302","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco, I.M.","1132","2012","10","13",NA,"Brasil",NA,NA,"Arvoreta, ca. 4 m alt. Planta com frutos.; Cerrado rupestre.","HUFU00056944",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, Sentinela.","-43.6002998352051","-18.2493991851807",NA,NA,"HUFU00056944",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"282","2019-05-06 11:54:22-03","UFU","HUFU","50000","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Santos, A.P.M.; Rosa, P.O.; Nakajima, J.N. & Mello, F.N.A.","466","2007","10","22",NA,"Brasil",NA,NA,"Árvore, ca. 3,0 m. Brácteas alvolanosas, anteras e ramos do estilete creme.; Campo rupestre.","HUFU00056932",NA,NA,"Riedel ex Baker","Monge, M.","Minas Gerais","Joaquim Felício","Estrada para Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"HUFU00056932",NA,NA,NA,"2011","08","37503","auto",NA,NA,NA,NA,NA,NA
"283","2019-05-06 11:54:22-03","UFU","HUFU","6098","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Nakajima, J.N.; Romero, R. & Simão, D.G.","440","1994","08","21",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,0 m. Brácteas lanuginosas creme, corola creme, anteras e estiletes amarelos.; Afloramento rochoso, 1 mês após queimada.","HUFU00058853",NA,NA,"Riedel ex Baker","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, 52 km da sede.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00058853",NA,NA,NA,"1998","05","57119","auto",NA,NA,NA,NA,NA,NA
"284","2019-05-06 11:54:22-03","UFU","HUFU","9422","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Romero, R.; Nakajima, J.N.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","2499","1995","07","16",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m. Anteras creme.; Campo rupestre.","HUFU00058852",NA,NA,"Riedel ex Baker","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro após a nascente do Rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00058852",NA,NA,NA,"1998","05","57119","auto",NA,NA,NA,NA,NA,NA
"285","2019-08-06 10:39:28-03","FMM","FMM","265","MachineObservation","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis",NA,NA,"2013","09","11",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM00265",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Jaboticatubas","Parque Nacional da serra do Cipó","-43.619539","-19.362369",NA,NA,"FMM00265_v1 FMM00265_v2 FMM00265_v3",NA,"43°37'10.34W","19°21'44.53S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2017-09-11 17:08:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker",NA,NA,NA,"Habitat in prov. Minas Geraes, in fissuris rupium montium Serra da Caraça et Serra da Lapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2017-09-11 16:26:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In fissuris rupium montium Serra da Caraça et Serra da Lapa.; HABITAT: In fissuris rupium montium Serra da Caraça et Serra da Lapa.",NA,NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Catas Altas","Serra de Caraça","-43.41","-20.08",NA,NA,NA,NA,"-43.41","-20.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-09-11 17:08:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker",NA,NA,NA,"Habitat in prov. Minas Geraes, in fissuris rupium montium Serra da Caraça et Serra da Lapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-08 12:38:47-03","UFRGS","ICN","021490","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Magalhães, GM","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Indivíduo isolado. 3 a 5 m de altura. Flor violácea.; Pedras da Serra do Cabral.",NA,"Dicotyledon",NA,"Riedel & Baker","Magalhães, GM","MG","Buenópolis","Serra do Cabral.","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,NA,NA,NA,NA,"42854","auto",NA,NA,NA,NA,NA,NA
"290","2021-02-08 12:38:47-03","UFRGS","ICN","090367","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Sobral, M; et al.","6275",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvoreta de 3 m. Capítulos brancos.; Região de campos rupestres entremeados de matas de galeria.",NA,"Dicotyledon",NA,"Riedel & Baker","Sobral, M","MG","Serro","Distrito de Milho Verde.","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA
"291","2020-12-17 09:29:05-03","IBt","SP","316220","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1506","1997","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","São Paulo","Estreito","Perto do Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,"2013","09",NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:01:40-03","IBt","SP","385351","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Sasaki, D; Junqueira, AB","651","2003","08","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","São Paulo","Pedregulho","Estreito, Usina de Estreito (Acampamento de Estreito), encosta à margem da represa, próxima da barragem","-47.277222","-20.157778","720","720",NA,NA,"-47.277222","-20.157778","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-21 10:01:40-03","IBt","SP","40257","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Macedo, A","3527","1951","12","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Goiás",NA,"Morro D. Francisco",NA,NA,NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,NA,"10",NA,NA,NA,NA
"294","2019-11-21 10:01:40-03","IBt","SP","426386","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Souza-Buturi, FO; Guedes, JS; Martins, SE","330","2010","06","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Gouveia","Rodovia Curvelo - Gouveia","-43.986111","-18.614722","823","823",NA,NA,"-43.986111","-18.614722","2010","06",NA,NA,NA,"19",NA,NA,NA,NA
"295","2019-11-21 10:01:40-03","IBt","SP","426388","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Souza-Buturi, FO; Buturi, LC","370","2010","08","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Goiás","Alto Paraíso de Goiás","Rodovia GO 239??, km 10 ou 11, de Alto Paraíso de Goiás para São Jorge, do lado direito","-47.618333","-14.162222","1187","1187",NA,NA,"-47.618333","-14.162222","2010","08",NA,NA,NA,"18",NA,NA,NA,NA
"296","2019-11-21 10:01:40-03","IBt","SP","426443","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Souza-Buturi, FO; Oliveira, CT","279","2009","09","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Santa Bárbara","Serra do Caraça, RPPN, Serra do Caraçá, trilha a esquerda após a trilha pata a Cascatona, após oratório","-43.490278","-20.066667","1058","1058",NA,NA,"-43.490278","-20.066667","2009","09",NA,NA,NA,"10",NA,NA,NA,NA
"297","2019-11-21 10:01:40-03","IBt","SP","426444","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Souza-Buturi, FO; Buturi, LC","282","2009","09","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Jaboticatubas","Serra do Cipó, Fazenda Nascente, em local conhecido como Cerrado da Dona Dilma","-43.635833","-19.348889","800","800",NA,NA,"-43.635833","-19.348889","2009","09",NA,NA,NA,"11",NA,NA,NA,NA
"298","2019-11-21 10:01:40-03","IBt","SP","426445","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Souza-Buturi, FO; Oliveira, CT","280","2009","09","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Santa Bárbara","Serra do Caraça, RPPN, Serra do Caraçá, trilha a esquerda após a trilha pata a Cascatona, após oratório","-43.490556","-20.066944","1060","1060",NA,NA,"-43.490556","-20.066944","2009","09",NA,NA,NA,"10",NA,NA,NA,NA
"299","2019-11-21 10:01:40-03","IBt","SP","426450","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Souza-Buturi, FO; Buturi, LC","284","2009","09","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Serro","Do lado esquerdo da Rodovia Serro - Diamantina antes de Data, km 256","-43.553889","-18.552778","1127","1127",NA,NA,"-43.553889","-18.552778","2009","09",NA,NA,NA,"12",NA,NA,NA,NA
"300","2019-11-21 10:01:40-03","IBt","SP","426451","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Souza-Buturi, FO; Lopes, LT; Souza, RR","286","2009","09","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Diamantina","UFVJM, Campus JK","-43.568611","-18.198056","1343","1343",NA,NA,"-43.568611","-18.198056","2009","09",NA,NA,NA,"12",NA,NA,NA,NA
"301","2019-11-21 10:01:40-03","IBt","SP","426452","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Souza-Buturi, FO; Buturi, LC","285","2009","09","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Diamantina","Do lado direito em estrada de terra para Milho Verde","-43.578889","-18.2625","1125","1125",NA,NA,"-43.578889","-18.2625","2009","09",NA,NA,NA,"13",NA,NA,NA,NA
"302","2019-11-21 10:01:40-03","IBt","SP","426453","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Souza-Buturi, FO; Buturi, LC","281","2009","09","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Jaboticatubas","Serra do Cipó, Fazenda Nascente, em local conhecido como Cerrado da Dona Dilma","-43.635278","-19.348056","805","805",NA,NA,"-43.635278","-19.348056","2009","09",NA,NA,NA,"11",NA,NA,NA,NA
"303","2019-11-21 10:01:40-03","IBt","SP","443586","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Pscheidt, AC; Cordeiro, I; Martins, ER","168","2012","06","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Grão Mogol","Trilha do Barão","-42.891111","-16.547222","983","983",NA,NA,"-42.891111","-16.547222","2012","08",NA,NA,NA,"08",NA,NA,NA,NA
"304","2019-11-21 10:01:40-03","IBt","SP","5045","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Hoehne, FC","s.n.","1921","01","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais",NA,"Serra do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,NA,"10",NA,NA,NA,NA
"305","2019-11-21 10:01:40-03","IBt","SP","475965","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Duarte, AP","9854","1966","08","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Esteves, RL","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,"2006","06","85457","auto",NA,"06",NA,NA,NA,NA
"306","2019-11-21 10:01:40-03","IBt","SP","475964","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Rizzini, CT","s.n.","1979","08","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Rizzini, CT","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,"1979","08","85457","auto",NA,"30",NA,NA,NA,NA
"307","2019-11-21 10:01:40-03","IBt","SP","475644","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Martinelli, G; Smith, GL; Stutts, J; MacLeish, N","7489","1980","10","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker",NA,"Goiás","São João d'Aliança","Estrada para Alto Paraíso, 32 km N de São Gabriel de Goiás","-47.5247001647949","-14.7055997848511","1200","1200",NA,NA,NA,NA,NA,NA,"91641","auto",NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:01:40-03","IBt","SP","426446","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Buturi, LC","1","2009","09","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Diamantina","Depois de Sopa, próximo ao local conhecido por Barra dos Pecados, depois do rio em grande afloramento rochoso","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"2009","09","101169","auto",NA,"14",NA,NA,NA,NA
"309","2019-11-21 10:01:40-03","IBt","SP","224991","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Cordeiro, I; Simão Bianchini, R; Kameyama, C; Zappi, DC","CFSC10470","1987","09","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","Souza-Buturi, FO","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, Serra da Bandeirinha, caminho para Serra da Bandeirinha","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"310","2010-08-16 16:35:49-03","GH","HU-HERB","GH 00014104","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","tomentosa","Wunderlichia tomentosa","A. F. M. Glaziou","21683",NA,NA,NA,"South America","Brazil","Sheet",NA,NA,NA,NA,NA,"Glaziou",NA,"Goiás",NA,"Serra dos Cristaes",NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,"21683",NA,NA,"undetermined"
"311","2010-08-16 16:35:51-03","GH","HU-HERB","GH 00014105","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","tomentosa","Wunderlichia tomentosa","A. F. M. Glaziou","21682",NA,NA,NA,"South America","Brazil","Sheet",NA,NA,NA,NA,NA,"Glaziou",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,"21682",NA,NA,"undetermined"
