"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"366","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","21761","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","V.F. Kinupp","V.F. Kinupp",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Cambé","parque municipal peroba rosa",NA,"Escandente, frutos imaturos verdes;",NA,"-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29438","auto","Magnoliopsida",NA,NA,NA,NA
"367","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","17847","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Hatschbach","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Londrina","Rio Tibagi",NA,"Trepadeira, flor creme;",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA
"368","2018-09-12 14:48:23-03","UNIOESTE","UNOP","3742","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Caxambu, M.G.","Caxambu, M.G.; et al.; et al.","5213","2014","05","16",NA,"Brasil","Paraná","Fênix","RPPN Vila Rica - Propriedade de Bernard Philippe Marie Philibert de Laguiche.",NA,"Arbusto escandente, heliófito, armado com acúleos. Frutos imaturos verdes. Solo: latossolo vermelho - Relevo suave-ondulado. Vegetação: Floresta Estacioanl Semidecidual Submontana.",NA,"-51.961944","-23.871389",NA,"306","306",NA,NA,"2014","-51.961944","-23.871389","05","28",NA,NA,NA,NA,NA,NA,NA
"369","2018-09-12 14:48:23-03","UNIOESTE","UNOP","3762","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Caxambu, M.G.","Caxambu, M.G.","5182","2014","05","08",NA,"Brasil","Paraná","Fênix","RPPN Vila Rica - Propriedade de Bernard Philippe Marie Philibert de laguiche",NA,"Subarbusto escandente, semi-ciófilo. Botões Florais verdes. - Solo: Latossolo vermelho. - Relevo: Suave-ondulado. - Vegetação: Floresta Estacional Semidecidual Submontana",NA,"-51.963944","-23.865583",NA,"367","367",NA,NA,"2014","-51.963944","-23.865583","05","27",NA,NA,NA,NA,NA,NA,NA
"370","2019-03-08 14:15:20-03","UNIOESTE","UNOP","9712","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Silva, D.R. da","Silva, D.R. da; Dama, V.J.; Moura, A.P.; Dama, V.J.; Moura, A.P.","352","2018","07","09",NA,"Brasil","Paraná","Capanema","Futuro reservatório da UHE Baixo Iguaçu, mata da sanguinha à esquerda do rio Iguaçu, ca. 1100 m da barragem.",NA,"Cipó lenhoso 8 m, com espinhos. Folhas glabras, lisas, verde-discolores. Inflorescência amarelo-claras. Frutos imaturos, verdes, pubescentes.",NA,"-53.664181","-25.511583",NA,"162","162",NA,NA,"2018","-53.664181","-25.511583","11","20",NA,NA,NA,NA,NA,NA,NA
"371","2017-02-01 11:31:02-02","UNIOESTE","UNOP","4018","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Caxambu, M.G.","Miranda, C.B.","29","2006","07","21",NA,"Brasil","Paraná","Santo Antônio do Caiuá","Vegetação ciliar do rio Paranapanema",NA,"Arbusto armado com acúleos, com inflorescência de cor verde claro.",NA,"-52.3422012329102","-22.7346992492676",NA,NA,NA,NA,NA,"2006",NA,NA,"09","15","15782","auto",NA,NA,NA,NA,NA
"372","2020-01-09 11:37:24-03","UNIOESTE","UNOP","9473","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rauber, C.R.","Rauber, C.R.; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Conceição, L.H.S.; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Conceição, L.H.S.M.; Mano, G.B","141","2018","08","17",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha das Cataratas",NA,"Trepadeira, caule castanho, folha cartácea verde discolor, fruto imaturo verde",NA,"-54.450972","-25.624917",NA,NA,NA,NA,NA,"2018","-54.450972","-25.624917","08","23",NA,NA,NA,NA,NA,NA,NA
"373","2020-09-08 15:06:56-03","UNIOESTE","UNOP","10709","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Biral, L.","Biral, L.; Pedroso, A.M.; Pedroso, A.M.","1629","2019","06","07",NA,"Brasil","Paraná","Santa Helena","Área de Interesse Ecológico (ARIE) de Santa Helena ( Antigo Refúgio Biológico de Santa Helena). Ao longo da estrada principal, ca.350m após a torre;borda florestal semidecidual, estágio secundário.",NA,"Escandente, folhas membranáceas, flores verde amareladas, filetes exsertos brancos, anteras creme.",NA,"-54.357078","-24.813775",NA,"220","220",NA,NA,"2019","-54.357078","-24.813775","06","07",NA,NA,NA,NA,NA,NA,NA
"374","2019-03-08 14:15:20-03","UNIOESTE","UNOP","9742","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Silva, D.R. da","Silva, D.R. da; Moura, A.P.; Dama, V.J.; Moura, A.P.; Dama, V.J.","383","2018","07","12",NA,"Brasil","Paraná","Capanema","Futuro reservatório da UHE Baixo Iguaçu, mata a esquerda do rio Iguaçu, ca. 400 - 500 m da balsa.",NA,"Cipó lenhoso 15 m. Flolhas glabras, cartáceas. Frutos secos, imaturos.",NA,"-53.657875","-25.51225",NA,"247","247",NA,NA,"2018","-53.657875","-25.51225","11","20",NA,NA,NA,NA,NA,NA,NA
"375","2018-09-12 14:48:23-03","UNIOESTE","UNOP","5712","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Catenacci, F.","Catenacci, F.","8","2009","09","11",NA,"Brasil","Paraná","Antonina","Reserva da Cachoeira, floresta ombrófila densa.",NA,NA,NA,"-48.695556","-25.314722",NA,"5","5",NA,NA,NA,"-48.695556","-25.314722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2017-02-01 11:31:02-02","UNIOESTE","UNOP","4025","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Caxambu, M.G.","Geraldino, H.C.L.","494","2008","03","14",NA,"Brasil","Paraná","Corumbataí do sul","Córrego Palmital",NA,"Arvoreta heliófita, com folhas glabras. Inflorescências de coloração creme.",NA,"-52.119701385498","-24.1011009216309",NA,NA,NA,NA,NA,"2008",NA,NA,"04","03","14231","auto",NA,NA,NA,NA,NA
"377","2020-08-31 09:17:57-03","INPA","INPA","147641","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Schinini, A","Cristóbal, CL","2161","1987",NA,NA,"Southern America","Argentina","Formosa","Formosa","Corrientes- Ruta 11, riacho Pilagá, Parque Botânico Ing . Lucas Tortorelli.",NA,NA,"INPA0147641",NA,NA,"INPA0147641 INPA0147641_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-31 09:17:57-03","INPA","INPA","279879","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Lula, TS","17","2000","05","21","Southern America","Brasil","Paraná","Ibiporã","Fazenda Doralice, Depois do brejo, há 300m do rio, entre a segunda e a terceira entrada.",NA,NA,"INPA0279879","-51","-23",NA,NA,NA,NA,NA,"2013","-51","-23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-08-31 09:17:57-03","INPA","INPA","14947","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Ducke, A","s.n.",NA,NA,NA,"Southern America","Brasil","Pará","Óbidos","Lugar Solidão, mato dos morros argilosos e pedrosos.",NA,NA,"INPA0014947","-47.266667","-1.083333",NA,NA,NA,NA,NA,NA,"-47.266667","-1.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-01-04 11:29:56-03","UEMA","SLUI","3553","PreservedSpecimen","Plantae","Angiospermae",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"D. A. Estevan","277","2003","04","15",NA,"Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê",NA,"Doação","SLUI003553","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,"50°58'32W","23°32'27S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-01-09 21:48:44-03","UNICENTRO","HUCO","0573","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, S.R.","Francisco, E.M.; et al.; et al.","s.n.","2004",NA,NA,NA,"Brasil","Paraná","Leópolis","Sítio Santo Antônio, Borda da mata",NA,"FUEL 28495; Escandente, frutos jovens verdes&nf;; DESC: Escandente, frutos jovens verdes","HUCO000573","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA
"382","2021-01-09 21:48:44-03","UNICENTRO","HUCO","0572","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, S.R.","Francisco, E.M.; et al.; et al.","s.n.","1999","08","17",NA,"Brasil","Paraná","Primeiro de Maio","Próximo ao Rio Barra Mansa, Borda da mata",NA,"FUEL 28491; 6 m, escandente, fruto verde; DESC: 6 m, escandente, fruto verde","HUCO000572","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA
"383","2021-01-09 21:48:44-03","UNICENTRO","HUCO","0574","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, S.R.","Pavão, O.C.; et al.; et al.","s.n.","1999","08","24",NA,"Brasil","Paraná","Rancho Alegre","Fazenda Congonha, Borda da mata",NA,"FUEL 26061; Fruto imaturo verde, cipó com espinhos; DESC: Fruto imaturo verde, cipó com espinhos","HUCO000574","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA
"384","2021-03-04 11:05:57-03","UFRB","HURB","24080","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Santos, C.; Cerqueira, L.O.; Costa, G. & Martins, M.L.L.","66","2019","04","04",NA,"Brasil","Bahia","Cabaceiras do Paraguaçu","Serra do Aporá; Aporá, Zona Rural de Cabaceiras do Paraguaçu",NA,"árvore com ca. 3m de altura, flores branco-esverdeadas, estames longos e brancos.","HURB000024080","-39.175","-12.731389",NA,NA,NA,NA,NA,NA,"39º10'30W","12º43'53S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2017-11-24 14:11:50-02","UFLA","ESAL","27231","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","S.R. Slusarski","E.M. Francisco; et al.","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Londrina","Faz. Figueira",NA,"; ; ; frutos jovens",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"386","2021-03-17 14:38:20-03","UTFPR-SL","SHPR","169","PreservedSpecimen","Plantae","Anthophyta",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rosseto, E.F.S.","Biral, L. |T.T. Thomaz","1305","2018","05","03","América do Sul","Brasil","Paraná","Santa Helena","Refúgio Biológico de Santa Helena (Itaipu).","exsicata","Árvore, 4 m de altura, ramos pendentes, folhas membranáceas, frutos acinzentados.","SHPR000169","-54.362222","-24.846944",NA,"240","240",NA,NA,"2019","54º21'44 W","24º50'49 S","11",NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-03-17 14:34:38-03","UTFPR-SL","SHPR","493","PreservedSpecimen","Plantae","Anthophyta",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Biral, L.","Biral, L.|A.M. Pedroso","1629","2019","06","07","América do Sul","Brasil","Paraná","Santa Helena","Área de Relevante Interesse Ecológico (ARIE) de Santa Helena (Antigo Refúgio Biológico de Santa Helena)","exsicata","Escandente, folhas membranáceas, flores verde amareladas, filetes exsertos brancos, anteras creme.Habitat: Ao longo da estrada principal, ca. 350 m após a torre; borda de floresta estacional semidecidual, estágio secundário.","SHPR000493","-54.357078","-24.813775",NA,NA,NA,NA,NA,"2019","54º21'25.48 W","24º48'49.59 S","06",NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-03-17 14:34:38-03","UTFPR-SL","SHPR","221","PreservedSpecimen","Plantae","Anthophyta",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rosseto, E.F.S.","Biral, L.","1357","2018","06","16","América do Sul","Argentina","Misiones","Puerto Iguazu","Nas imediações do Parque Natural Municipal Luis Honorio Rolon","exsicata","Trepadeira, folhas membranáceas, flores bege, filetes alvos, anteras bege.Habitat: pequeno fragmento de floresta estacional semidecidual, bastante perturbado.","SHPR000221","-54.576619","-25.594819",NA,NA,NA,NA,NA,"2019","54º34'35.83W","25º35'41.35 S","11",NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-04 10:29:33-03","UFRPE","HST","19039","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","S.R.Slusarski","E.M.Francisco; et al.","s.n.","2004","04","16",NA,"Brasil","Paraná","Londrina","Fazenda Figueira",NA,"Escandente; frutos jovens. Fragmento 15.","HST019039","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"2004",NA,NA,"05",NA,"63728","auto",NA,NA,NA,NA,NA
"390","2021-02-04 10:29:33-03","UFRPE","HST","14303","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M.C.Dias","E.M.Hirata; et al.","s.n.","1993","05","12",NA,"Brasil","Paraná","Sertanópolis","Fazenda Ferraz",NA,"Trepadeira,em árvore a 4m alt., flores verdes.","HST014303","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"1993",NA,NA,"06",NA,"19992","auto",NA,NA,NA,NA,NA
"391","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. Fabri","16560","2017","8","30","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Along Estrada Velha, going east, intersection with MS178, ca. 0.5 km south of Bonito",NA,"US, NY, MO",NA,"-56.4429","-21.1802",NA,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"392","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez, M. Chocce & P. Maceda","14251","2004","8","9","South America - Neotropics","Peru","Madre de Dios",NA,"Madre de Dios: trail from CICRA to Cocha Lobos, watershed between Río Madre de Dios and Río Los Amigos","Photograph",NA,NA,"-70.1004","-12.5694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"393","2020-09-12 05:00:02-03","US","US","2573101","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"L. Smith","13131","1964","11","11","South America","Brazil","Santa Catarina","Itapiranga","Bank of Rio Uruguai, west of ferry landing",NA,NA,"US01341094","-53.7122001647949","-27.1693992614746","US01341094_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18767","auto","Dicotyledonae",NA,NA,"1",NA
"394","2020-09-12 05:00:02-03","US","US","1615154","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"E. H. Ule","9572",NA,NA,NA,"South America - Neotropics","Brazil","Amazonas",NA,"Rio Acre, Seringal S. Francisco",NA,NA,"US01341097",NA,NA,"US01341097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"395","2020-09-12 05:00:02-03","US","US","3436995","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"M. Macedo","51","2002","5","12","South America - Neotropics","Brazil","Minas Gerais","Campina Verde","Mata do Bom Jardim",NA,NA,"US01341092","-49.486400604248","-19.5356006622314","US01341092_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79993","auto","Dicotyledonae",NA,NA,"1",NA
"396","2020-09-12 05:00:02-03","US","US","2046946","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"B. Rambo","42717","1949","7","25","South America","Brazil","Rio Grande do Sul","Porto Alegre","Vila Manresa pr. P. ALegre",NA,NA,"US01341096","-51.2299995422363","-30.0331001281738","US01341096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","Dicotyledonae",NA,NA,"1",NA
"397","2020-09-12 05:00:02-03","US","US","2536754","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"G. Hatschbach","16614","1967","6","21","South America","Paraguay",NA,NA,"Hernandaria. Bacia do Rio Paraná",NA,NA,"US01341093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"398","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. Fabri","16549","2017","8","30","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Bonito; Serra da Bodoquena, southern area of southern sector",NA,"US, NY, K, MO, RB",NA,"-56.7515","-21.5063",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"399","2020-09-12 05:00:02-03","US","US","2444909","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"R. Reitz & R. M. Klein","12082","1962","1","27","South America","Brazil","Paraná","Altônia",NA,NA,NA,"US01341095","-53.9016990661621","-23.8743991851807","US01341095_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39628","auto","Dicotyledonae",NA,NA,"1",NA
"400","2020-09-12 05:00:02-03","US","US","3580510","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"P. Acevedo-Rodriguez, M. Chocce & P. Maceda","14251","2004","8","9","South America - Neotropics","Peru","Madre de Dios",NA,"trail from CICRA to Cocha Lobos, watershed between Rio Madre de Dios and Rio Los Amigos.",NA,NA,"US01342813","-70.1004","-12.5694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"401","2020-09-02 16:34:13-03","Cenargen","CEN","62415","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"D. A. Rinaldi",NA,NA,NA,NA,NA,"Brasil","PR","SANTA AMELIA","Sítio São Jorge, Bairro Ribeirão dos Índios","Exsicatas","9-10 m. Doação UEL. Herbário FUEL nº 28487","CEN00062415","-50.4241981506348","-23.2658004760742","CEN00062415",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11713","auto",NA,NA,NA,"1",NA
"402","2020-09-02 16:34:13-03","Cenargen","CEN","65594","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M. C. Lovato","Daniela Aparecida Estevan - FUEL","277","2003","04","15",NA,"Brasil","PR","LONDRINA","Fazenda Figueira - Paiquerê.","Exsicatas","Inflorescência creme esverdeada. Herbário FUEL nº 35.668","CEN00065594","-50.975555","-23.540833","CEN00065594",NA,NA,NA,NA,"2003","-50.975555","-23.540833",NA,NA,NA,NA,NA,NA,NA,"1",NA
"403","2020-09-02 16:34:13-03","Cenargen","CEN","62428","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","S. R. Slusarski - FUEL","F.H.N. Costa","12","1996","05","15",NA,"Brasil","PR","SERTANOPOLIS","Fazenda Ferraz - próximo a Rodovia Londrina - Sertanópolis.","Exsicatas","Botões florais verde-claro, borda da mata.","CEN00062428","-51.0363998413086","-23.0585994720459","CEN00062428",NA,NA,NA,NA,"2004",NA,NA,NA,NA,"19992","auto",NA,NA,NA,"1",NA
"404","2019-12-09 17:30:34-03","UFPR","EFC","1748","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rosseto & Farney","Roderjan, C.V.; Kuniyoshi, Y.S.","784","1989","04","27",NA,"Brasil","Paraná","Diamante do Norte","EE do Caiuá",NA,NA,"EFC001748","-52.8802","-22.6096",NA,"300","300",NA,NA,"2018","-52.8802","-22.6096","05","02",NA,NA,NA,NA,NA,NA,NA
"405","2020-03-05 14:11:03-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Lovato, MC","Estevan, DA","275","2003","05","15","América","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê",NA,"Amostra recebida do Herbário da Universidade Estadual de Londrina - FUEL a título de permuta segundo Guia de Remessa 72/2011 enviada por Ana Odete Santos Vieira (Curadora)",NA,"-50.975556","-23.540833",NA,NA,NA,NA,NA,"2003","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-03-25 13:52:57-03","UNIVILLE","JOI","9843","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Catenacci, F","Catenacci, F","8","2009","09","11",NA,"Brasil","Paraná","Antonina","Reserva do Cachoeira.",NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI009843","-48.695556","-25.314722",NA,NA,NA,NA,NA,NA,"48º41'44''W","25º18'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-03-25 13:52:57-03","UNIVILLE","JOI","9881","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Catenacci, F","Catenacci, F","8","2009","11","11",NA,"Brasil","Paraná","Antonina","Reserva do Cachoeira.",NA,"5m; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI009881","-48.695556","-25.314722",NA,NA,NA,NA,NA,NA,"48º41'44''W","25º18'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-03-25 13:52:57-03","UNIVILLE","JOI","2451","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","S.R. Slusarski","O.C. Pavão et al.",NA,"2000","05","19",NA,"Brasil","Paraná","Alvorada do Sul","Fazenda Ingá.",NA,"; HABITAT: borda da mata; HABITO: cipó","JOI002451","-51.2310981750488","-22.7803001403809","JOI002451",NA,NA,NA,NA,"2004",NA,NA,"01","01","20708","auto",NA,NA,NA,NA,NA
"409","2021-03-25 13:52:57-03","UNIVILLE","JOI","3702","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","O.S. Ribas","O.S. Ribas","7307","2006","06","30",NA,"Brasil","Paraná","Fênix","Parque estadual Vila Rica do Espírito Santo.",NA,"; HABITO: trepadeira lenhosa; TIPO VEGETACIONAL: Floresta Estacional Semidecidual","JOI003702","-51.9791984558105","-23.9160995483398","JOI003702",NA,NA,NA,NA,"2006",NA,NA,"01","01","16297","auto",NA,NA,NA,NA,NA
"410","2021-03-25 13:52:57-03","UNIVILLE","JOI","2453","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M.C. Dias","A.F. Nunes et al.",NA,"1993","05","12",NA,"Brasil","Paraná","Sertanópolis","Fazenda Ferraz.",NA,"; HABITAT: beira da mata; HABITO: trepador","JOI002453","-51.0363998413086","-23.0585994720459","JOI002453",NA,NA,NA,NA,"1993",NA,NA,"01","01","19992","auto",NA,NA,NA,NA,NA
