"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"308","2014-09-16 08:03:00-03","MO","MOBOT","3207414","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor (MO)",NA,"Sérgio C. de Sant'Ana|Edgar B. dos Santos|J.A.L. Santos|S.R. Filho","Sant'Ana 858","2000","5","19","South America","Brazil","Municipio de Itacare. APA de Itacare/ Sera Grande. Km 13 da Rod. Itacare/Serra Grande. Regiao de Mata higrofila sul baina.",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"309","2011-04-18 14:58:00-03","MO","MOBOT","3210335","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"Almeida, *","Almeida 152","1968",NA,NA,"South America","Brazil","Itacaré, beira-mar.",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2014-10-10 16:15:00-03","MO","MOBOT","3210771","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"W. Wayt Thomas","Thomas 6116","1988","2","24","South America","Brazil","Mun. Guarapari, 6km N of Guarapari. Open resinga and adjacent restinga forest.",NA,NA,NA,NA,NA,NA,"Espírito Santo","-40.48333","-20.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2011-04-18 14:58:00-03","MO","MOBOT","3211100","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"Georges Cremers","Cremers 5808","1989",NA,NA,"South America","French Guiana","Saut Takari-Tant-Bassin du Sinnamary. En aval du saut. river droite. Tour de l'fle du saut. Forest ripicole sur sable. En chablis","34.00000000",NA,NA,NA,NA,NA,"Cayenne","-52.93333","4.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2011-04-18 14:58:00-03","MO","MOBOT","3212394","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"Roelof A.A. Oldeman","Oldeman 2604","1969","8","8","South America","French Guiana","Montagne des trois Pitons, premier sommet",NA,NA,NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2014-10-10 16:14:00-03","MO","MOBOT","3212488","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"W. Wayt Thomas","Thomas 9152","1992","5","6","South America","Brazil","mun Uruçuca. 7.3km N of Serra Grande on rd to Itacaré. Atlanti Coastal Forest, study site revisited.",NA,NA,NA,NA,NA,NA,"Bahia","-39.01666","-14.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2013-01-01 16:01:00-02","MO","MOBOT","3213146","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"J.J. de Granville|Georges Cremers|I. Hagemann|B.E. Leuenberger|R. Sanders|M. Sangrey","Granville 10542","1989",NA,NA,"South America","French Guiana","mont Atachi Bacca-Region de l'Inini Sommet Nord-Ouest, 6km á l'Est de Gobaya Soula","420.00000000",NA,NA,NA,NA,NA,NA,"-53.91666","3.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2012-04-24 05:05:00-03","MO","MOBOT","3213640","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"Christian P.G.-A. Feuillet","Feuillet 1400","1984","6","11","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2014-10-10 16:15:00-03","MO","MOBOT","3214476","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"REDDEN","REDDEN 1919","2004","2","16","South America","Guyana","Pakaraima Mts. Mazarumi River above ABC Falls. Along stream and extended line between Mazaruni River and Ayangaik Mtn. Gallery forest. High foreston reddish-brown clayey soils.","800.00000000",NA,NA,NA,NA,NA,NA,"-60.61666","6.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2011-04-18 14:58:00-03","MO","MOBOT","3215462","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"J.J. de Granville|Cornelis C. Berg|Marion J. Jansen-Jacobs|J. van Setten","Granville 5801","1984","1","10","South America","French Guiana","Montagnes de la Trinité. Sommet Nord.","350.00000000",NA,NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2008-07-02 03:32:00-03","MO","MOBOT","3458620","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"Piero G. Delprete","Delprete 6879","1998","10","23","South America","Brazil","Serra Grande, Mun. Ubajara, Sítio Gavião. Beira de cerca do parque. Vegetação de floresta subperennifolia pluvinebular.","820.00000000",NA,NA,NA,NA,NA,"Ceará","-40.9","-3.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2008-07-02 03:32:00-03","MO","MOBOT","3458743","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. Delnatte",NA,"C. Delnatte","Delnatte 490","2006","1","8","South America","French Guiana","Piste de Saint-Elie, PK 16. Layon forestier. Layon des carbets IRD vers la crique.","30.00000000",NA,NA,NA,NA,NA,NA,"-53.03333","5.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2011-04-18 14:58:00-03","MO","MOBOT","528194","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"Franklin Ayala","Ayala Flores 2701","1980","10","25","South America","Peru","Pucaurquillo, Pevas. Bosque primario.",NA,NA,NA,NA,NA,NA,"Loreto","-71.9333333","-3.2333333","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-1","3"
"321","2020-08-26 13:44:00-03","MO","MOBOT","538007","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"Ronald L. Liesner|Julian A. Steyermark|Bruce K. Holst","Liesner 20927","1986","5","20","South America","Venezuela","Piar, Amaruay-tepui. Steep slope on W side of tepui up to wall. Forest (20 to 30 m tall trees), open area near wall, and wet, dripping wall. Alt. 550 to 800 m. 5º55'N, 62º15'W.","550.00000000","800.00000000",NA,NA,NA,NA,"Bolívar","-62.25","5.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-30","2"
"322","2016-12-29 10:31:00-02","MO","MOBOT","3213008","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor (MO)",NA,"W. Wayt Thomas","Thomas 9937","1993","5","13","South America","Brazil","Barrolândia, Estação Experimental Gregorio Bondar CEPLAC, 48 km east of BR 101 on raod to Belmonte.",NA,NA,NA,NA,NA,NA,"Bahia","-39.25","-16.1333333","Belmonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"323","2020-03-30 09:19:00-03","MO","MOBOT","100989505","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"W. Wayt Thomas|M.R. Barbosa|J.P. Souza-Alves","Thomas 15563","2011","9","3","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Sergipe","-37.3106002807617","-10.9981002807617","Itaporanga d'Ajuda","31945","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"324","2011-12-14 05:48:00-02","MO","MOBOT","3205126","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","Granville J.J. de",NA,"J.J. de Granville|Françoise Crozier","Granville 13871","1999",NA,NA,"South America","French Guiana","Montagne Lucifer, Sud-Ouest du plateau Sommital. Foret sur cuirasses lateritiques.","520.00000000",NA,NA,NA,NA,NA,"Cayenne","-53.94166","4.775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-08-31 08:57:33-03","INPA","INPA","214817","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Granville, JJ de","9178","1987","08","12","Southern America","French Guiana","Camp n° 1 Ouman fou Langa Soula - Bassin du Haut-Marouini 2 km en aval. River gauche. Forêt ripicole. Sous-bois.","150","150",NA,NA,"INPA0214817",NA,"Cayenne","-54","2.883333",NA,NA,NA,"2014","-54","2.883333","10",NA,NA,NA,NA,NA
"326","2020-08-31 08:57:33-03","INPA","INPA","112712","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Amaral, IL do","1321","1983","05","19","Southern America","Brasil","Estrada Santarém-Cuiabá, BR 163, Km 1227, com penetração de ± 5 Km dentro da mata, margeando o igarapé Lauro. Mata alta de terra firme, solo argiloso.",NA,NA,NA,NA,"INPA0112712","INPA0112712 INPA0112712_e INPA0112712_e1 INPA0112712_nd","Pará","-55.666667","-5.916667","Itaituba",NA,NA,"2006","-55.666667","-5.916667",NA,NA,NA,NA,NA,NA
"327","2020-08-31 08:57:33-03","INPA","INPA","149141","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Pires, MJ","1231","1986","06","19","Southern America","Brasil","Rio Jarí, Morro do Felipe VI, aréa do Experimenta de Manejo, convênio JARI-EMBRAPA. Floresta tropical perenifolia primária de terra firme.",NA,NA,NA,NA,"INPA0149141","INPA0149141 INPA0149141_e","Amapá","-52.375054","-0.89527",NA,NA,NA,"2014","-52.375054","-0.89527","10",NA,NA,NA,NA,NA
"328","2020-08-31 08:57:33-03","INPA","INPA","163225","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Prance, GT","30398","1987","11","10","Southern America","Brasil","Ilha de Marajó, R. Mocooes. Floresta de várzea alta e clara.",NA,NA,NA,NA,"INPA0163225","INPA0163225 INPA0163225_e INPA0163225_nd INPA0163225_num","Pará","-48.683333","-0.75",NA,NA,NA,"2006","-48.683333","-0.75",NA,NA,NA,NA,NA,NA
"329","2020-08-31 08:57:33-03","INPA","INPA","169714","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Beck, HT","221","1987","10","28","Southern America","Brasil","Rio Anajás, Ilha de Marajó. Rio Anajás.",NA,NA,NA,NA,"INPA0169714","INPA0169714 INPA0169714_e INPA0169714_num","Pará","-50.166667","-1","Anajás",NA,NA,"1999","-50.166667","-1",NA,NA,NA,NA,NA,NA
"330","2020-08-31 08:57:33-03","INPA","INPA","169769","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Beck, HT","291","1987","11","04","Southern America","Brasil","Rio Anajás, Cuantã do Anajás. Rio Anajás, between Anajás and Vista Alegre.",NA,NA,NA,NA,"INPA0169769","INPA0169769 INPA0169769_e INPA0169769_e1 INPA0169769_nd","Pará","-49.8","-0.95","Anajás",NA,NA,"2014","-49.8","-0.95","10",NA,NA,NA,NA,NA
"331","2020-08-31 08:57:33-03","INPA","INPA","199030","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Cremers, G","14310","1996","03","14","Southern America","French Guiana","Mont Cabassou - Ile de Cayenne.","60","60",NA,NA,"INPA0199030","INPA0199030 INPA0199030_e",NA,"-52.3","4.9","Cayenne",NA,NA,"2014","-52.3","4.9","10",NA,NA,NA,NA,NA
"332","2020-08-31 08:57:33-03","INPA","INPA","163905","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Rabelo, BV","3644","1987","10","28","Southern America","Brasil","Anajás, Ilha de Marajó, Rio Anajás, Fronteira","23","23",NA,NA,"INPA0163905","INPA0163905 INPA0163905_e INPA0163905_nd INPA0163905_num","Pará","-49.583056","-0.983056","Ilha de Marajó",NA,NA,"2006","-49.583056","-0.983056",NA,NA,NA,NA,NA,NA
"333","2020-08-31 08:57:33-03","INPA","INPA","78988","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Rosa, NA","2150","1977","06","19","Southern America","Brasil","Rio Juruena, Margem esquerda do Rio Juruena, terreno de várzea, SC-21-VC-PT-16.",NA,NA,NA,NA,"INPA0078988","INPA0078988 INPA0078988_e INPA0078988_e1","Mato Grosso","-58.380441","-11.024919",NA,NA,NA,"2014","-58.380441","-11.024919","10",NA,NA,NA,NA,NA
"334","2020-08-31 08:57:33-03","INPA","INPA","96277","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Kirkbride Junior, JH; Kirkbride Junior, JH",NA,"Ferreira, CAC","2038","1980","09","04","Southern America","Brasil","Rio Paru do Oeste, Rio Paru do Oeste, margem esquerda, ao lado da cachoeira Pancada.",NA,NA,NA,NA,"INPA0096277","INPA0096277 INPA0096277_e INPA0096277_e1","Pará","-56.05175","-1.054011","Oriximiná",NA,NA,"1982","-56.05175","-1.054011",NA,NA,NA,NA,NA,NA
"335","2020-08-31 08:57:33-03","INPA","INPA","97334","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Kirkbride Junior, JH; Kirkbride Junior, JH",NA,"Austin, DF","7203","1979","10","24","Southern America","Brasil","Monguba, Munguba, Perimetral Norte - 28 Km E de Água Fria - 20 Km W de Campo Verde.",NA,NA,NA,NA,"INPA0097334","INPA0097334 INPA0097334_e INPA0097334_nd","Amapá","-51.9778","0.8058",NA,NA,NA,"1981","-51.9778","0.8058",NA,NA,NA,NA,NA,NA
"336","2021-03-04 11:06:21-03","UFRB","HURB","5923","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","W.O.Fonseca",NA,"Aona, L.Y.S.; Fonseca, W.O & Simões, S.S.","2842","2013","07","20",NA,"Brasil","Mata próxima a Torre, entre os povoados Mineiros e Algodão; Trilhas na fazenda do Sr Juju","710","710",NA,NA,"HURB000005923",NA,"Bahia","-39.690833","-13.891111","Ubirataia",NA,NA,"2015","39°41'27'' W","13°53'28'' S","04",NA,NA,"01",NA,NA
"337","2021-03-04 11:06:21-03","UFRB","HURB","4969","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J. Jardim",NA,"Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","2038","2013","01","06",NA,"Brasil","P.N. de Boa Nova; Fazenda Liberdade, Setor Sul","843","843",NA,NA,"HURB000004969",NA,"Bahia","-40.128611","-14.41","Boa Nova",NA,NA,"2014","40°07'43 W","14°24'36 S",NA,NA,NA,NA,NA,NA
"338","2021-03-04 11:06:21-03","UFRB","HURB","6421","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.)Standl.","R.L.Borges",NA,"Aona, L.Y.S.; Fonseca, W.O. & Simões, S.S.","2905","2013","07","22",NA,"Brasil","Mata próxima a Torre, entre o povoado de Mineiros e Algodão. Vegetação pertubada com retirada de árvore, trilhas na fazenda do Sr. Juju.","715","715",NA,NA,"HURB000006421",NA,"Bahia","-39.6775","-13.881667","Ubirataia",NA,NA,"2019","39°40'39 W","13°52'54S","11",NA,NA,NA,NA,NA
"339","2021-03-04 11:06:21-03","UFRB","HURB","5971","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,"Aona, L.Y.S.; Biggs, N.; Jardim, J.G.; Lucas. E.; Mazine. F.F.; Victor,V.V. & Costa,G.","2431","2013","03","13",NA,"Brasil","Serra do Papua, APA do Pratigi, descida da parcela 3 antes do córrego 1;",NA,NA,NA,NA,"HURB000005971",NA,"Bahia","-39.465833","-13.916111","Ibirapitanga",NA,NA,NA,"39°27'57'' W","13°54'58'' S",NA,NA,NA,NA,NA,NA
"340","2021-03-04 11:06:21-03","UFRB","HURB","6254","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J. Jardim",NA,"Rigueira, D.","RT37","2013","03","10",NA,"Brasil",NA,NA,NA,NA,NA,"HURB000006254",NA,"Bahia","-39.724333","-13.583333","Wenceslau Guimarães",NA,NA,"2015","39°43'27,6 W","13°35'S","08",NA,NA,NA,NA,NA
"341","2021-03-04 11:06:21-03","UFRB","HURB","6301","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J. Jardim",NA,"Rigueira, D.","RT57","2013","03","11",NA,"Brasil",NA,NA,NA,NA,NA,"HURB000006301",NA,"Bahia","-39.721306","-13.583333","Wenceslau Guimarães",NA,NA,"2015","39°43'16,7 W","13°35'S","08",NA,NA,NA,NA,NA
"342","2021-03-04 11:06:21-03","UFRB","HURB","5912","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J. Jardim",NA,"Aona, L.Y.S.; Fonseca, W.O & Simões, S.S.","2900","2013","07","22",NA,"Brasil","Mata próxima a Torre, entre os povoados Mineiros e Algodão; Trilhas na fazenda do Sr Juju","715","715",NA,NA,"HURB000005912",NA,"Bahia","-39.6775","-13.881667","Ubirataia",NA,NA,"2015","39°40'39'' W","13°52'54'' S","08",NA,NA,NA,NA,NA
"343","2021-03-04 11:06:21-03","UFRB","HURB","17238","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","W.O.Fonseca",NA,"Fonseca, W.O.; Costa, G.M.; Fonseca, G.V.","549","2017","10","30",NA,"Brasil","Parque Nacional de Boa Nova; Fazenda, trilha do Traíra",NA,NA,NA,NA,"HURB000017238",NA,"Bahia","-40.2075004577637","-14.3625001907349","Boa Nova","31265","auto","2018",NA,NA,"08",NA,NA,"28",NA,NA
"344","2021-03-04 11:06:21-03","UFRB","HURB","23314","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,"Costa, G.; Aona, L.Y.S.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","3717","2018","12","07",NA,"Brasil",NA,NA,NA,NA,"PM 33; PM 39","HURB000023314",NA,"Bahia","-39.0494003295898","-14.7889003753662","Ilhéus","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-04 11:06:21-03","UFRB","HURB","20068","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","W.O.Fonseca",NA,"Moreira, D.M.; Brandão, C.S; Souza, L. & Fonseca,W.","69","2016","11","15",NA,"Brasil","Serra da Copioba;",NA,NA,NA,NA,"HURB000020068",NA,"Bahia","-39.0894012451172","-12.8472003936768","São Felipe","15122","auto","2018",NA,NA,"10",NA,NA,"04",NA,NA
"346","2021-01-26 13:58:16-03","IMA","MAC","22098","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J.Jardim",NA,"M.Oliveira; J.Costa","1664","2004","08","27",NA,"Brasil","Coimbra, Grota do Varjão, interior da mata. Floresta Atlântica.",NA,NA,NA,"Arvoreta com ca. de 3m de altura. Frutos imaturos laranja, maduros vermelhos.; Vegetação arbustiva-arbórea densa.","MAC0022098","MAC0022098","Alagoas","-35.893411","-8.965558","Ibateguara",NA,NA,"2004","-35.893411","-8.965558","05",NA,NA,NA,NA,NA
"347","2021-01-26 13:58:16-03","IMA","MAC","52632","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J.Jardim",NA,"Chagas-Mota","10722","2011","03","29",NA,"Brasil","Coimbra, Grota da Burra.",NA,NA,NA,"Arbusto ca. 1,5 m de altura. Flores brancas.; Mata Atlântica.","MAC0052632","MAC0052632","Alagoas","-35.893411","-8.965558","Ibateguara",NA,NA,NA,"-35.893411","-8.965558",NA,NA,NA,NA,NA,NA
"348","2021-01-26 13:58:16-03","IMA","MAC","53458","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J.Jardim",NA,"Chagas-Mota; J.W.Alves-Silva","11220","2011","10","21",NA,"Brasil","Estação Ecológica de Murici, Bananeiras.",NA,NA,NA,"Arbusto ca. 3,5 m de altura. Frutos verdes e laranjas.; Mata Atlântica.","MAC0053458","MAC0053458","Alagoas","-35.857983","-9.227494","Murici",NA,NA,NA,"-35.857983","-9.227494",NA,NA,NA,NA,NA,NA
"349","2021-01-26 13:58:16-03","IMA","MAC","57838","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J.Jardim",NA,"L.Nusbaumer","4215","2014","10","23",NA,"Brasil","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana de planície",NA,NA,NA,"Arbusto ca. 2,5 m. Fruto verde brilhante, esférico.; Mata Atlântica.","MAC0057838","MAC0057838","Alagoas","-36.427672","-9.228003","Quebrangulo",NA,NA,"2019","-36.427672","-9.228003","10",NA,NA,NA,NA,NA
"350","2021-01-26 13:58:16-03","IMA","MAC","64117","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","M.R.Barbosa",NA,"M.Figueira; B.Schindler; R.A.Pontes; Brena, DA","666","2017","10","03",NA,"Brasil","nas proximidades do AL13D (conglomerado do Inventário Florestal Nacional)",NA,NA,NA,"Arvoreta, com aprox. 5 m de alt., borda da mata, área úmida, tronco único, estípulas terminais marrom-avermelhadas, eixo da inflorescência verde, frutos imaturo verdes; Fragmento florestal inserido no Domínio Atlântico, 560 m de altit","MAC0064117","MAC0064117","Alagoas","-35.9549","-9.2","Branquinha",NA,NA,"2017","-35.9549","-9.2","12",NA,NA,"11",NA,NA
"351","2021-01-26 13:58:16-03","IMA","MAC","8912","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J.Jardim",NA,"R.P.Lyra-Lemos; R.P.Lyra-Lemos","3864","1997","03","10",NA,"Brasil","Poço D'Anta, Bananeiras.",NA,NA,NA,"Arbusto. Flores cremes.; Mata Atlântica rodeada de cana-de-açúcar","MAC0008912","MAC0008912","Alagoas","-35.942003","-9.309531","Murici",NA,NA,"2014","-35.942003","-9.309531","05",NA,NA,NA,NA,NA
"352","2021-02-04 10:30:04-03","UFRPE","HST","2596","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C.M.Taylor",NA,"M.T.Monteiro","22689","1968","08","15",NA,"Brasil","Fazenda Triunfo",NA,NA,NA,"Frutos pequenos.","HST002596",NA,"Alagoas","-35.7807998657227","-9.19750022888184","Flexeiras","21617","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-02-04 10:30:04-03","UFRPE","HST","22594","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","A.M.Miranda",NA,"K. Martins","171","2018","09","26",NA,"Brasil","interior da mata",NA,NA,NA,"Árvore ca. 4 m alt.; folha membranácea; botões florais amarelo esverdeado; a madeira branca. Frequente no vale. (material banhado no álcool)","HST022594","HST022594_v1 HST022594_v2 HST022594_v3 HST022594_v4","Bahia","-38.9967002868652","-14.2775001525879","Itacaré","41230","auto","2018",NA,NA,"10",NA,NA,"15",NA,NA
