"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","infraspecificEpithet","previousCatalogNumber","sex"
"390","2019-05-06 11:54:57-03","UFU","HUFU","7442","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Biachini, R.","Romero, R.; et al.","1772","1995","01","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto, ca. 0,80m. Cálice verde. Corola rósea e estames brancos.; Campo sujo.","HUFU00052160","HUFU00052160",NA,NA,NA,"1997","57119","auto","03","14",NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-05-06 11:54:57-03","UFU","HUFU","19109","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.",NA,"Pirani, J.R.; Harley, R.M.; Stannard, B.L.; Furlan, A. & Kameyama, C.","1827","1987","02","03",NA,"Brasil","Goiás",NA,"Parque Nacional da Chapada dos Veadeiros, Rodovia GO 118 próximo ao Rio das Almas, entre Terezinha e Alto Paraíso.","-47.25","-13.733333",NA,NA,NA,"Ervas eretas, com cerca de 50 cm de altura. Folhagem carnescente, cálice verde, corola extremamente rosa-clara e internamente rosa-escuro. No campo em solo arenoso. Heliófila.; Campo rupestre com afloramento rochoso.","HUFU00005184","HUFU00005184",NA,"-47.25","-13.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-05-06 11:54:57-03","UFU","HUFU","3308","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.",NA,"FEEP","245","1992","06","26",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Liana, rasteira. Flores brancas, frutos marrons.; Campo sujo.","HUFU00005180","HUFU00005180",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-05-06 11:54:57-03","UFU","HUFU","15677","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.",NA,"Krauss, S.","9","1997","07","24",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Campo sujo. Campo cerrado.","HUFU00005179","HUFU00005179",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-08-04 12:47:55-03","UFU","HUFU","5243","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.",NA,"Arantes, A.A.A.","153","1994","03","09",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Peca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Herbáceo, ca de 0,50 m. FLores brancas.","HUFU00005183","HUFU00005183",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-08-04 12:47:55-03","UFU","HUFU","45348","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.","Arantes, A.A.A.","Alves, M.C.; et al.","10","2006","04","13",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Trepadeira, ca. de 1 m. Corola lilás, estames lilás.","HUFU00005186","HUFU00005186",NA,NA,NA,"2006","58223","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-05-06 11:54:57-03","UFU","HUFU","50096","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.",NA,"Bordon, N.; Réu Jr. & W.","s.n.","2007","04","03",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00005185","HUFU00005185",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-05-06 11:54:57-03","UFU","HUFU","5310","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.",NA,"Nakajima, J.N.; et al.","217","1994","03","15",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Trepadeira, cálice esverdeado, corola e estames brancos.","HUFU00005181","HUFU00005181",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-05-06 11:54:57-03","UFU","HUFU","35872","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.",NA,"Hattori, E.K.O.; Fleury-Silva, H.R. & Amorim, E.H.","182","2003","12","06",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Mata da Zilda.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Erva, ca. 0,4 m. Cálice verde e corola alva.; Mata.","HUFU00005178","HUFU00005178",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-05-06 11:54:57-03","UFU","HUFU","11626","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.",NA,"Melazzo, A.F.O.","2","1996","03","01",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Cerrado sentido restrito.","HUFU00005182","HUFU00005182",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-08-06 10:39:30-03","FMM","FMM","1988","MachineObservation","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meissn.",NA,NA,NA,"2016","03","04",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01988","FMM01988_v1 FMM01988_v2 FMM01988_v3 FMM01988_v4 FMM01988_v5 FMM01988_v6 FMM01988_v7",NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-01-14 12:32:00-03","UFMT","UFMT","30242","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Moreira, A.L.C.","Árbocz, G.F.; et al","3297","1997","02","21",NA,"Brasil","Mato Grosso",NA,"Região entre Barra do Garças e Campinápolis.",NA,NA,NA,NA,NA,"Erva, 0,5m altura, flores lilases.; Campo-cerrado.",NA,NA,NA,NA,NA,"2018",NA,NA,"07","13",NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-12-13 20:01:50-03","UFMT","UFMT","30286","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R.","Nave, A.G.; Dario, F.R.; Lopes, R.F.; Carneiro, P.H.M.","1040","1997","02","18",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Estrada próxima ao Condomínio Village da Chapada.","-55.733611","-15.483889",NA,NA,NA,"Herbácea com altura de 1,8m, flor roxa (fotografada).; Campo cerrado. Antropizado, fogo, exploração madereira, solo latossolo vermelho-escuro.",NA,NA,NA,"-55.733611","-15.483889","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-02-12 18:59:16-03","UFMT","UFMT","2966","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Moreira, A.L.C.","Guarim Neto, G.; Cunha, C.N.; Ferreira, L.A.D.; et al","761","1983","02","28",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Região das Cachoeiras. Cachoeirinha. Estrada para Casa de Pedra.","-55.749698638916","-15.460599899292",NA,NA,NA,"Subarbusto tomentoso ereto, flores lilases vistosas.; cerrado.",NA,NA,NA,NA,NA,"2018","107042","auto","07","13",NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-12 18:59:16-03","UFMT","UFMT","2992","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Moreira, A.L.C.","Moraes, E.C.C.; Guarim Neto, G.; Cunha, C.N.; Ferreira, L.A.D.; et al","128","1983","03","04",NA,"Brasil","Mato Grosso","Cuiabá","Serra de São Vicente. Estrada para Águas Quentes (Vicinal da BR-364).","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Subarbusto alvo-tomentoso, flores liláses.",NA,NA,NA,NA,NA,"2018","74875","auto","07","13",NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-03-04 15:46:40-03","IF","SPSF","49373","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisner","R.S.Bianchini","M.Pastore & A.Francener & E.P.Fortes & E.E.Macedo","234","2013","02","19","América do Sul","Brasil","SP","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.276389","-20.150556","997","997",NA,"COLETA: Subarbusto ereto, ca 70cm alt. Sépalas verdes com ápice vináceo; corola púrpurea com o interios do tubo mais escuro.; GEOGRAFIA: Cerrado. Próxima à ilha do Chalé.;",NA,NA,NA,NA,NA,"2013",NA,NA,"02","27","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"406","2021-03-04 15:46:40-03","IF","SPSF","30808","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisner","J.B.Baitello","J.B.Baitello","1392","2003","01","03","América do Sul","Brasil","SP","Franco da Rocha","Parque Estadual do Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;campo cerrado após queimada&nf;Herbácea ereta até 50cm altura; flores lilases ou rosadas.;",NA,NA,NA,NA,NA,"2003","12135","auto","10","10","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"407","2017-09-11 17:09:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Spruce, R","3605",NA,NA,NA,"Southern America","Surinam",NA,NA,"Et ad fluv. Orenoco pr. Maypures, m. Jun.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2017-09-11 17:09:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Gardner, G","3356",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Habitat in prov. Goyaz et Piauhy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","stachyoides","Ipomoea stachyoides","Meisn.",NA,"Burchell, WJ","6586","1828","01","28","Southern America","Brazil","Goiás","Arraial do Ferreiro","IBB/Arraial do Ferreiro, Goiás, Goias, in woods along road to Arraial do Ferreiro.","-50.066667","-15.866667",NA,NA,NA,NA,NA,NA,NA,"-50.066667","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.",NA,"Regnell, AF","193",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Ad Caldas, prov. Minarum.",NA,NA,NA,NA,NA,NA,NA,"P07P0N0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Locis humidiusculis ad Lagoa Santa ejusdem provinciae.",NA,NA,NA,NA,NA,NA,NA,"P07P0N0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in campis altis garminosis prope Ytú, prov. S.Pauli, m. Jan.",NA,NA,NA,NA,NA,NA,NA,"P07P0N0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.",NA,"Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Locis humidiusculis ad Lagoa Santa ejusdem provinciae.",NA,NA,NA,NA,NA,NA,NA,"P07P0N0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.",NA,"Widgren, JF","225",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Ad Caldas, prov. Minarum.",NA,NA,NA,NA,NA,NA,NA,"P07P0N0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.",NA,"Hartleben","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Ad Caldas, prov. Minarum.",NA,NA,NA,NA,NA,NA,NA,"P07P0N0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.",NA,"Burchell, WJ","6700-11","1828","02","17","Southern America","Brazil","Goiás",NA,"Goiaz along the first 3 leagues of the road to Aldeia de S. Joze.",NA,NA,NA,NA,NA,NA,NA,"P07P0N0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.",NA,"Widgren, JF","303",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Ad Caldas, prov. Minarum.",NA,NA,NA,NA,NA,NA,NA,"P07P0N0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"In campis siccis pr. S.Carlos, ejusdem prov. m. Jan.",NA,NA,NA,NA,NA,NA,NA,"P07P0N0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","(Choisy) Meisn.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"In Serra Dourada et Serra dos Chrsitaes prov. Goyaz.",NA,NA,NA,NA,NA,NA,NA,"P07P0N0086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-04-30 16:06:37-03","UFMT","CNMT","6624","S","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Engels, M.E.","2779","2015","02","20",NA,"BRASIL","Mato Grosso","Itaúba","Resgate da FLORA da UHE Colíder. Lote E de Supressão.","-55.595","-10.972222","281","281",NA,"Flores roseas.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°613","CNMT006624",NA,NA,"55°35'42W","10°58'20S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-06-04 11:03:21-03","IBt","SP","271935","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Pirani, JR","1827","1987","02","08",NA,"Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.25","-13.733333",NA,NA,NA,NA,NA,NA,NA,"-47.25","-13.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-07-02 08:39:51-03","IBt","SP","285405","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Pirani, JR","1389","1986","02","20",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-10-15 10:08:30-03","IBt","SP","339483","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Aona, LYS","97/12","1997","01","14",NA,"Brasil","São Paulo","Estreito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-10 11:27:10-03","IBt","SP","405594","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Guillén-V, R","845","1993","11","06",NA,"Bolívia","Santa Cruz","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-10 11:27:10-03","IBt","SP","405753","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Rodríguez, A","578","1995","10","30",NA,"Bolívia","Santa Cruz","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-21 10:03:16-03","IBt","SP","446949","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão Bianchini, R","Pastore, M; Francener, A; Fortes, EP; Macedo, EE","234","2013","02","19",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual Furnas do Bom Jesus, Próximo a trilha do Chalé. 9h","-47.276389","-20.150556","997","997",NA,NA,NA,NA,NA,"-47.276389","-20.150556","2013",NA,NA,"02","27",NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-08-27 12:19:17-03","IBt","SP","308663","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Irwin, HS","12180","1966","01","31",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-08-27 12:19:17-03","IBt","SP","308675","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Irwin, HS","11562","1966","01","11",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-01-11 11:19:33-03","IBt","SP","472361","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Martins, CR","1461","2015","02","08",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-01-21 15:28:52-03","IBt","SP","512754","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Martins, CP","1526","2015","03","01",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-01-07 09:33:35-03","IBt","SP","465770","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Aparecida da Silva, M","7579","2012","02","06",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-10-22 10:12:39-03","IBt","SP","343715","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Batalha, MA","3668","1999","04","08",NA,"Brasil","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-10-22 10:12:39-03","IBt","SP","343716","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Batalha, MA","2994","1999","03","08",NA,"Brasil","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-10-22 10:12:39-03","IBt","SP","343717","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Batalha, MA","2882","1999","02","03",NA,"Brasil","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-10-22 10:12:39-03","IBt","SP","343718","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Batalha, MA","2651","1999","01","04",NA,"Brasil","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-08-27 12:19:17-03","IBt","SP","308748","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Irwin, HS","19356","1968","01","28",NA,"Brasil","Goiás","Corumbá de Goiás",NA,"-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-11-26 09:59:51-03","IBt","SP","308671","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Irwin, HS","11728","1966","01","18",NA,"Brasil","Goiás","Goiás","Serra Dourada","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-08-27 12:19:17-03","IBt","SP","302737","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Anderson, WR","7403","1973","03","18",NA,"Brasil","Goiás","Teresina de Goiás","Chapada dos Veadeiros","-47.2647018432617","-13.7763996124268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-11-26 09:59:51-03","IBt","SP","373241","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Ferreira, FM","661","2004","03","13",NA,"Brasil","Minas Gerais","Baependi",NA,"-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-11-26 09:59:51-03","IBt","SP","367544","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Assis, LCS","651","2003","02","04",NA,"Brasil","Minas Gerais","Barroso",NA,"-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-07-02 08:39:51-03","IBt","SP","287440","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Grandi, TSM","916","1982","03","17",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-12-10 11:27:10-03","IBt","SP","396156","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Echternacht, L","810","2005","01","23",NA,"Brasil","Minas Gerais","Carmópolis de Minas",NA,"-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-10-15 10:08:30-03","IBt","SP","340502","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Krieger, L","s.n.","1970","03",NA,NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
