"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"971","2020-11-12 16:59:56-03","UEL","FUEL","50069","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Ferreira Jr, M","2012","04","05","Ferreira Jr, M; E.M. Francisco: J.A. Ferreira","324","2012","03","23","Brasil","Paraná","Sertanópolis","Sítio Dois Irmãos, borda da mata (trilha)","-51.126778","-23.121556","-51.126778","-23.121556",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2020-11-12 16:59:56-03","UEL","FUEL","50070","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Ferreira Jr, M","2011","10","26","Ferreira Jr, M; Francisco, EM","263","2011","09","20","Brasil","Paraná","Londrina","Mata ao lado do Vale do Arvoredo, interior da mata","-51.171694","-23.349556","-51.171694","-23.349556","532","532",NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-11-12 16:59:56-03","UEL","FUEL","55976","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","de Campos, A","2019",NA,NA,"de Campos, A; Montanher, DR","39","2019","01","26","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, margem do Ribeirão dos Apertados","-51.25","-23.45","-51.25","-23.45",NA,NA,NA,"FUEL055976",NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2020-11-12 16:59:53-03","UEL","FUEL","22782","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Costa, LV; et al.","s.n.","1990","09","22","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"975","2020-11-12 16:59:53-03","UEL","FUEL","36415","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Francisco, EM","s.n.","2000","09","06","Brasil","Paraná","Alvorada do Sul","Sítio Santo Antônio","-51.2310981750488","-22.7803001403809",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"20708","auto",NA,NA,NA,NA,NA,NA,NA
"976","2020-11-12 16:59:53-03","UEL","FUEL","36902","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Ferreira, JA; et al.","s.n.","2000","10","03","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Cascata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA,NA
"977","2020-11-12 16:59:53-03","UEL","FUEL","35113","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Ferreira, JA; et al.","s.n.",NA,NA,NA,"Brasil","Paraná","Congonhinhas","Fazenda Planalto","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"978","2020-11-12 16:59:53-03","UEL","FUEL","24082","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Souza, LRM; et al.","s.n.","1997","12","09","Brasil","Paraná","Congonhinhas","Fazenda Planalto, Beira da Represa, Beira da Represa","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"979","2020-11-12 16:59:53-03","UEL","FUEL","31167","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paiva, MRC","2004","07","29","Tiepolo, G; Ziller, SR","112","1994","12","13","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"980","2020-11-12 16:59:53-03","UEL","FUEL","31501","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Ziller, SR; Soares, A","798","1995","04","10","Brasil","Paraná","Guaraqueçaba","Fazenda Guam Agro-industrial, industrial","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"981","2020-11-12 16:59:53-03","UEL","FUEL","26264","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, G","1998","07","29","Silva, JM; Barbosa, E; Cruz, JM","2686","1998","12","01","Brasil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"982","2020-11-12 16:59:53-03","UEL","FUEL","12250","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Dias, MC; et al.","s.n.","1990","03","05","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"983","2020-11-12 16:59:53-03","UEL","FUEL","12251","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Vieira, AOS; et al.","s.n.","1990","03","23","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"984","2020-11-12 16:59:53-03","UEL","FUEL","46587","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Estevan, DA","2008",NA,NA,"Ferreira, GM; et al.","103","2008","11","26","Brasil","Paraná","Ibiporã","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"985","2020-11-12 16:59:53-03","UEL","FUEL","3526","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Silva, EA","23","1986","11","05","Brasil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"986","2020-11-12 16:59:53-03","UEL","FUEL","3583","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Dias, MC; Silva, EA","s.n.","1986","10","01","Brasil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"987","2020-11-12 16:59:53-03","UEL","FUEL","30653","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Ferreira, JA; et al.","s.n.","2001","03","13","Brasil","Paraná","Leópolis","Rio Tangará","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"22638","auto",NA,NA,NA,NA,NA,NA,NA
"988","2020-11-12 16:59:53-03","UEL","FUEL","40071","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Lovato, MC","2004",NA,NA,"Slusarski, SR; et al.","s.n.","2004","02","17","Brasil","Paraná","Londrina","Fazenda Figueira, Fragmento 27","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"989","2020-11-12 16:59:53-03","UEL","FUEL","11167","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva",NA,NA,NA,"Francisco das Chagas e Silva","1544","1992","10","08","Brasil","Paraná","Londrina","Floresta dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"OK",NA,"Tracheophyta","Gentianales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"990","2020-11-12 16:59:53-03","UEL","FUEL","4883","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Saes, SE","s.n.","1987","07","29","Brasil","Paraná","Londrina","Horto da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"991","2020-11-12 16:59:53-03","UEL","FUEL","2258","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Soares-Silva, LH",NA,NA,NA,"Francisco das Chagas e Silva; Soares-Silva, LH","911","1985","10","16","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"992","2020-11-12 16:59:53-03","UEL","FUEL","24666","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Souza, LRM; et al.","s.n.","1999","03","02","Brasil","Paraná","Londrina","Mata Luiz de Sá","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"993","2020-11-12 16:59:56-03","UEL","FUEL","8802","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Soares-Silva, LH","1989",NA,NA,"Soares-Silva, LH; Francisco das Chagas e Silva","108","1989","09","02","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, parcela IV","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"OK",NA,"Tracheophyta","Gentianales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"994","2020-11-12 16:59:53-03","UEL","FUEL","3488","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Silva, EA","29","1986","09","17","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"995","2020-11-12 16:59:56-03","UEL","FUEL","8828","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Soares-Silva, LH",NA,NA,NA,"Soares-Silva, LH","166","1989","09","09","Brasil","Paraná","Londrina","Pq. Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"OK",NA,"Tracheophyta","Gentianales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"996","2020-11-12 16:59:53-03","UEL","FUEL","27674","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Estevan, DA; Kranz, WM; et al.","149","2000","09","19","Brasil","Paraná","Londrina","Recanto Beija-flor, flor","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"997","2020-11-12 16:59:53-03","UEL","FUEL","24080","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Dias, AT","s.n.","1995","12","06","Brasil","Paraná","Londrina","Usina Três Bocas, Ribeirão Três Bocas, Ribeirão Três Bocas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"998","2020-11-12 16:59:53-03","UEL","FUEL","24429","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Zinatto, MJ; et al.","s.n.","1998","05","08","Brasil","Paraná","Primeiro de Maio","Fazenda Santa Rosa","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"18944","auto",NA,NA,NA,NA,NA,NA,NA
"999","2020-11-12 16:59:53-03","UEL","FUEL","30759","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Ferreira, JA; et al.","s.n.","2001","04","17","Brasil","Paraná","Rancho Alegre","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"11419","auto",NA,NA,NA,NA,NA,NA,NA
"1000","2020-11-12 16:59:53-03","UEL","FUEL","31804","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Pavão, OC; Ferreira, JA","s.n.","2002","03","20","Brasil","Paraná","Santo Antônio do Paraíso","Fazenda Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"24994","auto",NA,NA,NA,NA,NA,NA,NA
"1001","2020-11-12 16:59:53-03","UEL","FUEL","37656","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paiva, MRC","2005",NA,NA,"Pavão, OC; Ferreira, JA; Francisco, EM","s.n.","2000","11","28","Brasil","Paraná","Santo Antônio do Paraíso","Fazenda Nossa Senhora do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"24994","auto",NA,NA,NA,NA,NA,NA,NA
"1002","2020-11-12 16:59:53-03","UEL","FUEL","36901","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Pavão, OC; et al.","s.n.","2000","09","27","Brasil","Paraná","Santo Antônio do Paraíso","Fazenda Santa Cecília do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"24994","auto",NA,NA,NA,NA,NA,NA,NA
"1003","2020-11-12 16:59:53-03","UEL","FUEL","4013","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Cordeiro, J; Hatschbach, G","174","1985","11","13","Brasil","Paraná","São José dos Pinhais","Colégio Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"1004","2020-11-12 16:59:53-03","UEL","FUEL","26519","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Kinupp, VF","371","1997","04","05","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"1005","2020-11-12 16:59:53-03","UEL","FUEL","35397","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Medri, C","734","1998","10","31","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"1006","2020-11-12 16:59:53-03","UEL","FUEL","36900","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Medri, C; Francisco, EM","876","1999","11","19","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"1007","2020-11-12 16:59:53-03","UEL","FUEL","18148","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Medri, ME; et al.","s.n.","1990","08","17","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"1008","2020-11-12 16:59:53-03","UEL","FUEL","18143","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Paiva, MRC; et al.","s.n.","1995","10","12","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"1009","2020-11-12 16:59:53-03","UEL","FUEL","12346","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Silva, SM; et al.","s.n.","1990","08","26","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"1010","2020-11-12 16:59:53-03","UEL","FUEL","11010","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Francisco das Chagas e Silva","s.n.","1990","09","27","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"1011","2020-11-12 16:59:56-03","UEL","FUEL","52174","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Campos, MCR; Belinello, R","968","2007","03","04","Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, PESM, Trilha da Casa da Farinha, parcela E, subparcela 28.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"1012","2019-11-01 15:08:41-03","UnB","UB","166472","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Delprete, PG","2008",NA,NA,"Sambuichi, RHR","922","2001","04","27","Brasil","Bahia",NA,"Fazenda Retiro. Estrada Ilhéus-Uruçuca km 14","-39.15","-14.716667","-39.15","-14.716667",NA,NA,"Árvore.; Mata atlântica raleada sobre plantação de cacau",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-11-01 15:08:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Delprete, PG","2018","09","18","Silva, KF","IFN-4373182.1","2017","07","26","Brasil","Maranhão","Joselândia",NA,"-44.82","-5.04","-44.82","-5.04",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_437. Subunidade 2. Subparcela 1. Indivíduo 4.&nf;F6 - Medições na subunidade completa; Árvore 7m, DAP 25,5cm. Base do tipo reta. Casca de cor externa verde/branca/castanho e interna cl","UB0128466",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2019-11-01 15:08:41-03","UnB","UB","185994","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Silva, LAM","32","1975","10","14","Brasil","Bahia","Ubaíra","Fazenda Barra do Palmeira. Km 6 da Rod. Ubaíra/Jiquiriçá.","-39.6627998352051","-13.2680997848511",NA,NA,NA,NA,"Árvore de 10m de alt. x 20cm de diâmetro. Flor creme, estames brancos e anteras esverdeadas.; Pastaria em solo úmido.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"29816","auto",NA,NA,NA,NA,NA,NA,NA
"1015","2019-11-01 15:08:41-03","UnB","UB","182249","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Kirkbride, JH","1986","06",NA,"Hatschbach, G","48141","1984","09","13","Brasil","Goiás","Santa Terezinha de Goiás","Córrego 3 Irmãos","-49.7061004638672","-14.438099861145",NA,NA,NA,NA,"Arbusto 3m. Flor creme-esverdeada.; Caatinga",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"56436","auto",NA,NA,NA,NA,NA,NA,NA
"1016","2019-11-01 15:08:41-03","UnB","UB","166473","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Delprete, PG","2008",NA,NA,"Pirani, JR; Yano, O","669","1983","05","26","Brasil","Minas Gerais","Coronel Pacheco","MG-133, estrada para Juiz de Fora a 5km de Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"Árvore 7m. Flores creme, muito perfumadas. Pouca folhagem nos ramos floridos.; Solo seco",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA
"1017","2019-11-01 15:08:41-03","UnB","UB","166471","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Delprete, PG","2008",NA,NA,"Silva, JM; Barbosa, E; Cruz, JM","2686","1998","12","01","Brasil","Paraná ","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 8m. Flor creme.; Floresta atlântica",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"1018","2019-11-01 15:08:41-03","UnB","UB","185997","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Figueiredo, N; Rocha, DS","15604","1983","11","06","Brasil","São Paulo","São Paulo","Estação Ecológica de Juréia.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta de 6m de altura, flores brancas.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"1019","2020-08-20 14:56:25-03","UFSC","FLOR","47121","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","França, F.","1999","06",NA,"França, F.; et alii","2982","1999","06","09","Brasil","Bahia","Baixa Grande","Fazenda Olhos D#?# Água, vegetação arbórea com subbosque bem desenvolvido, antropizado.","-40.289444",NA,"40º17'22''W","12º2'90''S","350","350","árvore com folha membranácea, Fruto Imaturo, marrom, 6m altura","FLOR0047121",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-08-20 14:56:25-03","UFSC","FLOR","40699","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Sobral, M.","2010","11","23","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3733","2010","02","22","Brasil","Santa Catarina","Orleans","Barra do Rio Novo.","-49.319167","-28.348056","49º19'9''W","28º20'53''S","206","206","árvore, 16m altura. Fito IFFSC 97/L/3; Estádio Suces,: Médio de regeneração.","FLOR0040699",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
