"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"1738","2021-03-03 13:56:20-03","UFF","NIT","NIT977","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"C. Marques","2015","08","22","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"NIT00000992",NA,"90",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739","2021-03-03 13:56:20-03","UFF","NIT","NIT10055","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","S. Coutinho","S. Coutinho; A. Lobão, B. Cavalcante & T. Fernandes","2017","10","21","Brasil","Rio de Janeiro","Nova Friburgo","Lumiar, Zona Rural de Galdinópolis, beira do Rio Macaé Área de Proteção Ambiental de Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Frutos marrons. Habito: Árvore","NIT00001289",NA,"18","2017","11","07","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740","2020-11-18 11:49:53-03","UERJ","HRJ","12606","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"C.Y#?#. G. Manão,; V. Maioli, S.J. Silva Neto","2009","05","27","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00012667",NA,"808",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","2020-11-18 11:49:53-03","UERJ","HRJ","12610","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"C.Y#?#. G. Manão,; R. Araujo, K. Santos, W.silva, Terezinha","2010","02","23","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00012666",NA,"805",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742","2021-02-04 10:29:20-03","UFRPE","HST","17919","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","J.R.Pirani","E.Melo; M.C.Ferreira, A.Pereira, J.Costa","1995","04","25","Brasil","Bahia","Lençóis","Chapadinha","-41.452778","-12.456944","41W27'10''","12S27'25''","980","980","Arbusto ca. 12 m alt.; látex leitoso, escasso no caule; folhas compostas; frutos imaturos de cor verde com manchas vináceas, com cinco lóbulos e látex branco abundante. Ocasional.","HST017919",NA,"PCD 1792","1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743","2021-02-04 10:29:20-03","UFRPE","HST","14297","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","L.R.M.Souza","A.L.Cavalheiro; et al.","1999","09","17","Brasil","Paraná","Arapongas","Mata Fazenda do Bule","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"Árvore 8m, botões florais e flores creme; CAP 45cm; projeção 3x4; frutos maduros amarelos. Matriz do viveiro","HST014297",NA,"s.n.","2000",NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744","2021-02-09 10:13:27-03","UENF","HUENF","1423","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Moreno, M.R.; Nascimento, M.T.","1997","11","01","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38",NA,"HUENF00001425",NA,"184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745","2021-02-09 10:13:27-03","UENF","HUENF","6413","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2008","10","11","Brasil","Rio de Janeiro","São José de Ubá","Sítio Camacho","-41.920833","-21.41","41º55'15''W","21º24'36''S","365","365",NA,"HUENF00006416",NA,"2882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746","2021-02-09 10:13:27-03","UENF","HUENF","5841","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Ribeiro, A.C.C.","2004","06","07","Brasil","Rio de Janeiro","Campos dos Goytacazes","Lagoa de Cima","-41.507222","-21.765833","41º30'26''W","21º45'57''S","5","5",NA,"HUENF00005844",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747","2021-02-09 10:13:27-03","UENF","HUENF","1367","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Moreno, M.R.; Nascimento, M.T.","1997","07","08","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38",NA,"HUENF00001369",NA,"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","2021-02-09 10:13:27-03","UENF","HUENF","1317","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Moreno, M.R.; Nascimento, M.T.","1997","10","29","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","Igual ao 179","HUENF00001319",NA,"96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749","2021-02-09 10:13:27-03","UENF","HUENF","1705","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Moreno, M.R.; Nascimento, M.T.","1997","05","22","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38",NA,"HUENF00001707",NA,"571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","2021-02-09 10:13:27-03","UENF","HUENF","1774","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Moreno, M.R.; Nascimento, M.T.","1997","07","30","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","igual ao 164","HUENF00001776",NA,"717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751","2021-02-09 10:13:27-03","UENF","HUENF","9870","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana",NA,NA,"Cabral, B.C.",NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"HUENF00010416",NA,"165",NA,NA,NA,NA,NA,NA,NA,"canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752","2021-02-09 10:13:27-03","UENF","HUENF","5857","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Ribeiro, A.C.C.","2004","07","14","Brasil","Rio de Janeiro","Campos dos Goytacazes","Lagoa de Cima","-41.507222","-21.765833","41º30'26''W","21º45'57''S","5","5",NA,"HUENF00005860",NA,"182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","2021-02-09 10:13:27-03","UENF","HUENF","1431","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Moreno, M.R.; Nascimento, M.T.","1997","11","01","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","Igual ao 164","HUENF00001433",NA,"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","2021-02-09 10:13:27-03","UENF","HUENF","1704","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Moreno, M.R.; Nascimento, M.T.","1997","05","22","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","Igual ao 164; P.","HUENF00001706",NA,"571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755","2021-02-09 10:13:27-03","UENF","HUENF","1418","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Moreno, M.R.; Nascimento, M.T.","1997","07","11","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38",NA,"HUENF00001420",NA,"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756","2021-02-09 10:13:27-03","UENF","HUENF","6563","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Dan, M.L.; Souza, T.P.; Nascimento M.T.","2007","11","29","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00006566",NA,"874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757","2021-02-09 10:13:27-03","UENF","HUENF","10874","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Archanjo, K.M.P.A.","2010","02","10","Brasil","Rio de Janeiro","Natividade","Fazenda Nestoda.","-41.9733009338379","-21.042200088501",NA,NA,NA,NA,NA,"HUENF00011555",NA,"3956",NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758","2021-02-25 10:13:19-03","CVRD","CVRD","795","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana subsp. canjerana","(Vell.) Mart.","Marcos de Souza Menandro","Silva, I.A.","1981","09","30","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro cangerana","CVRD000795","CVRD000795","262","1990","04","09","48094","auto","Magnoliophyta","Sapindales","subsp. canjerana","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1759","2021-02-25 10:13:19-03","CVRD","CVRD","3842","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana subsp. canjerana","(Vell.) Mart.","Domingos A. Folli","Folli, D.A.","1992","04","27","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro cangerana","CVRD003842","CVRD003842","1613","1992","04","27","48094","auto","Magnoliophyta","Sapindales","subsp. canjerana","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1760","2021-02-25 10:13:19-03","CVRD","CVRD","679","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana subsp. canjerana","(Vell.) Mart.","Terry D. Pennington","Folli, D.A.","1980","10","21","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro cangerana","CVRD000679",NA,"282","1990","02","03","48094","auto","Magnoliophyta","Sapindales","subsp. canjerana","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1761","2021-02-25 10:13:19-03","CVRD","CVRD","3490","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana subsp. canjerana","(Vell.) Mart.","Domingos A. Folli","Folli, D.A.","1991","10","25","BRASIL","ES","Linhares","Próxima ao Pomar de frutos tropicais, perto da Repreza.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro cangerana","CVRD003490","CVRD003490","1464","1991","10","25","48094","auto","Magnoliophyta","Sapindales","subsp. canjerana","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1762","2021-03-01 11:49:17-03","UFPE","UFP","27871","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Silva, JM","Britez, RM; et al.","1986","11","07","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"UFP027871",NA,"1057",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763","2020-09-12 05:00:02-03","US","US","2999507","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"A. T. Ortega U.","1976","8","14","Ecuador","Morona-Santiago",NA,"U.P 10 Bosque tropical húmedo, 16.7Km. NE Taisha.","-77","-2.33",NA,NA,"350",NA,NA,"US03319479",NA,"009",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1764","2020-09-12 05:00:02-03","US","US","3020853","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana polytricha","(A. Juss.) T.D. Penn.",NA,"G. Hatschbach","1981","4","9","Brazil","Cristalina",NA,"Fda. Bela Vista",NA,NA,NA,NA,NA,NA,NA,"US01867586","US01867586_01 US01867586_02","43740",NA,NA,NA,NA,NA,NA,"Sapindales","polytricha","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1765","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"P. Nuñez V., S. Baldeon, A. Alonso, J. Santisteban, G. Valencia, K. Anderson, J. Louton, J. Pacaya V. & F. Ramos R.","1997","2","15","Peru","Cusco","La Convención","Dist. Echarati: San Martin-3 Well Site","-72.8683","-11.7815",NA,NA,"400","400",NA,NA,NA,"19230",NA,NA,NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1766","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"H. D. Clarke, R. Williams & C. Perry","1999","9","12","Guyana","U. Takutu-U. Essequibo",NA,"Wassarai Mts., slopes of unnamed peak, 12 km S of S. Kassikaityu R., 1.0-1.5 km E of camp","-59.2383","1.565",NA,NA,"500","750",NA,NA,NA,"8503",NA,NA,NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1767","2020-09-12 05:00:02-03","US","US","3437573","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Pennington, T. D., (K)","H. D. Clarke, R. Williams & C. Perry","1998","9","4","Guyana","U. Takutu-U. Essequibo",NA,"Acarai Mts., 10 km S of Sipu River, summit of highest peak in central Acarai Mts.","-58.965","1.33278",NA,NA,"1100",NA,NA,"US00741935",NA,"7482",NA,NA,NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics","Bulky fruit","Dicotyledonae",NA,NA,NA,"1",NA,NA
"1768","2020-09-12 05:00:02-03","US","US","(Bulky)","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"H. D. Clarke, R. Williams & C. Perry","1998","9","4","Guyana","U. Takutu-U. Essequibo",NA,"Acarai Mts., 10 km S of Sipu River, summit of highest peak in central Acarai Mts.","-58.965","1.33278",NA,NA,"1100",NA,NA,"US00635689",NA,"7482",NA,NA,NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics","Bulky Fruit","Dicotyledonae",NA,NA,NA,"1",NA,NA
"1769","2020-09-12 05:00:02-03","US","US","2340879","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"R. Reitz & R. M. Klein","1959","10","22","Brazil","Blumenau",NA,"Mata da Companhia Hering, Bom Retiro",NA,NA,NA,NA,"350",NA,NA,"US01867551","US01867551_01 US01867551_02","9189",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1770","2020-09-12 05:00:02-03","US","US","2691565","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"G. Hatschbach","1967","6","1","Brazil","Guaraqueçaba",NA,"Serrinha",NA,NA,NA,NA,"100",NA,NA,"US01867523","US01867523_01 US01867523_02","16499",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1771","2020-09-12 05:00:02-03","US","US","2142369","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"R. M. Klein","1953","10","24","Brazil","Ibirama",NA,"Rafael.",NA,NA,NA,NA,"200",NA,NA,"US01867575","US01867575_01 US01867575_02","668",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1772","2020-09-12 05:00:02-03","US","US","2961771","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","1981","8","24","Brazil",NA,NA,"Bacia do Rio S. Bartolomeu. Adjacências do Córrego Forquilha",NA,NA,NA,NA,NA,NA,NA,"US01867519","US01867519_01 US01867519_02","7340",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1773","2020-09-12 05:00:02-03","US","US","3313554","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"E. Zardini","1988","9","22","Paraguay","Cordillera",NA,"Dept. Cordillera: Meseta Ybytú Silla, Serranía Tobatí.","-57.12","-25.2",NA,NA,"250",NA,NA,"US03319483",NA,"7371",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1774","2020-09-12 05:00:02-03","US","US","2883921","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","1969","2","18","Brazil",NA,NA,"Serra dos Surucucus. South of Mission station","-63.55","-2.7",NA,NA,NA,NA,NA,"US01867522","US01867522_01 US01867522_02","10030",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1775","2020-09-12 05:00:02-03","US","US","1829172","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"L. Tatto","1941","10","7","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01867534","US01867534_01 US01867534_02","1",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1776","2020-09-12 05:00:02-03","US","US","2142510","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"R. Reitz & R. M. Klein","1953","11","2","Brazil","Ibirama",NA,"Horto Florestal",NA,NA,NA,NA,"350",NA,NA,"US01867574","US01867574_01 US01867574_02","1144",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1777","2020-09-12 05:00:02-03","US","US","2972825","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"A. V. Samaniego & F. A. Vivar C.","1975","8","25","Ecuador","Zamora-Chinchipe",NA,"Numbala a 15 Km. SE de la ciudad de Yangana.",NA,NA,NA,NA,"1800",NA,NA,"US03319478","US03319478_01","112",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1778","2020-09-12 05:00:02-03","US","US","2820573","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"P. Campos Porto","1905","4","1","Brazil","Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01867543","US01867543_01 US01867543_02","s.n.",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1779","2020-09-12 05:00:02-03","US","US","934852","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"E. H. Ule","1888","10",NA,"Brazil","Blumenau",NA,"Baum im walde am Ribeirão do Bom Retiro bei Blumenau.",NA,NA,NA,NA,NA,NA,NA,"US01867583","US01867583_01 US01867583_02","1101",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1780","2020-09-12 05:00:02-03","US","US","2820575","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"J. G. Kuhlmann","1943","8","7","Brazil",NA,NA,"Parque Nacional do Ighuassú, sede Paraná",NA,NA,NA,NA,NA,NA,NA,"US01867536","US01867536_01 US01867536_02","s.n.",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1781","2020-09-12 05:00:02-03","US","US","2565388","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"G. Hatschbach","1962","10","15","Brazil","Foz do Iguaçu",NA,"Parque Nacional, Estr. do Poço Preto",NA,NA,NA,NA,"200",NA,NA,"US01867528","US01867528_01 US01867528_02","9408",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1782","2020-09-12 05:00:02-03","US","US","762667","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"J. N. Rose & P. Russel","1915","7","26","Brazil","Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01867544","US01867544_01 US01867544_02","20597",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1783","2020-09-12 05:00:02-03","US","US","1779144","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"-. Mulford & R. Foster","1940","7","22","Brazil","Santa Bárbara",NA,"Caraça",NA,NA,NA,NA,"1500",NA,NA,"US01867537","US01867537_01 US01867537_02","s.n.",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1784","2020-09-12 05:00:02-03","US","US","2820577","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"A. P. Duarte & J. Falcão","1950","11","30","Brazil",NA,NA,"Reserva Florestal dos Pilões",NA,NA,NA,NA,"260",NA,NA,"US01867577","US01867577_01 US01867577_02","3193",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1785","2020-09-12 05:00:02-03","US","US","2323454","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"R. Reitz & R. M. Klein","1958","10","17","Brazil","Rio do Sul",NA,"Serra do Matador",NA,NA,NA,NA,"700",NA,NA,"US01867554","US01867554_01 US01867554_02","7308",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1786","2020-09-12 05:00:02-03","US","US","2471721","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"J. A. Steyermark","1962","1","8","Venezuela","Bolivar",NA,"Alto Paragua, Río Paramichi entre la boca del río Paramichi y el Salto de Chalimano, 26-44 km. al noroeste de la frontera Venezolano-Brasilera.",NA,NA,NA,NA,"525","625",NA,"US00759079",NA,"90744",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1787","2020-09-12 05:00:02-03","US","US","1934515","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"R. Reitz","1947","8","22","Brazil","Brusque",NA,"Azambuja",NA,NA,NA,NA,"35",NA,NA,"US01867582","US01867582_01 US01867582_02","C1820",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1788","2020-09-12 05:00:02-03","US","US","2323505","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"R. Reitz & R. M. Klein","1958","10","24","Brazil","Lauro Muller",NA,"Novo Horizonte",NA,NA,NA,NA,"400",NA,NA,"US01867553","US01867553_01 US01867553_02","7505",NA,NA,NA,NA,NA,NA,"Sapindales","canjerana","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
