"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","maximumDepthInMeters","fieldNumber","sex"
"794","2018-01-27 05:29:00-02","MO","MOBOT","100905091","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Nur Ritter|Garrett E. Crow|Charlyn W. Crow","1997","7","14","Bolivia","Santa Cruz","Germán Busch","-57.85","-18.8886111",NA,NA,"120.00000000",NA,NA,NA,"C.N. Horn",NA,NA,NA,"Ritter 4212","Laguna Cáceras, below the town of Puerto Suarez.",NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2008-05-27 22:02:00-03","MO","MOBOT","1092690","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Nur Ritter|Paul F. Foster","1996","9","13","Bolivia","Santa Cruz","Velasco","-61.15833","-14.67111",NA,NA,"210.00000000",NA,NA,NA,"N. Ritter (NHA)",NA,NA,NA,"Ritter 2467","Arroyo Toledo; slightly upstream from where it merges with the Río Paraguá.",NA,NA,NA,NA,"4",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2008-05-27 22:02:00-03","MO","MOBOT","1092895","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","1996","8","10","Bolivia","Santa Cruz","Velasco","-61.14055","-14.69972",NA,NA,"220.00000000",NA,NA,NA,"N. Ritter (NHA)",NA,NA,NA,"Ritter 3473","A large, horseshoe shaped-curichi, ca 4 km NE of the buildings at La Toledo.",NA,NA,NA,NA,"5",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2008-05-27 22:02:00-03","MO","MOBOT","1092986","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","1996","8","12","Bolivia","Santa Cruz","Velasco","-61.12444","-14.70611",NA,NA,"210.00000000",NA,NA,NA,"N. Ritter (NHA)",NA,NA,NA,"Ritter 3525","Bahía Toledo: a large, complex system formed from the divergence of the Río Paraguá.",NA,NA,NA,NA,"2",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2008-05-27 22:02:00-03","MO","MOBOT","1148950","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Enrique Forero|et al.","1982","4","13","Colombia","Chocó",NA,NA,NA,NA,NA,"40.00000000",NA,NA,NA,"C.N. Horn",NA,NA,NA,"Forero 9164","Hoya del Río Atrato. Mpio. de Bojayá. Ciénaga de Bojayacito, cerca de Bellavista",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2008-05-27 22:02:00-03","MO","MOBOT","1396658","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A.M. Carrión|E. Ramos|A. Justiniano|Karina Osinaga|Cardona|M. Chávez|Mauricio Herrera","1998","10","31","Bolivia","Santa Cruz","Angel Sandoval","-58.16666","-19.58333",NA,NA,"168.00000000",NA,NA,NA,"M. Garvizú",NA,NA,NA,"Carrión Cuellar 626","Prov. German Busch, Estancia Las Camelias, camino a Puerto Busch a 22 km hacia el Norte. Orilla del camino con curiche a los lados.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2008-05-27 22:02:00-03","MO","MOBOT","1521040","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Michael H. Nee","1990","10","31","Bolivia","Santa Cruz",NA,"-63.66666","-17.38333",NA,NA,"295.00000000",NA,NA,NA,"G. Proctor",NA,NA,NA,"Nee 39613","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2008-05-27 22:02:00-03","MO","MOBOT","1533076","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-61","-13.6",NA,NA,"190.00000000",NA,NA,NA,"M. Nee",NA,NA,NA,"Nee 41390","Probably Depto. Santa Cruz",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2016-06-16 08:25:00-03","MO","MOBOT","1619912","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Elsa M. Zardini|A. Salina","1990","12","7","Paraguay","Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,"Charles N. Horn (Newberry Coll.)",NA,NA,NA,"Zardini 25007","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast.",NA,NA,NA,NA,"4",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"500",NA
"803","2012-09-12 05:06:00-03","MO","MOBOT","1717814","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Narel Paniagua Zambrana","2000","9","17","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N.Paniagua",NA,NA,NA,"Paniagua Zambrana 699",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2012-09-12 05:06:00-03","MO","MOBOT","1717821","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Narel Paniagua Zambrana","2000","9","17","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N.Paniagua",NA,NA,NA,"Paniagua Zambrana 699",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2012-08-01 14:32:00-03","MO","MOBOT","1743635","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Gerrit Davidse|Getulio Agostini|Thais de Agostini","1973","11","8","Venezuela","Apure",NA,NA,NA,NA,NA,"80.00000000",NA,NA,NA,"Gerrit Davidse",NA,NA,NA,"Davidse 3868","Experimental areas just S of Mantecal (1-3 km S to SE).",NA,NA,NA,NA,"7",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"670",NA
"806","2008-05-27 22:02:00-03","MO","MOBOT","1863983","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","R. Haase","1988","5","2","Bolivia","La Paz","Abel Iturralde","-67.25","-13.08333",NA,NA,"180.00000000",NA,NA,NA,"St. G. Beck",NA,NA,NA,"Haase 811","Luisita. Sabana húmeda, Zona inundada del arroyo Muqui",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2008-05-27 22:02:00-03","MO","MOBOT","1865836","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. Szwagrzak","1991","5","30","Bolivia","La Paz","Abel Iturralde","-67.25","-13.08333",NA,NA,"180.00000000",NA,NA,NA,"St. G. Beck",NA,NA,NA,"Szwagrzak 3*","Estancia El Dorado. Sabana húmeda, al W del río Beni",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2013-06-02 05:37:00-03","MO","MOBOT","1995847","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Efraín H. Rondón","1992","5","12","Colombia","Antioquia","El Bagre",NA,NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,"Rondón R. ODCM068","Desembocadura de la quebrada Cururú. (limite entre Caucasia-Zaragoza)",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2012-02-29 13:41:00-03","MO","MOBOT","2231154","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","C. Salgado","1998","12","27","Argentina","Corrientes","Bella Vista",NA,NA,NA,NA,NA,NA,NA,NA,"Salgado, C. R.",NA,NA,NA,"Salgado 147","Col. 3 de Abril, Pje. Las Garzas, a unos 500 m de ruta 27",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2018-02-24 05:31:00-03","MO","MOBOT","2231162","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","M. Silvia Ferrucci|Sergio Cáceres M.|Marita Dematteis|R. Ranea|M. M. Sosa","1997","9","4","Argentina","Corrientes","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,"Ranea, R., //",NA,NA,NA,"Ferrucci 1254","Laguna Iberá, costa oeste",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2011-02-18 21:15:00-02","MO","MOBOT","2231176","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","1990","3","2","Argentina","Corrientes","San Miguel","-57.75","-28.7",NA,NA,NA,NA,NA,NA,"Radovancich, A., //",NA,NA,NA,"Vanni 1630","12 Km NE de San Miguel, Ea. Toro-y",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2010-05-16 08:12:00-03","MO","MOBOT","2246913","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Aurelio Schinini","1993","3","1","Argentina","Chaco","1 de Mayo",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini, A., //",NA,NA,NA,"Schinini Cacace 27637","Puerto Antequera",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2011-03-01 23:35:00-03","MO","MOBOT","2340361","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Sara G. Tressens|M. Silvia Ferrucci|Victor Maruñak|M.G. Pellegrini","1992","4","11","Argentina","Corrientes","San Martín",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini, A., //",NA,NA,NA,"Tressens 4122","Río Aguapey y ruta 40",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2011-03-14 06:37:00-03","MO","MOBOT","2340381","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","1992","12","10","Argentina","Corrientes","San Martín",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini, A., //",NA,NA,NA,"Tressens 4334","Reserva Natural Provincial del Ibera. Costa N de la laguna Ibera",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2011-04-03 21:11:00-03","MO","MOBOT","2402971","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. Di Giácomo","2002","5","20","Argentina","Formosa","Laishí","-58.95","-26.18333",NA,NA,NA,NA,NA,NA,"Schinini, A., //",NA,NA,NA,"Di Giácomo 569","Reserva El Bagual",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2011-03-24 16:21:00-03","MO","MOBOT","2425272","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","1996","10","22","Argentina","Corrientes","San Roque",NA,NA,NA,NA,NA,NA,NA,NA,"Arbo, M. M., //",NA,NA,NA,"Arbo 6716","Estancia Caaguazú, 11 Km NE de Chavarría, camino a Tacuaritas. Aprox. 2km al N del casco",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2009-10-14 19:13:00-03","MO","MOBOT","2426010","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|E. Paniagua","1998","8","24","Argentina","Corrientes","Mercedes","-58.01666","-28.7",NA,NA,NA,NA,NA,NA,"Arbo, M. M.",NA,NA,NA,"Arbo 7881","Estancia Rincón del Diablo. Macrosistema Iberá, Canal de acceso a Laguna Yacare",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2011-03-26 12:56:00-03","MO","MOBOT","2444795","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|E. Vagabculow","1998","12","1","Argentina","Corrientes","Mercedes","-58.06666","-28.68333",NA,NA,NA,NA,NA,NA,"Arbo, M. M.",NA,NA,NA,"Arbo 8060","Macrosistema Iberá. Estancia Rincón del Diablo, Laguna Yacare y arroyo Itati",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2010-05-16 08:12:00-03","MO","MOBOT","2517508","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Aurelio Schinini","1974","5","22","Paraguay","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 9284","Villa Hayes, orilla del río Paraguay",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2014-12-08 15:44:00-02","MO","MOBOT","2685461","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Esteban Terneus|E. Landolt","1999","12","12","Ecuador","Sucumbíos",NA,"-76.13333","-0.08333",NA,NA,"2650.00000000",NA,NA,NA,NA,NA,NA,NA,"Terneus 348","Reserva Faunística Cuyabeno, laguna Mateococha",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2011-04-06 15:32:00-03","MO","MOBOT","3018548","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","R. Romero Castañeda","1969",NA,NA,"Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R. Romero-Castañeda",NA,NA,NA,"Romero Castañeda 10857","Isla de Salamanca, en la zona pantanosa de Los Almendros.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2009-09-04 10:09:00-03","MO","MOBOT","3018625","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Calaway H. Dodson|Alwyn H. Gentry|F.M. Valverde B.","1979","10","4","Ecuador","Los Ríos",NA,"-79.7","-1.2667",NA,NA,NA,NA,NA,NA,"C.Horn",NA,NA,NA,"Dodson 8791","Jauneche forest, Canton Vinces, between Mocachi and Palenque on the Estero Peñafiel.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2015-06-18 21:27:00-03","MO","MOBOT","3018697","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","O.V. Aplin",NA,NA,NA,"Uruguay","Soriano",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S.C.H. Barrett",NA,NA,NA,"Aplin S.N.","Sta. Elena. By streams.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2008-05-27 22:02:00-03","MO","MOBOT","3018724","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Nur Ritter","1998","11","7","Bolivia","Santa Cruz","Angel Sandoval","-57.76666","-17.56666",NA,NA,"85.00000000",NA,NA,NA,"N. Ritter",NA,NA,NA,"Ritter 4460","Laguna Uberabam on the Bolivian-Brazilian border.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2009-09-02 15:16:00-03","MO","MOBOT","3018851","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios|Jorge Zaruma","1984","7","25","Ecuador","Los Ríos",NA,"-79.7","-1.2667",NA,NA,"75.00000000",NA,NA,NA,"C.H. Dodson",NA,NA,NA,"Dodson 14456","Jauneche, en la carretera Mocachi-Palenque, 15 km Este de la via Empalme-Balzar.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2012-05-01 11:32:00-03","MO","MOBOT","3019026","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","José Steinbach","1921","4","1","Bolivia","Santa Cruz","Sara",NA,NA,NA,NA,"500.00000000",NA,NA,NA,"S.C.H. Barrett",NA,NA,NA,"Steinbach G. 5609","Buena Vista. Lagunetas de.",NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2008-05-27 22:02:00-03","MO","MOBOT","3019120","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Aurelio Schinini","1974","4","25","Argentina","Corrientes","Capital",NA,NA,NA,NA,NA,NA,NA,NA,"S.C.H. Barrett",NA,NA,NA,"Schinini Cacace 8758","Laguna Brava.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2014-09-01 09:31:00-03","MO","MOBOT","3019145","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Michael J.G. Hopkins|K.F. Rodrigues|E.S. Silva|R. Pereira de Lima|J. Guedes de Oliveira|B. Lowy","1986","6","19","Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hopkins 868","Ilha de Maracá. Mun. Alto Alegre. SEMA Estação. Damp open marsh in front of Estação.",NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2008-05-27 22:02:00-03","MO","MOBOT","3019223","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","FRANCESCHI","1977","5","3","Argentina","Santa Fé","San Jerónimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRANCESCHI 24","Puerto Gaboto.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2011-06-08 17:16:00-03","MO","MOBOT","3019277","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","José Steinbach","1925","3","25","Bolivia","Santa Cruz","Sara",NA,NA,NA,NA,"30.00000000",NA,NA,NA,"S.C.H. Barrett",NA,NA,NA,"Steinbach G. 7024","Buena Vista. En lagunas pandas.",NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2008-05-27 22:02:00-03","MO","MOBOT","3019297","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Hans T. Beck","1987","11","11","Brazil","Pará",NA,"-49.75","0.8",NA,NA,NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,"Beck 405","Rio Mocoões. 50 min . by boat below Tauari. Várzea forest.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2008-08-07 03:32:00-03","MO","MOBOT","3019620","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","F. Javier Fernández Casas|Alfonso Susanna","1983",NA,NA,"Bolivia","Pando","Manuripi","-67.55","-11.1",NA,NA,NA,NA,NA,NA,"R.R. Haynes",NA,NA,NA,"Fernández Casas 8401","Puerto Rico, a lo largo de las riberas del río Manuripi.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2009-08-05 16:35:00-03","MO","MOBOT","3019692","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Erich Werdermann","1926",NA,NA,"Bolivia","Beni","Mamore",NA,NA,NA,NA,"250.00000000",NA,NA,NA,"S.C.H. Barrett",NA,NA,NA,"Werdermann 2243","Rio Chaparé.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2011-04-18 16:54:00-03","MO","MOBOT","3019806","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Angel L. Cabrera|Roberto Kiesling|Elsa M. Zardini","1973",NA,NA,"Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.N. Horn",NA,NA,NA,"Cabrera 23908","Esteros del Batel.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2008-05-27 22:02:00-03","MO","MOBOT","3019887","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Nuncia M. Tur","1982",NA,NA,"Argentina","Buenos Aires","Berisso",NA,NA,NA,NA,NA,NA,NA,NA,"C.N. Horn",NA,NA,NA,"Tur 1728","Riachos",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2008-05-27 22:02:00-03","MO","MOBOT","3020001","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Ismael Morel","1947",NA,NA,"Argentina","Formosa","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,"S.C.H. Barrett",NA,NA,NA,"Morel 2221","Al S de Puesto Porteño a 2 kms.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2016-11-15 05:15:00-02","MO","MOBOT","3020112","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Antonio C. Krapovickas|Carmen L. Cristóbal","1969",NA,NA,"Argentina","Corrientes","Saladas",NA,NA,NA,NA,NA,NA,NA,NA,"S.C.H. Barrett",NA,NA,NA,"Krapovickas 15383","Entre Sladas y río Sta. Lucía.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2008-05-27 22:02:00-03","MO","MOBOT","3020151","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","G.J. Schwarz","1946",NA,NA,"Argentina","Misiones","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 3705","Santa Maria.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2014-01-03 09:23:00-02","MO","MOBOT","3020251","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","O. Ahumada|Aurelio Schinini|Sara G. Tressens","1977","2","26","Argentina","Corrientes","Itatí",NA,NA,NA,NA,NA,NA,NA,NA,"S.C.H. Barrett",NA,NA,NA,"Ahumada 843","Ruta Nac. 12, 47 km E de Itatí (Ea. Santa Catalina)",NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2008-05-27 22:02:00-03","MO","MOBOT","3020308","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","G.J. Schwarz","1949",NA,NA,"Argentina","Corrientes","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 8569","Mburucuyá.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2009-07-10 17:57:00-03","MO","MOBOT","3020403","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Troels M. Pedersen","1954","2","5","Argentina","Corrientes","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,"T.M.P",NA,NA,NA,"Pedersen 2600","Estancia  Santa Teresa Cañada Portillo.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2011-04-11 12:14:00-03","MO","MOBOT","3020470","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Ismael Morel","1948",NA,NA,"Argentina","Formosa","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,"C.N. Horn",NA,NA,NA,"Morel 4927","Lago Laguna Blanca",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2015-05-11 20:07:00-03","MO","MOBOT","3020731","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","J.A. Pastore|A. Custodio Filho|E.D. Castellani","1997",NA,NA,"Brazil","São Paulo",NA,"-49.9","-20.48333",NA,NA,NA,NA,NA,NA,"G.A.D.C. Franco",NA,NA,NA,"Pastore 789","Município de Guaraci, represa do marimbondo, ribeirão Bocaina.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2015-08-23 05:45:00-03","MO","MOBOT","3020802","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","S.A. Renvoize|C.M. Wilmot-Dear|Nuncia M. Tur","1978","11","24","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Renvoize 3602","Ruta provincial 5, east of San Luis del Palmar. Small pond, 50 cms deep.",NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2016-11-15 05:15:00-02","MO","MOBOT","3020908","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Antonio C. Krapovickas|Carmen L. Cristóbal","1969",NA,NA,"Argentina","Corrientes","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,"S.C.H. Barrett",NA,NA,NA,"Krapovickas 15410","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
