"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","day","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","447674","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","S. F. Smith","R. A. Wasum","1991","11","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"NY00447674","NY00447674_01","8025","12",NA,NA,NA,"Tupancireta - Jari - Rincao de Sto. Antonio.","450","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152969' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","02636958","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","L. Pereira","R. Chagas","2012","08","Brazil","Sergipe","Capela","-37.05","-10.533333",NA,NA,"NY02636958","NY02636958_01","543","01",NA,NA,NA,"Refúgio de Vida Silvestre Mata do Junco: Área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3392134' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","447666","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","J. B. Baitello; L. Marino","B. Braga","1969","09","Brazil","São Paulo","Sao Paulo","-46.63","-23.5403",NA,NA,"NY00447666","NY00447666_01","SPSF7542","04",NA,NA,NA,"Serra da Cantareira. Capital.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152941' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","447672","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","P. Acevedo-Rodríguez","R. A. Wasum","1988","12","Brazil","Rio Grande do Sul","Nova Prata","-51.61","-28.7842",NA,NA,"NY00447672","NY00447672_01","4995","15",NA,NA,NA,"Nova Prata - Horto Florestal.","750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152970' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","985119","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.",NA,"J. A. Ratter","1985","10","Brazil","Mato Grosso do Sul","Corumbá","-57.65","-19.02",NA,NA,"NY00985119","NY00985119_01","R.5127","08",NA,NA,NA,"Close to the airport (Morro de Zé Feliciano).",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075831' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01096508","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","S. F. Smith","M. Sartori","2004","11","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1792","-29.1683",NA,NA,"NY01096508","NY01096508_01","5","18",NA,NA,NA,"Caxias do Sul, Jardim Botânico","750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238771' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","985115","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","T. D. Pennington","G. Gardner",NA,NA,"Brazil","Piauí",NA,NA,NA,NA,NA,"NY00985115",NA,"1923",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075822' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01788352","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","L.A. Gomes","L.A. Gomes","2011","11","Brazil","Sergipe",NA,NA,NA,NA,NA,"NY01788352","NY01788352_01","229","04",NA,NA,NA,"Capela. RVS Mata do Junco: Borda da mata, margem da estrada principal.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2057685' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","985116","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.",NA,"A. Macedo","1988","11","Brazil","Minas Gerais","Campina Verde","-49.4864","-19.5358",NA,NA,"NY00985116","NY00985116_01","5479","15",NA,NA,NA,"Faz. Arantes.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075825' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","447684","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","T. D. Pennington","J. C. Lindeman","1966","08","Brazil","Paraná","Cerro Azul","-49.2608","-24.8236",NA,NA,"NY00447684","NY00447684_01","2117","08",NA,NA,NA,"Vicinity of Cêrro Azul.","400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152955' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02103605","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.",NA,"L.A. Gomes","2013","05","Brazil","Sergipe","Maruim","-37.1297","-10.7172",NA,NA,"NY02103605","NY02103605_01","1122","22",NA,NA,NA,"Mata do Caititu: Borda de mata.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2258933' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","447683","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","T. D. Pennington","J. C. Lindeman","1967","08","Brazil","Paraná","Campina Grande do Sul","-49.0553","-25.3058",NA,NA,"NY00447683","NY00447683_01","5780","01",NA,NA,NA,"Near Campina Grande do Sul, km 20 of BR 2.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152954' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","447688","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","R. Reitz","L. B. Smith","1956","12","Brazil","Santa Catarina","Campo Alegre","-49.2656","-26.1925",NA,NA,"NY00447688","NY00447688_01","8496","09",NA,NA,NA,"Lower slopes of Morro Iquererim.","1000","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152960' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","447695","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","F. C. Hoehne","O. Handro","1932","02","Brazil","São Paulo","Sao Paulo","-46.618358","-23.646109",NA,NA,"NY00447695","NY00447695_01","29948","01",NA,NA,NA,"Jardim Botânico.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152974' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","880170","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.",NA,"D. Fernandes","2001","11","Brazil","Rio de Janeiro","Rio de Janeiro","-43.232881","-22.951176",NA,NA,"NY00880170","NY00880170_01","612","11",NA,NA,NA,"Floresta da Tijuca, Morro do Sumaré, vertente norte abaixo das torres de televisão.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2536845' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","447680","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","T. D. Pennington","J. C. Lindeman","1966","02","Brazil","Paraná","Porto Vitória","-51.2317","-26.1611",NA,NA,"NY00447680","NY00447680_01","Ha.13877","13",NA,NA,NA,"Rio Jangada.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152951' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","985118","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.",NA,"A. Macedo","1988","10","Brazil","Minas Gerais","Campina Verde","-49.4864","-19.5358",NA,NA,"NY00985118","NY00985118_01","5469","12",NA,NA,NA,"Ribeirão Arantes.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075829' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","985120","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.",NA,"J. A. Ratter","1985","10","Brazil","Mato Grosso do Sul","Corumbá","-57.65","-19.02",NA,NA,"NY00985120","NY00985120_01","R.5130","09",NA,NA,NA,"Close to the airport (Morro de Zé Feliciano).",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075834' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01109787","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","T. D. Pennington","M. G. da Silva","1978","05","Brazil","Pará","Tucuruí","-49.6725","-3.76611",NA,NA,"NY01109787","NY01109787_01","3569","15",NA,NA,NA,"Rio Tocantins, Vila do Repartimento.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1471735' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1759019","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","B. S. Amorim","B. S. Amorim","2012","03","Brazil","Paraíba","Areia","-35.7042","-6.97",NA,NA,"NY01759019","NY01759019_01","1479","07",NA,NA,NA,"Mata do Pau Ferro.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2048531' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","985117","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.",NA,"A. Macedo","1988","10","Brazil","Minas Gerais","Campina Verde","-49.4864","-19.5358",NA,NA,"NY00985117","NY00985117_01","5469","12",NA,NA,NA,"Ribeirão Arantes.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075828' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","447677","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","P. Acevedo-Rodríguez","S. A. Mori","1978","03","Brazil","Bahia","Itabuna","-39.5166","-15.1666",NA,NA,"NY00447677","NY00447677_01","9566","08",NA,NA,NA,"Cerca de 3 km a NW de Juçari. Folha SD - 24 (15-39c).","200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152971' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","447686","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","R. Reitz","R. Reitz","1958","08","Brazil","Santa Catarina","Lauro Muller","-49.483071","-28.387264",NA,NA,"NY00447686","NY00447686_01","7024","22",NA,NA,NA,"Novo Horizonte.","400","400","Lenho na xiloteca. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152958' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","447660","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","T. D. Pennington","G. G. Hatschbach","1967","08","Brazil","Paraná",NA,NA,NA,NA,NA,"NY00447660","NY00447660_01","17050","28",NA,NA,NA,"Rio Ivaí, Pontal do Tigre (Mun. Monte Castelo do Ivaí)",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152980' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","985114","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","S. R. Hill","G. Eiten","1970","01","Brazil","Maranhão","Grajaú","-46.23","-5.88",NA,NA,"NY00985114","NY00985114_01","10244","07",NA,NA,NA,"15km WSW of city of Grajaú on old road to Sítio Novo.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075820' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01788391","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","L.A. Gomes","L.A. Gomes","2012","04","Brazil","Sergipe",NA,"-37.0514","-10.5194",NA,NA,"NY01788391","NY01788391_01","425","20",NA,NA,NA,"Capela. RVS Mata do Junco: Borda da trilha.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2057930' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","447694","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","T. D. Pennington","G. Jönsson","1914","11","Brazil","Paraná","Morretes","-48.8342","-25.4769",NA,NA,"NY00447694","NY00447694_01","961a","22",NA,NA,NA,"Morretes.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152957' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","447692","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","T. D. Pennington","J. E. Leite","1940",NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","-51.1469","-29.7606",NA,NA,"NY00447692","NY00447692_01","189",NA,NA,NA,NA,"Vicinity of Sao Leoplodo.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152956' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01214650","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","P. Acevedo-Rodríguez","D. C. Daly","1981","12","Brazil","Pará",NA,"-50.433333","-5.916667",NA,NA,"NY01214650","NY01214650_01","1786","06",NA,NA,NA,"Serra dos Carajás, 20-25 km NW of Serra Norte mining camp",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1471721' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2182","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","F. C. Hoehne","O. Handro","1932","02","Brazil","São Paulo","Sao Paulo","-46.618358","-23.646109",NA,NA,"NY00002182","NY00002182_01","29948","01",NA,NA,NA,"Jardim Botânico.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152973' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","823031","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","P. Acevedo-Rodríguez","A. M. Amorim","1998","11","Brazil","Bahia","Jussari","-39.5286","-15.1581",NA,NA,"NY00823031","NY00823031_01","2625","07",NA,NA,NA,"Rod. Jussari-Palmira. Entrada ca. 7.5 km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936060' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1017655","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","M. S. Ferrucci","G. G. Hatschbach","1985","02","Brazil","Paraná","São José dos Pinhais","-49.2064","-25.5347",NA,NA,"NY01017655","NY01017655_01","48932","27",NA,NA,NA,"Col. Santos Andrade.","800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1221296' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","447689","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","T. D. Pennington","L. B. Smith","1964","10","Brazil","Santa Catarina","Chapecó","-52.67","-27.1",NA,NA,"NY00447689","NY00447689_01","12536","15",NA,NA,NA,"W of Chapecó on road to Guatambu.","300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152978' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","447667","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","T. D. Pennington","A. Usteri","1907","01","Brazil","São Paulo","Sao Paulo","-46.63","-23.5403",NA,NA,"NY00447667","NY00447667_01","10476","18",NA,NA,NA,"Mandaqui",NA,NA,"Ex. Herc. Esc. Polyt. de S.P. no. 1b. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152977' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1738432","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","B. S. Amorim","B. S. Amorim","2011","12","Brazil","Pernambuco","Igarassu","-35.0106","-7.7861",NA,NA,"NY01738432","NY01738432_01","1331","23",NA,NA,NA,"Usina São José, Mata de Macacos.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2013263' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","306027","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil., A.Juss. & Cambess.) Hieron. ex Niederl.","M. H. Nee","M. H. Nee","1998","01","Bolivia","Santa Cruz","Cordillera","-63.18","-18.47",NA,NA,"NY00306027",NA,"48133","24",NA,NA,NA,"Along road from La Mora to San Joaquín, 3.5 km E of La Mora and turnoff from highway from Santa Cruz to Abapó.","500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=512573' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
