"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","infraspecificEpithet"
"300","2021-02-08 12:50:46-03","UFRGS","ICN","048385","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Waechter, JL","1708","1980","09","21","Brasil","RS","Esmeralda","Estação Ecológica de Aracuri.","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"ICN00030110",NA,"1980",NA,NA,"Brácteas do escapo róseo-intensas; corola azul-arroxeada; abundante.; Epífito em interior de mata com Araucaria.","Monocotyledon",NA,"38649",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-02-08 12:50:46-03","UFRGS","ICN","002210","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Marques, EK","s.n.","1959","09","21","Brasil","RS","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00030144",NA,"1980",NA,NA,NA,"Monocotyledon",NA,"28343",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-02-08 12:50:46-03","UFRGS","ICN","153923","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Lima, LF","s.n.","2006","12","09","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00030124",NA,NA,NA,NA,NA,"Monocotyledon",NA,"28343",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-02-08 12:50:46-03","UFRGS","ICN","086847","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Fernandes, I","Fernandes, I","585","1989","10","05","Brasil","RS","Montenegro","Morro do Cabrito.","-51.4611015319824","-29.6886005401611",NA,NA,"255","255","ICN00030137",NA,NA,NA,NA,"Flores roxas.; Sobre rocha em paredão.","Monocotyledon",NA,"21601",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-08 12:50:46-03","UFRGS","ICN","086835","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Fernandes, I","Fernandes, I","411","1988","08","27","Brasil","RS","Montenegro","Morro do Cabrito.","-51.4611015319824","-29.6886005401611",NA,NA,"255","255","ICN00030107",NA,NA,NA,NA,"Epífito em laranjeira, comum nos laranjais ao pé do morro, flores roxas.","Monocotyledon",NA,"21601",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-02-08 12:50:46-03","UFRGS","ICN","129220","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Sobral, M","Montanha, JA","s.n.","2001","12","20","Brasil","RS","Porto Alegre","Bairro Tristeza","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00030125",NA,NA,NA,NA,"Nativo em galhos de árvores. Material testemunho para trabalho em fitoquímica de Jarbas Alves Montanha (em 2002).","Monocotyledon",NA,"29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-02-08 12:50:46-03","UFRGS","ICN","041141","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Boechat, S","Boechat, S","s.n.","1976","08","14","Brasil","RS","Porto Alegre","Morro itacolomi.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00030112",NA,NA,NA,NA,NA,"Monocotyledon",NA,"29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-08 12:50:46-03","UFRGS","ICN","019351","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Stehl, T","Irmão Augusto","169","1939","09","09","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00030115",NA,"1994","10","14",NA,"Monocotyledon",NA,"29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-08 12:50:46-03","UFRGS","ICN","067394","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Waechter, JL","2213","1986","09","18","Brasil","RS","Rio Grande","Estação Ecológica do Taim.","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"ICN00030098",NA,"1986",NA,NA,"Brácteas vermelhas; corola violeta.; Epífito em interior de mata turfosa, abunndante.","Monocotyledon",NA,"82892",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:50:46-03","UFRGS","ICN","045222","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Waechter, JL","1292","1979","07","18","Brasil","RS","Santa Cruz do Sul","Trombudo.","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"ICN00030105",NA,NA,NA,NA,"Brácteas róseo-purpureas, corola roxa.; Epifítica em interior de mata pluvial, sobre guajuvira(Patagonula americana) a ca. 15 m alt;","Monocotyledon",NA,"38612",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:50:46-03","UFRGS","ICN","086848","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Fernandes, I","Fernandes, I","550","1989","08","20","Brasil","RS","Sapucaia do Sul","Morro Sapucaia.","-51.1483001708984","-29.8246994018555",NA,NA,"290","290","ICN00030093",NA,NA,NA,NA,"Flores roxas.; Sobre rocha, em paredão no alto da vertente.","Monocotyledon",NA,"7291",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:50:46-03","UFRGS","ICN","005345","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Irgang, B","Irgang, B","341","1978","02","01","Brasil","RS","Tapes",NA,"-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"ICN00030133",NA,NA,NA,NA,"Epífita.","Monocotyledon",NA,"25762",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:50:46-03","UFRGS","ICN","084057","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Neves, PC","s.n.","1989","09","12","Brasil","RS","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"ICN00030094",NA,NA,NA,NA,"Epífito.","Monocotyledon",NA,"32697",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:50:46-03","UFRGS","ICN","115192a","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Gonçalves, CN","Gonçalves, CN; Azevedo-Gonçalves, CF","s.n.","1999","10","12","Brasil","RS","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"ICN00030139",NA,NA,NA,NA,"Sobre figueira","Monocotyledon",NA,"32697",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:50:46-03","UFRGS","ICN","035140","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Waechter, JL; Baptista, LRM","601","1977","09","23","Brasil","RS","Torres","Morro Azul.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00030113",NA,NA,NA,NA,"Epífita sobre corticeira-da-serra, brácteas libares; corola roxa.","Monocotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:50:46-03","UFRGS","ICN","179140","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL; Kuhn, SA","Mariath, JEA","s.n.","2014","07","29","Brasil","RS","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00030152",NA,"2014","08","23","Mata Atlântica","Monocotyledon",NA,"41667",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-08 12:50:46-03","UFRGS","ICN","030798","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Irgang, B","Irgang, B; Baptista, LRM","s.n.","1972","10","06","Brasil","RS","Viamão","Estiva","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00030095",NA,NA,NA,NA,"Brácteas superiores da inflorescência róseas, pétalas azuis.","Monocotyledon",NA,"41667",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:50:46-03","UFRGS","ICN","136111","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Musskopf, E","Musskopf, E","317","2004","09","15","Brasil","RS","Viamão","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00030127",NA,NA,NA,NA,"Epífito sobre Tarumã em floresta de restinga - Praia de Fora","Monocotyledon",NA,"41667",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:50:46-03","UFRGS","ICN","005342","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Irgang, B","Irgang, B","327","1968","01","31","Brasil","RS","Viamão","Praia da Onça","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00030114",NA,NA,NA,NA,"Epífita","Monocotyledon",NA,"41667",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-08 12:50:46-03","UFRGS","ICN","005347","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Irgang, B","Irgang, B","333","1968","01","31","Brasil","RS","Viamão","Praia da Onça","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00030132",NA,NA,NA,NA,"Epífita.","Monocotyledon",NA,"41667",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:50:46-03","UFRGS","ICN","045437","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Büneker, H M","Schweiger, E","1403","1922","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICN00030117",NA,"2012","11","26","Cresce nas pitangueiras e figueiras","Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-02-08 12:50:46-03","UFRGS","ICN","050802","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Schinini, A; Tressens, SG; Vanni, R;","18774","1979","09","11","Argentina","Corrientes",NA,"Monte Caseros Campo Gral. Avalos Paso de la Barca sobre o rio Miriñay",NA,NA,NA,NA,NA,NA,"ICN00030142",NA,NA,NA,NA,"Doação Herbário CTES; Epífita, brácteas vermelhas, pétalas roxas","Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-02-08 12:50:46-03","UFRGS","ICN","165994","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Canto-Dorow, TS","Spat, C; Sartori, JS","s.n.","2010","07","10","Brasil","RS","Santa Maria","Boca do Monte 29°38'36 3''S 53°54'14 4''W","-53.903889","-29.643333","-53.903889","-29.643333",NA,NA,"ICN00030118",NA,NA,NA,NA,"doação UFSM- SMDB 12950","Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-02-08 12:50:46-03","UFRGS","ICN","199898","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Santos, VR",NA,"2018","08","22","Brasil","RS","Porto Alegre",NA,"-51.117861","-30.071278","-51.117861","-30.071278",NA,NA,"ICN00039574",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-02-08 12:50:46-03","UFRGS","ICN","092247","S","Plantae","Bromeliaceae","Tillandsia","aff. aeranthos","Tillandsia aff. aeranthos","(Loisel.) L.B.Sm.","Büneker, HM","Fernandes, I","351","1987","09","06","Brasil","RS","Montenegro","Morro do Cabrito.","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"ICN00030102",NA,"2015","10","22","Flores lilases.; Em paredão leste.","Monocotyledon",NA,"21601",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-02-08 12:50:46-03","UFRGS","ICN","092245","S","Plantae","Bromeliaceae","Tillandsia","aff. aeranthos","Tillandsia aff. aeranthos","(Loisel.) L.B.Sm.","Fernandes, I","Fernandes, I","932","1990","12","04","Brasil","RS","Montenegro","Morro do Cabrito.","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"ICN00030101",NA,NA,NA,NA,"No alto do paredão sudeste.","Monocotyledon",NA,"21601",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-08 12:50:46-03","UFRGS","ICN","092246","S","Plantae","Bromeliaceae","Tillandsia","aff. aeranthos","Tillandsia aff. aeranthos","(Loisel.) L.B.Sm.","Büneker, HM","Fernandes, I","931","1990","09","13","Brasil","RS","Montenegro","Morro do Cabrito.","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"ICN00030103",NA,"2015","10","22","Flores lilases.; Em paredão, sol pleno.","Monocotyledon",NA,"21601",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-02-08 12:50:46-03","UFRGS","ICN","019349a","S","Plantae","Bromeliaceae","Tillandsia","cf. aeranthos","Tillandsia cf. aeranthos"," (Loisel.) L.B.Sm.","Waechter, JL",NA,NA,"1932","10","12","Brasil","RS","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"ICN00039925",NA,NA,NA,NA,"Coleção La Salle 3688; Parasita.; Capão.","Monocotyledon",NA,"8037",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-02-08 12:50:46-03","UFRGS","ICN","032618","S","Plantae","Bromeliaceae","Tillandsia","cf. aeranthos","Tillandsia cf. aeranthos"," (Loisel.) L.B.Sm.","Miotto, STS","Miotto, STS","72","1976","08","25","Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"ICN00030136",NA,NA,NA,NA,"Epífita.","Monocotyledon",NA,"21077",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-08 12:50:46-03","UFRGS","ICN","019350","S","Plantae","Bromeliaceae","Tillandsia","cf. aeranthos","Tillandsia cf. aeranthos"," (Loisel.) L.B.Sm.","Waechter, J L","?","s.n.","1935","01","06","Brasil","RS","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"ICN00030154",NA,"1986","11","20",NA,"Monocotyledon",NA,"8037",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-22 16:23:02-03","FEPAGRO","BLA","14969","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"B. H. Souza",NA,"1968","04","05","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"BLA014969",NA,NA,NA,NA,"Ex IPAGRO 2043 <ll>dwc_commonname:</ll> cravo-do-mato; cravo-de-pau","Spermatophyta",NA,"29946",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","725","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Strehl, T.","Thomé, J.W.","s.n.","1974","09",NA,"Brasil","Rio Grande do Sul","Canela","Vila Suzana","-50.82545","-29.35203","-50,82545","-29,35203","817","817","HAS0000725",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","81028","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Rossado, A.","Neves, M.","1909","1995","10",NA,"Brasil","Rio Grande do Sul","Arambaré",NA,"-51.4977989196777","-30.9150009155273",NA,NA,NA,NA,"HAS0081028",NA,"2016","07","07","Epífito, brácteas rosas, pouco numeroso, disperso, beira de mata de restinga","Magnoliophyta",NA,"24311",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","20547","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"Neves, M.","457","1984","11",NA,"Brasil","Rio Grande do Sul","Gravataí","Estrada Gravataí-Glorinha. Próximo a Parada 115, km 24.","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"HAS0020547",NA,NA,NA,NA,"Em beira de estrada e em campo pedregoso. Flores azul-arroxeadas. Muito numerosa, dispersa e agrupada.","Magnoliophyta",NA,"25424",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","20530","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"Martins, S.A.","426","1984","09",NA,"Brasil","Rio Grande do Sul","Gravataí","Estrada Marcelino Cardoso. Fazenda Renato Johan.","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"HAS0020530",NA,NA,NA,NA,"Depressão Central. Epífita, coletada em sub-bosque. Flores roxas, muito numerosa, dispersa e agrupada. Entrada na Parada 137 da estrada Gravataí - Glorinha.","Magnoliophyta",NA,"25424",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","11753","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Waechter, J.L.","Waechter, J.L.","1306","1979","07",NA,"Brasil","Rio Grande do Sul","Montenegro","Área do Polo Petroquímico.","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"HAS0011753",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"21601",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-10-27 10:26:13-03","MCN-FZBRS","HAS","96964","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Senna, R.M.","Senna, R.M.","1945","2020","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Agronomia, Rua Dolores Duran","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0096964",NA,"2020","08",NA,"epífita","Magnoliophyta",NA,"29946",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","36079","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos var.","(Loisel.) L.B. Sm.",NA,"Rohde, G.","s.n.","1998","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Bairro Guarujá, perto do rio Guaíba","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0036079",NA,NA,NA,NA,"cravo-do-mato; Brácteas, sépalas e pétalas totalmente brancas.","Magnoliophyta",NA,"29946",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"var."
"338","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","101100","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Strehl, T.","Strehl, T.","1273","2000","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Lami","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0101100",NA,NA,NA,NA,"Sépalas e brácteas amarelo-esverdeada, pétalas azuis.","Magnoliophyta",NA,"29946",NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Paratypus",NA
"339","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","9741","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Strehl, T.","Martau, L.","s.n.","1979","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro São Pedro - lado oeste","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0009741",NA,NA,NA,NA,"número de coleta do coletor adicional 99; acesso pelo Jockey Clube Agronômico; epífita; pouco numerosa; disperso; mato; encosta; solo granito","Magnoliophyta",NA,"29946",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","36087","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Strehl, T.","Strehl, T.","1583","1996","09",NA,"Brasil","Rio Grande do Sul","Porto Alegre","rua Cristiano Fischer","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0036087",NA,NA,NA,NA,"Flor rosa. TE 1104","Magnoliophyta",NA,"29946",NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Holotypus",NA
"341","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","36058","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos var.","(Loisel.) L.B. Sm.",NA,"Strehl, T.","1852","1996","03",NA,"Brasil","Rio Grande do Sul","Rosário do Sul","Cerro Caverá,","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,"HAS0036058",NA,NA,NA,NA,"cravo-do-mato; Floresceu em cultivo em 30/09/1996","Magnoliophyta",NA,"71660",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"var."
"342","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","14743","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Strehl, T.","Strehl, T.","444","1982","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692","-51,178068","-30,051692","53","53","HAS0014743",NA,NA,NA,NA,"J.B. 8480","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","5053","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Aguiar, L.","Ungaretti, I.","565","1977","08",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico","-51.3856695","-29.885741","-51,3856695","-29,8857410",NA,NA,"HAS0005053",NA,"1978","01",NA,"CMN 7; cravo-do-mato","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","573","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Strehl, T.","Callegari, S.M.; Porto, M.L.","48","1974","08",NA,"Brasil","Rio Grande do Sul","Canela","Caracol","-50.854669","-29.311825","-50,854669","-29,311825","670","670","HAS0000573",NA,NA,NA,NA,"flores rosa e azuis; em casca de Araucaria","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","95882","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Fagundes, N. F.","Soares, J. F.","12","2017","09",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre, entorno do lago central.","-51.176748","-30.051025","-51.176748","-30.051025",NA,NA,"HAS0095882",NA,"2017",NA,NA,"Holoepífita habitual de ocorrência muito comum e espontânea no JBPA.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","36061","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos var.","(Loisel.) L.B. Sm.",NA,"Strehl, T.","s.n.","1996","02",NA,"Brasil","Rio Grande do Sul","Quaraí - Livramento","depois de Quaraí, cerca de 350 Km de Livramento",NA,NA,NA,NA,NA,NA,"HAS0036061",NA,NA,NA,NA,"cravo-do-mato; Pétalas azuis. Floresceu em cultivo em 30/06/1996","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var."
"347","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","38968","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Abruzzi, M.L.","Abruzzi, M.L.","3553","2000","09",NA,"Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","Sanga da Rapadura","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"HAS0038968",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"29157",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","43290","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos var.","(Loisel.) L.B. Sm.",NA,"Senna, R.M.","661","2004","12",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra; Estação Ecológica Estadual Aratinga.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0043290",NA,NA,NA,NA,"cravo-do-mato; flor branca e bráctea rosa; epífita na mata; Projeto Mata Atlântica","Magnoliophyta",NA,"76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"var."
