"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","yearIdentified","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber","sex"
"780","2020-05-08 11:12:02-03","UEFS","HUEFS","30076","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Coradin, L.","1233","1978","10","03",NA,"Brasil","Bahia","Itaberaba",NA,"-40.3069000244141","-12.5275001525879",NA,"Solo arenoso","HUEFS0030076",NA,NA,NA,"39857","auto",NA,NA,"var. pubescens","Rosanae","2011","03",NA,NA,NA,NA,NA,NA,NA
"781","2020-05-08 11:12:02-03","UEFS","HUEFS","27548","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Monteiro, V.de M.","33","1996","11","10",NA,"Brasil","Bahia","Itatim",NA,"-39.6981010437012","-12.7118997573853",NA,NA,"HUEFS0027548",NA,NA,NA,"24374","auto",NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2020-05-08 11:12:02-03","UEFS","HUEFS","16732","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Queiroz, L.P.de","3818","1994","04","11",NA,"Brasil","Bahia","Santa Terezinha",NA,"-39.5233001708984","-12.771900177002",NA,NA,"HUEFS0016732",NA,NA,NA,"25196","auto",NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2020-05-08 11:12:02-03","UEFS","HUEFS","30079","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Coradin, L.","2540","1980","05","23",NA,"Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,"Solo arenoso","HUEFS0030079",NA,NA,NA,"30071","auto",NA,NA,"var. pubescens","Rosanae","2011","03",NA,NA,NA,NA,NA,NA,NA
"784","2020-05-08 11:12:02-03","UEFS","HUEFS","38060","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Félix, L.P.","6882","1995","10","19",NA,"Brasil","Pernambuco","Triunfo",NA,"-38.1016998291016","-7.83805990219116",NA,"Num terreno baldio.","HUEFS0038060",NA,NA,NA,"14606","auto",NA,NA,"var. pubescens","Rosanae","2002","08",NA,NA,NA,NA,NA,NA,NA
"785","2020-05-08 11:12:03-03","UEFS","HUEFS","199854","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.Queiroz","Jardim, A.B.","316","2011","08","11",NA,"Brasil","Rio Grande do Norte","Ceará-Mirim",NA,"-35.4255981445312","-5.63443994522095",NA,NA,"HUEFS0199854",NA,NA,NA,"22896","auto",NA,NA,"var. pubescens","Rosanae","2016","10",NA,NA,NA,NA,NA,NA,NA
"786","2020-05-08 11:12:02-03","UEFS","HUEFS","73595","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Agra, M.F.","5842","2002","05","18",NA,"Brasil","Paraíba","Santa Luzia","Á margem da estrada em direção a Patos","-36.9185981750488","-6.87222003936768",NA,NA,"HUEFS0073595",NA,NA,NA,"22027","auto",NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2020-05-08 11:12:03-03","UEFS","HUEFS","159079","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Silva, F.V.","10","1999","06","16",NA,"Brasil","Pernambuco","Triunfo","Arredores da cidade.","-38.1016998291016","-7.83805990219116",NA,NA,"HUEFS0159079",NA,NA,NA,"14606","auto",NA,NA,"var. pubescens","Rosanae","2010","08",NA,NA,NA,NA,NA,NA,NA
"788","2020-05-08 11:12:03-03","UEFS","HUEFS","173551","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Fontana, A.P.","6945","2010","07","07",NA,"Brasil","Paraíba","Cajazeiras","Boqueirão, Cruzeiro ao lado da barragem do açude Engenheiro Ávidos, lote 7. CA-403-Alto Sertão do Piranhas 2 muito alta.","-38.5553016662598","-6.89027976989746",NA,"Caatinga. Savana Estépica.","HUEFS0173551",NA,"478","478","20201","auto","38W27'70''","6S59'80''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2020-05-08 11:12:03-03","UEFS","HUEFS","150325","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Oliveira, R.C.de","1785","2006","07","17",NA,"Brasil","Rio Grande do Norte","Pureza","Distrito de Itabaiana. A 9 km de Pureza.","-35.5560989379883","-5.46693992614746",NA,NA,"HUEFS0150325",NA,NA,NA,"23059","auto",NA,NA,"var. pubescens","Rosanae","2011","04",NA,NA,NA,NA,NA,NA,NA
"790","2020-05-08 11:12:03-03","UEFS","HUEFS","178853","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Miranda, A.M.","6280","2011","04","10",NA,"Brasil","Ceará","Jaguaribe","Maciço do Pereiro.","-38.621898651123","-5.89056015014648",NA,"Caatinga.","HUEFS0178853",NA,NA,NA,"45831","auto",NA,NA,"var. pubescens","Rosanae","2012","04",NA,NA,NA,NA,NA,NA,NA
"791","2020-05-08 11:12:02-03","UEFS","HUEFS","99870","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Gardner, G.","1560","1838","09",NA,NA,"Brasil","Ceará","Crato","Places near Crato.","-39.4094009399414","-7.23416996002197",NA,NA,"HUEFS0099870",NA,NA,NA,"30071","auto",NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,"Lectótipo",NA,NA
"792","2020-05-08 11:12:02-03","UEFS","HUEFS","38029","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Lima, J.E.G.de","79","1996","08","01",NA,"Brasil","Pernambuco","Gravatá","Serra da Russa.","-35.5647010803223","-8.20110988616943",NA,"Terreno degradado.","HUEFS0038029",NA,NA,NA,"19146","auto",NA,NA,"var. pubescens","Rosanae","2001","08",NA,NA,NA,NA,NA,NA,NA
"793","2020-05-08 11:12:02-03","UEFS","HUEFS","137013","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Pereira, R.","2586","2006","02","21",NA,"Brasil","Pernambuco","Arcoverde","Serra das Varas. Mata da Torre - na trilha da mata, lado direito da trilha.","-37.0539016723633","-8.41888999938965",NA,"Caatinga.","HUEFS0137013",NA,"938","938","23066","auto",NA,NA,"var. pubescens","Rosanae","2009","09",NA,NA,NA,NA,NA,NA,NA
"794","2020-05-08 11:12:02-03","UEFS","HUEFS","1123","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Grupo Pedra do Cavalo","382","1980","07",NA,NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0001123",NA,"40","120",NA,NA,"39W5'","12S32'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2020-05-08 11:12:02-03","UEFS","HUEFS","11427","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Ganev, W.","984","1992","08","28",NA,"Brasil","Bahia","Piatã",NA,"-41.816667","-13.316667",NA,NA,"HUEFS0011427",NA,"1050","1050",NA,NA,"41W49'","13S19'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2020-05-08 11:12:02-03","UEFS","HUEFS","129104","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Conceição, A.S.","972","2007","06","07",NA,"Brasil","Bahia","Glória","BA 210, sentido Glória -Rodelas, ca. 3,5Km do Centro Administrativo José Messias.","-38.408056","-9.231389",NA,"Caatinga subarbustiva, solo areno-argiloso.","HUEFS0129104",NA,"310","310",NA,NA,"38W24'29''","9S13'53''","var. pubescens","Rosanae","2009","01",NA,NA,NA,NA,NA,NA,NA
"797","2020-05-08 11:12:02-03","UEFS","HUEFS","129131","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Conceição, A.S.","1002","2007","06","07",NA,"Brasil","Bahia","Glória","BA 210, sentido Glória-Rodelas, ca. De 3,5 Km do centro Administrativo José Messias.","-38.408056","-9.231389",NA,"Caatinga subarbustiva, solo areno-argiloso.","HUEFS0129131",NA,"310","310",NA,NA,"38W24'29''","9S13'53''","var. pubescens","Rosanae","2010","01",NA,NA,NA,NA,NA,NA,NA
"798","2020-05-08 11:12:03-03","UEFS","HUEFS","166744","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Souza, E.B.","1724","2009","07","11",NA,"Brasil","Ceará","Ubajara","Distrito de Tucuns. Vegetação de Carrasco as margens do rio Pitanga, com solo arenoso profundo e afloramentos areníticos próximos ao leito do rio.","-40.026389","-3.845556",NA,"Carrasco.","HUEFS0166744",NA,"752","752",NA,NA,"40W1'35''","3S50'44''","var. pubescens","Rosanae","2011","04",NA,NA,NA,NA,NA,NA,NA
"799","2020-05-08 11:12:02-03","UEFS","HUEFS","30077","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Coradin, L.","2048","1979","06","19",NA,"Brasil","Ceará","Novo Oriente",NA,"-40.7742004394531","-5.53444004058838",NA,NA,"HUEFS0030077",NA,NA,NA,"28544","auto",NA,NA,"var. pubescens","Rosanae","2011","03",NA,NA,NA,NA,NA,NA,NA
"800","2020-05-08 11:12:02-03","UEFS","HUEFS","24753","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Queiroz, L.P.de","4656","1996","08","26",NA,"Brasil","Bahia","Apora","Ca. 12 km Se de Crisópolis na estrada para Acajutiba.","-38.0814018249512","-11.6603002548218",NA,"Transição cerrado/caatinga. Sobre Tabuleiro, com vegetação predominante arbustiva com algumas cactáceas emergentes (Pilosocereus sp.).","HUEFS0024753",NA,NA,NA,"32664","auto",NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2020-05-08 11:12:02-03","UEFS","HUEFS","16783","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Queiroz, L.P.de","3869","1994","04","27",NA,"Brasil","Bahia","Boa Vista do Tupim","ca. 3 km após a balsa para travessia do Rio Paraguaçu, para João Amaro, na estrada para Boa Vista do Tupim.","-40.6091995239258","-12.6603002548218",NA,"Caatinga arbustiva densa em solo arenoso.","HUEFS0016783",NA,NA,NA,"54602","auto",NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2020-05-08 11:12:02-03","UEFS","HUEFS","77295","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Souza, E.R.de","403","2003","11","11",NA,"Brasil","Pernambuco","Buíque","Caminho Sítio Zé Paulo a Cachoeira.","-37.1557998657227","-8.62306022644043",NA,NA,"HUEFS0077295",NA,NA,NA,"38964","auto",NA,NA,"var. pubescens","Rosanae","2004","02",NA,NA,NA,NA,NA,NA,NA
"803","2020-05-08 11:12:02-03","UEFS","HUEFS","240417","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd",NA,"Equipe Projeto Abelhas.","87","1997","02","25",NA,"Brasil","Bahia","Milagres","Fazenda Bastião(cerca de 114km antes de Milagres) na BR 116.","-39.85","-12.883333",NA,"Caatinga com lagedo e Palmeira.","HUEFS0240417",NA,"280","280",NA,NA,"39W51'","12S53'","pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-05-08 11:12:02-03","UEFS","HUEFS","240439","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd",NA,"Equipe Projeto Abelhas.","114","1997","04","30",NA,"Brasil","Bahia","Milagres","Fazenda Bastião(cerca de 114km antes de Milagres) na BR 116.","-39.85","-12.883333",NA,"Caatinga com lagedo e Palmeira.","HUEFS0240439",NA,"280","280",NA,NA,"39W51'","12S53'","pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-05-08 11:12:02-03","UEFS","HUEFS","1057","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Grupo Pedra do Cavalo","363","1980","07",NA,NA,"Brasil","Goiás","Cachoeira",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0001057",NA,"40","120",NA,NA,"39W5'","12S32'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2020-05-08 11:12:02-03","UEFS","HUEFS","99085","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Carvalho-Sobrinho, J.G.de","542","2005","08","11",NA,"Brasil","Bahia","Paulo Afonso","Raso da Catarina, base nova, casa 2.","-38.683056","-9.733889",NA,"Caatinga arbustiva. Solo arenoso.","HUEFS0099085",NA,"600","600",NA,NA,"38W40'59''","9S44'2''","var. pubescens","Rosanae","2010","01",NA,NA,NA,NA,NA,NA,NA
"807","2020-05-08 11:12:02-03","UEFS","HUEFS","103138","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Moraes, A.O.","84","2005","12","01",NA,"Brasil","Bahia","Paulo Afonso","Reserva Ecológica Raso da Catarina.","-38.4","-9.651389",NA,NA,"HUEFS0103138",NA,"454","454",NA,NA,"38W24'0''","9S39'5''","var. pubescens","Rosanae","2006","06",NA,NA,NA,NA,NA,NA,NA
"808","2020-05-08 11:12:02-03","UEFS","HUEFS","1059","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Grupo Pedra do Cavalo","157","1980","07",NA,NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-19.533333",NA,NA,"HUEFS0001059",NA,"40","120",NA,NA,"39W5'","19S32'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2020-05-08 11:12:02-03","UEFS","HUEFS","105936","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Silva-Castro, M.M.","833","2004","07","07",NA,"Brasil","Bahia","Maracás","Estrada Maracás-Pé de Serra.","-40.583611","-13.531944",NA,NA,"HUEFS0105936",NA,NA,NA,NA,NA,"40W35'1''","13S31'55''","var. pubescens","Rosanae","2006","06",NA,NA,NA,NA,NA,NA,NA
"810","2020-05-08 11:12:02-03","UEFS","HUEFS","107111","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Souza, E.B.","1595","2006","03","19",NA,"Brasil","Bahia","Pilão Arcado","Goiabeira.","-42.91","-10.106667",NA,"Vegetação de caatinga arbustiva, esparsa, sobre solo arenoso.","HUEFS0107111",NA,"435","435",NA,NA,"42W54'36''","10S6'24''","var. pubescens","Rosanae","2006","07",NA,NA,NA,NA,NA,NA,NA
"811","2020-05-08 11:12:02-03","UEFS","HUEFS","107422","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Carneiro-Torres, D.S.","649","2006","03","20",NA,"Brasil","Bahia","Pilão Arcado","Brejo do Carrasco.","-43.110556","-10.179167",NA,"Caatinga arbórea, solo arenoso.","HUEFS0107422",NA,"452","452",NA,NA,"43W6'38''","10S10'45''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2020-05-08 11:12:02-03","UEFS","HUEFS","107871","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Lemos, J.R.","332","2005","07","28",NA,"Brasil","Ceará","Cratéus","Tucuns.","-40.9175","-5.238333",NA,NA,"HUEFS0107871",NA,"590","590",NA,NA,"40W55'3''","5S14'18''","var. pubescens","Rosanae","2006","06",NA,NA,NA,NA,NA,NA,NA
"813","2020-05-08 11:12:02-03","UEFS","HUEFS","110274","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Leal, S.","15","2004","08",NA,NA,"Brasil","Bahia","Glória","Algarobas. Brejo do Bingo. Território Indígena Pankararé.","-38.483333","-9.333333",NA,NA,"HUEFS0110274",NA,NA,NA,NA,NA,"38W29'","9S20'","var. pubescens","Rosanae","2006","08",NA,NA,NA,NA,NA,NA,NA
"814","2020-05-08 11:12:02-03","UEFS","HUEFS","1058","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Grupo Pedra do Cavalo","795","1980","09",NA,NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0001058",NA,"40","120",NA,NA,"39W5'","12S32'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2020-05-08 11:12:02-03","UEFS","HUEFS","1122","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Grupo Pedra do Cavalo","196","1980","06",NA,NA,"Brasil","Bahia","Cachoeira",NA,NA,"-12.533333",NA,NA,"HUEFS0001122",NA,"40","120",NA,NA,NA,"12S32'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2020-05-08 11:12:02-03","UEFS","HUEFS","117242","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Simon, M.F.","716","2006","03","10",NA,"Brasil","Bahia","Gentio do Ouro","Ao longo da estrada Gentio do Ouro - Ipupiara.","-42.610556","-11.623333",NA,"Vegetação arbustiva densa sob solo rochoso.","HUEFS0117242",NA,"912","912",NA,NA,"42W36'38''","11S37'24''","var. pubescens","Rosanae","2007","04",NA,NA,NA,NA,NA,NA,NA
"817","2020-05-08 11:12:02-03","UEFS","HUEFS","118515","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Queiroz, L.P.de","13018","2007","04","13",NA,"Brasil","Bahia","Jequié","Morro da Torre.","-40.122222","-13.890833",NA,"Floresta estacional com caatinga na base.","HUEFS0118515",NA,"671","671",NA,NA,"40W7'20''","13S53'27''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2020-05-08 11:12:02-03","UEFS","HUEFS","124121","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Paula-Souza, J.","5369","2005","02","03",NA,"Brasil","Bahia","Abaíra","Estrada para Catolés, ca. 14,5 Km da rodovia.","-41.768611","-13.321944",NA,NA,"HUEFS0124121",NA,"765","765",NA,NA,"41W46'7''","13S19'19''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2020-05-08 11:12:02-03","UEFS","HUEFS","129154","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Conceição, A.S.","1167","2007","09","08",NA,"Brasil","Bahia","Glória","Serra do Salgado.","-38.336389","-9.142222",NA,"Caatinga arbustiva, solo argiloso.","HUEFS0129154",NA,"337","337",NA,NA,"38W20'11''","9S8'32''","var. pubescens","Rosanae","2009","01",NA,NA,NA,NA,NA,NA,NA
"820","2020-05-08 11:12:02-03","UEFS","HUEFS","131846","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Lopes, M.M.M.","1427","2007","06","25",NA,"Brasil","Bahia","Senhor do Bonfim","Estrada de Carrapixel à Estiva, depois do vilarejo Pau darco, cancela, à esquerda para ir à Serra do Santana.","-40.1875","-10.454722",NA,"Caatinga arbórea.","HUEFS0131846","HUEFS0131846","540","540",NA,NA,"40W11'15''","10S27'17''","var. pubescens","Rosanae","2007","11",NA,NA,NA,NA,NA,NA,NA
"821","2020-05-08 11:12:02-03","UEFS","HUEFS","129243","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Conceição, A.S.","1011","2007","06","07",NA,"Brasil","Bahia","Glória","BA 210, sentido Glória -Rodelas, ca. 3,5 Km do Centro Administrativo José Messias.","-38.408056","-9.231389",NA,"Caatinga subarbustiva, solo areno-argiloso.","HUEFS0129243",NA,"310","310",NA,NA,"38W24'29''","9S13'53''","var. pubescens","Rosanae","2010","01",NA,NA,NA,NA,NA,NA,NA
