"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"148","2019-11-21 14:35:54-03","UFJF","CESJ","333","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","J.M. Fernandes","2010","04","29","L. Roth","1942","10","18","Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore florestal, flores brancas.","CESJ000333",NA,"CESJ333",NA,NA,"Angiosperma",NA,"América do Sul",NA,"53584","auto",NA,NA,NA,NA,NA
"149","2019-08-20 10:11:45-03","UNICAMP","UEC","070389","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Lima, MPM","2007",NA,NA,"Leitão Filho, HF","1967","12","15","Brazil","São Paulo",NA,"Estra. Exp. de Pariquera-Assunativa.",NA,NA,NA,NA,"Árvore - 5-6-metros; flres creme; floresce em Dezembro-Janeiro.",NA,NA,"s.n.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-20 10:11:45-03","UNICAMP","UEC","070398","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Lima, MPM","2007",NA,NA,"Leitão Filho, HF","1968","03","20","Brazil","São Paulo",NA,"Estra. Exp. de Pariquera-Assunativa., à beira da Rod (BR-2) p/S.P.",NA,NA,NA,NA,"Árvore; 3-4 mtrs.; flores brancas; floresce em janeiro; frutos em fevereiro.",NA,NA,"325",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-20 10:11:45-03","UNICAMP","UEC","116188","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Franco, G","2000","04",NA,"Franco, G; Rodrigues, RR; Ferreira, L; Batista, VR; Zidko, A; Mendonça, CG; Cielo-Filho, R","2000","04","19","Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Estrada da Limeira.","-45.533333","-23.733333","-45.533333","-23.733333","fruto, Floresta ombrófila densa de encosta com perturbação. Árvore ca. 7m alt., com frutos imaturos. Borda de mata.","UEC127801",NA,"2921",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-08-20 10:11:45-03","UNICAMP","UEC","134626","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Rodrigues, RR",NA,NA,NA,"Udulutsch, RG; Rodrigues, R; Muniz, MRA; Vieira, S; Berndt, A; Giannotti, M; Botrel, RT","2002","04","20","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Núcleo São Miguel Arcanjo. Floresta estacional semidecidual/floresta ombrófila densa montana. Coleta em borda da mata.","-47.968889","-24.0675","-47.968889","-24.0675","Árvore, ca. de 10,0 m de altura. Frutos secos de coloração marrom que ja dispersaram as sementes.",NA,NA,"553",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-08-20 10:11:45-03","UNICAMP","UEC","134627","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Ivanauskas, NM",NA,NA,NA,"Bortoleto, S; Rodrigues, RR; Araújo, AO; Freire, RAP; Capretz, RL; Castellen, M","2002","04","22","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Núcleo São Miguel Arcanjo. Floresta estacional semidecidual/floresta ombrófila densa montana. Trilha do Rio Taquaral. Beira da Trilha.","-47.993333","-24.053889","-47.993333","-24.053889","Árvore de 10,0 metros de altura, fruto maduro negro.",NA,NA,"77",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-08-20 10:11:45-03","UNICAMP","UEC","79636","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Iganci, JRV","2008","01",NA,"Ivanauskas, NM","1995","10","19","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio de Povinski, Floresta Atlântica.","-47.876944","-24.675833","-47.876944","-24.675833","Árvore de 3m. Flores brancas.",NA,NA,"507",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:29:46-03","UNICAMP","UEC","173735","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Silva, ED","2008","02",NA,"Silva, ED","2007","11","17","Brazil","São Paulo","Ubatuba","Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","-45.1325","-23.372222","-45.1325","-23.372222","Árvore 12m; flores com estames brancos.; Floresta Ombrófila Densa Montana","UEC089672","UEC089672","990","222","222","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:29:46-03","UNICAMP","UEC","179151","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Silva, ED","2007","03",NA,"Silva, ED","2007","11","09","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Trilha da icada do Meio.","-45.091389","-23.371111","-45.091389","-23.371111","Árvore 13m, frutos maduros.; Floresta Ombrófila Montana Densa","UEC099143","UEC099143","946","897","897","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:29:46-03","UNICAMP","UEC","189054","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD","2015","01","07","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.999722","-24.067778","-47.999722","-24.067778","Árvore, 8 m de altura e 8,6 cm de DAP; Floresta Ombrófila Densa","UEC119392","UEC119392","197","800","800","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-08-20 10:11:45-03","UNICAMP","UEC","194386","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Iganci, JRV","2008","01",NA,"Leitão Filho, HF","1995","02","07","Brazil","São Paulo","Pariquera-Açu","Estrada para Cananéia","-47.850833","-24.879444","-47.850833","-24.879444","Arvoreta 4m, corola esverdeada e estames brancos.","UEC132031","UEC132031","32624",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-08-20 10:11:45-03","UNICAMP","UEC","53156","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Iganci, JRV","2008","01",NA,"Silva, AF","1985","10","23","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, Mata de estufa.","-45.9375","-23.075","-45.9375","-23.075","Árvore de até 25m, flor de perianto vermelho, estames brancos, fruto retorcido com 2 deiscências.",NA,NA,"1307",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:29:46-03","UNICAMP","UEC","70389","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Lima, MPM","2007",NA,NA,"Souza, HN","1967","12","07","Brazil","São Paulo","Pariquera-Açu","Estação Exp. de Pariquera-Açu, Nativa.","-47.885","-24.608333","-47.885","-24.608333","Árvpre - 5-6-metros; flores creme; floresce em Dezembro-Janeiro.","UEC039630","UEC039630","s/n.s.n.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-08-20 10:11:45-03","UNICAMP","UEC","92074","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Iganci, JRV","2008","01",NA,"Ivanauskas, NM","1996","03","30","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio de Povinski, Floresta Atlântica.","-47.876944","-24.675833","-47.876944","-24.675833","Árvore de 6m. Frutos. Sementes pretas com arilo branco.",NA,NA,"763",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-08-20 10:11:45-03","UNICAMP","UEC","92075","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Iganci, JRV","2008","01",NA,"Ivanauskas, NM","1995","10","21","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronô, Floresta Atlântica.","-47.876944","-24.608333","-47.876944","-24.608333","Árvore de 10m. Casca externa rendilhada, rosada. Flores brancas.",NA,NA,"517",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-12 10:03:50-03","UNICAMP","UEC","92645","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Fernandes, JM","2010","11","25","Ferretti, AR; Souza, VC; Vanini, A; Rodrigues, RR; Tamashiro, JY; Nave, AG; Peneireiro, FM","1996","12","13","Brazil","São Paulo","Cunha","Estação Experimental da Serra do Mar., Trilha da Pedreira.","-45.036111","-23.239444","-45.036111","-23.239444","flor, Floresta ombrófila densa. Veg. secundária (foi pastagens há 20 anos). Árvore de 4m.",NA,NA,"64",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:29:46-03","UNICAMP","UEC","158214","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Morim, MP","2003","06",NA,"Braga, JMA","1995","11","21","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Proximidades do Abrigo III","-44.566667","-22.25","-44.566667","-22.25","Árvore ca. 12 m de altura. Flores verdes com estames alvos.; Orla da mata perturbada e densa.","UEC015313","UEC015313","2984","650","650","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-20 10:11:45-03","UNICAMP","UEC","59356","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Iganci, JRV","2008","01",NA,"Dias, AC","1986","11","10","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.916583","-25.0205","-47.916583","-25.0205","Árvore bastante esgalhada,com 5 altura. Flores brancas.",NA,NA,"98",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-08-20 10:11:45-03","UNICAMP","UEC","90086","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Iganci, JRV","2008","01",NA,"Leitão Filho, HF","1995","02","07","Brazil","São Paulo","Pariquera-Açu","Estrada para Cananéia","-47.850833","-24.879444","-47.850833","-24.879444","Arvoreta 4m, corola esverdeada e estames brancos.",NA,NA,"32624",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-08-20 10:11:45-03","UNICAMP","UEC","136275","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Iganci, JRV","2008","01",NA,"Kinoshita, LS; Galvão, JC; Corrêa, AM; Filho, RC; Araújo, RFC; Moraes, P","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-48","-24.552778","-48","-24.552778","flor e fruto, Mata atlântica, estrada de serviço,árvore, aprox. 7m, botão floral e flores abertas, fruto passado com semente de arilo branco.",NA,NA,"159",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-08-20 10:11:45-03","UNICAMP","UEC","136669","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Fernandes, JM","2010","11","25","Kinoshita, LS; Urbanetz, C; Farah, FT; Obando-Polo, SH","2004","10","14","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Estrada de serviço","-48","-24.552778","-48","-24.552778","flor, Árvore com 6,5 m de altura; flores brancas",NA,NA,"260","811","811","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-08-20 10:11:45-03","UNICAMP","UEC","146238","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Fernandes, JM","2010","11","25","Kinoshita, LS; Galvão, JC; Moraes, PLR; Antunes, RM; Seco, RC; Arzolla, FARDP","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual, Mata Atlântica. Borda da estrada de serviço","-48","-24.552778","-48","-24.552778","Árvore ca. 4m. Flores brancas.",NA,NA,"178",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-08-20 10:11:45-03","UNICAMP","UEC","136218","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Fernandes, JM","2010","11","25","Kinoshita, LS; Galvão, JC; Moraes, PLR; Antunes, RM; Seco, RC; Arzolla, FARDP","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual, Mata Atlântica. Borda da estrada de serviço","-48","-24.552778","-48","-24.552778","Árvore ca. 4m. Flores brancas.",NA,NA,"178",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:29:46-03","UNICAMP","UEC","136217","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Fernandes, JM","2010","11","24","Kinoshita, LS; Galvão, JC; Moraes, PLR; Antunes, RM; Seco, RC; Arzolla, FARDP","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Entorno da Trilha da Canela.","-47.993333","-24.538889","-47.993333","-24.538889","Árvore ca. 7m. Botões brancos.; Mata Atlântica.",NA,NA,"179",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-08-20 10:11:45-03","UNICAMP","UEC","42811","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Lima, MPM","2007",NA,NA,"Custódio-Filho, A","1986","12","17","Brazil","São Paulo","Boracéia","Casa Grande, Estação Biológica de Boracéia.","-45.866667","-23.633333","-45.866667","-23.633333","Ávore pequena, flores brancas.",NA,NA,"2797","890","950","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:29:46-03","UNICAMP","UEC","200153","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","Parcela M - Projeto Biota-FAPESP. Árvore com 20 metros de altura. Frequência da espécie na parcela: n=9","UEC177661","UEC177661","M110","990","1045","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-08-20 10:11:45-03","UNICAMP","UEC","104117","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Iganci, JRV","2008","01",NA,"Nadruz, MA","1991","12","16","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municial de Macaé de C","-42.511761","-22.556189","-42.511761","-22.556189","Árvore, 5,5m. alt. folíolos verdes discolores, botões verdes, flores com cálice e corola esverdeada, estames brancos, quando maduros cremes para marrom, pedúnculo verde.",NA,NA,"721",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:29:46-03","UNICAMP","UEC","165338","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Lima, HC; Ribeiro, RD; Silva, W","2006","01","25","Brazil","Rio de Janeiro","Petrópolis","Rebio. Tinguá, Estrada do Imperador. Km 7.5, Vista para Congonhas.","-43.296861","-22.491639","-43.296861","-22.491639","Árvore com 9 m de altura. Tronco de casca fissurada e pardo-escuro. DAP 30+25+20 cm. Inflorescências eretas, flores com cálice e corola esverdeados, estames alvos. Ocasional.; Floresta alto montana.","UEC036432","UEC036432","6410A","1300","1300","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-08-20 10:11:45-03","UNICAMP","UEC","7328","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Lima, MPM","2007",NA,NA,"Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH; et al.","1978","12","13","Brazil","Minas Gerais","Santa Bárbara","Nativo em matas e campos da Serra do Caraça.","-43.4152984619141","-19.959400177002",NA,NA,"Árvore até 6m; flores brancas.",NA,NA,"9645",NA,NA,"Magnoliopsida",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA
"177","2019-08-20 10:11:45-03","UNICAMP","UEC","7338","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Lima, MPM","2007",NA,NA,"Hatschbach, G","1977","09","30","Brazil","Paraná","Antonina","Furna","-48.7118988037109","-25.4286003112793",NA,NA,"Árvore 8 m, estames alvos mata pluvial.",NA,NA,"40206",NA,NA,"Magnoliopsida",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"178","2019-08-20 10:11:45-03","UNICAMP","UEC","34732","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Lima, MPM","2007",NA,NA,"Figueiredo, N; Rodrigues, RR; Rocha, DS","1983","11","06","Brazil","São Paulo","Peruíbe","Reserva Estadual de Juréia","-46.9900016784668","-24.3199996948242",NA,NA,"Árvore com 8 m, flores brancas e legume contorcido, cachoeira grande.","UEC039655","UEC039655","15643",NA,NA,"Magnoliopsida",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"179","2019-08-20 10:11:45-03","UNICAMP","UEC","23280","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Iganci, JRV","2008","01",NA,"Hoehne, FC","1932","10","19","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"Nativa.",NA,NA,"s.n.",NA,NA,"Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"180","2021-03-01 16:29:46-03","UNICAMP","UEC","179149","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Silva, ED","2007","02",NA,"Silva, ED","2006","11","14","Brazil","São Paulo","Ubatuba","Núcleo Santa Virgínia, Parque Estadual da Serra do Mar, Trilha da Pirapitinga","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore 2,5m flores brancas; Floresta Ombrófila Densa Montana","UEC099148","UEC099148","547","900","900","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"181","2021-03-01 16:29:46-03","UNICAMP","UEC","179150","S","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","Silva, ED","2007","07",NA,"Silva, ED","2007","04","09","Brazil","São Paulo","Ubatuba","Núcleo Santa Virgínia, Parque Estadual da Serra do Mar, Trilha da Pirapitinga","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore 5m, frutos maduros.; Floresta Ombrófila Densa","UEC099145","UEC099145","762","900","900","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"182","2021-03-01 16:31:11-03","UNICAMP","UEC","162694","S","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.","Morim de Lima, MP",NA,NA,NA,"Farney, C; Gomes, JC","1990","11","25","Brazil","Rio de Janeiro","Parati","Pico do Cairuçu - acesso pela Praia Negra, trechos entre 200 e 800 msm.","-44.7131004333496","-23.2178001403809",NA,NA,"Árvore com aproximadamente 10 metros de altura; folhas verdes discolores; cálice verde, corola creme, estames com filetes brancos e anteras amarelas.; Mata de encosta.","UEC038388","UEC038388","2529",NA,NA,"Magnoliopsida",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"183","2019-11-06 09:55:18-03","UFOP","OUPR","18932","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Dutra, V.F.","2004","09","25","Dutra, V.F.; Garcia, F.C.P.","2004","04","14","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi","-43.459444","-20.416833","-43.459444","-20.416833","Árvore com 4m. Cálice e corola esverdeados. Filetes alvos. Frutos verdes e maduros, marrons. Perfume adocicado. Frequente na trilha para captação de água",NA,NA,"222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-06 09:55:18-03","UFOP","OUPR","22710","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Borges, L.M.","2010","11",NA,"Filho, W.H.; Ferreira, M.T.M. & Teixeira, R.N.C.","2008","11","06","Brasil","Minas Gerais","Barão de Cocais","Mina do Baú","-43.4872016906738","-19.94580078125",NA,NA,"Floresta semidecidual em estágio avançado de regeneração. Arvore com 12m",NA,NA,"251",NA,NA,NA,NA,NA,NA,"21378","auto",NA,NA,NA,NA,NA
"185","2019-11-06 09:55:18-03","UFOP","OUPR","6308A","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Roschel, M.B.","1997","01",NA,"Roschel, M.B.; Craig, J.","1996","12","04","Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,NA,"Orla de mata. Arbusto. Flores brancas",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"186","2019-11-06 09:55:18-03","UFOP","OUPR","21253","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Lima, L.C.P.","2005","03","31","Lima, L.C.P.; Silva, E.D. & Araujo, M.E.F.","2005","03","31","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi","-43.4160995483398","-20.377799987793",NA,NA,"Árvore com 2m. Fruta marrom avermlehado. Semente azul e branca. Coletado em Vale de Mata",NA,NA,"326",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
