"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"448","2021-03-04 15:46:51-03","IF","SPSF","16706","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"J.M.Silva & A.C.Cervi","1110","1992","04","14","Brasil","PR","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,"46557","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"449","2021-03-04 15:46:51-03","IF","SPSF","34213","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"M.Leitman","27","1985","10","22","Brasil","RJ","Macae","Piuco do Frade de Macae","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,"47209","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"450","2021-03-04 15:46:51-03","IF","SPSF","13958","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"A.Custodio Filho & A.Gentry","4711","1987","02","05","Brasil","SP","Boraceia",NA,"-48.7700004577637","-22.1900005340576",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,"10241","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"451","2021-03-04 15:46:51-03","IF","SPSF","28655","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"L.Rossi","2187","2000","09","21","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa em regeneracao&nf;;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"452","2021-03-04 15:46:51-03","IF","SPSF","19251","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"J.A.Pastore & J.B.Baitello","626","1995","07","28","Brasil","SP","Ibiúna","P.E.Jurupara, estrada da Fazenda Tucano","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,"43112","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"453","2021-03-04 15:46:51-03","IF","SPSF","24149","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"L.Rossi","900","1991","06","11","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da figueira&nf;;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"454","2021-03-04 15:46:51-03","IF","SPSF","06249","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"B.Braga",NA,"1973","01","24","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"455","2021-03-04 15:46:51-03","IF","SPSF","10027","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"A.Custodio Filho","1589","1983","10","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"456","2021-03-04 15:46:51-03","IF","SPSF","10037","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"A.Custodio Filho","1506","1983","08","31","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"457","2021-03-04 15:46:51-03","IF","SPSF","10100","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"A.Custodio Filho","1883","1983","11","24","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"458","2021-03-04 15:46:51-03","IF","SPSF","22709","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"N.M.Ivanauskas & F.F.Mazine","821","1996","06","01","Brasil","SP","Pariquera Açu","Área de propriedade de Antonio Povinski",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"459","2021-03-04 15:46:51-03","IF","SPSF","31484","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"R.G.Udulutsch","614","2002","04","21","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.994167","-24.141389",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: entorno do Rio Bonito&nf;;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"460","2021-03-04 15:46:51-03","IF","SPSF","34842","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"G. A. D. C. Franco","2005","04","07","F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa","822","2005","03","31","Brasil","SP","Biritiba Mirim","Parque Estadual da Serra do Mar, Núcleo São Sebastião",NA,NA,NA,NA,"864","864","COLETA: XLS: SPSFNovo; Liana; GEOGRAFIA: Trilha de Guaratuba. Floresta Ombrófila Densa Montana (Floresta Sempre-verde do Planalto)&nf;UTM: X=407255 Y=7381404;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"461","2021-03-04 15:46:51-03","IF","SPSF","35130","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","E.L.M.Caharino","2007","03","01","F. A. R. D. P. Arzolla & G.C.R.de Paula & F.E.S.P.Vilela","908","2005","08","04","Brasil","SP","Ibiúna","P.E.Jurupará","-47.221944","-23.955556",NA,NA,"600","600","COLETA: Floresta Ombrófila Densa Montana&nf;Hemi-epífita, botões florais, flores e frutos.; GEOGRAFIA: margem da estrada França/Fumaça.;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"462","2021-03-04 15:46:51-03","IF","SPSF","38483","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","T.B.Breier","2004","09","10","T.B.Breier & R.B.Singer","1083","2003","05","14","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.931944","-24.169444",NA,NA,NA,NA,"GEOGRAFIA: Núcleo Sete Barras, na Base.;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"463","2021-03-04 15:46:51-03","IF","SPSF","40716","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","G.A.D.C. Franco","2008","05","14","R.T. Polisel","811","2008","05","04","Brasil","SP","Juquitiba","Estrada da Palestina","-47.090278","-23.975556",NA,NA,"700","700","COLETA: Erva hemiepífita, frutos imaturos verdes;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"464","2021-03-04 15:46:51-03","IF","SPSF","53286","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","R.D.V. da Silva","2017","04","30","J.B. Baitello et al.","2765","2015","03","11","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.218333","-24.299722",NA,NA,"1155","1155","COLETA: Planta reptante com frutos.; GEOGRAFIA: Vegetação de Campo.;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"465","2021-03-04 15:46:51-03","IF","SPSF","24150","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"S.Ferreira","560","1992","08","13","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Theales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"466","2017-09-11 17:10:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"prov. Minas Geraes ad Ouro Preto",NA,NA,NA,NA,NA,NA,"(mens. Jul. et Aug. flor.)",NA,"P12P1N0040",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2017-09-11 17:10:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Lund, PW","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"prov. Minas Geraes ad Ouro Preto",NA,NA,NA,NA,NA,NA,"(mens. Nov.)",NA,"P12P1N0040",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2017-09-11 17:10:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Gardner, G","4455",NA,NA,NA,"Brazil",NA,NA,"Lapinha",NA,NA,NA,NA,NA,NA,NA,NA,"P12P1N0040",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2017-09-11 17:10:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Burchell, WJ","3200","1826","09","29","Brazil","São Paulo","Santos","IBB/Santos, SP, at Santos in the woods","-46.33","-23.96","-46.33","-23.96",NA,NA,NA,NA,"P12P1N0040",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2017-09-11 17:10:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad viam prope Marianna in muris vetustis",NA,NA,NA,NA,NA,NA,"m. Aug.: Herb. Rich.",NA,"P12P1N0040",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2017-09-11 17:10:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Vauthier, AC","490",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad viam prope Marianna in muris vetustis",NA,NA,NA,NA,NA,NA,NA,NA,"P12P1N0040",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2017-09-11 17:10:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Glaziou, AFM","7530",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"(forma microphylla)",NA,"P12P1N0040",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2017-09-11 16:27:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","Wittm.",NA,NA,NA,NA,"Galeotti, HG","292",NA,NA,NA,"Mexico",NA,NA,"in Mexico prope Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,"occidentalis",NA,NA
"474","2017-09-11 16:27:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","Wittm.",NA,NA,NA,NA,"Ruiz, H","28",NA,NA,NA,"Peru",NA,NA,"in Peruvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"occidentalis",NA,NA
"475","2021-02-08 12:43:31-03","UFRGS","ICN","064210a","S","Plantae","Marcgraviaceae","Marcgravia","cf. polyantha","Marcgravia cf. polyantha","Delpino","Ferreira, GL","1990","11","28","Coêlho, D; Lima, J","s.n.","1968","11","26","Brasil","AM","Manaus","km 108, estrada Manaus-Itacoatiara","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífita com flores e botões novos.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"476","2021-02-08 12:43:33-03","UFRGS","ICN","177955","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Proença, M","113","2013","06","07","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA
"477","2021-02-08 12:43:33-03","UFRGS","ICN","151050","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Matzenbacher, NI","2297","1998","09","06","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"478","2021-02-08 12:43:33-03","UFRGS","ICN","034664","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Ferreira, GL","1990","11","28","Baptista, LRM","s.n.","1977","04","02","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Escandente ou epífita.; em árvores de mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"479","2021-02-08 12:43:33-03","UFRGS","ICN","085602","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Matzenbacher, NI",NA,NA,NA,"Matzenbacher, NI","s.n.","1987","09","07","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 km 307","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Em beira de mata ciliar, sobre Sebastiania.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"480","2021-02-08 12:43:33-03","UFRGS","ICN","113853","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Matzenbacher, NI",NA,NA,NA,"Matzenbacher, NI","2262","1997","09","30","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 307","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Planta escandente sobre árvores, ca. 10m de altura.; Em mata paludosa.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"481","2021-02-08 12:43:33-03","UFRGS","ICN","190659","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Silva Filho, PJS",NA,NA,NA,"Silva Filho, PJS; Molz. M.","1767","2012","08","04","Brasil","RS","Morrinhos do Sul",NA,"-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Trepadeira florescendo no topo da árvores, a 12m de altura aprox.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA
"482","2021-02-08 12:43:33-03","UFRGS","ICN","120731","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Sobral, M",NA,NA,NA,"Sobral, M; Jarenkow, JA","8025",NA,NA,NA,"Brasil","RS","Morrinhos do Sul","Morro do Forno","-49.934700012207","-29.3649997711182",NA,NA,"250","250","Espécie ameaçada de extinção (Em perigo).; Erva lenhosa, 1m, sobre rochas em local descampado; frutos imaturos.; Região de mata atlântica, na subida da trilha do Morro do Forno-Josafá.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA
"483","2021-02-08 12:43:33-03","UFRGS","ICN","199991","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Seger, GDS",NA,NA,NA,"Schmidt-Silveira, F","s.n.","2011",NA,NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Trepadeira com raízes aderentes. Material estéril",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"484","2021-02-08 12:43:33-03","UFRGS","ICN","047077","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Ferreira, GL","1990","11","28","Waechter, JL","1486","1979","12","17","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Trepadeira; frutos esverdeados; sementes vermelhas.; em interior de mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"38612","auto",NA,NA,NA,NA,NA,NA,NA
"485","2021-02-08 12:43:33-03","UFRGS","ICN","119707","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Rodrigues, RS; Kindel, A","628","1998","04","24","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Trepadeira a ca. 6-7m de altura; flores em botão; inflorescência voltada para o chão.; em interior de mata paludosa.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"486","2021-02-08 12:43:31-03","UFRGS","ICN","027850","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Ferreira, GL","1990","11","28","Baptista, LRM; Lorscheitter, ML","s.n.","1972","07","12","Brasil","RS","Torres","mato-centro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"487","2021-02-08 12:43:33-03","UFRGS","ICN","034264","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Waechter, JL","1977","07","10","Waechter, JL; et al.","552","1977","06","11","Brasil","RS","Torres","Mato Sr. Clemente Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Trepadeira radicante; flores verdes, anteras pardas.; sobre Alchornea triplinervia.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"488","2021-02-08 12:43:33-03","UFRGS","ICN","159618","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Durigon, J",NA,NA,NA,"Durigon, J; Waechter, JL","189","2008","10","07","Brasil","RS","Guaíba","Fazenda São Maximiano (Coord. da sede: 30°10'47 S e 51°23'33 W)","-51.3925","-30.179722","-51.3925","-30.179722",NA,NA,"Trepadeira lenhosa rizo-escandente.; Interior de mata mal drenada",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2021-02-08 12:43:33-03","UFRGS","ICN","184675","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Seger, GDS",NA,NA,NA,"Seger, GDS","1164","2014","08","17","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.881667","-29.365","-49.881667","-29.365",NA,NA,"Epífito; ca. de 4m; apenas uma flor aberta; Borda de mata de encosta, quase na planície alagada",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-02-08 12:43:33-03","UFRGS","ICN","190321","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Silva Filho, PJS",NA,NA,NA,"Silva Filho, PJS","1751","2012","06","10","Brasil","RS","Nova Hartz","501187 E - 6725402 S","-50.9021987915039","-29.5825004577637",NA,NA,NA,NA,"Trepadeira subindo em árvores, alcançando quase 15m de altura; Interior de mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"6017","auto",NA,NA,NA,NA,NA,NA,NA
"491","2021-02-08 12:43:31-03","UFRGS","ICN","009942","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Baptista, LRM",NA,NA,NA,"Valls, JFM; Irgang, BE","2085","1972","05","18","Brasil","RS","Osório","Parque Histórico Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Trepadeira com raízes granpiformis. Não florida.; Frequente em mata inundada, próximo à réplica do navio Seival.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"492","2021-02-08 12:43:31-03","UFRGS","ICN","003129","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Ferreira, GL","1990","11","28","Baptista, LRM; Rosa, S","s.n.","1962","09","29","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Trepadeira.; Em mata úmida.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"493","2021-02-08 12:43:33-03","UFRGS","ICN","033861","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Ferreira, GL","1990","11","28","Waechter, JL; et al.","512","1977","04","16","Brasil","RS","Torres","Faxinal Mato do sr. Clemente","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Escandente; flores esverdeadas.; em mato úmido.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"494","2021-02-08 12:43:33-03","UFRGS","ICN","090798","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Waechter",NA,NA,NA,"Waechter, JL","2492","1991","03","30","Brasil","RS","Viamão","Capão da Ponteira","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Trepadeira rizo-escandente; ca. 10m de altura; com botões e frutos próximos ao ápice.; em floresta turfosa.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"495","2021-02-08 12:43:31-03","UFRGS","ICN","002700","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Ferreira, GL","1990","11","28","Reitz, R; Klein, RM","8596","1959","03","14","Brasil","SC","Rio do Sul",NA,"-49.6431007385254","-27.2141990661621",NA,NA,"400","400","Espécie ameaçada de extinção (Em perigo).; Liana; flor branca. Lenho na xiloteca.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA
