"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"686","2020-09-12 05:00:02-03","US","US","2966891","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","D. Austin, C. E. Nauman, B. Rabelo, C. Rosário & M. R. Santos","7401",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875475","Curiau de Dentro, ca.12km NE de Macapá",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Amapá",NA,NA,"US01875475_01 US01875475_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"687","2020-09-12 05:00:02-03","US","US","2863409","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. S. Irwin, R. Souza & R. R. Santos","15950",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875483","Serra do Roncador. Ca. 60 km N of Xavantina",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Mato Grosso","550",NA,"US01875483_01 US01875483_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"688","2020-09-12 05:00:02-03","US","US","2862030","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. S. Irwin, R. Souza & R. R. Santos","15950",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875484","60 km N of Xavantina.",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Mato Grosso","550",NA,"US01875484_01 US01875484_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"689","2020-09-12 05:00:02-03","US","US","3281397","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","L. O. A. Teixeira, A. Fife, K. McFarland, C. D. A. Mota, J. L. Santos & et al.","1042",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875478","Estrada Humaitá-Lábrea, km 17.","-63.0208015441895","-7.50611019134521",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Amazonas",NA,NA,"US01875478_01 US01875478_02","Humaitá",NA,"202650","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"690","2020-09-12 05:00:02-03","US","US","2889956","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","W. R. Anderson","10122",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875487","16 km (straight line) S of Goiás Velho. Cerrado on SE slopes.",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Goiás","950",NA,"US01875487_01 US01875487_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"691","2020-09-12 05:00:02-03","US","US","2576122A","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G. T. Prance & N. Silva","58508",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875492","West of Filadélfia in Serra de Mamoneira",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Tocantins",NA,NA,"US01875492_01 US01875492_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"692","2020-09-12 05:00:02-03","US","US","2373353","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","B. Maguire, C. K. Maguire & J. M. Pires","44783",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875450","198 miles from Paracatu on road from Curvelo",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Minas Gerais","808",NA,"US01875450_01 US01875450_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"693","2020-09-12 05:00:02-03","US","US","2566027","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G. Gardner","2570",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875464",NA,NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Piauí",NA,NA,"US01875464_01 US01875464_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"694","2020-09-12 05:00:02-03","US","US","2863407","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","H. S. Irwin, R. Souza, J. W. Grear & R. R. Santos","15162",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875482","Côrrego Estrema, ca.42km NE of Formosa",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Goiás",NA,NA,"US01875482_01 US01875482_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"695","2020-09-12 05:00:02-03","US","US","2608243","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","G. A. Black","48-3543",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875455","Caminho de Jubim para Condeixa. Ilha de Marajó.",NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Pará",NA,NA,"US01875455_01 US01875455_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"696","2020-09-12 05:00:02-03","US","US","3395974","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","C. A. Cid Ferreira, C. Sá, G. Martinelli, E. Soares, C. D. A. Mota & et al.","9462",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875471","Serra da Paituna, próxima à Pedra do Pilão, a 30km de Monte Alegre","-54.25","-1.92",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Pará",NA,NA,"US01875471_01","Monte Alegre",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"697","2020-09-12 05:00:02-03","US","US","3602381","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","M. L. Guedes, A. Giulietti, N. Hind, S. Smith, R. Harley & et al.","3016",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875491","5 km para Santo Inácio, na Estrada Xique Xique-Santo Inácio.","-42.7206","-11.1067",NA,NA,NA,"Polygalales","A. St.-Hil.",NA,"Bahia","500",NA,"US01875491_01 US01875491_02","Gentio do Ouro",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"698","2020-09-12 05:00:02-03","US","US","288170","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","-. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875466",NA,NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,NA,NA,NA,"US01875466_01 US01875466_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"699","2020-09-12 05:00:02-03","US","US","1440214","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","-- Gardner & -- Gardner","2570",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01875465",NA,NA,NA,NA,NA,NA,"Polygalales","A. St.-Hil.",NA,NA,NA,NA,"US01875465_01 US01875465_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"700","2020-09-02 16:40:43-03","Cenargen","CEN","13920","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","José Felipe Ribeiro","29","1977","05","25",NA,"Brasil","Exsicatas",NA,"Doação Embrapa/CPAC.","CEN00013920","CPAC - Planaltina.","-47.9296989440918","-15.7797002792358","-4770833.0","-1559167.0",NA,NA,"A.St.-Hil.","F. França","DF",NA,NA,"CEN00013920 CEN00013920_1","BRASILIA",NA,"70570","auto","2004","02",NA,NA,NA,NA,"1",NA
"701","2020-09-02 16:40:43-03","Cenargen","CEN","69092","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Roberto Fontes Vieira","1981","1994","07","12",NA,"Brasil","Exsicatas",NA,"O ramo descascado é usado para colocar sobre a cama para provocar sonho e visões.","CEN00069092","Comunidade Xavante de Sangradouro.","-54.3","-15.683333","-54.3","-15.683333",NA,NA,"A.St.-Hil.",NA,"MT","600","600","CEN00069092","PRIMAVERA DO LESTE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"702","2020-09-02 16:40:43-03","Cenargen","CEN","102630","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Thalles O. Martins","118","2017","06","30",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 5,5 m de altura , base reta. Fuste de casca externa grossa, do tipo fendida, cor cinza.","CEN00102630","Conglomerado: TO-697. Subunidade 4, subparcela 8, indivíduo 16.","-46.8","-12.96","-46.8","-12.96",NA,NA,"A.St.-Hil.","J. B. Bringel","TO",NA,NA,"CEN00102630","ARRAIAS",NA,NA,NA,"2017","08",NA,NA,NA,NA,"4",NA
"703","2020-09-02 16:40:43-03","Cenargen","CEN","102635","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Eric R. José","22","2017","06","27",NA,"Brasil","Unicata",NA,"Inventário Florestal Nacional (IFN). Árvore com 8 m de atura e 24,7 cm de DAP, base reta. Fuste de casca externa cinza e casca interna marrom.","CEN00102635","Conglomerado: TO-602. Subunidade 1, subparcela 6, indivíduo 3.","-47.88","-12.24","-47.88","-12.24",NA,NA,"A.St.-Hil.","G. Pereira-Silva","TO",NA,NA,"CEN00102635","PARANA",NA,NA,NA,"2017","10",NA,NA,NA,NA,"1",NA
"704","2020-09-02 16:40:43-03","Cenargen","CEN","103773","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Luiz Aquino Silva Santos","3002","2017","05","04",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 6 m de altura, 13,4 cm de DAP, base reta. Fuste de casca externa grossa, do tipo rugosa, cor cinza, cor interna amarela.","CEN00103773","Conglomerado: TO-286. Subunidade 2, subparcela 1, indivíduo 3.","-48.6","-9.8997222","-48.6","-9.8997222",NA,NA,"A.St.-Hil.","G. H. Shimizu","TO",NA,NA,"CEN00103773","MIRACEMA DO TOCANTINS",NA,NA,NA,"2018","01",NA,NA,NA,NA,"5",NA
"705","2020-09-02 16:40:43-03","Cenargen","CEN","25000","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Taciana Barbosa Cavalcanti","1540","1995","07","21",NA,"Brasil","Exsicatas",NA,"Estames e estilete amarelos.","CEN00025000","Nas margens do rio Tocantinzinho.","48.3125","-13.586111","48.3125","-13.586111",NA,NA,"A.St.-Hil.","G. H. Shimizu","GO","420","420","CEN00025000","NIQUELANDIA",NA,NA,NA,"2014","12",NA,NA,NA,NA,"2",NA
"706","2020-09-02 16:40:43-03","Cenargen","CEN","18043","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Taciana Barbosa Cavalcanti","1194","1992","03","12",NA,"Brasil","Exsicatas",NA,"Folhas concentradas no ápice dos ramos abaixo da inflorescência. Pétalas brancas com manchas cor-de -salmão.","CEN00018043","Estrada Serra da Mesa - Colinas do Sul, cerca de 10 km do portão do canteiro de obras.","48.0666666","-13.2","48.0666666","-13.2",NA,NA,"A.St.-Hil.","B. M. T. Walter","GO","500","500",NA,"COLINAS DO SUL",NA,NA,NA,"1992","03",NA,NA,NA,NA,"4",NA
"707","2020-09-02 16:40:43-03","Cenargen","CEN","24124","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Glocimar Pereira-Silva","1133","1992","07","07",NA,"Brasil","Exsicatas",NA,"Filetes amarelo-claro; estigma e estilete creme.","CEN00024124","3,7 km sul da GO - 237, a 5 km da sede da Fazenda Ouro Fino. Área de influência da UHE Serra da Mesa.","-48.966666",NA,"-48.966666","-1455000.0",NA,NA,"A.St.-Hil.","G. H. Shimizu","GO","500","500","CEN00024124","NIQUELANDIA",NA,NA,NA,"2014","12",NA,NA,NA,NA,"5",NA
"708","2020-09-02 16:40:43-03","Cenargen","CEN","45623","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","L. C. L. Lima","15","2000","02","03",NA,"Brasil","Exsicatas",NA,"Folhas coriáceas, discolores, grandes. Frutos passados, marrons. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (46113). Projeto financiado pelo CNPq.","CEN00045623","Fazenda Estrondo, reserva.","-46.161666","-11.451111","-46.161666","-11.451111",NA,NA,"A.St.-Hil.","G. H. Shimizu","BA","810","810","CEN00045623","FORMOSA DO RIO PRETO",NA,NA,NA,"2014","12",NA,NA,NA,NA,"1",NA
"709","2020-09-02 16:40:43-03","Cenargen","CEN","62853","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Glocimar Pereira-Silva","10598","2006","06","12",NA,"Brasil","Exsicatas",NA,"Botões florais verdes. Área de influência direta (canteiro).","CEN00062853","Canteiro de obras do UHE São Salvador, margem esquerda do Rio Tocantins.","-48.245833","-12.7975","-48.245833","-12.7975",NA,NA,"A.St.-Hil.","G. H. Shimizu","TO","260","260","CEN00062853","SAO SALVADOR DO TOCANTINS",NA,NA,NA,"2014","12",NA,NA,NA,NA,"3",NA
"710","2020-09-02 16:40:43-03","Cenargen","CEN","50574","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Glocimar Pereira-Silva","7547","2003","04","10",NA,"Brasil","Exsicatas",NA,"Área de Influência Indireta.","CEN00050574","Borda Norte da Chapada, Faz. do Sr. Azarias, nascente do córrego Capão da Anta.",NA,"-16.347777","-4820222.0","-16.347777",NA,NA,"A.St.-Hil.","G. H. Shimizu","GO","940","940","CEN00050574","LUZIANIA",NA,NA,NA,"2014","12",NA,NA,NA,NA,"4",NA
"711","2020-09-02 16:40:43-03","Cenargen","CEN","66171","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Aécio Amaral-Santos","2627","2005","07","11",NA,"Brasil","Exsicatas",NA,NA,"CEN00066171","Cerrado abaixo da ponte sobre o rio Campo Alegre.","-47.538888","-6.8511111","-47.538888","-6.8511111",NA,NA,"A.St.-Hil.","A. A. Santos","TO",NA,NA,"CEN00066171","DARCINOPOLIS",NA,NA,NA,"2005","07",NA,NA,NA,NA,"4",NA
"712","2020-09-02 16:40:43-03","Cenargen","CEN","80205","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Bruno Machado Teles Walter","2921","1995","11","14",NA,"Brasil","Exsicatas",NA,"Frutos maduros, abertos e secos, cinza.","CEN00080205","Projeto Ouro Verde, rodovia Anel da Soja, reservas de cerrado entre plantios de soja.","-46.071388","-11.438888","-46.071388","-11.438888",NA,NA,"A.St.-Hil.","B. M. T. Walter","BA","710","710","CEN00080205","FORMOSA DO RIO PRETO",NA,NA,NA,"1995","11",NA,NA,NA,NA,"4",NA
"713","2020-09-02 16:40:43-03","Cenargen","CEN","103976","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Rômullo Quirino de Souza Ferreira","13","2017","05","26",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 7 m de altura, 12,7 cm de DAP e base reta. Fuste de casca externa grossa, do tipo fissurada, cor amarela, casca interna amarela.","CEN00103976","Conglomerado: TO-354. Subunidade 2, subparcela 3, indivíduo 17.","-48.96","-10.44","-48.96","-10.44",NA,NA,"A.St.-Hil.","G. H. Shimizu","TO",NA,NA,"CEN00103976","PUGMIL",NA,NA,NA,"2018","01",NA,NA,NA,NA,"2",NA
"714","2020-09-02 16:40:43-03","Cenargen","CEN","106292","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Arnildo Pott","9517","2002","02","26",NA,"Brasil","Exsicatas",NA,"Estames: Borda da antera de cor tijolo; sépalas esverdeado-amareladas;pétalas brancas; casca corticosa. Doação Herbário Mato Grosso do Sul - HMS nº 3453.","CEN00106292","Estrada MS - 142, de Camapuã até Areado.","-54.094444","-19.49","-54.094444","-19.49",NA,NA,"A.St.-Hil.","A. Pott","MS","500","500","CEN00106292","CAMAPUA",NA,NA,NA,"2002",NA,NA,NA,NA,NA,"1",NA
"715","2020-09-02 16:40:43-03","Cenargen","CEN","14636","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Ladislau Araújo Skorupa","334","1988","04","06",NA,"Brasil","Exsicatas",NA,"Chá das folhas para hemorróidas.","CEN00014636","Av. Bernardo Sayão, lote 51. Sr. Eliseu.","-48.066666","-14.066666","-48.066666","-14.066666",NA,NA,"A.St.-Hil.","R. F. Vieira","GO","600","600","CEN00014636","NIQUELANDIA",NA,NA,NA,"1993","01",NA,NA,NA,NA,"4",NA
"716","2020-09-02 16:40:43-03","Cenargen","CEN","112880","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Equipe ESEC Serra Geral - TO","54","2019","08","07",NA,"Brasil","Exsicatas",NA,NA,"CEN00112880","ESEC Serra Geral do Tocantins. Próximo ao morro Panela. Pedreira.","-46.754166","-11.108611","-46.754166","-11.108611",NA,NA,"A.St.-Hil.","M. Simon","TO",NA,NA,NA,"ALMAS",NA,NA,NA,"2019","08",NA,NA,NA,NA,"4",NA
"717","2020-09-02 16:40:43-03","Cenargen","CEN","103970","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Teddy. D. R. Terra","155","2017","06","21",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 9,5 m de altura e 23,8 cm de DAP, base reta. Fuste de casca externa grossa, do tipo rugosa e de cor cinza,.","CEN00103970","Conglomerado: TO-213. Subunidade 2, subparcela 6, indivíduo 31.","-47.88","-9.18","-47.88","-9.18",NA,NA,"A.St.-Hil.","G. H. Shimizu","TO",NA,NA,"CEN00103970","BOM JESUS DO TOCANTINS",NA,NA,NA,"2018","01",NA,NA,NA,NA,"5",NA
"718","2020-09-02 16:40:43-03","Cenargen","CEN","102648","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Natália Rodrigues Bijos","345","2017","06","28",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 5 m de altura e 15,5 cm de DAP, base do tipo reta. Fuste de casca externa grossa, do tipofissurada e de cor cinza.","CEN00102648","Conglomerado: TO-605. Subunidade 4, subparcela 9, indivíduo 37.","-47.34","-12.24","-47.34","-12.24",NA,NA,"A.St.-Hil.","L. M. Brauner","TO",NA,NA,"CEN00102648","CONCEICAO DO TOCANTINS",NA,NA,NA,"2017","10",NA,NA,NA,NA,"4",NA
"719","2020-09-02 16:40:43-03","Cenargen","CEN","25223","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Taciana Barbosa Cavalcanti","1765","1995","09","28",NA,"Brasil","Exsicatas",NA,"Voucher químico.","CEN00025223","Fazenda Santo Antônio do Fundão.","-48.488333","-17.818611","-48.488333","-17.818611",NA,NA,"A.St.-Hil.","T. B. Cavalcanti","GO","870","870","CEN00025223","IPAMERI",NA,NA,NA,"1995","09",NA,NA,NA,NA,"2",NA
"720","2020-09-02 16:40:43-03","Cenargen","CEN","42307","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Milene Maria da Silva","478","2000","07","20",NA,"Brasil","Exsicatas",NA,"Folhas cartáceas, semi-suculentas, verdes com nervura central amarelada. Flor com cálice amarelo esverdeado, corola branca, antera branca, estilete amarelo, estigma laranja. Odor adocicado. Frutos imaturos verde amarelado e maduros marrons. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (46929). Feira de Santana - Bahia.","CEN00042307","Ramal para cachoeira.","-42.721666","-11.096666","-42.721666","-11.096666",NA,NA,"A.St.-Hil.",NA,"BA","536","536","CEN00042307","GENTIO DO OURO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"721","2020-09-02 16:40:43-03","Cenargen","CEN","71424","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Glocimar Pereira-Silva","11665","2007","05","08",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00071424","Estrada de acesso à fazenda do Sr. Guilherme.","-48.117222","-13.05","-48.117222","-13.05",NA,NA,"A.St.-Hil.","G. Pereira-Silva","TO","300","300","CEN00071424","PARANA",NA,NA,NA,"2007","05",NA,NA,NA,NA,"4",NA
"722","2020-09-02 16:40:43-03","Cenargen","CEN","50523","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Glocimar Pereira-Silva","6559","2002","07","04",NA,"Brasil","Exsicatas",NA,NA,"CEN00050523","Morro do Cruzeiro (a Leste do canteiro de obra do AHE S. Salvador).",NA,"-12.775555","-4823306.0","-12.775555",NA,NA,"A.St.-Hil.","G. H. Shimizu","TO","490","490","CEN00050523","PARANA",NA,NA,NA,"2014","12",NA,NA,NA,NA,"4",NA
"723","2020-09-02 16:40:43-03","Cenargen","CEN","77979","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Bruno Machado Teles Walter","6123","2011","02","16",NA,"Brasil","Unicata",NA,"Material coletado estéril para registro de presença em estudo fitossociológico (parcela8). Indivíduo vistoso. Planta apresenta restos de frutos secos nos ramos, mas que não puderam ser herborizados.","CEN00077979","Fazenda Cooperbrás. Núcleo Rural do Rio Preto. Planaltina (região administrativa).","-47.550555","-15.756944","-47.550555","-15.756944",NA,NA,"A.St.-Hil.","B. M. T. Walter","DF","990","990","CEN00077979","BRASILIA",NA,NA,NA,"2011","02",NA,NA,NA,NA,"1",NA
"724","2020-09-02 16:40:43-03","Cenargen","CEN","78094","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Bruno Machado Teles Walter","6238","2011","06","09",NA,"Brasil","Exsicatas",NA,"Botões florais marrom-esverdeados.","CEN00078094","Cerrado de encosta contiguo à cascalheira à sudoeste da cidade do Gama, em direção à Ponte Alta.","-48.091666","-16.0225","-48.091666","-16.0225",NA,NA,"A.St.-Hil.","B. M. T. Walter","DF","1030","1030","CEN00078094","BRASILIA",NA,NA,NA,"2011","06",NA,NA,NA,NA,"3",NA
"725","2020-09-02 16:40:43-03","Cenargen","CEN","85482","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Bruno Machado Teles Walter","6635","2014","01","25",NA,"Brasil","Exsicatas",NA,"Frutos velhos, secos de coloração acinzentada. Coleta realizada sob muita chuva. Local alterado no topo e com vegetação relictual na encosta.","CEN00085482","Morro nos arredores da saída oeste da cidade de Oeiras, onde há grande letreiro com o nome da cidade.","-42.146388","-7.0177777","-42.146388","-7.0177777",NA,NA,"A.St.-Hil.","B. M. T. Walter","PI","230","230","CEN00085482","OEIRAS",NA,NA,NA,"2014","01",NA,NA,NA,NA,"4",NA
