"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","393580","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","H. S. Irwin","1966","04","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393580","Magnoliophyta","Oxalidales","Planch.","14826","Bahia","Sao Desidério","Drainage of the Rio Corrente; Near Piau, ca. 150 km. S.W. of Barreiras","-44.9731","-12.3633","NY00393580_01",NA,"E. Forero","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00922727","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","E. P. Heringer","1974","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001816' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922727","Magnoliophyta","Oxalidales","Planch.","14014","Goiás","Jaraguá","Serra de Jaraguá.","-49.3342","-15.7569","NY00922727_01","induta","E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00922725","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","J. A. Ratter","1985","10","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001814' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922725","Magnoliophyta","Oxalidales","Planch.","R5089","Mato Grosso do Sul",NA,"Fazenda Ipanema (Pantanal subregion of Nhecolândia), c. 100 km SE of Corumbá","-57.02","-19.23","NY00922725_01",NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1018472","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","D. Sasaki","2003","09","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1259810' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018472","Magnoliophyta","Oxalidales","Planch.","707","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus. Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus.","-47.4194","-20.1972","NY01018472_01",NA,"D. Sasaki","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00922795","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","G. G. Hatschbach","1999","10","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1002037' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922795","Magnoliophyta","Oxalidales","Planch.","69402","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1719","-17.7575","NY00922795_01",NA,"G. G. Hatschbach","900","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00922778","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","A. C. Brade","1934","06",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001964' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922778","Magnoliophyta","Oxalidales","(Planch.) Baker","13505","Minas Gerais",NA,NA,NA,NA,"NY00922778_01","reticulata","E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00922765","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","G. T. Prance","1973","10","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922765","Magnoliophyta","Oxalidales","(Planch.) Baker","18852","Mato Grosso",NA,"Chapada dos Guimarães, just above Cachoeira Furada, Reserva Buriti","-55.8147419","-15.45169","NY00922765_01","reticulata","E. Forero","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00922748","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","J. A. Lombardi","1993","12","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001862' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922748","Magnoliophyta","Oxalidales","Planch.","491","Minas Gerais",NA,"São Jose da Serra.","-44.15","-21.0872","NY00922748_01",NA,"D. C. Daly; A. S. Roberts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00922723","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","J. A. Ratter","1976","08","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001812' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922723","Magnoliophyta","Oxalidales","Planch.","R3395","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c 18 Km SSW of Brasília TV tower.","-47.9294","-15.7797","NY00922723_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00922794","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","E. P. Heringer","1977","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1002025' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922794","Magnoliophyta","Oxalidales","Planch.","114","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Picada M-5.","-47.9294","-15.7797","NY00922794_01","induta","E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00922774","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","G. Eiten","1969","11","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001950' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922774","Magnoliophyta","Oxalidales","(Planch.) Baker","9642","Mato Grosso","Barra do Garças","Serra do Roncador. 260 km along new road NNE of village of Xavantina. (21.6 km due SSW of Royal Society - Royal Geographic Society Base Camp. 1.6 km S along main road from turnoff to Base Camp. In Stand 5.","-52.2567","-15.8903","NY00922774_01","reticulata","E. Forero","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","393585","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","J. Jangoux","1981","12","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=175540' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393585","Magnoliophyta","Oxalidales","(Planch.) Baker","1802","Maranhão","Balsas","Approximately 25km along road west from Balsas ta fazenda of Sr. Damiao","-46.17","-7.67","NY00393585_01","reticulata","R. L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00922802","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","G. Eiten","1963","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1002080' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922802","Magnoliophyta","Oxalidales","Planch.","5577","Tocantins","Gurupi","City of Gurupi, ca. 300 m. west of Belém-Brasília highway & several hundred meters north of the brook that lines southern edge of town.","-49.07","-11.72","NY00922802_01","induta","E. V. Carbono; E. Forero; Vidal","350","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00922744","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","E. P. Heringer","1974","12","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001851' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922744","Magnoliophyta","Oxalidales","Planch.","14088","Goiás","Caldas Novas","At headwaters of the creek, Rio Quente, at the hotel, Pousada do Rio Quente, at foot of west slope of the Serra de Caldas, 13 km due WSW of city of Caldas Novas.","-48.75","-17.8","NY00922744_01",NA,"J. A. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00922777","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","G. P. Lewis","1985","01","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001956' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922777","Magnoliophyta","Oxalidales","(Planch.) Baker","1368","Piauí","Teresina","Along BR 316, 24 km south of Teresina in the direction of Demerval Lobão.","-42.67","-5.25","NY00922777_01","reticulata","E. Forero","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00922793","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","E. P. Heringer","1965","09","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1002022' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922793","Magnoliophyta","Oxalidales","Planch.","10566","Goiás",NA,"Rio Corumbá.",NA,NA,"NY00922793_01","induta","E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02429093","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","M. G. Vieira","1979","11","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2654059' target='other'> <mi>dwc_moreinfo</mi></a>","NY02429093","Magnoliophyta","Oxalidales","(Planch.) Baker","1009","Rondônia","Vilhena","Estrada Vilhena - Pimenta Bueno, entre os Kms 640 e 645","-60.166667","-12.75","NY02429093_01","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","02429092","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","G. T. Prance","1977","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2654060' target='other'> <mi>dwc_moreinfo</mi></a>","NY02429092","Magnoliophyta","Oxalidales","(Planch.) Baker","25098","Pará",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway, km 809.","-54.8407432","-9.3276425","NY02429092_01","reticulata",NA,"530","530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00922782","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","A. O. Scariot","1988","12","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001979' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922782","Magnoliophyta","Oxalidales","(Planch.) Baker","149","Mato Grosso","Chapada dos Guimarães","Cerca de 10 km antes de Agua Fria.","-55.9","-15.42","NY00922782_01","reticulata","E. Forero","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00922734","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","P. Clausen",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001823' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922734","Magnoliophyta","Oxalidales","Planch.","97.A",NA,NA,"Brésil",NA,NA,"NY00922734_01",NA,"J. M. Pires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00922720","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","J. A. Ratter","1967","07","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001809' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922720","Magnoliophyta","Oxalidales","Planch.","R135","Mato Grosso",NA,"C. 1 km E. of Xavantina","-52.33","-14.73","NY00922720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00922746","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","W. A. Hoffmann","1994","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001855' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922746","Magnoliophyta","Oxalidales","Planch.","11","Distrito Federal","Brasília","Reserva Ecológica do IBGE; Área do Projeto Estudos de Impactos Ambientais do Bioma Cerrado/Projeto fogo.","-47.9296989440918","-15.7797002792358","NY00922746_01",NA,"W. A. Hoffmann",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00922742","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","M. Aparecida da Silva","1994","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001847' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922742","Magnoliophyta","Oxalidales","Planch.","2252","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros. 21 km de Alto Paraíso/Colinas.","-47","-14","NY00922742_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00922721","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","J. A. Ratter","1976","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001811' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922721","Magnoliophyta","Oxalidales","Planch.","3117","Distrito Federal","Brasília","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower.","-47.935","-15.9519","NY00922721_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00922731","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","G. C. G. Argent","1967","09","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001820' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922731","Magnoliophyta","Oxalidales","Planch.","6518","Mato Grosso",NA,"Xavantina","-52.23","-14.63","NY00922731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","393671","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","G. G. Hatschbach","1979","03","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203286' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393671","Magnoliophyta","Oxalidales","Planch.","42051","Bahia","Barreiras","Roda Velha","-44.99","-12.15","NY00393671_01",NA,"E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00922737","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","R. de Mello-Silva","1987","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001831' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922737","Magnoliophyta","Oxalidales","Planch.","CFCR11623","Minas Gerais",NA,"Joaquim Felício: Serra do Cabral. Estrada para Torre de TV.","-44.18","-17.75","NY00922737_01",NA,"E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","393672","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","H. S. Irwin","1966","04","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203288' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393672","Magnoliophyta","Oxalidales","Planch.","14826","Bahia","Sao Desidério","Drainage of the Rio Corrente; Near Piau, ca. 150 km. S.W. of Barreiras","-44.9731","-12.3633","NY00393672_01",NA,"E. Forero","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00922716","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","B. Maguire","1963","08","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001805' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922716","Magnoliophyta","Oxalidales","Planch.","56243","Mato Grosso","Alto Araguaia","1-10 km West of Alto Araguaia, along watershed between Amazonas and Rio Paraguaya. Brasilia-Acre Highway","-53.2153","-17.3147","NY00922716_01",NA,"E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00922798","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","V. L. Gomes-Klein","1997","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1002058' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922798","Magnoliophyta","Oxalidales","Planch.","3348","Goiás","Mossâmedes","Reserva Biológica Prof. José Angelo Rizzo- Serra Dourada, margem da estrada que segue para o areal.","-50.215","-16.1269","NY00922798_01",NA,"E. F. Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02270742","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","G. T. Prance","1977","11","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2442407' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270742","Magnoliophyta","Oxalidales","Planch.","24998","Pará",NA,"BR 163 Cuiabá-Santarém; km 823","-54.869467","-9.2187147","NY02270742_01",NA,NA,"570","570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00922747","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","T. B. Cavalcanti","1985","09","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922747","Magnoliophyta","Oxalidales","Planch.","CFCR8251","Minas Gerais",NA,"Joaquim Felicio. Serra do Cabral. Subida da serra.",NA,NA,"NY00922747_01",NA,"W. A. Hoffmann","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00922718","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","B. Maguire","1963","08","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922718","Magnoliophyta","Oxalidales","Planch.","56304","Mato Grosso",NA,"15-120 km beyond Alto Araguaia, road to Cuiabá. Brasília-Acre Highway.",NA,NA,"NY00922718_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00922739","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","J. R. Pirani","1988","02","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001836' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922739","Magnoliophyta","Oxalidales","Planch.","2156","Minas Gerais",NA,"Serra do Cabral, alto da Chapada.","-44.37","-17.5917","NY00922739_01",NA,"J. R. Pirani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00922735","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","A. Robert","1902","07","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001824' target='other'> <mi>dwc_moreinfo</mi></a>","NY00922735","Magnoliophyta","Oxalidales","Planch.","426","Mato Grosso","Chapada dos Guimarães","Santa Anna da Chapada","-55.7494","-15.4608","NY00922735_01",NA,"E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
