"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","fieldNumber","sex"
"516","2008-05-27 22:02:00-03","MO","MOBOT","1716502","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","F. Mereles '96",NA,NA,NA,"Israel G. Vargas C.|et al.","Vargas Caballero 5155","2000","9","8","Bolivia","Pando","Nicolas Suarez","Río Tahuamanu (Aserradero Rutina), 2,5 km al N del Campamento sobre el Río Tahuamanu y juntas del Río Mayumanu. Flotante formando parte del embalsado.","-69.01666","-11.43333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","1716508","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","F. Mereles '96",NA,NA,NA,"Israel G. Vargas C.|et al.","Vargas Caballero 5100","2000","9","5","Bolivia","Pando","Nicolas Suarez","laguna atras del aserradero Rutina (meandro abandonado del Río Tahuamanu). Márgenes de laguna (meandro de agua abandonado).","-69.00138","-11.41888",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2012-08-01 14:32:00-03","MO","MOBOT","1743638","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Gerrit Davidse",NA,NA,NA,"Gerrit Davidse|Getulio Agostini|Thais de Agostini","Davidse 3870","1973","11","8","Venezuela","Apure",NA,"Experimental areas just S of Mantecal (1-3 km S to SE).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","South America",NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,"670",NA
"519","2010-05-13 20:47:00-03","MO","MOBOT","2889886","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Filomeno Encarnación","Encarnación Cajañaupa 25082","1982","11","26","Peru","Loreto","Requena","Caño Irioahua, abajo de Jenaro Herrera margen izquierda R. Ucayali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2011-06-09 16:53:00-03","MO","MOBOT","1751214","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 20268","1992","8","16","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares - Churute. Laguna del Canclón. Seco en Verano e Inundado en Invierno. Topografíca Plana. Area de Pastoreo en verano. Algunas islas de parecido a las Sabanas de Bolivia.","-79.6","-2.43333",NA,NA,NA,NA,NA,NA,NA,"5","South America",NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,"95",NA
"521","2011-06-09 16:54:00-03","MO","MOBOT","1759331","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 18530","1992","3","3","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares - Churute. Borde de la Laguna del Canclón. Suelo inundable.","-79.61666","-2.45",NA,NA,NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,"40.00000000",NA,NA,NA,NA,NA,"211",NA
"522","2011-03-24 16:52:00-03","MO","MOBOT","1805555","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Calvin R. Sperling|Steven R. King","Sperling 6573","1982","8","10","Bolivia","Pando","Manuripi","Lago Bay, a black water lake formed by the Rio Arroyo just upstream from its junction with Rio Manuripi. Inundated forest and floating mats of vegetation on lake.","-68.66666","-11.95",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","1805565","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter","Ritter 4564","1998","7","16","Bolivia","Santa Cruz","Angel Sandoval","Laguna Mandioré. On border with Brazil.","-57.58944","-18.10194",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA
"524","2008-05-27 22:02:00-03","MO","MOBOT","1893953","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Thomas B. Croat","Croat 19296A","1972","8","17","Peru","Loreto","Maynas","Río Amazonas, SE of Iquitos.","-73.16666","-3.78333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"287",NA
"525","2009-10-24 10:17:00-02","MO","MOBOT","2189069","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Belgrano, M. J.",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1244","1999","5","10","Argentina","Misiones","San Pedro","Alrededores de El Soberbio","-53.88333","-27.06666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA
"526","2017-01-25 15:02:00-02","MO","MOBOT","2402823","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Anonymous","Anonymous 51","1956","12","15","Argentina","Misiones","San Ignacio","San Ignacio","-55.5333333","-27.2666667",NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2011-10-06 19:50:00-03","MO","MOBOT","2409343","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Fortunato, R. H.",NA,NA,NA,"Renée H. Fortunato|Alejandro J. Martínez","Fortunato 6034","1998","11","29","Argentina","Chaco","Libertad","8 km al SW de Pto. Tirol, en direcc. a Fn. Cardoso. Bosque seco. Acuática.","-59.11666","-27.35",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"15.00000000",NA,NA,NA,NA,NA,NA,NA
"528","2011-04-03 21:11:00-03","MO","MOBOT","2409349","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Schinini, A., //",NA,NA,NA,"A. Di Giácomo","Di Giácomo 609","2003","4","6","Argentina","Formosa","Laishí","Reserva El Bagual","-58.95","-26.18333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2011-03-26 10:59:00-03","MO","MOBOT","2445009","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Schinini, A.",NA,NA,NA,"Maria M. Arbo|Aurelio Schinini|Victor Maruñak|F. Francescutti","Arbo 8253","1998","12","3","Argentina","Corrientes","Mercedes","Macrosistema Iberá, nacimiento del rio Corriente","-58.11666","-28.71666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2010-11-21 08:41:00-02","MO","MOBOT","2445025","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"G.J. Schwarz","Schwarz 812","1945","3","15","Argentina","Misiones","Candelaria","Bopland Norte","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2018-06-22 05:25:00-03","MO","MOBOT","2456425","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 3108","1956","4","12","Brazil","Santa Catarina",NA,"Ibirama, flutuante numa lagoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA
"532","2010-11-13 05:21:00-02","MO","MOBOT","2491944","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Fátima Mereles","Mereles H. 6865","1997","9","8","Paraguay","Alto Paraguay",NA,"Puerto Lidia y alrededores, río Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-07-22 15:31:00-03","MO","MOBOT","2491957","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Émile Hassler","Hassler 2795","1903","3",NA,"Paraguay","Boquerón",NA,"Gran Chaco, Santa Elisa, latitud 23º 10´ S in paludium",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2009-07-31 17:12:00-03","MO","MOBOT","2491969","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Schinini, A., //",NA,NA,NA,"Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","Vanni 2392","1991","2","27","Paraguay","Boquerón",NA,"Laguna Yaraguí, 4 Km de Lolita. 59 Km S del desvío a Loma Plata, por ruta Trans-Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2010-11-13 05:21:00-02","MO","MOBOT","2491980","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Fátima Mereles","Mereles H. 3256","1988",NA,NA,"Paraguay","Caazapá",NA,"Tavai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2010-02-10 14:25:00-02","MO","MOBOT","2556088","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Croat",NA,NA,NA,"Sidney T. McDaniel","McDaniel 23374","1980","3","8","Peru","Loreto","Maynas","Rio Tahuayo, cocha ca. 4 km above mouth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA
"537","2014-12-08 15:44:00-02","MO","MOBOT","2685533","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Esteban Terneus|E. Landolt","Terneus 451","1999","8","21","Ecuador","Pichincha",NA,"Vía Quito - Pedro vicente Maldonado,laguna la Y de la Laguna","-79.5","-0.2",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA
"538","2009-07-16 00:13:00-03","MO","MOBOT","2688912","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Jens E. Madsen","Madsen 63721","1987","6","30","Ecuador","Guayas",NA,"Isla Puná. Path from Puná Nueva to Punta Espanola (mainly at Poza Aguada). Semi-deciduous forest.","-79.91666","-2.75",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2008-05-27 22:02:00-03","MO","MOBOT","2889885","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Russell J. Seibert","Seibert 2324","1946","1","5","Peru","Lima",NA,"Km 17 south of Lima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2012-05-24 05:04:00-03","MO","MOBOT","2889887","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Juan Revilla","Revilla Cardenas 469","1976","4","1","Peru","Loreto","Maynas","Dist. Iquitos: Río Itaya, Moena Caño, 4 km de Iquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2008-05-27 22:02:00-03","MO","MOBOT","2889889","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","S. Mayo",NA,NA,NA,"ROSSI","ROSSI s.n.","1980","8",NA,"Brazil","Mato Grosso",NA,"Pantanal Matogrossense. Reserva de Taiamã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2012-04-11 12:39:00-03","MO","MOBOT","2889891","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","S. Mori",NA,NA,NA,"Jorge E. Ramos|et al.","Ramos Pérez 2089","1989","11","13","Colombia","Valle del Cauca","Yumbo","El Embarcadero, hacienda Salento, ca 500 m de la carretera Panorama, en la vía Yumbo-Mulaló.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA
"543","2008-05-27 22:02:00-03","MO","MOBOT","2889892","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","S. Mayo",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 44966","1982","6","11","Brazil","São Paulo",NA,"Icapara (mun. Iguape).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2009-09-04 10:09:00-03","MO","MOBOT","2889894","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry|F.M. Valverde B.","Dodson 8790","1979","10","4","Ecuador","Los Ríos","Vinces","Jauneche forest, between Mocachi and Palenque on the Estero Peñafiel.","-79.7","-1.26666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA
"545","2013-08-23 04:12:00-03","MO","MOBOT","2889895","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"W.G. Herter","Herter 1758","1935","3","9","Uruguay","Cerro Largo",NA,"Palleros. Humid riparian forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA
"546","2008-05-27 22:02:00-03","MO","MOBOT","2889896","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Calaway H. Dodson","Dodson 11958","1981","10","25","Ecuador","Guayas",NA,"Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest.","-79.96666","-2",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"100.00000000","150.00000000",NA,NA,NA,NA,"177",NA
"547","2008-05-27 22:02:00-03","MO","MOBOT","2889897","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"* VUCETICH","VUCETICH s.n.","1980","3","17","Argentina","Buenos Aires",NA,"La Balandra: cerca desembocadura al Río de la Plata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2012-01-01 05:01:00-02","MO","MOBOT","2889898","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.A. Torres",NA,NA,NA,"Juan Daciuk","Daciuk B. s.n.","1980","5","11","Argentina","Buenos Aires","Chascomús","Chascomús, Laguna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2008-05-27 22:02:00-03","MO","MOBOT","2889899","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","N.M. Tur",NA,NA,NA,"Nuncia M. Tur","Tur 1910","1990","1","4","Argentina","Santa Fé","Capital","Laguna Guadalupe o Setúbal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2008-05-27 22:02:00-03","MO","MOBOT","2889900","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Balduino Rambo","Rambo 41956","1949","6","11","Brazil","Rio Grande do Sul",NA,"Elsa. Ad flumen Guaiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2018-10-03 04:36:00-03","MO","MOBOT","2889901","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 6757","1999","1","29","Ecuador","Guayas",NA,"Río Bulu-Bulu, Est. 9. Bosque seco tropical. Intervenido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA
"552","2015-08-23 05:45:00-03","MO","MOBOT","2889902","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"S.A. Renvoize","Renvoize 3580","1978","11","23","Argentina","Chaco","San Fernando","Ruta 16, 4 km from Belgrano Bridge. Swampy pools.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2011-04-03 17:17:00-03","MO","MOBOT","2889904","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Carmen L. Cristóbal|Aurelio Schinini","Cristóbal 1105","1973","9","16","Argentina","Corrientes","Capital","Ruta prov. 5, 5 km E cruce con ruta 12.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2009-07-10 17:57:00-03","MO","MOBOT","2889905","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Troels M. Pedersen","Pedersen 2658","1954","4","2","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2013-08-23 04:12:00-03","MO","MOBOT","2889906","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Wilson Devia A.","Devia Alvarez 476","1983","12","22","Colombia","Valle del Cauca","Tuluá","Corr. Mateguadua, Jardín Botánico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA
"556","2008-05-27 22:02:00-03","MO","MOBOT","2889908","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Santiago Venturi","Venturi 8547","1929","1","9","Argentina","Salta","Rosario de Lerma","Camino al Nevado del Castillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA
"557","2020-09-04 04:40:00-03","MO","MOBOT","2889909","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Herbert H. Smith","Smith 2267","1898",NA,NA,"Colombia","Magdalena","Santa Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"30.48000000",NA,NA,NA,NA,NA,NA,NA
"558","2016-11-15 05:15:00-02","MO","MOBOT","2889910","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","J.M. Greenman",NA,NA,NA,"Antonio C. Krapovickas","Krapovickas 2878","1946","2","7","Argentina","Buenos Aires",NA,"Parque 3 de Febrero.","-58.6","-34.35",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2009-05-15 11:31:00-03","MO","MOBOT","2889911","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Pedro Jörgensen","Jörgensen 2523",NA,NA,NA,"Argentina","Formosa",NA,"Abundante en el agua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2012-11-16 08:20:00-02","MO","MOBOT","2889913","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Thomas B. Croat",NA,NA,NA,"José F. Pensiero","Pensiero 2673","1986","12","10","Argentina","Santa Fé","General Obligado","5 km E de Florencia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2008-05-27 22:02:00-03","MO","MOBOT","2889914","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Aurelio Schinini","Schinini Cacace 16040","1978","11","23","Argentina","Chaco","San Fernando","Ruta 16, 4 km del puente Gral. M. Belgrano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2008-05-27 22:02:00-03","MO","MOBOT","2889940","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Fátima Mereles","Mereles H. 3802","1990","2","15","Paraguay","Presidente Hayes",NA,"Ruta Trans Chaco Km 120.","-59.26666","-23.16666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2009-08-24 12:06:00-03","MO","MOBOT","2889943","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Itaipú Binacional","Itaipú Binacional 1040","1982","9",NA,"Paraguay","Canindeyú",NA,"Pto. Adela. Riacho, flotante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2014-12-15 19:42:00-02","MO","MOBOT","2889996","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"N.A. Granado","Granado 20","1985","1","12","Venezuela",NA,NA,"Dtto. Libertador Caracas: Se colecto en el Instituto de Zoologia Tropical, Escuela de Biologia, Facultad de Ciencias U.C.V. Los Chaguaramos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2011-10-27 17:26:00-02","MO","MOBOT","2890008","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V. Velasquez",NA,NA,NA,"Anibal Castillo|Amelia De Franca","Castillo 2572","1987","11","23","Venezuela","Anzoátegui",NA,"Dtro. Peñalver. Mpio. Federación. Rivera del Río Unare, Sector Pueblo Unare Viejo (Ruinas).","-65.13222","10.06611",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"0E8","21.00000000",NA,NA,NA,NA,NA,NA
"566","2014-09-07 22:00:00-03","MO","MOBOT","2890013","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Delascio",NA,NA,NA,"Franciso Delascio C.|Jesús F. Delascio","Delascio Chitty 12912","1986","10","18","Venezuela","Anzoátegui",NA,"Dtto. Bruzual, La Cerca, Laguna de Unare.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2008-05-27 22:02:00-03","MO","MOBOT","2890022","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","J. de Bruijn",NA,NA,NA,"J. de Bruijn","Bruijn 1317","1966","12","1","Venezuela","Zulia",NA,"Ca. 35 km N of Santa Barbara-San Carlos del Zulia. Marshy site along creek Ensenada Congo near the lake of Maracaibo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA
"568","2009-07-31 09:03:00-03","MO","MOBOT","2890026","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","T. Croat",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114548","1977","10","12","Venezuela","Delta Amacuro",NA,"Dpto. Tucupita along road between Tucupita and La Horqueta.","-62.06666","9.05",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA
"569","2009-11-09 21:53:00-02","MO","MOBOT","2890032","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Julian A. Steyermark|Bruno J. Manara","Steyermark 110981","1974","9","7","Venezuela","Falcón",NA,"Distrito Silva: laguna en el valle al noroeste de La Soledad, noroeste de La Yegua, entre La Soledad y Sanare.","-68.35","10.86666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA
"570","2013-10-05 06:35:00-03","MO","MOBOT","2890042","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Julian A. Steyermark|Ángel C. González","Steyermark 113778","1977","2","13","Venezuela","Falcón",NA,"Parte nordeste del Distrito Petit: ciénagas en El Caballo y vecindades, rodeadas por bosque seco achaparrado y espinares.","-69.25","11.06666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA
