"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"1968","2014-12-20 15:13:00-02","MO","MOBOT","2948688","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"S. Torres Robles","2001","3","7","Argentina","Buenos Aires","Magdalena",NA,NA,NA,NA,NA,NA,"Estancia ''San Isidro''. Cordón ruta.",NA,NA,NA,"Torres Robles",NA,NA,NA,NA,NA,"Torres Robles 373","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1969","2009-09-15 10:55:00-03","MO","MOBOT","2479089","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora pilosissima","(Hack.) Pensiero","Jason R. Swallen","1945","12","17","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Valinho, 3-4 km from Passo Fundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 7742","South America",NA,NA,NA,NA,NA,"pilosissima",NA,NA,NA,NA,NA
"1970","2020-07-22 16:25:00-03","MO","MOBOT","2514273","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora pilosissima","(Hack.) Pensiero","Émile Hassler|Teodoro Rojas","1908","4",NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Sierra de Amambay, in arenosis Punta Porá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 10353","South America",NA,NA,NA,NA,NA,"pilosissima",NA,"1",NA,NA,NA
"1971","2008-12-05 11:48:00-02","MO","MOBOT","100159963","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Troels M. Pedersen","1986","5","12","Argentina","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,"Carambola.",NA,NA,NA,"M.G. López",NA,NA,NA,NA,NA,"Pedersen 14560","South America",NA,NA,NA,NA,NA,"parviflora",NA,"1",NA,NA,NA
"1972","2014-03-24 13:45:00-03","MO","MOBOT","100695022","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Fernando N. Biurrun|et al.","1978","2","13","Argentina","La Rioja","Chamical",NA,NA,NA,NA,NA,NA,"Puesto Nuevo, paraje llamado La Represita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biurrun 1327","South America",NA,NA,NA,NA,NA,"parviflora",NA,"1",NA,NA,NA
"1973","2014-03-24 15:00:00-03","MO","MOBOT","100695083","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Norma B. Deginani|Ana M. Cialdella|Esteban Bortiri","1995","2","15","Argentina","Jujuy","Valle Grande","-64.9333333","-23.6166667",NA,NA,NA,NA,"San Franciso.","1650.00000000",NA,NA,"E.G. Nicora",NA,NA,NA,NA,NA,"Deginani 815","South America",NA,NA,NA,NA,NA,"parviflora",NA,"1",NA,NA,NA
"1974","2014-03-24 15:07:00-03","MO","MOBOT","100695091","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Norma B. Deginani|A.A. Suarez|et al.","2011","3","14","Argentina","San Luis","Coronel Pringles","-65.8933333","-33.1505556",NA,NA,NA,NA,"Camino a La Florida desde Saladillo.","954.00000000",NA,NA,"S.S. Aliscioni",NA,NA,NA,NA,NA,"Deginani 2114","South America",NA,NA,NA,NA,NA,"parviflora",NA,"1",NA,NA,NA
"1975","2016-08-03 14:17:00-03","MO","MOBOT","100920794","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Manuel J. Belgrano|M. Mónica Ponce|Diego L. Salariato","2006","11","25","Argentina","Misiones","Guaraní","-54.0283334","-27.2169445",NA,NA,NA,NA,"Ruta Provincial 2, unos 40 km al N de El Soberbio, camino a Moconá.","244.00000000",NA,NA,"O. Morrone",NA,NA,NA,NA,NA,"Belgrano 640","South America",NA,NA,NA,NA,NA,"parviflora",NA,"1",NA,NA,NA
"1976","2009-08-23 06:40:00-03","MO","MOBOT","1923471","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"T.J.V. Stuckert","1906","4","12","Argentina","Córdoba",NA,NA,NA,NA,NA,NA,NA,"Dpto. Capital. Alrededores de la ciudad de Córdoba",NA,NA,NA,"J.S. Pensiero",NA,NA,NA,NA,NA,"Stuckert 15803","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1977","2011-03-26 11:09:00-03","MO","MOBOT","2443468","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Maria M. Arbo|Aurelio Schinini|Myriam C. Peichoto|M.C. Franceschini|E. Flaschland","2000","1","20","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,"Ruta 41, 30 km al N de Galarza",NA,NA,NA,"Peichoto, M. C., //",NA,NA,NA,NA,NA,"Arbo 8633","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1978","2018-06-22 05:25:00-03","MO","MOBOT","2479107","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Pe. Raulino Reitz|Roberto M. Klein","1962","1","2","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Ponte Alta do Sul, Curutibanos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 11339","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1979","2013-12-01 05:44:00-02","MO","MOBOT","2479199","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Ernesto Barros","1953","1","9","Chile","Maule",NA,NA,NA,NA,NA,NA,NA,"Vichuquén, Uraco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barros 9923","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1980","2011-12-22 05:01:00-02","MO","MOBOT","2514280","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Teodoro Rojas","1946","12","22","Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,"Fuerte Olimpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 13860","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1981","2013-12-29 16:15:00-02","MO","MOBOT","2518471","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"Alberto Castellanos","1948","1","28","Uruguay","Artigas",NA,NA,NA,NA,NA,NA,NA,"Bella Unión",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Castellanos 18415","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1982","2014-12-20 15:13:00-02","MO","MOBOT","2948688","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora parviflora",NA,"S. Torres Robles","2001","3","7","Argentina","Buenos Aires","Magdalena",NA,NA,NA,NA,NA,NA,"Estancia ''San Isidro''. Cordón ruta.",NA,NA,NA,"Torres Robles",NA,NA,NA,NA,NA,"Torres Robles 373","South America",NA,NA,NA,NA,NA,"parviflora",NA,NA,NA,NA,NA
"1983","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","19545","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","P.G. Windisch",NA,NA,NA,"Brasil","Mato Grosso","Vila Bela da S. Trindade",NA,NA,NA,NA,NA,NA,"ca. 14 km da cidade",NA,NA,"Cerrado, no campo;",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Poales","Liliopsida",NA,NA,NA,NA,NA,NA
"1984","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","01736","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Yune Tsuda",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"arredores",NA,NA,NA,"I. Boldrini",NA,NA,NA,"20305","auto",NA,"América do Sul",NA,NA,"Tracheophyta","Poales","Liliopsida",NA,NA,NA,NA,NA,NA
"1985","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","00042","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Giorgio de Marinis",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"arredores",NA,NA,NA,"I. Boldrini",NA,NA,NA,"20305","auto",NA,"América do Sul",NA,NA,"Tracheophyta","Poales","Liliopsida",NA,NA,NA,NA,NA,NA
"1986","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","00035","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Giorgio de Marinis",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"arredores",NA,NA,"Capim até 70 cm;","I. Boldrini",NA,NA,NA,"20305","auto",NA,"América do Sul",NA,NA,"Tracheophyta","Poales","Liliopsida",NA,NA,NA,NA,NA,NA
"1987","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","15428","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Pietrobom da Silva, M.R.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Aparecida do Taboado","-51.0936012268066","-20.0867004394531",NA,NA,NA,NA,"ca. 20 km da cidade",NA,NA,"Herbácea, 50 m, infrutescência esverdeada, margem da mata paludosa;","I. Boldrini",NA,NA,NA,"59297","auto",NA,"América do Sul",NA,NA,"Tracheophyta","Poales","Liliopsida",NA,NA,NA,NA,NA,NA
"1988","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","15441","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Pietrobom da Silva, M.R.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Aparecida do Taboado","-51.0936012268066","-20.0867004394531",NA,NA,NA,NA,"ca. 20 km da cidade",NA,NA,"Herbácea, infrutescência verde, borda da mata paludosa;","I. Boldrini",NA,NA,NA,"59297","auto",NA,"América do Sul",NA,NA,"Tracheophyta","Poales","Liliopsida",NA,NA,NA,NA,NA,NA
"1989","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","00991","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Marina Coleman",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Est. Exp. Zootec.",NA,NA,NA,"I. Boldrini",NA,NA,NA,"20305","auto",NA,"América do Sul",NA,NA,"Tracheophyta","Poales","Liliopsida",NA,NA,NA,NA,NA,NA
"1990","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","19460","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","P.G. Windisch",NA,NA,NA,"Brasil","Mato Grosso","Jangada","-56.489200592041","-15.2356004714966",NA,NA,NA,NA,"estrada para Barra do Bugres",NA,NA,"Cerrado com campo alagado;",NA,NA,NA,NA,"33259","auto",NA,"América do Sul",NA,NA,"Tracheophyta","Poales","Liliopsida",NA,NA,NA,NA,NA,NA
"1991","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","01616","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Herbário A. Macedo",NA,NA,NA,"Brasil","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"faz. santa terezinha",NA,NA,"Capim comum à beira do brejo, flores roxas;",NA,NA,NA,NA,"50022","auto",NA,"América do Sul",NA,NA,"Tracheophyta","Poales","Liliopsida",NA,NA,NA,NA,NA,NA
"1992","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","00979","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Giorgio de Marinis",NA,NA,NA,"Brasil","São Paulo","Mirassol","-49.5200004577637","-20.8099994659424",NA,NA,NA,NA,"faz. três barras",NA,NA,NA,"I. Boldrini",NA,NA,NA,"18310","auto",NA,"América do Sul",NA,NA,"Tracheophyta","Poales","Liliopsida",NA,NA,NA,NA,NA,NA
"1993","2019-03-29 10:41:37-03","UFSM","HDCF","6943","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Oliveira, A. A.","2015","04","29","Brasil","Rio Grande do Sul","Sertão Santana","-51.66","-30.46","-51.66","-30.46",NA,NA,NA,NA,NA,"RS-563-4-9-H","Canto-Dorow, T. S.","2015","10","20",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994","2019-03-29 10:41:37-03","UFSM","HDCF","7157","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Tust, M. A.","2015","03","24","Brasil","Rio Grande do Sul","Arroio do Meio","-52.02","-29.34","-52.02","-29.34",NA,NA,NA,NA,NA,"RS-328-3-1-H5","Canto-Dorow, T. S.","2016","01","06",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995","2019-03-29 10:41:37-03","UFSM","HDCF","7152","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Silveira, D.","2015","04","16","Brasil","Rio Grande do Sul","São Gabriel","-54.36","-30.24","-54.36","-30.24",NA,NA,NA,NA,NA,"RS-514-1-9-H2","Canto-Dorow, T. S.","2016","01","05",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996","2019-03-29 10:41:37-03","UFSM","HDCF","6950","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Julkoski, D.","2015","05","16","Brasil","Rio Grande do Sul","Butiá","-52.02","-30.24","-52.02","-30.24",NA,NA,NA,NA,NA,"RS-527-3-2-H","Canto-Dorow, T. S.","2015","10","20",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997","2017-02-01 11:31:03-02","UNIOESTE","UNOP","3753","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Cordeiro, J.; Barboza, E.; Barboza, E.","2001","04","12","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Jardim Botânico Municipal",NA,NA,"Espiga avermelhada. Ruderal.","Ribas, O.S.","2001",NA,NA,"25180","auto","1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998","2015-10-22 10:03:15-02","UNIOESTE","UNOP","2832","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Simão, P.C.; Tiscóski, T.L.; Tiscóski, T.L.","2013","03","06","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Lago Municipal Paulo Gorski",NA,NA,"Erva com cerca de 15 cm, estruturas reprodutivas vináceas, frutos verdes ovais, encontrada por toda a trilha no parque.","Simão, P.C.","2013","08","07","47841","auto","141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999","2015-10-22 10:03:15-02","UNIOESTE","UNOP","2809","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Simão, P.C.; Tiscóski, T.L.; Tiscóski, T.L.","2012","07","31","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Lago Municipal Paulo Gorski",NA,NA,"Erva com cerca de 15 cm, estruturas reprodutivas vináceas, frutos verdes ovais, encontrada por toda a trilha no parque.","Simão, P.C.","2013","08","07","47841","auto","67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","2015-10-22 10:03:15-02","UNIOESTE","UNOP","2793","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Simão, P.C.; Tiscóski, T.L.; Tiscóski, T.L.","2012","06","07","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Lago Municipal Paulo Gorski",NA,NA,"Erva com cerca de 15 cm, estames vináceos, frutos verdes ovais, encontrada por toda a trilha no parque.","Simão, P.C.","2013","08","07","47841","auto","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","2017-02-01 11:31:03-02","UNIOESTE","UNOP","3755","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Caxambu, M.G.","2005","02","01","Brasil","Paraná","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"Fazenda Água do Indio",NA,NA,"Herbácea, ereta, próxima área de pastagem. Solo: Arenito","Cordeiro, J.; Barboza, E.","2005","05",NA,"24014","auto","759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002","2015-05-20 10:36:45-03","UFERSA","MOSS","11975","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.","Oliveira, O.F. de","1980","06","24","Brasil","Rio Grande do Norte","Lagoa Nova","-36.458333","-6.083333","36W27'30","6S05'00",NA,NA,"localidade Santa Rita.","600","600","herbácea; coletada em capoeira; solo arenoso; independente; frequente; int. econ. forrageira; flor verde.","Oliveira, O.F. de","1981","04","14",NA,NA,"1188","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003","2015-05-20 10:36:45-03","UFERSA","MOSS","14024","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.","Silva, J.deS. e","1996","06","09","Brasil","Rio Grande do Norte","Bento Fernandes","-35.819722","-5.693889","35W49'11","5S41'38",NA,NA,"Fazenda Passagem do Meio.","111","111",NA,"Oliveira, O.F. de","1996","09","12",NA,NA,"8","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004","2015-05-20 10:36:45-03","UFERSA","MOSS","10305","S","Plantae","Poaceae","Setaria","gracilis","Setaria gracilis","Kunth","Oliveira, R.C.","2008","05","31","Brasil","Rio Grande do Norte","Luís Gomes","-38.381111","-6.3975","38W22'52","6S23'51",NA,NA,"estrada para a Cachoeira do Rela.","514","514","erva muito decumbente, coletada em mata ciliar serrana, na margem da estrada; relevo acidentado; substrato argiloso com afloramento de arenito; raro.","Oliveira, R.C.","2008","09","01",NA,NA,"2196","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","2015-05-20 10:36:47-03","UFERSA","MOSS","7868","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Pereira, R.","2005","07","07","Brasil","Rio Grande do Norte","Macau","-36.6344","-5.115",NA,NA,NA,NA,"Assentamento Venâncio Zacarias, local do Experimento de Manejo de Caatinga.",NA,NA,"erva com cerca de 30 cm de altura; coletada na caatinga arbustiva-arbórea, semi aberta; frequencia alta; flor amarela.","Pereira, R.; Ferreira, C.","2005","08","08","39550","auto","3067","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2015-05-20 10:36:45-03","UFERSA","MOSS","1599","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Oliveira, O.F. de","1980","04","13","Brasil","Rio Grande do Norte","São Tomé","-36.058333","-5.833333","36W03'30","5S50'00",NA,NA,"Localidade Rio Novo.","200","200","Herbácea; coletada na caatinga; solo arenoso; interesse econ. forrageira; freqüente; flor esverdeada; n.v. rabo-de-raposa.","Ferreira, C.G.T.","1981","04","15",NA,NA,"241","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007","2015-05-20 10:36:48-03","UFERSA","MOSS","9092","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Oliveira, R.C.","2007","04","20","Brasil","Rio Grande do Norte","Serra Negra do Norte","-37.438889","-6.706389","37W26'20","6S42'23",NA,NA,"Estação Ecológica do Seridó.","250","250","Erva ereta; coletada na caatinga arbórea, na estrada que dá acesso à Lagoa do Junco, individuos esparsos; ocasional.","Oliveira, R.C.","2007","05","14",NA,NA,"1884","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2015-05-20 10:36:45-03","UFERSA","MOSS","1601","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Oliveira, O.F. de","1980","04","13","Brasil","Rio Grande do Norte","São Tomé","-36.058333","-5.833333","36W03'30","5S50'00",NA,NA,"Localidade Rio Novo.","200","200","Herbácea; coletada na caatinga; solo arenoso; interesse econ. forrageira; freqüente; flor esverdeada; n.v. rabo-de-graposa.","Ferreira, C.G.T.","2006","07","21",NA,NA,"257","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009","2015-05-20 10:36:47-03","UFERSA","MOSS","7731","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Oliveira, O.F. de","1980","04","13","Brasil","Rio Grande do Norte","São Tomé","-36.058333","-5.833333","36W03'30","5S50'00",NA,NA,"Rio Novo.","200","200","Herbácea; coletada na caatinga; solo arenoso; indendente; freqüente; flor verde; n.v. rabo-de-galo.","Ferreira, C.G.T.","2006","07","21",NA,NA,"242","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","2015-05-20 10:36:45-03","UFERSA","MOSS","12406","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Araújo, A.M.S.","2009","05","01","Brasil","Rio Grande do Norte","Florânia","-36.833333","-6.116667","36W50'00","6S07'00",NA,NA,"Sítio Cajueiro, Serra de Santana, próximo a residência de Zé Aleixo.",NA,NA,"erva; coletada em floresta subcaducifólia, caatinga, relevo plano; frequente.","Oliveira, R.C.","2009","05","20",NA,NA,"83","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2015-05-20 10:36:45-03","UFERSA","MOSS","12524","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Araújo, A.M.S.","2008","04","21","Brasil","Rio Grande do Norte","Florânia","-36.833333","-6.116667","36W50'00","6S07'00",NA,NA,"Sítio Cajueiro, Serra de Santana.",NA,NA,"erva ereta; coletada em floresta subcaducifólia, caatinga, chã da serra; relevo plano; frequente; forrageira.","Ferreira, C.G.T.","2008","05","01",NA,NA,"4","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2015-05-20 10:36:45-03","UFERSA","MOSS","13727","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Queiroz, R.T.","2006","04","14","Brasil","Rio Grande do Norte","Serra Negra do Norte","-37.266667","-6.567778","37W16'00","6S34'04",NA,NA,"Estação Ecológica do Seridó.","288","288","erva ereta; encontrada em ambiente aberto, na serra é dispersa nos ambientes; solo argilo-arenoso com pedras soltas; inflorescência em seta fina e macis, flor verde.","Queiroz, R.T.","2006","07","28",NA,NA,"658","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","2015-05-20 10:36:45-03","UFERSA","MOSS","1600","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Oliveira, O.F. de","1978","09","10","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"BR 304, próximo à Fazenda Jiquiri.",NA,NA,"herbácea; coletada na margem de estrada; solo arenoso; interesse econ forrageira; frequente; flor verde; n.v. capim-milhã.","Ferreira, C.G.T.","1979","11","25",NA,NA,"612","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2015-05-20 10:36:45-03","UFERSA","MOSS","1602","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Oliveira, O.F. de","1980","06","24","Brasil","Rio Grande do Norte","Lagoa Nova","-36.458333","-6.083333","36W27'30","6S05'00",NA,NA,"Localidade Santa Rita.","600","600","herbácea; coletada na capoeira; solo arenoso; intersse econ. forrageira; frequente; flor verde; n.v. rabo-de-raposa.","Ferreira, C.G.T.","2006","07","21",NA,NA,"1187","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
