"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","previousCatalogNumber","sex"
"774","2018-01-11 14:30:00-02","MO","MOBOT","1861864","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Narel Paniagua Zambrana|Alfredo F. Fuentes|Alejandro Araujo M.|M.H. Calzadilla|Héctor Cabrera|Fabiola Torrico|Justino Navi|L. Quetehuari|Leopoldo Lucia|Marcelino Villanueva","Paniagua Zambrana 5098","2002","10","5","Bolivia","La Paz","Franz Tamayo","Parque Nacional-ANMI Madidi. Arroyo Rudidi, sobre el río Tuichi. Bosque amazónico estacional preandino en ladera de colina con dominancia de Arecaceae (Phytelephas macrocarpa, Oenocarpus bataua) Burseraceae y Annonaceae. Parcela Temporal de Muestreo (0.1 ha) 59.","-67.9827778","-14.3575",NA,NA,"470.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","02-19",NA,NA,NA,NA
"775","2011-08-16 10:51:00-03","MO","MOBOT","1863514","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía","Macía 5330","2001","7","5","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.92194","-14.15972",NA,NA,"1070.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2011-08-16 10:51:00-03","MO","MOBOT","1866465","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía","Macía 4460","2001","5","17","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme bien drenado alto, región de Tumupasa","-67.94111","-14.2625",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2011-08-16 10:51:00-03","MO","MOBOT","1867146","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía","Macía 6565","2002","3","9","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, en lo alto de un cerro, próximo al arroyo Aguapolo y al río Tuichi","-67.66805","-14.55694",NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2017-04-11 08:19:00-03","MO","MOBOT","1868750","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Carla Maldonado|Narel Paniagua Zambrana|Honorio Pariamo|Edwin Lucia","Maldonado Goyzueta 1909","2002","3","25","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro.","-67.7952777","-14.6516667",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","02-15",NA,NA,NA,NA
"779","2011-08-16 10:51:00-03","MO","MOBOT","1868860","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía","Macía 5645","2001","10","25","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, próximo al río Tequeje","-68.20888","-13.91638",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-08-22 22:22:00-03","MO","MOBOT","1960217","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola|Narel Paniagua Zambrana|Susan Whitehead|Ramiro Cuevas|C. Cuevas|Lander Cuevas","Cayola Pérez 441","2003","11","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, senda Virgen del Rosario-Moxos. Terraza antigua alta. Bosque seco con Cactaceae, Myrtaceae.","-68.698","-14.543",NA,NA,"923.00000000","975.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","03-18",NA,NA,NA,NA
"781","2020-08-23 06:43:00-03","MO","MOBOT","1961150","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola|Alejandro Araujo M.|Narel Paniagua Zambrana|Eric Macuapa|G. Macuapa|S. Apana|J. Sevillano|J. Kuqui","Cayola Pérez 551","2003","12","17","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Campamento Eslabon.","-67.9472222","-14.4591667",NA,NA,"357.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","03-21",NA,NA,NA,NA
"782","2011-05-18 13:03:00-03","MO","MOBOT","2745172","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Boris A. Krukoff","Krukoff 10636","1939","7","27","Bolivia","La Paz","Sud Yungas","Basin of Rio Bopi, Asunta (near Evenay).","-67.1605556","-16.0275",NA,NA,"690.00000000","750.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"783","2011-05-04 20:14:00-03","MO","MOBOT","201323","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee",NA,NA,NA,"James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 7029","1982","2","17","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Vicinity of Cerro Muralla.","-56.05","-22.65",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","274",NA,NA,NA,NA
"784","2015-08-20 15:52:00-03","MO","MOBOT","201358","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellin-Z.",NA,NA,NA,"Galo A. Tipaz|Jorge Zuleta|N. Guanga","Tipaz 1319","1992","6","19","Ecuador","Carchi","Tulcán","Parroquia Tobar Donoso. Sector Sabalera. Reserva Indígena Awá. Bosque primario Noreste Casa Comunal.","-78.4","1",NA,NA,"650.00000000","100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","92-19",NA,NA,NA,NA
"785","2011-05-16 13:10:00-03","MO","MOBOT","201610","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Gilberto N. Morillo|Ronald L. Liesner","Morillo 9101","1982","5","10","Venezuela","Bolívar",NA,"Bosque húmedo riparino, Río Caura, 2-8 km S del Salto Para (Las Pavas).","-64.4666667","6.2166667",NA,NA,"220.00000000","240.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"6","82-7",NA,NA,NA,NA
"786","2011-08-12 12:10:00-03","MO","MOBOT","201632","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee (NY)",NA,NA,NA,"Camilo Díaz S.|J. Celedonio|Nestor Jaramillo","Díaz Santibáñez 177","1978","3","16","Peru","Loreto","Maynas","Río Blanco, a 3 horas (Jonhson 40 Hp) desde Tamshiyacu, Margen derecha.",NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"7","84",NA,NA,NA,NA
"787","2016-10-13 05:56:00-03","MO","MOBOT","201760","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee",NA,NA,NA,"David A. Neill|T. Ruiz de Centurión|R.C. Quevedo","Neill 9200","1990","8","5","Bolivia","Santa Cruz","Ichilo","Río Ibabo. Reserva Forestal Choré. Bosque Experimental Elias Meneces.","-64.5166667","-16.5833333",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","90-5",NA,NA,NA,NA
"788","2016-10-13 05:56:00-03","MO","MOBOT","202029","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D. Medellin-Zabala (COL)",NA,NA,NA,"David A. Neill|R.C. Quevedo","Neill 9413","1990","8","16","Bolivia","Santa Cruz",NA,"Provincia de Ichilo. Río Ibabo. Reserva Forestal Choré. Bosque Experimental Elias Meneces. Bosque húmedo Subtropical. Terreno plano, ocasionalmente inundado.","-64.5166667","-16.5833333",NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8","90-7",NA,NA,NA,NA
"789","2014-04-04 05:43:00-03","MO","MOBOT","203073","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee",NA,NA,NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 10797","1988","7","1","Peru","Loreto","Maynas","Dtto. Iquitos, Asociación Agraria Paujil. Bosque primario, no inundable de suelos rojo-amarillentos.","-73.3333333","-4.1666667",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","24",NA,NA,NA,NA
"790","2015-09-10 14:58:00-03","MO","MOBOT","203680","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellin-Zabala",NA,NA,NA,"Alwyn H. Gentry|S. Estenssoro","Gentry 70540","1990","5","25","Bolivia","La Paz","Abel Iturralde","Alto Madidi, ridge top, 7 km NE of camp. Transect 1.","-68.7666667","-13.5833333",NA,NA,"360.00000000","380.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","331",NA,NA,NA,NA
"791","2016-02-29 10:37:00-03","MO","MOBOT","203749","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellin-Zabala",NA,NA,NA,"Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","Gentry 77172","1992","5","25","Peru","Puno",NA,"Río Candamo, fila at mouth of Río Guacamayo, ridge top forest with cloud forest aspects. Transect 3","-69.8333333","-13.5",NA,NA,"810.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","934",NA,NA,NA,NA
"792","2015-08-20 15:36:00-03","MO","MOBOT","203839","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellin-Z.",NA,NA,NA,"Alwyn H. Gentry|S. Estenssoro","Gentry 70614","1990","5","26","Bolivia","La Paz",NA,"Alto Madidi, ridge tip, 7 km NE of camp. Transect 3.","-68.7666667","-13.5833333",NA,NA,"370.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","335",NA,NA,NA,NA
"793","2014-04-04 05:43:00-03","MO","MOBOT","203934","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 7999","1986","9","26","Peru","Loreto","Maynas","Mishana; Río Nanay. Qda. San Pedro. Bosque inundable estacional.","-73.5833333","-3.9166667",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","86-46",NA,NA,NA,NA
"794","2011-05-10 08:59:00-03","MO","MOBOT","204565","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee",NA,NA,NA,"Ariane L. Peixoto|et al.","Peixoto 4017","1987","1","19","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","87-2",NA,NA,NA,NA
"795","2016-02-29 10:36:00-03","MO","MOBOT","204567","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellin-Zabala",NA,NA,NA,"Rodolfo Vásquez|Nestor Jaramillo|Guillermo Criollo","Vásquez Martínez 5388","1984","7","24","Peru","Loreto","Maynas","Mishana, (Río Nanay). Bosque inundable estacional (tahuampa).","-73.5833333","-3.9166667",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","84-21",NA,NA,NA,NA
"796","2015-01-05 13:05:00-02","MO","MOBOT","204628","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellín-Zabala",NA,NA,NA,"Blas Pérez","Pérez Maricerich 1425","1991","12",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","7",NA,NA,NA,NA
"797","2014-06-16 13:39:00-03","MO","MOBOT","205314","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D. Medellin-Zabala",NA,NA,NA,"John James Pipoly, III|Rodolfo Vásquez|Nestor Jaramillo","Pipoly 15012","1991","3","14","Peru","Loreto","Maynas","Región de Amazonas. Santa María de Nanay, 10 km al W del Caserío Mishana, dentro de la Reserva Cocha Yaramá, Igapó.","-73.5727778","-3.8877777",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","24",NA,NA,NA,NA
"798","2014-12-28 10:16:00-02","MO","MOBOT","206518","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini","Zardini 8765","1988","12","14","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Island of forest in campo cerrado vegetation in NE corner of Park.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","88-132",NA,NA,NA,NA
"799","2015-01-08 14:08:00-02","MO","MOBOT","206524","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 15124","1989","10","16","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 8 kms S of route to Coronel Oviedo on the road to Cantera Jhú. Gallery forest along Chorro Creek.","-56.3333333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","157",NA,NA,NA,NA
"800","2015-01-08 14:07:00-02","MO","MOBOT","206536","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 15303","1989","10","31","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Tall forest in Northwestern corner of Park.","-56.7666667","-26.0166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","161",NA,NA,NA,NA
"801","2015-01-08 14:06:00-02","MO","MOBOT","206542","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 15358","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Cerrado forest in Northwestern corner of park.","-56.7666667","-26.0166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","163",NA,NA,NA,NA
"802","2014-12-28 10:14:00-02","MO","MOBOT","206548","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini","Zardini 7272","1988","9","15","Paraguay","Paraguarí",NA,"Parque Nacional Ybicu'í. Road to César Barrientos. On cerrado vegetación.","-56.8333333","-26.05",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","88-93",NA,NA,NA,NA
"803","2015-01-08 14:05:00-02","MO","MOBOT","206561","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 21925","1990","7","7","Paraguay","Cordillera",NA,"Road Eusebio Ayala - Parque Nacional Vapor Cué. Arroyo Yakare'y. Gallery forest.","-56.8333333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","381",NA,NA,NA,NA
"804","2011-05-04 20:28:00-03","MO","MOBOT","206572","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 9561","1989","1","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on western side of Cerro Peró, on trail to cave.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","9",NA,NA,NA,NA
"805","2011-05-04 20:31:00-03","MO","MOBOT","206579","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 9567","1989","1","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on western side of Cerro Peró, on trail to cave.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","9",NA,NA,NA,NA
"806","2015-01-08 13:31:00-02","MO","MOBOT","206591","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Meellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 26193","1991","2","8","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Northern area. Scrub on sandstone's top.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","534",NA,NA,NA,NA
"807","2014-12-28 10:06:00-02","MO","MOBOT","206604","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 26239","1991","2","8","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Middle area. Forest on slopes.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","536",NA,NA,NA,NA
"808","2011-05-04 19:48:00-03","MO","MOBOT","206615","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","M. Nee",NA,NA,NA,"Elsa M. Zardini|et al.","Zardini 11803","1989","3","18","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Forest on Arroyo Mina basin, 5 kms N of administration area.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","78",NA,NA,NA,NA
"809","2015-01-08 14:21:00-02","MO","MOBOT","206622","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 13880","1989","7","23","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, on rocks. Forest.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","130",NA,NA,NA,NA
"810","2014-12-28 10:08:00-02","MO","MOBOT","206628","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 32544","1992","7","10","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 2 km S of Melgarejo on Arroyo Tacuara. Gallery forest.","-56.2666667","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","701",NA,NA,NA,NA
"811","2015-02-05 14:22:00-02","MO","MOBOT","206643","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 12022","1989","3","18","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Trail to Mirador and Mirador. Forest.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","85",NA,NA,NA,NA
"812","2015-09-01 19:33:00-03","MO","MOBOT","206647","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D. Medellín (COL)",NA,NA,NA,"Alwyn H. Gentry|Mauricio Sánchez","Gentry 65257","1989","1","27","Colombia","Caquetá",NA,"Araracuara, high campina forest on white sand soil near air field. TRANSECT 1","-72.3166667","-0.4166667",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","52",NA,NA,NA,NA
"813","2014-12-28 10:15:00-02","MO","MOBOT","206649","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini","Zardini 7935","1988","11","11","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Destacamento de Tororo.","-56.25","-25.9166667",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","88-111",NA,NA,NA,NA
"814","2014-12-28 10:04:00-02","MO","MOBOT","206674","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 24834","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 15 km SW of Nueva Italia. Coast in front Isla Guazú. Gallery forest.","-57.5333333","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","495",NA,NA,NA,NA
"815","2015-01-08 13:36:00-02","MO","MOBOT","206686","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","D.Medellin-Zabala (COL)",NA,NA,NA,"Elsa M. Zardini","Zardini 4362","1988","5","28","Paraguay","Cordillera",NA,"Cerro Ybitú Silla, 1 km S of Tobatí. In forest.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","88-18",NA,NA,NA,NA
"816","2018-11-24 09:48:00-02","MO","MOBOT","206747","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Medellin-Z.",NA,NA,NA,"Daniel Rubio|Carlos Quelal|Cleto Pai","Rubio 1166","1991","3","16","Ecuador","Esmeraldas","San Lorenzo","Reserva Etnica Awá. Cañon del Río Mira, 10 km al oeste de Alto Tambo. Comunidad La Union. Bosque muy húmedo Tropical.","-78.6","0.9333333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"9","91-1",NA,NA,NA,NA
