"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","year","month","day","continentOcean","preparationType","previousCatalogNumber","typeStatus","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1612","2020-09-12 05:00:02-03","US","US","2743659","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum",NA,NA,NA,NA,NA,"G. T. Prance, E. Forero, L. F. Coelho, J. F. Ramos & L. G. Farias","Brazil","Rondônia",NA,"Brazilian Amazonia, Territory of Rondonia, Basin of Madeira, Km. 167-169 Madeira-Mamore railroad near Mutumparana",NA,NA,NA,NA,NA,"US02149504","US02149504_01","1968","7","6","South America - Neotropics",NA,NA,NA,"5659",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1613","2020-09-12 05:00:02-03","US","US","1040880","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum",NA,NA,NA,NA,NA,"A. Ducke","Brazil","Pará",NA,"Santarem: Diamantino, Etat de Para",NA,NA,NA,NA,NA,"US02149506","US02149506_01","1916","8","21","South America - Neotropics",NA,NA,NA,"16373",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1614","2020-09-12 05:00:02-03","US","US","3345175","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum",NA,NA,NA,NA,NA,"M. Nee","Bolivia","Santa Cruz",NA,"Depto. Santa Cruz, Prov. Ichilo, 1 km. SE of Buena Vista, and along road to Huaytu","-63.67","-17.45",NA,NA,NA,"US02149502",NA,"1991","5","13","South America - Neotropics",NA,NA,NA,"40433",NA,"Rosales","360",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1615","2020-09-12 05:00:02-03","US","US","1800284","PreservedSpecimen","Plantae","Fabaceae","Machaerium","rectipes","Machaerium rectipes","Pittier",NA,NA,NA,NA,"Ll. Williams","Venezuela","Bolivar",NA,"La Paragua.","-63.3333","6.83333",NA,NA,NA,"US00002404",NA,"1940","3","9","South America - Neotropics",NA,NA,"Isotype","12540",NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1616","2020-09-02 16:28:02-03","Cenargen","CEN","69813","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","cf. hirtum","Machaerium cf. hirtum","(Vell.) Stellfeld","B. M. T. Walter","2013","01",NA,"Glocimar Pereira-Silva","Brasil","TO","PALMEIROPOLIS","Estrada de acesso à balsa do Coronel via fazenda das Palmeiras, km 21, próximo ao rio Mucambinho..","-48.25","-13.035","-48.25","-13.035","Área de influência indireta. Germoplasma coletado de 2 indivíduos.","CEN00069813","CEN00069813","2007","10","02",NA,"Exsicatas",NA,NA,"12201",NA,NA,"340","340",NA,NA,NA,NA,NA,NA,"4",NA
"1617","2020-09-02 16:28:02-03","Cenargen","CEN","78675","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","cf. hirtum","Machaerium cf. hirtum","(Vell.) Stellfeld","B. M. T. Walter","2013","01",NA,"Tânia Maria Moura - UEG","Brasil","GO","MORRINHOS","Parque Ecológico Jatobá Centenário","-49.135277","-17.728888","-49.135277","-17.728888","Doação do Herbário UEG/MORRINHOS - GOIÁS.","CEN00078675","CEN00078675","2008","07","28",NA,"Exsicatas",NA,NA,"232",NA,NA,"791","791",NA,NA,NA,NA,NA,NA,"2",NA
"1618","2020-09-02 16:28:02-03","Cenargen","CEN","41887","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","cf. hirtum","Machaerium cf. hirtum","(Vell.) Stellfeld","B. M. T. Walter","2013","01",NA,"José Carlos de Souza Silva","Brasil","DF","BRASILIA","Córrego Mestre D'armas, Estância Planaltina - DF.","-47.9296989440918","-15.7797002792358",NA,NA,"fruto maduros marrom, tronco liso, Doação do CPAC.","CEN00041887","CEN00041887","2001","04","11",NA,"Exsicatas",NA,NA,"2036",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"1",NA
"1619","2020-09-02 16:28:02-03","Cenargen","CEN","49850","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","cf. hirtum","Machaerium cf. hirtum","(Vell.) Stellfeld","B. M. T. Walter","2013","01",NA,"Glocimar Pereira-Silva","Brasil","GO","CAVALCANTE","Rio Santo Antônio, margem esquerda.","-47.4583015441895","-13.7974996566772","-4802000.0","-1383500.0","Área de Influência da UHE Cana Brava; influência direta (lago).","CEN00049850","CEN00049850","2002","05","23",NA,"Exsicatas",NA,NA,"6478",NA,NA,"330","330",NA,"92497","auto",NA,NA,NA,"4",NA
"1620","2020-09-02 16:28:02-03","Cenargen","CEN","64509","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","cf. hirtum","Machaerium cf. hirtum","(Vell.) Stellfeld","B. M. T. Walter","2013","01",NA,"Sandra Martins Verboonen","Brasil","GO","NIQUELANDIA",NA,"-48.4597015380859","-14.4738998413086",NA,NA,NA,"CEN00064509","CEN00064509","1999","04","29",NA,"Exsicatas",NA,NA,"92",NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,"4",NA
"1621","2020-09-02 16:28:02-03","Cenargen","CEN","79174","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","cf. hirtum","Machaerium cf. hirtum","(Vell.) Stellfeld","B. M. T. Walter","2013","01",NA,"João Ricardo Vieira Iganci","Brasil","PR","SENGES","Margem da estrada.","-49.4636001586914","-24.1128005981445",NA,NA,"Ramos armados, folhas discolores. Sem frutos. Doação.","CEN00079174","CEN00079174","2010","10","16",NA,"Exsicatas",NA,NA,"743",NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,"2",NA
"1622","2020-09-02 16:28:02-03","Cenargen","CEN","42090","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","cf. hirtum","Machaerium cf. hirtum","(Vell.) Stellfeld","B. M. T. Walter","2013","01",NA,"Glocimar Pereira-Silva","Brasil","GO","COLINAS DO SUL","Estrada de acesso á fazenda Vale das Araras, próximo ao córrego, cerca de 1,8 km da estrada principal.","-48.0783004760742","-14.1513996124268","-4812833.0","-1374111.0","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00042090","CEN00042090","2001","04","16",NA,"Exsicatas",NA,NA,"4896",NA,NA,"300","300",NA,"58154","auto",NA,NA,NA,"4",NA
"1623","2020-09-02 16:28:02-03","Cenargen","CEN","105085","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","G. P. E. Rocha","2015","04",NA,"Gustavo Paiva Evangelista Rocha","Brasil","MG","ARINOS","Fazenda Angical.","-46.267222","-15.864166","-46.267222","-15.864166","Borda de floresta estacional semidecidual.","CEN00105085","CEN00105085","2015","04","10",NA,"Exsicatas",NA,NA,"333",NA,NA,"634","634",NA,NA,NA,NA,NA,NA,"3",NA
"1624","2020-09-02 16:28:02-03","Cenargen","CEN","105929","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","A. C. Servilha","2017","06",NA,"Anderson Cássio Sevilha","Brasil","MG","RIO PARDO DE MINAS","Areião. Sítio 26. Ponto 3.","-42.234444","-15.876944","-42.234444","-15.876944","Projeto Bem Diverso.","CEN00105929","CEN00105929","2017","06","26",NA,"Exsicatas",NA,NA,"7053",NA,NA,"640","640",NA,NA,NA,NA,NA,NA,"4",NA
"1625","2020-09-02 16:28:02-03","Cenargen","CEN","101079","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Arnildo Pott","Brasil","MS","CORUMBA","Estrada vicinal MS-454, 13km W da rodovia BR-262 (km 744), próximo à Lagoa do Jacadigo, Pantanal.","-57.660555","-19.400833","-57.660555","-19.400833","Doação Herbário CGMS nº 56583.","CEN00101079","CEN00101079","2005","03","11",NA,"Exsicatas",NA,NA,"12699",NA,NA,"100","100",NA,NA,NA,NA,NA,NA,"1",NA
"1626","2020-09-02 16:28:02-03","Cenargen","CEN","104114","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","A. C. Servilha","2017","03",NA,"Anderson Cássio Sevilha","Brasil","MG","INDAIABIRA","Sítio 22. Ponto 2.","-42.088611","-15.465","-42.088611","-15.465","Terraço de rio. Projeto Bem Diverso.","CEN00104114","CEN00104114","2017","03","27",NA,"Exsicatas",NA,NA,"6935",NA,NA,"755","755",NA,NA,NA,NA,NA,NA,"4",NA
"1627","2020-09-02 16:28:02-03","Cenargen","CEN","10694","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","A. Sartori","2000","02",NA,"José Francisco Montenegro Valls","Brasil","MS","BELA VISTA","53 km ao sul de Jardim e 15 km ao norte do rio Sombreiro, na estrada Jardim - Bela Vista.","-56.316666","-21.883333","-56.316666","-21.883333",NA,"CEN00010694",NA,"1984","04","21",NA,"Exsicatas",NA,NA,"7649",NA,NA,"310","310",NA,NA,NA,NA,NA,NA,"4",NA
"1628","2020-09-02 16:28:02-03","Cenargen","CEN","111774","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Elenice A. Fortes","Brasil","RJ","SÃO FRANCISCO DE ITABAPOANA","Estação Ecológica Estadual Guaxindiba EEEG. Na borda da mata, estrada de aceiro que contorna a faixa leste da mata. Floresta Estacional Semidecidual sobre tabuleiro.","-41.079166","-21.3975","-41.079166","-21.3975","Tronco com casca descamando em laminas finas, acizentada, acúleos agudos. Inflorescência ereta, panículas terminais, eixo castanho-escuro, brácetas amareladas. Flores: bracteola vinosa, cálice vinoso, nítido, corola lilás, vexilo com mácula branca envolta por umafaixa arroxeada, tubo dos estames com manchas arroxeadas, gineceu verde com tricomas glandulares. Frutos jovens amarelados. Formigas forrageando. Material em álcool. Doação do Jardim Botânico do Rio de Janeiro - RB 783525","CEN00111774","CEN00111774","2019","02","18",NA,"Exsicatas",NA,NA,"117",NA,NA,"31","31",NA,NA,NA,NA,NA,NA,"1",NA
"1629","2020-09-02 16:28:02-03","Cenargen","CEN","17623","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","B. M. T. Walter","2013","01",NA,"Bruno Machado Teles Walter","Brasil","GO","URUACU","Região à cerca de 800 m da margem direita do rio Acaba Saco e do rio Maranhão. Fazenda Córrego (corgo) D'anta.",NA,NA,"-4900000.0","-1443333.0","Ramos bastante espinhosos (acúleos). Fuste com pouco menos. Cálice verde ferrugíneo, quilha verde, estandarte verde na base, roxo para o ápice. Alas lilás. Área de influência da UHE Serra da Mesa.","CEN00017623","CEN00017623","1992","08","04",NA,"Exsicatas",NA,NA,"1854",NA,NA,"470","470",NA,NA,NA,NA,NA,NA,"4",NA
"1630","2020-09-02 16:28:02-03","Cenargen","CEN","27979","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","B. M. T. Walter","2013","01",NA,"Bruno Machado Teles Walter","Brasil","GO","URUACU","Região da fazenda Baião. Ao sul da cidade de Uruaçu.",NA,NA,"-4898333.0","-1470000.0","Aparentemente pioneira. Futuro reservatório do AHE Serra da Mesa.","CEN00027979","CEN00027979","1996","06","25",NA,"Exsicatas",NA,NA,"3342",NA,NA,"430","430",NA,NA,NA,NA,NA,NA,"4",NA
"1631","2020-09-02 16:28:02-03","Cenargen","CEN","89413","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","R. F. Haidar","2007","07",NA,"Ricardo Flores Haidar","Brasil","TO","GURUPI",NA,"-48.770833","-11.373333","-48.770833","-11.373333","Licenciamento Ambiental da Ferrovia Norte-Sul. VALEC / OIKOS Pesquisa Aplicada. Doação","CEN00089413","CEN00089413","2007","07","07",NA,"Exsicatas",NA,NA,"711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1632","2020-09-02 16:28:02-03","Cenargen","CEN","68869","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","B. M. T. Walter","2013","01",NA,"Luciano Paganucci de Queiroz","Brasil","BA","FEIRA DE SANTANA",NA,"-38.9667015075684","-12.2666997909546","-39666666.0",NA,"Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (12837). Feira de Santana - Bahia.","CEN00068869","CEN00068869","1993","01","28",NA,"Exsicatas",NA,NA,"3043",NA,NA,NA,NA,NA,"46325","auto",NA,NA,NA,"1",NA
"1633","2020-09-02 16:28:02-03","Cenargen","CEN","113008","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","J. R. Mattos & M. Nadruz","2019","02",NA,"J. R. Mattos","Brasil","RJ","RIO DE JANEIRO","Arboreto do Jardim Botânico do Rio de Janeiro, Canteiro 16G.","-43.2075004577637","-22.9027996063232",NA,NA,"Ramos espinhosos, folhascompostas esverdeadas, flores com cálice rosados e corolas arroxeadas. Doação Jardim Botânico do Rio de Janeiro - RB 781746.","CEN00113008",NA,"2019","02","00",NA,"Exsicatas",NA,NA,"805",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"1",NA
"1634","2020-09-02 16:28:02-03","Cenargen","CEN","34709","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","B. M. T. Walter","2012","01",NA,"Luciano Paganucci de Queiroz","Brasil","BA","JACOBINA","Brasil - Bahia , Jacobina ca. 13 km N da BR 324 na estrada para Mirangaba, Caatinga muito degradada..","-40.5182991027832","-11.1806001663208",NA,NA,"Árvore de ca. 13 m alt. copada, folíolos papiráceos, frutos imaturos verde-claros. Doação do Herbário da Universidade Estadual de Feira de Santana. HUEFS Nº 37106.","CEN00034709","CEN00034709","1999","04","14",NA,"Exsicatas",NA,NA,"5537",NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,"1",NA
"1635","2020-09-02 16:28:02-03","Cenargen","CEN","107897","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Maurício Figueira Et al.","2018","10",NA,"D#?#lano Figueiredo Teixeira Sathler - IFN","Brasil","MS","SIDROLANDIA","Conglomerado: MS-636. Subunidade 03, subparcela 06, indivíduo 26.","-54.9613990783691","-20.9319000244141",NA,NA,"Inventário Florestal Nacional (IFN). Árvore com 13,6 cm de DAP, base reta. Fruto imaturo, 4 cm de dimensão, forma de vagem, cor interna verde, consistência externa seca, possui arilo. Casca externa cinza, fina, áspera, casca interna creme.","CEN00107897","CEN00107897","2018","05","14",NA,"Exsicatas",NA,NA,"527",NA,NA,NA,NA,NA,"73119","auto",NA,NA,NA,"3",NA
"1636","2019-10-04 13:51:44-03","UFG","HJ","5858","S","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum",NA,NA,NA,NA,NA,"Guilherme, FAG; Carneiro, SES; Bernasol, WP","Brasil","Goiás","São Simão","UHE Salto do Rio Verdinho.","-50.763889","-19.146667","50º45'50''W","19º8'48''S",NA,"HJ00005858","HJ00005858","2009","01","16",NA,NA,NA,NA,"1520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","2019-10-04 13:51:44-03","UFG","HJ","5857","S","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum",NA,NA,NA,NA,NA,"Guilherme, FAG; Carneiro, SES; Bernasol, WP","Brasil","Goiás","São Simão","UHE Salto do Rio Verdinho.","-50.755","-19.119444","50º45'18''W","19º7'10''S",NA,"HJ00005857","HJ00005857","2009","01","16",NA,NA,NA,NA,"1499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","2019-12-09 17:29:56-03","UFPR","EFC","17237","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Leitão, L.J.","2018","09","05","Völtz, R.R.; Treml, L.D; Sachet; J.V.; Coutinho, V.M.","Brasil","Mato Grosso","Cáceres","Fazenda Atoledal - Paratudal","-57.7606","-16.6453","-57.7606","-16.6453","Arvoreta 2,5 m alt.; flores com quilha e asas alvas e estandarte alvo-lilás com mancha esverdeada orlada de vermelho ao centro; borda de Floresta Estacional. (Planta prensada em álcool)","EFC017237",NA,"2018","08","28",NA,NA,NA,NA,"1744",NA,NA,"115","115",NA,NA,NA,NA,NA,NA,NA,NA
"1639","2019-12-09 17:29:56-03","UFPR","EFC","6294","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Cruz, K.B.; Souza, I.; Miller, D.Z.","2019","08","16","Tiepolo, G.; Ziller, S.R.","Brasil","Paraná","Candói","Rio Jordão","-52.0558013916016","-25.5722007751465",NA,NA,"Árvore, beira-rio, na barragem. Ramos com espinhos. Frutos verdes, alados.","EFC006294",NA,"1996","07","16",NA,NA,NA,NA,"402",NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA
"1640","2019-12-09 17:29:56-03","UFPR","EFC","5419","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Cruz, K.B.; Souza, I.; Miller, D.Z.","2019","08","16","Ziller, S.R.; Kuniyoshi, Y.S.","Brasil","Paraná","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,"Jusante Salto do Cachorro, 540m. Árv.15m, casca acinzentada, verrucosa, muitas lenticelas grandes. Desc. placas pequenas, f","EFC005419",NA,"1996","02","14",NA,NA,NA,NA,"1301",NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA
"1641","2019-11-13 11:22:32-03","USP","SPF","61023","PreservedSpecimen","Plantae","Leguminosae","Machaerium","angustifolium","Machaerium angustifolium","Vogel","Lewis, G","1986",NA,NA,"Carvalho, AMV","Brasil","Bahia","Jequié",NA,"-40.0835990905762","-13.8575000762939",NA,NA,NA,"SPF00061023",NA,"1986","03","30",NA,NA,NA,NA,"2363",NA,NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA
"1642","2019-11-13 11:22:32-03","USP","SPF","89019","PreservedSpecimen","Plantae","Leguminosae","Machaerium","angustifolium","Machaerium angustifolium","Vogel","Mantovani, W","1994","04",NA,"Ceccantini, GCT","Brasil","Minas Gerais","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,"SPF00089019",NA,"1994","03","24",NA,NA,NA,NA,"295",NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA
"1643","2019-11-13 11:22:32-03","USP","SPF","205088","PreservedSpecimen","Plantae","Leguminosae","Machaerium","angustifolium","Machaerium angustifolium","Vogel","Carneiro, EM","1983","08",NA,"Carneiro, EM","Brasil","Sergipe","Japoatã",NA,"-36.8011016845703","-10.3466997146606",NA,NA,NA,"SPF00205088",NA,"1982","11","26",NA,NA,NA,NA,"753",NA,NA,NA,NA,NA,"28011","auto",NA,NA,NA,NA,NA
"1644","2019-11-13 11:22:34-03","USP","SPF","105973","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, FLR","2009","12",NA,"Fernandes, GD","Brasil","São Paulo","Barra do Turvo",NA,"-48.466944","-24.79375","-48.466944","-24.79375",NA,"SPF00105973",NA,"1995","02","08",NA,NA,NA,NA,"32662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","2019-11-13 11:22:34-03","USP","SPF","108437","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, FLR","2009","12",NA,"Souza, VC","Brasil","Minas Gerais",NA,"Morro do Ferro, a 7 km da cidade na estrada para Santiago.","-44.567778","-20.811944","-44.567778","-20.811944",NA,"SPF00108437",NA,"1994","01","15",NA,NA,NA,NA,"5105",NA,NA,"878","878",NA,NA,NA,NA,NA,NA,NA,NA
"1646","2019-11-13 11:22:34-03","USP","SPF","111275","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, FLR; Moura, TM","2009","12",NA,"Pirani, JR","Brasil","Pará",NA,"Rio Maicuru, iagarapé do Mutum.","-43.666667","-19.333333","-43.666667","-19.333333",NA,"SPF00111275","SPF00111275","1996","04","02",NA,NA,NA,NA,"3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","2019-11-13 11:22:34-03","USP","SPF","110800","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Mendonça Filho, CV","2000","03",NA,"Pereira-Noronha, MR","Brasil","São Paulo","Andradina","REBIO Estação Experimental Zootecnia de Andradina.","-51.566667","-20.783333","-51.566667","-20.783333",NA,"SPF00110800",NA,"1995","04","11",NA,NA,NA,NA,"MSP1039",NA,NA,"355","355",NA,NA,NA,NA,NA,NA,NA,NA
"1648","2019-11-13 11:22:34-03","USP","SPF","115739","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Mendonça Filho, CV","2000","03",NA,"Dislich, R","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira, Reserva da CUASO.","-46.716667","-23.55","-46.716667","-23.55",NA,"SPF00115739",NA,"1993","10","26",NA,NA,NA,NA,"14",NA,NA,"735","765",NA,NA,NA,NA,NA,NA,NA,NA
"1649","2019-11-13 11:22:34-03","USP","SPF","115834","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, FLR","2009","12",NA,"Harley, RM","Brasil","Bahia","Jacobina",NA,"-40.647222","-11.075278","-40.647222","-11.075278",NA,"SPF00115834",NA,"1996","04","01",NA,NA,NA,NA,"PCD2742",NA,NA,"730","730",NA,NA,NA,NA,NA,NA,NA,NA
"1650","2019-11-21 10:12:16-03","USP","SPF","117124","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, FLR","2009","12",NA,"Guedes, MLS","Brasil","Bahia","Jacobina",NA,"-40.504722","-11.164722","-40.504722","-11.164722",NA,"SPF00117124",NA,"1996","04","06",NA,NA,NA,NA,"PCD2881",NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA
"1651","2019-11-13 11:22:34-03","USP","SPF","138017","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Mendonça Filho, CV","2000","03",NA,"Nee, M","Bolívia","Santa Cruz","Florida",NA,"-63.616667","-18.133333","-63.616667","-18.133333",NA,"SPF00138017",NA,"1998","03","13",NA,NA,NA,NA,"48660",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA
"1652","2019-11-13 11:22:34-03","USP","SPF","138018","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Mendonça Filho, CV","2000","03",NA,"Nee, M","Bolívia","Santa Cruz",NA,"Andrés Ibáñez.","-63.5","-18.1","-63.5","-18.1",NA,"SPF00138018",NA,"1998","03","27",NA,NA,NA,NA,"48758",NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,NA,NA
"1653","2019-11-13 11:22:34-03","USP","SPF","141130","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Mendonça Filho, CV",NA,NA,NA,"Mendonça Filho, CV","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333","-41.833333","-19.833333",NA,"SPF00141130",NA,"1999","09","20",NA,NA,NA,NA,"495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","2021-03-15 18:27:54-03","USP","SPF","210402","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Siniscalchi, CM","2012","01",NA,"Zappi, DC","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Afloramento de calcário explorado, entre Inhame. e Coberto.","-43.816562","-18.930928","-43.816562","-18.930928","Árvore 6 m alt., ramos espinhosos, frutos verdes, pêndulos.; Mata de galeria.","SPF00210402",NA,"2009","03","16",NA,NA,NA,NA,"2201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","2019-11-13 11:22:34-03","USP","SPF","159780","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, FLR","2009","12",NA,"Mendonça, FB","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55",NA,"SPF00159780",NA,"2003","01","09",NA,NA,NA,NA,"227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","2019-11-13 11:22:34-03","USP","SPF","169380","PreservedSpecimen","Plantae","Leguminosae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Filardi, FLR","2009","12",NA,"Ceccantini, GCT","Brasil","São Paulo",NA,"Estrada entre Tatuí e Itapetininga. Rodovia SP 127.",NA,NA,NA,NA,NA,"SPF00169380",NA,NA,NA,NA,NA,NA,NA,NA,"2162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
