"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"175","2020-12-21 16:22:16-03","MBM","MBM","75738","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Prata, A.P.",NA,NA,NA,"Tessmann, G.","1953","03","16","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM075738","MBM075738",NA,NA,"s.n.","Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:22:16-03","MBM","MBM","164856","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Araujo, A.C.",NA,NA,NA,"Souza, M.L.; et al.; et al.","1987","10","02","Brazil","Santa Catarina","Florianópolis","Antiga estrada para o Balneário Daniela","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM164856",NA,NA,NA,"1154","Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:22:16-03","MBM","MBM","202670","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Araujo, A.C.",NA,NA,NA,"Souza, M.L.; et al.; et al.","1987","08","04","Brazil","Santa Catarina","Florianópolis","Estrada para Jurerê","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM202670","MBM202670",NA,NA,"1032","Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:22:16-03","MBM","MBM","245662","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Kozera, C.",NA,NA,NA,"Borgo, M.; et al.; et al.","2000","02","13","Brazil","São Paulo","Iguape","Rio Verde, Rod. SP-222, Rio Sorocabinha","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"MBM245662","MBM245662",NA,NA,"641","Southern America",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:22:16-03","MBM","MBM","11860","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis complanata","(Retz.) Barros","Lindeman, J.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","02","20","Brazil","Paraná",NA,"50km NE de Curitiba",NA,NA,NA,NA,NA,NA,"MBM011860","MBM011860",NA,NA,"511","Southern America",NA,NA,NA,NA,"complanata",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:22:16-03","MBM","MBM","174646","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis complanata","(Retz.) Barros","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1974","01",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM174646","MBM174646",NA,NA,"17865","Southern America",NA,NA,"25180","auto","complanata",NA,NA,NA,NA,NA,NA
"181","2019-08-15 09:04:33-03","UESC","UESC","10877","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem & Schult.",NA,NA,NA,NA,NA,"2003","05","22","Brasil","Bahia","Ilhéus",NA,"-38.15","-15.05","38W9'","15S3'",NA,NA,"UESC0010877",NA,"Angiospermae","Florideophycidae","1100",NA,NA,"Planta anfíbia, rizomatosa, ereta, com ca. 60 cm de altura.; Frequente no local.",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"182","2019-08-15 09:04:33-03","UESC","UESC","10932","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem & Schult.",NA,NA,NA,NA,NA,"2002","03","08","Brasil","Bahia","Canavieiras",NA,"-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,"UESC0010932",NA,"Angiospermae","Florideophycidae","1032",NA,NA,"Erva cespitosa com ca. 30 cm de altura.; Frequente.","48203","auto",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"183","2015-09-03 22:32:10-03","MNHN","RECOLNAT_MNHN_P","P00205724","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Stuckert, T.","1903",NA,NA,"Argentine",NA,NA,"Cordoba",NA,NA,NA,NA,"400",NA,"P00205724","P00205724_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205724' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"93 aiv",NA,NA,NA
"184","2015-09-03 22:32:10-03","MNHN","RECOLNAT_MNHN_P","P00205725","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Stuckert, T.","1901","3","26","Argentine",NA,NA,"Prov. Cordoba, Estancia San Teodoro",NA,NA,NA,NA,NA,NA,"P00205725","P00205725_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205725' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"93",NA,NA,NA
"185","2016-04-05 15:22:10-03","MNHN","RECOLNAT_MNHN_P","P00205704","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"s.c.","1858",NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"P00205704","P00205704_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205704' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2016-04-05 15:22:10-03","MNHN","RECOLNAT_MNHN_P","P00205705","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Hoock, J.","1957","3","2","Guyane française",NA,NA,"Route de Sinnamary, sortie de Malmanoury",NA,NA,NA,NA,NA,NA,"P00205705","P00205705_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205705' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2015-09-03 22:30:54-03","MNHN","RECOLNAT_MNHN_P","P00205706","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Mosen, H.","1876","1","20","Brésil",NA,NA,"Minas Geraes, Caldas",NA,NA,NA,NA,NA,NA,"P00205706","P00205706_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205706' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"4457",NA,NA,NA
"188","2016-04-05 15:22:09-03","MNHN","RECOLNAT_MNHN_P","P00205707","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Glaziou, A.",NA,"12",NA,"Brésil",NA,NA,"Lagos Santo",NA,NA,NA,NA,NA,NA,"P00205707","P00205707_01",NA,NA,NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205707' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2016-04-05 15:22:10-03","MNHN","RECOLNAT_MNHN_P","P00205708","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Smith",NA,NA,NA,"Loefgren, A.","1887","9","22","Brésil",NA,NA,"Capada Grande, Itapetininga",NA,NA,NA,NA,NA,NA,"P00205708","P00205708_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205708' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"213",NA,NA,NA
"190","2015-09-03 22:32:09-03","MNHN","RECOLNAT_MNHN_P","P00205709","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Glaziou, A.","1875","1","4","Brésil",NA,NA,"Minas, Serra de Babylonia au Cagado",NA,NA,NA,NA,NA,NA,"P00205709","P00205709_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205709' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"6987",NA,NA,NA
"191","2015-09-03 22:32:09-03","MNHN","RECOLNAT_MNHN_P","P00205710","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Glaziou, A.","1875","1","4","Brésil",NA,NA,"Minas, Serra de Babylonia au Cagado",NA,NA,NA,NA,NA,NA,"P00205710","P00205710_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205710' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"6987",NA,NA,NA
"192","2016-04-05 15:19:54-03","MNHN","RECOLNAT_MNHN_P","P00205711","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Glaziou, A.","1889","1","24","Brésil",NA,NA,"Minas, Serra de Louheiro, près du Rio do Mortes Piquenos",NA,NA,NA,NA,NA,NA,"P00205711","P00205711_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205711' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"17867",NA,NA,NA
"193","2016-04-05 15:19:54-03","MNHN","RECOLNAT_MNHN_P","P00205712","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Glaziou, A.","1889","1","24","Brésil",NA,NA,"Minas, Serra de Louheiro, près du Rio do Mortes Piquenos",NA,NA,NA,NA,NA,NA,"P00205712","P00205712_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205712' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"17867",NA,NA,NA
"194","2015-09-03 22:32:09-03","MNHN","RECOLNAT_MNHN_P","P00205713","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Gardener","1897",NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00205713","P00205713_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205713' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2016-04-05 15:19:54-03","MNHN","RECOLNAT_MNHN_P","P00205714","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Glaziou, A.","1879","3","24","Brésil",NA,NA,"Petropolis au Morin",NA,NA,NA,NA,NA,NA,"P00205714","P00205714_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205714' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"11656",NA,NA,NA
"196","2016-04-05 15:19:54-03","MNHN","RECOLNAT_MNHN_P","P00205715","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Glaziou, A.","1879","3","24","Brésil",NA,NA,"Petropolis au Morin",NA,NA,NA,NA,NA,NA,"P00205715","P00205715_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205715' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"11656",NA,NA,NA
"197","2015-09-03 22:32:09-03","MNHN","RECOLNAT_MNHN_P","P00205716","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Glaziou, A.","1879","3","24","Brésil",NA,NA,"Petropolis au Morin",NA,NA,NA,NA,NA,NA,"P00205716","P00205716_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205716' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"11656",NA,NA,NA
"198","2016-04-05 15:19:54-03","MNHN","RECOLNAT_MNHN_P","P00205717","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Glaziou, A.","1875","1",NA,"Brésil",NA,NA,"Serra do Babylonia au Cagada",NA,NA,NA,NA,NA,NA,"P00205717","P00205717_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205717' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"297",NA,NA,NA
"199","2016-04-05 15:19:54-03","MNHN","RECOLNAT_MNHN_P","P00205718","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Bonpland, A.J.A.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00205718","P00205718_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205718' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2016-04-05 15:07:12-03","MNHN","RECOLNAT_MNHN_P","P00205719","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Black, G.A.","1954","6","4","Brésil",NA,NA,"Estado do Para, Rio Moju, Fabrica",NA,NA,NA,NA,NA,NA,"P00205719","P00205719_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205719' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"16349",NA,NA,NA
"201","2016-04-05 15:07:12-03","MNHN","RECOLNAT_MNHN_P","P00205720","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Muer, S.","1849","12",NA,"Brésil",NA,NA,"Lago or Obidos",NA,NA,NA,NA,NA,NA,"P00205720","P00205720_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205720' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"504",NA,NA,NA
"202","2016-04-05 15:07:12-03","MNHN","RECOLNAT_MNHN_P","P00205721","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Clarke",NA,NA,NA,"Spruce, R.","1849","12",NA,"Brésil",NA,NA,"Prov. Para, Obidos",NA,NA,NA,NA,NA,NA,"P00205721","P00205721_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205721' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-09-03 22:32:10-03","MNHN","RECOLNAT_MNHN_P","P00205722","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Krapovickas, A.|Cristobal, C.L.|Palacios, R.A.","1966","1","29","Paraguay",NA,NA,"Central, Ita-Granja Isapy, orilla arroyo Lazarillo",NA,NA,NA,NA,NA,NA,"P00205722","P00205722_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205722' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"12206",NA,NA,NA
"204","2016-04-05 15:39:47-03","MNHN","RECOLNAT_MNHN_P","P00205723","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Krapovickas, A.|Cristobal, C.L.","1965","11","1","Argentine",NA,NA,"Prov. Corrientes, Concepcion, Tabay",NA,NA,NA,NA,NA,NA,"P00205723","P00205723_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205723' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"11623",NA,NA,NA
"205","2016-04-05 15:39:47-03","MNHN","RECOLNAT_MNHN_P","P00205726","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Stuckert, T.","1901","3","26","Argentine",NA,NA,"Prov. Cordoba, Estancia San Teodoro",NA,NA,NA,NA,NA,NA,"P00205726","P00205726_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205726' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"93",NA,NA,NA
"206","2016-04-05 15:39:47-03","MNHN","RECOLNAT_MNHN_P","P00205727","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Lourteig",NA,NA,NA,"Petersen, T.M.","1949","12","8","Argentine",NA,NA,"Prov. Corrientes, Dep. Mburucuya, Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,"P00205727","P00205727_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205727' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"506",NA,NA,NA
"207","2016-04-05 15:39:47-03","MNHN","RECOLNAT_MNHN_P","P00205728","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Petersen, T.M.","1953","1","14","Argentine",NA,NA,"Prov. Corrientes, Dep. Mburucuya, Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,"P00205728","P00205728_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205728' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"1926",NA,NA,NA
"208","2016-04-05 15:00:01-03","MNHN","RECOLNAT_MNHN_P","P00205729","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Krapovickas, A.|Cristobal, C.L.","1967","10","28","Argentine",NA,NA,"Prov. Corrientes, Dep. Mburucuya, Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,"P00205729","P00205729_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00205729' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"13653",NA,NA,NA
"209","2015-09-03 23:22:16-03","MNHN","RECOLNAT_MNHN_P","P01858715","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Smith, L.B.|Hatschbach, G.|Klein, R.M.","1965","1","18","Brasil","Paraná","Jaguariaíva","Brazil. Barra do Rio das Mortes, Rio Jaguariaiva.","-49.26667","-24.13333",NA,NA,"810",NA,"P01858715","P01858715_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01858715' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"14734",NA,NA,NA
"210","2015-09-03 23:22:16-03","MNHN","RECOLNAT_MNHN_P","P01858716","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Smith, L.B.|Hatschbach, G.|Klein, R.M.","1965","1","18","Brasil","Paraná","Jaguariaíva","Brésil. Barra do Rio das Mortes, Rio Jaguariaiva.","-49.26667","-24.13333",NA,NA,"810",NA,"P01858716","P01858716_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01858716' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"14741",NA,NA,NA
"211","2015-09-04 00:02:18-03","MNHN","RECOLNAT_MNHN_P","P02228328","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Rambo, B.","1933","1","21","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P02228328","P02228328_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02228328' target='other'> <mi>dwc_moreinfo</mi></a>","29946","auto",NA,NA,NA,"II 946",NA,NA,NA
"212","2018-09-27 15:33:40-03","MNHN","RECOLNAT_MNHN_P","P01711576","PreservedSpecimen",NA,"Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lofgren, A.","1987","9","22","Brasil","São Paulo","Itapetininga","Chapada Grande. Itapetininga, São Paulo, Sudeste, Brasil, América do Sul","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"P01711576","P01711576_01",NA,NA,NA,NA,"hb",". . Comissao Geographica e Geologica da Provincia de S. Paulo <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01711576' target='other'> <mi>dwc_moreinfo</mi></a>","40712","auto",NA,NA,NA,"213",NA,NA,NA
"213","2015-10-03 21:25:22-03","MNHN","RECOLNAT_MNHN_P","P00669508","PreservedSpecimen",NA,"Cyperaceae","Isolepis","gracilis","Isolepis gracilis","Kunth","Kunth",NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"[Venezuela]",NA,NA,"s.loc. [Nov. gen. sp. : Crescit in ripa arenosa Orinoci prope confluentem Araucam et pagum Carichana]",NA,NA,NA,NA,NA,NA,"P00669508","P00669508_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669508' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"holotype",NA,NA
"214","2020-10-01 14:26:30-03","JBB","HEPH","13891","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Munhoz, CBR",NA,NA,NA,"Munhoz, CBR","1998","01","17","Brasil","Goiás","Alto Paraíso de Goiás","Chico Preto 12 Km a direita de Alto Paraíso sentido São Jorge","-47.616667","-15.636111","-47.616667","-15.636111","124","124",NA,NA,"Monocotyledon","Poales","623","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-01 14:26:30-03","JBB","HEPH","16560","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Jones, SD","1999",NA,NA,"Jones, SD","1999","07","02","USA","Texas",NA,"Terminus of Timber Slough Road at the Neches River, east of Caney Head",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon","Poales","14446","Northern America",NA,"Occasional",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-11 11:43:47-03","UFMG","BHCB","58741","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Itamarandiba",NA,"-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"9991","Southern America",NA,NA,"39586","auto",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:43:47-03","UFMG","BHCB","107387","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Mendes, MS; Brina, AE",NA,NA,NA,"Brasil","Minas Gerais","Congonhas","Mineração Casa de Pedra, Corpo Norte - CSN","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","Southern America",NA,"Hábito: herbáceo","16368","auto",NA,NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:43:47-03","UFMG","BHCB","14960","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Meyer, ST","1986","12","03","Brasil","Minas Gerais","Indianópolis","Rio Araguari.","-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","Southern America",NA,NA,"30244","auto",NA,NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:43:47-03","UFMG","BHCB","14965","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Pedralli, G; Meyer","1987","10","14","Brasil","Minas Gerais","Sacramento","Rio Araguari.","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","Southern America",NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA
"220","2020-12-11 11:43:47-03","UFMG","BHCB","14978","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Meyer, ST","1986","10","31","Brasil","Minas Gerais","Perdizes","Rio Galheiro.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","Southern America",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
