"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"854","2008-05-27 22:02:00-03","MO","MOBOT","3174150","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","O.R. Bastos",NA,NA,NA,"* CATHARINO","CATHARINO 1238","1988","9","8","Brazil","São Paulo",NA,"Cananéia, Parque Estadual da Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2013-08-23 04:12:00-03","MO","MOBOT","3174151","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. Sleumer",NA,NA,NA,"Apparicio P. Duarte","Duarte 339","1946","9","28","Brazil","Distrito Federal",NA,"Gavea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2008-05-27 22:02:00-03","MO","MOBOT","3174152","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 45756","1982","12","1","Brazil","Paraná",NA,"Estr. da Graciosa, Estr. dos Jesuitas (Mun. Morretes)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2008-05-27 22:02:00-03","MO","MOBOT","3174153","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G. Hatschbach",NA,NA,NA,"J.M. Silva","Silva 194","1986","10","7","Brazil","Paraná",NA,"Res. Biol. Sapitanduva (Mun. Antonina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2008-05-27 22:02:00-03","MO","MOBOT","3174154","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","H. Sleumer",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 30952","1978","12","7","Brazil","Paraná",NA,"Rio Murato (Mun. Guaraquecaba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2014-09-01 13:36:00-03","MO","MOBOT","3174155","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","E.A. Rodrigues",NA,NA,NA,"T. Yano|O. Yano","Yano 21","1983","10","2","Brazil","São Paulo",NA,"Arujá, loteamento Vertentes do Arujá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2012-05-17 05:02:00-03","MO","MOBOT","3174157","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Carl Schwacke","Schwacke 9568","1893","11","5","Brazil","Minas Gerais",NA,"Cerro de Ouro Preto; ad rivulos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","16941","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Guaratuba","Rio Arraial","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 10 m, flor alvescente;",NA,NA,"Tracheophyta","Santalales","América do Sul",NA,"41937","auto","Magnoliopsida",NA,NA,NA,NA,NA
"862","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","16941","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Guaratuba","Rio Arraial","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 10 m, flor alvescente;",NA,NA,"Tracheophyta","Santalales","América do Sul",NA,"41937","auto","Magnoliopsida",NA,NA,NA,NA,NA
"863","2019-03-29 10:41:35-03","UFSM","HDCF","4525","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Kuniyoshi, Y. J.","1993","04","29","Longhi, S. J.",NA,"1993","04","29","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Floresta Ombrófila Sub-montana",NA,NA,NA,NA,"América",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"864","2019-03-29 10:41:35-03","UFSM","HDCF","4525","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Kuniyoshi, Y. J.","1993","04","29","Longhi, S. J.",NA,"1993","04","29","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Floresta Ombrófila Sub-montana",NA,NA,NA,NA,"América",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"865","2020-08-31 09:18:25-03","INPA","INPA","139155","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Lima, HC de","1985",NA,NA,"Lima, HC de","2279","1984","10","22","Brasil","Rio de Janeiro","Magé","Paraiso, área do Centro de Primatologia do RJ","-43.040599822998","-22.6527996063232",NA,NA,"200","200",NA,"INPA0139155",NA,"Dicotyledon Superasterids","Santaleles","Southern America",NA,"20531","auto",NA,NA,NA,NA,NA,NA
"866","2020-08-31 09:18:25-03","INPA","INPA","172291","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Silva, AF da","1369","1986","01","12","Brasil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, Mata da reserva","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,"INPA0172291",NA,"Dicotyledon Superasterids","Santaleles","Southern America",NA,"39297","auto",NA,NA,NA,NA,NA,NA
"867","2020-08-31 09:18:25-03","INPA","INPA","43771","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Guimarães, EF","1969",NA,NA,"Machado, G","RB129506",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Monte Sanai, Estrada Rio de Janeiro - Monte Sinai.",NA,NA,NA,NA,NA,NA,NA,"INPA0043771","INPA0043771 INPA0043771_e","Dicotyledon Superasterids","Santaleles","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2021-01-10 20:51:06-03","INPA","INPA","139140","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Lima, HC de","1985",NA,NA,"Martinelli, G","9910","1984","10","02","Brasil","Rio de Janeiro","Magé","Terceiro Distrito, Paraiso, Centro de Primatologia do RJ-FEEMA, Quadrat II, árvore n. 6","-43.040599822998","-22.6527996063232",NA,NA,"200","200",NA,"INPA0139140",NA,"Dicotyledon Superasterids","Santaleles","Southern America",NA,"20531","auto",NA,NA,NA,NA,NA,NA
"869","2020-08-31 09:18:25-03","INPA","INPA","109978","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Hatschbach, GG","1983",NA,NA,"Hatschbach, GG","45756","1982","12","01","Brasil","Paraná","Morretes","Estrada da Graciosa, estrada dos Jesuítas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"INPA0109978",NA,"Dicotyledon Superasterids","Santaleles","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"870","2020-08-31 09:18:25-03","INPA","INPA","139155","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Lima, HC de","1985",NA,NA,"Lima, HC de","2279","1984","10","22","Brasil","Rio de Janeiro","Magé","Paraiso, área do Centro de Primatologia do RJ","-43.040599822998","-22.6527996063232",NA,NA,"200","200",NA,"INPA0139155",NA,"Dicotyledon Superasterids","Santaleles","Southern America",NA,"20531","auto",NA,NA,NA,NA,NA,NA
"871","2020-08-31 09:18:25-03","INPA","INPA","172291","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Silva, AF da","1369","1986","01","12","Brasil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, Mata da reserva","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,"INPA0172291",NA,"Dicotyledon Superasterids","Santaleles","Southern America",NA,"39297","auto",NA,NA,NA,NA,NA,NA
"872","2020-08-31 09:18:25-03","INPA","INPA","43771","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Guimarães, EF","1969",NA,NA,"Machado, G","RB129506",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Monte Sanai, Estrada Rio de Janeiro - Monte Sinai.",NA,NA,NA,NA,NA,NA,NA,"INPA0043771","INPA0043771 INPA0043771_e","Dicotyledon Superasterids","Santaleles","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2021-01-10 20:51:06-03","INPA","INPA","139140","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Lima, HC de","1985",NA,NA,"Martinelli, G","9910","1984","10","02","Brasil","Rio de Janeiro","Magé","Terceiro Distrito, Paraiso, Centro de Primatologia do RJ-FEEMA, Quadrat II, árvore n. 6","-43.040599822998","-22.6527996063232",NA,NA,"200","200",NA,"INPA0139140",NA,"Dicotyledon Superasterids","Santaleles","Southern America",NA,"20531","auto",NA,NA,NA,NA,NA,NA
"874","2020-08-31 09:18:25-03","INPA","INPA","109978","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Hatschbach, GG","1983",NA,NA,"Hatschbach, GG","45756","1982","12","01","Brasil","Paraná","Morretes","Estrada da Graciosa, estrada dos Jesuítas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"INPA0109978",NA,"Dicotyledon Superasterids","Santaleles","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"875","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","53897",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","V. C. Souza/Março-2003",NA,NA,NA,"L.S. Leoni","5159","2002","10","08","Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita","-42.0297012329102","-20.8083000183105",NA,NA,"600","600","Interior de floresta na trilha principal. Árvore com 18-20 metros de altura; corola esverdeada; flores aromáticas","MBML053897","MBML053897",NA,NA,NA,NA,"14353","auto",NA,NA,NA,NA,NA,NA
"876","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","17626",NA,"Plantae","Olacaceae","Heisteria","cf. silvianii","Heisteria cf. silvianii","Schwacke","R.M. Santos/20-08-2010",NA,NA,NA,"R.R. Vervloet; et al","1158","2002","10","08","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Árvore com 18m, topo de morro, dossel 20m, flores de cor verde, altitude 825m.","MBML017626","MBML017626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","10572",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","M. Sobral/1995",NA,NA,NA,"L. D. Thomaz","1682","1993","04","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 14m, PAP 42cm, caule interno róseo, com fruto (brácteas vermelha).","MBML010572","MBML010572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","10573",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","M. Sobral/1995",NA,NA,NA,"L. D. Thomaz","1683","1992","11","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 12m, PAP 27cm, caule interno róseo, com botões.","MBML010573","MBML010573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","10574",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","V. Demuner/09-05-2003",NA,NA,NA,"L. D. Thomaz","1684","1993","04","28","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 14m, PAP 35cm, caule interno róseo. Estéril.","MBML010574","MBML010574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","19502",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. C. Britto/17-10-2006",NA,NA,NA,"R.R. Vervloet; et al","1757","2003","01","31","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Árvore de 15m, frutos maduros de cor branca e amarelada, sépalas vermelhas, fundo de vale, dossel 18m.","MBML019502","MBML019502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","26978",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. C. Britto/28-08-2006",NA,NA,NA,"R. C. Britto","50","2006","01","24","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611","40W30'38","19S49'25",NA,NA,"Arvore com 20 metros de altura. Frutos recobertos por arilo branco e bracteas avermelhadas.","MBML026978","MBML026978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","8019",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","D.S. Lucena/01-02-2019",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1058","1998","11","18","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Mata de encosta. Árvore 24m. DAP 50cm. Fuste 8m. Frutos verdes.","MBML008019","MBML008019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","8403",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","M. Sobral/1998",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","591","1998","09","22","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Fundo de vale. Árvore 11m. DAP 25cm. Fuste 9m. Botões verdes.","MBML008403","MBML008403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","8738",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","D.S. Lucena/01-02-2019",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","909","1998","11","09","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Mata de baixada. Arvoreto 10m. DAP 20cm. Fuste 8m. Botões verdes.","MBML008738","MBML008738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","8942",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","D.S. Lucena/01-02-2019",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","801","1998","10","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Fundo de vale. Árvore 13m. DAP 45cm. Fuste 10m. Flores verdes.","MBML008942","MBML008942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","53898",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","D.S. Lucena/19-01-2019",NA,NA,NA,"L.S. Leoni; J.H.D. Pacheco","7263","2008","10","06","Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita","-42.0297012329102","-20.8083000183105",NA,NA,NA,NA,"Interior da floresta. Árvore ereta cerca de 08- 10 metros de altura; caule rugoso; romos patentes; corola de cor verde amarelado","MBML053898","MBML053898",NA,NA,NA,NA,"14353","auto",NA,NA,NA,NA,NA,NA
"887","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","53906",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","D.S. Lucena/19-01-2019",NA,NA,NA,"S. J. Silva Neto; M. V. Pereira-Moura & W. da Silva","1567","2001","12","11","Brasil","Rio de Janeiro","Nova Iguaçu","Estrada para a represa de Boa Esperança, terreiro dos crentes","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"Árvore ciófila, cerca de 20 m de altura; folhas breve discolores cartáceas, frutos brancos com cálice persistente vermelho, frutos com látex branco","MBML053906","MBML053906",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"888","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","53897",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","V. C. Souza/Março-2003",NA,NA,NA,"L.S. Leoni","5159","2002","10","08","Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita","-42.0297012329102","-20.8083000183105",NA,NA,"600","600","Interior de floresta na trilha principal. Árvore com 18-20 metros de altura; corola esverdeada; flores aromáticas","MBML053897","MBML053897",NA,NA,NA,NA,"14353","auto",NA,NA,NA,NA,NA,NA
"889","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","17626",NA,"Plantae","Olacaceae","Heisteria","cf. silvianii","Heisteria cf. silvianii","Schwacke","R.M. Santos/20-08-2010",NA,NA,NA,"R.R. Vervloet; et al","1158","2002","10","08","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Árvore com 18m, topo de morro, dossel 20m, flores de cor verde, altitude 825m.","MBML017626","MBML017626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","10572",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","M. Sobral/1995",NA,NA,NA,"L. D. Thomaz","1682","1993","04","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 14m, PAP 42cm, caule interno róseo, com fruto (brácteas vermelha).","MBML010572","MBML010572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","10573",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","M. Sobral/1995",NA,NA,NA,"L. D. Thomaz","1683","1992","11","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 12m, PAP 27cm, caule interno róseo, com botões.","MBML010573","MBML010573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","10574",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","V. Demuner/09-05-2003",NA,NA,NA,"L. D. Thomaz","1684","1993","04","28","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 14m, PAP 35cm, caule interno róseo. Estéril.","MBML010574","MBML010574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","19502",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. C. Britto/17-10-2006",NA,NA,NA,"R.R. Vervloet; et al","1757","2003","01","31","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Árvore de 15m, frutos maduros de cor branca e amarelada, sépalas vermelhas, fundo de vale, dossel 18m.","MBML019502","MBML019502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","26978",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R. C. Britto/28-08-2006",NA,NA,NA,"R. C. Britto","50","2006","01","24","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611","40W30'38","19S49'25",NA,NA,"Arvore com 20 metros de altura. Frutos recobertos por arilo branco e bracteas avermelhadas.","MBML026978","MBML026978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","8019",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","D.S. Lucena/01-02-2019",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1058","1998","11","18","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Mata de encosta. Árvore 24m. DAP 50cm. Fuste 8m. Frutos verdes.","MBML008019","MBML008019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","8403",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","M. Sobral/1998",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","591","1998","09","22","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Fundo de vale. Árvore 11m. DAP 25cm. Fuste 9m. Botões verdes.","MBML008403","MBML008403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","8738",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","D.S. Lucena/01-02-2019",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","909","1998","11","09","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Mata de baixada. Arvoreto 10m. DAP 20cm. Fuste 8m. Botões verdes.","MBML008738","MBML008738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","8942",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","D.S. Lucena/01-02-2019",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","801","1998","10","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Fundo de vale. Árvore 13m. DAP 45cm. Fuste 10m. Flores verdes.","MBML008942","MBML008942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","53898",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","D.S. Lucena/19-01-2019",NA,NA,NA,"L.S. Leoni; J.H.D. Pacheco","7263","2008","10","06","Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita","-42.0297012329102","-20.8083000183105",NA,NA,NA,NA,"Interior da floresta. Árvore ereta cerca de 08- 10 metros de altura; caule rugoso; romos patentes; corola de cor verde amarelado","MBML053898","MBML053898",NA,NA,NA,NA,"14353","auto",NA,NA,NA,NA,NA,NA
"900","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","53906",NA,"Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","D.S. Lucena/19-01-2019",NA,NA,NA,"S. J. Silva Neto; M. V. Pereira-Moura & W. da Silva","1567","2001","12","11","Brasil","Rio de Janeiro","Nova Iguaçu","Estrada para a represa de Boa Esperança, terreiro dos crentes","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"Árvore ciófila, cerca de 20 m de altura; folhas breve discolores cartáceas, frutos brancos com cálice persistente vermelho, frutos com látex branco","MBML053906","MBML053906",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
