"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"521","2008-05-27 22:02:00-03","MO","MOBOT","3208126","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","L.R. Landrum","Gert G. Hatschbach","Hatschbach 15390","1966",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gal Carneiro.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2008-05-27 22:02:00-03","MO","MOBOT","3208399","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","M. Sobral","Daniel B. Falkenberg","Falkenberg 2195","1985","1","26","Brazil",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,"Balsa Nova, PR.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","3399941","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Stephen F. Smith","A. Kegler","Kegler 13033","1999",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,"Mun. de Caxias do Sul-Criuva no capao","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2016-08-26 09:17:13-03","UFSM","HDCF","3191","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Sobral, M.","Marchiori, J. N. C.","814","1987","07","23","Brasil","Rio Grande do Sul","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"Madeira coletada",NA,NA,"1990","10","12","Gruta Linha 1","América",NA,NA,NA,NA,NA,NA,"27649","auto",NA,NA,NA,NA,NA
"525","2019-03-29 10:41:33-03","UFSM","HDCF","5474","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Sobral, M.","Brena, D. A.",NA,"2001","03","03","Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Tupi","América",NA,NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"526","2016-08-26 09:17:13-03","UFSM","HDCF","3468","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Sobral, M.","Longhi, S. J.","1392","1989","10","10","Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,"1989","10","13","Fazenda Tupi","América",NA,NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"527","2019-03-29 10:41:33-03","UFSM","HDCF","214","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Sobral, M.","Marchiori, J. N. C.; Longhi, S. J.",NA,"1981","01","15","Brasil","Rio Grande do Sul","Passo Fundo","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,NA,NA,"1985","12","28","FLONA","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2016-08-26 09:17:13-03","UFSM","HDCF","3501","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Figueira, M.","Longhi, S. J.","1425","1989","12","21","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Flores alvas, ca. 2-3 m de altura",NA,NA,"2016","04","15","Fazenda Celulose","América",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"529","2019-06-12 09:07:06-03","UFSM","HDCF","6858","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Figueira, M; Schindler, B","Figueira, M; Schindler, B","213","2013","11","29","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.386667","-29.423333","-50.386667","-29.423333",NA,NA,"Árvore, frequente, copa densifoliada, botões de aspecto dourado, pétalas brancas; Floresta Ombrófila Mista Ribeirinha do Domínio Atlântico, relevo suave",NA,NA,"2013","11","29","Floresta Nacional de São Francisco de Paula","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-03-29 10:41:33-03","UFSM","HDCF","4784","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Figueira, M.","?",NA,"1998","01","12","Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,"2015","04","02","Fazenda Tupi","América",NA,NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"531","2019-03-29 10:41:33-03","UFSM","HDCF","1572","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Sobral, M.","Marchiori, J. N. C.",NA,"1984","12","19","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"Mirtácea arbustiva com botões axilares unifloros por pedúnculo",NA,NA,"1985","12","28","Pedras Altas","América",NA,NA,NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA
"532","2019-03-29 10:41:33-03","UFSM","HDCF","1780","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Marchiori, J. N. C.","Marchiori, J. N. C.",NA,"1985","07","20","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"Com frutos. Potreiro da Capororoca",NA,NA,"1985","08","12","Pedras Altas","América",NA,NA,NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA
"533","2019-03-29 10:41:33-03","UFSM","HDCF","1794","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Marchiori, J. N. C.","Marchiori, J. N. C.",NA,"1985","07","20","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"Madeira coletada, 9. Com frutos",NA,NA,"1985","07","20","Pedras Altas","América",NA,NA,NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA
"534","2015-10-22 10:03:07-02","UNIOESTE","UNOP","1830","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D.Legrand","Temponi, L.G.; Borges, J.P.","Borges, J.P.; Simão, P.C.; Simão, P.C.","151","2013","03","06","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Inflorescências brancas. Área 2, 706º indivíduo.",NA,NA,"2013","09","06","Parque Ecológico Paulo Gorski.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"535","2015-10-22 10:03:07-02","UNIOESTE","UNOP","1341","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D.Legrand","Borges, J.P.","Borges, J.P.; Boff, L.; Fragoso, M.O.; Boff, L.; Fragoso, M.O.","19","2012","08","08","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arvoreta, cerca de 1 m. Área 2, 1184º indivíduo.",NA,NA,"2013","09","06","Parque Ecológico Paulo Gorski.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"536","2015-10-22 10:03:07-02","UNIOESTE","UNOP","1829","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D.Legrand","Temponi, L.G.; Borges, J.P.","Borges, J.P.; Simão, P.C.; Simão, P.C.","150","2013","03","06","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Inflorescências brancas. Área 2, 707º indivíduo.",NA,NA,"2013","09","06","Parque Ecológico Paulo Gorski.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"537","2015-10-22 10:03:07-02","UNIOESTE","UNOP","1835","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D.Legrand","Temponi, L.G.; Borges, J.P.","Borges, J.P.; Simão, P.C.; Simão, P.C.","156","2013","03","06","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Inflorescências brancas. Área 2, 1213º indivíduo.",NA,NA,"2013","09","06","Parque Ecológico Paulo Gorski.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"538","2020-08-31 09:07:49-03","INPA","INPA","200597","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Dombrowski, LT","Dombrowski, LT","5095","1974","01","12","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"INPA0200597","INPA0200597 INPA0200597_e",NA,NA,NA,"Barigui","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"25180","auto",NA,NA,NA,NA,NA
"539","2020-08-31 09:07:49-03","INPA","INPA","96802","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Sobral, MEG; Souza, MAD de","Hatschbach, GG","40318","1977","12","19","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"INPA0096802","INPA0096802 INPA0096802_e","2015",NA,NA,"Centro Civico","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"25180","auto",NA,NA,NA,NA,NA
"540","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","44735",NA,"Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg.) D. Legrand","M. Grizzon/2012","R. Wasum; et al",NA,"1992","01","16","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"750","750","Em beira da mata de araucária. Arvoreta","MBML044735","MBML044735",NA,NA,NA,"Ana Rech - Faxinal",NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"541","2021-01-09 21:48:41-03","UNICENTRO","HUCO","5274","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Dunaiski","Dunaiski, J.r.","s.n.","2009","07","13","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Iraí 762; Arbórea; DESC: Arbórea",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"542","2021-01-09 21:48:41-03","UNICENTRO","HUCO","3448","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","M.Sobral","M, Verdi, RP; G.klemz","(1503)","2009","03","09","Brasil","Santa Catarina","Anita Garbaldi",NA,NA,NA,NA,NA,NA,"FloristicaIFFSC 5000 FURB11151; Fruto imaturo preto; FOM; HABITAT: FOM; DESC: Fruto imaturo preto","HUCO003448",NA,"2009","03",NA,"Centro de Anita Garibaldi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-01-09 21:48:41-03","UNICENTRO","HUCO","3746","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Ruiz, E.C.Z.","Ruiz, E.C.Z.; et al.; et al.","s.n.","2012","01","18","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Projeto Imbituvão; Arbóreo, flor branca; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo, flor branca","HUCO003746",NA,"2012","01","18","Assungui",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA
"544","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7541","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand",NA,"Signor, P.","375","2012","11","17","Brasil","Paraná","Inácio Martins","-51.0788993835449","-25.5711002349854",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35964","auto",NA,NA,NA,NA,NA
"545","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7437","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand",NA,"Signor, P.","368","2012","11","17","Brasil","Paraná","Inácio Martins","-51.0788993835449","-25.5711002349854",NA,NA,NA,NA,"Dissertação mestrado; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35964","auto",NA,NA,NA,NA,NA
"546","2020-06-15 15:31:05-03","UNESP-RC","HRCB","44924","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","O. Berg","Rambo","Pivetta","1194","1956","02","07","Brasil","Rio Grande do Sul","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,"450","450","arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA
"547","2020-06-25 16:06:21-03","FUVATES","HVAT","3171","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","M. Grings","M. Grings","1361","2007","04","01","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.381111","-31.578333","-53º22'52''W","-31º34'42''S",NA,NA,"Duplicata do registro ICN 169338; arvoreta com frutos imaturos","HVAT00003171",NA,"2007","04","01","Projeto de Assentamento Pinheiro Machado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-06-25 16:06:21-03","FUVATES","HVAT","3167","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","M. Grins","M. Grins","1361","2007","04","01","Brasil","Rio Grande do Sul","Pinheiro Machado","-53.381111","-31.578333","-53º22'52''W","-31º34'42''S",NA,NA,"Duplicata de registro ICN 169338; arvoreta com frutos imaturos; Nas margens do arroio Alegrias","HVAT00003167",NA,NA,NA,NA,"Projeto de Assentamento Pinheiro Machado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-12-19 11:19:50-03","UFG","UFG","19412","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Landrum, L.R.","Silva, J.M.","1422","1995","01","05","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto de 3m de altura, flor alva.",NA,NA,"1995",NA,NA,"Capão.",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"550","2021-01-26 14:12:44-03","CPACT","ECT","1624","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","M.Sobral","R.Wasum; L.Scur | O.S.Ribas","3363","2006","01","16","Brasil","Paraná","São Mateus do Sul","-50.384167","-25.868056","50º23'3''W","25º52'5''S","778","778",NA,"ECT0001624","ECT0001624","2006","04","01","Várzea da Olaria. Orla do banhado.",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-01-26 14:12:44-03","CPACT","ECT","1625","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","M.Sobral","R.Wasum; L.Scur | M.Sartori","3343","2006","01","16","Brasil","Paraná","São Mateus do Sul","-50.384167","-25.868056","50º23'3''W","25º52'5''S","778","778",NA,"ECT0001625","ECT0001625","2006","04","01","Várzea da Olaria. Orla do banhado.",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-09-12 05:00:02-03","US","US","1159476","PreservedSpecimen","Plantae","Myrtaceae","Luma","cinerea","Luma cinerea","Burret",NA,"K. Fiebrig","6472","1909",NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"US00169727",NA,NA,NA,NA,NA,"South America",NA,NA,"Isotype",NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"553","2020-09-12 05:00:02-03","US","US","3439245","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"R. Wasum","1285","2001","12","5","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830",NA,NA,"US01890434","US01890434_01 US01890434_02",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"76715","auto","Dicotyledonae",NA,NA,"1",NA
"554","2020-09-12 05:00:02-03","US","US","2483858","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"R. Braga & H. Moreira F.","507","1957","11",NA,"Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"US01890430","US01890430_01 US01890430_02",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"49965","auto","Dicotyledonae",NA,NA,"1",NA
"555","2020-09-12 05:00:02-03","US","US","2573740","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"L. Smith & R. M. Klein","14156","1964","12","19","Brazil","Santa Catarina","Guaraciaba","-26.57","-26.53",NA,NA,"400","600",NA,"US01890443","US01890443_01 US01890443_02",NA,NA,NA,"Forest, Rio Liso, 13 Km northwest of São Miguel d´Oeste","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"556","2020-09-12 05:00:02-03","US","US","3423417","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"R. Wasum","826","2000","12","17","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830",NA,NA,"US01890436","US01890436_01 US01890436_02",NA,NA,NA,"Várzea do Cedro","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"76715","auto","Dicotyledonae",NA,NA,"1",NA
"557","2020-09-12 05:00:02-03","US","US","2141780","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"R. Reitz","5192","1953","1","24","Brazil","Santa Catarina","Rio Negrinho","-49.5182991027832","-26.2544002532959",NA,NA,NA,NA,NA,"US01890476","US01890476_01 US01890476_02",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"51012","auto","Dicotyledonae",NA,NA,"1",NA
"558","2020-09-12 05:00:02-03","US","US","2267568","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"L. Smith, R. Reitz & R. Klein","7688","1956","11","17","Brazil","Santa Catarina","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"1650",NA,NA,"US01890474","US01890474_01 US01890474_02",NA,NA,NA,"Fazenda Campo dos Padres","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"35974","auto","Dicotyledonae",NA,NA,"1",NA
"559","2020-09-12 05:00:02-03","US","US","2267824","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"L. Smith, R. Reitz & O. Sufridini","9484","1956","12","26","Brazil","Santa Catarina","Chapecó","-52.6183013916016","-27.096399307251",NA,NA,"900","1000",NA,"US01890468","US01890468_01 US01890468_02",NA,NA,NA,"Fazenda Campo São Vicente, 24 km west of Campo Erê","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"22671","auto","Dicotyledonae",NA,NA,"1",NA
"560","2020-09-12 05:00:02-03","US","US","2102125","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"B. Rambo","51648","1951","12","27","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"US01890441","US01890441_01 US01890441_02",NA,NA,NA,"Passo do Socorro p. Vacaria","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"561","2020-09-12 05:00:02-03","US","US","2102239","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"B. Rambo","51903","1952","1","15","Brazil","Santa Catarina","Bom Jesus","-52.3941993713379","-26.7339000701904",NA,NA,NA,NA,NA,"US01890440","US01890440_01 US01890440_02",NA,NA,NA,"Passo da Guarda","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"7315","auto","Dicotyledonae",NA,NA,"1",NA
"562","2020-09-12 05:00:02-03","US","US","2267620","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"L. Smith & Klein, R.","8113","1956","12","2","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"800","900",NA,"US01890473","US01890473_01 US01890473_02",NA,NA,NA,"Between Palmeiras and Lajes","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"563","2020-09-12 05:00:02-03","US","US","3432527","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"R. Wasum","1274","2001","11","23","Brazil","Santa Catarina","Bom Jesus","-52.3941993713379","-26.7339000701904",NA,NA,"950",NA,NA,"US01890435","US01890435_01 US01890435_02",NA,NA,NA,"Fazenda Fundo das Almas","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"7315","auto","Dicotyledonae",NA,NA,"1",NA
"564","2020-09-12 05:00:02-03","US","US","2573741","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"L. Smith & R. Reitz","12844","1964","10","23","Brazil","Santa Catarina","Abelardo Luz","-26.33","-26.53",NA,NA,"900","1000",NA,"US01890444","US01890444_01 US01890444_02",NA,NA,NA,"Low pastured woods, 12 Km north of Abelardo Luz","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"565","2020-09-12 05:00:02-03","US","US","1570035","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"L. Riedel","1328",NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01890423","US01890423_01 US01890423_02",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA
"566","2020-09-12 05:00:02-03","US","US","2841226","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"R. M. Klein","4562","1963","11","2","Brazil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"1200",NA,NA,"US01890447","US01890447_01 US01890447_02",NA,NA,NA,"Urupema, São Joaquim","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"48290","auto","Dicotyledonae",NA,NA,"1",NA
"567","2020-09-12 05:00:02-03","US","US","2267975","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"L. Smith & Klein, R.","10614","1957","2","2","Brazil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,"800",NA,NA,"US01890459","US01890459_01 US01890459_02",NA,NA,NA,"7-9 km west of Tinguí on the road to Mafra","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"66490","auto","Dicotyledonae",NA,NA,"1",NA
"568","2020-09-12 05:00:02-03","US","US","2267549","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"L. Smith & Klein, R.","7524","1956","11","9","Brazil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"900","1100",NA,"US01890475","US01890475_01 US01890475_02",NA,NA,NA,"Upper fazenda of Ernesto Scheide","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"37493","auto","Dicotyledonae",NA,NA,"1",NA
"569","2020-09-12 05:00:02-03","US","US","2536684","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"G. Hatschbach","17758","1967","11","7","Brazil","Paraná","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,NA,"US01890425","US01890425_01 US01890425_02",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"20512","auto","Dicotyledonae",NA,NA,"1",NA
"570","2020-09-12 05:00:02-03","US","US","2841223","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"R. Reitz & R. Klein","11459","1962","1","4","Brazil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,"750",NA,NA,"US01890451","US01890451_01 US01890451_02",NA,NA,NA,"Capão do campo","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"66490","auto","Dicotyledonae",NA,NA,"1",NA
"571","2020-09-12 05:00:02-03","US","US","1883599","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D. Legrand",NA,"Rosengurtt","B-4801","1945","3","19","Uruguay","Cerro Largo",NA,NA,NA,NA,NA,NA,NA,NA,"US03051685","US03051685_01",NA,NA,NA,"Azotea Padre Alonso. en la sierra.","South America",NA,NA,NA,NA,"Myrtales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
