"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","stateProvince","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"443","2020-08-20 14:57:50-03","UFSC","FLOR","42755","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","2014","08",NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","2378","2009","06","17","Brasil","Anitápolis",NA,"-49.165","-27.906667","49º9'54''W","27º54'24''S","782","782","arbustiva, flor branca, Fruto Maduro, violeta, 5m altura. Recebido de FURB Nº 13584.","FLOR0042755",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-08-20 20:40:03-03","UFSC","FLOR","43251","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.F.A.","2007",NA,NA,"Baumgratz, J.F.A.; Santos Filho, L.A.F.; Barbarena, F.F. & Silva, W.","938","2007","02","07","Brasil","Itatiaia","Parque Nacional do Itatiaia, trilha Maromba-Macieira, entre Maromba (estacionamento) e o abrigo, 10, em mata de encosta.","-44.6275","-22.430556","44º37'39''W","22º25'50''S","1377","1377","arbusto com ramos e raques verdes, cilíndricos; folhas verdes discolores, flor com hipanto e lacínias do cálice verdes; pétalas alvas e estiletes alvos, 1,8m altura. Recebido de RB Nº 438772.","FLOR0043251",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-08-20 20:40:03-03","UFSC","FLOR","47771","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.F.A.","2012",NA,NA,"Baumgratz, J.F.A.; Nadruz, M.; Bovini, M.; Pinhiero, F.M. & Jordão, L.S.B.","1214","2012","09","05","Brasil","Santa Maria Madalena","Parque Estadual do Desengano.Trilha para a Pedra do Desengano. Floresta Ombrófila Densa Montana.","-41.909722","-21.903333","41º54'35''W","21º54'12''S",NA,NA,"arbusto, 1,2m altura. Frequente, onde ocorre Tibouchina heteromalla (D.Don) Cogn. E Miconia penduliflora Cogn.; encontrada também na encosta antes de chegar ao cume.Heliófilo, frequente; ramos verde-castanhos; folhas com pecíolos c","FLOR0047771",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-08-20 20:40:03-03","UFSC","FLOR","54621","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.","1994",NA,NA,"Souza, M.L.; Lopes, I.L.","1312","1993","01","18","Brasil","Santa Catarina","Estrada para Taquaras, sentido Lages - Florianópolis da BR 282, próximo à estrada.",NA,NA,NA,NA,NA,NA,"Arbusto, ca. 2,3m; folhas coriáceas; pétalas estames e estilete brancos; frutos maduros nigrescentes. Abundantes.","FLOR0054621",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-08-20 14:57:50-03","UFSC","FLOR","67821","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Caddah, M.K.","2019","10","11","Smith, N.P.; Neves, M.A.; Bouget, C.; Courbaud, B.; Larrieu, L.; Larrieu, S.","664","2019","09","27","Brasil","Alfredo Wagner","Reserva Rio das Furnas.","-49.175","-27.678333","49º10'30''W","27º40'42''S","750","750","Rupícola. Crescendo perto da Cachoeira dos Andorinhões. Flores brancas.","FLOR0067821",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-08-20 20:40:03-03","UFSC","FLOR","27560","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.J.","1997",NA,NA,"Silva, J.M.; Cordeiro, J.","1498","1995","10","15","Brasil","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,"1350","1350","subarbusto, flor alvacenta, 0,5m altura","FLOR0027560",NA,NA,NA,NA,NA,"Myrtales","Paraná","41937","auto",NA,NA,NA,NA,NA,NA
"449","2020-08-20 20:40:03-03","UFSC","FLOR","28428","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.J.","1997",NA,NA,"Ribas, O.S.; Silva, J.M. & Barbosa, E.","949","1996","01","10","Brasil","Morretes","Serra Marumbi, Pico Olimpo.","-48.834400177002","-25.476900100708",NA,NA,"1539","1539","arbusto, Fruto Imaturo, imaturo, 1,5m altura","FLOR0028428",NA,NA,NA,NA,NA,"Myrtales","Paraná","30514","auto",NA,NA,NA,NA,NA,NA
"450","2020-08-20 14:57:50-03","UFSC","FLOR","41128","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Santos Filho, L.A.F.; Baumgrat","2008","04","21","Santos Filho, L.A.F.; Baumgratz, J.F.A. & Silva, W.","25","2008","04","21","Brasil","Itatiaia","Parque Nacional do Itatiaia, trilha Maromba Macieiras.","-44.5633010864258","-22.4960994720459",NA,NA,"1100","1100","arbusto, flor infrutescência verde, frutos jovens verdes, 1,2m altura. Ramos e pecíolos verdes, folhas verdes discolores; Projeto Diversidade Biológica.","FLOR0041128",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","19648","auto",NA,NA,NA,NA,NA,NA
"451","2020-08-20 14:57:50-03","UFSC","FLOR","61226","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Santos Filho, L.A.F.","2010","04","13","Santos Filho, L.A.F.; Baumgratz, J.F.A.; Miller, I.M.; Cardoso, S.R.S. & Paladino, M.W.E.","133","2010","04","13","Brasil","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima. Trilha em direção ao Sítio 3. Macaé de Cima.","-42.5311012268066","-22.2819004058838",NA,NA,"1200","1200","Arvoreta, 2m altura. Ramos, raques e pecíolos verdes. Folhas verdes discolores. Flores com hipanto verde, pétalas alvas, filetes e anteras alvas, estilete alvo. Frutos jovens verdes","FLOR0061226","FLOR0061226",NA,NA,NA,NA,"Myrtales","Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"452","2020-08-20 20:40:03-03","UFSC","FLOR","47319","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.F.A.","2010",NA,NA,"Leitman, M.; et alii","200","1986","08","24","Brasil","Nova Friburgo","Cabeceira do Rio das Flores.","-42.5311012268066","-22.2819004058838",NA,NA,"1500","1500","arbsuto heliófilo, flor branca, Fruto Maduro, e verdes, 2m altura","FLOR0047319",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"453","2020-08-20 20:40:03-03","UFSC","FLOR","34074","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","2010",NA,NA,"Pessoa, S.V.A.; Pessoa, S.V.A.; Lima, H.C.; Caruso, J.; Silva, L.C.S. & Silva, J.C.","524","1990","06","03","Brasil","Nova Friburgo","Distrito de Macaé de Cima, Taquara-oca, cabeceira do Rio Macaé.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"subarbusto, folhas discolores verdes; heliófilo, Fruto Imaturo, verde, maduro azulado, 1,8m altura","FLOR0034074",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"454","2020-08-20 20:40:03-03","UFSC","FLOR","34076","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","2010",NA,NA,"Baumgratz, J.F.A.; Costa, D.P.; Profice, S. & Gomes, J.C.","391","1988","05","02","Brasil","Nova Friburgo","Macaé de Cima.","-42.5311012268066","-22.2819004058838",NA,NA,"1150","1150","arbusto, folhas verdes discolores, flor hipanto verde; pétalas, estames e estilete alvos, Fruto Imaturo, verde, 0,8 a 1m altura","FLOR0034076",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"455","2020-08-20 20:40:03-03","UFSC","FLOR","34078","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","2010",NA,NA,"Baumgratz, J.F.A.; Lima, H.C. & Gomes, J.C.","445","1989","06","08","Brasil","Nova Friburgo","Macaé de Cima, após a porteira do Sítio Sofronites, em direção ao Hotel Faz. São João.","-42.5311012268066","-22.2819004058838",NA,NA,"1200","1200","arbusto, heliófilo; ramos e pecíolos verde-vinosos, folhas verdes discolores, flor raque verde, Fruto Imaturo, verde e maduro de roxo a roxo-enegrecido, 1m altura","FLOR0034078",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"456","2020-08-20 20:40:03-03","UFSC","FLOR","34066","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","1994",NA,NA,"Baumgratz, J.F.A.; Pessoa, S.V.; Amorim, A.M. & Filho, J.C.","547","1991","01","17","Brasil","Nova Friburgo","Macaé de Cima, na estrada p/ sítio do João Luis e à nascente do Rio Macaé.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"subarbusto, ciófilo; ramos, pecíolos e raque verdes; folhas verdes discolores, flor hipanto e cálice verdes; pétalas levemente verde-translúcidas; filetes e estilete alvo-esverdeados; anteras alvas, 0,7m altura","FLOR0034066",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"457","2020-08-20 20:40:03-03","UFSC","FLOR","34067","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","1994",NA,NA,"Baumgratz, J.F.A.; et alii","480","1990","08","19","Brasil","Nova Friburgo","Macaé de Cima, Pedra Bicuda.","-42.5311012268066","-22.2819004058838",NA,NA,"1400","1400","arbusto, pouco freqüente, ramos de cinéreos a verde-vinosos, folhas verdes discolores, pétalas, estames e estiletes alvos, Fruto Imaturo, verde-vinoso, 1,5m altura","FLOR0034067",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"458","2020-08-20 14:57:50-03","UFSC","FLOR","34077","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.F.A.",NA,NA,NA,"Araujo, I.A.; Vieira, C.M.; Peron, M.; et alii","45","1989","08","16","Brasil","Nova Friburgo","Macaé de Cima, picada na Serra dos Pirineus.","-42.5311012268066","-22.2819004058838",NA,NA,"1300","1300","arbusto; folhas nitidamente discolores verdes, flor branca, estames e estigma brancos, cálice verde; flor passada com resquício de sépala rósea, 2m altura","FLOR0034077",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"459","2020-08-20 20:40:03-03","UFSC","FLOR","34075","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.F.A.","2004",NA,NA,"Correia, C.M.B.; Pessoa, S.V.A.; Caruso, J.; Silva, L.C. & Silva, J.C.","102","1990","08","13","Brasil","Nova Friburgo","Macaé de Cima, proximidades do Sítio Fazenda Velha.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"arbusto, folhas discolores verdes, flor alvaverde, 2m altura","FLOR0034075",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"460","2020-08-20 20:40:03-03","UFSC","FLOR","34065","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.; Baumgratz, J.F.A.","2004",NA,NA,"Baumgratz, J.F.A.; et alii","466","1990","08","17","Brasil","Nova Friburgo","Macaé de Cima, Sítio Hum-New Baccus, na estrada que conduz a este sítio.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"arbusto; ramos e pecíolos verde-claros; folhas verdes discolores, flor raque e cálice verde-claros; corola, androceu e gineceu alvos; estames eretos, Fruto Imaturo, verde e maduro roxo, 1,5m altura","FLOR0034065",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","33190","auto",NA,NA,NA,NA,NA,NA
"461","2020-08-20 14:57:50-03","UFSC","FLOR","53279","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Santos Filho, L.A.F.","2008","08",NA,"Heiden, G.","900","2007","09","27","Brasil","Teresópolis","Travessia sentido Teresópolis-Petrópolis, Pedra do Dinossauro, Parque Nacional da Serra dos Órgãos.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Subarbusto, ca. 1,5m; Botões florais alvos. Folhas cartáceas, verde-claras, discolores.","FLOR0053279",NA,NA,NA,NA,NA,"Myrtales","Rio de Janeiro","38539","auto",NA,NA,NA,NA,NA,NA
"462","2020-08-20 20:40:03-03","UFSC","FLOR","34236","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.","1999",NA,NA,"Sobral, M.; Stehmann, J.R.","2636","1983","12","01","Brasil","Cambará do Sul","Faxinal.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"arbusto, 1,5m altura","FLOR0034236",NA,NA,NA,NA,NA,"Myrtales","Rio Grande do Sul","30776","auto",NA,NA,NA,NA,NA,NA
"463","2020-08-20 20:40:03-03","UFSC","FLOR","22312","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Falkenberg, D.B.","1992",NA,NA,"Falkenberg, D.B.","5693","1992","03","28","Brasil","Cambará do Sul","Parque Nacional Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,"1000","1000","subarbusto; folhas discolores (mais claras no hipofilo), pétalas, gineceu e androceu brancos, 1,2m altura","FLOR0022312",NA,NA,NA,NA,NA,"Myrtales","Rio Grande do Sul","30776","auto",NA,NA,NA,NA,NA,NA
"464","2020-08-20 14:57:50-03","UFSC","FLOR","784","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Klein, R.M.","2374","1959","12","16","Brasil","Blumenau","Morro Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,NA,"900","900","arbusto, flor branca, 1m altura","FLOR0000784",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","34291","auto",NA,NA,NA,NA,NA,NA
"465","2020-08-20 20:40:03-03","UFSC","FLOR","9715","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.","1987",NA,NA,"Falkenberg, D.B.; Padovani, C.R.","2547","1985","08","03","Brasil","Palhoça","Morro Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"300","300","arbusto, Fruto Imaturo, verde, 2m altura","FLOR0009715",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","31105","auto",NA,NA,NA,NA,NA,NA
"466","2020-08-20 20:40:03-03","UFSC","FLOR","9716","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.","1987",NA,NA,"Falkenberg, D.B.; Padovani, C.R.","2544","1985","08","03","Brasil","Palhoça","Morro Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"400","400","arbusto, 2m altura, flor roxa","FLOR0009716",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","31105","auto",NA,NA,NA,NA,NA,NA
"467","2020-08-20 14:57:50-03","UFSC","FLOR","18773","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Klein, R.M.","9553a","1971","06","24","Brasil","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"800","800","arbusto, flor creme, 1m altura","FLOR0018773",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","31105","auto",NA,NA,NA,NA,NA,NA
"468","2020-08-20 14:57:50-03","UFSC","FLOR","18833","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","9869","1971","10","20","Brasil","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"900","900","arbusto, flor branca, 1m altura","FLOR0018833",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","31105","auto",NA,NA,NA,NA,NA,NA
"469","2020-08-20 20:40:03-03","UFSC","FLOR","24318","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.","2006",NA,NA,"Falkenberg, D.B.","6716","1994","07","15","Brasil","Rancho Queimado","Serra da Boa Vista.","-49.0217018127441","-27.6725006103516",NA,NA,"1100","1100","arbusto, flor branca, Fruto Imaturo, verde, 1 a 1,5m altura","FLOR0024318",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","17361","auto",NA,NA,NA,NA,NA,NA
"470","2020-08-20 20:40:03-03","UFSC","FLOR","38583","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.","2013",NA,NA,"Falkenberg, D.B.","s.n.","2006","10","04","Brasil","Santo Amaro da Imperatriz","Serra do Tabuleiro.","-48.7785987854004","-27.6881008148193",NA,NA,"100","100","flor roxa esbranquiçada","FLOR0038583",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","22435","auto",NA,NA,NA,NA,NA,NA
"471","2020-08-20 14:57:50-03","UFSC","FLOR","833","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","9820","1960","09","02","Brasil","São Francisco do Sul","Monte Crista, Garuva.","-48.6380996704102","-26.2432994842529",NA,NA,"900","900","arbusto, flor branca, 1m altura","FLOR0000833",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","23627","auto",NA,NA,NA,NA,NA,NA
"472","2020-08-20 14:57:50-03","UFSC","FLOR","816","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","6984","1958","08","21","Brasil","São Joaquim","Serra do Oratório, Bom Jardim.","-49.9317016601562","-28.2938995361328",NA,NA,"1400","1400","arbusto, flor branca, 1m altura","FLOR0000816",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","48290","auto",NA,NA,NA,NA,NA,NA
"473","2020-08-20 14:57:50-03","UFSC","FLOR","829","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","10556","1960","12","26","Brasil","São José","Serra da Boa Vista.","-48.627498626709","-27.6152992248535",NA,NA,"1000","1000","flor branca","FLOR0000829",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","12814","auto",NA,NA,NA,NA,NA,NA
"474","2020-08-20 20:40:03-03","UFSC","FLOR","34773","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.","2006",NA,NA,"Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1583","2006","04","26","Brasil","Urubici","Campo dos Padres, Fazenda da Sra. Sonia Munareto, trilha próxima à casa sede, em direção ao campo Oeste e borda Leste do cânion do Espraiado.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"arbusto, flor maduro nigrescente. Freqüente, 1,00m.","FLOR0034773",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","30102","auto",NA,NA,NA,NA,NA,NA
"475","2020-08-20 20:40:03-03","UFSC","FLOR","34778","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, M.L.","2006",NA,NA,"Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1587","2006","04","27","Brasil","Urubici","Campo dos Padres, Fazenda da Sra. Sonia Munareto, trilha próxima à casa sede, em direção ao campo Oeste e borda Leste do cânion do Espraiado.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"arbusto. Freqüente, ca. 1,00m.","FLOR0034778",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina","30102","auto",NA,NA,NA,NA,NA,NA
"476","2021-04-05 20:16:23-03","UFSC","FLOR","68526","PreservedSpecimen","Plantae","Melastomataceae","Miconia","quinquedentata","Miconia quinquedentata","(DC.) R.Goldenb.","Nunes, D.","2020","06","19","Külkamp, J.; Lino, V.","1275","2020","06","19","Brasil","Santa Rosa de Lima","Trilha Santa Bárbara, margem da trilha.","-49.296111","-27.969167","49º17'46''W","27º58'9''S","1000","1000","Arbusto muito ramificado desde a base, 3m de altura, folhas discolores, frutos verdes imaturos, cálice verde, pétalas e estames brancos. Pouco frequente. Coletor possui fotos. Amostra em sílica. Duplicata de RB 805876","FLOR0068526",NA,NA,NA,NA,NA,"Myrtales","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA
"477","2021-03-04 15:44:58-03","IF","SPSF","41382","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","R.Goldenberg",NA,NA,NA,"J.Cordeiro & O.S.Ribas","1370","1996","11","30","Brasil","Campina Grande do Sul","serra de Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"COLETA: Matinha Nebular.&nf;Arbusto 1m altura, flor alva.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","PR","55154","auto","Magnoliopsida",NA,NA,NA,NA,NA
"478","2021-03-04 15:44:58-03","IF","SPSF","09297","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,NA,NA,NA,NA,"O.S.Ribas","949","1996","01","10","Brasil","Morretes","mata nebular","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","PR","30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"479","2021-03-04 15:44:58-03","IF","SPSF","44299","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"J.M.Silva & O.S.Ribas","4125","2004","10","16","Brasil","Garuva","serra do Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,"1300","1300","COLETA: Mata Nebular.&nf;Arbusto de flores alvas e anteras creme;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","SC","22441","auto","Magnoliopsida",NA,NA,NA,NA,NA
"480","2021-03-04 15:44:58-03","IF","SPSF","34652","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata",NA,"S.C.Chiea","2005","04","12","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","421","2005","03","15","Brasil","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,"799","799","COLETA: XLS: SPSFNovo; Flores brancas.; GEOGRAFIA: Trilha do Rio Camburi&nf;UTM: X=323131 Y=7344746;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","SP","26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"481","2021-03-04 15:44:58-03","IF","SPSF","29593","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","M. Reginato","2014","02","12","F.M.Souza & A.R.Duarte & D.Sampaio & R.Bernhardt & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & S.Gandolfi & J.P.Souza & N.M.Ivanauskas & E.Furlan","49","2001","04","11","Brasil","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.733333","-23.983333",NA,NA,NA,NA,"COLETA: Árvore. Flores alvas, frutos imaturos verdes; GEOGRAFIA: Trilha do Campo&nf;Floresta ribeirinha altomontana com campo adjacente;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","SP",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
