"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"1220","2020-08-31 09:04:42-03","INPA","INPA","213265","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Jost, T","260","Southern America","Brasil",NA,NA,NA,"INPA0213265","1996","04","23","Dicotyledon Com-Clade","Malpighiales","Cambess.","Marquete, R","Bahia","Conde","Fazenda do Bu, Mata do Fundão I. Floresta Ombrófila Aberta.","-42.75","-12.016667",NA,"INPA0213265 INPA0213265_e",NA,NA,NA,NA,"-42.75","-12.016667","2000","11",NA,NA,NA,NA,NA,NA,NA
"1221","2020-08-31 09:04:42-03","INPA","INPA","227900","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Ramos, MP","457","Southern America","Brasil",NA,NA,NA,"INPA0227900","2007","11","08","Dicotyledon Com-Clade","Malpighiales","Cambess.","Nogueira, C","Pará","Juruti","Ramal do Capiranga, Ramal do Capiranga-solo argiloso amarelo","-55.9","-2.3",NA,"INPA0227900 INPA0227900_e",NA,NA,NA,NA,"-55.9","-2.3","2008","01",NA,NA,NA,NA,NA,NA,NA
"1222","2020-08-31 09:04:42-03","INPA","INPA","23877","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Coêlho, LF","INPA23877","Southern America","Brasil",NA,NA,NA,"INPA0023877","1968","12","27","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","AM 010, km 20, Estrada Manaus-Itacoatiara, km 20","-59.983333","-2.916667",NA,"INPA0023877 INPA0023877_e",NA,NA,NA,NA,"-59.983333","-2.916667","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1223","2020-08-31 09:04:42-03","INPA","INPA","244418","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Gomes, BM","566","Southern America","Brasil",NA,NA,NA,"INPA0244418","2011","10","25","Dicotyledon Com-Clade","Malpighiales","Cambess.","Gomes, BM","Rondônia","Porto Velho","UHE Jirau, Canteiro de obras da AHE Jirau. Área de Influência Direta, próximo ao futuro lago. 9° 17' 33,5 S; 64° 39' 29,7'' O.","-64.658056","-9.2925","96","INPA0244418 INPA0244418_e","96",NA,NA,NA,"-64.658056","-9.2925","2012","05",NA,NA,NA,NA,NA,NA,NA
"1224","2020-08-31 09:04:42-03","INPA","INPA","245129","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Simon, MF","1040","Southern America","Brasil",NA,NA,NA,"INPA0245129","2010","10","19","Dicotyledon Com-Clade","Malpighiales","Cambess.","Gomes, BM","Rondônia","Porto Velho","UHE Jirau, Canteiro de obras UHE Jirau.","-64.614167","-9.258889","123","INPA0245129 INPA0245129_e","123",NA,NA,NA,"-64.614167","-9.258889","2012","05",NA,NA,NA,NA,NA,NA,NA
"1225","2020-08-31 09:04:42-03","INPA","INPA","256207","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Ferreira, CAC","11632","Southern America","Brasil",NA,NA,NA,"INPA0256207","1999","09","27","Dicotyledon Com-Clade","Malpighiales","Cambess.",NA,"Amapá","Porto Grande","BR-156, Km 95, a 400m da margem da estrada. Localidade Areial.","-51.416667","0.55",NA,"INPA0256207 INPA0256207_e",NA,NA,NA,NA,"-51.416667","0.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2020-08-31 09:04:42-03","INPA","INPA","262519","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Mehlig, U","611","Southern America","Brasil",NA,NA,NA,"INPA0262519","2009","05","04","Dicotyledon Com-Clade","Malpighiales","Cambess.","Mehlig, U","Pará","Bragança","Igarapetuca, capoeira na margem do ramal de Igarapetuca, aprox. 9,2 km ao sudoeste de Bragança, entre a estrada do Montenegro (PA-112) e o Rio Caeté","-46.798639","-1.130111",NA,NA,NA,NA,NA,NA,"-46.798639","-1.130111","2009","06",NA,NA,NA,NA,NA,NA,NA
"1227","2020-08-31 09:04:42-03","INPA","INPA","268175","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Bigió, NC","1198","Southern America","Brasil",NA,NA,NA,"INPA0268175","2013","12","05","Dicotyledon Com-Clade","Malpighiales","Cambess.","Ramos, JF","Rondônia","Vilhena","Beira da Estrada.","-60.398806","-12.998175",NA,NA,NA,NA,NA,NA,"-60.398806","-12.998175","2016","09","14",NA,NA,NA,NA,NA,NA
"1228","2020-08-31 09:04:42-03","INPA","INPA","26994","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance, GT","9861","Southern America","Brasil",NA,NA,NA,"INPA0026994","1969","02","12","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Roraima","Amajari","Auaris, Vicinity of Auaris","-64.366667","4.05","760","INPA0026994 INPA0026994_e","800",NA,NA,NA,"-64.366667","4.05","1970",NA,NA,NA,NA,NA,NA,NA,NA
"1229","2020-08-31 09:04:42-03","INPA","INPA","27079","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance, GT","9946","Southern America","Brasil",NA,NA,NA,"INPA0027079","1969","02","15","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Roraima","Alto Alegre","Serra dos Surucucus, Serra dos Surucucus; Plateau of Serra dos Surucurus.","-63.55","2.7","1800","INPA0027079 INPA0027079_e","1800",NA,NA,NA,"-63.55","2.7","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1230","2020-08-31 09:04:42-03","INPA","INPA","27086","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance, GT","9953","Southern America","Brasil",NA,NA,NA,"INPA0027086","1969","02","15","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Roraima","Alto Alegre","Serra dos Surucucus, Serra dos Surucucus; Plateau of Serra dos Surucurus.","-63.55","2.7","1800","INPA0027086 INPA0027086_e","1800",NA,NA,NA,"-63.55","2.7","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1231","2020-08-31 09:04:42-03","INPA","INPA","27134","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance, GT","10001","Southern America","Brasil",NA,NA,NA,"INPA0027134","1969","02","17","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Roraima","Alto Alegre","Serra dos Surucucus, Serra dos Surucucus; NE of Mission station.","-63.55","2.7","1000","INPA0027134 INPA0027134_e INPA0027134_e1","1400",NA,NA,NA,"-63.55","2.7","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1232","2020-08-31 09:04:42-03","INPA","INPA","29281","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance, GT","10930","Southern America","Brasil",NA,NA,NA,"INPA0029281","1971","03","13","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Roraima",NA,"Mucajaí airstrip, Posto Mucajai, Rio Mucajai, vicinity of Mucajai airstrip.","-60.919436","2.443722",NA,"INPA0029281 INPA0029281_e INPA0029281_e1",NA,NA,NA,NA,"-60.919436","2.443722","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1233","2020-08-31 09:04:42-03","INPA","INPA","3047","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Almeida, JC de","INPA3047","Southern America","Brasil",NA,NA,NA,"INPA0003047","1955","12","06","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Igarapé do Parque 10, Margem do igarape do Parque 10 de Novembro","-60.016667","-3.066667",NA,NA,NA,NA,NA,NA,"-60.016667","-3.066667","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1234","2020-08-31 09:04:42-03","INPA","INPA","37","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Almeida, JC de","INPA37","Southern America","Brasil",NA,NA,NA,"INPA0000037","1954","09","15","Dicotyledon Com-Clade","Malpighiales","Cambess.",NA,"Amazonas","Manaus","Campos Sales, Campos Sales, BR 17, km 9.","-60.016667","-3.116667",NA,"INPA0000037 INPA0000037_e",NA,NA,NA,NA,"-60.016667","-3.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2020-08-31 09:04:42-03","INPA","INPA","37156","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Schultes, RE","26110A","Southern America","Brasil",NA,NA,NA,"INPA0037156","1972","04","11","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus do INPA, Vicinity of Manaós, Rio Negro. Grounds of INPA.","-59.985833","-3.096111",NA,"INPA0037156 INPA0037156_e",NA,NA,NA,NA,"-59.985833","-3.096111","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1236","2020-08-31 09:04:42-03","INPA","INPA","236697","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Junqueira, AB","627","Southern America","Brasil",NA,NA,NA,"INPA0236697","2007","03","31","Dicotyledon Com-Clade","Malpighiales","Cambess.","Ramos, JF","Rondônia","Manicoré","Margem esquerda do Rio Madeira, Comunidade Água Azul.","-61.556278","-5.827028","7","INPA0236697 INPA0236697_e","7",NA,NA,NA,"-61.556278","-5.827028","2008","03","15",NA,NA,NA,NA,NA,NA
"1237","2020-08-31 09:04:42-03","INPA","INPA","37156","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance, GT","17688","Southern America","Brasil",NA,NA,NA,"INPA0037156","1973","11","28","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus do INPA, Campus of INPA, Estrada do Aleixo.","-59.985833","-3.096111",NA,"INPA0037156 INPA0037156_e",NA,NA,NA,NA,"-59.985833","-3.096111","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1238","2020-08-31 09:04:42-03","INPA","INPA","40991","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance, GT","17688","Southern America","Brasil",NA,NA,NA,"INPA0040991","1973","11","28","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus I do INPA, Campus of INPA, estrada do Aleixo.","-59.988132","-3.097367",NA,"INPA0040991 INPA0040991_e INPA0040991_e1",NA,NA,NA,NA,"-59.988132","-3.097367","1972",NA,NA,NA,NA,NA,NA,NA,NA
"1239","2020-08-31 09:04:42-03","INPA","INPA","43453","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Rodrigues, WA","9270","Southern America","Brasil",NA,NA,NA,"INPA0043453","1973","12","19","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus do INPA, Sede do INPA.","-59.985833","-3.096111",NA,"INPA0043453 INPA0043453_1 INPA0043453_1e INPA0043453_e",NA,NA,NA,NA,"-59.985833","-3.096111","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1240","2020-08-31 09:04:42-03","INPA","INPA","4466","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Rodrigues, WA","356","Southern America","Brasil",NA,NA,NA,"INPA0004466","1956","12","15","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas",NA,"Rio Urubu, roça Vista Alegre., Rio Urubu, roça Vista Alegre.",NA,NA,NA,"INPA0004466 INPA0004466_e",NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA
"1241","2020-08-31 09:04:42-03","INPA","INPA","45832","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Rodrigues, WA","9543","Southern America","Brasil",NA,NA,NA,"INPA0045832","1974","09","28","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus do INPA, Sede do INPA.","-59.985833","-3.096111",NA,"INPA0045832 INPA0045832_e",NA,NA,NA,NA,"-59.985833","-3.096111","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1242","2020-08-31 09:04:42-03","INPA","INPA","51570","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Lisbôa, PLB","212","Southern America","Brasil",NA,NA,NA,"INPA0051570","1975","09","18","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus do INPA, Campus do INPA, estrada do Aleixo, km 4.","-59.985833","-3.096111",NA,"INPA0051570 INPA0051570_e INPA0051570_e1",NA,NA,NA,NA,"-59.985833","-3.096111","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1243","2020-08-31 09:04:42-03","INPA","INPA","52319","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Anderson, WR","6573","Southern America","Brasil",NA,NA,NA,"INPA0052319","1973","03","07","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Goiás",NA,"Chapada dos Veadeiros, 6-7 km E of Alto Paraiso on road to Nova Roma; region of cerrado with sandstone outcrops, giving way above to grassy campo and below to mesophytic forest.","-47.4754","-14.0755","1400","INPA0052319 INPA0052319_e","1400",NA,NA,NA,"-47.4754","-14.0755","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1244","2020-08-31 09:04:42-03","INPA","INPA","54265","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Coêlho, DF","727","Southern America","Brasil",NA,NA,NA,"INPA0054265","1975","12","18","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus do INPA, Sede do INPA, estrada do Aleixo, km 3.","-60.020861","-2.926331",NA,"INPA0054265 INPA0054265_e",NA,NA,NA,NA,"-60.020861","-2.926331","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1245","2020-08-31 09:04:42-03","INPA","INPA","54365","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Absy, ML","63","Southern America","Brasil",NA,NA,NA,"INPA0054365","1976","02","19","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus do INPA, Campus do INPA.","-59.988132","-3.097367",NA,"INPA0054365 INPA0054365_e",NA,NA,NA,NA,"-59.988132","-3.097367","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1246","2020-08-31 09:04:42-03","INPA","INPA","54432","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Absy, ML","57","Southern America","Brasil",NA,NA,NA,"INPA0054432","1976","01","10","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus do INPA, Campus do INPA.","-59.988132","-3.097367",NA,"INPA0054432 INPA0054432_e",NA,NA,NA,NA,"-59.988132","-3.097367","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1247","2020-08-31 09:04:42-03","INPA","INPA","61430","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Carreira, LMM","119","Southern America","Brasil",NA,NA,NA,"INPA0061430","1975","08","25","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus do INPA, Campus do INPA.","-59.985833","-3.096111",NA,"INPA0061430 INPA0061430_e",NA,NA,NA,NA,"-59.985833","-3.096111","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1248","2020-08-31 09:04:42-03","INPA","INPA","61538","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Gentry, AH","13249","Southern America","Brasil",NA,NA,NA,"INPA0061538","1974","12","13","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Campus do INPA, Transect vouchers. Line 6.","-60.020861","-2.926331",NA,"INPA0061538 INPA0061538_e",NA,NA,NA,NA,"-60.020861","-2.926331","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1249","2020-08-31 09:04:42-03","INPA","INPA","7126","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Rodrigues, WA","890","Southern America","Brasil",NA,NA,NA,"INPA0007126","1959","02","12","Dicotyledon Com-Clade","Malpighiales","Cambess.","Rodrigues, WA","Amazonas","São Gabriel da Cachoeira","Vaupés, Alto Rio Negro - Uaupés","-67.666667","0.116667",NA,"INPA0007126 INPA0007126_e",NA,NA,NA,NA,"-67.666667","0.116667","1960","12",NA,NA,NA,NA,NA,NA,NA
"1250","2020-08-31 09:04:42-03","INPA","INPA","78252","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Berg, CC","518","Southern America","Brasil",NA,NA,NA,"INPA0078252","1977","10","14","Dicotyledon Com-Clade","Malpighiales","Cambess.","Nee, MH","Pará","Marabá","Serra dos Carajás, Serra dos Carajás, Serra Norte, near AMZA-Exploration Camp.","-50.25","-6",NA,"INPA0078252 INPA0078252_e",NA,NA,NA,NA,"-50.25","-6","1995",NA,NA,NA,NA,NA,NA,NA,NA
"1251","2020-08-31 09:04:42-03","INPA","INPA","78917","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Ribeiro, BGS","1503","Southern America","Brasil",NA,NA,NA,"INPA0078917","1976","10","13","Dicotyledon Com-Clade","Malpighiales","Cambess.",NA,"Amapá","Amapá","Porto Platon, Porto Platon","-51.366667","0.733333",NA,"INPA0078917 INPA0078917_e",NA,NA,NA,NA,"-51.366667","0.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2020-08-31 09:04:42-03","INPA","INPA","79248","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance, GT","25122","Southern America","Brasil",NA,NA,NA,"INPA0079248","1977","11","10","Dicotyledon Com-Clade","Malpighiales","Cambess.","Coêlho, LF; Silva, MF da","Pará",NA,"BR 163, km 879,5, BR 163, Cuiaba-Santarem Highway, km 879.5","-55.623","-9.252908","330","INPA0079248 INPA0079248_e INPA0079248_e1","330",NA,NA,NA,"-55.623","-9.252908","1982","06",NA,NA,NA,NA,NA,NA,NA
"1253","2020-08-31 09:04:42-03","INPA","INPA","79254","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance, GT","25131","Southern America","Brasil",NA,NA,NA,"INPA0079254","1977","11","10","Dicotyledon Com-Clade","Malpighiales","Cambess.","Nee, MH","Pará",NA,"BR 163, km 879.5, BR 163, Cuiaba-Santarem Highway, km 879.5.","-55.623","-9.252908","330","INPA0079254 INPA0079254_e INPA0079254_e1","330",NA,NA,NA,"-55.623","-9.252908","1995",NA,NA,NA,NA,NA,NA,NA,NA
"1254","2020-08-31 09:04:42-03","INPA","INPA","8266","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Rodrigues, WA","1894","Southern America","Brasil",NA,NA,NA,"INPA0008266","1960","11","09","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","BR174, Km 8, BR 17, km 8, estrada Manaus-Itacoatiara","-60.05","-2.910002",NA,"INPA0008266 INPA0008266_e",NA,NA,NA,NA,"-60.05","-2.910002","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1255","2021-01-10 20:46:10-03","INPA","INPA","83818","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Sem Coletor","IAN113",NA,"?",NA,NA,NA,"INPA0083818",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","Cambess.","Nee, MH",NA,NA,"Sem dados de localidade.",NA,NA,NA,"INPA0083818 INPA0083818_e INPA0083818_e1",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"1256","2020-08-31 09:04:42-03","INPA","INPA","88931","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Vieira, MGG","606","Southern America","Brasil",NA,NA,NA,"INPA0088931","1979","10","25","Dicotyledon Com-Clade","Malpighiales","Cambess.","Marquete, R","Rondônia","Vilhena","A 4 km proximo de Vilhena.Campo, solo argiloso.","-60.166667","-12.75",NA,"INPA0088931 INPA0088931_e INPA0088931_e1",NA,NA,NA,NA,"-60.166667","-12.75","2007",NA,NA,NA,NA,NA,NA,NA,NA
"1257","2020-08-31 09:04:42-03","INPA","INPA","88984","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Vieira, MGG","659","Southern America","Brasil",NA,NA,NA,"INPA0088984","1979","10","26","Dicotyledon Com-Clade","Malpighiales","Cambess.","Marquete, R","Rondônia","Vilhena","A 20 kmdo acampamento - Vilhena. Solo arenoso. Cerrado.","-60.166667","-12.75",NA,"INPA0088984 INPA0088984_e INPA0088984_e1",NA,NA,NA,NA,"-60.166667","-12.75","2007",NA,NA,NA,NA,NA,NA,NA,NA
"1258","2020-08-31 09:04:42-03","INPA","INPA","89226","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Vieira, MGG","904","Southern America","Brasil",NA,NA,NA,"INPA0089226","1979","11","04","Dicotyledon Com-Clade","Malpighiales","Cambess.","Coêlho, LF","Rondônia","Vilhena","Rodovia RO-399, a 13 km de Vilhena, no km 5 da estrada que vai para a Chapada dos Parecis.","-60.166667","-12.75",NA,"INPA0089226 INPA0089226_e",NA,NA,NA,NA,"-60.166667","-12.75","1981","03",NA,NA,NA,NA,NA,NA,NA
"1259","2020-08-31 09:04:42-03","INPA","INPA","89327","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Vieira, MGG","1005","Southern America","Brasil",NA,NA,NA,"INPA0089327","1979","11","07","Dicotyledon Com-Clade","Malpighiales","Cambess.","Marquete, R","Rondônia","Vilhena","Estrada de Vilhena-Pimenta Bueno, entre os km 640 e 650. Cerrado, solo argiloso.","-60.166667","-12.75",NA,"INPA0089327 INPA0089327_e INPA0089327_e1",NA,NA,NA,NA,"-60.166667","-12.75","2007",NA,NA,NA,NA,NA,NA,NA,NA
"1260","2021-01-10 20:46:10-03","INPA","INPA","9231","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Rodrigues, WA","2688a","Southern America","Brasil",NA,NA,NA,"INPA0009231","1961","10","19","Dicotyledon Com-Clade","Malpighiales","Cambess.","Sleumer, HO","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Km 10 da estrada da Reserva Ducke","-59.966667","-2.883333",NA,"INPA0009231 INPA0009231_e",NA,NA,NA,NA,"-59.966667","-2.883333","1977",NA,NA,NA,NA,NA,NA,NA,NA
"1261","2021-01-10 20:46:10-03","INPA","INPA","142764","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Andrade-Lima, AD","33","Southern America","Brasil",NA,NA,NA,"INPA0142764","1980","08","29","Dicotyledon Com-Clade","Malpighiales","Cambess.",NA,"Paraíba","Areia","Mata do Pau de Ferro. Dentro da mata.","-35.6916999816895","-6.96332979202271",NA,"INPA0142764 INPA0142764_e INPA0142764_e1",NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2020-08-31 09:04:42-03","INPA","INPA","205803","S","Plantae","Salicaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Paula, JE de","3240","Southern America","Brasil",NA,NA,NA,"INPA0205803","1988","10","10","Dicotyledon Com-Clade","Malpighiales","Cambess.",NA,"Distrito Federal","Brasília","Córrego Sobradinho","-47.9296989440918","-15.7797002792358",NA,"INPA0205803 INPA0205803_e",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
