"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","2527616","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"M. A. Lewis","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769507' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527616","37381","1990","06","06","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Río Cheka - Along the road between Circuata and Licoma Pampa where it crosses the Río Chekha. 8 km SW of Cajuata.","-67.23","-16.75","1950","2000","NY02527616_01","Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","2527635","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"Collector unspecified","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769526' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527635","417","1982","08","27","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Cajuata.",NA,NA,"2540",NA,"NY02527635_01","Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00943155","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"P. J. A. Pissis","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1064969' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943155","35","1842",NA,NA,"Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt","J. L. Luteyn","Minas Gerais",NA,NA,NA,NA,NA,"NY00943155_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2527632","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"T. Feuerer","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769523' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527632","8893a","1980","02","23","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Zongo-Tal, Bananen-Kaffee-Pflanzung mit Waldresten, Devonschiefer, Exp. SE.",NA,NA,"1750",NA,"NY02527632_01","Pedro Domingo Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2527631","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"L. J. Dorr","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769522' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527631","6885","1989","12","28","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Entre Ríos from Poque Loque to Alta Polea (pass).","-67.33","-16.83","2400","2770","NY02527631_01","Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","390891","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"P. J. M. Maas","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=766546' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390891","3176","1977","10","11","Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt","J. L. Luteyn","Rio de Janeiro","Parque Nacional de Itatiaia, Abrigo Rebouças","-44.678895","-22.385269","2300","2300","NY00390891_01","Resende",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02176203","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Martii Herbar. Florae Brasil.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2328881' target='other'> <mi>dwc_moreinfo</mi></a>","NY02176203","835",NA,NA,NA,"Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt","J. L. Luteyn",NA,NA,NA,NA,NA,NA,"NY02176203_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","2527638","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"I. Huamantupa Chuquimaco","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769529' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527638","6559","2005","09","16","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"Cusco","Dist. Santa Teresa, Yerbabuenayoc.","-72.37","-13.07","2420",NA,"NY02527638_01","La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2527618","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"Collector unknown","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769509' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527618","H 532","1994","01","23","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Straße nach Carijana.",NA,NA,"2800",NA,"NY02527618_01","Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","390890","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"H. Veloso","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=766554' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390890",NA,"1961","01","04","Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt","J. L. Luteyn","Rio de Janeiro","Parque Nacional de Itatiaia","-44.5631","-22.4961",NA,NA,"NY00390890_01","Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","2527617","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"M. A. Lewis","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769508' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527617","37347","1990","06","05","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Abra de Alto Polea - Along the road between Alto Polea and Poqueloque where it crosses the pass.","-67.23","-16.7","2780",NA,"NY02527617_01","Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","390888","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"G. Martinelli","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=766552' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390888","94","1973","10","25","Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt",NA,"Rio de Janeiro","Vale das Videiras, Petrópolis","-43.1783","-22.505","1000","1000","NY00390888_01","Petrópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00943159","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"L. Lund","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1065013' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943159",NA,"1834","11",NA,"Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt",NA,"Minas Gerais","Serra de Piedade.","-43.5081","-20.2878",NA,NA,"NY00943159_01","Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","390886","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"A. C. Brade","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=766557' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390886","16281","1940","06","13","Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt","J. L. Luteyn","Rio de Janeiro","Soberbo","-42.987412","-22.462701","950","950","NY00390886_01","Teresópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","10833","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Martii Herbar. Florae Brasil.","South America","Brazil","sheet",NA,"nom. nud. see Luteyn in Fl. Neotropica 66(2): 435. 1995. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=39644' target='other'> <mi>dwc_moreinfo</mi></a>","NY00010833","835",NA,NA,NA,"Magnoliophyta","Ericales",NA,"(Pers.) Sleumer ex B.L.Burtt","J. L. Luteyn",NA,"Brasilia",NA,NA,NA,NA,"NY00010833_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","390889","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"K. Lems","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=766548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390889",NA,"1964","03","19","Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt","J. L. Luteyn","Rio de Janeiro","Parque Nacional da Serra dos Orgaos, near Theresopolis. Pedra do Sino","-43.029229","-22.465101","1700","2000","NY00390889_01","Teresópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01093056","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"P. Fiaschi","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1246905' target='other'> <mi>dwc_moreinfo</mi></a>","NY01093056","783","2001","04","13","Magnoliophyta","Ericales",NA,"(Pers.) Sleumer ex B.L.Burtt","G. Romab","Rio de Janeiro","Parque Nacional da Serra dos Orgãos. Trilha para a Pedra do Sino.","-43.01992","-22.45278","1500","2200","NY01093056_01","Teresópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","2527629","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"M. Liberman Cruz","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769520' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527629","484","1982","12","14","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Valle de Zongo, estancia Cambaya. Ladera exposición este.",NA,NA,"2600",NA,"NY02527629_01","Pedro Domingo Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00943145","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"P. Clausen","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1064511' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943145","140","1841",NA,NA,"Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt","J. L. Luteyn","Minas Gerais",NA,NA,NA,NA,NA,"NY00943145_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00943148","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"A. F. C. P. Saint-Hilaire","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1064922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943148","B2,2237","1816",NA,NA,"Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt","J. L. Luteyn","Minas Gerais",NA,NA,NA,NA,NA,"NY00943148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","2527643","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"R. B. Foster","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769534' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527643","7658","1983","12","29","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"Pasco","Prov. Oxapampa-Pasco boundary. Abra San Guttardo. Divide between Chontabamba and Río Paucartambo Valley. Ridge of mountain.",NA,NA,"2500","3000","NY02527643_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","390900","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"G. Gardner","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=766553' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390900","4985","1836",NA,NA,"Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt","J. L. Luteyn",NA,"Brasilia",NA,NA,NA,NA,"NY00390900_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2527637","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"L. Valenzuela Gamarra","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769528' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527637","3934","2004","06","18","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"Cusco","Dist. Lacco Yabero.","-72.4983","-12.4986","2169",NA,"NY02527637_01","Calca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","2527645","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"A. H. Gentry","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769536' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527645","39990","1983","02","03","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"Pasco","San Gutardo, Oxapampa-Cerro de Pasco road 30-35 km W of Oxapampa.","-76","-10.67","2650","2800","NY02527645_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2527644","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"D. N. Smith","South America","Peru","sheet",NA,"[Invalid Long.: 75° 37.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769535' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527644","2776","1982","11","21","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"Pasco","San Gotardo, 36 km W of Oxapampa.","-75.62","-10.65","2850",NA,"NY02527644_01","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","2527650","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"J. Solomon","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769541' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527650","18840","1990","04","30","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Valle del Río Zongo, 40.2 km al N (abajo) de la cumbre.","-68.03","-16.07","1600",NA,"NY02527650_01","Pedro Domingo Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2527634","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"Collector unspecified","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769525' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527634","428","1987","09","04","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","500 m al W de Yanacachi. Exposición NW.",NA,NA,"2070",NA,"NY02527634_01","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2527658","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"Collector unspecified","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769549' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527658","149","2002","07","01","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Parque Nacional Madidi, Piñalito (Parcela Permanente), 30 km en línea recta al E de Apolo por el camino a San José de Uchupiamonas; trayecto de 1.8 k entre la Parcela Permanente y campamento Jatun Chiriuno.","-68.2492","-14.4975","1850","2000","NY02527658_01","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","2527664","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"L. J. Dorr","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769555' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527664","6889","1989","12","28","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Entre Rios from Poque Loque to Alta Polea (pass).","-67.33","-16.83","2400","2770","NY02527664_01","Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2527659","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"A. Fuentes","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769550' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527659","4718","2002","06","30","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Parque Nacional Madidi, Piñalito (Parcela Permanente), 30 km en línea recta al E de Apolo por el camino a San José de Uchupiamonas; trayecto de 1.8 k entre la Parcela Permanente y campamento Jatun Chiriuno.","-68.24097","-14.49875","1850","2000","NY02527659_01","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","403007","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"J. L. Luteyn","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=619553' target='other'> <mi>dwc_moreinfo</mi></a>","NY00403007","15436","2000","03","02","Magnoliophyta","Ericales","mucronata","Luteyn","Determiner unspecified","La Paz","Valle de Zongo, ca. 0-7 km above Zongo and ca. 18-22 km below La Cumbre.","-68.17","-16.17","2150","2800","NY00403007_01","Pedro Domingo Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","2527653","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"A. Fuentes","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769544' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527653","6912","2005","04","18","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","ANMI Apolobamba, Carpa, subiendo al N del puente.","-68.8197","-15.2078","2127",NA,"NY02527653_01","Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","2527651","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"J. F. Muñoz Garmendia","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769542' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527651","3085 MG","1996","09","27","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Chojlla.",NA,NA,"2200",NA,"NY02527651_01","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","2527615","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla mucronata",NA,"M. A. Lewis","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2769506' target='other'> <mi>dwc_moreinfo</mi></a>","NY02527615","36921","1989","12","28","Magnoliophyta","Ericales","mucronata","Luteyn",NA,"La Paz","Entre Ríos - Along the road between Poqueloque and Abra de Alto Polea, especially at the headwaters of the Río Huaritolo. 7 km W of Cajuata.","-67.22","-16.68","2370","2780","NY02527615_01","Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","390883","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"C. Farney","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=766551' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390883","760","1985","07","01","Magnoliophyta","Ericales","eriophylla","(Pers.) Sleumer ex B.L.Burtt",NA,"Rio de Janeiro","Matas nebulares próximas ao Morro da Bandeira","-43.1783","-22.505","1500","1500","NY00390883_01","Petrópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
