"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","individualCount","typeStatus","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"1095","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Peltobryon","exserens","Peltobryon exserens","Miq.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","Crescit ad Caretào et d'Estrella","-43.18","-22.51",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"P04P1N0005",NA,"-43.18","-22.51",NA,NA,NA,NA,NA
"1096","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Peltobryon","guilleminianum","Peltobryon guilleminianum","Miq.",NA,NA,NA,NA,"Guillemin, JBA",NA,NA,NA,"Brazil","São Paulo",NA,"Crescit in prov. S. Pauli","-46.316667","-23.783333",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"-46.316667","-23.783333",NA,NA,NA,NA,NA
"1097","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Peltobryon","guilleminianum","Peltobryon guilleminianum","Miq.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","São Paulo",NA,"Crescit in prov. S. Pauli","-46.316667","-23.783333",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"-46.316667","-23.783333",NA,NA,NA,NA,NA
"1098","2018-11-05 14:44:12-02","CAS","CAS-BOT","597545","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Mexia, Ynes","1930","5",NA,"Brazil","Minas Gerais",NA,"Fazenda de Deserto, Barraca Frio, Viçosa",NA,NA,NA,"Erect shrub 3 m.high, free branching above with brownish green stem and glossy dark green leaves. Fruit green and catkins stiffly erect.",NA,NA,"Magnoliophyta","Piperales","4687",NA,NA,"South America",NA,NA,"700",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1099","2018-11-05 14:45:57-02","CAS","CAS-BOT","597546","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Mexia, Ynes","1930","3",NA,"Brazil","Minas Gerais",NA,"Agricultural College lands, Cha-Cha Valley, Viçosa",NA,NA,NA,"Shrub 4 m.high, with greenish flower and bright green foliage, just beginning to fruit.",NA,NA,"Magnoliophyta","Piperales","4453",NA,NA,"South America",NA,NA,"650",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1100","2018-11-05 14:52:42-02","CAS","CAS-BOT","597549","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Croat, Thomas B.","1990","3",NA,"Colombia","Nariño",NA,"Along Sendero La Vieja, 7 km above Chucunés on road between Tuquerres and Ricauarte, Reserva Natual La Planada","-77.9","1.1",NA,"Shrub 2.5 m; spikes whitish, erect.",NA,NA,"Magnoliophyta","Piperales","71189",NA,NA,"South America",NA,NA,"1780","1850",NA,NA,"77° 54' W","1° 06' N","Magnoliopsida",NA,NA,NA,NA
"1101","2018-11-05 14:58:53-02","CAS","CAS-BOT","597552","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Gentry, Al; Grandes, C.; Ortiz, R.","1991","5",NA,"Peru","Loreto","Provincia de Maynas","Explorama Camp, Quebrada Sucusari, Río Napo","-72.9166666667","-3.25",NA,"Canopy liana; fruits red-brown.",NA,NA,"Magnoliophyta","Piperales","74269",NA,NA,"South America",NA,NA,"130",NA,NA,NA,"72° 55' W","3° 15' S","Magnoliopsida",NA,NA,NA,NA
"1102","2018-11-05 14:55:50-02","CAS","CAS-BOT","597550","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Fonnegra, Ramiro; Grupo de Palinología Semestre I-95","1995","5",NA,"Colombia","Antioquia","Urrao","Vereda Calles, Río Calles, Parque Nacional Natural Las Orquídeas","-77.0809166667","4.5990472222",NA,"Arbusto aromáatico. 2.5 mt. de altura. Inflorescencia verde grisácea. Infrutescencia verde opaco.",NA,NA,"Magnoliophyta","Piperales","5574",NA,NA,"South America",NA,NA,"1400","1500",NA,NA,"77° 04' 51.30 W","4° 35' 56.57 N","Magnoliopsida",NA,NA,NA,NA
"1103","2018-11-05 14:47:43-02","CAS","CAS-BOT","597547","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Schultes, Richard Evans","1942","3",NA,"Colombia","Putumayo",NA,"Río Putumayo, Puerto Asís y los alredadores",NA,NA,NA,"Large shrub.",NA,NA,"Magnoliophyta","Piperales","3392",NA,NA,"South America",NA,NA,"285",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1104","2018-11-06 11:28:31-02","CAS","CAS-BOT","597558","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Irwin, H. S.; Souza, R.; Grear, J. W.; Reis dos Santos, R.","1966","5",NA,"Brazil","Goiás",NA,"Côrrego, Itaquera, ca. 30 km N of Formosa",NA,NA,NA,"Shrub ca. 2 m. tall. Inflorescence erect, cream.",NA,NA,"Magnoliophyta","Piperales","15543",NA,NA,"South America",NA,NA,"850",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1105","2018-11-06 11:22:18-02","CAS","CAS-BOT","597556","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Callejas, R.; Churchill, S.; Acevedo, P.; Saldarriaga, F.","1986","8",NA,"Colombia","Antioquia","Campamento","Km 10-15 de la via, Campamento - Las Brisas",NA,NA,NA,"Arbusto de 2 m, profusamente ramificado, espigas verdes, estilos prominentes. Frecuente.",NA,NA,"Magnoliophyta","Piperales","2536",NA,NA,"South America",NA,NA,"1570","1800",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1106","2018-11-05 14:49:55-02","CAS","CAS-BOT","597548","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Schunke V., J.","1973","4",NA,"Peru","San Martín","Provincia de Lamas","Alonso de Alvarado, camino a Rogue, 3 km de San Juán de Pacayzapa",NA,NA,NA,"Arbusto, de 3-4 m. Flores verde amarillenta, aromáticas. Las lámainas de las hojas son ondulades de color verde olivo.",NA,NA,"Magnoliophyta","Piperales","6068",NA,NA,"South America",NA,NA,"800",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1107","2018-11-06 11:15:13-02","CAS","CAS-BOT","597554","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Betancur, Julio; Roldán, F. J.; Castaño, I.","1988","10",NA,"Colombia","Antioquia","Caramanta","Vereda Hojas Anchas, Cerro Viringo, 9.8 kms. de Caramanta hacia Supia, Cordillera Occidental","-75.6781666667","5.53",NA,"Arbusto de 2 mts. de altura, frecuente en la orilla del bosque, amentos verdes.",NA,NA,"Magnoliophyta","Piperales","1109",NA,NA,"South America",NA,NA,"2140","2420",NA,NA,"75° 40.69' W","5° 31.8' N","Magnoliopsida",NA,NA,NA,NA
"1108","2018-11-05 14:41:54-02","CAS","CAS-BOT","597544","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Mexia, Ynes","1930","5",NA,"Brazil","Minas Gerais",NA,"Cha-Cha Valley Road; about 2 k. from Agricultural College gate, Viçosa",NA,NA,NA,"Shrub 4 m.high, bushy, with branches at right angles.",NA,NA,"Magnoliophyta","Piperales","4727",NA,NA,"South America",NA,NA,"675",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1109","2018-11-05 14:56:24-02","CAS","CAS-BOT","597551","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Fonnegra, Ramiro; Grupo de Palinología Semestre I-95","1995","5",NA,"Colombia","Antioquia","Urrao","Vereda Calles, Río Calles, Parque Nacional Natural Las Orquídeas","-77.0809166667","4.5990472222",NA,"Arbusto aromáatico. 2.5 mt. de altura. Inflorescencia verde grisácea. Infrutescencia verde opaco.",NA,NA,"Magnoliophyta","Piperales","5574",NA,NA,"South America",NA,NA,"1400","1500",NA,NA,"77° 04' 51.30 W","4° 35' 56.57 N","Magnoliopsida",NA,NA,NA,NA
"1110","2021-02-08 12:44:41-03","UFRGS","ICN","171516","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","H. B. K.",NA,NA,NA,NA,"Kinupp, VF; Medri, C; Francisco, EM","1997","04","14","Brasil","PR","Cambé","Parque Municipal Peroba Rosa.","-51.2783012390137","-23.2758007049561","29438","Doação FUEL 23178; Arbusto 4m altura, inflorescencia creme.; Clareira no interior da mata.",NA,"auto","Dicotyledon",NA,"403",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2021-02-08 12:44:41-03","UFRGS","ICN","171525","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","H. B. K.",NA,NA,NA,NA,"Salimon, CI","1992","05","08","Brasil","PR","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264","63728","Doação FUEL 13352; Herbácea.; Beira de mata.",NA,"auto","Dicotyledon",NA,"15",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2021-02-08 12:44:41-03","UFRGS","ICN","172417","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","H. B. K.","Ruschel, D","2008","08","18","Rosa, CASC","1986","03","13","Brasil","PR","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264","63728","Doação FUEL 1892; Árvore com 2,5m altura, apresentam inflorescência.",NA,"auto","Dicotyledon",NA,"s.n.",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2021-02-08 12:44:41-03","UFRGS","ICN","171330","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","H. B. K.","Guimarães, E",NA,NA,NA,"Vieira, AOS","1986","09","15","Brasil","PR","Londrina","Sítio Casa das pedras, Tamarana.","-51.1627998352051","-23.3103008270264","63728","Doação FUEL 4415; Subarbusto com 1,7m; inflorescência esbranquiçada, infrutescencia verde.",NA,"auto","Dicotyledon",NA,"s.n.",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2021-02-08 12:44:41-03","UFRGS","ICN","171973","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","H. B. K.","Guimarães, E",NA,NA,NA,"Leao, FZ","1986","04","26","Brasil","PR","Londrina","Sítio Casa das Pedras, Tamarana","-51.1627998352051","-23.3103008270264","63728","Doação FUEL 2109; Arbusto 2m; infrutescência verde e ereta",NA,"auto","Dicotyledon",NA,"s.n.",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2014-09-23 11:02:12-03","G","G-DC","G00206127","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","CAT.HERB.PRODR.","2009","01","01","Guillemin, J. B. A.","1839",NA,"00","Brazil","São Paulo",NA,NA,"-48.65972222","-22.40444444",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=179389&base=img&lang=en","G00206127",NA,NA,NA,"376",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"G00206127",NA,"-48.65972222","-22.40444444",NA,NA,NA,NA,NA
"1116","2014-09-23 11:02:12-03","G","G-DC","G00314514","S","Plantae","Piperaceae","Piper","exserens","Piper exserens","(Miq.) C. DC.","CAT.HERB.PRODR.","2012","01","01","Usteri, A.","1905","05","12","Brazil","São Paulo",NA,NA,"-48.65972222","-22.40444444",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00314514",NA,NA,NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,"-48.65972222","-22.40444444",NA,NA,NA,NA,NA
"1117","2014-09-23 11:02:12-03","G","G-DC","G00314517","S","Plantae","Piperaceae","Piper","exserens","Piper exserens","(Miq.) C. DC.","CAT.HERB.PRODR.","2012","01","01","Schwacke, C. A. W.","1879",NA,"00","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00314517",NA,NA,NA,"1617",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA
"1118","2014-09-23 11:02:13-03","G","G-DC","G00315607","S","Plantae","Piperaceae","Piper","huberi","Piper huberi","C. DC.","CAT.HERB.PRODR.","2012","01","01","Huber, J. E.","1897",NA,"00","Brazil","Ceará",NA,NA,"-39.32527778","-5.40277778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00315607",NA,NA,NA,"269",NA,"TYPUS of Piper huberi C. DC.","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,"-39.32527778","-5.40277778",NA,NA,NA,NA,NA
"1119","2014-09-23 11:02:15-03","G","G-DC","G00321680","S","Plantae","Piperaceae","Piper","ovantherum","Piper ovantherum","C. DC.","CAT.HERB.PRODR.","2012","01","01","Ule, E. H. G.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00321680",NA,NA,NA,"9279",NA,"ISOTYPUS of Piper ovantherum C. DC.","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA
"1120","2014-09-23 11:02:18-03","G","G-DC","G00322981","S","Plantae","Piperaceae","Piper","sellowianum","Piper sellowianum","Kunth","CAT.HERB.PRODR.","2013","01","01","Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00322981",NA,NA,NA,"733",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA
"1121","2014-09-23 11:02:18-03","G","G-DC","G00322980","S","Plantae","Piperaceae","Piper","sellowianum","Piper sellowianum","Kunth","CAT.HERB.PRODR.","2013","01","01","Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00322980",NA,NA,NA,"733",NA,"TYPUS of Piper sellowianum Kunth","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA
"1122","2018-12-04 20:30:52-02","UNIR","RON","7982","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","2009","08","11","Neto, JB","1988","06","29","Brasil","Paraná","Londrina","Mata da Confepar","-51.1627998352051","-23.3103008270264","63728","Arbusto. 1,5m de altura. Inflorescência verde. Beira da mata.","RON00007982","auto","Angiosperma","Piperales","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"RON00007982",NA,NA,NA,NA,NA,NA,NA,NA
"1123","2019-11-21 10:14:22-03","IBt","SP","42581","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Yuncker, TG","1960",NA,NA,"Hoehne, W","1938","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","2020-11-12 15:23:32-03","IBt","SP","292592","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","2012",NA,NA,"Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1995","06","14","Brasil","São Paulo","Taquaras","Grutas das Águas Virtuosas.","-49.377806","-23.390889",NA,NA,NA,NA,NA,NA,"1214",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.377806","-23.390889",NA,NA,NA,NA,NA
"1125","2019-11-21 10:14:22-03","IBt","SP","347183","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Garces, LA","1998",NA,NA,"Laessoe, T; Silva, T","1992","03","22","Brasil","Bahia","Abaíra","Mata do Cigano.","-41.916667","-13.25",NA,NA,NA,NA,NA,NA,"H52596",NA,NA,NA,NA,NA,"1800","1850",NA,NA,"-41.916667","-13.25",NA,NA,NA,NA,NA
"1126","2020-12-03 09:41:12-03","IBt","SP","292579","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","2012",NA,NA,"Souza, VC; Capellari Jr, L; Miyagi, PH; Ivanauskas, NM; Pereira, VF; Moncaio, E; Berg, C","1994","04","22","Brasil","São Paulo","Iporanga","Ca. 21 km da cidade, em direção a Apiaí.","-48.728056","-24.653056",NA,NA,NA,NA,NA,NA,"5862",NA,NA,NA,NA,NA,"200","200",NA,NA,"-48.728056","-24.653056",NA,NA,NA,NA,NA
"1127","2019-11-21 10:14:22-03","IBt","SP","347446","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Aragaki, S",NA,NA,NA,"Aragaki, S",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333",NA,NA,NA,NA,NA,NA,"369",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.7","-23.583333",NA,NA,NA,NA,NA
"1128","2019-11-21 10:14:22-03","IBt","SP","386524","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Bezerra, KMG","2005","08","10","Chaves, E; Mendes, VC; Gomes, BM; Costa, JVM","2005","07","29","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA,"327",NA,NA,NA,NA,NA,"1155","1155",NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA
"1129","2019-11-21 10:14:22-03","IBt","SP","487981","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Rossi, L","2013","05","20","Rossi, L; Nicolau, SA; Shirasuna, RT; Fortes, EP","2013","04","16","Brasil","São Paulo","Guarulhos",NA,"-46.511528","-23.41125",NA,NA,NA,NA,NA,NA,"2399",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.511528","-23.41125",NA,NA,NA,NA,NA
"1130","2019-11-21 10:14:22-03","IBt","SP","334848","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Carvalho Silva, M","2001","06",NA,"Assis, MC; Mello-Silva, R; Stannard, B; Nic Lughadha, EM","1999","02","14","Brasil","Espírito Santo","Santa Maria de Jetibá","Alto de São Sebastião à beira da estrada que liga Jaboticatubas à Santa Maria.","-40.7461013793945","-20.040599822998","31867",NA,NA,"auto",NA,NA,"581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","2019-11-21 10:14:22-03","IBt","SP","44599","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium tocotanum","(C.DC.) Yunck.","Yuncker, TG","1960",NA,NA,"Heringer, EP","1940","09","08","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental de Café","-43.2655982971191","-21.5877990722656","10350",NA,NA,"auto",NA,NA,"420A",NA,NA,NA,NA,NA,NA,NA,NA,"tocotanum",NA,NA,NA,NA,NA,NA,NA
"1132","2019-11-21 10:14:22-03","IBt","SP","58851","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Callejas, R","1984","01","06","Williams, LO; Assis, V","1945","06","20","Brasil","Minas Gerais","Pitangui","Near Pitangui. Between Papagaio and Pitangui.","-44.8903007507324","-19.6828002929688","28574",NA,NA,"auto",NA,NA,"7305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","2019-11-21 10:14:22-03","IBt","SP","365805","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Viani, RAG","1999",NA,NA,"Pavão, OC","1994","05","25","Brasil","Paraná","Califórnia","Sítio Santa Maria. Borda da mata.","-51.3549995422363","-23.6499996185303","11662",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2019-11-21 10:14:22-03","IBt","SP","497466","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"Hatschbach, G; Kummrow, R","1992","06","23","Brasil","Paraná","Cerro Azul","Rio Turvo, Salto Grande","-49.261100769043","-24.823600769043","32006",NA,"SP048325","auto",NA,NA,"57104",NA,NA,NA,NA,NA,NA,NA,"SP048325",NA,NA,NA,NA,NA,NA,NA,NA
"1135","2019-11-21 10:14:22-03","IBt","SP","390465","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Ruschel, D","2005",NA,NA,"Vieira, AOS; et al.","1986","09","15","Brasil","Paraná","Londrina","Sítio Casa das Pedras; Tamarana.","-51.1627998352051","-23.3103008270264","63728",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2019-11-21 10:14:22-03","IBt","SP","358934","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, EF","2004","08",NA,"Kato, MJ","1998","03","10","Brasil","São Paulo","Araraquara","Jardim Botânico","-48.1699981689453","-21.7900009155273","29178",NA,NA,"auto",NA,NA,"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2019-11-21 10:14:22-03","IBt","SP","35319","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, E","1991","07",NA,"Gehrt, A","1936","05",NA,"Brasil","São Paulo","Atibaia","Subida para a Pedra Grande.","-46.5499992370605","-23.1100006103516","21675",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","2019-11-21 10:14:22-03","IBt","SP","12636","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium tocotanum","(C.DC.) Yunck.","Yuncker, TG","1960",NA,NA,"Duarte, C","1910","07","18","Brasil","São Paulo","Bragança Paulista","Capoeirão p. Bragança.","-46.5400009155273","-22.9500007629395","17597",NA,NA,"auto",NA,NA,"66",NA,NA,NA,NA,NA,NA,NA,NA,"tocotanum",NA,NA,NA,NA,NA,NA,NA
"1139","2021-02-12 15:38:53-03","IBt","SP","2025","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Guimarães, E","1991","07",NA,"Campos Novaes, J",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303","23900",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2019-11-21 10:14:22-03","IBt","SP","375719","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Bardelli, KC","2005","03","18","Bardelli, KC","2005","05","11","Brasil","São Paulo","Guarulhos","Sítio Cabuçu-Proguaru. Trilha.","-46.5299987792969","-23.4599990844727","26398",NA,NA,"auto",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2019-11-21 10:14:22-03","IBt","SP","375724","S","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","Bardelli, KC","2005","05","13","Bardelli, KC","2005","03","13","Brasil","São Paulo","Guarulhos","Sítio Cabuçu-Proguaru. Trilha.","-46.5299987792969","-23.4599990844727","26398",NA,NA,"auto",NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
