"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"935","2019-11-13 11:23:14-03","USP","SPF","17770","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Joly, AB","s.n.","1945","09","21",NA,"Brasil",NA,NA,NA,"SPF00017770",NA,NA,"(Mart.) Coville","Anônimo","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2019-11-13 11:23:14-03","USP","SPF","85327","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Rachid, M","s.n.","1945","09","04",NA,"Brasil",NA,NA,NA,"SPF00085327",NA,NA,"(Mart.) Coville","Lewis, GP","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,"1990","10",NA,NA,NA,NA,NA
"937","2019-11-13 11:23:14-03","USP","SPF","122522","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Salatino, MLF","109","1992","06",NA,NA,"Brasil",NA,NA,NA,"SPF00122522",NA,NA,"(Mart.) Coville","Pirani, JR","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA
"938","2019-11-13 11:23:14-03","USP","SPF","122523","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Salatino, MLF","150","1992","10","10",NA,"Brasil",NA,NA,NA,"SPF00122523",NA,NA,"(Mart.) Coville","Pirani, JR","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA
"939","2019-11-13 11:23:14-03","USP","SPF","30350","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","barbatimam","Stryphnodendron barbatimam","Hatschbach, G","43396","1980","11","25",NA,"Brasil",NA,NA,NA,"SPF00030350",NA,NA,"(Vell.) Mart.","Hatschbach, G","Paraná","Sengés",NA,"-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"55682","auto",NA,NA,"1981",NA,NA,NA,NA,NA,NA
"940","2019-11-13 11:23:14-03","USP","SPF","13165","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","barbatimam","Stryphnodendron barbatimam","Hoehne, W","s.n.","1946","02","18",NA,"Brasil",NA,NA,NA,"SPF00013165",NA,NA,"(Vell.) Mart.","Hoehne, W","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2019-11-13 11:23:14-03","USP","SPF","85322","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","barbatimam","Stryphnodendron barbatimam","Rawitscher, FK","s.n.","1940","11","26",NA,"Brasil",NA,NA,NA,"SPF00085322",NA,NA,"(Vell.) Mart.","Rawitscher, FK","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2019-11-13 11:23:14-03","USP","SPF","17035","PreservedSpecimen","Plantae","Leguminosae","Stryphnodendron","barbatimam","Stryphnodendron barbatimam","Joly, AB","s.n.","1963","10","11",NA,"Brasil",NA,NA,NA,"SPF00017035",NA,NA,"(Vell.) Mart.","Joly, AB","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2020-03-05 14:11:58-03","UNEMAT","HPAN","4402","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Carniello, MA; Lemes, SAL; Ferreira, SAL; Segatto, E; Brito, MT; Carmo, DV","5772","2016","09","13","América","Brasil",NA,NA,NA,"HPAN000004402","Magnoliidae","Fabales","(Mart.) Coville","Carniello, MA","Mato Grosso","Porto Estrela","Estação Ecol. Serra das Araras, Trilha da Cachoeira Boca do José.","-57.212139","-15.650361",NA,"229","229",NA,NA,NA,"-57.212139","-15.650361","2016","09","13",NA,NA,NA,NA
"944","2020-03-05 14:11:58-03","UNEMAT","HPAN","4891","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Carniello, MA","s.n.","2006","10","07","América","Brasil",NA,NA,NA,"HPAN000004891","Magnoliidae","Fabales","(Mart.) Coville","Carniello, MA","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"172193","auto",NA,NA,"2007","09","24",NA,NA,NA,NA
"945","2014-04-04 18:27:25-03","PNFM","IRAI","3764","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Briani de Paula, B.","072","2011","04","30",NA,"Brasil",NA,NA,"Árvore, 3 m, frutos. Cerrado","IRAI00003764","Magnoliophyta",NA,"(Mart.) Coville","Ristow, R.","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.664472","-24.187139",NA,NA,NA,NA,NA,NA,"-49.664472","-24.187139","2011","05",NA,NA,NA,NA,NA
"946","2014-04-04 18:27:25-03","PNFM","IRAI","3694","S","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Carvalheiro, C.V.","014","2011","04","29",NA,"Brasil",NA,NA,"Árvore, 3 m, fruto piloso","IRAI00003694","Magnoliophyta",NA,"(Mart.) Coville","Ristow, R.","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.6585","-24.162889",NA,NA,NA,NA,NA,NA,"-49.6585","-24.162889","2011","05",NA,NA,NA,NA,NA
"947","2020-12-02 09:07:17-03","UNITINS","HUTO","1497","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Anjos, C.R.S.","1","2007","11","15",NA,"Brasil",NA,NA,"Árvore com cerca de 4,50 m de altura. Apresenta inflorescência creme; Cerrado stricto sensu","HUTO001497",NA,NA,"(Mart.) Cov.",NA,"Tocantins","Palmas","Canteiro central da Avenida Teotônio Segurado","-48.332778","-10.248889","HUTO001497",NA,NA,NA,NA,NA,"-48.332778","-10.248889",NA,NA,NA,NA,NA,NA,NA
"948","2020-12-02 09:07:17-03","UNITINS","HUTO","198","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Santos, E.R.","260","2006","01","17",NA,"Brasil",NA,NA,"Árvore com cerca de 4 m de altura. Inflorescência em espigas creme. Nome popular: barbatimão; Cerrado antropizado","HUTO000198",NA,NA,"(Mart.) Cov.",NA,"Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.304444","-10.418889","HUTO000198_2",NA,NA,NA,NA,NA,"-48.304444","-10.418889",NA,NA,NA,NA,NA,NA,NA
"949","2020-12-02 09:07:17-03","UNITINS","HUTO","213","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Santos, E.R.","123","2005","11","22",NA,"Brasil",NA,NA,"Árvore com cerca de 4,50 m de ade altura. Inflorescência creme. Nome popular: barbatimão; Cerrado stricto sensu","HUTO000213",NA,NA,"(Mart.) Cov.",NA,"Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.223611","-10.362778","HUTO000213",NA,NA,NA,NA,NA,"-48.223611","-10.362778",NA,NA,NA,NA,NA,NA,NA
"950","2020-12-02 09:07:17-03","UNITINS","HUTO","1257","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Santos, E.R.","1500","2007","07","08",NA,"Brasil",NA,NA,"Árvore com 5 m de altura. Frutos verdes, vagens alongadas; Mata de galeria","HUTO001257",NA,NA,"(Mart.) Cov.",NA,"Tocantins","Caseara","Estrada para Marianópolis do Tocantins","-49.903611","-9.542417","HUTO001257_2",NA,NA,NA,NA,NA,"-49.903611","-9.542417",NA,NA,NA,NA,NA,NA,NA
"951","2020-12-02 09:07:17-03","UNITINS","HUTO","388","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Santos, E.R.","149","2005","12","06",NA,"Brasil",NA,NA,"Árvore com cerca de 3,50 m de altura. Flores de cálice e pétalas creme, gineceu e androceu com base creme e ápice lilás; Cerrado antropizado","HUTO000388",NA,NA,"(Mart.) Cov.",NA,"Tocantins","Porto Nacional","Sub-bacia do Ribeirão São João","-48.305833","-10.418056","HUTO000388",NA,NA,NA,NA,NA,"-48.305833","-10.418056",NA,NA,NA,NA,NA,NA,NA
"952","2020-12-02 09:07:17-03","UNITINS","HUTO","6418","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Santos, E.R.","2387","2016","08","12",NA,"Brasil",NA,NA,"Enviada para os seguintes Herbários:&nf;- Parque das Dunas - RN;&nf;- Museu Nacional do RJ - R; Arvoreta com cerca de 4,50 m de altura. Frutos jovens de cor verde.; Ocorrendo na margem direita da estrada em fitofisionomia de cerrado stric","HUTO006418",NA,NA,"(Mart.) Cov.",NA,"Tocantins","Lizarda","Fazenda Itagi na margem direita da estrada Lizarda/TO para Alto Parnaíba/MA. No entorno da serra da Fazenda Itagi, lado norte","-46.610278","-9.559722",NA,"461","461",NA,NA,NA,"-46.610278","-9.559722",NA,NA,NA,NA,NA,NA,NA
"953","2020-12-02 09:07:17-03","UNITINS","HUTO","1314","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Santos, E.R.","1200","2005","11","23",NA,"Brasil",NA,NA,"Árvore com cerca de 5 m de altura. Flores creme; Cerrado","HUTO001314",NA,NA,"(Mart.) Cov.",NA,"Tocantins",NA,"Estrada Dois Irmão a Araguacema","-49.539167","-9.0025","HUTO001314_2",NA,NA,NA,NA,NA,"-49.539167","-9.0025",NA,NA,NA,NA,NA,NA,NA
"954","2021-03-25 13:52:17-03","UNIVILLE","JOI","14656","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","C. Snak","243","2009","09","25",NA,"Brasil",NA,NA,"; HABITAT: cerrado; HABITO: Árvore","JOI014656",NA,NA,"(Mart.) Coville","C. Snak","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611",NA,"850","850",NA,"44368","auto",NA,NA,"2009","10","25",NA,NA,NA,NA
"955","2020-05-08 11:11:12-03","UEFS","HUEFS","100233","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Guariano, E.S.G.","370","2000","08","21",NA,"Brasil",NA,NA,"Borda da mata do riacho fundo, área recém queimada.","HUEFS0100233","Angiospermae","Fabales","(Mart.) Coville",NA,"Distrito Federal","Brasília","Fazenda Sucupira.","-48","-15.866667","HUEFS0100233","1100","1100",NA,NA,NA,"48W","15S52'",NA,NA,NA,"Rosanae",NA,NA,NA
"956","2020-05-08 11:11:12-03","UEFS","HUEFS","100315","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Faria, J.G.","286","1999","08","06",NA,"Brasil",NA,NA,"Cerrado típico.","HUEFS0100315","Angiospermae","Fabales","(Mart.) Coville",NA,"Distrito Federal","Brasília","Fazenda Sucupira, área entre a sede do B.B.G.A. e o CAUB II.","-48.016667","-15.916667","HUEFS0100315","1070","1070",NA,NA,NA,"48W1'","15S55'",NA,NA,NA,"Rosanae",NA,NA,NA
"957","2020-05-08 11:11:12-03","UEFS","HUEFS","159633","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Conceição, A.A.","3256","2009","10","20",NA,"Brasil",NA,NA,NA,"HUEFS0159633","Angiospermae","Fabales","(Mart.) Coville",NA,"Bahia","Palmeiras","Vale do cercado.","-41.383333","-12.566667","HUEFS0159633","763","763",NA,NA,NA,"41W23'","12S34'",NA,NA,NA,"Rosanae",NA,NA,NA
"958","2020-05-08 11:11:12-03","UEFS","HUEFS","12301","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Ganev, W.","1237","1992","10","16",NA,"Brasil",NA,NA,NA,"HUEFS0012301","Angiospermae","Fabales","(Mart.) Coville","V.R.Scalon","Bahia","Piatã",NA,"-41.75","-13.25",NA,"1100","1100",NA,NA,NA,"41W45'","13S15'","2008","02",NA,"Rosanae",NA,NA,NA
"959","2020-05-08 11:11:12-03","UEFS","HUEFS","14887","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Queiroz, L.P.de","3668","1993","10","28",NA,"Brasil",NA,NA,NA,"HUEFS0014887","Angiospermae","Fabales","(Mart.) Coville","V.R.Scalon","Bahia","Rio de Contas",NA,"-41.816667","-13.533333",NA,NA,NA,NA,NA,NA,"41W49'","13S32'","2008","02",NA,"Rosanae",NA,NA,NA
"960","2020-05-08 11:11:12-03","UEFS","HUEFS","169610","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Malta, E.A.","31","2007","05","26",NA,"Brasil",NA,NA,"Beira da cerca do Parque Nacional de Brasília.","HUEFS0169610","Angiospermae","Fabales","(Mart.) Coville",NA,"Distrito Federal",NA,"Núcleo Rural Lago Oeste, em frente á Rua 15.","-47.95","-15.6",NA,NA,NA,NA,NA,NA,"47W57'","15S36'",NA,NA,NA,"Rosanae",NA,NA,NA
"961","2020-05-08 11:11:12-03","UEFS","HUEFS","169611","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Cipriano, T.M.","18","2006","09","15",NA,"Brasil",NA,NA,"Cerrado Perturbado.","HUEFS0169611","Angiospermae","Fabales","(Mart.) Coville","T.M.Cipriano","Distrito Federal",NA,"Brasília","-47.856111","-15.766111",NA,"1012","1012",NA,NA,NA,"47W51'22''","15S45'58''","2006","09",NA,"Rosanae",NA,NA,NA
"962","2020-05-08 11:11:12-03","UEFS","HUEFS","169613","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Dias, A.C.E.","14","2007","05","26",NA,"Brasil",NA,NA,"Cerrado Perturbado.","HUEFS0169613","Angiospermae","Fabales","(Mart.) Coville",NA,"Distrito Federal",NA,"Núcleo Rural Lago Oeste, em frente á Rua 15. Beira da cerca do Parque Nacional de Breasília.","-47.95","-15.6",NA,NA,NA,NA,NA,NA,"47W57'","15S36'",NA,NA,NA,"Rosanae",NA,NA,NA
"963","2020-05-08 11:11:12-03","UEFS","HUEFS","169617","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Melo, L.R.V.","9","2008","06","20",NA,"Brasil",NA,NA,NA,"HUEFS0169617","Angiospermae","Fabales","(Mart.) Coville",NA,"Distrito Federal",NA,"Breasília, Reserva Ecologica do Roncador (RECOR) ou Reserva Ecologica do IBGE. Juntamente com o Jardim Botânico de Brasília (JBB) e Fazenda Agua Limpa (FAL, UnB),...",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"964","2020-05-08 11:11:12-03","UEFS","HUEFS","183282","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Groppo, M.","1229","2006","09","23",NA,"Brasil",NA,NA,NA,"HUEFS0183282","Angiospermae","Fabales","(Mart.) Coville",NA,"São Paulo","Altinópolis","Área de cerrado senso stricto próximo ao Morro do Forno, cercada por canaviais.","-47.366667","-21.016667",NA,NA,NA,NA,NA,NA,"47W22'","21S1'",NA,NA,NA,"Rosanae",NA,NA,NA
"965","2020-05-08 11:11:12-03","UEFS","HUEFS","190549","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, E.R.de","932","2012","04","25",NA,"Brasil",NA,NA,NA,"HUEFS0190549","Angiospermae","Fabales","(Mart.) Coville","L.P.Queiroz","Minas Gerais","Caraí","Estrada Caraí-Araçuai após povoado de Piauí (Ponte).","-41.833333","-17.033333",NA,NA,NA,NA,NA,NA,"41W50'","17S2'","2018","05",NA,"Rosanae",NA,NA,NA
"966","2020-05-08 11:11:12-03","UEFS","HUEFS","192542","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Oliveira, G.R.de","40","2012","10","27",NA,"Brasil",NA,NA,NA,"HUEFS0192542","Angiospermae","Fabales","(Mart.) Coville","G.R.de Oliveira","Bahia","Licínio de Almeida","Pedra Preta, próx. Ao Saco da Onça. Mina de estração de manganês.","-42.544167","-14.751667",NA,NA,NA,NA,NA,NA,"42W32'39''","14S45'6''","2012","11",NA,"Rosanae",NA,NA,NA
"967","2020-05-08 11:11:12-03","UEFS","HUEFS","193620","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Queiroz, L.P.de","15580","2012","06","11",NA,"Brasil",NA,NA,"Campo rupestre e Mata Ciliar com áreas brejosas","HUEFS0193620","Angiospermae","Fabales","(Mart.) Coville",NA,"Bahia","Mucugê","Ca. 1,5 Km após o Posto de gasolina, na estrada para Jussiape, abaixo da ponte sobre o rio Cumbuca.","-41.384722","-12.996667",NA,"980","980",NA,NA,NA,"41W23'5''","12S59'48''",NA,NA,NA,"Rosanae",NA,NA,NA
"968","2020-05-08 11:11:12-03","UEFS","HUEFS","41609","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, V.C.","22722","1999","05","18",NA,"Brasil",NA,NA,"Campo sujo de cerrado (campo geral).","HUEFS0041609","Angiospermae","Fabales","(Mart.) Coville","L.P.de Queiroz","Bahia","Capão da Volta","Estrada para Jussiape.","-41.406389","-13.444167",NA,"1030","1030",NA,NA,NA,"41W24'23''","13S26'39''","2000","04",NA,"Rosanae",NA,NA,NA
"969","2020-05-08 11:11:12-03","UEFS","HUEFS","206592","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Anjos, C.R.S.","1","2007","11","15",NA,"Brasil",NA,NA,"Cerrado stricto sensu.","HUEFS0206592","Angiospermae","Fabales","(Mart.) Coville",NA,"Tocantins","Palmas","No canteiro Central da Avenida Teotônio Segurado, nas Coordenadas, dos quatros pontos do Canteiro: 22 L.","-48.332778","-10.254722",NA,NA,NA,NA,NA,NA,"48W19'58''","10S15'17''",NA,NA,NA,"Rosanae",NA,NA,NA
"970","2020-05-08 11:11:12-03","UEFS","HUEFS","206593","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Santos, E.R.","1500","2007","07","08",NA,"Brasil",NA,NA,"Mata de galeria.","HUEFS0206593","Angiospermae","Fabales","(Mart.) Coville",NA,"Tocantins","Caseara","Estrada Caseara/Marianópolis.","-49.903611","-9.5425",NA,NA,NA,NA,NA,NA,"49W54'13''","9S32'33''",NA,NA,NA,"Rosanae",NA,NA,NA
"971","2020-05-08 11:11:12-03","UEFS","HUEFS","253575","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Fonseca, M.L.","7073","2019","05","09",NA,"Brasil",NA,NA,"Cerrado, próximo a encosta.","HUEFS0253575","Angiospermae","Fabales","(Mart.) Coville",NA,"Goiás","Nova Roma","Estação Ecológica de Nova Roma. Limite sul, 7 Km da entrada. Folha: SD-23-V-C.","-47.084722","-13.935833",NA,"1112","1112",NA,NA,NA,"47W5'5''","13S56'9''",NA,NA,NA,"Rosanae",NA,NA,NA
"972","2020-05-08 11:11:12-03","UEFS","HUEFS","26318","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Queiroz, L.P.de","PCD3927","1996","11","02",NA,"Brasil",NA,NA,NA,"HUEFS0026318","Angiospermae","Fabales","(Mart.) Coville","L.P.de Queiroz","Bahia","Piatã","Estrada Piatã-Inúbia.","-41.825556","-13.121111",NA,"1340","1340",NA,NA,NA,"41W49'32''","13S7'16''","2005","01",NA,"Rosanae",NA,NA,NA
"973","2020-05-08 11:11:12-03","UEFS","HUEFS","27442","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Walter, B.M.T.","1552","1992","06","09",NA,"Brasil",NA,NA,"Solo areno-argiloso.","HUEFS0027442","Angiospermae","Fabales","(Mart.) Coville","V.R.Scalon","Goiás","Niquelândia","Margem esquerda do Rio Trairas, a 10 km da Ponte sobre este Rio (descendo) próxima a Indaianapólis.","-48.566667","-14.233333",NA,"470","470",NA,NA,NA,"48W34'","14S14'","2008","02",NA,"Rosanae",NA,NA,NA
"974","2020-05-08 11:11:12-03","UEFS","HUEFS","27443","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Dias, T.A.B.","201","1992","06","04",NA,"Brasil",NA,NA,"Cerrado bastante antropizado.","HUEFS0027443","Angiospermae","Fabales","(Mart.) Coville","V.R.Scalon","Distrito Federal","Brasília","Sainda da DF-180, rumo a Brasília pela DF-220.","-48.183333","-15.616667",NA,NA,NA,NA,NA,NA,"48W11'","15S37'","2008","02",NA,"Rosanae",NA,NA,NA
"975","2020-05-08 11:11:12-03","UEFS","HUEFS","27444","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Cavalcanti, T.B.","963","1991","10","11",NA,"Brasil",NA,NA,"Campo sujo.","HUEFS0027444","Angiospermae","Fabales","(Mart.) Coville","V.R.Scalon","Goiás","Minaçu","Estrada Nova Minaçu-Serra da Mesa, 24 km do asfalto.","-48.2","-13.666667",NA,"900","900",NA,NA,NA,"48W12'","13S40'","2008","02",NA,"Rosanae",NA,NA,NA
"976","2020-05-08 11:11:12-03","UEFS","HUEFS","48861","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Vieira, R.F.","473","1990","09","25",NA,"Brasil",NA,NA,NA,"HUEFS0048861","Angiospermae","Fabales","(Mart.) Coville","V.R.Scalon","Distrito Federal","Brazlandia","Fazenda do Irmão de seu beija, próximo a Brazlândia.","-48.166667","-15.583333",NA,NA,NA,NA,NA,NA,"48W10'","15S35'","2008","02",NA,"Rosanae",NA,NA,NA
"977","2020-05-08 11:11:12-03","UEFS","HUEFS","237116","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Stryphnodendron","adstringens","Stryphnodendron adstringens","Chagas, D.B.das","100","2016","08","15",NA,"Brasil",NA,NA,"Cerrado stricto sensu","HUEFS0237116","Angiospermae","Fabales","(Mart.) Coville",NA,"Tocantins","Porto Nacional","Faz. São Judas - Porto Nacional - TO","-48.416667","-10.8",NA,"277","277",NA,NA,NA,"48W25'","10S48'",NA,NA,NA,"Rosanae",NA,NA,NA
