"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","fieldNumber","sex"
"311","2020-07-23 12:01:19-03","CEPLAC","CEPEC","6887","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia",NA,"N. P. Taylor",NA,NA,NA,"T. S. dos Santos","1971","05","14","Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835",NA,"auto","1641",NA,NA,NA,"30/12/1992",NA,NA,NA
"312","2020-07-23 12:01:19-03","CEPLAC","CEPEC","30570","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia",NA,"B. Leuenberger",NA,NA,NA,"T. S. dos Santos","1982","12","02","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Planta intorduzida do povoado de Monte Pascoal <ll>dwc_commonname:</ll> Quiabento-gigante, Quiabento",NA,NA,NA,NA,NA,"61245",NA,"auto","3827",NA,NA,NA,"11/04/1983",NA,NA,NA
"313","2020-07-23 12:01:19-03","CEPLAC","CEPEC","31275","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia",NA,"B. Leuenberger",NA,NA,NA,"B. Leuenberger","1983","04","13","Brasil","Bahia","VITÓRIA DA CONQUISTA","Estrada Vitória da Conquista/Brumado, 20Km a E Anagé.","-40.8394012451172","-14.8661003112793","0*0'0","0*0'0",NA,NA,"<ll>dwc_commonname:</ll> Cacto-rosa, Quiabento",NA,NA,NA,NA,NA,"70493",NA,"auto","3062",NA,NA,NA,"30/12/1983",NA,NA,NA
"314","2020-07-23 12:01:19-03","CEPLAC","CEPEC","31260","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia violacea",NA,"N. P. Taylor",NA,NA,NA,"B. Leuenberger","1983","04","09","Brasil","Minas Gerais","itaobim","Estrada Araçuai/Itaobim. 8Km S estrada.","-41.5032997131348","-16.5617008209229",NA,NA,NA,NA,NA,NA,NA,NA,NA,"violacea","19493",NA,"auto","3057",NA,NA,NA,"30/12/1988",NA,NA,NA
"315","2020-07-23 12:01:19-03","CEPLAC","CEPEC","88872","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia",NA,"M. V. Meiado",NA,NA,NA,"M. L. Guedes","2001","01","21","Brasil","Bahia","MORPARÁ","Caminho para Serra do Peri-Peri.","-43.2807998657227","-11.5586004257202",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"grandifolia","65114",NA,"auto","7791",NA,NA,NA,NA,NA,NA,NA
"316","2020-07-23 12:01:19-03","CEPLAC","CEPEC","31266","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia violacea",NA,"N. P. Taylor",NA,NA,NA,"B. Leuenberger","1983","04","13","Brasil","Bahia","VITÓRIA DA CONQUISTA","Setor S da cidade.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,"violacea","70493",NA,"auto","3060",NA,NA,NA,"30/12/1988",NA,NA,NA
"317","2020-07-23 12:01:19-03","CEPLAC","CEPEC","88872","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia",NA,"M. V. Meiado",NA,NA,NA,"M. L. Guedes","2001","01","21","Brasil","Bahia","MORPARÁ","Caminho para Serra do Peri-Peri.","-43.2807998657227","-11.5586004257202",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"grandifolia","65114",NA,"auto","7791",NA,NA,NA,NA,NA,NA,NA
"318","2020-09-22 13:48:32-03","USP","SPFW","6373","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Haw.",NA,NA,NA,NA,"Ceccantini, G.C.T. Angyalossy, V.; Balboni, B.M.; Forestier, J. D.","2006","02","19","Brasil","Minas Gerais",NA,NA,"-42.701","-14.552472","42º42'3,6''W","14º33'8,9''S","635","635",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2571",NA,NA,NA,NA,NA,NA,NA
"319","2021-04-08 17:12:25-03","UESB","HUESB","8143","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Souza, R.S.","2013","06","19","Silva, G.S.; Alves, M.; Brandão, G.S.; Alves, M.; Brandão, G.S.","2012","09","19","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.206194","-14.329722","-40.206194","-14.329722",NA,NA,"Arbusto. Folhas simples, carnosas, crassas. Botões florais rosa. Em substrato rochoso.; Mata Atlântica.","HUESB000008143",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA
"320","2021-04-08 17:12:25-03","UESB","HUESB","9178","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Souza, R.S.","2014","02","08","Moreira, R.S.; Silva, G.S.; Souza, A.S.; Silva, G.S.; Souza, A.S.","2013","11","11","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.216028","-14.329611","-40.216028","-14.329611","884","884","Arbusto, ca. 2 m de alt. Folhas simples, suculenta. Flores lilás, multiestaminadas, em botões lilás escuro.; Mata Atlântica.","HUESB000009178",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"149",NA,NA,NA,NA,NA,NA,NA
"321","2021-04-08 17:12:25-03","UESB","HUESB","12403","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,"2016",NA,NA,"Morato, K.V.; Silva, G.S.; Silva, G.S.","2016","10","23","Brasil","Bahia","Jequié","Fazenda Boa Esperança","-40.336833","-13.63775","-40.336833","-13.63775","512","512","Arbusto, ca. 4,0 m alt. Flor rosa; Mata de gerais","HUESB000012403",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"377",NA,NA,NA,NA,NA,NA,NA
"322","2019-11-13 16:04:34-03","UNISANTA","HUSC","11944","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","P.S.P.Sampaio","2017","03",NA,"P.S.P. Sampaio","2017","04","14","Brasil","Minas Gerais","São Thomé das Letras","APA São Thomé, bairro Canta Galo, sítio das Panelas.","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"Arbusto com 1m de altura e flores rosa.; Cerrado rupestre.",NA,NA,"Magnoliophyta",NA,NA,"16076",NA,"auto","1683",NA,NA,NA,NA,NA,NA,NA
"323","2019-11-13 16:04:34-03","UNISANTA","HUSC","12319","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","J.P.A.D. Nina; M.D.Vita","2018","10",NA,"M.D. Vita; J.P.A.D. Nina","2018","09","18","Brasil","São Paulo","Santos","Jardim Botânico Municipal de Santos Chico Mendes. Em frente a Cereja Paulista, próximo a sala do CRIA-tividade.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Cerca de 1,70m, com espinhos no caule e flores rosas. Parceria UNISANTA/JBMSCM.",NA,NA,"Magnoliophyta",NA,NA,"26836",NA,"auto","72",NA,NA,NA,NA,NA,NA,NA
"324","2019-07-02 15:55:12-03","UEM","HUEM","31159","S","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Hort. ex Pfeiff.","L.M.Garcia","2017","04",NA,"L.M.Garcia","2017","03","23","Brasil","Paraná","Maringá","Campus Sede UEM,, borda do Horto Irenice Silva","-51.940833","-23.403056","-51.940833","-23.403056",NA,NA,"Arbórea, cerca de 5,0 m de altura; botões florais e flores de coloração rosa; frutos imaturos de coloração verde","HUEM000011274","HUEM000011274",NA,NA,NA,NA,NA,NA,"979",NA,NA,NA,NA,NA,NA,NA
"325","2020-11-04 17:28:49-03","UEM","HUEM","20044","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Soller, A","2011","08","24","Bando, FM; Sert, MA; Maricato, FE","2008","04","01","Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá, Horto didático de plantas medicinais Profa. Irenice Silva","-51.945833","-23.403278","-51.945833","-23.403278","509","509","aprox. 3m de altura, inflorescência de coloração rosa e folhas carnosas.","HUEM000002846","HUEM000002846",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA
"326","2020-11-04 17:28:49-03","UEM","HUEM","4775","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Cervi, AC",NA,NA,NA,"Kokubo, NT",NA,NA,NA,"Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Arbustiva; cerca de 3 m de altura; flores de coloração rosa; sem perfume","HUEM000002848","HUEM000002848",NA,NA,NA,"19250",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA
"327","2020-11-04 17:28:49-03","UEM","HUEM","8615","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Sakuragui, CM; et al.",NA,NA,NA,"Brasil","Paraná","Maringá","Horto de Plantas Medicinais Irenice Silva, UEM","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Flores de coloração rosa","HUEM000002847","HUEM000002847",NA,NA,NA,"19250",NA,"auto","1351",NA,NA,NA,NA,NA,NA,NA
"328","2021-03-10 11:38:29-03","UNILA","EVB","3790","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Huergo, E.M.","2019","08","28","Huergo, E.M.","2019","08","20","Brasil","Paraná","Foz do Iguaçu","Jardim Lancaster. Rua Paulo de Farias, 513.","-54.554444","-25.494444","54º33'16''W","25º29'40''S",NA,NA,"Flor lilás. Planta Alimentícia. Habitat: Ambiente Urbano Habito: Arbustiva","EVB003790","EVB003790",NA,NA,NA,NA,NA,NA,"159",NA,NA,NA,NA,NA,NA,NA
"329","2021-03-10 11:38:29-03","UNILA","EVB","3821","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Huergo, E.M.","2019","08","29","Marcon, T.R.","2019","08","27","Brasil","Paraná","Foz do Iguaçu","Vila Yolanda. rua Romário Vidal.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Flor rosa. Planta PANC Habitat: Canteiro cultivado Habito: Arbustiva","EVB003821","EVB003821",NA,NA,NA,"39570",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-16 08:42:13-03","Fiocruz","FIOCRUZ-CBPM","1230","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","M.F.O. Silva et Galvão, M.N.","2018","11","05","Galvão, M.N.; Machado, M.;et al.","2016","11","14","Brasil","Bahia","Alcobaça","Ribeirão. comunidade tradicional.","-39.338056","-17.380278","39º20'17''W","17º22'49''S",NA,NA,NA,"CBPM00001230",NA,NA,NA,NA,NA,NA,NA,"699",NA,NA,NA,NA,NA,NA,NA
"331","2020-12-16 08:42:13-03","Fiocruz","FIOCRUZ-CBPM","757","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Galvão, M.N.","2016","12","01","Machado, M.","2016","11","14","Brasil","Bahia","Prado","Herdeiros da Terra-MST. quintal.","-39.415833","-17.274444","39º24'57''W","17º16'28''S",NA,NA,NA,"CBPM00000757",NA,NA,NA,NA,NA,NA,NA,"550",NA,NA,NA,NA,NA,NA,NA
"332","2020-11-12 16:58:46-03","UEL","FUEL","21256","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Freitas, MF","2000","08","04","Kinupp, VF","1997","05","19","Brasil","Paraná","Londrina","Rua Paranaguá esquina com Guararapes em quintal","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728",NA,"auto","531",NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 14:55:53-03","UnB","UB","119032","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Gehrt, A",NA,NA,NA,"Costa, AS","1942","08","24","Brasil","Bahia",NA,"Fazenda Mato Dentro-Campinas",NA,NA,NA,NA,NA,NA,"Arbusto.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"IAC4399","Southern America",NA,NA,NA,NA,NA,NA
"334","2019-11-01 14:55:53-03","UnB","UB","119033","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Heringer, EP","1975","09","27","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.6","-19.766667","-42.6","-19.766667",NA,NA,"Scandent shrub.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"15252","Southern America",NA,NA,NA,NA,NA,NA
"335","2019-11-01 14:55:53-03","UnB","UB","21375","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Levengerger",NA,NA,NA,"Heringer, EP","1970",NA,NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,".",NA,NA,"Dicotyledoneae",NA,NA,"70570",NA,"auto","12921","Southern America",NA,NA,NA,NA,NA,NA
"336","2020-11-27 11:33:31-03","UFU","HUFU","26519","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Krieger, L.","1980","10","23","Brasil","Minas Gerais","Juíz de Fora","Beira da estrada","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"HUFU00003899","HUFU00003899",NA,NA,NA,"36144",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA
"337","2020-08-20 20:38:24-03","UFSC","FLOR","16979","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Pinto, G.C.P.","1984",NA,NA,"Pinto, G.C.P.; et alii","1984","09","12","Brasil","Rio Grande do Norte","São Miguel",NA,"-38.5","-6.15","38º30'W","6º9'S",NA,NA,"arvoreta de folhas variadas, flor róseo-esmaecidasem. Tronco com 0,15 m de diâmetro na base. Cultivada.","FLOR0016979",NA,NA,"Caryophyllales",NA,NA,NA,NA,"255/84",NA,NA,NA,NA,NA,NA,NA
"338","2020-01-31 10:37:48-03","IFAM","EAFM","1861","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora",NA,NA,NA,NA,NA,"Cassino, M.F.","2009","10","03","Brasil","Amazonas","Manacapuru","Comunidade Nossa Senhora do P. Socorro, Costa do Pesqueiro .",NA,"-3.333333",NA,"-3.333333",NA,NA,"; DESC: Erva; 0,50 m; flores róseas; folhas carnosas; muitos espinhos.",NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA
"339","2019-06-11 09:31:53-03","CAS","CAS-BOT","618661","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Mexia, Ynes","1930","6",NA,"Brazil","Minas Gerais","Vicosa","*",NA,NA,"*","*","750",NA,"Scandent 1.5 m. high. Frequent. * Data from these fields are not available on the web.",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"4804","South America",NA,"Magnoliopsida",NA,NA,NA,NA
"340","2019-06-11 09:33:30-03","CAS","CAS-BOT","618662","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Mexia, Ynes","1929","12",NA,"Brazil","Minas Gerais","Vicosa","*",NA,NA,"*","*","680",NA,"Perennial herb; strong honey fragrance, greenish white flower with crimson stamens. Bee plant. Photos. * Data from these fields are not available on the web.",NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"4129","South America",NA,"Magnoliopsida",NA,NA,NA,NA
"341","2021-02-08 12:39:03-03","UFRGS","ICN","180078","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Souza, lF","2014","11","12","Souza, lF","2014","11","10","Brasil","RS","Porto Alegre","Ufrgs- Campus do Vale- Faculdade de Agronomia","-51.147222","-30.073889","-51.147222","-30.073889",NA,NA,"Material Testemunho de Pesquisa; Arbusto de 1,80m.; Árvore nativa da restinga brasileira",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA
"342","2020-09-17 10:40:25-03","UEPA","MFS","004043","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Silva, CAS da",NA,NA,NA,"Rocha, T.T.",NA,NA,NA,"Brasil","Pará","Soure","Comunidade do Pesqueiro.","-48.509175","-0.666675","-48.509175","-0.666675",NA,NA,"Arbusto de 4m de altura. Flor de coloração com detalhes amarelo. Presença de acúleo no caule. Folha de consistência carnosa.","MFS004043","MFS004043 MFS004043_e",NA,NA,NA,NA,NA,NA,"277",NA,NA,NA,NA,NA,NA,NA
"343","2020-09-17 10:40:25-03","UEPA","MFS","004487","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Silva, CAS da",NA,NA,NA,"Rocha, T.T.","2013","11","06","Brasil","Pará","Soure","Vila do Pesqueiro","-48.484525","-0.668956","-48.484525","-0.668956",NA,NA,"Arbusto de 2m de altura. Presença de flores de coloração rosa e botões rosa claro. Espinhos visíveis","MFS004487","MFS004487 MFS004487_e",NA,NA,NA,NA,NA,NA,"307",NA,NA,NA,NA,NA,NA,NA
"344","2021-04-05 12:31:29-03","UNIVASF","HVASF","10999","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. grandifolia","Haw.","M.V. Meiado","2011","04","04","M.V. Meiado","2011","04","04","Brasil","Pernambuco","Petrolina","Em frente a Galeria Ana das Carrancas, Centro",NA,NA,"9999.000000","9999.000000","414","414","Planta cultivada. Hábito arbóreo e cerca de 3 metros de altura. Flores com pétalas rosas e anteras amarelas. Frutos imaturos presentes.","HVASF010999",NA,NA,NA,"subsp. grandifolia",NA,NA,NA,"684","América do Sul",NA,NA,NA,NA,NA,"U"
"345","2021-04-05 12:31:29-03","UNIVASF","HVASF","18058","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. grandifolia","Haw.","M.V. Meiado","2012","10","27","M.V. Meiado","2012","10","27","Brasil","Bahia","Capim Grosso","BR 407, Entrada da cidade",NA,NA,"9999.000000","9999.000000","320","320","Planta armada com hábito arbustivo. Flores lilases e estames amarelos. Frutos verdes e imaturos presentes. Material coletado para cultivo em viveiro. Sementes afotoblásticas.","HVASF018058",NA,NA,NA,"subsp. grandifolia",NA,NA,NA,"905","América do Sul",NA,NA,NA,NA,NA,"U"
"346","2021-04-05 12:31:29-03","UNIVASF","HVASF","21763","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","J.A. Siqueira Filho","2013","12","16","J.A. Siqueira Filho","2013","12","16","Brasil","Bahia","Sento Sé","À ca. de 10km de do Povoado de Caracol, em direção ao Povoado de Brejo da Brázida",NA,NA,"9999.000000","9999.000000","412","412","Arbusto em plena floração sendo bastante utilizada em cercas vivas. Flores róseas, anteras amarelas, pistilo alvo, corola predominantemente rósea sendo alva na porção basal.","HVASF021763","HVASF021763_v01 HVASF021763_v02 HVASF021763_v03",NA,NA,NA,NA,NA,NA,"3088","América do Sul",NA,NA,NA,NA,NA,"U"
"347","2021-04-05 12:31:29-03","UNIVASF","HVASF","11000","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. grandifolia","Haw.","M.V. Meiado","2011","04","09","M.V. Meiado","2011","04","09","Brasil","Pernambuco","Parnamirim","Próximo ao Banco do Brasil. Centro",NA,NA,"9999.000000","9999.000000","412","412","Planta cultivada. Hábito arbóreo e cerca de 3 metros de altura. Flores com pétalas rosas e anteras amarelas. Frutos imaturos presentes.","HVASF011000",NA,NA,NA,"subsp. grandifolia",NA,NA,NA,"685","América do Sul",NA,NA,NA,NA,NA,"U"
"348","2021-04-05 12:31:29-03","UNIVASF","HVASF","19664","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. grandifolia","Haw.","M.V. Meiado","2013","02","08","F.F.S. Silva","2013","02","07","Brasil","Pernambuco","Verdejante","Sítio Angico Torto",NA,NA,"9999.000000","9999.000000","540","540","Arbusto, ca. de 2,5m alt.. Flores róseas.","HVASF019664","HVASF019664_v01 HVASF019664_v02 HVASF019664_v03 HVASF019664_v04",NA,NA,"subsp. grandifolia",NA,NA,NA,"735","América do Sul",NA,NA,NA,NA,NA,"U"
"349","2021-04-05 12:31:29-03","UNIVASF","HVASF","10999","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. grandifolia","Haw.","M.V. Meiado","2011","04","04","M.V. Meiado","2011","04","04","Brasil","Pernambuco","Petrolina","Em frente a Galeria Ana das Carrancas, Centro",NA,NA,"9999.000000","9999.000000","414","414","Planta cultivada. Hábito arbóreo e cerca de 3 metros de altura. Flores com pétalas rosas e anteras amarelas. Frutos imaturos presentes.","HVASF010999",NA,NA,NA,"subsp. grandifolia",NA,NA,NA,"684","América do Sul",NA,NA,NA,NA,NA,"U"
"350","2021-04-05 12:31:29-03","UNIVASF","HVASF","18058","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. grandifolia","Haw.","M.V. Meiado","2012","10","27","M.V. Meiado","2012","10","27","Brasil","Bahia","Capim Grosso","BR 407, Entrada da cidade",NA,NA,"9999.000000","9999.000000","320","320","Planta armada com hábito arbustivo. Flores lilases e estames amarelos. Frutos verdes e imaturos presentes. Material coletado para cultivo em viveiro. Sementes afotoblásticas.","HVASF018058",NA,NA,NA,"subsp. grandifolia",NA,NA,NA,"905","América do Sul",NA,NA,NA,NA,NA,"U"
"351","2021-04-05 12:31:29-03","UNIVASF","HVASF","11000","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. grandifolia","Haw.","M.V. Meiado","2011","04","09","M.V. Meiado","2011","04","09","Brasil","Pernambuco","Parnamirim","Próximo ao Banco do Brasil. Centro",NA,NA,"9999.000000","9999.000000","412","412","Planta cultivada. Hábito arbóreo e cerca de 3 metros de altura. Flores com pétalas rosas e anteras amarelas. Frutos imaturos presentes.","HVASF011000",NA,NA,NA,"subsp. grandifolia",NA,NA,NA,"685","América do Sul",NA,NA,NA,NA,NA,"U"
"352","2021-04-05 12:31:29-03","UNIVASF","HVASF","19664","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. grandifolia","Haw.","M.V. Meiado","2013","02","08","F.F.S. Silva","2013","02","07","Brasil","Pernambuco","Verdejante","Sítio Angico Torto",NA,NA,"9999.000000","9999.000000","540","540","Arbusto, ca. de 2,5m alt.. Flores róseas.","HVASF019664","HVASF019664_v01 HVASF019664_v02 HVASF019664_v03 HVASF019664_v04",NA,NA,"subsp. grandifolia",NA,NA,NA,"735","América do Sul",NA,NA,NA,NA,NA,"U"
"353","2020-06-04 11:02:54-03","IBt","SP","268051","S","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Pfeiff.",NA,NA,NA,NA,"Costa, AS","1939","02","06","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA
"354","2020-10-22 10:12:34-03","IBt","SP","347194","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Harley, RM","1988","10","10","Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044",NA,"auto","24802",NA,NA,NA,NA,NA,NA,NA
"355","2019-11-21 10:03:01-03","IBt","SP","197104","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Tamashiro, JY; Zickel, CS","1987",NA,NA,"Santos, MRO; et al.","1982","10","14","Brasil","São Paulo","São Paulo","Jardim Botânico, Cultivada no Parque","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto","42",NA,NA,NA,NA,NA,NA,NA
"356","2020-11-19 09:28:48-03","IBt","SP","204101","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Zappi, DC","2007",NA,NA,"Kirizawa, M; Goes, M; Noffs, LB","1977","11","29","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto","320",NA,NA,NA,NA,NA,NA,NA
"357","2020-11-19 09:28:48-03","IBt","SP","204109","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Zappi, DC","2007",NA,NA,"Kirizawa, M; Goes, M","1977","11","29","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto","292",NA,NA,NA,NA,NA,NA,NA
