"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","imagecode","infraspecificEpithet","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2126","2020-05-08 11:10:30-03","UEFS","HUEFS","113525","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Amorim, A.","2006","02","09",NA,"Brasil","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da Divisa Bahia Minas Gerais.",NA,NA,"Floresta Ombrófila Densa Montana.","HUEFS0113525","Angiospermae","Fabales","DC.","E.R.de Souza","5681","Minas Gerais","HUEFS0113525",NA,"Santa Maria do Salto","-40.054444","-16.406389",NA,NA,NA,NA,"2008","40W3'16''","16S24'23''","10",NA,"Rosanae",NA,NA,NA,NA
"2127","2020-05-08 11:10:30-03","UEFS","HUEFS","128518","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, O.C.do","1975","04","14",NA,"Brasil","Uaupés.",NA,NA,NA,"HUEFS0128518","Angiospermae","Fabales","DC.",NA,"136","Amazonas","HUEFS0128518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2128","2020-05-08 11:10:30-03","UEFS","HUEFS","144702","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Jesus, N.G.","2000","01","19",NA,"Brasil","Remanescente de Mata Atlântica da Odebrecht / Coelba.",NA,NA,"Mata secundária densa.","HUEFS0144702","Angiospermae","Fabales","DC.","N.G.Jesus","HUNEBA8337","Bahia","HUEFS0144702",NA,"Salvador","-38.436944","-12.95",NA,NA,NA,NA,"2000","38W26'13''","12S57'0''","01",NA,"Rosanae",NA,NA,NA,NA
"2129","2020-05-08 11:10:30-03","UEFS","HUEFS","149328","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Cardoso, D.","2009","03","22",NA,"Brasil","Serra da Jibóia, Reserva do GAMBA. Área brejosa ao lado das parcelas do bloco B.",NA,NA,"Floresta ombrófila densa.","HUEFS0149328","Angiospermae","Fabales","DC.","J.M.Fernandes","2418","Bahia","HUEFS0149328",NA,"Elísio Medrado","-39.476111","-12.863333","688","688",NA,NA,"2013","39W28'34''","12S51'48''","02",NA,"Rosanae",NA,NA,NA,NA
"2130","2020-05-08 11:10:30-03","UEFS","HUEFS","128202","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Paixão, J.L.","2007","10","19",NA,"Brasil","Área do Centro Sapucaia, próximo a Jacubinha e Toca-da-onça.",NA,NA,"Mata Atlântica.","HUEFS0128202","Angiospermae","Fabales","DC.","F.C.P.Garcia","1364","Bahia","HUEFS0128202",NA,"Amargosa","-39.828889",NA,"625","625",NA,NA,"2009","39W49'44''","14S9'66''","07",NA,"Rosanae",NA,NA,NA,NA
"2131","2020-05-08 11:10:30-03","UEFS","HUEFS","149800","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Almeida, L.S.","2009","02","20",NA,"Brasil","Propriedade de Manoel Borges, Agrovila Panorama, área de mata ciliar.",NA,NA,NA,"HUEFS0149800","Angiospermae","Fabales","DC.","F.C.P.Garcia","13","Bahia","HUEFS0149800",NA,"Medeiros Neto","-40.202222","-17.433333",NA,NA,NA,NA,"2012","40W12'8''","17S26'0''","06",NA,"Rosanae",NA,NA,NA,NA
"2132","2020-05-08 11:10:30-03","UEFS","HUEFS","150944","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Lins, A.C.B.","2007","09","03",NA,"Brasil","Mata Atlantica. Usina São José, Engenho Cruzinha. Borda inclinada, mata da zambana.",NA,NA,"Mata Atlântica.","HUEFS0150944","Angiospermae","Fabales","DC.",NA,"315","Pernambuco","HUEFS0150944",NA,"Igarassu","-34.9775","-7.721389","115","115",NA,NA,NA,"34W58'39''","7S43'17''",NA,NA,"Rosanae",NA,NA,NA,NA
"2133","2020-05-08 11:10:30-03","UEFS","HUEFS","187313","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Souza, V.C.","1997","07","10",NA,"Brasil","Estrada entre a cidade de Juruena e o Rio Juruena, ca. 2 Km do Rio Juruena.",NA,NA,"Contato Floresta Ombrófila - Floresta Estacional.","HUEFS0187313","Angiospermae","Fabales","DC.",NA,"18712","Mato Grosso","HUEFS0187313",NA,"Juruena","-58.383333","-10.3",NA,NA,NA,NA,NA,"58W23'","10S18'",NA,NA,"Rosanae",NA,NA,NA,NA
"2134","2020-05-08 11:10:30-03","UEFS","HUEFS","188149","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Jardim, A.B","2008","10","10",NA,"Brasil","RPPN do IESB. Serra do Peito de Moça. Rod. Arataca/Una, entrada 9,5 Km da cidade, mais 8,9 Km da entrada. Trilha para o topo da serra porção inicial.",NA,NA,"Floresta Ombrófila.","HUEFS0188149","Angiospermae","Fabales","DC.","L.P.Queiroz","74","Bahia","HUEFS0188149",NA,"Arataca","-39.339444","-15.174167",NA,NA,NA,NA,"2014","39W20'22''","15S10'27''","11",NA,"Rosanae",NA,NA,NA,NA
"2135","2020-05-08 11:10:30-03","UEFS","HUEFS","193709","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Queiroz, L.P.de","2012","06","14",NA,"Brasil","Reserva Ecológica Michelin, vila 5, ca. 5 Km SW do Centro de Pesquisa (CEB).",NA,NA,"Floresta Ombrófila Densa","HUEFS0193709","Angiospermae","Fabales","DC.",NA,"15667","Bahia","HUEFS0193709",NA,"Igrapiúna","-39.203889","-13.82","223","223",NA,NA,NA,"39W12'14''","13S49'12''",NA,NA,"Rosanae",NA,NA,NA,NA
"2136","2020-05-08 11:10:30-03","UEFS","HUEFS","193984","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Gross, E.","2011","09","04",NA,"Brasil","Serra da Jibóia.",NA,NA,NA,"HUEFS0193984","Angiospermae","Fabales","DC.",NA,"180","Bahia","HUEFS0193984",NA,"Elísio Medrado","-39.539722","-12.889722","342","342",NA,NA,NA,"39W32'23''","12S53'23''",NA,NA,"Rosanae",NA,NA,NA,NA
"2137","2021-03-04 11:16:36-03","UEFS","HUEFS","203581","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Milliken, W.","2012","10","13",NA,"Brasil","Cascalheira.",NA,NA,"Floresta secundária sobre solo arenoso, perturbada, com Pteridium.","HUEFS0203581","Angiospermae","Fabales","DC.",NA,"5052","Bahia",NA,NA,"Jaguaquara","-39.854444","-13.605556","778","778",NA,NA,NA,"39W51'16''","13S36'20''",NA,NA,"Rosanae",NA,NA,NA,NA
"2138","2020-05-08 11:10:30-03","UEFS","HUEFS","208264","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2012","08","25",NA,"Brasil","RPPN Lontra/Saudade-Copener Florestal.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0208264","Angiospermae","Fabales","DC.",NA,"800","Bahia","HUEFS0208264",NA,"Entre Rios","-37.974444","-12.251389","90","120",NA,NA,NA,"37W58'28''","12S15'5''",NA,NA,"Rosanae",NA,NA,NA,NA
"2139","2020-05-08 11:10:30-03","UEFS","HUEFS","208265","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2012","08","25",NA,"Brasil","RPPN Lontra/Saudade-Copener Florestal.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0208265","Angiospermae","Fabales","DC.",NA,"801","Bahia","HUEFS0208265",NA,"Entre Rios","-37.974444","-12.251389","90","120",NA,NA,NA,"37W58'28''","12S15'5''",NA,NA,"Rosanae",NA,NA,NA,NA
"2140","2020-05-08 11:10:30-03","UEFS","HUEFS","208266","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2012","08","25",NA,"Brasil","RPPN Lontra/Saudade-Copener Florestal.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0208266","Angiospermae","Fabales","DC.",NA,"802","Bahia","HUEFS0208266",NA,"Entre Rios","-37.974444","-12.251389","90","120",NA,NA,NA,"37W58'28''","12S15'5''",NA,NA,"Rosanae",NA,NA,NA,NA
"2141","2020-05-08 11:10:30-03","UEFS","HUEFS","208267","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2012","08","25",NA,"Brasil","RPPN Lontra/Saudade-Copener Florestal.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0208267","Angiospermae","Fabales","DC.",NA,"803","Bahia","HUEFS0208267",NA,"Entre Rios","-37.974444","-12.251389","90","120",NA,NA,NA,"37W58'28''","12S15'5''",NA,NA,"Rosanae",NA,NA,NA,NA
"2142","2020-05-08 11:10:30-03","UEFS","HUEFS","208268","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2012","08","25",NA,"Brasil","RPPN Lontra/Saudade-Copener Florestal.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0208268","Angiospermae","Fabales","DC.",NA,"804","Bahia","HUEFS0208268",NA,"Entre Rios","-37.974444","-12.251389","90","120",NA,NA,NA,"37W58'28''","12S15'5''",NA,NA,"Rosanae",NA,NA,NA,NA
"2143","2020-05-08 11:10:30-03","UEFS","HUEFS","208269","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2012","08","25",NA,"Brasil","RPPN Lontra/Saudade-Copener Florestal.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0208269","Angiospermae","Fabales","DC.",NA,"805","Bahia","HUEFS0208269",NA,"Entre Rios","-37.974444","-12.251389","90","120",NA,NA,NA,"37W58'28''","12S15'5''",NA,NA,"Rosanae",NA,NA,NA,NA
"2144","2020-05-08 11:10:30-03","UEFS","HUEFS","208270","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2012","08","25",NA,"Brasil","RPPN Lontra/Saudade-Copener Florestal.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0208270","Angiospermae","Fabales","DC.",NA,"806","Bahia","HUEFS0208270",NA,"Entre Rios","-37.974444","-12.251389","90","120",NA,NA,NA,"37W58'28''","12S15'5''",NA,NA,"Rosanae",NA,NA,NA,NA
"2145","2020-05-08 11:10:30-03","UEFS","HUEFS","208271","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2012","08","25",NA,"Brasil","RPPN Lontra/Saudade-Copener Florestal.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0208271","Angiospermae","Fabales","DC.",NA,"807","Bahia","HUEFS0208271",NA,"Entre Rios","-37.974444","-12.251389","90","120",NA,NA,NA,"37W58'28''","12S15'5''",NA,NA,"Rosanae",NA,NA,NA,NA
"2146","2020-05-08 11:10:30-03","UEFS","HUEFS","208409","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2012","07","30",NA,"Brasil","Reserva Michelin- Mata da Vila V.",NA,NA,"Floresta Ombrófila Densa.","HUEFS0208409","Angiospermae","Fabales","DC.",NA,"952","Bahia","HUEFS0208409",NA,"Ituberá","-39.203889","-13.807778","140","170",NA,NA,NA,"39W12'14''","13S48'28''",NA,NA,"Rosanae",NA,NA,NA,NA
"2147","2020-05-08 11:10:30-03","UEFS","HUEFS","209546","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Gadelha Neto, P.C.","2012","10","16",NA,"Brasil","Mata rio da Cobra Floresta Estacional Semidecidual das Terras Baixas.",NA,NA,NA,"HUEFS0209546","Angiospermae","Fabales","DC.",NA,"3406","Paraíba","HUEFS0209546",NA,"Caaporã","-34.969167","-7.461389","46","46",NA,NA,NA,"34W58'9''","7S27'41''",NA,NA,"Rosanae",NA,NA,NA,NA
"2148","2020-05-08 11:10:30-03","UEFS","HUEFS","209969","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2013","03","15",NA,"Brasil","Reserva Natural Vale.",NA,NA,"Floresta Estacional Perenifólia.","HUEFS0209969","Angiospermae","Fabales","DC.",NA,"1067","Espírito Santo","HUEFS0209969",NA,"Linhares","-40.05","-19.15","60","70",NA,NA,NA,"40W3'","19S9'",NA,NA,"Rosanae",NA,NA,NA,NA
"2149","2020-05-08 11:10:30-03","UEFS","HUEFS","209970","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Nascimento, F.H.F.","2013","03","15",NA,"Brasil","Reserva Natural Vale.",NA,NA,"Floresta Estacional Perenifólia.","HUEFS0209970","Angiospermae","Fabales","DC.",NA,"1068","Espírito Santo","HUEFS0209970",NA,"Linhares","-40.05","-19.15","60","70",NA,NA,NA,"40W3'","19S9'",NA,NA,"Rosanae",NA,NA,NA,NA
"2150","2020-05-08 11:10:30-03","UEFS","HUEFS","231878","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Paula, A.de P.de O.","2017","01","14",NA,"Brasil",NA,NA,NA,"Solo argilo-arenoso com presença de materia orgânica, vegetação de porte arbustivo denominada de agreste, clima com temperaturas próximas de 26 a 30oC, predominante próximo aos brejos de Caruaru.","HUEFS0231878","Angiospermae","Fabales","DC.",NA,"23","Pernambuco","HUEFS0231878",NA,"Caruaru","-35.868611","-8.354444","698","698",NA,NA,NA,"35W52'7''","8S21'16''",NA,NA,"Rosanae",NA,NA,NA,NA
"2151","2020-05-08 11:10:30-03","UEFS","HUEFS","213461","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Neves, D.M.","2014","03","11",NA,"Brasil","Rebio Una.",NA,NA,NA,"HUEFS0213461","Angiospermae","Fabales","DC.",NA,"1677","Bahia","HUEFS0213461",NA,"Una","-39.063333","-15.178889","76","76",NA,NA,NA,"39W3'48''","15S10'44''",NA,NA,"Rosanae",NA,NA,NA,NA
"2152","2020-05-08 11:10:30-03","UEFS","HUEFS","219735","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Dexter, K.G.","2014","08","23",NA,"Bolívia","South of Florida, towards Toledo.",NA,NA,"Sandy soils, impacted forest.","HUEFS0219735","Angiospermae","Fabales","DC.",NA,"7215","Santa Cruz","HUEFS0219735",NA,"Santa Cruz","-61.219167","-14.688333","175","175",NA,NA,NA,"61W13'9''","14S41'18''",NA,NA,"Rosanae",NA,NA,NA,NA
"2153","2020-05-08 11:10:30-03","UEFS","HUEFS","240577","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Fernandes, M.F.",NA,NA,NA,NA,"Brasil","Comunidade Santo Amaro.",NA,NA,"Floresta","HUEFS0240577","Angiospermae","Fabales","DC.",NA,"86","Bahia",NA,NA,"Itacaré","-39.023889","-14.262222",NA,NA,NA,NA,NA,"39W1'26''","14S15'44''",NA,NA,"Rosanae",NA,NA,NA,NA
"2154","2020-05-08 11:10:30-03","UEFS","HUEFS","240633","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Fernandes, M.F.",NA,NA,NA,NA,"Brasil","Comunidade Santo Amaro.",NA,NA,"Floresta","HUEFS0240633","Angiospermae","Fabales","DC.",NA,"154","Bahia",NA,NA,"Itacaré","-39.023889","-14.262222",NA,NA,NA,NA,NA,"39W1'26''","14S15'44''",NA,NA,"Rosanae",NA,NA,NA,NA
"2155","2020-05-08 11:10:30-03","UEFS","HUEFS","240767","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Fernandes, M.F.",NA,NA,NA,NA,"Brasil","Antiga estrada Maraú-Itacaré.",NA,NA,"Floresta","HUEFS0240767","Angiospermae","Fabales","DC.",NA,"402","Bahia",NA,NA,"Maraú","-39.014167","-14.225278",NA,NA,NA,NA,NA,"39W0'51''","14S13'31''",NA,NA,"Rosanae",NA,NA,NA,NA
"2156","2020-05-08 11:10:30-03","UEFS","HUEFS","46627","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Árbocz, G.F.","1997","07","03",NA,"Brasil","Margem MT-420, a 5 Km da cidade.",NA,NA,"Floresta Ombrófila alterada, relevo suave ondulado, solo tipo Podzúlico.","HUEFS0046627","Angiospermae","Fabales","DC.",NA,"4030","Mato Grosso","HUEFS0046627",NA,"Aripuanã","-59.407222","-10.208056",NA,NA,NA,NA,NA,"59W24'26''","10S12'29''",NA,NA,"Rosanae",NA,NA,NA,NA
"2157","2020-05-08 11:10:30-03","UEFS","HUEFS","49660","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Guedes, M.L.S.","1999","11","02",NA,"Brasil","Chapada Diamantina, Vale do Paty, caminho para o Cachoeirão.",NA,NA,NA,"HUEFS0049660","Angiospermae","Fabales","DC.",NA,"6946","Bahia","HUEFS0049660",NA,"Andaraí","-41.383333","-12.8",NA,NA,NA,NA,NA,"41W23'","12S48'",NA,NA,"Rosanae",NA,NA,NA,NA
"2158","2020-05-08 11:10:30-03","UEFS","HUEFS","72206","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Lima, M.P.M.","1995","04","04",NA,"Brasil","Fazenda do Bu, Mata do Bebedouro.",NA,NA,"Floresta Ombrófila Aberta.","HUEFS0072206","Angiospermae","Fabales","DC.",NA,"356","Bahia",NA,NA,"Conde","-42.633333","-12.04",NA,NA,NA,NA,NA,"42W38'","12S2'24''",NA,NA,"Rosanae",NA,NA,NA,NA
"2159","2020-05-08 11:10:30-03","UEFS","HUEFS","62863","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Jardim, J.G.","2000","02","24",NA,"Brasil","Faz. Engenho da Lama (Proprietário Genival Lucas), ca. 4,5 km ao S da cidade.",NA,NA,"Mata Higrófila.","HUEFS0062863","Angiospermae","Fabales","DC.","F.C.P.Garcia","2882","Bahia","HUEFS0062863",NA,"São Miguel das Matas","-39.432222","-13.046944","400","400",NA,NA,"2009","39W25'56''","13S2'49''","06",NA,"Rosanae",NA,NA,NA,NA
"2160","2020-05-08 11:10:30-03","UEFS","HUEFS","66824","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Jardim, J.G.","2002","11","15",NA,"Brasil","ca. 1km da BA 001. Região do Cotovelo.",NA,NA,"Restinga arbórea.","HUEFS0066824","Angiospermae","Fabales","DC.",NA,"4070","Bahia","HUEFS0066824",NA,"Canavieiras","-38.973056","-15.581389","97","97",NA,NA,NA,"38W58'23''","15S34'53''",NA,NA,"Rosanae",NA,NA,NA,NA
"2161","2020-05-08 11:10:30-03","UEFS","HUEFS","78595","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Thomas, W.W.","2004","03","01",NA,"Brasil","Serra das águas Belas. 18,5 km N of jct. BR 101 and road to Maceió, then 2 - 3 km W on cobblestone road.",NA,NA,"Coastal rainforest, partially disturbed.","HUEFS0078595","Angiospermae","Fabales","DC.",NA,"13189","Alagoas","HUEFS0078595",NA,"Flexeiras","-35.766667","-9.248056","400","400",NA,NA,NA,"35W46'0''","9S14'53''",NA,NA,"Rosanae",NA,NA,NA,NA
"2162","2020-05-08 11:10:30-03","UEFS","HUEFS","84672","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Carvalho-Sobrinho, J.G.de","2004","07","22",NA,"Brasil","Estrada CIA",NA,NA,"Mata Higrófila. Solo arenoso.","HUEFS0084672","Angiospermae","Fabales","DC.","F.C.P.Garcia","264","Bahia","HUEFS0084672",NA,"Salvador","-38.373611","-12.860833","80","80",NA,NA,"2009","38W22'25''","12S51'39''","06",NA,"Rosanae",NA,NA,NA,NA
"2163","2020-05-08 11:10:30-03","UEFS","HUEFS","98896","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Funch, L.S.","1992","11","17",NA,"Brasil","Rio Lençóis.",NA,NA,"Rio acima, parte mais preservada.","HUEFS0098896","Angiospermae","Fabales","DC.",NA,"94","Bahia","HUEFS0098896",NA,"Lençóis","-41.383333","-12.533333",NA,NA,NA,NA,NA,"41W23'","12S32'",NA,NA,"Rosanae",NA,NA,NA,NA
"2164","2020-05-08 11:10:30-03","UEFS","HUEFS","10297","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Santos, T.S.dos","1987","11","29",NA,"Brasil",NA,NA,NA,NA,"HUEFS0010297","Angiospermae","Fabales","DC.","F.C.P.Garcia","4344","Bahia","HUEFS0010297",NA,"Belmonte","-38.8828010559082","-15.8631000518799",NA,NA,"71281","auto","1999",NA,NA,"02",NA,"Rosanae",NA,NA,NA,NA
"2165","2020-05-08 11:10:30-03","UEFS","HUEFS","7935","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Pinto, G.C.P.","1986","12","26",NA,"Brasil",NA,NA,NA,NA,"HUEFS0007935","Angiospermae","Fabales","DC.","F.C.P.Garcia","11186","Bahia","HUEFS0007935",NA,"São Felipe","-39.0894012451172","-12.8472003936768",NA,NA,"15122","auto","1999",NA,NA,"02",NA,"Rosanae",NA,NA,NA,NA
"2166","2020-05-08 11:10:30-03","UEFS","HUEFS","33755","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Landim, M.","1995","03","12",NA,"Brasil",NA,NA,NA,"Mata.","HUEFS0033755","Angiospermae","Fabales","DC.","F.C.P.Garcia","254","Sergipe","HUEFS0033755",NA,"Capela","-37.0527992248535","-10.5032997131348",NA,NA,"19889","auto","2012",NA,NA,"06",NA,"Rosanae",NA,NA,NA,NA
"2167","2020-05-08 11:10:30-03","UEFS","HUEFS","200160","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Torres, J.E.L.","2013","02","17",NA,"Brasil","Aldeia.",NA,NA,NA,"HUEFS0200160","Angiospermae","Fabales","DC.","L.P.Queiroz","19962HST","Pernambuco","HUEFS0200160",NA,"Camaragibe","-34.9810981750488","-8.0216703414917",NA,NA,"11122","auto","2013",NA,NA,"11",NA,"Rosanae",NA,NA,NA,NA
"2168","2020-05-08 11:10:30-03","UEFS","HUEFS","212725","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Torres, J.E.L.","2014","02","26",NA,"Brasil","Aldeia.",NA,NA,NA,"HUEFS0212725","Angiospermae","Fabales","DC.",NA,"20676HST","Pernambuco","HUEFS0212725",NA,"Camaragibe","-34.9810981750488","-8.0216703414917",NA,NA,"11122","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"2169","2020-05-08 11:10:30-03","UEFS","HUEFS","233110","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","thibaudiana","Inga thibaudiana",NA,"Lima, H.C.de","2011","08","19",NA,"Brasil","Igarapé Preto, afluente do rio Jauari. Vegetação de margem de rio.",NA,NA,NA,"HUEFS0233110","Angiospermae","Fabales","DC.","F.Bonadeu","7344","Amazonas",NA,NA,"Barcelos","-62.9241981506348","-0.974722027778625",NA,NA,"358570","auto","2017",NA,NA,"02",NA,"Rosanae",NA,NA,NA,NA
