"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"299","2019-11-01 15:05:28-03","UnB","UB","130246","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Soares-Silva, LH","Soares-Silva, LH","1996","05","06","Brasil","Paraná ","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"595","Porção Norte-Parque Estadual Mata dos Godoy",NA,NA,"Southern America",NA,NA,"Flores cremes.; Árvore 9m.","Dicotyledoneae",NA,"63728","auto","2001",NA,NA,NA,NA,NA,NA,NA
"300","2019-11-01 15:05:28-03","UnB","UB","130243","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Soares-Silva, LH","Silva, FC","1996","11","05","Brasil","Paraná ","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"2060","Arredores",NA,NA,"Southern America",NA,NA,"Botões florais.; Árvore 6m.","Dicotyledoneae",NA,"21990","auto","1996",NA,NA,NA,NA,NA,NA,NA
"301","2019-11-01 15:05:28-03","UnB","UB","130244","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Soares-Silva, LH","Silva, FC","1996","11","27","Brasil","Paraná ","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"2129","Arredores",NA,NA,"Southern America",NA,NA,"Botões florais verdes.; Árvore 6m.","Dicotyledoneae",NA,"21990","auto","1996",NA,NA,NA,NA,NA,NA,NA
"302","2019-10-03 10:04:10-03","UFSCar","SORO","2618","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.924722","-24.169139","47°55'29''W","24°10'8,9''S",NA,NA,"509","P.E. Carlos Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-10-03 10:04:10-03","UFSCar","SORO","3930","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand.",NA,NA,"1996","12","11","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"181","Sub-distrito de Sousas. Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,"Interior de mata. Árvore, 7m de altura, PAP 53cm. Flores brancas e diminutas",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-05-06 12:00:58-03","UFU","HUFU","60235","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Soares-Silva, L.H.","Soares; Silva, L.H.; Chagas & Silva, F.","1996","05","06","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"HUFU00017025",NA,"595","Parque Estadual Mata dos Godoy, Porção norte.",NA,NA,NA,NA,NA,"Árvore, ca. 9 m alt. Botões florais e flores creme. Odorífera.",NA,NA,"63728","auto","1996",NA,NA,NA,NA,NA,NA,NA
"305","2020-08-20 14:58:14-03","UFSC","FLOR","59429","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Seubert, R.C.","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","2014","04","24","Brasil","Santa Catarina","Indaial","-49.212222","-27.119167","49º12'44''W","27º7'9''S","FLOR0059429","FLOR0059429","95","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","650","650",NA,NA,NA,"Arvoreta. Doação Herbário FURB 46634.",NA,"Myrtales",NA,NA,"2014","04","24",NA,NA,NA,NA,NA
"306","2020-08-20 14:58:14-03","UFSC","FLOR","59505","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Seubert, R.C.","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","2014","08","14","Brasil","Santa Catarina","Indaial","-49.221389","-27.117222","49º13'17''W","27º7'2''S","FLOR0059505","FLOR0059505","32","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","649","649",NA,NA,NA,"Arbórea. Doação Herbário FURB 46655.",NA,"Myrtales",NA,NA,"2014","08","14",NA,NA,NA,NA,NA
"307","2020-08-20 14:58:14-03","UFSC","FLOR","62827","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Museu Botânico de Curitiba","Zuchiwschi, E.","2007","07","25","Brasil","Santa Catarina","Anchieta","-53.4","-26.59","53º24'W","26º35'24''S","FLOR0062827","FLOR0062827","405",NA,NA,NA,NA,NA,NA,"Arbórea.",NA,"Myrtales",NA,NA,"2007","11","30",NA,NA,NA,NA,NA
"308","2020-08-20 14:58:14-03","UFSC","FLOR","67579","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Saueressig, D.","Oliveira, F.C.","2019","02","13","Brasil","Paraná","Pinhão","-51.508611","-25.799722","51º30'31''W","25º47'59''S","FLOR0067579","FLOR0067579","190",NA,"1238","1238",NA,NA,NA,"Floresta Ombrófila Mista. Exsicata coletada para o projeto #?#Pigs, forests and institutional tipping points#?#, desenvolvido pela aluna de doutorado Flávia Camargo de Oliveira, pela University of California Santa Cruz (UCSC), pelo Enviro",NA,"Myrtales",NA,NA,"2019","05","02",NA,NA,NA,NA,NA
"309","2020-08-20 20:40:26-03","UFSC","FLOR","28411","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Kawasaki, M.L.","Barbosa, E.; Cruz, J.M.","1997","04","17","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"FLOR0028411",NA,"68","Rio Capivari.",NA,NA,NA,NA,NA,"arbusto, flor alva, 3m altura",NA,"Myrtales","55154","auto","1997",NA,NA,NA,NA,NA,NA,NA
"310","2020-08-20 20:40:26-03","UFSC","FLOR","27763","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Soares-e-Silva, L.H.","Kozera, C.","1997","04","30","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"FLOR0027763",NA,"557","Parque Barigui.",NA,NA,NA,NA,NA,"árvore, flor branca com perfume, 7m altura",NA,"Myrtales","25180","auto","1997",NA,NA,NA,NA,NA,NA,NA
"311","2020-08-20 20:40:26-03","UFSC","FLOR","29054","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Sobral, M.; et alii","1990","04","01","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"FLOR0029054",NA,"6224","Trilha dos Jesuítas.",NA,NA,NA,NA,NA,"arvoreta, flor em botão, 4m altura",NA,"Myrtales","17116","auto","1990",NA,NA,NA,NA,NA,NA,NA
"312","2020-08-20 14:58:14-03","UFSC","FLOR","41256","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M.","Silva Filho, F.A. da; Reis, A.","1983","10","09","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0041256",NA,"129","Caminho Lajeado, Ilha do Campeche, Ilha de Santa Catarina.","50","50",NA,NA,NA,"árvore, Fruto Imaturo, verde; maduro vinho, 6m altura",NA,"Myrtales","27000","auto","2017","02","24",NA,NA,NA,NA,NA
"313","2020-08-20 14:58:14-03","UFSC","FLOR","1242","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Klein, R.M.","1967","05","18","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0001242",NA,"7443","Morro Costa da Lagoa, Ilha de Santa Catarina.","200","200",NA,NA,NA,"árvore, flor branca, 15m altura",NA,"Myrtales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-08-20 14:58:14-03","UFSC","FLOR","895","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Reitz, R.; Klein, R.M.","1956","03","29","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"FLOR0000895",NA,"2954","Morro da Ressacada.","100","100",NA,NA,NA,"árvore, flor branca, 10m altura",NA,"Myrtales","27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-03-04 15:45:21-03","IF","SPSF","37929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"O.S.Ribas & J.M.Silva","2006","06","30","Brasil","PR","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"7318","Parque Estadual Vila Rica do Espírito Santo",NA,NA,"América do Sul",NA,NA,"COLETA: Floresta estacdional semidecídua.&nf;Árvore 8m., flores alvas.;","Magnoliophyta","Myrtales","16297","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"316","2021-03-04 15:45:21-03","IF","SPSF","16174","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","((Legr.) Legr.)","M.Sobral","G. Hatschbach",NA,NA,NA,"Brasil","PR","Mal.Candido Rodon",NA,NA,NA,NA,NA,NA,"19153","Dois Irmãos",NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto, flor alva; mata pluvial da bacia do rio Paraná.;","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"317","2021-03-04 15:45:21-03","IF","SPSF","48985","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","((D.Legrand)) (D.Legrand)","O.T. Aguiar","R.Cielo-Filho","2014","08","04","Brasil","PR","Medianeira","-54.081111","-25.2725",NA,NA,NA,NA,"1494","Bairro Belo Horizonte","450","450","América do Sul",NA,NA,"COLETA: Árvore, 6m, fruto imaturo verde e maduro roxo.; GEOGRAFIA: Parque Tupâ Mbae, Floresta Estacional Semidecidual, floresta secundária.;","Magnoliophyta","Myrtales",NA,NA,"2014","08","28","Magnoliopsida",NA,NA,NA,NA
"318","2021-02-08 12:43:51-03","UFRGS","ICN","083562","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Bueno, RJG","1986","05","02","Brasil","SC","São Miguel do Oeste",NA,NA,NA,NA,NA,NA,"13","Parque municipal",NA,NA,"América do Sul",NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Arbusto 3m","Dicotyledon",NA,NA,NA,"1986","09",NA,NA,NA,NA,NA,NA
"319","2021-02-08 12:43:51-03","UFRGS","ICN","094644","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Bernardi, L","1979","01","09","Paraguai","Canindeyú",NA,NA,NA,NA,NA,NA,NA,"s.n.","Procera relicta per viam Salto del Guairá versus Colonia Guadalupe",NA,NA,"América do Sul",NA,NA,"Arbuscula 4 metralis 10cm. foliis coriaceis superne atro viridibus, flores in alabastro axillares virides videntur sessiles vel brevissime pedicellati fient; In silva","Dicotyledon",NA,NA,NA,"1984","10",NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:43:51-03","UFRGS","ICN","178422","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Molz, M","Molz, M","2008","05","13","Brasil","RS","Três Passos","-54.001944","-27.481389","-54.001944","-27.481389",NA,NA,"s.n.","Lageado Grande, mancha 12",NA,NA,"América do Sul",NA,NA,"-54.001826, -27.481466 WGS-84; 0,8m de altura; Sub-bosque","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-02-08 12:43:51-03","UFRGS","ICN","066153","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Hatschbach, G","1968","04","25","Brasil","PR","Marechal Cândido Rondon","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"19153","2 Irmãos",NA,NA,"América do Sul",NA,NA,"Igual a ICN 124119. Doação do MBM; Arbusto 2m, flor alva; Mata pluvial bacia do rio Paraná","Dicotyledon",NA,"27823","auto","1985","07",NA,NA,NA,NA,NA,NA
"322","2021-02-08 12:43:51-03","UFRGS","ICN","066118","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Cordeiro, J; Silva, JM","1985","08","21","Brasil","PR","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"124","Véu de Noiva",NA,NA,"América do Sul",NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Arvoreta 3m; Mata pluvial","Dicotyledon",NA,"30514","auto","1985","10",NA,NA,NA,NA,NA,NA
"323","2021-02-08 12:43:51-03","UFRGS","ICN","167422","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Nilson, AD","Nilson, AD","2010","12","09","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"s.n.","Jardim Botânico",NA,NA,"América do Sul",NA,NA,"Obs: Planta procedente do Estado do Rio Grande do Sul, coletada no Parque do Turvo no Município de Derrubadas. Plantada no Jardim Botânico de Porto Alegre em 1999.","Dicotyledon",NA,"29946","auto","2010","12","09",NA,NA,NA,NA,NA
"324","2021-02-08 12:43:51-03","UFRGS","ICN","085178","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Sobral, M; et al.","1982","12",NA,"Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"s.n.","Parque Estadual do Turvo",NA,NA,"América do Sul",NA,NA,"Arbusto 1-2m, flores brancas, em botão.; Em interior de mata.","Dicotyledon",NA,"14404","auto","1983",NA,NA,NA,NA,NA,NA,NA
"325","2021-02-08 12:43:51-03","UFRGS","ICN","050394","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Brack, P; et al.","1981","07",NA,"Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"s.n.","Parque Estadual do Turvo, na região das Lagoas",NA,NA,"América do Sul",NA,NA,"Arbusto de casca rugosa. Flores fecundadas e frutos; Area alagadiça","Dicotyledon",NA,"14404","auto","1982","02","09",NA,NA,NA,NA,NA
"326","2021-02-08 12:43:51-03","UFRGS","ICN","200521","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Molz, M","Richit, JF","2019","04","17","Brasil","RS","Maximiliano de Almeida","-51.446667","-27.593056","-51.446667","-27.593056",NA,NA,"s.n.",NA,NA,NA,"América do Sul",NA,NA,"Material testemunho; Arvoreta de folhas avermelhadas quando jovens.; Margem de riacho","Dicotyledon",NA,NA,NA,"2019","04","18",NA,NA,NA,NA,NA
"327","2021-02-08 12:43:51-03","UFRGS","ICN","192285","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Silva, JM; et al.","2007","10","16","Brasil","PR","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"6105","América de Baixo",NA,NA,"América do Sul",NA,NA,"Doação MBM; Árvore, 5m, fruto vinoso; Floresta Atlântica.","Dicotyledon",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-02-08 12:43:51-03","UFRGS","ICN","090152","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Hatschbach, G; Campos, AR","1989","07","14","Brasil","PR","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"53203","Rio Bromado","100","100","América do Sul",NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Arvore 5m, frutos avermelhados; Mata pluvial","Dicotyledon",NA,"30514","auto","1990",NA,NA,NA,NA,NA,NA,NA
"329","2021-02-08 12:43:51-03","UFRGS","ICN","094500","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Kummrow, R; et al.","1987","08","18","Brasil","PR","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"2938","Véu de Noiva",NA,NA,"América do Sul",NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Arvore 8m, frutos vermelho escuro; Mata pluvial","Dicotyledon",NA,"30514","auto","1987",NA,NA,NA,NA,NA,NA,NA
"330","2021-02-08 12:43:51-03","UFRGS","ICN","124722","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Silva, JM; et al.","1998","02","19","Brasil","PR","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"2281","Castelhanos",NA,NA,"América do Sul",NA,NA,"Árvore, 5m; flor alva. Floresta atlântica.","Dicotyledon",NA,"45291","auto","1999",NA,NA,NA,NA,NA,NA,NA
"331","2021-02-08 12:43:51-03","UFRGS","ICN","167697","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Grings, M","Grings, M","2008","07","05","Brasil","RS","São Borja","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"1277","Projeto de Assentamento São Marcos",NA,NA,"América do Sul",NA,NA,"arvoreta com frutos iniciando o seu desenvolvimento; na floresta de galeria do rio Uruguai","Dicotyledon",NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-02-08 12:43:51-03","UFRGS","ICN","050393","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Jarenkow, JA","1981","07","10","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"s.n.",NA,NA,NA,"América do Sul",NA,NA,"Arbusto com casca rugosa, frutos maduros, vermelhos","Dicotyledon",NA,"14404","auto","1982","02","09",NA,NA,NA,NA,NA
"333","2021-02-08 12:43:51-03","UFRGS","ICN","085180","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Brack, P; et al.","1982","07",NA,"Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"s.n.","Parque Estadual do Turvo",NA,NA,"América do Sul",NA,NA,"Arbusto 2m, flores brancas; Em mata à beira do arroio Mairoza","Dicotyledon",NA,"14404","auto","1983",NA,NA,NA,NA,NA,NA,NA
"334","2021-02-08 12:43:51-03","UFRGS","ICN","051001","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Brack, P; et al.","1981","10","15","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"s.n.","Parque Estadual do Turvo",NA,NA,"América do Sul",NA,NA,"Arbusto cerca 2m altura. Frutos roxos, sementes com cotilédones mais ou menos separados, casca rugosa; Em beira de arroio","Dicotyledon",NA,"14404","auto","1982","02","09",NA,NA,NA,NA,NA
"335","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","21154","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Molz, M.","Hatschbach, G.","1985","02",NA,"Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HAS0021154",NA,"48937","Col. Santos Andrade","800","800",NA,NA,NA,"Arvoreta 4m, flores alvas, mata pluvial baixa","Magnoliophyta",NA,"45291","auto","2017","10","05",NA,NA,NA,NA,NA
"336","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","73620","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Mattos, J.","Tessmann, G.","1937","02",NA,"Brasil","Paraná","São Sebastião",NA,NA,NA,NA,"HAS0073620",NA,"s.n.","Fazenda Faxinal",NA,NA,NA,NA,NA,"IHN 5834.","Magnoliophyta",NA,NA,NA,"1987","06",NA,NA,NA,NA,NA,NA
"337","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","73628","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Grings, M.","Krapovickas, A.","1974","09",NA,"Argentina","Santo Tomé","Corrientes",NA,NA,NA,NA,"HAS0073628",NA,"26256","Ayo. Chimiray",NA,NA,NA,NA,NA,"Frutos negros, esféricos aplanados, 1 cm de diâmetro, 2 m. de alt., orillas del arroyo, interior de selva.","Magnoliophyta",NA,NA,NA,"2012","07","04",NA,NA,NA,NA,NA
"338","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75158","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Grings, M.","Bassan, M.H.","1986","07",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)",NA,NA,NA,NA,"HAS0075158",NA,"s.n.","P. E. F. do Turvo, rio Mairosa",NA,NA,NA,NA,NA,"fl. brancas","Magnoliophyta",NA,NA,NA,"2012","06","18",NA,NA,NA,NA,NA
"339","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","94663","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Molz, M.","Molz, M.","2017","01",NA,"Brasil","Santa Catarina","Joinville","-49.00703","-26.29334","-49,0070300","-26,2933400","HAS0094663",NA,"s.n.","Piraí","130","130",NA,NA,NA,"Flor. Ombrófila densa; arvoreta. Datum WGS84.","Magnoliophyta",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"340","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","73621","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Mattos, J.","Mattos, J.","1963","09",NA,"Brasil","Rio Grande do Sul","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"HAS0073621",NA,"s.n.","Granja Sodal",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"23862","auto","1980",NA,NA,NA,NA,NA,NA,NA
"341","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","73622","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Mattos, J.","Mattos, J.","1967",NA,NA,"Brasil","Rio Grande do Sul","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"HAS0073622",NA,"s.n.","Granja Sodal",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"23862","auto","1981",NA,NA,NA,NA,NA,NA,NA
"342","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","73630","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Silveira, N.","1984","05",NA,"Brasil","Rio Grande do Sul","Palmeira das Missões","-53.3135986328125","-27.8994007110596",NA,NA,"HAS0073630",NA,"1150","No mato da Escola Agrícola",NA,NA,NA,NA,NA,"No mato com cerca de 4,0 m. de altura, fl. Passados.","Magnoliophyta",NA,"33527","auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","73623","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Silveira, N.","1990","05",NA,"Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"HAS0073623",NA,"9573","Parque Estadual Florestal do Turvo",NA,NA,NA,NA,NA,"1,5 m, frutos amadurecendo, avermelhados.","Magnoliophyta",NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","73619","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Grings, M.","Silveira, N.","1990","09",NA,"Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"HAS0073619",NA,"8900","Parque Estadual Florestal do Turvo, estrada para Porto Garcia",NA,NA,NA,NA,NA,"No mato, 2 m. de altura, frutos maduros atropurpúreos.","Magnoliophyta",NA,"14404","auto","2012","07","04",NA,NA,NA,NA,NA
"345","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","73158","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Grings, M.","Bassan, H.","1986","07",NA,"Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"HAS0073158",NA,"s.n.","Parque Estadual Florestal do Turvo, nas margens do Rio Mairosa",NA,NA,NA,NA,NA,"Flores brancas.","Magnoliophyta",NA,"14404","auto","2012","06","18",NA,NA,NA,NA,NA
"346","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","73626","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Bassan, H.","1986","07",NA,"Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"HAS0073626",NA,"459","Parque Estadual Florestal do Turvo, nas margens do Rio Mairosa",NA,NA,NA,NA,NA,"Frutos verdes.","Magnoliophyta",NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","73625","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Silveira, N.","1990","11",NA,"Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"HAS0073625",NA,"9009","Parque Estadual Florestal do Turvo, no Rio Calixto",NA,NA,NA,NA,NA,"No mato, arvoreta, frutos maduros.","Magnoliophyta",NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA,NA
