"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","stateProvince","preparationType","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","individualCount","fieldNumber"
"266","2020-08-31 09:17:27-03","INPA","INPA","87924","S","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Hatschbach, GG","Hatschbach, GG","1970","02","25","Brasil","Guarapuava","Palmerinha","-51.4580993652344","-25.395299911499",NA,NA,NA,"INPA0087924","INPA0087924 INPA0087924_e","Dicotyledon Rosids","Rosales","26493","Southern America","Paraná",NA,NA,NA,"1971","53832","auto",NA,NA,NA,NA,NA,NA,NA
"267","2021-01-09 21:48:46-03","UNICENTRO","HUCO","4331","S","Plantae","Quilajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul) Mart","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","10","08","Brasil","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,"Bloco 14, Parcela 1, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004331",NA,NA,NA,"33",NA,"Paraná",NA,NA,NA,"2011","27771","auto",NA,NA,NA,NA,NA,NA,NA
"268","2021-01-09 21:48:46-03","UNICENTRO","HUCO","4332","S","Plantae","Quilajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul) Mart","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","07","30","Brasil","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,"Bloco 18, Parcela 1, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004332",NA,NA,NA,"113",NA,"Paraná",NA,NA,NA,"2011","27771","auto",NA,NA,NA,NA,NA,NA,NA
"269","2021-01-09 21:48:46-03","UNICENTRO","HUCO","4330","S","Plantae","Quilajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul) Mart","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","10","08","Brasil","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,"Bloco 14, Parcela 1, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004330",NA,NA,NA,"134",NA,"Paraná",NA,NA,NA,"2011","27771","auto",NA,NA,NA,NA,NA,NA,NA
"270","2021-01-09 21:48:46-03","UNICENTRO","HUCO","0909","S","Plantae","Quilajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul) Mart","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","10","21","Brasil","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,"Regeneração 10 ha, B1/ P3/ F1; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista","HUCO000909",NA,NA,NA,"323",NA,"Paraná",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"271","2020-06-25 16:06:25-03","FUVATES","HVAT","2167","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","M. Verdi","M. Verdi; R. P. Hasckel; G. Klemz","2009","01","27","Brasil","Cerro Negro","Araça.","-51.460556","-28.336667","-51º27'38''W","-28º20'12''S","Flor Branca. Doação do Herbário FURB, registro FURB 11739; Florística IFFSC 1195, Floresta Ombrófila Mista.","HVAT00002167",NA,NA,NA,"1463",NA,"Santa Catarina",NA,NA,NA,"2009",NA,NA,NA,NA,"01","27",NA,NA,NA
"272","2020-06-25 16:06:25-03","FUVATES","HVAT","4444","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","B. Rambo","A. Sehnem","1950","02","03","Brasil","Porto Alegre","Bairro Glória.","-51.23","-30.033056","-51º13'48''W","-30º1'59''S","Doação do Herbário PACA, registro PACA 50577; Arvore grossa","HVAT00004444",NA,NA,NA,"4383",NA,"Rio Grande do Sul",NA,NA,NA,"1950",NA,NA,NA,NA,"02","03",NA,NA,NA
"273","2020-09-08 14:21:43-03","FUVATES","HVAT","5863","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","F. Bruxel; L.J. de Vargas; E. Freitas","E. Freitas","2020","03","07","Brasil","Arvorezinha","Linha Gramado. Beira de mata.","-52.198611","-28.881111","52º11'55''W","28º52'52''S","Arbórea, ramo fértil","HVAT00005863",NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,"2020",NA,NA,NA,NA,"03","07",NA,NA,NA
"274","2020-09-12 05:00:02-03","US","US","616819","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"-. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US01351254","US01351254_01",NA,"Rosales","2095","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"275","2020-09-12 05:00:02-03","US","US","2251767","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"L. Smith","1957","2","12","Brazil",NA,"Estrada da Rodagem Federal km 3 south of Lajes",NA,NA,NA,NA,NA,"US01351249","US01351249_01",NA,"Rosales","11294","South America - Neotropics","Lages",NA,"900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"276","2020-09-12 05:00:02-03","US","US","2101816","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"B. Rambo","1933","11","16","Brazil",NA,"Vila Manresa p. P. Alegre",NA,NA,NA,NA,NA,"US01351253","US01351253_01",NA,"Rosales","599","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"277","2020-09-12 05:00:02-03","US","US","2101954","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"B. Rambe","1951","3","26","Brazil",NA,"Vila Manresa",NA,NA,NA,NA,NA,"US01351248","US01351248_01",NA,"Rosales","50253","South America - Neotropics","Porto Alegre",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"278","2020-09-12 05:00:02-03","US","US","3217824","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"A. Jasper & M. Rossato","1992","1","22","Brazil",NA,"Seival",NA,NA,NA,NA,NA,"US01351244","US01351244_01",NA,"Rosales","s.n.","South America - Neotropics","Caçapava do Sul",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"279","2020-09-12 05:00:02-03","US","US","3367238","PreservedSpecimen","Plantae","Rosaceae (Quillajaceae)","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Smith, S. F., (US), NMNH","R. A. Wasum et al.","1998","5","31","Brazil",NA,"Mun. Caçapava do Sul - Minas de Camaquã",NA,NA,NA,NA,NA,"US03472365",NA,NA,"Rosales","12580","South America","Rio Grande do Sul",NA,"300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"280","2020-09-12 05:00:02-03","US","US","3365724","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"R. Wasum","1997","12","12","Brazil",NA,"Minas de Camaquã",NA,NA,NA,NA,NA,"US01351245","US01351245_01",NA,"Rosales","12249","South America - Neotropics","Caçapava do Sul",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"281","2020-09-12 05:00:02-03","US","US","2706838","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"G. Hatschbach","1970","2","25","Brazil",NA,"Palmerinha",NA,NA,NA,NA,NA,"US01351252","US01351252_01",NA,"Rosales","26493","South America - Neotropics","Guarapuava",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"282","2020-09-12 05:00:02-03","US","US","3080994","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"L. Seger, L. Seger & et al.","1987","3","29","Brazil",NA,"Morro Reuter",NA,NA,NA,NA,NA,"US01351243","US01351243_01",NA,"Rosales","2603","South America - Neotropics","Dois Irmãos",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"283","2020-09-12 05:00:02-03","US","US","3383346","PreservedSpecimen","Plantae","Rosaceae (Quillajaceae)","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Smith, S. F., (US), NMNH","A. Kegler","1999","1","20","Brazil",NA,"Mun. de Caxias do Sul - Criúva",NA,NA,NA,NA,NA,"US03472366",NA,NA,"Rosales","12985","South America","Rio Grande do Sul",NA,"780",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"284","2020-09-12 05:00:02-03","US","US","3442172","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"R. Wasum","2003","1","15","Brazil",NA,"Fazenda Passo da Guarda",NA,NA,NA,NA,NA,"US01351246","US01351246_01",NA,"Rosales","1714","South America - Neotropics","Bom Jesus",NA,"1050",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"285","2020-09-12 05:00:02-03","US","US","2251861","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"L. Smith & Klein, R.","1957","3","17","Brazil",NA,"Pinheiral, Estrada da Rodagem Federal Km 3 south of Lages",NA,NA,NA,NA,NA,"US01351250","US01351250_01",NA,"Rosales","12230","South America - Neotropics","Lages",NA,"900","950",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"286","2020-09-12 05:00:02-03","US","US","2427426","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"R. Reitz & R. M. Klein","1962","1","10","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01351251","US01351251_01",NA,"Rosales","11976","South America - Neotropics","Curitibanos",NA,"900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"287","2020-09-12 05:00:02-03","US","US","2026988","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"R. Rambo","1950","2","16","Brazil",NA,"Morro da Policia, prope Porto Alegre",NA,NA,NA,NA,NA,"US01351247","US01351247_01",NA,"Rosales","45835","South America - Neotropics","Porto Alegre",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"288","2020-09-02 16:38:35-03","Cenargen","CEN","113816","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","M. Figueira & B.Schindler","Maurício Figueira","2019","04","06","Brasil","SANTA MARIA","Distrito de Palma.","-53.573333","-29.698888","-53.573333","-29.698888","Beira de estrada rural, CAP de 26 cm, tronco reto, cilindrico, com lenticelas abundantes, perpendiculares ao tronco, frutos imaturos verdes. Doação Herbário SMDB nº 18793.","CEN00113816","CEN00113816",NA,NA,"976",NA,"RS","Exsicatas",NA,NA,"2019",NA,NA,NA,NA,"04",NA,NA,"1",NA
"289","2020-09-02 16:38:35-03","Cenargen","CEN","67152","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","G. Pereira-Silva","Glocimar Pereira-Silva","2005","05","10","Brasil","VACARIA","Estrada de acesso ao Parque Estadual dos Encanados, cerca de 45 km.","-50.886111","-28.121388","-50.886111","-28.121388","Área de influência indireta.","CEN00067152","CEN00067152",NA,NA,"10089",NA,"RS","Exsicatas","800","800","2010",NA,NA,NA,NA,"04",NA,NA,"4",NA
"290","2020-10-15 09:54:03-03","UFPR","EFC","14227","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Blum, C.T.","Blum, C.T.; Hoffman, P.M.","2013","03","01","Brasil","Fernandes Pinheiro","Sítio das Araucárias","-50.5475006103516","-25.4132995605469",NA,NA,"Árvore com 10 m. Frutos maduros abertos.","EFC014227",NA,NA,NA,"1008",NA,"Paraná",NA,NA,NA,"2013","27771","auto",NA,NA,"03","01",NA,NA,NA
"291","2020-10-15 09:54:03-03","UFPR","EFC","18225","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Seki M. S.","Seki M. S.","2019","02","01","Brasil","Lages","Faixa de domínio da rodovia BR-116","-50.4026","-27.874","-50.4026","-27.8740","Árvore com 7 m de altura; ocorrência isolada junto à rodovia BR-116, próxima ao rio Caveiras. Frutos imaturos (verdes) e com flores. __COMMOM_NAME__: sabão-de-soldado","EFC018225",NA,NA,NA,NA,NA,"SC",NA,"877","877","2019",NA,NA,NA,NA,"02","08",NA,NA,NA
"292","2020-10-15 09:54:03-03","UFPR","EFC","2736","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Hatschbach, G.","Grance, L.","1991","10","03","Argentina","Guarani",NA,NA,NA,NA,NA,"Árvore 7m, com frutos. Fac. Ciencias Forestales __COMMOM_NAME__: Saboneteira","EFC002736",NA,NA,NA,NA,NA,"Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-10-15 09:54:03-03","UFPR","EFC","8217","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don",NA,"Steinbrenner, M.C.A.","1996","01","01","Brasil","Campo Belo do Sul","Fazenda Guamirim-Gateados","-50.7396","-27.9073","-50.7396","-27.9073","Árvore com flores brancas e botões florais __COMMOM_NAME__: Murta","EFC008217",NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,"1997",NA,NA,NA,NA,"12","01",NA,NA,NA
"294","2020-10-15 09:54:03-03","UFPR","EFC","13720","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don","Ribeiro, C.L.","Ribeiro, C.L.","2015","02","15","Brasil","Lages",NA,"-50.4677","-27.9345","-50.4677","-27.9345","Indivíduo isolado","EFC013720",NA,NA,NA,"165",NA,"Santa Catarina",NA,"939","939","2015",NA,NA,NA,NA,"02","15",NA,NA,NA
"295","2020-10-15 09:54:03-03","UFPR","EFC","8216","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","lancifolia","Quillaja lancifolia","D.Don",NA,"Steinbrenner, M.C.A.","1995","03","08","Brasil","Campo Belo do Sul","Fazenda Guamirim-Gateados","-50.7396","-27.9073","-50.7396","-27.9073","Árvore dominante e com frutos maduros __COMMOM_NAME__: Murta","EFC008216",NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,"1997",NA,NA,NA,NA,"12","01",NA,NA,NA
"296","2019-11-13 11:29:36-03","USP","SPF","217559","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Luebert, F","Mello-Silva, R","2015","01","29","Brasil","Lages","Salto Caveiras, Campo com capões de Podocarpus no alto e ao lado do salto do rio Caveiras.","-50.4835","-27.812083","-50.4835","-27.812083",NA,"SPF00217559",NA,NA,NA,"3759",NA,"Santa Catarina",NA,"854","854","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-13 11:29:36-03","USP","SPF","217570","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Luebert, F","Mello-Silva, R","2015","01","29","Brasil","Capão Alto","Estrada para barragem do Paiquerê, vicinal a leste da BR-116, cerca de 1,9 km da rodovia.","-50.568222","-28.086278","-50.568222","-28.086278",NA,"SPF00217570",NA,NA,NA,"3770",NA,"Santa Catarina",NA,"1015","1015","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:29:36-03","USP","SPF","217585","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Luebert, F","Mello-Silva, R","2015","01","30","Brasil","Urubici","Rio Lava Tudo. 29 km de Urubici na rodovia para São Joaquim. Ao lado do rio.","-49.711167","-28.145556","-49.711167","-28.145556",NA,"SPF00217585",NA,NA,NA,"3785",NA,"Santa Catarina",NA,"1220","1220","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-13 11:29:36-03","USP","SPF","217592","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Luebert, F","Mello-Silva, R","2015","01","31","Brasil","Bom Jardim da Serra","Rodovia Bom Jardim da Serra - São Joaquim (SC-390), próximo a ponte sobre o rio Pelotas.","-49.678139","-28.33375","-49.678139","-28.33375",NA,"SPF00217592",NA,NA,NA,"3788",NA,"Santa Catarina",NA,"1200","1200","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:29:36-03","USP","SPF","48395","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Anônimo","Tressens, SG","1985","01","07","Argentina","Ituzaingó",NA,NA,NA,NA,NA,NA,"SPF00048395",NA,NA,NA,"3007","Southern America","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:29:36-03","USP","SPF","30305","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Anônimo","Hatschbach, G","1971","02","25","Brasil","Guarapuava",NA,"-51.4580993652344","-25.395299911499",NA,NA,NA,"SPF00030305",NA,NA,NA,"26493",NA,"Paraná",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:29:36-03","USP","SPF","125189","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Anônimo","Stehmann, JR","1994","01","21","Brasil","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,"SPF00125189",NA,NA,NA,"1343",NA,"Rio Grande do Sul",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"303","2021-03-25 13:53:24-03","UNIVILLE","JOI","14253","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","M. Verdi","Verdi, M.","2009","01","27","Brasil","Cerro Negro","Araça.","-50.94","-27.63","50º56'24''W","27º37'48''S","; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI014253",NA,NA,NA,"1463",NA,"Santa Catarina",NA,"995","995","2009",NA,NA,NA,NA,"01","27",NA,NA,NA
"304","2021-03-25 13:53:24-03","UNIVILLE","JOI","8791","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","A.L. de Gasper","Verdi, M.","2008","01","22","Brasil","Ibiam",NA,"-51.2369003295898","-27.1814002990723",NA,NA,"Florística IFFSC 496 (ponto descartado); TIPO VEGETACIONAL: FOM","JOI008791",NA,NA,NA,"22738",NA,"Santa Catarina",NA,NA,NA,"2008","13703","auto",NA,NA,"09","18",NA,NA,NA
"305","2021-03-25 13:53:24-03","UNIVILLE","JOI","14122","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","M. Verdi","Verdi, M.","2010","03","08","Brasil","Urubici","RPPN Leão da Montanha.","-49.5917015075684","-28.0149993896484",NA,NA,"Florística IFFSC mv30 (Arvoreta) - Herbário Dr. Roberto Miguel Klein - 22279; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI014122",NA,NA,NA,"3830",NA,"Santa Catarina",NA,"1050","1050","2010","30102","auto",NA,NA,"03","08",NA,NA,NA
"306","2019-10-07 09:29:52-03","UEFS","HUEFS","10211","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Hatschbach, G.","1991","08","19","Brasil","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,"HUEFS0010211","HUEFS0010211","Angiospermae","Fabales","55699",NA,"Santa Catarina",NA,"1300","1300",NA,"30102","auto","Rosanae",NA,NA,NA,NA,NA,NA
"307","2018-04-04 16:45:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis",NA,"RRC ID Flag","L. A. Strieder",NA,NA,NA,"Brazil",NA,NA,"-54","-30",NA,NA,NA,NA,NA,"Spermatophyta",NA,"33208","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"33208"
"308","2018-04-04 16:26:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis",NA,"RRC ID Flag","M. Sobral",NA,NA,NA,"Brazil",NA,NA,"-54","-30",NA,NA,NA,NA,NA,"Spermatophyta",NA,"3802","South America","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"3802"
"309","2019-01-25 15:45:28-02","IAC","IAC","10768","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","Bertoni","Bertoni","1946","01","07","Argentina","Candelaria",NA,"-55.7333","-27.4667","-55.7333","-27.4667","Cerro Corá / Material botânico recebido do Instituto Miguel Lillo, Argentina em 14-06-1949",NA,NA,NA,NA,"2610",NA,"Misiones",NA,NA,NA,"1946",NA,NA,NA,NA,"01","07",NA,NA,NA
"310","2019-01-25 15:45:28-02","IAC","IAC","10889","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.","J.E. Montes","J.E. Montes","1946","02","03","Argentina","Candelaria","Loreto","-55.7333","-27.4667","-55.7333","-27.4667","Material botânico recebido do Instituto Miguel Lillo, Argentina em 14-06-1949",NA,NA,NA,NA,"2076",NA,"Misiones",NA,NA,NA,"1946",NA,NA,NA,NA,"02","03",NA,NA,NA
"311","2020-03-11 11:30:39-03","URICER","HPBR","12120","S","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","Mart.","RAMBO, B.","SEHNEM, A.","1950","02","03","Brasil","Porto Alegre","Glória","-51.2299995422363","-30.0331001281738",NA,NA,NA,"HPBR012120",NA,NA,NA,NA,NA,"RS",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"312","2020-09-22 13:49:02-03","USP","SPFW","6148","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil.;Tul.) Mart.","F. Luebert 2014","Mello-Silva, R. Cordeiro, I.; Luebert, F.","2015","01","29","Brasil","Capão Alto",NA,"-50.568222","-28.086278","50º34'05,6''W","28º05'10,6''S",NA,NA,NA,NA,NA,"3770",NA,"Santa Catarina",NA,"1015","1015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-09-22 13:49:02-03","USP","SPFW","6147","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil.;Tul.) Mart.","F. Luebert 2014","Mello-Silva, R. Cordeiro, I.; Luebert, F.","2015","01","29","Brasil","Lages","Salto Caveira","-50.4835","-27.812083","50º29'00,6''W","27º48'43,5''S",NA,NA,NA,NA,NA,"3759",NA,"Santa Catarina",NA,"854","854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-11-04 17:30:33-03","UEM","HUEM","10767","S","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","A.St.-Hil.","G. Hatschbach","Soares, A; Maschio, W","1998","07","01","Brasil","Irati","Floresta Ombrófila Mista","-50.6511001586914","-25.4671993255615",NA,NA,"Árvore com 16 m. de altura; dentro da Flona do IBAMA; próximo ao portão de saída para chácara do Roberto Thomaz","HUEM000010965","HUEM000010965",NA,NA,"327",NA,"Paraná",NA,NA,NA,"1999","47271","auto",NA,NA,"07","23",NA,NA,NA
"315","2020-11-12 16:59:46-03","UEL","FUEL","52978","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tulasne) Mart.","Verdi, M","Verdi, M; Souza, NL; Klettenberg, DH","2010","03","08","Brasil","Urubici","RPPN Leão da Montanha","-49.375","-28.01","-49.375","-28.01",NA,NA,NA,"Tracheophyta","Fabales","3830",NA,"Santa Catarina",NA,"1050","1050","2010",NA,NA,NA,NA,"03","08",NA,NA,NA
"316","2020-11-12 16:59:46-03","UEL","FUEL","55627","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tulasne) Mart.","Gonzatti, F","Gonzatti, F","2015","02","03","Brasil","Esmeralda","Pousada São Jorge","-51.188056","-28.031111","-51.188056","-28.031111",NA,"FUEL055627",NA,"Tracheophyta","Fabales","1634",NA,"Rio Grande do Sul",NA,"918","918","2015",NA,NA,NA,NA,"02","23",NA,NA,NA
