"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"283","2015-04-17 16:11:44-03","UFMT","UFMT","16844","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Macedo, M.; Ferreira, A.; Silva, E.","5671","1997","10","18",NA,"Brasil","Mato Grosso","Fazenda São Paulo.",NA,NA,"Palmeira de 1m de altura. Folhas em número de 12; folíolos em número de 150. Frutos imaturos verdes.; Cerrado.","UFMT00016844",NA,"Alto Garças","-53.5280990600586","-16.9438991546631","58359","auto",NA,"Ferreira, E.; Henderson, A.",NA,NA,"1998","01","01",NA,NA,NA,NA,NA,NA
"284","2015-04-17 16:11:44-03","UFMT","UFMT","18539","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Ferreira, E.; Silva, A.","517","1998","09","17",NA,"Brasil","Mato Grosso","Km 10 da estrada entre Cuiabá e Chapada dos Guimarães margem esquerda.",NA,NA,"Doação Universidade Federal do Acre.; Planta acaule, solitário. Folhas 20, 154 pinas por lado, dispostas em vários planos e em grupos.; Cerradão ao lado de um córrego seco.","UFMT00018539",NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2015-04-17 16:11:44-03","UFMT","UFMT","16858","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Macedo, M.; Ferreira, A.R.; Pinto, G.R.L.","7450","1998","04","04",NA,"Brasil","Mato Grosso","Fazenda Ipiranga. Capão do Macaco.",NA,NA,"Palmeira de 2,5m de altura. Folhas em número de 16 e folíolos em número de 320. Frutos imaturos verdes.; Mata de capão.","UFMT00016858",NA,"Poconé","-56.6227989196777","-16.2567005157471","200792","auto",NA,"Ferreira, E.; Henderson, A.",NA,NA,"1998","04","04",NA,NA,NA,NA,NA,NA
"286","2015-04-17 16:11:44-03","UFMT","UFMT","16857","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Macedo, M.; Ferreira, A.R.; Pinto, G.R.L.","5956","1998","04","04",NA,"Brasil","Mato Grosso","Fazenda Ipiranga. Capão do Macaco.",NA,NA,"Palmeira de 2,5m de altura. Folhas em número de 16 e folíolos em número de 329. Fruto imaturo verde.; Mata de capão. Solo argilo arenoso.","UFMT00016857",NA,"Poconé","-56.6227989196777","-16.2567005157471","200792","auto",NA,"Ferreira, E.; Henderson, A.",NA,NA,"1998","01","01",NA,NA,NA,NA,NA,NA
"287","2020-01-31 10:37:33-03","IFAM","EAFM","3306","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Junqueira, A.B.; Neto, R.F.","578","2007","10","23",NA,"Brasil","Amazonas","Rio Atininga, afluente da margem direita do Rio Madeira. Comunidade Terra Preta do Atininga.",NA,NA,"; HABITAT: Terra firme, floresta secundária sobre solo antropogênico (Terra Preta de Índio).; DESC: Palmeira; 10 m.",NA,NA,"Manicoré","-61.073689","-6.087578",NA,NA,NA,"Ramos, J. .F.","-61.073689","-6.087578","2008","02","12",NA,NA,NA,NA,NA,NA
"288","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Attalea","excelsa","Attalea excelsa","Mart.","?","s.n.",NA,NA,NA,NA,"?",NA,"eandem communem secus fluminis Amazonum cursum inferiorem et in vicinitate urbis Pará observavit Wallace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 16:26:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Attalea","excelsa","Attalea excelsa","Mart.","Wallace, AR","s.n.",NA,NA,NA,"Southern America","Brazil","Amazonas","eandem communem secus fluminis Amazonum cursum inferiorem et in vicinitate urbis Pará.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-09-11 16:26:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Attalea","excelsa","Attalea excelsa","Mart.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Maranhão","in silvis primaevis prov. Maranhâo et Pará.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Attalea","excelsa","Attalea excelsa","Mart.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in silvis primaevis prov. Maranhão et Pará",NA,NA,"Crescit in Brasilia aequatoriali orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,"Crescit in Brasilia centrali et occidentali regionum subaequatorialium et tropicarum: in prov. Goyaz, e. gr. pr. Váo do Paranan, ubi nemora constituit nultis aliis arboribus intermixta",NA,"P03P2N0101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Weddell, HA","2640",NA,NA,NA,"Southern America","Brazil","Goiás",NA,NA,NA,NA,NA,"P03P2N0101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Weddell, HA","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in silvis humidis per provincias Goyaz et Mato Grosso dispersam observavit",NA,NA,NA,NA,"P03P2N0101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás","e. gr. pr. Váo do Paranan, ubi nemora constituit nullis aliis arboribus intermixta.",NA,NA,NA,NA,"P03P2N0101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:07:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Weddell, HA","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás","in silvis humidis per provincias Goyaz et Mato Grosso dispersam.",NA,NA,"leg. pr. Sabinas! (herb. n. 2030)",NA,"P03P2N0101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-09-17 10:40:18-03","UEPA","MFS","001254","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Germano, CM","106",NA,NA,NA,NA,"Brasil","Pará","Comunidade Rio Urubueua de Fátima",NA,NA,"Palmeira com caule solitário, de 8m de altura.Folhas pinadas.Apresenta bainha.Estéril.","MFS001254",NA,"Abaetetuba","-48.976111","-1.619167",NA,NA,NA,"Silva, CAS da","-48.976111","-1.619167","2012","06",NA,NA,NA,NA,NA,NA,NA
"298","2020-09-17 10:40:18-03","UEPA","MFS","001360d","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Germano, CM","184","2012","05","27",NA,"Brasil","Pará","Comunidade Rio Urubueua de Fátima.",NA,NA,"Palmeira com caule solitário, de 8 metros de altura. Folhas pinadas. Apresenta bainha. Estéril .","MFS001360","MFS001360_1 MFS001360_2 MFS001360_3 MFS001360_4 MFS001360_e1 MFS001360_e2 MFS001360_e3","Abaetetuba","-48.976111","-1.619167",NA,NA,NA,"Silva, CAS da","-48.976111","-1.619167","2012","06",NA,NA,NA,NA,NA,NA,NA
"299","2020-09-17 10:40:18-03","UEPA","MFS","MFSFR000133","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Germano, CM","106","2012","05","27",NA,"Brasil","Pará","Comunidade Rio Urubueua de Fátima.",NA,NA,"Fruto composto (infrutescência), amarelo, oblongo, endocarpo duro.&nf;&nf;Informações adicionais: O mesocarpo é comestível e o endocarpo é fonte de carvão.&nf;&nf;Fonte: Barroso et al.(1999); Cavalcante, P.B. (1996); Lorenzi et al. (2006).","MFSMFSFR0",NA,"Abaetetuba","-48.976111","-1.619167",NA,NA,NA,NA,"-48.976111","-1.619167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2018-08-31 21:31:10-03","UNIR","RON","11905","S","Plantae","Angiosperma","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Gonçalves, EL","263","2016","04","08","Southern America","Brasil","Rondônia","Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO_417. Subunidade 3. Subparcela 1, Árvore n° 4/F6. Floreta secundária, cerrado, solo arenoso.",NA,NA,"Árvore ca. 8 m, base reta. Casca externa e interna cinza. Casca rugosa.","RON00011905",NA,"Pimenta Bueno","-61.38","-11.699722",NA,NA,NA,"Lima, AS","-61.38","-11.699722","2016","08","15",NA,NA,NA,NA,NA,NA
"301","2018-08-31 21:31:10-03","UNIR","RON","12395","S","Plantae","Angiosperma","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Gonçalves, EL","178","2016","03","17","Southern America","Brasil","Rondônia","Floresta madura, antropizada. Solo vermelho. Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO_256. Subunidade 4. Subparcela 5, Árvore n° 18/F6.",NA,NA,"Árvore, ca. 13 m. Casca externa cinza e interna clara, espessura externa fina, do tipo rugosa e com desprendimentos em depressões. Folhas com 4,33 m de comprimento e 137 pares de pinas.","RON00012395",NA,"Governador Jorge Teixeira","-63","-10.62",NA,NA,NA,"Lima, AS","-63","-10.62","2016","08","12",NA,NA,NA,NA,NA,NA
"302","2018-08-31 21:31:10-03","UNIR","RON","12394","S","Plantae","Angiosperma","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Gonçalves, EL","253","2016","04","06","Southern America","Brasil","Rondônia","Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO_391. Subunidade 3. Subparcela 8, Árvore n° 68/F6. Floresta, madura as margens do rio, solo marrom.",NA,NA,"Árvore ca. 12 m, base reta. Casca externa cinza e fina, interna cinza escuro. Casca rugosa, com odor de coco no corte.","RON00012394",NA,"Espigão d'Oeste","-65.16","-10.44",NA,NA,NA,"Justiniano, FCPS","-65.16","-10.44","2016","06","17",NA,NA,NA,NA,NA,NA
"303","2018-12-04 20:27:52-02","UNIR","RON","14116","S","Plantae","Angiosperma","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Medeiros, TKA","17","2017","06","12","Southern America","Brasil","Rondônia","Ramal do Pompel. Reserva Extrativista Rio Ouro Pre, Capoeira",NA,NA,"Erva, ca. 6m de altura, fruto verde. Folha com 5,27m de comprimento e 1,60m de largura, com 198 pares de folíolos. Fruto carpoteca.","RON00014116","RON00014116 RON00014116_2 RON00014116_3 RON00014116_4","Guajará-Mirim","-65.0866","-10.891333",NA,NA,NA,NA,"-65.0866","-10.891333","2017","06","19",NA,NA,NA,NA,NA,NA
"304","2018-12-04 20:27:52-02","UNIR","RON","e2927","S","Plantae","Angiosperma","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Pereira, HS","1073110-1","1996","10","31","Southern America","Brasil","Rondônia",NA,NA,NA,NA,"RON000e2927","RON000e2927","Buritis","-63.8286018371582","-10.2117004394531","68161","auto",NA,"Rosa, NA",NA,NA,"1996","12","23",NA,NA,NA,NA,NA,NA
"305","2019-11-21 09:59:27-03","IBt","SP","178407","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Glassman, SF","13063","1976","08","30",NA,"Brasil","Goiás","34 km. N. of Goiana along BR 060, 1 km. N. of Santa Tereza. Pasture-stand of 50 trees on both sides of road",NA,NA,"10-25 ft. tall. Abundantly in flower and fruit-abundant for many km. up to the outskirts of Goiana. About 5000 trees seen on both sides of road","SP055776","SP055776 SP055776_01 SP055776_02 SP055776_03","Goianópolis",NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA
"306","2019-11-21 09:59:27-03","IBt","SP","178407a","Carpo","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Glassman, SF","13063","1976","08","30",NA,"Brasil","Goiás","34 km. N. of Goiana along BR 060, 1 km. N. of Santa Tereza. Pasture-stand of 50 trees on both sides of road",NA,NA,"10-25 ft. tall. Abundantly in flower and fruit-abundant for many km. up to the outskirts of Goiana. About 5000 trees seen on both sides of road",NA,NA,"Goianópolis",NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA
"307","2019-05-22 10:05:48-03","IBt","SP","178408","Carpo","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Glassman, SF","13064","1976","08","30",NA,"Brasil","Goiás","34 km N of Goiania along BR-060, 1 km N of Santa Tereza",NA,NA,NA,NA,NA,"Goianópolis",NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA
"308","2019-05-22 10:05:48-03","IBt","SP","185600","Carpo","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Glassman, SF","13091","1976","09","04",NA,"Brasil","Mato Grosso do Sul","Rio Pequire, 150 km S of Rondonópolis",NA,NA,NA,NA,NA,"Pedro Gomes","-54.5518989562988","-18.1005992889404","93377","auto",NA,"Mamede, MCH",NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA
"309","2019-05-22 10:05:48-03","IBt","SP","185601","Carpo","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Glassman, SF","13090","1976","09","04",NA,"Brasil","Mato Grosso do Sul","Rio Pequire, 150 km S of Rondonópolis",NA,NA,NA,NA,NA,"Pedro Gomes","-54.5518989562988","-18.1005992889404","93377","auto",NA,"Mamede, MCH",NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA
"310","2019-11-21 09:59:27-03","IBt","SP","65463","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Macedo, A","1126","1948","07","05",NA,"Brasil","Minas Gerais","Fazenda do Fundão",NA,NA,"Palmeira 1,5-3 m alt., folhas grande de 3,5-4 m, flores masculinas amarelas, femininas com tépalas amarelas tendo o ápice pardo. Estígmas branco","SP055780","SP055780 SP055780_01","Ituiutaba","-49.4650001525879","-18.968900680542","50022","auto",NA,"Mamede, MCH",NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA
"311","2019-11-21 09:59:27-03","IBt","SP","315940a","Carpo","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Boudet Fernandes, HQ; Matthes, LAF; Marcato, AC; Bocaiuva, R","3208","1997","05","22",NA,"Brasil","São Paulo","Fazenda Nelore. Indo para Olímpia, a 8 km da entrada para Barretos. Pastagem","600",NA,"Arbustiva, solitária, 8 m de altura. Estipe 4,5 m x 50 cm (diâmentro da base). Raque foliar 4,2 m. Pecíolo 5,7-7 cm de largura distal. Folíolo: 192 pares, inseridos em diferentes planos, em grupos de 2-6; o mediano 66 cm x 4,5 cm com nervuras terciár",NA,NA,"Barretos","-48.560001373291","-20.5499992370605","34752","auto","600","Mamede, MCH",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA
"312","2019-11-21 09:59:27-03","IBt","SP","315940","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Boudet Fernandes, HQ; Matthes, LAF; Marcato, AC; Bocaiuva, R","3208","1997","05","22",NA,"Brasil","São Paulo","Fazenda Nelore. Indo para Olímpia, a 8 km da entrada para Barretos. Pastagem","600",NA,"Arbustiva, solitária, 8 m de altura. Estipe 4,5 m x 50 cm (diâmentro da base). Raque foliar 4,2 m. Pecíolo 5,7-7 cm de largura distal. Folíolo: 192 pares, inseridos em diferentes planos, em grupos de 2-6; o mediano 66 cm x 4,5 cm com ne","SP055777","SP055777 SP055777_01 SP055777_02 SP055777_03","Barretos","-48.560001373291","-20.5499992370605","34752","auto","600","Mamede, MCH",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA
"313","2019-11-21 09:59:27-03","IBt","SP","315942a","Carpo","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Boudet Fernandes, HQ; Matthes, LAF; Marcato, AC; Bocaiuva, R","3202","1997","05","21",NA,"Brasil","São Paulo","Fazenda Caçula. Acesso pelo lado esquerdo da rodovia Buritizal-Pedregulho, km 8, estrada em direção ao fundo do vale. Do lado esquerdo, a ca. de 25-50 m da bifurcação, indo para fazenda Pary","750",NA,NA,NA,NA,"Buritizal","-47.7000007629395","-20.1900005340576","15008","auto","750","Mamede, MCH",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA
"314","2019-11-21 09:59:27-03","IBt","SP","315942","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Boudet Fernandes, HQ; Matthes, LAF; Marcato, AC; Bocaiuva, R","3202","1997","05","21",NA,"Brasil","São Paulo","Fazenda Caçula. Acesso pelo lado esquerdo da rodovia Buritizal-Pedregulho, km 8, estrada em direção ao fundo do vale. Do lado esquerdo, a ca. de 25-50 m da bifurcação, indo para fazenda Pary","750",NA,NA,"SP055775","SP055775 SP055775_01 SP055775_02 SP055775_03 SP055775_04","Buritizal","-47.7000007629395","-20.1900005340576","15008","auto","750","Mamede, MCH",NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA
"315","2020-11-05 09:51:20-03","IBt","SP","289129","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Bernacci, LC; Bernacci, LC; Schiamarelli, A; Moreira; Andrade, JC; Belinello; Silva; Soares","1775","1995","05","17",NA,"Brasil","São Paulo","Fazenda CFM (ingleses)",NA,NA,NA,"SP055778","SP055778 SP055778_01 SP055778_02 SP055778_03 SP055778_04","Magda","-50.2200012207031","-20.6399993896484","20042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-21 09:59:27-03","IBt","SP","12269","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Gehrt, A","s.n.","1933","01","18",NA,"Brasil","São Paulo","Butantan. Horto Oswaldo Cruz",NA,NA,NA,"SP055779","SP055779 SP055779_01 SP055779_02 SP055779_03","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,"Mamede, MCH",NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA
"317","2019-11-21 09:59:27-03","IBt","SP","320878","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Kirizawa, M; Lopes, EA","3365","1998","05","14",NA,"Brasil","São Paulo","Jardim Botânico, Cultivada",NA,NA,NA,"SP055774","SP055774 SP055774_01 SP055774_02 SP055774_03 SP055774_04","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,"Kirizawa, M",NA,NA,"1998","05","27",NA,NA,NA,NA,NA,NA
"318","2020-08-07 17:10:16-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","excelsa","Attalea excelsa",NA,"Rabelo, BV","2078","1983","04","08",NA,"Brasil","Amapá","Rio Vila Nova",NA,NA,NA,NA,NA,"Macapá","-51.0663986206055","-0.366667002439499","225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
