"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"45","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","21346","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1996","10","07","Rodrigues, W.","17","1996","10","07","Brasil","São Paulo","Pardinho",NA,NA,NA,"9999","9999",NA,NA,"Terrestre. + ou - 1,5 m de altura, flores brancas","BOTU021346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","5426","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Wagner","10",NA,NA,NA,"Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Árvore até 2 m de altura","BOTU005426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","27061","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Sales, M.M.",NA,"1988","10","02","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Arbusto, folhas pequenas e simples, flores solitárias e pequenas","BOTU027061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","32026","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Taguchi, L.E.","2016","01","18","Sartori, J.O.","19","1973","10","03","Brasil","São Paulo","Botucatu","2km a oeste da FCMBB.",NA,NA,"9999","9999","850","850",NA,"BOTU032026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","1496","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997","01","15","Mello, K.S.E.","3-B","1973","11","11","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Arbusto de + ou - 2 m de altura, flores brancas","BOTU001496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31834","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Barreto, M.",NA,NA,NA,"Pereira da Silva, L.",NA,"1942","10","29","Brasil","Minas Gerais","Belo Horizonte","Estação Experimental.",NA,NA,"9999","9999",NA,NA,NA,"BOTU031834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","21445","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Plowman, T.","1986",NA,NA,"Hoehne, W.","1904","1945","10","22","Brasil","São Paulo","Caieiras",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU021445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20205","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1996","07","30","Tamashiro, J.Y.","632","1994","09","26","Brasil","São Paulo","Itatinga",NA,NA,NA,"9999","9999",NA,NA,"Arbusto 1,5 m de altura, flores creme esverdeados","BOTU020205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31854","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Rambo, E.","1954",NA,NA,"Rambo, B.","45598","1950","01","30","Brasil","Rio Grande do Sul",NA,"Taimbezinho p. S. Fr. De Paula.",NA,NA,"9999","9999",NA,NA,NA,"BOTU031854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","17986","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Amaral Jr., A.","5","1989","10","08","Brasil","Minas Gerais","Lagoa Santa",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU017986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","14282","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Amaral Jr., A.","122","1985","11","21","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Planta de 2 m de altura, frutos verdes","BOTU014282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","18597","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.",NA,NA,NA,"Bicudo, L.R.H.","1749","1993","06","01","Brasil","São Paulo","Botucatu",NA,"-48.284722","-22.8","48°17'5w","22°48's",NA,NA,"Arbusto de 2 m de altura sem flores","BOTU018597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:08:13-03","UNESP-IBB","BOTU","31802","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Taguchi, L.E.","2016","01","27","Souza, L.C.","155","1997","10","15","Brasil","São Paulo","Itapetininga","Estação experimental, cerrado, banhado.","-48","-23.566667","48º00'w","23º34's",NA,NA,NA,"BOTU031802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","19734","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Guimarães, M.I.T.M.","4","1995","09","13","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Subarbusto com aproximadamente 2 m de altura com botões, flores e início de frutificação, flores brevistilas","BOTU019734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31893","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","2001","01",NA,"Pavão, O.C.",NA,"2000","10","26","Brasil","Paraná","São Jerônimo da Serra","Rancho Carolina.",NA,NA,"9999","9999",NA,NA,NA,"BOTU031893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20455","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997","01","15","Tozzi, A.M.G.A.",NA,"1994","11","10","Brasil","São Paulo","Santo Antonio da Alagria",NA,NA,NA,"9999","9999",NA,NA,"Arbusto, 0,50 m de altura, flores cremes","BOTU020455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20891","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Amaral Jr., A.","40","1997","01","21","Brasil","São Paulo","Santa Fé do Sul",NA,NA,NA,"9999","9999",NA,NA,"Arbusto de 1 m de altura","BOTU020891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20870","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Amaral Jr., A.","87","1997","01","23","Brasil","São Paulo","Presidente Bernardes",NA,NA,NA,"9999","9999",NA,NA,"Arbusto 1,80 m de altura, folhas novas, estéril","BOTU020870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","21525","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997","07",NA,"Freire Carvalho, L.A.","132","1974","12","03","Brasil","São Paulo","Itapetininga",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU021525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","29282","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Bignotto, R.B.","217","2004","03","02","Brasil","São Paulo","Botucatu",NA,"-48.433333","-22.866667","48°26'w","22°52's",NA,NA,"Árvore 4m, frutos imaturos verdes e maduros vermelhos.; Coleção: Jardim Botânico UNESP Botucatu","BOTU029282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","14283","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Bicudo, L.R.H.",NA,NA,NA,"Bicudo, L.R.H.","232","1985","12","18","Brasil","São Paulo","Botucatu",NA,"-48.284722","-22.8","48°17'5w","22°48's",NA,NA,"Planta de 2 m de altura tronco com 3 cm de circunferência a 30 cm do solo, frutos vermelhos","BOTU014283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","21281","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Amaral Jr., A.","15","1997","03","05","Brasil","São Paulo","São Pedro",NA,NA,NA,"9999","9999",NA,NA,"Arbusto, 2 m de altura, alguns frutos","BOTU021281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","1522","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997","01","15","Nasser, J.","26","1972","10","15","Brasil","São Paulo","Botucatu",NA,"-48.375","-22.875","48°22'30w","22°52'30s",NA,NA,"Arbusto, flores pequenas amarelas","BOTU001522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","22255","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Bicudo, L.R.H.","144","1998","10","14","Brasil","Mato Grosso do Sul","Presidente Epitácio",NA,NA,NA,"9999","9999",NA,NA,"1,5m, estéril.","BOTU022255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","22550","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Amaral Jr., A.","480","1999","04","12","Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.277694","-21.643833","52°16'39.7w","21°38'37.8s",NA,NA,"Arbusto 1,8m, flores creme.","BOTU022550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31397","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1973","11","26","Martins, E.F.","12","1973","10","03","Brasil","São Paulo","Botucatu","À 1,5km a oeste da UNESP",NA,NA,"9999","9999",NA,NA,NA,"BOTU031397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","21273","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997","05","14","Assis Camargo, P.F.","123","1996","04","26","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"Árvore de 3 m de altura caule semi rugoso, folhas cartáceas e flor com botão floral, cálice verdes, corola amarelo claro","BOTU021273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","21446","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Plowman, T.","1986",NA,NA,"Hoehne, W.","3748","1951","10","28","Brasil","São Paulo","Jales",NA,NA,NA,"9999","9999",NA,NA,"Arbusto do campo de flores alvas e pequenas","BOTU021446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","22836","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Amaral Jr., A.","362","1999","04","10","Brasil","São Paulo","Presidente Epitácio",NA,"-52.059139","-21.725778","52°03'32,9w","21°43'32,8s",NA,NA,"Arbusto estéril, com sistema radicular exposto.","BOTU022836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","25166","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997","03","06","Melo, M.R.F.","346","1982","03","19","Brasil","Paraná","Guaíra",NA,NA,NA,"9999","9999",NA,NA,"Arbusto ca. 2 m de altura, flores brancas","BOTU025166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","1551","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1974","06","21","Sajovic, M.A.G.","13","1973","10","03","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Arbusto de 2 m de altura, com flores brancas esverdeadas, planta heliófita","BOTU001551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","26707","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","2010",NA,NA,"Souza Silva, S.","421","2007","11","16","Brasil","Goiás","Caiapônia",NA,NA,NA,"9999","9999",NA,NA,"Arbusto ca., 2,0 m de altura, flores brancas, frutos jovens, cor verde","BOTU026707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31382","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Amaral Jr., A.","356","1970","11","24","Brasil","São Paulo","São Manuel","Cerrado 13 de Maio, Santo Antônio do Araquá",NA,NA,"9999","9999",NA,NA,NA,"BOTU031382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","21279","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997","05","14","Monthanholi, R.","150","1996","04","02","Brasil","São Paulo","São Manuel",NA,NA,NA,"9999","9999",NA,NA,"Arbusto de 1,5 m de altura, caule liso lenticelado flores branca, fruto vermelhos","BOTU021279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31750","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Taguchi, L.E.","2016","02","03","Hatschbach, G.","65750","1997","01","14","Brasil","Minas Gerais","Monte Azul","Serra do Espinhaço, subida via Montevidiu.",NA,NA,"9999","9999",NA,NA,NA,"BOTU031750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","8813","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997",NA,NA,"Yokoyama, L.K.","15-B","1974","10","05","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Arbusto de 2 m de altura","BOTU008813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","8715","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997","01","13","Amaral Jr., A.","2079","1975","11","12","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Arbusto 2, 5 de altura, folhas dos extremos grandes, + ou - umbrófila","BOTU008715","BOTU008715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","1515","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997","01","15","Sartorato, A.","49","1971","11","19","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Flores amarelas","BOTU001515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20908","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Pereira-Noronha, M.R.","1529","1995","08","04","Brasil","São Paulo","Suzanápolis",NA,NA,NA,"9999","9999",NA,NA,"Arbusto muito ramificado, ca., de 2 m de altura, flores creme-esverdeadas, frutos imaturos verdes","BOTU020908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","1514","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Chamilet, J.C.",NA,NA,NA,"Chamilet, J.C.","3","1971","11","14","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Árvoree, fruto drupa, flores solit#?#rias e pequenas","BOTU001514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","9319","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.",NA,NA,NA,"Amaral Jr., A.","1473","1973","03","15","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Árvore de 6 m de altura, com frutos novos, imaturos, tronco com 6 cm de diâmetro","BOTU009319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","27184","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Viani, R.A.G.","1999",NA,NA,"Ferreia, J.A.","15","1999","02","10","Brasil","Paraná","Leópolis",NA,NA,NA,"9999","9999",NA,NA,"Árvore 3 m de altura, frutos verdes, flores cor vinho","BOTU027184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20086","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Bertoncini, A.P.","1995","02","01","Bertoncini, A.P.","555","1995","01","19","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"Arbusto, 1.0 m de altura, folhas cartáceas, frutos vermelhos maduros","BOTU020086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","31896","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1972","06","07","Amaral Jr., A.","850","1972","06","07","Brasil","São Paulo","Botucatu","A mais ou menos 10km da cidade de Botucatu, pela estrada Botucatu-Itatinga.",NA,NA,"9999","9999",NA,NA,NA,"BOTU031896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","32027","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1974","02","19","Amaral Jr., A.","1718","1974","02","19","Brasil","São Paulo","Agudos","Distrito de Borebi, próximo à Fazenda Santa Isabel.",NA,NA,"9999","9999",NA,NA,NA,"BOTU032027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","19765","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1995","09",NA,"Ferrari, J.M.","794","1977","09",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"9999","9999",NA,NA,"Folhas 3x 1 cm","BOTU019765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","1530","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1997","01","15","Perencin, N.","26","1972","10","10","Brasil","São Paulo","Botucatu",NA,"-48.375","-22.875","48°22'30w","22°52'30s",NA,NA,NA,"BOTU001530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20461","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Amaral Jr., A.",NA,"1996","03","21","Brasil","São Paulo","Itatinga",NA,NA,NA,"9999","9999",NA,NA,"Estéril","BOTU020461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","20687","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Amaral Jr., A.","1996","12","20","Goldenberg, R.","131","1987",NA,NA,"Brasil","São Paulo","Piracicaba",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU020687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-18 09:29:19-03","UNESP-IBB","BOTU","19733","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Guimarães, M.I.T.M.","3","1995","09","13","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Subarbusto com cerc de 1,5 m de altura com botões, flores e início de frutificação, flores brevistilas","BOTU019733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
