"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"139","2020-10-14 10:05:57-03","FURB","FURB","47938","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Barboza, E","2013","10","11","Brotto, M.L.","1349","2013","10","10","Brasil","Paraná","Paranaguá","Colônia Quintilha.","-48.6047222","-25.6438889","-48.6047222","-25.6438889",NA,"FURB47938","FURB47938","54","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:05:57-03","FURB","FURB","57519","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Costa, C.B.","2017","10","30","Schwirkowski, P.","2535","2017","10","30","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres, descendo o rio.","-49.0580556","-26.2211111","-49.0580556","-26.2211111","Flores brancas Habitat: Borda de trilha Habito: Árvore","FURB57519","FURB57519","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:05:57-03","FURB","FURB","60702","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Brotto, M.L.","2015","09","23","Brotto, M.L.","2004","2015","09","14","Brasil","Paraná","Piraquara","Recreio da Serra.","-49.0155556","-25.4475","-49.0155556","-25.4475000","Flor de corola branca Habitat: Transição entre Floresta ombrófila mista e floresta ombrófila densa Habito: Árvore","FURB60702","FURB60702","990","990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:05:57-03","FURB","FURB","3437","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G",NA,NA,NA,"Cordeiro, J.","558","1998","09","03","Brasil","Paraná","Morretes","Estrada da Graciosa.","-48.834400177002","-25.476900100708",NA,NA,NA,"FURB40661","FURB40661",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-08 08:55:54-03","FURB","FURB","5993","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Ribas, OS","2005","02","25","Vieira, F.C.S.","538","2004","10","26","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,NA,"FURB40663","FURB40663","900","900",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:05:57-03","FURB","FURB","60633","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Kassner-Filho, A.","2018","09","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3547","2018","09","28","Brasil","Santa Catarina","Camboriú",NA,"-48.7805556","-27.09","-48.7805556","-27.0900000","flor branca Habitat: interior da unidade amostral Habito: arvoreta","FURB60633","FURB60633","341","341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-14 10:05:57-03","FURB","FURB","65414","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Schwirkowski, P.","2019","10","19","Schwirkowski, P.","3535","2019","10","19","Brasil","Santa Catarina","São Bento do Sul","Centro. Próximo ao Hotel Serra Alta.","-49.3822223","-26.2430555","-49.3822223","-26.2430555","Fragmento de FOM Habitat: Interior da mata, esciófita, cálice verde, corola branca Habito: Arbusto","FURB65414","FURB65414","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-16 17:52:31-03","UCS","HUCS","38763","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Richards","Sobral, M.","2010","09","29","Verdi, M.","5480","2010","09","29","Brasil","Paraná","Morretes","Olimpo Parque Estadual do Pico Marumbi","-48.923333","-25.376667","-48.923333","-25.376667","Herbário FURB 32583",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-16 17:52:31-03","UCS","HUCS","45629","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Richards","Brotto, M.L.","2015","09","23","Brotto, M.L.","2004","2015","09","14","Brasil","Paraná","Piraquara","Recreio da Serra","-49.015556","-25.4475","-49.015556","-25.4475","Árvore de 3m; flor de corola branca.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa",NA,NA,"990","990",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-08-16 08:40:53-03","UTFPR","HCF","13111","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","(A. Rich.) Standl.","E. Barboza","2016",NA,NA,"M.G. Caxambu","4877","2013","10","31","Brasil","SP","Cananéia","Propriedade do Sr. Flávio","-47.851028","-24.806333","47°51'03,7 W","24°48'22,8 S","arbusto ca. 1,60 m, heliófito, armado com espinhos.Flores com cálice verde e corola alva.",NA,NA,"47","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-08-16 08:40:53-03","UTFPR","HCF","22913","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","(A. Rich.) Standl.","E. Barboza","2013","10","11","M.L. Brotto","1349","2013","10","10","Brasil","PR","Paranaguá","Colônia Quintilha","-48.604722","-25.643889","48°36'17 W","25°38'38 S","arbusto de 2 m, flores brancas.",NA,NA,"54","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-16 08:40:53-03","UTFPR","HCF","2868","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","(A. Rich.) Standl.","J. Cordeiro & F. Marinero","2006","03",NA,"M.G. Caxambu","865","2005","10","08","Brasil","PR","Morretes","Comunidade do Candonga/ rio Sagrado","-48.834400177002","-25.476900100708",NA,NA,"arbusto ciófilo, com espinhos nos ramos. Folhas pilosas de cor verde-claras e flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"151","2019-08-16 08:40:53-03","UTFPR","HCF","21061","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","(A. Rich.) Standl.","E.D. Lozano","2015",NA,NA,"E.D. Lozano","1558","2013","10","13","Brasil","PR","São José dos Pinhais","RPPN Nhandara-Guraricana","-49.2064018249512","-25.5347003936768",NA,NA,"arbusto, 2 m, flores alvas. Borda de trilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"152","2020-06-29 09:31:57-03","UFRRJ","RBR","5101","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","S.J. Silva-Neto","2000","12","12","M.L.C.V. Spolidoro","220","2000","08","15","Brasil","Rio de Janeiro","Valença","Distrito de Barão de Juparanã, Fazenda Santa Mônica (22º 21#?# S / 43º 43#?# W) alto do Baeta.","-43.7002983093262","-22.2455997467041",NA,NA,NA,"RBR00005101",NA,NA,NA,NA,NA,NA,NA,NA,"47830","auto",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-07 11:51:18-03","UFSM","SMDB","14035","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"Verdi, M","5480","2010","08","24","Brasil","Santa Catarina","Paraná","Morretes","-48.923333","-25.442222","-48.923333","-25.442222","Estádio Suce: avançado. altura: 3m; hábito: arbustro; cor/flor: creme. FURB 32583; Floresta ombrófila Densa","SMDB014035",NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:42:59-03","MBM","MBM","386012","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Lozano, E.D.","2013",NA,NA,"Lozano, E.D.; Buturi, C.V.; Pereira, S.F.; Engels, M.E.; Buturi, C.V.; Pereira, S.F.; Engels, M.E.","1558","2013","10","13","Brazil","Paraná","São José dos Pinhais","RPPN Nhandara-Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"Arbusto, 2 m, flores alvas.; Borda de trilha.","MBM386012","MBM386012",NA,NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:42:59-03","MBM","MBM","246661","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Hatschbach, G.",NA,NA,NA,"Saito, Y.","292",NA,NA,NA,"Brazil","Paraná","Antonina","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM246661","MBM246661",NA,NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:42:59-03","MBM","MBM","131634","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Smith, S.F.",NA,NA,NA,"Ribas, O.S.","183","1989","10","09","Brazil","Paraná","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM131634","MBM131634",NA,NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:42:59-03","MBM","MBM","38780","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Kirkbride, J.H.; J.H.",NA,NA,NA,"Hatschbach, G.","38971","1975","10","01","Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM038780","MBM038780",NA,NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:42:59-03","MBM","MBM","53018","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9225","1962","08","15","Brazil","Paraná","Campina Grande do Sul","Rod. BR-2, Serra do Espia","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM053018","MBM053018",NA,NA,"Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:42:59-03","MBM","MBM","246660","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9225",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Rod. BR-2, Serra do Espia","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM246660","MBM246660",NA,NA,"Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:42:59-03","MBM","MBM","322187","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Jardim, J.","2009","06",NA,"Barboza, E.; Silva, J.M.; Silva, J.M.","1645","2006","09","28","Brazil","Paraná","Guaraqueçaba","Rio Potinga","-48.3288993835449","-25.3066997528076",NA,NA,"Arbusto, 2m, flor alva.; Encosta do morro. Floresta atlântica.","MBM322187","MBM322187",NA,NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:42:59-03","MBM","MBM","230875","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.","558",NA,NA,NA,"Brazil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM230875","MBM230875",NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:42:59-03","MBM","MBM","390859","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Barboza, E.","2014","08","07","Beltrami, L.; Amilcar, L.C.; Amilcar, L.C.","s.n.","2007","10","09","Brazil","Paraná","Morretes","Serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"Arbusto pequeno ca. 2m; ramos com espinhos; flores brancas.","MBM390859","MBM390859",NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:42:59-03","MBM","MBM","242268","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Hatschbach, G.","1999",NA,NA,"Silva, J.M.; Barboza, E.; Ferreira, L.A.; Barboza, E.; Ferreira, L.A.","3071","1999","09","29","Brazil","Paraná","Morretes","Serra da Prata, Trilha para o cume","-48.834400177002","-25.476900100708",NA,NA,"Arbusto 3m, flor alva.; Floresta Atlântica.","MBM242268",NA,NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:42:59-03","MBM","MBM","13459","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","169",NA,NA,NA,"Brazil","Paraná","Morretes","Serra do Mar, Bela Vista","-48.834400177002","-25.476900100708",NA,NA,"Treelet, 1,50 cm diam, 2m tall","MBM013459","MBM013459",NA,NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:42:59-03","MBM","MBM","297580","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Delprete, P.G.","2005",NA,NA,"Costa, E.F.; Barboza, E.; Barboza, E.","8","2004","09","29","Brazil","Paraná","Piraquara","Torre da Vigia","-49.0633010864258","-25.4416999816895",NA,NA,"Arbusto 2m, flor alvacenta.; Subida do morro.","MBM297580",NA,NA,NA,"Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:42:59-03","MBM","MBM","26234","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","29802",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,"MBM026234","MBM026234",NA,NA,"Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:42:59-03","MBM","MBM","131633","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Smith, S.F.",NA,NA,NA,"Nicolack, V.; Kramer, K.U.; Kramer, K.U.","82","1989","10","24","Brazil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,"MBM131633","MBM131633",NA,NA,"Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:42:59-03","MBM","MBM","66473","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Hatschbach, G.","1980",NA,NA,"Hatschbach, G.","43000",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Colônia Santo Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"Arbusto ramoso, armada 2,50m. Flor alvas. mata pluvial. Xiloteca","MBM066473","MBM066473",NA,NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:42:59-03","MBM","MBM","13014","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Jardim, J.","2009","07",NA,"Hatschbach, G.","22731",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Colônia Santo Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"Arbusto 1,50m, flor alva da mata","MBM013014","MBM013014",NA,NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:42:59-03","MBM","MBM","212951","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Hatschbach, G.","1997",NA,NA,"Cordeiro, J.; Cruz, J.M.; Cruz, J.M.","1430","1997","03","20","Brazil","Paraná","São José dos Pinhais","Córrego Fundo, Estrada para a Usina de Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"Arbusto 1,50m. Frutos maduros pretos.","MBM212951",NA,NA,NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:42:59-03","MBM","MBM","61581","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Jardim, J.","2009","07",NA,"Landrum, L.R.","2390",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Road to Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"Shrub 3,5m high; flowers white","MBM061581","MBM061581","900","1000","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:42:59-03","MBM","MBM","262658","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Delprete, P.G.","2005",NA,NA,"Ribas, O.S.; Silva, J.M.; Barboza, E.; Costa, E.F.; Silva, J.M.; Barboza, E.; Costa, E.F.","3682","2001","09","29","Brazil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"Arbusto 1,70m, flor alva.; Orla da mata às margens do Rio Negro.","MBM262658",NA,"900","900","Southern America",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:42:59-03","MBM","MBM","332310","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Pessoa, M.C.","2015",NA,NA,"Jung, S.L.; Forero, E.; Fiuza de Melo, M.M.R.; Barros, F. de; Forero, E.; Fiuza de Melo, M.M.R.; Barros, F. de","345","1980","10","09","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareu, Morro Jacareu","-47.9199981689453","-25.0100002288818",NA,NA,"Arbusto, ca. 1,5m alt., cálice e tubo da corola esverdeados, lobos alvos. Brevistila. Mata de encosta; Arbusto, ca. 1,5m alt., cálice e tubo da corola esverdeados, lobos alvos. Brevistila.; Mata de encosta.","MBM332310",NA,NA,NA,"Southern America",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:42:59-03","MBM","MBM","370649","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Marinero, F.","2011",NA,NA,"Marinero, F.","224","2008","08","22","Brazil","Paraná","Campina Grande do Sul","Fazenda Pico Paraná","-48.854667","-25.223331","-48.854667","-25.223331","Árvore 1m, flores alvas.; Floresta Ombrófila Densa Montana.","MBM370649",NA,"990","990","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:42:59-03","MBM","MBM","385314","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Brotto, M.L.","2013","10","02","Engels, M.E.","1585","2013","09","02","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944","-48.943056","-25.881944","Arbórea. Caule castanho. Folhas verdes. Flores alvas.; Floresta Ombrófila Densa.","MBM385314","MBM385314","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:42:59-03","MBM","MBM","386486","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Barboza, E.","2013","12","03","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","4070","2013","10","30","Brazil","Santa Catarina","Campo Alegre","Campos do Quiriri","-49.974444","-26.015258","-49.974444","-26.015258","Arbusto 2,50m. Flor alvacenta.; Floresta Ombrófila Mista.","MBM386486","MBM386486","862","862","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:42:59-03","MBM","MBM","386486","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Barboza, E.","2013","12","03","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","4070","2013","10","30","Brazil","Santa Catarina","Garuva","Campos do Quiriri","-48.952681","-26.027328","-48.952681","-26.027328","Arbusto 2,50m. Flor alvacenta.; Floresta Ombrófila Mista.","MBM386486","MBM386486","862","862","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:42:59-03","MBM","MBM","400359","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Brotto, M.L.","2015","09","23","Brotto, M.L.","2004","2015","09","14","Brazil","Paraná","Piraquara","Recreio da Serra","-49.015444","-25.447472","-49.015444","-25.447472","Árvore de 3m; flor de corola branca.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM400359","MBM400359","990","990","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:42:59-03","MBM","MBM","409478","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Barboza, E.","2016",NA,NA,"Caxambu, M.G.","4877","2013","10","31","Brasil","São Paulo","Cananéia","Propriedade do Sr. Flávio","-47.851028","-24.806333","-47.851028","-24.806333","Arbusto ca. 1,60 m, heliófito, armado com espinhos. Flores com cálice verde e corola alva.; Relevo: ondulado. Vegetação: Floresta Ombrófila Densa Submontana.","MBM409478","MBM409478","47","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:42:59-03","MBM","MBM","425454","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Gomes, M.","2016","12","13","Baez, C.; Lima, T.; Fernandez, E.; Lima, T.; Fernandez, E.","561","2016","04","05","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Natural Municipal","-43.246667","-22.977222","-43.246667","-22.977222","Terrícola, semi-heliófila, folhas discolores, peciolo e nervuras verde claro. Estípulas marrons. Acúleos no caule marrons. Frutos verdes, roxos quando maduros. Altura: 1,8m, arbusto.; Floresta Ombrófila Densa.","MBM425454",NA,"190","190","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:42:59-03","MBM","MBM","427755","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Costa, C.B.","2017","10","30","Schwirkowski, P.","2535","2017","10","30","Brazil","Santa Catarina","Joinville","Serra Dona Francisca, Trilha do Castelo dos Bugres, descendo o rio","-49.058056","-26.221111","-49.058056","-26.221111","Árvore. Flores brancas.; Borda da trilha.","MBM427755",NA,"650","650","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
