"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"1877","2020-09-12 05:00:02-03","US","US","1455254","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. Klug","1929","10",NA,"Peru","Loreto","Mishuyacu","Near Iquitos.",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"252",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1878","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Wurdack, K. J.","T. Henkel, M. Chin & L. Williams","1994","7","27","Guyana","Potaro-Siparuni",NA,"Pakaraima Mtns; Upper Ireng River","-60.0333","4.8",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,"5861",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1879","2020-09-12 05:00:02-03","US","US","1901352","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"E. L. Little Jr.","1943","5","27","Ecuador","Los Ríos",NA,"Pichilingue.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6526",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1880","2020-09-12 05:00:02-03","US","US","1194880","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"A. F. M. Glaziou","1884","8","6","Brazil","Río de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15417",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1881","2020-09-12 05:00:02-03","US","US","1194879","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"A. F. M. Glaziou","1883","7","16","Brazil","Río de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14264",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1882","2020-09-12 05:00:02-03","US","US","3401331","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Mori, S. A.","S. A. Mori, S. Heald, C. Captain & C. Perry","1997","3","19","Guyana","Potaro-Siparuni",NA,"Iwokrama Rain Forest Reserve. Karupukari, 20 mi. SW on Karupukari/Annai Road","-58.8333","4.41667",NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,"24453",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1883","2020-09-12 05:00:02-03","US","US","3295788","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Gillespie, L. J.","T. Henkel, M. Chin & W. Ryan","1993","2","11","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts, Mt. Wokomung, Suruwabaru Creek, 2-3 km upstream from juncture with Yuarka R","-59.9","5.05",NA,NA,"675","750",NA,NA,NA,NA,NA,NA,"1247",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1884","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Wurdack, K. J.","B. Hoffman","2006","3","13","Suriname","Sipaliwini",NA,"Upper Suriname R., Gran Lio, Awaradan tourist camp vicinity, 0.1-1.0 km N along river","-55.6133","3.84462",NA,NA,"107",NA,NA,NA,NA,NA,NA,NA,"6699",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1885","2020-09-12 05:00:02-03","US","US","3023500","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"A. Bresolin","1973","6","28","Brazil","Santa Catarina",NA,"Alto Rio D'Una, Imarui.",NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,"776",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1886","2020-09-12 05:00:02-03","US","US","3177373","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"M. Rimachi Y.","1985","1","24","Peru","Loreto","Iquitos","Carretera a Zungaro Cocha.",NA,NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,"7705",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1887","2020-09-12 05:00:02-03","US","US","2829710","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"R. Reitz & Klein, --","1957","12","20","Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S Francisco do Sul.",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"5777",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1888","2020-09-12 05:00:02-03","US","US","3058500","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Webster, G. L.","G. Davidse & O. Huber","1978","4","20","Venezuela","Amazonas","Atures","Puerto Ayacucho, 23 km NE of, 8 km E of highway to El Burro, near Cachama","-67.41","5.85",NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,"15355",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1889","2020-09-12 05:00:02-03","US","US","1618114","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"Y. Mexia","1930","12","29","Brazil","Minas Gerais",NA,"Fazenda de Jose Alexandre.",NA,NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,"5461",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1890","2020-09-12 05:00:02-03","US","US","2270450","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. A. Black","1948","5","10","Brazil","Amazônas",NA,"Rio Negro. Morcego.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48-2882",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1891","2020-09-12 05:00:02-03","US","US","3146157","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. Hatschbach & J. Cordeiro","1988","1","14","Brazil","Paraná",NA,"Cambara, Mun Paranagua.",NA,NA,NA,NA,"5","10",NA,NA,NA,NA,NA,NA,"51739",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1892","2020-09-12 05:00:02-03","US","US","2027639","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"R. M. Klein","1949","12","30","Brazil","Santa Catarina",NA,"Mata da Azambuja. Brusque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1893","2020-09-12 05:00:02-03","US","US","2705953","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. Hatschbach & P. Cheres","1971","4","30","Brazil","Paraná",NA,"Rio do Costa, Mun Guaraquecaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26666",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1894","2020-09-12 05:00:02-03","US","US","2736846","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Görts-van Rijn, A. R. A.","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","1963","8","28","Suriname",NA,NA,"Juliana Top, 3 km S of, 12 km N of Lucie R., Wilhelmina Gebergte","-56.53","3.68",NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,"55137",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1895","2020-09-12 05:00:02-03","US","US","3368474","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Murillo, J.","H. D. Clarke","1996","1","23","Guyana","Cuyuni-Mazaruni",NA,"Kamarang to Waramadon Trail","-60.65","5.83333",NA,NA,"550","600",NA,NA,NA,NA,NA,NA,"799",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1896","2020-09-12 05:00:02-03","US","US","3129748","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"R. S. Secco, C. Sperling, M. A. Condon, A. L. Mesquita, B. Gilberto R. & L. Marinho","1982","5","14","Brazil","Para",NA,"Maraba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"181",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1897","2020-09-12 05:00:02-03","US","US","3087784","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Huft, M. J.","G. Davidse, O. Huber & S. S. Tillett","1979","5","3","Venezuela","Amazonas","Atabapo","Caño Caname, upper portion","-67.21","3.66",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"17139",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1898","2020-09-12 05:00:02-03","US","US","1472578","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"E. Snethlage","1923","7",NA,"Brazil","Para",NA,"Maguaru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1899","2020-09-12 05:00:02-03","US","US","3143397","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"B. Rabelo, A. Viana & R. Cardoso","1984","12","30","Brazil","Amapá",NA,"Mun de Macapa, 147 km NW of Porto Grande.","-53.5","1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3104",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1900","2020-09-12 05:00:02-03","US","US","1798498","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"J. Cuatrecasas","1940","11","10","Colombia","Putumayo",NA,"Selva higrofila del rio Putumayo en San Pedro, entre Umbria y Puerto Asis.",NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,"10545",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1901","2020-09-12 05:00:02-03","US","US","1483001","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Lanjouw, J.","Collector illegible","1919","11","12","Suriname",NA,NA,"Zanderij I., Forest Reserve","-55.2","5.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4445",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1902","2020-09-12 05:00:02-03","US","US","2338118","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Gillespie, L. J.","F. Hostmann","1843",NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1208",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1903","2020-09-12 05:00:02-03","US","US","3268562","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Gillespie, L. J.","T. McDowell & D. Gopaul","1990","10","8","Guyana","Potaro-Siparuni",NA,"Along Potaro-Konawa road, between Golden Star - Mahdia cutoff and creek. Base of Eagle Mountain","-59.1167","5.2",NA,NA,"137",NA,NA,NA,NA,NA,NA,NA,"3419",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1904","2020-09-12 05:00:02-03","US","US","1423104","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"ex herb. Hort. Reg. Kew","1916","6",NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"226",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1905","2020-09-12 05:00:02-03","US","US","3294676","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Webster, G. L.","R. L. Liesner","1984","2","7","Venezuela","Amazonas","Río Negro","Río Mawarinuma, 0-2 km W of Cerro de La Neblina Base Camp","-66.16","0.83",NA,NA,"140",NA,NA,NA,NA,NA,NA,NA,"15719",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1906","2020-09-12 05:00:02-03","US","US","3374152","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Murillo, J.","P. Mutchnick","1995","6","2","Guyana","Potaro-Siparuni",NA,"N. Pakaraimas; Ciong Valley, 9 km N of Kato Village, Walanapyeng Mountain, SE of Ciong settlement","-59.8461","4.71",NA,NA,"2500",NA,NA,NA,NA,NA,NA,NA,"1475",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1907","2020-09-12 05:00:02-03","US","US","2140971","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"E. L. Little Jr. & R. R. Little","1945","3","3","Colombia","Caquetá",NA,"Solano, 8 km SE of Tres Esquinas, on Rio Caqueta below mouth of Rio Orteguaza.",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,"9510",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1908","2020-09-12 05:00:02-03","US","US","1442591","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"A. Moss","1929",NA,NA,"Brazil","Para",NA,"Para.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1909","2020-09-12 05:00:02-03","US","US","1158329","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"O. Buchtien","1907","12",NA,"Bolivia","Mapiri",NA,"San Antonio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2027",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1910","2020-09-12 05:00:02-03","US","US","1901925","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Croizat, Léon Camille Marius","B. Maguire","1944","8","23","Suriname",NA,NA,"Tafelberg (Table Mountain), Arrowhead Basin, S base of","-56.18","3.91",NA,NA,"625",NA,NA,NA,NA,NA,NA,NA,"24454",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1911","2020-09-12 05:00:02-03","US","US","2860597","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"G. T. Prance & J. Ramos","1973","11","29","Brazil","Amazônas",NA,"Campus of INPA, Estrada do Aleixo, Manaus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17691",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1912","2020-09-12 05:00:02-03","US","US","3283157","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"W. Palacios","1988","1","9","Ecuador","Napo",NA,"Parque Nacional Yasuni. Pozopetrolero Amo 2.","-76.22","-0.95",NA,NA,"230",NA,NA,NA,NA,NA,NA,NA,"2356",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1913","2020-09-12 05:00:02-03","US","US","3132246","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Feuillet, C.","L. E. Skog, C. Feuillet & A. Rossman","1986","11","10","French Guiana",NA,NA,"Saül, S of air field. Trail to Crique Limonade","-53.2","3.6",NA,NA,"200","210",NA,NA,NA,NA,NA,NA,"7376",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1914","2020-09-12 05:00:02-03","US","US","3171220","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)","J.-J. de Granville, G. Cremers, J. Hagemann, B. E. Leuenberger & M. S. Sangrey","1989","1","6","French Guiana",NA,NA,"Gobaya Soula, Bassin du Maroni. Rive droite. Layon vers les Monts Atachi-Bacca, entre 0 et 1.5km de l'Itany. Environ du camp 1","-53.96","3.61",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"10435",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1915","2020-09-12 05:00:02-03","US","US","2486357","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Wurdack, J. J., (US), US (UNITED STATES)","J. A. Steyermark","1962","1","5","Venezuela","Bolívar",NA,"Río Paramichi to Salto de Chalimano; NW of Serranía Pia-soi, SE of Venezuela-Brazil border","-62.96","4.86",NA,NA,"525","650",NA,NA,NA,NA,NA,NA,"90612",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1916","2020-09-12 05:00:02-03","US","US","3654751","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"N. A. Rosa, R. P. Salomão & R. P. Bahia","1986","9","14","Brazil","Para",NA,"Serra dos Carajas Parque Zoobotanico. Mun de Maraba-Para.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5021",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1917","2020-09-12 05:00:02-03","US","US","3400708","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Punt, W.","H. D. Clarke & S. Grose","1996","2","21","Guyana","Potaro-Siparuni",NA,"Paramakatoi, 2 km S; trail to Paramaktipu","-59.7167","4.68333",NA,NA,"840","1064",NA,NA,NA,NA,NA,NA,"1185",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1918","2020-09-12 05:00:02-03","US","US","1495592","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"E. P. A.","1930","12",NA,"Colombia",NA,NA,"Florencia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"632",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1919","2020-09-12 05:00:02-03","US","US","2142600","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"R. Reitz & Klein, --","1954","2","9","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajai.",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,"1543",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1920","2020-09-12 05:00:02-03","US","US","2843095","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","2","27","Brazil","Minas Gerais",NA,"Serra do Espinhaco.",NA,NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,"20989",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1921","2020-09-12 05:00:02-03","US","US","2812954","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"B. Macbryde","1971","2","1","Ecuador","Morona-Santiago",NA,"S of Mision Bomboiza.",NA,NA,NA,NA,"800","900",NA,NA,NA,NA,NA,NA,"178",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1922","2020-09-12 05:00:02-03","US","US","2989151","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"C. A. Cid Ferreira & B. W. Nelson","1980","9","27","Brazil","Acre",NA,"Mun de Sena Madureira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2565",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1923","2020-09-12 05:00:02-03","US","US","3462026","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Liesner, R. L.","T. Henkel, P. Henkel, M. Chin & L. Williams","1999","6","10","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts., upper Ireng watershed, W bank of Yuarba R., 1 km above junct. with Suruwabara Creek","-59.8833","5.05",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,"7121",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1924","2020-09-12 05:00:02-03","US","US","2989152","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"C. A. Cid Ferreira & J. Ramos","1980","6","20","Brazil","Para",NA,"Mun de Oriximina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1090",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1925","2020-09-12 05:00:02-03","US","US","3301925","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"A. M. Carvalho, A. M. Amorim, S. C. Sant'Ana & J. Jardim","1992","10","21","Brazil","Bahia",NA,"Mun de Una, Resrva Biologica do Mico-leao (IBAMA). Mata Higrofila Sul Baiana.","-39.08","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4087",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1926","2020-09-12 05:00:02-03","US","US","2173919","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"R. M. Klein","1955","1","7","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajai.",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,"1012",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1927","2020-09-12 05:00:02-03","US","US","2613854","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.",NA,"J. Cuatrecasas & T. R. Soderstrom","1969","1","19","Colombia","Caquetá",NA,"Region de Florencia; Morelia.",NA,NA,NA,NA,"400","430",NA,NA,NA,NA,NA,NA,"27207",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1928","2020-09-12 05:00:02-03","US","US","3272177","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A. Juss.) Baill.","Görts-van Rijn, A. R. A.","J.-J. de Granville, L. Allorge, G. Cremers, A. .R. A. Görts-van Rijn & J. Kodjoed-Bonneton","1985","8","15","French Guiana",NA,NA,"Montagnes Bellevue de l'Inini. Extremite SW versant NW","-53.71","3.51",NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,"7527",NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
