"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"596","2020-09-22 13:48:50-03","USP","SPFW","6132","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Ceccantini, G.C.T.; Siqueira, G.","369",NA,"Brasil","Espirito Santo","Reserva Natural da Vale do Rio Doce",NA,NA,NA,"2009","12","09","-40.0722007751465","-19.3910999298096",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-09-22 13:48:50-03","USP","SPFW","6137","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A. Sartori","Freire, G.Q. Ceccantini, G.C.T.; Siqueira, G.","374",NA,"Brasil","Espirito Santo","Reserva Natural da Vale do Rio Doce",NA,NA,NA,"2009","12","09","-40.0722007751465","-19.3910999298096",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-09-22 13:48:50-03","USP","SPFW","6116","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","A.L.B. Sartori","Freire, G.Q. Gedeon; Benedito.","335",NA,"Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,"2008","08","20","-46.6300010681152","-23.5400009155273",NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-11-04 17:29:29-03","UEM","HUEM","18454","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Ma.C. Souza","Ma.C. Souza; colaboradores","1027",NA,"Brasil","Mato Grosso do Sul","Rio Baía, Fazenda Unida. (P25-724).",NA,"Arbóreo. Material vegetativo.","HUEM000026331","2001","10","16","-53.2710990905762","-22.2952995300293",NA,"Batayporã","52218","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-11-04 17:29:29-03","UEM","HUEM","18455","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"D.T.B.Miola; colaboradores","s.n.",NA,"Brasil","Mato Grosso do Sul","rio Baía, Fazenda Unida. P9 (473).",NA,NA,"HUEM000026330","2001","08","23","-53.3513984680176","-22.4878005981445",NA,"Taquarussu","63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-11-04 17:29:29-03","UEM","HUEM","11847","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Ma.C. Souza","A.M.Janunzzi","s.n.",NA,"Brasil","Paraná","rio Paraná",NA,"Árvore com aproximadamente 5,0m de altura. Flores coloração amarela com rosa.","HUEM000026329","2004","11","20","-53.2668991088867","-22.7721996307373",NA,"Porto Rico","18063","auto",NA,NA,"2004","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-11-04 17:29:29-03","UEM","HUEM","18457","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Ma.C. Souza","Ma.C. Souza","1544",NA,"Brasil","Paraná","rio Paraná, Fazenda do Português. Solo alagado.",NA,"Arbóreo. Fruto alado.","HUEM000026332","2004","11","21","-53.2668991088867","-22.7721996307373",NA,"Porto Rico","18063","auto",NA,NA,"2004","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-11-04 17:29:29-03","UEM","HUEM","4226","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Ma.C. Souza","M.C. de Souza; P.C.Mencacci","121",NA,"Brasil","Paraná","rio Paraná, Jusante de Porto Rico. Solo seco.",NA,"Arbóreo. Fruto sâmara. Semente resinosa com odor característico. Frequente. Encontrada na barranca do rio.","HUEM000026335","1992","12","12","-53.2668991088867","-22.7721996307373",NA,"Porto Rico","18063","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-11-04 17:29:29-03","UEM","HUEM","7491","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","I.Tanaka","I.Tanaka","190",NA,"Brasil","Paraná","rio Paraná, Margem esquerda, abaixo de Porto Rico.",NA,"Porte arbóreo. Encontrada sobre as paleodunas. A casca da raiz tem cheiro adocicado.","HUEM000026334","1998","07","29","-53.2668991088867","-22.7721996307373",NA,"Porto Rico","18063","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-11-04 17:29:29-03","UEM","HUEM","18458","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Ma.C. Souza","Ma.C. Souza Stevaux; S.Rodrigues","08",NA,"Brasil","Paraná","rio Paraná, Margem esquerda. Solo seco. Barranco antes da Mata do Araldo.",NA,"Arbóreo. Fruto sâmara imaturo coloração verde.","HUEM000026336","1992","11","09","-53.2668991088867","-22.7721996307373",NA,"Porto Rico","18063","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-11-04 17:29:29-03","UEM","HUEM","7397","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","I.Tanaka","I.Tanaka","98",NA,"Brasil","Paraná","Rio Paraná",NA,"Arbóreo. Fruto sâmara.","HUEM000026333","1999","10","23","-53.2200012207031","-22.8239002227783",NA,"São Pedro do Paraná","25063","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-11-04 17:29:29-03","UEM","HUEM","6106","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Rodrigues, RR","Zandoval, JA","s.n.",NA,"Brasil","São Paulo","Parque da ESALQ, USP",NA,NA,"HUEM000005705","1985","05","27","-47.6399993896484","-22.7199993133545","HUEM000005705","Piracicaba","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2015-02-26 09:29:40-03","NHMLondon","NHM-LONDON-BOT","BM000053824","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori,A.","Allemão-e-Cysneiro,F.F.","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","01","01",NA,NA,NA,NA,NA,NA,"Lectotype","NHMUK:ecatalogue:2479500"
"609","2016-08-23 09:45:30-03","NHMLondon","NHM-LONDON-BOT","BM000053832","S","Plantae",NA,NA,"Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Jósef von Rawicz Warszewicz; b.1812; d.1866; Warsz.","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","NHMUK:ecatalogue:2476234"
"610","2021-02-12 15:02:09-03","UFSCar","SPSC","5009","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-02-12 15:02:09-03","UFSCar","SPSC","5008","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","L.C. Maragon&nf;L.A. Silva","L.A. Silva",NA,NA,"Brasil","São Paulo","Fazenda Canchim.",NA,"Flor amarela;Mata mesófila semidecídua <ll>dwc_commonname:</ll> Bálsamo&nf;Oleo cabreuva",NA,"1998","09","25",NA,NA,NA,"São Carlos",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-02-12 15:02:09-03","UFSCar","SPSC","5010","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"Flor amarela;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-02-12 15:02:09-03","UFSCar","SPSC","5011","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-11-12 16:59:37-03","UEL","FUEL","49283","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Mazzanatti, T","Mazzanatti, T","1",NA,"Brasil","Paraná","Universidade Estadual de Londrina, Casa de vegetação",NA,NA,NA,"2011","08","16","-48.916667","-25.3",NA,"Londrina",NA,NA,"-48.916667","-25.3","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-10-16 14:12:13-03","UEL","FUEL","41875","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Vieira, AOS","Santos, GASD","3",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"2006","05","03","-51.05","-23.266667",NA,"Ibiporã",NA,NA,"-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-11-12 16:59:37-03","UEL","FUEL","38878","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Hatschbach, G","Hatschbach, G; Hatschbach, M; Silva, JM","73465",NA,"Brasil","Minas Gerais","Ligação da BR 135 a Curimataí, entre os km 2 e 5, entre os Km 2 e 5",NA,NA,NA,"2002","08","16","-44.1800003051758","-17.8733005523682",NA,"Buenópolis","42854","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2020-11-12 16:59:37-03","UEL","FUEL","27452","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Dias, MC","Pavão, OC; et al.","s.n.",NA,"Brasil","Paraná","Sítio MOMA",NA,NA,NA,"1999","08","13","-50.8414001464844","-23.3733005523682",NA,"Assaí","20909","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2020-11-12 16:59:37-03","UEL","FUEL","33541","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Dias, MC","Tomé, MVF","s.n.",NA,"Brasil","Paraná","Campus da FFALM",NA,NA,NA,"1998","08","11","-50.3675003051758","-23.1100006103516",NA,"Bandeirantes","19645","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2020-11-12 16:59:37-03","UEL","FUEL","33540","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Dias, MC","Pavão, OC; et al.","s.n.",NA,"Brasil","Paraná","Aguativa",NA,NA,NA,"1999","10","26","-50.6467018127441","-23.1811008453369",NA,"Cornélio Procópio","23842","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2020-11-12 16:59:37-03","UEL","FUEL","12169","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Vieira, AOS; et al.","s.n.",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"1990","03","20","-51.0480995178223","-23.2691993713379",NA,"Ibiporã","20625","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-11-12 16:59:37-03","UEL","FUEL","12170","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Medri, ME; et al.","s.n.",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"1990","03","23","-51.0480995178223","-23.2691993713379",NA,"Ibiporã","20625","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-11-12 16:59:37-03","UEL","FUEL","12172","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Dias, MC","s.n.",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"1990","03","20","-51.0480995178223","-23.2691993713379",NA,"Ibiporã","20625","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-11-12 16:59:37-03","UEL","FUEL","12713","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Mansano, VF","Carmo, MRB; Silva, FC","s.n.",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"1994","08","03","-51.0480995178223","-23.2691993713379",NA,"Ibiporã","20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2020-11-12 16:59:37-03","UEL","FUEL","13364","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Francisco das Chagas e Silva","1448",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"1991","11","18","-51.0480995178223","-23.2691993713379",NA,"Ibiporã","20625","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2020-11-12 16:59:37-03","UEL","FUEL","21049","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Dias, MC","Souza, LRM; Müller, C","49",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"1997","08","20","-51.0480995178223","-23.2691993713379",NA,"Ibiporã","20625","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2020-11-12 16:59:37-03","UEL","FUEL","21087","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Dias, MC","Cloclet, FA; Souza, LRM; Alves, J","s.n.",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"1997","08","13","-51.0480995178223","-23.2691993713379",NA,"Ibiporã","20625","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-11-12 16:59:37-03","UEL","FUEL","9442","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Francisco das Chagas e Silva","1448",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"1991","11","18","-51.0480995178223","-23.2691993713379",NA,"Ibiporã","20625","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-11-12 16:59:37-03","UEL","FUEL","13362","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Okamoto, JM","s.n.",NA,"Brasil","Paraná","Campus da UEL, CCB perto do Biotério, CCB perto do Biotério",NA,NA,NA,"1994","09","04","-51.1627998352051","-23.3103008270264",NA,"Londrina","63728","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-11-12 16:59:37-03","UEL","FUEL","8973","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Gouvea, MF","s.n.",NA,"Brasil","Paraná","Campus UEL, CCB",NA,NA,NA,"1990","09","11","-51.1627998352051","-23.3103008270264",NA,"Londrina","63728","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-11-12 16:59:37-03","UEL","FUEL","18242","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Gouvea, MF","s.n.",NA,"Brasil","Paraná","Campus UEL, Em frente ao Banestado",NA,NA,NA,"1996","09","04","-51.1627998352051","-23.3103008270264",NA,"Londrina","63728","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-11-12 16:59:37-03","UEL","FUEL","44198","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Ferreira Jr, M","Francisco, EM","614",NA,"Brasil","Paraná","Vale do Arvoredo",NA,NA,NA,"2003","11","05","-51.1627998352051","-23.3103008270264",NA,"Londrina","63728","auto",NA,NA,"2008","09","08",NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-11-12 16:59:37-03","UEL","FUEL","24811","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Cloclet, FA","Viani, RAG; et al.","s.n.",NA,"Brasil","Paraná","Vivendas do Arvoredo",NA,NA,NA,"1997","10","11","-51.1627998352051","-23.3103008270264",NA,"Londrina","63728","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-11-12 16:59:37-03","UEL","FUEL","8089","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, ALB","Favarão, M; et al.","s.n.",NA,"Brasil","Paraná","Fazenda Ferraz",NA,NA,NA,"1989","10","18","-51.0363998413086","-23.0585994720459",NA,"Sertanópolis","19992","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-11-01 15:00:26-03","UnB","UB","41523","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Incógnito","Heringer, EP","12159","Southern America","Brasil","Goiás","Luziânia",NA,NA,NA,"1972",NA,NA,"-47.9503","-16.2525",NA,"Luziânia",NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-11-01 15:00:26-03","UnB","UB","33629","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Lewis, GP","Pinheiro, RS","280","Southern America","Brasil","Bahia",NA,NA,"Árvore 6m. Fruto verde.; Plantação de cacau.",NA,"1967","10","14",NA,NA,NA,"Itajú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-01 15:00:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Ogata, RS","Chacel, FC; Bonfim, PS; Cunha, PH","62A17","Southern America","Brasil","Distrito Federal","Sobradinho. Núcleo Rural Lago Oeste, Rua 00 travessa 03, última chácara à esquerda. Propriedade de André Pellicano",NA,"Arbórea. Plantada há 6 anos. 2m; Agrofloresta",NA,"2017","06","08","-47.915833","-15.631667",NA,"Brasília",NA,NA,"-47.915833","-15.631667","2017","06","21",NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-01 15:00:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Ogata, RS","Chacel, FC; Bonfim, PS; Cunha, PH","60A17","Southern America","Brasil","Distrito Federal","Sobradinho. Núcleo Rural Lago Oeste, Rua 19, último terreno no fim da rua. Sítio Sintropia. Propriedade Propriedade de Luciana Bergamaschi e Juan Sugasti",NA,"Arbórea. Plantada há 6 anos. 2m; Agrofloresta",NA,"2017","06","08","-48.005833","-15.558333",NA,"Brasília",NA,NA,"-48.005833","-15.558333","2017","06","21",NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-01 15:00:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Proença, C","Chacel, FC; Costa, LL; Bonfim, PSB","18B18","Southern America","Brasil","Distrito Federal","Chácara Terra Nativa",NA,"Arbórea; Agrofloresta",NA,"2016","06","01","-47.955556","-15.604444",NA,"Brasília",NA,NA,"-47.955556","-15.604444","2017","06","06",NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-01 15:00:26-03","UnB","UB","107165","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Proença, CEB","Proença, CEB; Harris, SA","3442a","Southern America","Brasil","Distrito Federal","Eixo Monumental Norte",NA,"CULTIVADA. Fotos S.A. Harris; Árvore. Flor alva. Fruto imaturo verde claro.; Ambiente antrópico.",NA,"2007","08","26","-47.9296989440918","-15.7797002792358",NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-01 15:00:26-03","UnB","UB","128992","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Barreto, M","Oliveira, JE","214","Southern America","Brasil","Minas Gerais","Calciolândia",NA,"Árvore 10m.",NA,"1940","10","08","-45.5393981933594","-20.2819004058838",NA,"Arcos","25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-01 15:00:26-03","UnB","UB","128993","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Barreto, M","Oliveira, JE","142","Southern America","Brasil","Minas Gerais","Estação Experimental",NA,"Flor amarelada.; Árvore 4m.",NA,"1940","08","05","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-01 15:00:26-03","UnB","UB","128991","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Hatschbach, G","Hatschbach, G","73465","Southern America","Brasil","Minas Gerais","Ligação da Rodovia BR-135 a Curimataí, entre Km 2-5",NA,"Flor alva.; Árvore 12m.; Mata da beira do rio",NA,"2002","08","16","-44.1800003051758","-17.8733005523682",NA,"Buenópolis","42854","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-05-06 11:57:53-03","UFU","HUFU","37435","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Paula, F.S.; Barbosa, J.M.","42",NA,"Brasil","Minas Gerais","Vila Marielza",NA,"Árvore, ca. 4,0 m.","HUFU00068984","2004","01","28","-48.2771987915039","-18.9186000823975","HUFU00068984","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-05-06 11:57:53-03","UFU","HUFU","4327","S","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Itoman, M.K.","48",NA,"Brasil","São Paulo","Estação Experimental de Bauru",NA,"Flores brancas.","HUFU00009814","1991","07","11","-49.060001373291","-22.3099994659424",NA,"Bauru","29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2021-03-04 15:43:22-03","IF","SPSF","32445","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,NA,"O.C.Pavão",NA,"América do Sul","Brasil","PR",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"1999","08","13","-50.8414001464844","-23.3733005523682",NA,"Assaí","20909","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"646","2021-03-04 15:43:22-03","IF","SPSF","11505","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,NA,"D.Bento Pickel",NA,"América do Sul","Brasil","PR",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"1955","07","21","-49.9693984985352","-23.1606006622314",NA,"Jacarezinho","22883","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"647","2021-03-04 15:43:22-03","IF","SPSF","40420","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","M.C.Dias","F.A.Cloclet & L.R.M.Souza",NA,"América do Sul","Brasil","PR","fazenda Doralice",NA,"COLETA: Árvore 10m, botões florais e flores brancas&nf;Mata ciliar;",NA,"1997","08","13","-51.1627998352051","-23.3103008270264",NA,"Londrina","63728","auto",NA,NA,"1998","12","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"648","2021-03-04 15:43:22-03","IF","SPSF","14692","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,NA,"M.K.Itoman","68","América do Sul","Brasil","SP","E.E.Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,"1991","10","22","-49.060001373291","-22.3099994659424",NA,"Bauru","29186","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"649","2021-03-04 15:43:22-03","IF","SPSF","18057","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,NA,"D.Bento Pickel",NA,"América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"1946","10","07","-48.4700012207031","-20.9400005340576",NA,"Bebedouro","22514","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"650","2021-03-04 15:43:22-03","IF","SPSF","02771","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,NA,"D.Bento Pickel",NA,"América do Sul","Brasil","SP","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,"1946","07","04","-48.4700012207031","-20.9400005340576",NA,"Bebedouro","22514","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
