"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"738","2019-02-27 14:02:14-03","UFSJ","HUFSJ","2598","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Domingos, DQ","Sobral, M; Teixeira, LR","14222","2011","09","19","Brasil","Minas Gerais","Prados","Estrada dos Fundadores","-44.109389","-21.066111","-44.109389","-21.066111",NA,NA,"Árvore 7-8 m, em beira de mata; frutos imaturos.","HUFSJ002598","HUFSJ002598_01 HUFSJ002598_02",NA,NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2019-02-27 14:02:14-03","UFSJ","HUFSJ","2951","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Domingos, DQ","Sobral, M","14411","2011","11","06","Brasil","Minas Gerais","Prados","Estrada dos Fundadores","-44.141139","-21.084361","-44.141139","-21.084361",NA,NA,"Árvore 8-10 m, em beira de mata; frutos imaturos.","HUFSJ002951","HUFSJ002951_01 HUFSJ002951_02 HUFSJ002951_v00 HUFSJ002951_v01 HUFSJ002951_v02",NA,NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2020-09-22 13:48:39-03","USP","SPFW","1001","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. Vattimo 1961","Reitz ;Klein","7523","1958","10","25","Brasil","Santa Catarina","Lauro Müller - Uruçanga",NA,NA,NA,NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-11-13 16:04:46-03","UNISANTA","HUSC","8768","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Sugiyama, M.","Scolari, G.O.; Nakasato, M.V.","85","2007","06","17","Brasil","São Paulo","Peruíbe","Bairro do Guaraú.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Trecho de floresta alta de restinga.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"2007","08","30","21922","auto",NA,NA,NA,NA,NA,NA
"742","2020-11-04 17:29:13-03","UEM","HUEM","31512","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, ML","Silva.J.M.; Brotto, ML; Voltz, RR","9452B","2016","09","27","Brasil","Paraná","Tunas de Paraná","Colônia João XXIII","-48.827778","-25.010556","-48.827778","-25.010556",NA,NA,"Árvore com 15m de altura; flores de cor creme. Transição entre Floresta Ombrófila Densa Montana e Floresta Ombrófila Mista Montana.","HUEM000014288","HUEM000014288",NA,NA,NA,NA,NA,"2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"743","2020-11-12 17:00:37-03","UEL","FUEL","47117","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, ML","Brotto, ML; Vasconcellos, G","259","2008","11","25","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.717778","-24.858333","-48.717778","-24.858333","900","900",NA,"FUEL006342",NA,NA,NA,NA,"Tracheophyta","Laurales","2008","12","08",NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-11-12 17:00:37-03","UEL","FUEL","47118","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, ML","Brotto, ML; Marinero, F; Vasconcellos, G","286","2009","02","10","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.717778","-24.858333","-48.717778","-24.858333","900","900",NA,"FUEL006343",NA,NA,NA,NA,"Tracheophyta","Laurales","2009","02","10",NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-11-12 17:00:37-03","UEL","FUEL","55414","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, ML","Silva, JM; Brotto, ML; Völtz, RR","9452B","2016","09","27","Brasil","Paraná","Tunas do Paraná","Colônia João XXIII","-48.827778","-25.010556","-48.827778","-25.010556","832","832",NA,"FUEL055414",NA,NA,NA,NA,"Tracheophyta","Laurales","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-11-12 17:00:37-03","UEL","FUEL","55417","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, ML","Silva, JM; Brotto, ML; Völtz, RR","9454","2016","09","27","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.682778","-24.843889","-48.682778","-24.843889","874","874",NA,"FUEL055417",NA,NA,NA,NA,"Tracheophyta","Laurales","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-11-12 17:00:37-03","UEL","FUEL","17549","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, PLR","Pimenta, JA; et al.","s.n.","1990","06","23","Brasil","Paraná","Ipiranga","Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,"FUEL006327",NA,NA,NA,NA,"Tracheophyta","Laurales","2006",NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA
"748","2020-11-12 17:00:37-03","UEL","FUEL","17538","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Baitello, JB","Pimenta, JA; et al.","s.n.","1990","06","24","Brasil","Paraná","Ipiranga","Várzea do Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,"FUEL006322",NA,NA,NA,NA,"Tracheophyta","Laurales","1999","10","14","31827","auto",NA,NA,NA,NA,NA,NA
"749","2020-11-12 17:00:37-03","UEL","FUEL","17539","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Baitello, JB","Medri, ME; et al.","s.n.","1990","06","26","Brasil","Paraná","Ipiranga","Várzea do Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,"FUEL006328",NA,NA,NA,NA,"Tracheophyta","Laurales","1999","10","14","31827","auto",NA,NA,NA,NA,NA,NA
"750","2020-11-12 17:00:37-03","UEL","FUEL","10551","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo Gil","Richter, HG","s.n.","1975","10","25","Brasil","Paraná","Irati","FLONA","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"FUEL006344",NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"751","2020-11-12 17:00:37-03","UEL","FUEL","33091","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Estevan, DA","Francisco, EM","s.n.","1999","12","15","Brasil","Paraná","Ortigueira","Fazenda Santa Rita","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"FUEL006338",NA,NA,NA,NA,"Tracheophyta","Laurales","2002",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"752","2020-11-12 17:00:37-03","UEL","FUEL","33098","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","S.F. de Andrade","Francisco, EM; et al.","s.n.","1999","11","05","Brasil","Paraná","Ortigueira","Fazenda Santa Rita","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"FUEL006339",NA,NA,NA,NA,"Tracheophyta","Laurales","2000",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"753","2020-11-12 17:00:37-03","UEL","FUEL","25381","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Baitello, JB","Ferreira, JA; et al.","s.n.","1999","02","18","Brasil","Paraná","Reserva","Sítio São Vicente, 20Km antes da Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,"FUEL006330",NA,NA,NA,NA,"Tracheophyta","Laurales","1999","10","15","43627","auto",NA,NA,NA,NA,NA,NA
"754","2020-11-12 17:00:37-03","UEL","FUEL","17144","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Baitello, JB","Pimenta, JA; et al.","s.n.","1990","12","07","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"FUEL006333",NA,NA,NA,NA,"Tracheophyta","Laurales","1999","10","15","21990","auto",NA,NA,NA,NA,NA,NA
"755","2020-11-12 17:00:37-03","UEL","FUEL","11756","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Baitello, JB","Francisco das Chagas e Silva; et al.","s.n.","1990","04","15","Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL006329",NA,NA,NA,NA,"Tracheophyta","Laurales","1999","10","15","56988","auto",NA,NA,NA,NA,NA,NA
"756","2020-11-12 17:00:37-03","UEL","FUEL","11755","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, PLR","Silva, SM; et al.","s.n.","1990","04","15","Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL006326",NA,NA,NA,NA,"Tracheophyta","Laurales","2006",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"757","2020-11-12 17:00:37-03","UEL","FUEL","11740","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Baitello, JB","Pimenta, JA; et al.","s.n.","1990","04","15","Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha. Área de estudo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL006323",NA,NA,NA,NA,"Tracheophyta","Laurales","1999","10","15","56988","auto",NA,NA,NA,NA,NA,NA
"758","2020-11-12 17:00:37-03","UEL","FUEL","12071","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Baitello, JB","Zangaro Filho, W; et al.","s.n.","1990","05","01","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL006324",NA,NA,NA,NA,"Tracheophyta","Laurales","1999","10","15","56988","auto",NA,NA,NA,NA,NA,NA
"759","2020-11-12 17:00:37-03","UEL","FUEL","12965","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Dias, MC; et al.","s.n.","1995","04","07","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL006325",NA,NA,NA,NA,"Tracheophyta","Laurales","1999","10","14","56988","auto",NA,NA,NA,NA,NA,NA
"760","2020-11-12 17:00:37-03","UEL","FUEL","45718","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, ML","Gasper, AL; Brogni, E; Santos, EM","22697","2007","11","29","Brasil","Santa Catarina","Papanduva","Lageadinho, Latitude 586592 S. Longitude 7053132 W.","-50.144401550293","-26.3703002929688",NA,NA,"560","560",NA,"FUEL004598",NA,NA,NA,NA,"Tracheophyta","Laurales","2017","08","15","49621","auto",NA,NA,NA,NA,NA,NA
"761","2019-10-16 14:12:59-03","UEL","FUEL","45755","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P","Sevegnani, L","s.n.","2007","10","26","Brasil","Santa Catarina","Vidal Ramos",NA,"-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,"FUEL006340",NA,NA,NA,NA,"Tracheophyta","Laurales","2009","10","26","21797","auto",NA,NA,NA,NA,NA,NA
"762","2020-11-12 17:00:37-03","UEL","FUEL","23480","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Pedro L.R. de Moraes","Robim, MJ","588","1988","03","15","Brasil","São Paulo","Campos do Jordão","Parque Estadual, região do pinheiro chato","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"FUEL006341",NA,NA,NA,NA,"Tracheophyta","Laurales","2006",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"763","2019-11-01 15:01:56-03","UnB","UB","150046","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Stevan, DA","Francisco, EM","s.n.","1999","12","15","Brasil","Paraná ","Ortigueira","Fazenda Santa Rita","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore 9m, frutos imaturos verdes",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"2002",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"764","2019-11-01 15:01:56-03","UnB","UB","150045","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Kubitzki, K","Hatschbach, G","33771","1974","01","25","Brasil","Paraná ","Bocaiúva do Sul","Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore 15m; Mata",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"1981",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"765","2019-05-06 11:58:23-03","UFU","HUFU","4031","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Baitello, J.B.","Nakajima, J.N.; et al.","92","1993","03","04","Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 15 m. Frutos jovens verdes, maduros amarelos.; Mata mesofítica.","HUFU00011956","HUFU00011956",NA,NA,NA,NA,NA,"1993","12","15","58223","auto",NA,NA,NA,NA,NA,NA
"766","2019-05-06 11:58:23-03","UFU","HUFU","29915","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Baitello, J.B.","Pimenta, J.A.; et al.","s.n","1990","06","23","Brasil","Paraná","Ipiranga","Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"Árvore, ca. 10 m.","HUFU00011973","HUFU00011973",NA,NA,NA,NA,NA,"1999",NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA
"767","2019-05-06 11:58:23-03","UFU","HUFU","4051","S","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Nakajima, J.N.","Araújo, G.M.","856","1993","03","23","Brasil","Minas Gerais","Araguari","Fazenda da Mata","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Arbóreo, ca. 12 m. Frutos verdes e amarelos.; Mata de galeria.","HUFU00011974","HUFU00011974",NA,NA,NA,NA,NA,"1993","12","15","58653","auto",NA,NA,NA,NA,NA,NA
"768","2020-08-20 20:39:27-03","UFSC","FLOR","27737","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Marques, M.C.M.","Marques, M.C.M.; Salvalaggio, A.P.B.","s.n.","1996","12","20","Brasil","Paraná","Curitiba","Parque Barigui.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore, flor verde, 18m altura","FLOR0027737",NA,NA,NA,NA,NA,"Laurales","1996",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"769","2020-08-20 14:56:58-03","UFSC","FLOR","8669","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Lima, O.S.; Campos, J.M. & Klein, R.M.","1","1978","10","23","Brasil","Paraná","Ipiranga","Lustosa.","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,"FLOR0008669",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA
"770","2020-08-20 20:39:27-03","UFSC","FLOR","45354","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Baitello, J.B.","Pimenta, J.A.; et alii","s.n.","1990","06","23","Brasil","Paraná","Ipiranga","Rio Bitumirim.","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"árvore, 10m altura. CAP: 111cm, indiv. 356, área de estudo.","FLOR0045354",NA,NA,NA,NA,NA,"Laurales","1999",NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA
"771","2020-08-20 20:39:27-03","UFSC","FLOR","29240","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Werff, H. van der","Hatschbach, G.; Manosso, A.","50354","1986","02","15","Brasil","Paraná","Irati","Arredores da cidade.","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"árvore, flor com, 10m altura","FLOR0029240",NA,NA,NA,NA,NA,"Laurales","1992",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"772","2020-08-20 14:56:58-03","UFSC","FLOR","15776","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Sehnem, A.","3742","1949","03","18","Brasil","Rio Grande do Sul","Montenegro","Linha São Pedro.","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"arbor. Coleção de P. Aloysio Sehnem S.J. (ASSL).","FLOR0015776",NA,NA,NA,NA,NA,"Laurales","2013","12","19","21601","auto",NA,NA,NA,NA,NA,NA
"773","2020-08-20 20:39:27-03","UFSC","FLOR","26635","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Sobral, M.; Jarenkow, J.A.","Jarenkow, J.A.; Záchia, R.","2162","1992","10","29","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"arvoreta, flor verdeverde coletado do mesmo indivíduo, 50-60 dias depois, 7m altura","FLOR0026635",NA,NA,NA,NA,NA,"Laurales","1992",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"774","2020-08-20 14:56:58-03","UFSC","FLOR","652","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Klein, R.M.","2314","1959","11","10","Brasil","Santa Catarina","Blumenau","Morro Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,NA,"800","800","arvoreta, flor verde, 8m altura","FLOR0000652",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"775","2020-08-20 14:56:58-03","UFSC","FLOR","654","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Reitz, R.; Klein, R.M.","14117","1962","12","18","Brasil","Santa Catarina","Curitibanos","Ponto Alta do Sul.","-50.584400177002","-27.2828006744385",NA,NA,"900","900","árvore, flor verde-amarelada, 20m altura","FLOR0000654",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA
"776","2020-08-20 14:56:58-03","UFSC","FLOR","5975","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Klein, R.M.; Bresolin, A. & Occhioni","7988","1968","11","21","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","árvore, flor verde, 20m altura","FLOR0005975",NA,NA,NA,NA,NA,"Laurales","2013","12","19","27000","auto",NA,NA,NA,NA,NA,NA
"777","2020-08-20 14:56:58-03","UFSC","FLOR","649","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Reitz, R.; Klein, R.M.","2633","1956","02","05","Brasil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100","100","arvoreta, Fruto Imaturo, verde, 6m altura","FLOR0000649",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"778","2020-08-20 14:56:58-03","UFSC","FLOR","3002","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Klein, R.M.; Bresolin, A.","10733","1973","01","16","Brasil","Santa Catarina","Imaruí","Águas Mornas.","-48.8199996948242","-28.3414001464844",NA,NA,"50","50","arvoreta, Fruto Imaturo, verde, 4m altura","FLOR0003002",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"779","2020-08-20 14:56:58-03","UFSC","FLOR","36664","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Pugues, S.; Silva Filho, F.A. da & Poli, C.","85","2001","10","04","Brasil","Santa Catarina","Ipuaçu","Reservatório do aproveitamento hidrelétrico Quebra Queixo, margem esquerda próximo ao rio Chapecó.","-52.4550018310547","-26.6313991546631",NA,NA,NA,NA,"arvoreta, flor esverdeada, 6m altura","FLOR0036664",NA,NA,NA,NA,NA,"Laurales","2013","12","19","20981","auto",NA,NA,NA,NA,NA,NA
"780","2020-08-20 14:56:58-03","UFSC","FLOR","651","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Klein, R.M.","1736","1955","11","03","Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385",NA,NA,"250","250","árvore, flor verde, 16m altura","FLOR0000651",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"781","2020-08-20 14:56:58-03","UFSC","FLOR","655","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Klein, R.M.","3187","1962","12","04","Brasil","Santa Catarina","Lages","Alto da Serra, Encruzilhada.","-50.326099395752","-27.8160991668701",NA,NA,"900","900","árvore, flor esverdeada, 15m altura","FLOR0000655",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"782","2020-08-20 20:39:27-03","UFSC","FLOR","7579","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Klein, R.M.","Campos, J.M.; Leite, P.F.","27","1981","03","28","Brasil","Santa Catarina","Leoberto Leal","A 2 km de Barra Grande, em direção a Leoberto Leal.","-49.2868995666504","-27.5069007873535",NA,NA,"570","570","árvore de porte médio, Fruto Imaturo, imaturo verde; maduro amarelo","FLOR0007579",NA,NA,NA,NA,NA,"Laurales","1981",NA,NA,"21755","auto",NA,NA,NA,NA,NA,NA
"783","2020-08-20 14:56:58-03","UFSC","FLOR","5536","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Klein, R.M.; Bresolin, A.","10120","1972","02","23","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"300","300","árvore, Fruto Imaturo, verde, 20m altura","FLOR0005536",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"784","2020-08-20 14:56:58-03","UFSC","FLOR","650","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Klein, R.M.","3647","1962","12","09","Brasil","Santa Catarina","Porto União",NA,"-51.0783004760742","-26.2381000518799",NA,NA,"750","750","árvore, flor verde, 15m altura","FLOR0000650",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,"41804","auto",NA,NA,NA,NA,NA,NA
"785","2020-08-20 20:39:27-03","UFSC","FLOR","8175","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Klein, R.M.","Campos, J.M.; Leite, P.F.","15","1981","03","27","Brasil","Santa Catarina","Rancho Queimado","A 6 km da serraria Siama, em direção a Anitápolis.","-49.0217018127441","-27.6725006103516",NA,NA,"850","850","árvore","FLOR0008175",NA,NA,NA,NA,NA,"Laurales","1981",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA
"786","2020-08-20 14:56:58-03","UFSC","FLOR","653","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"Reitz, R.; Klein, R.M.","9463","1960","01","28","Brasil","Santa Catarina","Sombrio","Sanga de Areia.","-49.61669921875","-29.113899230957",NA,NA,"10","10","arvoreta, Fruto Imaturo, verde, 6m altura","FLOR0000653",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,"16515","auto",NA,NA,NA,NA,NA,NA
"787","2020-08-20 14:56:58-03","UFSC","FLOR","24684","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Brotto, M.L.","Falkenberg, D.B.","6747","1994","10","15","Brasil","Santa Catarina","Videira","Beira do rio 15 de Novembro, Centro do treinamento da EPAGRI (CETREV).","-51.1516990661621","-27.00830078125",NA,NA,"1000","1000","árvore, flor amarelo-esverdeada, 12m altura. 30 cm de DAP.","FLOR0024684",NA,NA,NA,NA,NA,"Laurales","2013","12","19","18720","auto",NA,NA,NA,NA,NA,NA
