"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","infraspecificEpithet","relationshipType","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"235","2020-10-15 09:54:00-03","UFPR","EFC","14046","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Mancinelli, W.S.; Smidt, E.C.","2008","12","15","Blum, C.T.; Michelotti, J.","2008","12","06","Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614","-48.6987","-25.6140","600","600","EFC014046",NA,"391",NA,"Epífita em árvore caída, na copa interna, aos 600 m.s.n.m. Com flor amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-10-15 09:54:00-03","UFPR","EFC","5999","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Mancinelli, W.S.","2010","07","01","Hatschbach, G.; Ziller, S.R.; Silva, J.M.","1996","02","24","Brasil","Paraná","Pinhão","Rio Jordão, Salto da Tia Chica","-52.0194","-25.723","-52.0194","-25.7230",NA,NA,"EFC005999",NA,"64530",NA,"Epífita, flores amarelas, sépalas e pétalas com mácula marrom. Floresta de galeria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-10-15 09:54:00-03","UFPR","EFC","11176","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Kersten, R.","2012","06","19","Kersten, R.","2003","11","08","Brasil","Paraná","Pinhais","Haras Santo Antônio","-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,"EFC011176",NA,"725","10418","Epífita em transição Araucária/Atlântica, 1000m s.n.m.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-25 13:53:02-03","UNIVILLE","JOI","11803","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Mancinelli, W. S.","2011","04","08","Meyer, F.S.","2011","03","08","Brasil","Santa Catarina","São Bento do Sul","Arredores CEPA Rugendas.","-49.306944","-26.323889","49º18'25''W","26º19'26''S",NA,NA,"JOI011803",NA,"1007",NA,"; HABITAT: sub-bosque; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa montana em regeneração",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-25 13:53:02-03","UNIVILLE","JOI","11802","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Meyer, F.S.","2011","04","14","Meyer, F.S.","2010","03","14","Brasil","Santa Catarina","São Bento do Sul","Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI011802",NA,"947","23090","; HABITAT: sub-bosque; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-10-07 09:20:02-03","UEFS","HUEFS","86138","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2019","09",NA,"Dala Rosa, S.","2001","02","10","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"HUEFS0086138","HUEFS0086138 HUEFS0086138_e1","138","46557","Floresta ombrófila mista. Capão da Fortaleza.","auto","Angiospermae","Lilianae","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-10-07 09:20:02-03","UEFS","HUEFS","161355","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2014","10",NA,"van den Berg, C.","2008","02","22","Brasil","Bahia",NA,"Sem localidade, planta cultivada, enviada do sul da Bahia.",NA,NA,NA,NA,NA,NA,"HUEFS0161355","HUEFS0161355","1937",NA,NA,NA,"Angiospermae","Lilianae","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-10-07 09:20:02-03","UEFS","HUEFS","217557","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams",NA,NA,NA,NA,"Meneguzzo, T.E.C.","2015","01","22","Brasil","Bahia","Camacan","Reserva particular do Patrimônio Natural Serra Bonita. Serra Bonita. Trilha da Bromélias.","-39.571111","-15.387778","39W34'16''","15S23'16''","905","905","HUEFS0217557","HUEFS0217557","986",NA,"Floresta Atlântica fitofisionomia Floresta Ombrófila desna Alta Montana.",NA,"Angiospermae","Lilianae","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-10-07 09:20:02-03","UEFS","HUEFS","90568","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2019","09",NA,"van den Berg, C.","2004","02","15","Brasil","Minas Gerais","Caldas","Serra de Caldas (Pedra do Coração).","-46.399167","-21.935","46W23'57''","21S56'6''","1471","1471","HUEFS0090568","HUEFS0090568 HUEFS0090568_e1","1289",NA,NA,NA,"Angiospermae","Lilianae","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-10-07 09:20:02-03","UEFS","HUEFS","133216","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2019","09",NA,"Silva, J.M.","1998","11","11","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"HUEFS0133216","HUEFS0133216 HUEFS0133216_e1","2606","61623",NA,"auto","Angiospermae","Lilianae","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-05-05 13:14:39-03","F","FMNH-SEEDPLANTS","V0434402F","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes",NA,NA,NA,NA,NA,"P. Dusén","1909","2","4","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"V0434402F","V0434402F_01 V0434402F_02","7627",NA,NA,NA,"Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,NA,NA,"7627",NA,NA
"246","2019-07-09 12:43:25-03","F","FMNH-SEEDPLANTS","V0434403F","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes",NA,NA,NA,NA,NA,"P. Dusén","1910","12","5","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0434403F","V0434403F_01","6",NA,NA,NA,"Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"247","2019-07-09 12:43:25-03","F","FMNH-SEEDPLANTS","V0434404F","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes",NA,NA,NA,NA,NA,"P. Dusén","1908","11","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0434404F","V0434404F_01","7027",NA,NA,NA,"Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"248","2019-07-09 12:43:25-03","F","FMNH-SEEDPLANTS","V0434405F","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes",NA,NA,NA,NA,NA,"P. Jörgensen","1932","2",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0434405F","V0434405F_01","4766",NA,NA,NA,"Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"249","2019-07-09 12:46:53-03","F","FMNH-SEEDPLANTS","V0434406F","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes",NA,NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","1983","2","10","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0434406F","V0434406F_01","38534",NA,NA,NA,"Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"250","2019-07-09 12:43:25-03","F","FMNH-SEEDPLANTS","V0434407F","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes",NA,NA,NA,NA,NA,"N. I. Matzenbacher","1992","10","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0434407F","V0434407F_01","4",NA,NA,NA,"Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"251","2019-07-09 12:43:25-03","F","FMNH-SEEDPLANTS","V0434408F","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes",NA,NA,NA,NA,NA,"G. G. Hatschbach","1966","1","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0434408F","V0434408F_01","13481",NA,NA,NA,"Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"252","2019-07-09 12:46:53-03","F","FMNH-SEEDPLANTS","V0434421F","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1959","3","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0434421F","V0434421F_01","8.689",NA,NA,NA,"Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"253","2019-01-25 15:43:44-02","IAC","IAC","7964","S","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","C.F. Nardin","2012","05","23","H.P. Krug & O. Handro","1945","11","06","Brasil","São Paulo","Pilar do Sul","Fazenda Platzek","-47.7164","-23.8131","-47.7164","-23.8131",NA,NA,NA,NA,"s/nº",NA,"nome popular: chita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-07-23 12:17:19-03","CEPLAC","CEPEC","134374","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora",NA,"Sem Informação",NA,NA,NA,"M.M. Coelho","2011","11","04","Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos.","-39.603889","-14.7025","39W36'14","14S42'9",NA,NA,NA,NA,"478",NA,"(Unicata).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-07-23 12:17:19-03","CEPLAC","CEPEC","39515","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora",NA,"SpeciesLink/lacunas",NA,NA,NA,"E. B. dos Santos","1986","02","27","Brasil","Bahia","UNA","Serra da Luzia. Ramal com entrada no Km 5.7 da Rod. São José/Una, lado N 1.8Km. Fazneda Conjunto Santa Rosa.","-38.283333","-15.05","38W17'","15S3'",NA,NA,NA,NA,"4046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2014",NA,NA,NA
"256","2020-07-23 12:17:19-03","CEPLAC","CEPEC","132924","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora",NA,"T. E. C. Meneguzzo",NA,NA,NA,"J. M. Silva","1998","11","11","Brasil","Paraná","BOCAIÚVA DO SUL","Serra da Bocaina.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"2606","61623",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2014",NA,NA,NA
"257","2019-04-02 09:32:19-03","URICER","HPBR","8488","S","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl. & Paxt.) M.W.Chase & N.H.Williams","MILESI, T. R.",NA,NA,NA,"SCARIOT, C. R.","2003","02","07","Brasil","RS","Getúlio Vargas",NA,"-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,"HPBR008488",NA,NA,"18803",NA,"auto",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-04-02 09:32:19-03","URICER","HPBR","9265","S","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl. & Paxt.) M.W.Chase & N.H.Williams",NA,NA,NA,NA,"STRIKE, E. & SILVEIRA, N.","2003","01","14","Brasil","SC","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,"HPBR009265",NA,NA,"23768",NA,"auto",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-13 16:04:56-03","UNISANTA","HUSC","11502","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","André Acetis Portalet","2015",NA,NA,"Andrade, V.","2015",NA,NA,"Brasil","Minas Gerais","São Thomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,NA,"s.n.","16076","fotografada","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-07-21 15:08:18-03","UNISANTA","HUSC","11278","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Borba, E.L.","2016","05",NA,"Sampaio, P.S.P.; Rosa, F.","2016","04","21","Brasil","Minas Gerais","São Thomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,NA,"1502","16076","Epífita com flores marrons e borda amarela. Floresceu em cultivo no orquidário Chica Rosa.","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-11-04 17:30:10-03","UEM","HUEM","10983","S","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl.) M.W.Chase & N.H.Williams","Milaneze-Gutierre, MA","2018","03","29","W. Maschio; C.A. Silva","1999","05","14","Brasil","Paraná","Chopinzinho",NA,"-52.5233001708984","-25.8558006286621",NA,NA,NA,NA,"HUEM000009628","HUEM000009628","257","31475","Transição: Floresta Ombrófila Mista para Floresta Estacional Semidecidual.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-11-04 17:30:10-03","UEM","HUEM","7604","S","Plantae","Orchidaceae","Gomesa","longipes","Gomesa longipes","(Lindl.) M.W.Chase & N.H.Williams","Milaneze-Gutierre, MA","2018","03","29","Milaneze-Gutierre, MA","2000","12",NA,"Brasil","Paraná","Pontal do Paraná","Praia do Leste","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"HUEM000009627","HUEM000009627","s.n.","19508",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-03-10 11:38:48-03","UNILA","EVB","1223","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams",NA,NA,NA,NA,"Buttura, E.","1981","11","19","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,NA,"EVB001223","EVB001223","775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2016-08-23 11:00:33-03","NHMLondon","NHM-LONDON-BOT","BM000534457","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","2014",NA,NA,"George Gardner; b.1812; d.1849; Gardner","1837","05",NA,"Brasil","Rio de Janeiro",NA,NA,"-42.989594","-22.510275","-42.989594","-22.510275",NA,NA,NA,NA,"640",NA,"Habitat: On trees in forest<a href=http://www.nhm.ac.uk/services/media-store/asset/b32b8651ec5eb6869c69a5e72ab413d5a48f9a37/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651883",NA
"265","2016-08-23 11:00:33-03","NHMLondon","NHM-LONDON-BOT","BM001122690","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","2014",NA,NA,"George Gardner; b.1812; d.1849; Gardner","1841","04",NA,"Brasil","Rio de Janeiro",NA,NA,"-42.989594","-22.510275","-42.989594","-22.510275",NA,NA,NA,NA,"5873",NA,"Habitat: On trees in forests<a href=http://www.nhm.ac.uk/services/media-store/asset/89ac7d5046b07559bead31e8f2bb990ab47db699/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651884","Syntype"
"266","2020-11-12 16:58:10-03","UEL","FUEL","41190","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Menini Neto, L","2005",NA,NA,"Silva, JM; Abe, LM","1998","11","11","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"2606","61623",NA,"auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-11-12 16:58:10-03","UEL","FUEL","36779","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Leinig, RC","2000","03","15","Maschio, W; Silva, CA","1999","02","03","Brasil","Paraná","Chopinzinho","Barra do Chopim","-52.5233001708984","-25.8558006286621",NA,NA,NA,NA,NA,NA,"257","31475",NA,"auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-11-12 16:58:10-03","UEL","FUEL","31044","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes monophyllum","Regel","Ferrarezi, E","2001",NA,NA,"Ferrarezi, E","2000","12","22","Brasil","Paraná","Londrina","Orquidário do CCA, Universidade Estadual de Londri","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"4","63728",NA,"auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,"monophyllum",NA,NA,NA,NA,NA
"269","2020-11-12 16:58:10-03","UEL","FUEL","11483","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Menini Neto, L","2005",NA,NA,"Kummrow, R; Ribas, OS","1990","02","13","Brasil","Paraná","Ponta Grossa","Recanto Botuquara, Mata de galeria","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"3212","46557",NA,"auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-11-12 16:58:10-03","UEL","FUEL","15442","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Menini Neto, L","2009",NA,NA,"Silva, JM; Poliquesi, CB; Barbosa, E","1998","02","19","Brasil","Paraná","São José dos Pinhais","Castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"2285","45291",NA,"auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-11-12 16:58:10-03","UEL","FUEL","31044","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes monophyllum","Regel","Ferrarezi, E","2001",NA,NA,"Ferrarezi, E","2000","12","22","Brasil","Paraná","Londrina","Orquidário do CCA, Universidade Estadual de Londri","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"4","63728",NA,"auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,"monophyllum",NA,NA,NA,NA,NA
"272","2020-11-12 16:58:10-03","UEL","FUEL","9940","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum longipes","Rdl.Teuchec","Souza, WS",NA,NA,NA,"Britez, RM","1986","11","21","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1123","24916",NA,"auto","Tracheophyta",NA,"Asparagales",NA,NA,NA,"longipes",NA,NA,NA,NA,NA
"273","2019-11-01 15:15:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Willia","Meneguzzo, TEC","2014",NA,NA,"Heringer, EP","1973","01","31","Brasil","Minas Gerais","Presidente Soares","Serra do Caparaó",NA,NA,NA,NA,NA,NA,"UB0030380","UB0030380","11973",NA,"Planta epífita, flores com labelo amarelo e as outras peças marrons; Mata virgem, úmida e sombreada",NA,"Monocotyledonae",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"274","2020-08-20 14:54:41-03","UFSC","FLOR","3190","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Pabst, G.",NA,NA,NA,"Smith, L.B.; Klein, R.M. & Hatschbach, G.","1965","01","15","Brasil","Paraná","Castro",NA,"-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"FLOR0003190",NA,"15417","50779",NA,"auto",NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-08-20 14:54:41-03","UFSC","FLOR","3218","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes monophyllum","Regel","Pabst, G.",NA,NA,NA,"Klein, R.M.; Bresolin, A.","1972","12","14","Brasil","Santa Catarina","Águas Mornas","Rio Novo.","-48.823600769043","-27.6938991546631",NA,NA,"600","600","FLOR0003218",NA,"10559","26556","epífito, flor tépalo marron, labelo amarelo Habitat: Mata","auto",NA,NA,"Asparagales",NA,NA,NA,"monophyllum",NA,NA,NA,NA,NA
"276","2020-08-20 14:54:41-03","UFSC","FLOR","49744","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Siqueira, C.E.",NA,NA,NA,"Siqueira, C.E.","2010","12","10","Brasil","Santa Catarina","Florianópolis","Cachoeira do Sertão do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0049744",NA,"197","27000","Em tronco de Clusia criuva (5 m alt., ca. 17 cm diam.) a 2,5 m acima do solo. Labelo com 4 lobos lobo mediano bilobado. Terço distal das sépalas e pétalas amarelo, proximal marron","auto",NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-08-20 14:54:41-03","UFSC","FLOR","59312","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Siqueira, C.E.","2015","12","03","Siqueira, C.E.; Araújo, A.C.","2015","11","17","Brasil","Santa Catarina","Florianópolis","Rio Tavares.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0059312",NA,"329","27000","flores bastante herbivorádas, não fertilizadas, Infloresc. ca. 25 cm comp., com 5 flores, sépalas avermelhadas","auto",NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-08-20 14:54:41-03","UFSC","FLOR","1473","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes monophyllum","Regel","Pabst, G.",NA,NA,NA,"Klein, R.M.; Bresolin, A.","1966","11","23","Brasil","Santa Catarina","Florianópolis","Saco grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0001473",NA,"6878","27000","epífita, flor amarela","auto",NA,NA,"Asparagales",NA,NA,NA,"monophyllum",NA,NA,NA,NA,NA
"279","2020-08-20 20:37:49-03","UFSC","FLOR","3204","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Pabst, G.","1974",NA,NA,"Bresolin, A.","1972","12","01","Brasil","Santa Catarina","Florianópolis","Testa do Macaco, Alto Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0003204",NA,"649","27000","epífito, flor marrom, labelo amarelo","auto",NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-08-20 20:37:49-03","UFSC","FLOR","3920","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Pabst, G.","1976",NA,NA,"Bresolin, A.","1973","11","13","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"250","250","FLOR0003920",NA,"919","29971","epífito, flor amarela e marrom","auto",NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-08-20 20:37:49-03","UFSC","FLOR","1047","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Pabst, G.","1960",NA,NA,"Reitz, R.; Klein, R.M.","1959","03","20","Brasil","Santa Catarina","Lauro Muller","Rio do Meio.","-49.3967018127441","-28.3927993774414",NA,NA,"350","350","FLOR0001047",NA,"8689","15992","epífito, flor amarelada. Duplicata de HBR 23628.","auto",NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA
