"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","individualCount","typeStatus","eventTime","fieldNumber"
"48","2020-02-08 10:05:16-03","NBC","NL-BOTANY","WAG.1964961","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer FS","Marchett F",NA,"2007","09","21","Brazil",NA,NA,"Mun. de Bombinhas - Praia do Mariscal.",NA,NA,NA,NA,NA,NA,"Arbustiva - na restinga.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1964961 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1964961","NL-WAG1964961","2007","11","01",NA,NA,NA,"Myrtales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:05:16-03","NBC","NL-BOTANY","L.2557788","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana glandulosa",NA,NA,"Klein RM",NA,"1961","11","19","Brazil",NA,NA,"Cabecudas, Itajaí.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2557788","NL-L2557788",NA,NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,"Magnoliopsidae",NA,"glandulosa",NA,NA,NA,NA
"50","2020-11-04 11:13:53-03","ESALQ","ESA","119515","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana",NA,"Meyer, F.S.","Wendel, C.F.",NA,"1905","06","26","Brasil","Santa Catarina","Joinville","Beira de estrada.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"ESA119515","ESA119515",NA,NA,NA,"37150","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:31:14-03","IAP","PACA-AGP","97289.1","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","O. Costa","W. Estol",NA,"2003","05","25","Brasil","RS","Capão da Canoa","Estrada do Mar","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"HASU 10600. Habitat: Em planície costeira. Próximo a local com grande antropização. Fenofase: flor","PACA097289-1",NA,NA,NA,NA,"15808","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:31:14-03","IAP","PACA-AGP","1310","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emrich-Rambo","Rambo, B.",NA,"1922","12","25","Brasil","RS","Montenegro","Butterberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: Culta Fenofase: flor","PACA001310",NA,"1954","08","26","21601","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:31:14-03","IAP","PACA-AGP","99169","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","J. Mauhs","Mauhs, J.","435","1995","02","04","Brasil","RS","Novo Hamburgo","Junto a trilha.","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"HASU s/ n°. Habitat: Em campo. Culta. Fenofase: flor Hábito: arbusto","PACA099169",NA,"1995","06","23","20722","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:31:14-03","IAP","PACA-AGP","46812","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emrich-Rambo","Rambo, B.",NA,"1950","04","14","Brasil","RS","Osório","Faz. do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: In arenosis dumetosis Fenofase: flor","PACA046812",NA,"1954","08","26","27350","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:31:14-03","IAP","PACA-AGP","45230","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emrich-Rambo","Rambo, B.",NA,"1950","01","04","Brasil","RS","Osório","Faz. do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: In arenosis dumetosis Fenofase: flor","PACA045230",NA,"1954","08","26","27350","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:31:14-03","IAP","PACA-AGP","56182","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Brade, Sicher","Rambo, B.",NA,"1954","11","12","Brasil","RS","Torres","Paraiso","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: In arenosis submobilibus Fenofase: flor","PACA056182",NA,"1955","05","01","20837","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:31:14-03","IAP","PACA-AGP","47606","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","A.C. Brade, Sicher","Reitz, R.","3032","1948","02","07","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Habitat: Ad viam in dumetosis Fenofase: flor","PACA047606",NA,"1954","08","26","19684","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:31:14-03","IAP","PACA-AGP","3151","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emrich-Rambo","Rambo, B.",NA,"1938","06",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Habitat: Ad litus in arenosis dumetosis Fenofase: estéril","PACA003151",NA,"1954","08","26","27000","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:31:14-03","IAP","PACA-AGP","95931","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","C. F. Xavier; G. Colling e J. Larocca","Silva Jr., A.",NA,"2003","11","20","Brasil","SC","Garopaba","Praia da Preguiça, região litorânea.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"HASU 5988. Habitat: Próximo a costão rochoso.","PACA095931",NA,"2006","05","04","11115","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:31:14-03","IAP","PACA-AGP","65113","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","A.C. Brade","R. Klein","882","1954","11","29","Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 14474 Habitat: Capoeira","PACA065113",NA,"1957",NA,NA,"27253","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:37:25-03","IAP","PACA-AGP","95930","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","A. C. Alves","Alves, A.C.","59","2000","09","22","Brasil","RS","São Leopoldo","Novo Campus, Unisinos.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"HASU 15927.&nf;Confirmado por: C. F. Xavier; G. Colling e J. Larocca, em 20.11.2003. Habitat: Em mata.","PACA095930",NA,NA,NA,NA,"10287","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:31:14-03","IAP","PACA-AGP","54835","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","B. Rambo SJ, Sicher","Rambo, B.",NA,"1954","02","11","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: Prope litus in arenosis dumetosis Fenofase: flor","PACA054835",NA,"1954","08","26","20837","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:31:14-03","IAP","PACA-AGP","110836","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Sehnem, A.","7271","1958","12","12","Brasil","RS","Torres","Praia dos Padres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: In pascuis arenosis Fenofase: flores azuis escuras","PACA110836",NA,NA,NA,NA,"20837","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:31:14-03","IAP","PACA-AGP","107564","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","B. Rambo","Sehnem, A.","7248","1958","12","05","Brasil","RS","Torres","praia PP. Cax.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: herba in arenosis","PACA107564",NA,NA,NA,NA,"20837","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:31:14-03","IAP","PACA-AGP","108701","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","A. Sehnem","Sehnem, A.","12962","1972","02","09","Brasil","RS","Tramandaí","Campo do Avialão","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"Habitat: arbustiva herba em campo udo","PACA108701",NA,NA,NA,NA,"21077","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:31:14-03","IAP","PACA-AGP","31679","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emrich-Rambo","Rambo, B.",NA,"1946","02","06","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Habitat: In arenosis dumetosis Fenofase: flor","PACA031679",NA,"1954","08","26","19353","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:31:14-03","IAP","PACA-AGP","8200","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emrich-Rambo","Rambo, B.",NA,"1938","06",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Habitat: Ad litus in arenosis dumetosis Fenofase: flor","PACA008200",NA,"1954","08","26","27000","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:31:14-03","IAP","PACA-AGP","6517","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emrich-Rambo","Rambo, B.",NA,"1938","06",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Habitat: Ad litus in arenosis dumetosis Fenofase: flor","PACA006517",NA,"1954","08","26","27000","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:31:14-03","IAP","PACA-AGP","25398","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emrich-Rambo","A. Rohr SJ",NA,"1943","01","01","Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Habitat: Culta Fenofase: flor","PACA025398",NA,"1954","08","26","27000","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:31:14-03","IAP","PACA-AGP","3275","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emric-Rambo-Sicher","Rambo, B.",NA,"1938","06",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Habitat: Ad litus in arenosis dumetosis Fenofase: flor","PACA003275",NA,"1954","08","26","27000","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:31:14-03","IAP","PACA-AGP","3312","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emrich-Rambo","Rambo, B.",NA,"1938","06",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Habitat: Ad litus in dumetosis Fenofase: flor nondum aperto","PACA003312",NA,"1954","08","26","27000","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:31:14-03","IAP","PACA-AGP","4219","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Emrich-Rambo","Sehnem, A.",NA,"1940","12",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Habitat: Ad litus in dumetosis Fenofase: flor","PACA004219",NA,"1954","08","26","27000","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:31:14-03","IAP","PACA-AGP","58015","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Legrand",NA,NA,NA,NA,NA,"Brasil","SC","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Habitat: Ad litus in dumetosis","PACA058015",NA,NA,NA,NA,"27253","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:31:14-03","IAP","PACA-AGP","58378","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Markgraf",NA,NA,"1952","12","22","Brasil","SC","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Habitat: In arenosis Fenofase: flor","PACA058378",NA,NA,NA,NA,"31105","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"75","2020-12-20 21:18:26-03","UFV","VIC","52401","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC) Cogn.","Meyer, F.S.","Valduga, E.","611","2015","01","21","Brasil","Rio Grande do Sul","Osório","Lagoa dos Veados","-50","-29","-50","-29","7","7","Arbusto.","VIC052401","VIC052401","2015","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-21 14:39:50-03","UFJF","CESJ","65511","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","A. Stival-Santos","A. Stival-Santos; E. Legal; S. Silveira","1184","2009","11","17","Brasil","Santa Catarina","Brusque","Barracão","-48.869722","-27.005556","-48.869722","-27.005556","45","45","Florística IFFSC 639 (Arbusto), comum no local. Botões avermelhados; Floresta Ombrófila Densa; Estádio Suces.: médio de regeneração; Hábito: arbustiva; Habitat: entorno do fragmento; Cor/Flor: roxa","CESJ065511",NA,"2009","11","17",NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:39:50-03","UFJF","CESJ","69508","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","A.A. de Oliveira","S. Dreveck","2310","2010","07","08","Brasil","Santa Catarina","Antônio Carlos","rua Nossa Senhora de Fátima","-48.78","-27.54","-48.78","-27.54","230","230","Florística IFFSC 351 (Arbusto). Floresta Ombrófila Densa; estádio sucessional médio. Arbusto de 2m alt.. Entorno do fragmento. Fruto marrom.","CESJ069508",NA,"2010","08","25",NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:35:27-03","UNICAMP","UEC","187544","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(A.DC.) Cogn.","Meyer, FS","Meyer, FS; Guimarães, PJF","1461","2012","12","11","Brazil","Santa Catarina","Águas Mornas","Serrinha que desce para Florianópolis, BR 282","-49.446731","-28.1926","-49.446731","-28.1926",NA,NA,"Arbusto ou pequena arvoreta em orla de Floresta Ombrófila Densa Submontana em regeneração. Flores com pétalas, anteras e estilete rocho.","UEC114812","UEC114812","2012","12",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:35:27-03","UNICAMP","UEC","188180","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(A.DC.) Cogn.","Meyer, FS","Meyer, FS; Volet, DP; Monge, M","1983","2014","04","19","Brazil","Rio Grande do Sul",NA,"Serra Geral. Arredores da Estação Ecológica de Aratinga, RS 486, subindo a serra.","-50.302275","-29.634811","-50.302275","-29.634811",NA,NA,"Arbusto coletado às margens da rodovia, em área em regeneração, vegetação de Floresta Ombrófila Densa.","UEC114863","UEC114863","2014","04",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:35:27-03","UNICAMP","UEC","190584","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(A.DC.) Cogn.","Oliveira, AA","Oliveira, AA","2890","2016","12","16","Brazil","Santa Catarina","São João Batista","Camboriú","-48.809444","-27.271111","-48.809444","-27.271111",NA,NA,"Arbustivo; pastagem; botão floral imaturo; Floresta Ombrófila densa, Estagio médio de regeneração","UEC160472","UEC160472","2016","01","16",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-04 13:19:25-03","UDESC","LUSC","6717","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Floriani, M.M.P.","Floriani, M.M.P.","172","2011","12","14","Brasil","Santa Catarina","Rio Rufino","Fazenda Santo Antônio.","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,NA,"LUSC004616","LUSC004616",NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-01-17 11:26:36-02","PUCRS","MPUC","13841","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","B.E. Irgang",NA,NA,"1989","12","29","Brasil","SC","Florianópolis","Praia Lagoinha","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Vegetação ruderal, solo secundário e primário (F: 21)",NA,NA,"2014","01","01","27000","auto",NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"83","2019-01-17 11:26:36-02","PUCRS","MPUC","19458","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","P.A. Perez",NA,NA,"2005","09","08","Brasil","SC","Sombrio",".","-49.61669921875","-29.113899230957",NA,NA,NA,NA,NA,NA,NA,"2005","01","01","16515","auto",NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"84","2019-01-17 11:26:36-02","PUCRS","MPUC","13842","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","C. Schlindwein",NA,NA,"1992","02","04","Brasil","RS","Capão da Canoa","Entre Arroio Teixeira e Terra de Areia, fazenda particular","-50.0094444","-29.7458333","-50.0094444000","-29.7458333000",NA,NA,"Solo arenoso, campo sujo e pastagem (:72)",NA,NA,"2014","01","01",NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"85","2020-12-09 14:46:52-03","FURB","FURB","16659","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","1184","2009","11","17","Brasil","Santa Catarina","Brusque","Barracão.","-48.8697223","-27.0055556","-48.8697223","-27.0055556","45","45","Florística IFFSC 639 (Arbusto), comum no local. Botões avermelhados. Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arbustiva; flor roxa","FURB02326","FURB02326","2009","11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-09 14:46:52-03","FURB","FURB","18532","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.","Oliveira, AA de","Stival-Santos, A.; Legal, E. & Silveira, S.","1393","2009","12","09","Brasil","Santa Catarina","Tijucas","Oliveira.","-48.7797223","-27.1802778","-48.7797223","-27.1802778","186","186","Florística IFFSC 523 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; borda do fragmento Habito: arbustiva; flor roxa","FURB30822","FURB30822","2010","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-09 14:46:52-03","FURB","FURB","18536","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.","Oliveira, AA de","Stival-Santos, A.; Legal, E. & Silveira, S.","1428","2009","12","14","Brasil","Santa Catarina","São João Batista","Canudos.","-48.8675","-27.3597222","-48.8675000","-27.3597222","231","231","Florística IFFSC 428 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arbustiva; flor botão floral","FURB30820","FURB30820","2010","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-09 14:46:52-03","FURB","FURB","21754","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.","Oliveira, AA de","Stival-Santos, A.; Legal, E. & Silveira, S.","1671","2010","02","05","Brasil","Santa Catarina","Antônio Carlos","Santa Maria.","-48.8702778","-27.5394444","-48.8702778","-27.5394444","220","220","Florística IFFSC 350 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arbustiva;","FURB30823","FURB30823","2010","03","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-09 14:46:52-03","FURB","FURB","2627","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.","Meyer, FS","Passold, R.R.",NA,"1990","12","14","Brasil","Santa Catarina","Blumenau","Area B - Furb.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","20","20",NA,"FURB30826","FURB30826","2010","01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-09 14:46:52-03","FURB","FURB","26817","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","urvilleanum","Pleroma urvilleanum","(DC.) P.J.F.Guim. & Michelang.","Oliveira, AA de","Korte, A.; Kniess, A.","3377","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09","-49.2308334","-27.0900000","601","601","Florística IFFSC 577 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB30834","FURB30834","2011","02","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
