"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","929127","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo, Jr.","Y. E. J. Mexia","4612","1930","04","15","South America","Brazil","Minas Gerais","Viçosa","Agricultural College lands; slope above Chacha Valley.","-42.860644","-20.766686","710","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929127","NY00929127_01","710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","684955","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo, Jr.","S. Bergeron","14","1992","06",NA,"South America","Bolivia","El Beni",NA,"Alto-Ivón","-66.03","-11.75","200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=884013' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684955",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","402573","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo, Jr.","R. M. Harley","15567","1974","01","28","South America","Brazil","Bahia",NA,"Serra do Sincorá. Ca. 6 km N. of Barra da Estiva on Ibicoara road.","-41.3","-13.58","1100","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=223814' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402573","NY00402573_01","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","687600","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo, Jr.","M. Groppo, Jr.","759","2001","05","17","South America","Brazil","Bahia","Mucugê","Rodovia BA-142, área de mata na beira da estrada.","-41.3472222","-13.5072222","1120","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=878880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687600","NY00687600_01","1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","687599","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo, Jr.","M. Groppo, Jr.","759","2001","05","17","South America","Brazil","Bahia","Mucugê","Rodovia BA-142, área de mata na beira da estrada.","-41.3472222","-13.5072222","1120","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=878878' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687599","NY00687599_01","1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","55881","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Hortia","colombiana","Hortia colombiana","Gleason","H. A. Gleason","A. E. Lawrance","392","1932","08","05","South America","Colombia","Boyacá",NA,"Region of Mt. Chapón, extreme western of Boyaca, NW of Bogotá.",NA,NA,"1524.0","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=627241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00055881","NY00055881_01","1828.8","holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG3575","S","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,"Vale, R.",NA,"2012",NA,NA,NA,"Brasil","Minas Gerais","Itabira","Mata da PDE, Canga Leste, Mina Conceição","-43.265833","-19.668611",NA,NA,"Doação Bioma. Resgate de Flora - DIFS. Fruto usado como alimento por Callicebus nigrifrons.",NA,NA,NA,NA,"43°15'57''W","19°40'07''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG4477","S","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,"M.F.Vasconcelos",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","Fazenda Bocaina - Distrito de Brumal","-43.466667","-19.983333",NA,NA,"Botões florais rosa - avermelhado.",NA,NA,NA,NA,"43°28'W","19°59'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG2142","S","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,NA,NA,"2013","07","06",NA,"Brasil","Minas Gerais","Serro",NA,"-43.3793983459473","-18.604700088501",NA,NA,"Árvore aproximadamente 2,5m, pontos translucidos na parte superior e inferior das folhas, medicinal, folhas cumpridas alternas cruzadas.",NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG5099","S","Plantae",NA,NA,"Rutaceae","Hortia","cf. brasiliana","Hortia cf. brasiliana",NA,NA,"JLPR","(131) 022",NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Maria de Itabira","Comunidade Indaiá","-43.1124992370605","-19.4493999481201",NA,NA,"Uso medicinal: Tratamento de verme e colesterol",NA,NA,NA,NA,NA,NA,"22502","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:32:28-03","UFRJ","RFA","29260","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","C.M.B. Correia; et al.","338","1993","07","28",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Trilha do Morro do Calcário","-42.25","-22.5",NA,NA,"Árvore com cerca de 20 m alt. Folhas levemente discolores. Frutos imaturos de cor verde. Sabor ácido.","RFA20064",NA,NA,NA,"42º15'W","22º30'S",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:32:28-03","UFRJ","RFA","17412","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","F.B. Ramalho",NA,"1973","05","16",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Palmeirinha","-41.1561012268066","-11.5500001907349",NA,NA,"Árvore de +/- 6m de alt.; flores ainda em botões, roxas, sem perfume.","RFA14536",NA,NA,NA,NA,NA,"98143","auto","2004",NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:32:28-03","UFRJ","RFA","22862","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","Machado Nunes","131",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Monte Sinai, Gov. Portella","-43.2075004577637","-22.9027996063232",NA,NA,NA,"RFA18747",NA,NA,NA,NA,NA,"57442","auto","2004",NA,NA,NA,NA,NA,NA,NA
"56","2019-11-19 15:45:02-03","UNEB","HUNEB","6224","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Queiroz, L.P.de","4206","1994","10","16",NA,"Brasil","Bahia","Seabra","ca. 8 Km W do entrocamento para Seabra com a Br 242, na BR 242.","-41.85","-12.383333",NA,NA,NA,"HUNEB0006224",NA,NA,NA,"41W51'0''","12S23'0''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"57","2019-11-19 15:45:02-03","UNEB","HUNEB","7113","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Queiroz, L.P.de","6139","2000","02","18",NA,"Brasil","Bahia","Lençóis","ca. 24 km N de Lençóis na estrada para a BR-242.","-41.373333","-12.543056","346",NA,NA,"HUNEB0007113",NA,"346",NA,"41W22'24''","12S32'35''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:43:40-03","EAO","IAN","23352","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN023352","IAN023352_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:48:28-03","EAO","IAN","103927","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Pereira, E","1336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN103927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:48:28-03","EAO","IAN","125389","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo Jr, M","Belém, RP","3751","1968","06","27","Southern America","Brasil","Minas Gerais",NA,"Rodovia BR 4, km 944.",NA,NA,NA,NA,"Árvore erecta de 8m x 6cm de diâmetro. Flores vermelhas. Coleção de Madeira.","IAN125389",NA,NA,NA,NA,NA,NA,NA,"2002",NA,"11","18",NA,NA,NA,NA
"61","2021-03-30 12:48:28-03","EAO","IAN","15385","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo Jr, M","Fróes, RL","19959","1943","12","23","Southern America","Brasil","Bahia",NA,"De Bom Gosto a Olivença.",NA,NA,NA,NA,NA,"IAN015385","IAN015385 IAN015385_e",NA,NA,NA,NA,NA,NA,"2002",NA,"11","18",NA,NA,NA,NA
"62","2021-04-08 17:43:40-03","EAO","IAN","40025","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Vandelli","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN040025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:48:28-03","EAO","IAN","120080","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M; Groppo Jr, M","Belém, RP","1839","1965","10","05","Southern America","Brasil","Bahia","Maraú","Mata litorânea.","-39.0147018432617","-14.103099822998",NA,NA,"Árvore de 10m x 20cm de diâmetro; flores róseas; frutos verdes.","IAN120080",NA,NA,NA,NA,NA,"47076","auto","2004",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:48:28-03","EAO","IAN","15080","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M; Groppo Jr, M","Oliveira, JE de","s.n.","1941","05","02","Southern America","Brasil","Minas Gerais","Tombos","Mata. Fazenda São pedro.","-42.0228004455566","-20.9046993255615",NA,NA,"Árvore de 12m de altura. Regularmente freqüente.","IAN015080","IAN015080 IAN015080_e",NA,NA,NA,NA,"16749","auto","2004",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:48:28-03","EAO","IAN","80189","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M; Groppo Jr, M","Andrade-Lima, D de","264","1949","07","06","Southern America","Brasil","Pernambuco","Recife","Mata de Dois Irmãos.","-34.8810997009277","-8.05389022827148",NA,NA,"Árvore grande. Casca escura; flores vermelho-violáceas. Frutos maduros, verde, muito amargo.","IAN080189",NA,NA,NA,NA,NA,"18865","auto","2004",NA,NA,NA,NA,NA,NA,NA
"66","2013-09-13 13:19:52-03","EBDA","BAH","9207","S","Plantae",NA,NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","L.P. de Queiroz","Queiroz, L.P.","6139","2000","02","18",NA,"Brasil","Bahia","Lençóis","Ca 2,4km N de Lençóis na estrada para a BR 242.","-41.373333","-12.543056","346",NA,NA,NA,NA,"346",NA,"41W 22' 24","12S 32' 35",NA,NA,"2000",NA,"02",NA,NA,NA,NA,NA
"67","2021-03-02 16:29:17-03","CPAN-UFMS","COR","3107","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Resende, U. M.","Oliveira, A.",NA,"1990","11","01",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Margem da rodovia federal BR-262; próximo à penitenciária","-54.666667","-20.5625","515",NA,"Arbustivo; flor rosa Habito: Arbustivo",NA,NA,"515",NA,"54º40'0''W","20º33'45''S",NA,NA,"1992",NA,"08","04",NA,NA,NA,NA
"68","2019-10-09 11:24:10-03","UFBA","ALCB","037139","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Pirani, JR","Guedes, ML; Giulietti, AM; Bautista, HP; Stam, G","PCD753","1994","09","25","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha, próximo ao rio Mucugezinho","-41.433333","-12.45","800",NA,"8,00 m, ramos castanhos.; Afloramento rochoso de arenito","ALCB063415",NA,"800",NA,"-41.433333","-12.45",NA,NA,"1996",NA,"10",NA,NA,NA,NA,NA
"69","2019-10-09 11:24:10-03","UFBA","ALCB","20050","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Guedes, ML","Guedes, ML; et al.","1517","1987","10","12","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Mata entre Lençóis e a BR 242","-41.383333","-12.55",NA,NA,NA,NA,NA,NA,NA,"-41.383333","-12.55",NA,NA,"1987",NA,"11",NA,NA,NA,NA,NA
"70","2019-10-09 11:24:10-03","UFBA","ALCB","20050","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Guedes, ML","Guedes, ML","s/n","1987","10","12","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina","-41.333333","-12.333333",NA,NA,"Arvore de 4m de altura. Folhas coriaceas discolores. Inflorescencia terminal de cor vinho.; Mata entre Lencois e a BR 242.",NA,NA,NA,NA,"-41.333333","-12.333333",NA,NA,"1987",NA,"11",NA,NA,NA,NA,NA
"71","2019-10-09 11:24:10-03","UFBA","ALCB","20341","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Lima, MPM de","Sarmento, AC; Bautista, HP","s/n","1986","03","31","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41.166667","-11.833333","880",NA,"Arvoreta. Flores vermelhas. Frutos de cor verde. Frequente.; Proximo a Moreira. Vegetacao secundaria da floresta estacional semidecidual. Solo latossolo vermelho amarelo alico. Textura argilosa. Relevo ondulado.",NA,NA,"880",NA,"-41.166667","-11.833333",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:24:10-03","UFBA","ALCB","24584","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Bautista, HP","Bautista, HP","s/n","1983","11","15","Southern America","Brasil","Bahia","Seabra","Chapada Diamantina","-41.766667","-12.416667",NA,NA,"Arvore com 5m de altura. Inflorescencia robusta planas (Panicula corimbosa). Flores rosa pink. Frutos esfericos imaturos de cor verde.; A 12km de Seabra na direcao de Campestre. Vegetacao tensao Savana/ Floresta estacional.",NA,NA,NA,NA,"-41.766667","-12.416667",NA,NA,"1988",NA,"07",NA,NA,NA,NA,NA
"73","2019-10-09 11:24:10-03","UFBA","ALCB","53972","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Guedes, ML","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","164","2001","05","20","Southern America","Brasil","Bahia","Bonito","Chapada Diamantina, Assentamento Piratini, ponto T6","-41.335278","-12.077222",NA,NA,"4,0m. Folhas coriáceas, discolores. Inflorescência com botões róseos. Frequente.",NA,NA,NA,NA,"-41.335278","-12.077222",NA,NA,"2001",NA,"09",NA,NA,NA,NA,NA
"74","2019-10-09 11:24:10-03","UFBA","ALCB","54973","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Guedes, ML","Fonseca, MR","958","1997","11","02","Southern America","Brasil","Bahia","Ibicoara","Chapada Diamantina, Distrito de Casc vel, barragem Integral.","-41.438333","-13.322222",NA,NA,"4,0 m. Inflorescência cimeira corimbosa, flores vermelhas.; encosta superior do Vale do Rio Riachão, numa linha de drenagem.",NA,NA,NA,NA,"-41.438333","-13.322222",NA,NA,"1997",NA,"11",NA,NA,NA,NA,NA
"75","2019-10-09 11:24:10-03","UFBA","ALCB","59192","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Guedes, ML","Guedes, ML; et al.","9679","2002","02","03","Southern America","Brasil","Bahia","Caravelas","Extremo Sul, Área de influência da CAF","-39.754444","-17.735278",NA,NA,"de ca. Folhas coriáceas, discolores. Material estéril.; Mata secundária, parcela nº 3.",NA,NA,NA,NA,"-39.754444","-17.735278",NA,NA,"2002",NA,"03",NA,NA,NA,NA,NA
"76","2019-10-09 11:24:10-03","UFBA","ALCB","86006","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Hatschbach, G","Ribas, OS; Silva, JM","7613","2007","04","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB063416",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:24:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Pirani, JR","Poveda, A; Orlandi, RP; Stradmann, MTS; Guedes, ML","PCD638","1994","08","31","Southern America","Brasil","Bahia",NA,"Chapada Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996",NA,"10",NA,NA,NA,NA,NA
"78","2019-10-09 11:24:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Pirani, JR","Guedes, ML; Giulietti, AM; Bautista, HP; Stam, G","PCD754","1994","09","25","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha, próximo ao rio Mucugezinho","-41.433333","-12.45","800",NA,"8,00 m, ramos castanhos.; Afloramento rochoso de arenito",NA,NA,"800",NA,"-41.433333","-12.45",NA,NA,"1996",NA,"10",NA,NA,NA,NA,NA
"79","2019-10-09 11:24:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Lima, M","Sarmento, AC; Bautista, HP","831","1986","03","31","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Próximo a Morreira","-41.2","-11.866667","880",NA,"Arvoreta com flores vermelhas e frutos de cor verde.&nf;Frequente.; Vegetação Secundária. Solo: Latossolo Vermelho-Álico. Textura argilosa. Relevo Ondulado.",NA,NA,"880",NA,"-41.2","-11.866667",NA,NA,"1988",NA,"04",NA,NA,NA,NA,NA
"80","2019-10-09 11:24:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Pirani, JR","Guedes, ML; Bautista, HP; Pereira, A; Orlandi, RP","PCD354","1994","07","30","Southern America","Brasil","Bahia","Palmeiras","Chapada Diamantina, Vale do córrego ribeirinho na base do morro de Pai Inácio","-41.45","-12.45","820",NA,"5,00 m.; Amplo vale dominado por campo rupestre, com floresta de galeria. Afloramento rochoso de arenito.",NA,NA,"820",NA,"-41.45","-12.45",NA,NA,"1996",NA,"10",NA,NA,NA,NA,NA
"81","2019-10-09 11:24:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Pirani, JR","Melo, E; Funch, L; Santos, ES; Paraguassu, A; Silva, MP da; Argôlo, AS","PCD1319","1994","11","24","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha, divisa com Brejões","-41.45","-12.433333","750",NA,"5,00 m.; Vegetação de mata de encosta. Afloramento rochoso.",NA,NA,"750",NA,"-41.45","-12.433333",NA,NA,"1996",NA,"10",NA,NA,NA,NA,NA
"82","2019-10-09 11:24:10-03","UFBA","ALCB","93498","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Guedes, ML","Guedes, ML; Gomes, FS; Lisboa, MS; et al.","16935","2010","01","28","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina","-41.274444","-12.945","862",NA,"de ca 7 m de altura. Folhas cartáceas, discolores. Inflorescência discolores. Inflorescência terminal, flores róseas. Frutos imaturos verdes.","ALCB068132","ALCB068132 ALCB068132_1","862",NA,"-41.274444","-12.945",NA,NA,"2010",NA,"01",NA,NA,NA,NA,NA
"83","2019-10-09 11:24:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Pirani, JR","Bautista, HP; Hind, DJN; Smith, S","PCD3601","1996","07","14","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Estrada Igatu-Mucugê, a 7km do entroncamento com a estrada Andaraí-Mucugê","-41","-13","990",NA,"5,00 m.; Vegetação secundária muito alterada em estágio inicial de recuperação.",NA,NA,"990",NA,"-41","-13",NA,NA,"1996",NA,"10",NA,NA,NA,NA,NA
"84","2019-10-09 11:24:10-03","UFBA","ALCB","113398","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Menezes, CM","Menezes, CM","335","2004","11","15","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, RPPN - Adília Paraguassu","-41.3708000183105","-13.0052995681763",NA,NA,"em fruto.","ALCB068130","ALCB068130",NA,NA,NA,NA,"52493","auto","2004",NA,NA,NA,NA,NA,NA,NA
