"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","696518","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","I. da S. Rivero","341","2000","02","04","South America","Brazil","Acre","Plácido de Castro","Km. 20, AC-40 (Plácido de Castro-Rio Branco), Igarapé Visionário","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=730872' target='other'> <mi>dwc_moreinfo</mi></a>","NY00696518","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00696518_01",NA,"T. D. Pennington","-67.6127778","-10.2625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01212693","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","M. R. dos Santos","462","1978","12","02","South America","Brazil","Pará","Almeirim","Monte Dourado. Estrada do Sul de Pacanari","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330854' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212693","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212693_01",NA,NA,"-52.575914","-0.763642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","754479","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","C. A. Cid Ferreira","10734","1991","11","13","South America","Brazil","Acre","Mâncio Lima","Estrada do Isac, 14 km de Mâncio Lima","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=730634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754479","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00754479_01",NA,"T. D. Pennington","-72.8956","-7.6144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01212696","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","D. F. Austin","7409","1979","11","16","South America","Brazil","Amapá",NA,"Entre Km 25 da BR 156 e Matapi, NW de Macapá.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1464702' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212696","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212696_01",NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","866855","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","C. A. Sothers","99","1992","03","01","South America","Brazil","Acre","Bujari","Floresta Estadual de Antimari, near Colocaçao Boa Vista, margin of Rio Antimari.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422903' target='other'> <mi>dwc_moreinfo</mi></a>","NY00866855","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00866855_01",NA,"T. D. Pennington","-67.9519","-9.8308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","375537","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. M. V. de Carvalho","4313","1993","06","27","South America","Brazil","Bahia","Una","Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 d aRod. BA-001 Ilhéus/Una","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422904' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375537","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00375537_01",NA,"T. D. Pennington","-39.08","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","375753","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","G. Klug","3899","1934","10",NA,"South America","Peru","San Martín",NA,"Juan Jui, Alto Rio Huallaga","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375753","Magnoliophyta","Ericales","(Engl.) Eyma",NA,NA,NA,NA,"-76.730683","-7.179499","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","375748","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","G. T. Prance","4185","1967","01","30","South America","Brazil","Roraima",NA,"Rio Apiaú, km 5-15 from mouth","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422932' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375748","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00375748_01",NA,NA,"-61.3527203","2.6891605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2862062","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","W. W. Thomas","8343",NA,NA,NA,"South America","Brazil","Bahia","Uruçuca","7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian moist forest.","sheet",NA,"Site: SG <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43824' target='other'> <mi>dwc_moreinfo</mi></a>","NY02862062","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY02862062_01",NA,"A. Alves-Araújo","-39.0617","-14.4231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01212851","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","C. F. da Silva","s.n.","1989","10","10","South America","Brazil","Amazonas",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1464767' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212851","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212851_01",NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01212697","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","15903","1983","09","06","South America","Brazil","Amapá",NA,"Camaipi. EMBRAPA reserve and vicinity","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1464703' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212697","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212697_01",NA,NA,"-51.62","0.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-29 12:47:00-03","NY","NYBG","375545","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. Brandbyge","32267","1980","06","25","South America","Ecuador","Morona-Santiago",NA,"Tukupi. Primary forest near the military camp","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422899' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375545",NA,"Ericales",NA,NA,NA,NA,"T. D. Pennington","-77.5","-2.67","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","472087","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","D. C. Daly","8709","1995","11","21","South America","Brazil","Acre","Tarauacá","Basin of Rio Juruá, Rio Tarauacá, right bank, Reserva Indígena Praia do Carapaná, Seringal Universo, Colocaçao Vista Alegre.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422908' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472087","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00472087_01",NA,"T. D. Pennington","-71.3491667","-8.4494444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","702953","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. R. S. de Oliveira","298","1994","08","27","South America","Brazil","Acre","Xapuri","Reserva Extravista Chico Mendes, Seringal Independência, colocaçao Nova Olinda.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422917' target='other'> <mi>dwc_moreinfo</mi></a>","NY00702953","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00702953_01",NA,"T. D. Pennington","-68.5042","-10.6519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1187770","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","D. C. Daly","6998","1991","10","29","South America","Brazil","Acre","Brasiléia","Seringal Porongaba, Colocaçao Sao José, 25 km N of km 4 Brasiléia-Assis Brasil road","sheet",NA,"Inv. no. 336 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=730812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187770","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01187770_01",NA,"A. Alves-Araújo","-68.75","-10.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1579620","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","M. A. de Freitas","479","1990","11","23","South America","Brazil","Amazonas",NA,"Distrito Agropecuário, Reserva 1501, km 41 do Smithsonian/INPA, Projeto Dinâmica Biológica dos Fragmentos Florestais.","sheet",NA,"Q: 18,2 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792255' target='other'> <mi>dwc_moreinfo</mi></a>","NY01579620","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01579620_01",NA,"T. D. Pennington","-59.74583","-2.41625","50","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-28 13:12:00-03","NY","NYBG","191859","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","R. W. Juwa","118","1985","09","11","South America","Ecuador","Morona-Santiago",NA,"El Centro Shuar Pampants; Rio Kankaim (Cangaime)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43802' target='other'> <mi>dwc_moreinfo</mi></a>","NY00191859","Magnoliophyta","Ericales","(Engl.) Eyma",NA,NA,"reticulata","T. D. Pennington","-77.6","-2.78","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01212867","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","E. G. Holt","377","1930","02","04","South America","Brazil","Amazonas",NA,"Cucuhy, Rio Negro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465345' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212867","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212867_01","reticulata","T. D. Pennington",NA,NA,"120","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01212874","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","C. R. Sperling","5964","1982","06","07","South America","Brazil","Pará",NA,"Serra dos Carajás; AMZA camp 3-Alfa","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465355' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212874","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212874_01","reticulata","T. D. Pennington","-50.55","-5.8","475","525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01212869","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","G. A. Black","47-2029","1947","12","26","South America","Brazil","Pará",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465350' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212869","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212869_01","reticulata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01212883","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","T. C. Plowman","9422","1980","03","01","South America","Brazil","Pará","Paragominas","Belém-Brasília highway (BR 010) 17 km. south of Ligação do Pará, near kilometer marker 1509","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465907' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212883","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212883_01 NY01212883_02","reticulata","T. D. Pennington","-47.53","-4.28","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01212885","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","G. A. Black","48-3585","1948","11","15","South America","Brazil","Pará",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465910' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212885","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212885_01","reticulata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01212856","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","B. A. Krukoff","4666","1933","06","04","South America","Brazil","Amazonas",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465333' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212856","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212856_01 NY01212856_02","reticulata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01212860","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","N. T. da Silva","913","1968","09","09","South America","Brazil","Pará",NA,"Rio Jarí, Monte Dourado, Planalto A.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465337' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212860","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212860_01","reticulata","T. D. Pennington","-52.6008224","-0.8809315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01212880","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","B. G. S. Ribeiro","2049","1996","02","07","South America","Brazil","Pará",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465360' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212880","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212880_01","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01212944","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","B. A. Krukoff","5124","1933","07","01","South America","Brazil","Amazonas",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1466324' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212944","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212944_01","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01212871","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","B. A. Krukoff","6265","1934","09","14","South America","Brazil","Amazonas","Humaitá","Basin of Rio Madeira; near Tres Casas.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465352' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212871","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212871_01 NY01212871_02","reticulata","T. D. Pennington","-62.6839542","-6.9876421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01212873","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","D. C. Daly","3953","1984","12","21","South America","Brazil","Amapá","Mazagão","BR 156, incomplete road toward Monte Dourado. 75-80 km WSW of Macapá, 5-10 km SW of Rio Preto.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465354' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212873","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212873_01","reticulata","T. D. Pennington","-51.8","-0.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01212864","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","C. R. Sperling","6091","1982","06","11","South America","Brazil","Pará",NA,"Serra dos Carajas. Ca. 2km northwest of Rio Itacaiunas from ferry crossing on the road to AMZA camp Saloro-2. Along abandoned road","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465342' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212864","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212864_01","reticulata","T. D. Pennington","-50.5","-5.88","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01212866","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","N. C. do Carmo","7","1976","09","13","South America","Brazil","Pará",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465344' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212866","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212866_01","reticulata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01212879","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","C. A. Cid Ferreira","7224","1986","04","26","South America","Brazil","Amazonas","Japurá","Est. Ecológica do Juamí Japurá. Rio Japurá margem direita abaixo da confluência com Rio Puruê.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465359' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212879","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212879_01","reticulata","T. D. Pennington","-66.5988998413086","-1.82611000537872",NA,NA,"445353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01212865","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","M. A. de Freitas","450","1990","11","21","South America","Brazil","Amazonas",NA,"Distrito Agropecuário. Reserva 1501-Km 41 do Smithsonian/INPA - Projeto Dinamica Biologica dos Gragmentos Florestais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465343' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212865","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212865_01","reticulata",NA,"-59.74583","-2.41625","50","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01212868","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","E. de Oliveira","4474","1968","06","10","South America","Brazil","Pará",NA,"Rio Jarí, Monte Dourado, al lado da estrada que liga al Planalto, em frente a Serraria.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465349' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212868","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212868_01","reticulata","T. D. Pennington","-52.539719","-0.8678545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00860177","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","E. L. Taylor","E1142","1983","04","04","South America","Brazil","Maranhão","Santa Luzia","Fazenda AGRIPEC (Varig Airlines). 7km. W of Buriticupu on BR222; 11 km. from entrance, along Fazenda road to Rio Pindare where Carajas railroad runs parallel to river. Collections made along the western boundary picada for 5 km","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965767' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860177","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00860177_01","reticulata","T. D. Pennington","-46.4","-4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01212886","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata surinamensis","T. C. Plowman","9457","1980","03","02","South America","Brazil","Pará","Paragominas","Belém-Brasília highway (BR 010) 17 km. south of Ligação do Pará, near kilometer marker 1509","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465912' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212886","Magnoliophyta","Ericales","T.D.Penn.",NA,"NY01212886_01","surinamensis","T. D. Pennington","-47.53","-4.28","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
